wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
3.0, 57.0, None, 0.0, 2.4, 5.6, 10.6, 9.9, 357.0, 0.0, 0.0, 61.0,2022-10-08 00:00:00,41,,,,,,
357.0, 60.0, 7.5, 0.0, 2.8, 5.5, 10.2, 9.4, 2.0, 0.0, 0.0, 60.0,2022-10-08 01:00:00,41,,,,,,
4.0, 61.0, 5.6, 0.0, 2.7, 6.1, 9.9, 9.6, 3.0, 0.0, 0.0, 62.0,2022-10-08 02:00:00,41,,,,,,
352.0, 60.0, 5.5, 0.0, 2.0, 5.0, 9.4, 9.1, 357.0, 0.0, 0.0, 62.0,2022-10-08 03:00:00,41,,,,,,
357.0, 62.0, 6.1, 0.0, 2.7, 6.7, 9.6, 9.4, 4.0, 0.0, 0.0, 63.0,2022-10-08 04:00:00,41,,,,,,
343.0, 62.0, None, 0.0, 2.2, 6.2, 9.1, 8.9, 352.0, 0.0, 0.0, 64.0,2022-10-08 05:00:00,41,,,,,,
344.0, 63.0, 6.7, 0.0, 2.7, 3.6, 9.4, 10.5, 357.0, 0.0, 0.0, 61.0,2022-10-08 06:00:00,41,,,,,,
159.0, 64.0, 6.2, 0.0, 2.5, 3.3, 8.9, 14.5, 343.0, 0.0, 0.0, 51.0,2022-10-08 07:00:00,41,,,,,,
175.0, 61.0, 3.6, 0.0, 3.3, 4.9, 10.5, 17.1, 344.0, 0.0, 0.0, 44.0,2022-10-08 08:00:00,41,,,,,,
, 51.0, 3.3, None, 4.5, None, 14.5, None, 159.0, 0.0, 0.0, None,2022-10-08 09:00:00,41,,,,,,
185.0, 44.0, 4.9, 0.0, 4.8, 8.5, 17.1, 18.5, 175.0, 0.0, 0.0, 43.0,2022-10-08 10:00:00,41,,,,,,
169.0, None, None, 0.0, None, 10.5, None, 20.1, None, None, None, 38.0,2022-10-08 11:00:00,41,,,,,,
21.0, 43.0, 8.5, 0.0, 5.7, 9.1, 18.5, 20.7, 185.0, 0.0, None, 34.0,2022-10-08 12:00:00,41,,,,,,
5.0, 38.0, 10.5, 0.0, 5.4, 12.9, 20.1, 20.2, 169.0, 0.0, None, 33.0,2022-10-08 13:00:00,41,,,,,,
356.0, 34.0, 9.1, 0.0, 4.3, 13.3, 20.7, 19.8, 21.0, 0.0, None, 32.0,2022-10-08 14:00:00,41,,,,,,
355.0, 33.0, 12.9, 0.0, 3.4, 13.2, 20.2, 18.1, 5.0, 0.0, None, 35.0,2022-10-08 15:00:00,41,,,,,,
