station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
94.8, None, None, None, 3.927, 171.7, None, None, 1.0, None, None, None, None, None, None, None, None, None, 1.951, None, None, None, None, 43.49, None, None, None, None, 2016-02-16 15:00:00, None
79.1, None, None, None, 4.93, 150.8, None, None, -2.0, None, None, None, None, None, None, None, None, None, 1.366, None, None, None, None, 33.39, None, None, None, None, 2016-02-16 16:00:00, None
74.0, None, None, None, 3.936, 226.7, None, None, -4.0, None, None, None, None, None, None, None, None, None, 0.317, None, None, None, None, 38.51, None, None, None, None, 2016-02-16 17:00:00, None
72.7, None, None, None, 7.98, 96.2, None, None, -4.0, None, None, None, None, None, None, None, None, None, -0.575, None, None, None, None, 35.67, None, None, None, None, 2016-02-16 18:00:00, None
72.5, None, None, None, 12.78, 86.5, None, None, -4.0, None, None, None, None, None, None, None, None, None, -0.659, None, None, None, None, 10.37, None, None, None, None, 2016-02-16 19:00:00, None
72.4, None, None, None, 4.853, 100.8, None, None, -4.0, None, None, None, None, None, None, None, None, None, -0.557, None, None, None, None, 25.96, None, None, None, None, 2016-02-16 20:00:00, None
73.3, None, None, None, 1.371, 293.7, None, None, -5.0, None, None, None, None, None, None, None, None, None, -0.907, None, None, None, None, 60.11, None, None, None, None, 2016-02-16 21:00:00, None
74.1, None, None, None, 2.451, 37.12, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.269, None, None, None, None, 50.76, None, None, None, None, 2016-02-16 22:00:00, None
76.8, None, None, None, 9.27, 60.68, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.39, None, None, None, None, 25.85, None, None, None, None, 2016-02-16 23:00:00, None
81.5, None, None, None, 11.86, 72.8, None, None, -4.0, None, None, None, None, None, None, None, None, None, -1.531, None, None, None, None, 14.86, None, None, None, None, 2016-02-17 00:00:00, None
93.2, None, None, None, 20.41, 89.7, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.587, None, None, None, None, 9.3, None, None, None, None, 2016-02-17 01:00:00, None
97.0, None, None, None, 21.61, 96.6, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.725, None, None, None, None, 10.5, None, None, None, None, 2016-02-17 02:00:00, None
97.5, None, None, None, 19.01, 95.7, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.642, None, None, None, None, 11.24, None, None, None, None, 2016-02-17 03:00:00, None
97.7, None, None, None, 20.56, 91.7, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.07, None, None, None, None, 8.9, None, None, None, None, 2016-02-17 04:00:00, None
98.2, None, None, None, 22.54, 95.1, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.837, None, None, None, None, 9.88, None, None, None, None, 2016-02-17 05:00:00, None
98.3, None, None, None, 24.5, 96.8, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.106, None, None, None, None, 9.95, None, None, None, None, 2016-02-17 06:00:00, None
98.3, None, None, None, 21.73, 97.6, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.201, None, None, None, None, 12.88, None, None, None, None, 2016-02-17 07:00:00, None
98.4, None, None, None, 23.83, 100.7, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.245, None, None, None, None, 11.93, None, None, None, None, 2016-02-17 08:00:00, None
98.3, None, None, None, 20.87, 103.5, None, None, -3.0, None, None, None, None, None, None, None, None, None, -2.33, None, None, None, None, 12.44, None, None, None, None, 2016-02-17 09:00:00, None
98.3, None, None, None, 20.74, 100.0, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.013, None, None, None, None, 11.51, None, None, None, None, 2016-02-17 10:00:00, None
98.2, None, None, None, 22.81, 99.1, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.753, None, None, None, None, 10.72, None, None, None, None, 2016-02-17 11:00:00, None
98.3, None, None, None, 16.62, 100.5, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.335, None, None, None, None, 12.23, None, None, None, None, 2016-02-17 12:00:00, None
98.3, None, None, None, 15.14, 97.6, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.047, None, None, None, None, 12.85, None, None, None, None, 2016-02-17 13:00:00, None
98.3, None, None, None, 17.59, 101.3, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.01, None, None, None, None, 13.07, None, None, None, None, 2016-02-17 14:00:00, None
98.4, None, None, None, 23.28, 103.8, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.87, None, None, None, None, 11.78, None, None, None, None, 2016-02-17 15:00:00, None
98.4, None, None, None, 22.38, 102.1, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.981, None, None, None, None, 12.02, None, None, None, None, 2016-02-17 16:00:00, None
98.4, None, None, None, 19.76, 97.5, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.233, None, None, None, None, 12.33, None, None, None, None, 2016-02-17 17:00:00, None
98.4, None, None, None, 19.01, 96.2, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.112, None, None, None, None, 12.68, None, None, None, None, 2016-02-17 18:00:00, None
98.4, None, None, None, 22.2, 94.3, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.0, None, None, None, None, 10.06, None, None, None, None, 2016-02-17 19:00:00, None
98.5, None, None, None, 22.35, 93.5, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.158, None, None, None, None, 8.85, None, None, None, None, 2016-02-17 20:00:00, None
98.5, None, None, None, 19.41, 98.9, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.177, None, None, None, None, 10.04, None, None, None, None, 2016-02-17 21:00:00, None
98.5, None, None, None, 17.44, 105.7, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.665, None, None, None, None, 11.03, None, None, None, None, 2016-02-17 22:00:00, None
98.5, None, None, None, 19.93, 108.8, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.851, None, None, None, None, 12.43, None, None, None, None, 2016-02-17 23:00:00, None
98.5, None, None, None, 22.18, 103.4, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.638, None, None, None, None, 12.2, None, None, None, None, 2016-02-18 00:00:00, None
98.5, None, None, None, 22.08, 101.8, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.805, None, None, None, None, 13.85, None, None, None, None, 2016-02-18 01:00:00, None
98.5, None, None, None, 22.79, 96.6, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.085, None, None, None, None, 13.83, None, None, None, None, 2016-02-18 02:00:00, None
98.5, None, None, None, 17.72, 101.0, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.721, None, None, None, None, 15.15, None, None, None, None, 2016-02-18 03:00:00, None
98.5, None, None, None, 16.21, 103.9, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.833, None, None, None, None, 14.81, None, None, None, None, 2016-02-18 04:00:00, None
98.5, None, None, None, 23.21, 97.6, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.813, None, None, None, None, 12.47, None, None, None, None, 2016-02-18 05:00:00, None
98.5, None, None, None, 20.38, 107.8, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.471, None, None, None, None, 13.63, None, None, None, None, 2016-02-18 06:00:00, None
98.5, None, None, None, 18.48, 101.7, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.49, None, None, None, None, 14.25, None, None, None, None, 2016-02-18 07:00:00, None
98.5, None, None, None, 18.86, 104.9, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.759, None, None, None, None, 15.25, None, None, None, None, 2016-02-18 08:00:00, None
98.5, None, None, None, 17.87, 99.8, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.861, None, None, None, None, 15.01, None, None, None, None, 2016-02-18 09:00:00, None
98.5, None, None, None, 13.28, 106.6, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.351, None, None, None, None, 14.78, None, None, None, None, 2016-02-18 10:00:00, None
98.4, None, None, None, 10.1, 102.8, None, None, 0.0, None, None, None, None, None, None, None, None, None, -0.173, None, None, None, None, 15.28, None, None, None, None, 2016-02-18 11:00:00, None
98.5, None, None, None, 0.0, 177.5, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.251, None, None, None, None, 47.41, None, None, None, None, 2016-02-18 12:00:00, None
98.5, None, None, None, 0.0, 242.9, None, None, 0.0, None, None, None, None, None, None, None, None, None, -0.165, None, None, None, None, 43.55, None, None, None, None, 2016-02-18 13:00:00, None
98.4, None, None, None, 0.0, 181.5, None, None, 0.0, None, None, None, None, None, None, None, None, None, 0.04, None, None, None, None, 51.24, None, None, None, None, 2016-02-18 14:00:00, None
98.5, None, None, None, 0.0, 241.4, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.954, None, None, None, None, 25.14, None, None, None, None, 2016-02-18 15:00:00, None
98.6, None, None, None, 0.0, 265.8, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.195, None, None, None, None, 35.48, None, None, None, None, 2016-02-18 16:00:00, None
98.5, None, None, None, 0.0, 248.3, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.4, None, None, None, None, 23.06, None, None, None, None, 2016-02-18 17:00:00, None
98.4, None, None, None, 0.0, 231.6, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.54, None, None, None, None, 24.11, None, None, None, None, 2016-02-18 18:00:00, None
98.4, None, None, None, 0.0, 254.4, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.539, None, None, None, None, 14.34, None, None, None, None, 2016-02-18 19:00:00, None
98.4, None, None, None, 0.0, 262.3, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.493, None, None, None, None, 17.56, None, None, None, None, 2016-02-18 20:00:00, None
98.4, None, None, None, 0.0, 256.0, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.614, None, None, None, None, 23.03, None, None, None, None, 2016-02-18 21:00:00, None
98.3, None, None, None, 0.0, 247.0, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.698, None, None, None, None, 17.2, None, None, None, None, 2016-02-18 22:00:00, None
98.2, None, None, None, 0.0, 244.5, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.791, None, None, None, None, 20.74, None, None, None, None, 2016-02-18 23:00:00, None
98.1, None, None, None, 0.0, 275.8, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.838, None, None, None, None, 32.43, None, None, None, None, 2016-02-19 00:00:00, None
97.9, None, None, None, 0.0, 236.3, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.95, None, None, None, None, 18.36, None, None, None, None, 2016-02-19 01:00:00, None
97.6, None, None, None, 0.0, 260.9, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.051, None, None, None, None, 27.23, None, None, None, None, 2016-02-19 02:00:00, None
97.1, None, None, None, 0.0, 242.3, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.116, None, None, None, None, 27.97, None, None, None, None, 2016-02-19 03:00:00, None
96.6, None, None, None, 0.0, 256.4, None, None, -3.0, None, None, None, None, None, None, None, None, None, -2.228, None, None, None, None, 30.74, None, None, None, None, 2016-02-19 04:00:00, None
96.2, None, None, None, 0.0, 273.5, None, None, -3.0, None, None, None, None, None, None, None, None, None, -2.424, None, None, None, None, 44.86, None, None, None, None, 2016-02-19 05:00:00, None
97.5, None, None, None, 0.0, 69.79, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.124, None, None, None, None, 36.31, None, None, None, None, 2016-02-19 06:00:00, None
97.5, None, None, None, 0.0, 78.9, None, None, -3.0, None, None, None, None, None, None, None, None, None, -2.226, None, None, None, None, 29.84, None, None, None, None, 2016-02-19 07:00:00, None
97.7, None, None, None, 0.0, 126.7, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.021, None, None, None, None, 63.09, None, None, None, None, 2016-02-19 08:00:00, None
97.7, None, None, None, 0.0, 67.81, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.911, None, None, None, None, 30.58, None, None, None, None, 2016-02-19 09:00:00, None
97.6, None, None, None, 0.0, 78.7, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.9, None, None, None, None, 13.17, None, None, None, None, 2016-02-19 10:00:00, None
97.9, None, None, None, 0.0, 51.71, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.677, None, None, None, None, 35.56, None, None, None, None, 2016-02-19 11:00:00, None
97.9, None, None, None, 0.0, 83.4, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.231, None, None, None, None, 12.91, None, None, None, None, 2016-02-19 12:00:00, None
98.2, None, None, None, 0.0, 89.3, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.629, None, None, None, None, 16.49, None, None, None, None, 2016-02-19 13:00:00, None
97.7, None, None, None, 0.0, 92.3, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.573, None, None, None, None, 12.88, None, None, None, None, 2016-02-19 14:00:00, None
97.5, None, None, None, 0.0, 86.0, None, None, -1.0, None, None, None, None, None, None, None, None, None, -0.74, None, None, None, None, 15.94, None, None, None, None, 2016-02-19 15:00:00, None
97.5, None, None, None, 0.0, 82.2, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.131, None, None, None, None, 22.65, None, None, None, None, 2016-02-19 16:00:00, None
97.5, None, None, None, 0.0, 84.7, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.475, None, None, None, None, 14.5, None, None, None, None, 2016-02-19 17:00:00, None
98.1, None, None, None, 0.0, 89.5, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.54, None, None, None, None, 12.95, None, None, None, None, 2016-02-19 18:00:00, None
98.2, None, None, None, 0.0, 96.4, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.558, None, None, None, None, 10.58, None, None, None, None, 2016-02-19 19:00:00, None
98.4, None, None, None, 0.0, 86.2, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.446, None, None, None, None, 15.17, None, None, None, None, 2016-02-19 20:00:00, None
98.5, None, None, None, 0.0, 104.6, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.326, None, None, None, None, 10.03, None, None, None, None, 2016-02-19 21:00:00, None
98.5, None, None, None, 0.0, 76.2, None, None, -1.0, None, None, None, None, None, None, None, None, None, -1.27, None, None, None, None, 14.36, None, None, None, None, 2016-02-19 22:00:00, None
98.5, None, None, None, 0.0, 296.2, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.419, None, None, None, None, 25.01, None, None, None, None, 2016-02-19 23:00:00, None
98.4, None, None, None, 0.0, 70.9, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.512, None, None, None, None, 48.48, None, None, None, None, 2016-02-20 00:00:00, None
98.4, None, None, None, 0.0, 318.5, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.511, None, None, None, None, 34.73, None, None, None, None, 2016-02-20 01:00:00, None
98.4, None, None, None, 0.0, 275.5, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.641, None, None, None, None, 50.18, None, None, None, None, 2016-02-20 02:00:00, None
98.2, None, None, None, 0.0, 273.1, None, None, -2.0, None, None, None, None, None, None, None, None, None, -1.847, None, None, None, None, 23.72, None, None, None, None, 2016-02-20 03:00:00, None
97.7, None, None, None, 0.0, 245.9, None, None, -2.0, None, None, None, None, None, None, None, None, None, -2.172, None, None, None, None, 14.83, None, None, None, None, 2016-02-20 04:00:00, None
96.3, None, None, None, 0.0, 233.7, None, None, -3.0, None, None, None, None, None, None, None, None, None, -2.554, None, None, None, None, 17.19, None, None, None, None, 2016-02-20 05:00:00, None
95.7, None, None, None, 0.0, 257.9, None, None, -3.0, None, None, None, None, None, None, None, None, None, -2.62, None, None, None, None, 11.58, None, None, None, None, 2016-02-20 06:00:00, None
94.7, None, None, None, 0.0, 251.9, None, None, -3.0, None, None, None, None, None, None, None, None, None, -2.796, None, None, None, None, 10.11, None, None, None, None, 2016-02-20 07:00:00, None
94.2, None, None, None, 0.0, 258.0, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.806, None, None, None, None, 11.13, None, None, None, None, 2016-02-20 08:00:00, None
90.4, None, None, None, 0.0, 258.3, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.767, None, None, None, None, 10.66, None, None, None, None, 2016-02-20 09:00:00, None
86.0, None, None, None, 0.0, 255.3, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.347, None, None, None, None, 9.18, None, None, None, None, 2016-02-20 10:00:00, None
86.7, None, None, None, 0.0, 243.0, None, None, -3.0, None, None, None, None, None, None, None, None, None, -1.046, None, None, None, None, 16.12, None, None, None, None, 2016-02-20 11:00:00, None
79.3, None, None, None, 0.018, 245.6, None, None, -3.0, None, None, None, None, None, None, None, None, None, -0.526, None, None, None, None, 8.03, None, None, None, None, 2016-02-20 12:00:00, None
77.9, None, None, None, 0.0, 261.2, None, None, -3.0, None, None, None, None, None, None, None, None, None, -0.499, None, None, None, None, 10.41, None, None, None, None, 2016-02-20 13:00:00, None
80.3, None, None, None, 0.0, 268.0, None, None, -4.0, None, None, None, None, None, None, None, None, None, -1.626, None, None, None, None, 10.37, None, None, None, None, 2016-02-20 14:00:00, None
77.2, None, None, None, 0.0, 266.9, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.496, None, None, None, None, 11.92, None, None, None, None, 2016-02-20 15:00:00, None
74.9, None, None, None, 0.0, 240.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.027, None, None, None, None, 14.17, None, None, None, None, 2016-02-20 16:00:00, None
78.6, None, None, None, 0.0, 267.6, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.548, None, None, None, None, 21.79, None, None, None, None, 2016-02-20 17:00:00, None
78.9, None, None, None, 0.0, 280.6, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.061, None, None, None, None, 5.545, None, None, None, None, 2016-02-20 18:00:00, None
79.5, None, None, None, 0.0, 264.9, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.314, None, None, None, None, 11.02, None, None, None, None, 2016-02-20 19:00:00, None
82.5, None, None, None, 0.0, 319.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.508, None, None, None, None, 37.16, None, None, None, None, 2016-02-20 20:00:00, None
82.1, None, None, None, 0.0, 280.2, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.433, None, None, None, None, 13.65, None, None, None, None, 2016-02-20 21:00:00, None
86.4, None, None, None, 0.0, 289.7, None, None, -5.0, None, None, None, None, None, None, None, None, None, -3.461, None, None, None, None, 7.5, None, None, None, None, 2016-02-20 22:00:00, None
83.7, None, None, None, 0.0, 349.2, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.836, None, None, None, None, 13.15, None, None, None, None, 2016-02-20 23:00:00, None
84.3, None, None, None, 0.0, 49.41, None, None, -6.0, None, None, None, None, None, None, None, None, None, -4.184, None, None, None, None, 27.96, None, None, None, None, 2016-02-21 00:00:00, None
81.2, None, None, None, 0.0, 75.9, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.598, None, None, None, None, 8.04, None, None, None, None, 2016-02-21 01:00:00, None
87.2, None, None, None, 0.0, 78.8, None, None, -6.0, None, None, None, None, None, None, None, None, None, -4.822, None, None, None, None, 8.14, None, None, None, None, 2016-02-21 02:00:00, None
87.2, None, None, None, 0.001, 87.7, None, None, -7.0, None, None, None, None, None, None, None, None, None, -5.219, None, None, None, None, 5.683, None, None, None, None, 2016-02-21 03:00:00, None
82.3, None, None, None, 0.0, 101.3, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.579, None, None, None, None, 12.27, None, None, None, None, 2016-02-21 04:00:00, None
82.1, None, None, None, 0.007, 106.7, None, None, -8.0, None, None, None, None, None, None, None, None, None, -5.779, None, None, None, None, 8.42, None, None, None, None, 2016-02-21 05:00:00, None
82.0, None, None, None, 0.033, 109.2, None, None, -8.0, None, None, None, None, None, None, None, None, None, -6.075, None, None, None, None, 8.66, None, None, None, None, 2016-02-21 06:00:00, None
81.8, None, None, None, 19.76, 100.3, None, None, -9.0, None, None, None, None, None, None, None, None, None, -6.468, None, None, None, None, 9.14, None, None, None, None, 2016-02-21 07:00:00, None
83.0, None, None, None, 20.44, 101.2, None, None, -8.0, None, None, None, None, None, None, None, None, None, -6.076, None, None, None, None, 10.75, None, None, None, None, 2016-02-21 08:00:00, None
81.7, None, None, None, 17.97, 105.0, None, None, -7.0, None, None, None, None, None, None, None, None, None, -5.087, None, None, None, None, 11.17, None, None, None, None, 2016-02-21 09:00:00, None
79.5, None, None, None, 11.99, 110.7, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.351, None, None, None, None, 12.45, None, None, None, None, 2016-02-21 10:00:00, None
78.8, None, None, None, 13.79, 105.8, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.087, None, None, None, None, 13.27, None, None, None, None, 2016-02-21 11:00:00, None
77.6, None, None, None, 13.65, 97.2, None, None, -7.0, None, None, None, None, None, None, None, None, None, -3.899, None, None, None, None, 13.37, None, None, None, None, 2016-02-21 12:00:00, None
75.6, None, None, None, 12.99, 101.5, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.934, None, None, None, None, 13.4, None, None, None, None, 2016-02-21 13:00:00, None
74.6, None, None, None, 7.99, 106.7, None, None, -5.0, None, None, None, None, None, None, None, None, None, -1.482, None, None, None, None, 18.48, None, None, None, None, 2016-02-21 14:00:00, None
72.1, None, None, None, 4.819, 112.8, None, None, -5.0, None, None, None, None, None, None, None, None, None, -0.627, None, None, None, None, 23.58, None, None, None, None, 2016-02-21 15:00:00, None
71.8, None, None, None, 1.505, 257.8, None, None, -7.0, None, None, None, None, None, None, None, None, None, -2.676, None, None, None, None, 58.45, None, None, None, None, 2016-02-21 16:00:00, None
73.3, None, None, None, 2.594, 45.55, None, None, -7.0, None, None, None, None, None, None, None, None, None, -3.639, None, None, None, None, 43.22, None, None, None, None, 2016-02-21 17:00:00, None
74.8, None, None, None, 13.08, 101.4, None, None, -8.0, None, None, None, None, None, None, None, None, None, -4.203, None, None, None, None, 10.4, None, None, None, None, 2016-02-21 18:00:00, None
77.4, None, None, None, 4.883, 132.9, None, None, -7.0, None, None, None, None, None, None, None, None, None, -4.259, None, None, None, None, 44.38, None, None, None, None, 2016-02-21 19:00:00, None
85.4, None, None, None, 1.622, 125.7, None, None, -6.0, None, None, None, None, None, None, None, None, None, -4.39, None, None, None, None, 55.3, None, None, None, None, 2016-02-21 20:00:00, None
90.0, None, None, None, 13.12, 105.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -4.37, None, None, None, None, 6.868, None, None, None, None, 2016-02-21 21:00:00, None
92.6, None, None, None, 15.68, 99.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.388, None, None, None, None, 7.62, None, None, None, None, 2016-02-21 22:00:00, None
92.9, None, None, None, 14.2, 92.9, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.378, None, None, None, None, 6.502, None, None, None, None, 2016-02-21 23:00:00, None
92.6, None, None, None, 13.28, 95.3, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.284, None, None, None, None, 5.983, None, None, None, None, 2016-02-22 00:00:00, None
91.6, None, None, None, 2.296, 108.8, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.181, None, None, None, None, 45.48, None, None, None, None, 2016-02-22 01:00:00, None
91.0, None, None, None, 0.39, 306.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.153, None, None, None, None, 39.61, None, None, None, None, 2016-02-22 02:00:00, None
91.9, None, None, None, 3.222, 299.4, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.144, None, None, None, None, 19.11, None, None, None, None, 2016-02-22 03:00:00, None
91.3, None, None, None, 2.557, 277.1, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.125, None, None, None, None, 15.63, None, None, None, None, 2016-02-22 04:00:00, None
92.6, None, None, None, 4.113, 267.0, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.106, None, None, None, None, 16.22, None, None, None, None, 2016-02-22 05:00:00, None
92.0, None, None, None, 4.277, 278.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.172, None, None, None, None, 19.39, None, None, None, None, 2016-02-22 06:00:00, None
92.2, None, None, None, 5.176, 273.9, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.134, None, None, None, None, 18.24, None, None, None, None, 2016-02-22 07:00:00, None
92.3, None, None, None, 6.634, 258.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -4.068, None, None, None, None, 15.21, None, None, None, None, 2016-02-22 08:00:00, None
92.9, None, None, None, 5.15, 270.0, None, None, -5.0, None, None, None, None, None, None, None, None, None, -3.683, None, None, None, None, 21.99, None, None, None, None, 2016-02-22 09:00:00, None
92.4, None, None, None, 4.712, 275.1, None, None, -4.0, None, None, None, None, None, None, None, None, None, -3.327, None, None, None, None, 17.24, None, None, None, None, 2016-02-22 10:00:00, None
91.3, None, None, None, 7.37, 263.6, None, None, -4.0, None, None, None, None, None, None, None, None, None, -3.421, None, None, None, None, 18.09, None, None, None, None, 2016-02-22 11:00:00, None
90.2, None, None, None, 8.29, 256.8, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.878, None, None, None, None, 19.55, None, None, None, None, 2016-02-22 12:00:00, None
84.5, None, None, None, 10.43, 254.6, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.414, None, None, None, None, 13.62, None, None, None, None, 2016-02-22 13:00:00, None
82.4, None, None, None, 9.09, 240.6, None, None, -4.0, None, None, None, None, None, None, None, None, None, -2.2, None, None, None, None, 22.09, None, None, None, None, 2016-02-22 14:00:00, None
78.8, None, None, None, 7.76, 217.5, None, None, -5.0, None, None, None, None, None, None, None, None, None, -2.312, None, None, None, None, 22.0, None, None, None, None, 2016-02-22 15:00:00, None
76.4, None, None, None, 10.87, 217.6, None, None, -6.0, None, None, None, None, None, None, None, None, None, -2.657, None, None, None, None, 19.41, None, None, None, None, 2016-02-22 16:00:00, None
76.7, None, None, None, 8.76, 234.4, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.068, None, None, None, None, 23.6, None, None, None, None, 2016-02-22 17:00:00, None
76.9, None, None, None, 11.4, 207.5, None, None, -6.0, None, None, None, None, None, None, None, None, None, -3.424, None, None, None, None, 17.38, None, None, None, None, 2016-02-22 18:00:00, None
76.4, None, None, None, 10.49, 222.0, None, None, -7.0, None, None, None, None, None, None, None, None, None, -3.424, None, None, None, None, 17.63, None, None, None, None, 2016-02-22 19:00:00, None
75.0, None, None, None, 13.03, 223.1, None, None, -7.0, None, None, None, None, None, None, None, None, None, -3.695, None, None, None, None, 13.29, None, None, None, None, 2016-02-22 20:00:00, None
74.7, None, None, None, 11.55, 232.8, None, None, -7.0, None, None, None, None, None, None, None, None, None, -3.748, None, None, None, None, 14.46, None, None, None, None, 2016-02-22 21:00:00, None
75.6, None, None, None, 12.04, 215.6, None, None, -7.0, None, None, None, None, None, None, None, None, None, -3.825, None, None, None, None, 9.77, None, None, None, None, 2016-02-22 22:00:00, None
