AirTemperature,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
4.1,0.0,8.8,2016-03-11 17:00:00,312.0,100.0,11
3.9,0.0,10.7,2016-03-11 17:15:00,302.0,100.0,11
3.7,0.0,9.9,2016-03-11 17:30:00,306.0,100.0,11
3.6,0.0,6.1,2016-03-11 17:45:00,324.0,100.0,11
3.6,0.26,8.0,2016-03-11 18:00:00,318.0,100.0,11
3.5,0.0,10.5,2016-03-11 18:15:00,303.0,100.0,11
3.4,0.0,10.2,2016-03-11 18:30:00,305.0,100.0,11
3.4,0.0,12.0,2016-03-11 18:45:00,294.0,100.0,11
3.6,0.0,13.9,2016-03-11 19:00:00,283.0,100.0,11
3.7,0.0,10.4,2016-03-11 19:15:00,303.0,100.0,11
3.8,0.0,11.4,2016-03-11 19:30:00,300.0,100.0,11
4.0,0.25,11.4,2016-03-11 19:45:00,300.0,100.0,11
4.0,0.0,10.5,2016-03-11 20:00:00,303.0,100.0,11
4.1,0.0,11.7,2016-03-11 20:15:00,297.0,100.0,11
4.3,0.0,14.8,2016-03-11 20:30:00,286.0,100.0,11
4.5,0.0,15.0,2016-03-11 20:45:00,288.0,100.0,11
4.6,0.25,13.0,2016-03-11 21:00:00,296.0,100.0,11
4.7,0.26,12.6,2016-03-11 21:15:00,295.0,100.0,11
4.7,0.0,11.3,2016-03-11 21:30:00,298.0,100.0,11
4.7,0.25,12.1,2016-03-11 21:45:00,296.0,100.0,11
4.8,0.0,12.5,2016-03-11 22:00:00,296.0,100.0,11
4.8,0.26,11.8,2016-03-11 22:15:00,297.0,100.0,11
4.8,0.0,13.0,2016-03-11 22:30:00,292.0,100.0,11
4.8,0.0,11.3,2016-03-11 22:45:00,301.0,100.0,11
4.8,0.0,8.0,2016-03-11 23:00:00,317.0,100.0,11
4.8,0.0,8.1,2016-03-11 23:15:00,313.0,100.0,11
4.7,0.0,7.2,2016-03-11 23:30:00,318.0,100.0,11
4.7,0.0,6.2,2016-03-11 23:45:00,320.0,100.0,11
4.6,0.0,2.9,2016-03-12 00:00:00,333.0,100.0,11
4.5,0.0,1.5,2016-03-12 00:15:00,352.0,100.0,11
4.5,0.25,9.1,2016-03-12 00:30:00,5.0,100.0,11
4.4,0.25,11.5,2016-03-12 00:45:00,16.0,100.0,11
4.4,0.0,12.0,2016-03-12 01:00:00,18.0,100.0,11
4.2,0.0,13.5,2016-03-12 01:15:00,28.0,100.0,11
4.2,0.0,15.7,2016-03-12 01:30:00,42.0,100.0,11
4.3,0.0,17.9,2016-03-12 01:45:00,45.0,100.0,11
4.3,0.0,18.5,2016-03-12 02:00:00,42.0,100.0,11
4.2,0.0,12.0,2016-03-12 02:15:00,21.0,100.0,11
4.1,0.0,12.5,2016-03-12 02:30:00,20.0,100.0,11
4.0,0.0,14.9,2016-03-12 02:45:00,29.0,100.0,11
3.8,0.0,15.2,2016-03-12 03:00:00,40.0,100.0,11
3.7,0.0,12.6,2016-03-12 03:15:00,26.0,100.0,11
3.5,0.0,9.3,2016-03-12 03:30:00,10.0,100.0,11
3.4,0.0,9.1,2016-03-12 03:45:00,7.0,100.0,11
3.4,0.0,9.3,2016-03-12 04:00:00,5.0,100.0,11
3.4,0.0,11.5,2016-03-12 04:15:00,7.0,100.0,11
3.4,0.0,9.9,2016-03-12 04:30:00,3.0,96.0,11
3.7,0.0,10.4,2016-03-12 04:45:00,1.0,89.0,11
3.5,0.0,9.1,2016-03-12 05:00:00,358.0,97.0,11
3.2,0.0,12.2,2016-03-12 05:15:00,358.0,100.0,11
3.1,0.0,7.7,2016-03-12 05:30:00,333.0,100.0,11
3.1,0.0,8.3,2016-03-12 05:45:00,345.0,100.0,11
3.1,0.0,8.5,2016-03-12 06:00:00,338.0,100.0,11
3.1,0.0,14.4,2016-03-12 06:15:00,4.0,100.0,11
3.2,0.0,17.2,2016-03-12 06:30:00,8.0,99.0,11
3.0,0.0,17.8,2016-03-12 06:45:00,41.0,100.0,11
2.7,0.26,19.1,2016-03-12 07:00:00,33.0,100.0,11
2.4,0.25,17.3,2016-03-12 07:15:00,20.0,100.0,11
2.1,0.0,21.6,2016-03-12 07:30:00,37.0,100.0,11
2.1,0.0,22.9,2016-03-12 07:45:00,39.0,100.0,11
2.1,0.0,22.8,2016-03-12 08:00:00,40.0,100.0,11
2.1,0.0,20.9,2016-03-12 08:15:00,40.0,100.0,11
2.5,0.0,20.4,2016-03-12 08:30:00,33.0,100.0,11
3.0,0.0,20.4,2016-03-12 08:45:00,30.0,99.0,11
3.4,0.0,24.5,2016-03-12 09:00:00,42.0,95.0,11
3.7,0.0,23.4,2016-03-12 09:15:00,35.0,92.0,11
4.1,0.0,23.4,2016-03-12 09:30:00,36.0,91.0,11
4.2,0.0,23.9,2016-03-12 09:45:00,37.0,86.0,11
4.6,0.0,19.5,2016-03-12 10:00:00,34.0,84.0,11
4.5,0.0,20.7,2016-03-12 10:15:00,36.0,82.0,11
4.6,0.0,20.2,2016-03-12 10:30:00,38.0,84.0,11
4.7,0.0,19.1,2016-03-12 10:45:00,38.0,82.0,11
5.6,0.0,15.2,2016-03-12 11:00:00,25.0,75.0,11
6.5,0.0,20.0,2016-03-12 11:15:00,44.0,67.0,11
5.8,0.0,16.1,2016-03-12 11:30:00,25.0,73.0,11
5.8,0.0,13.7,2016-03-12 11:45:00,19.0,72.0,11
4.9,0.0,16.3,2016-03-12 12:00:00,30.0,76.0,11
4.9,0.0,14.4,2016-03-12 12:15:00,31.0,76.0,11
4.5,0.0,14.2,2016-03-12 12:30:00,34.0,76.0,11
4.8,0.0,14.9,2016-03-12 12:45:00,35.0,77.0,11
4.7,0.0,13.4,2016-03-12 13:00:00,33.0,78.0,11
4.5,0.0,10.5,2016-03-12 13:15:00,16.0,81.0,11
3.9,0.0,12.1,2016-03-12 13:30:00,18.0,83.0,11
4.0,0.0,10.2,2016-03-12 13:45:00,13.0,85.0,11
3.8,0.0,13.0,2016-03-12 14:00:00,20.0,91.0,11
3.4,0.0,15.3,2016-03-12 14:15:00,40.0,96.0,11
3.1,0.0,13.7,2016-03-12 14:30:00,28.0,98.0,11
2.6,0.0,14.8,2016-03-12 14:45:00,29.0,99.0,11
1.9,0.26,17.2,2016-03-12 15:00:00,40.0,100.0,11
1.6,0.25,11.6,2016-03-12 15:15:00,14.0,100.0,11
1.4,0.51,17.1,2016-03-12 15:30:00,25.0,100.0,11
1.1,0.76,21.2,2016-03-12 15:45:00,23.0,100.0,11
1.0,0.25,16.5,2016-03-12 16:00:00,22.0,100.0,11
1.2,0.26,17.2,2016-03-12 16:15:00,22.0,100.0,11
2.3,0.0,15.5,2016-03-12 16:30:00,17.0,100.0,11
3.1,0.0,16.4,2016-03-12 16:45:00,22.0,100.0,11
2.3,0.0,17.3,2016-03-12 17:00:00,22.0,100.0,11
2.0,0.0,16.8,2016-03-12 17:15:00,27.0,100.0,11
2.6,0.0,16.5,2016-03-12 17:30:00,25.0,99.0,11
2.3,0.0,16.6,2016-03-12 17:45:00,28.0,100.0,11
1.5,0.0,16.7,2016-03-12 18:00:00,28.0,100.0,11
1.4,0.0,20.1,2016-03-12 18:15:00,30.0,100.0,11
1.4,0.0,19.3,2016-03-12 18:30:00,20.0,100.0,11
1.2,0.25,14.8,2016-03-12 18:45:00,15.0,100.0,11
1.1,0.0,14.1,2016-03-12 19:00:00,21.0,100.0,11
1.1,0.0,13.7,2016-03-12 19:15:00,19.0,100.0,11
1.1,0.0,15.4,2016-03-12 19:30:00,21.0,100.0,11
0.9,0.0,11.8,2016-03-12 19:45:00,5.0,100.0,11
0.7,0.0,11.1,2016-03-12 20:00:00,9.0,100.0,11
0.7,0.0,8.7,2016-03-12 20:15:00,358.0,100.0,11
0.9,0.0,11.2,2016-03-12 20:30:00,357.0,100.0,11
1.1,0.0,13.2,2016-03-12 20:45:00,2.0,100.0,11
1.0,0.0,11.6,2016-03-12 21:00:00,15.0,100.0,11
0.5,0.0,7.4,2016-03-12 21:15:00,1.0,100.0,11
0.4,0.0,5.5,2016-03-12 21:30:00,360.0,100.0,11
0.4,0.0,7.6,2016-03-12 21:45:00,354.0,100.0,11
0.4,0.0,6.8,2016-03-12 22:00:00,356.0,100.0,11
0.7,0.0,6.6,2016-03-12 22:15:00,355.0,100.0,11
0.9,0.0,7.5,2016-03-12 22:30:00,359.0,100.0,11
1.0,0.0,8.1,2016-03-12 22:45:00,1.0,100.0,11
0.8,0.0,5.6,2016-03-12 23:00:00,356.0,100.0,11
0.7,0.0,0.0,2016-03-12 23:15:00,351.0,100.0,11
0.7,0.0,0.9,2016-03-12 23:30:00,353.0,100.0,11
0.6,0.0,0.0,2016-03-12 23:45:00,352.0,100.0,11
0.4,0.0,0.0,2016-03-13 00:00:00,343.0,100.0,11
0.7,0.0,0.7,2016-03-13 00:15:00,339.0,100.0,11
0.8,0.0,5.5,2016-03-13 00:30:00,327.0,100.0,11
0.9,0.0,5.8,2016-03-13 00:45:00,325.0,100.0,11
0.7,0.0,9.7,2016-03-13 01:00:00,308.0,100.0,11
0.8,0.0,12.4,2016-03-13 01:15:00,295.0,100.0,11
1.1,0.0,12.8,2016-03-13 01:30:00,291.0,100.0,11
1.2,0.0,12.7,2016-03-13 01:45:00,292.0,100.0,11
1.4,0.26,9.5,2016-03-13 02:00:00,307.0,100.0,11
1.5,0.25,11.8,2016-03-13 02:15:00,299.0,100.0,11
1.6,0.0,13.2,2016-03-13 02:30:00,290.0,100.0,11
1.6,0.0,11.4,2016-03-13 02:45:00,299.0,100.0,11
1.6,0.0,10.2,2016-03-13 03:00:00,303.0,100.0,11
1.5,0.0,13.5,2016-03-13 03:15:00,285.0,100.0,11
1.4,0.0,12.4,2016-03-13 03:30:00,296.0,100.0,11
1.3,0.0,13.1,2016-03-13 03:45:00,296.0,100.0,11
1.3,0.25,13.1,2016-03-13 04:00:00,295.0,100.0,11
1.2,0.0,16.1,2016-03-13 04:15:00,301.0,100.0,11
1.1,0.26,17.1,2016-03-13 04:30:00,301.0,100.0,11
1.0,0.0,16.9,2016-03-13 04:45:00,303.0,100.0,11
0.7,0.25,19.0,2016-03-13 05:00:00,305.0,100.0,11
0.4,0.0,15.6,2016-03-13 05:15:00,304.0,100.0,11
0.4,0.0,20.3,2016-03-13 05:30:00,295.0,100.0,11
0.6,0.0,19.3,2016-03-13 05:45:00,301.0,100.0,11
0.5,0.0,22.3,2016-03-13 06:00:00,297.0,100.0,11
0.6,0.26,21.3,2016-03-13 06:15:00,292.0,100.0,11
0.8,0.25,19.7,2016-03-13 06:30:00,299.0,100.0,11
0.9,0.25,19.4,2016-03-13 06:45:00,300.0,100.0,11
1.0,0.26,16.8,2016-03-13 07:00:00,295.0,100.0,11
1.1,0.25,22.4,2016-03-13 07:15:00,283.0,100.0,11
1.2,0.0,21.6,2016-03-13 07:30:00,288.0,100.0,11
1.3,0.0,25.2,2016-03-13 07:45:00,290.0,100.0,11
1.5,0.0,24.4,2016-03-13 08:00:00,288.0,100.0,11
1.5,0.0,20.1,2016-03-13 08:15:00,289.0,100.0,11
1.6,0.0,22.9,2016-03-13 08:30:00,284.0,100.0,11
1.7,0.0,24.1,2016-03-13 08:45:00,280.0,100.0,11
1.7,0.0,26.9,2016-03-13 09:00:00,273.0,100.0,11
1.7,0.26,23.1,2016-03-13 09:15:00,278.0,100.0,11
1.8,0.25,22.6,2016-03-13 09:30:00,278.0,100.0,11
1.7,0.51,24.7,2016-03-13 09:45:00,283.0,100.0,11
1.7,0.51,22.1,2016-03-13 10:00:00,283.0,100.0,11
1.5,0.76,24.1,2016-03-13 10:15:00,281.0,100.0,11
1.1,0.76,26.1,2016-03-13 10:30:00,284.0,100.0,11
0.6,0.25,27.7,2016-03-13 10:45:00,288.0,100.0,11
0.5,0.0,27.1,2016-03-13 11:00:00,294.0,100.0,11
0.4,0.0,24.4,2016-03-13 11:15:00,288.0,100.0,11
0.5,0.0,19.7,2016-03-13 11:30:00,289.0,100.0,11
0.9,0.0,21.9,2016-03-13 11:45:00,289.0,100.0,11
1.2,0.0,24.7,2016-03-13 12:00:00,282.0,100.0,11
1.5,0.26,30.7,2016-03-13 12:15:00,278.0,100.0,11
1.6,0.76,28.3,2016-03-13 12:30:00,279.0,100.0,11
1.7,1.02,26.1,2016-03-13 12:45:00,275.0,100.0,11
2.0,0.5,25.9,2016-03-13 13:00:00,272.0,100.0,11
2.3,0.77,21.1,2016-03-13 13:15:00,274.0,100.0,11
2.4,0.76,21.7,2016-03-13 13:30:00,270.0,100.0,11
2.7,0.51,20.7,2016-03-13 13:45:00,279.0,100.0,11
3.1,0.5,23.1,2016-03-13 14:00:00,277.0,100.0,11
3.2,0.77,20.9,2016-03-13 14:15:00,296.0,100.0,11
3.0,0.25,19.8,2016-03-13 14:30:00,306.0,100.0,11
2.9,0.25,16.0,2016-03-13 14:45:00,319.0,100.0,11
3.0,0.51,15.1,2016-03-13 15:00:00,328.0,100.0,11
2.9,0.76,15.9,2016-03-13 15:15:00,333.0,100.0,11
2.8,0.77,16.7,2016-03-13 15:30:00,340.0,100.0,11
2.5,1.27,16.1,2016-03-13 15:45:00,345.0,100.0,11
1.9,1.27,17.4,2016-03-13 16:00:00,25.0,100.0,11
2.1,0.25,29.0,2016-03-13 16:15:00,49.0,100.0,11
1.7,0.25,35.0,2016-03-13 16:30:00,66.0,100.0,11
1.7,0.0,32.1,2016-03-13 16:45:00,50.0,100.0,11
1.3,0.26,40.3,2016-03-13 17:00:00,48.0,100.0,11
0.8,0.0,38.9,2016-03-13 17:15:00,57.0,100.0,11
0.2,0.0,39.0,2016-03-13 17:30:00,50.0,100.0,11
0.0,0.0,40.6,2016-03-13 17:45:00,52.0,100.0,11
0.0,0.0,42.3,2016-03-13 18:00:00,55.0,100.0,11
0.0,0.0,37.7,2016-03-13 18:15:00,57.0,100.0,11
0.2,0.0,34.5,2016-03-13 18:30:00,54.0,100.0,11
0.4,0.0,28.9,2016-03-13 18:45:00,52.0,100.0,11
0.8,0.0,32.6,2016-03-13 19:00:00,56.0,100.0,11
1.0,0.0,32.1,2016-03-13 19:15:00,49.0,100.0,11
1.1,0.51,32.2,2016-03-13 19:30:00,53.0,100.0,11
1.2,0.5,24.2,2016-03-13 19:45:00,42.0,100.0,11
1.2,0.51,26.9,2016-03-13 20:00:00,41.0,100.0,11
1.3,0.26,27.2,2016-03-13 20:15:00,42.0,100.0,11
1.3,0.25,29.0,2016-03-13 20:30:00,46.0,100.0,11
1.3,0.0,27.3,2016-03-13 20:45:00,39.0,100.0,11
1.2,0.0,20.1,2016-03-13 21:00:00,37.0,100.0,11
1.2,0.0,17.4,2016-03-13 21:15:00,26.0,100.0,11
1.3,0.0,18.5,2016-03-13 21:30:00,27.0,100.0,11
1.2,0.0,18.5,2016-03-13 21:45:00,26.0,100.0,11
1.2,0.0,17.0,2016-03-13 22:00:00,23.0,100.0,11
1.2,0.0,19.8,2016-03-13 22:15:00,22.0,100.0,11
1.3,0.25,19.3,2016-03-13 22:30:00,18.0,100.0,11
1.3,0.0,20.7,2016-03-13 22:45:00,22.0,100.0,11
1.1,0.0,20.5,2016-03-13 23:00:00,26.0,100.0,11
0.8,0.0,21.2,2016-03-13 23:15:00,40.0,100.0,11
0.6,0.0,22.0,2016-03-13 23:30:00,48.0,100.0,11
0.4,0.0,25.8,2016-03-13 23:45:00,51.0,100.0,11
0.3,0.0,26.4,2016-03-14 00:00:00,54.0,100.0,11
0.1,0.0,23.5,2016-03-14 00:15:00,46.0,100.0,11
0.2,0.0,22.5,2016-03-14 00:30:00,41.0,100.0,11
0.3,0.0,21.9,2016-03-14 00:45:00,44.0,100.0,11
0.6,0.0,20.8,2016-03-14 01:00:00,42.0,100.0,11
0.8,0.0,19.8,2016-03-14 01:15:00,35.0,100.0,11
0.9,0.26,18.2,2016-03-14 01:30:00,28.0,100.0,11
0.8,0.51,16.1,2016-03-14 01:45:00,29.0,100.0,11
0.6,0.0,17.9,2016-03-14 02:00:00,34.0,100.0,11
0.7,0.25,16.1,2016-03-14 02:15:00,28.0,100.0,11
0.7,0.25,17.2,2016-03-14 02:30:00,28.0,100.0,11
0.8,0.0,15.7,2016-03-14 02:45:00,25.0,100.0,11
0.9,0.26,16.2,2016-03-14 03:00:00,32.0,100.0,11
0.8,0.25,15.4,2016-03-14 03:15:00,25.0,100.0,11
0.5,0.0,11.9,2016-03-14 03:30:00,22.0,100.0,11
0.6,0.0,11.8,2016-03-14 03:45:00,17.0,100.0,11
0.7,0.51,14.1,2016-03-14 04:00:00,21.0,100.0,11
0.8,0.25,15.6,2016-03-14 04:15:00,22.0,100.0,11
0.9,0.26,16.0,2016-03-14 04:30:00,19.0,100.0,11
1.0,0.25,18.0,2016-03-14 04:45:00,22.0,100.0,11
1.0,0.0,17.1,2016-03-14 05:00:00,22.0,100.0,11
1.0,0.26,16.1,2016-03-14 05:15:00,34.0,100.0,11
0.7,0.0,14.4,2016-03-14 05:30:00,37.0,100.0,11
0.3,0.0,13.5,2016-03-14 05:45:00,30.0,100.0,11
0.3,0.0,14.4,2016-03-14 06:00:00,24.0,100.0,11
0.3,0.0,14.3,2016-03-14 06:15:00,27.0,100.0,11
0.2,0.0,15.4,2016-03-14 06:30:00,33.0,100.0,11
0.1,0.0,16.7,2016-03-14 06:45:00,30.0,100.0,11
0.1,0.0,13.2,2016-03-14 07:00:00,28.0,100.0,11
0.2,0.0,11.3,2016-03-14 07:15:00,13.0,100.0,11
0.4,0.0,10.0,2016-03-14 07:30:00,10.0,100.0,11
0.5,0.0,12.3,2016-03-14 07:45:00,20.0,100.0,11
0.5,0.0,12.6,2016-03-14 08:00:00,17.0,100.0,11
0.5,0.5,11.1,2016-03-14 08:15:00,10.0,100.0,11
0.6,0.26,14.3,2016-03-14 08:30:00,14.0,100.0,11
0.8,0.76,13.7,2016-03-14 08:45:00,11.0,100.0,11
1.1,0.25,13.5,2016-03-14 09:00:00,10.0,100.0,11
1.2,0.26,12.9,2016-03-14 09:15:00,10.0,100.0,11
1.7,0.25,13.0,2016-03-14 09:30:00,15.0,100.0,11
1.5,0.0,14.3,2016-03-14 09:45:00,26.0,100.0,11
1.7,0.0,13.6,2016-03-14 10:00:00,15.0,100.0,11
2.1,0.0,16.4,2016-03-14 10:15:00,20.0,100.0,11
2.6,0.26,13.8,2016-03-14 10:30:00,18.0,100.0,11
2.8,0.0,12.2,2016-03-14 10:45:00,6.0,100.0,11
2.5,0.0,13.7,2016-03-14 11:00:00,14.0,100.0,11
2.6,0.0,14.4,2016-03-14 11:15:00,11.0,100.0,11
2.9,0.0,14.7,2016-03-14 11:30:00,12.0,100.0,11
2.6,0.0,17.1,2016-03-14 11:45:00,14.0,100.0,11
3.2,0.0,14.2,2016-03-14 12:00:00,8.0,100.0,11
2.7,0.0,17.5,2016-03-14 12:15:00,12.0,100.0,11
2.6,0.0,16.2,2016-03-14 12:30:00,21.0,100.0,11
2.6,0.25,14.4,2016-03-14 12:45:00,15.0,100.0,11
2.5,0.0,15.0,2016-03-14 13:00:00,19.0,100.0,11
2.6,0.25,17.3,2016-03-14 13:15:00,13.0,100.0,11
2.2,0.26,21.5,2016-03-14 13:30:00,23.0,100.0,11
1.3,0.25,21.3,2016-03-14 13:45:00,34.0,100.0,11
1.1,0.0,19.0,2016-03-14 14:00:00,32.0,100.0,11
1.4,0.26,19.6,2016-03-14 14:15:00,38.0,100.0,11
1.1,0.0,17.9,2016-03-14 14:30:00,34.0,100.0,11
1.2,0.0,17.2,2016-03-14 14:45:00,40.0,100.0,11
1.4,0.25,17.8,2016-03-14 15:00:00,39.0,100.0,11
1.7,0.0,16.9,2016-03-14 15:15:00,40.0,100.0,11
1.7,0.0,14.1,2016-03-14 15:30:00,26.0,100.0,11
1.8,0.0,18.0,2016-03-14 15:45:00,33.0,100.0,11
1.7,0.25,21.9,2016-03-14 16:00:00,36.0,100.0,11
1.6,0.0,16.5,2016-03-14 16:15:00,25.0,100.0,11
1.7,0.0,16.8,2016-03-14 16:30:00,31.0,100.0,11
1.7,0.0,17.8,2016-03-14 16:45:00,45.0,100.0,11
1.4,0.0,16.1,2016-03-14 17:00:00,29.0,100.0,11
1.4,0.0,15.5,2016-03-14 17:15:00,27.0,100.0,11
1.4,0.0,16.2,2016-03-14 17:30:00,28.0,100.0,11
1.3,0.0,11.6,2016-03-14 17:45:00,16.0,100.0,11
1.2,0.0,14.2,2016-03-14 18:00:00,20.0,100.0,11
1.2,0.0,14.6,2016-03-14 18:15:00,20.0,100.0,11
1.2,0.0,16.0,2016-03-14 18:30:00,26.0,100.0,11
1.1,0.0,15.1,2016-03-14 18:45:00,18.0,100.0,11
1.0,0.0,17.1,2016-03-14 19:00:00,25.0,100.0,11
0.8,0.0,17.0,2016-03-14 19:15:00,32.0,100.0,11
0.6,0.26,18.3,2016-03-14 19:30:00,38.0,100.0,11
0.7,0.0,19.0,2016-03-14 19:45:00,33.0,100.0,11
0.5,0.0,19.3,2016-03-14 20:00:00,39.0,100.0,11
0.4,0.0,19.9,2016-03-14 20:15:00,43.0,100.0,11
0.3,0.0,19.3,2016-03-14 20:30:00,40.0,100.0,11
0.3,0.0,16.6,2016-03-14 20:45:00,31.0,100.0,11
0.2,0.0,16.6,2016-03-14 21:00:00,36.0,100.0,11
0.2,0.0,18.1,2016-03-14 21:15:00,46.0,100.0,11
0.2,0.0,19.1,2016-03-14 21:30:00,48.0,100.0,11
0.2,0.0,19.0,2016-03-14 21:45:00,46.0,100.0,11
0.2,0.0,20.7,2016-03-14 22:00:00,47.0,100.0,11
0.2,0.0,21.0,2016-03-14 22:15:00,47.0,100.0,11
0.2,0.0,20.9,2016-03-14 22:30:00,51.0,100.0,11
0.2,0.0,24.1,2016-03-14 22:45:00,59.0,100.0,11
0.1,0.0,24.2,2016-03-14 23:00:00,62.0,100.0,11
0.0,0.0,20.0,2016-03-14 23:15:00,52.0,100.0,11
0.1,0.0,22.1,2016-03-14 23:30:00,46.0,100.0,11
0.2,0.0,23.4,2016-03-14 23:45:00,50.0,100.0,11
0.3,0.0,23.0,2016-03-15 00:00:00,54.0,100.0,11
0.4,0.0,23.3,2016-03-15 00:15:00,56.0,100.0,11
0.3,0.0,26.6,2016-03-15 00:30:00,53.0,100.0,11
0.3,0.0,24.4,2016-03-15 00:45:00,48.0,100.0,11
0.3,0.0,23.5,2016-03-15 01:00:00,49.0,100.0,11
0.4,0.0,24.8,2016-03-15 01:15:00,52.0,100.0,11
0.4,0.0,20.9,2016-03-15 01:30:00,44.0,100.0,11
0.4,0.0,18.5,2016-03-15 01:45:00,39.0,100.0,11
0.3,0.0,17.1,2016-03-15 02:00:00,47.0,100.0,11
0.3,0.0,17.5,2016-03-15 02:15:00,50.0,100.0,11
0.3,0.0,18.0,2016-03-15 02:30:00,45.0,100.0,11
0.5,0.0,19.7,2016-03-15 02:45:00,48.0,100.0,11
0.5,0.0,19.2,2016-03-15 03:00:00,45.0,100.0,11
