pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -29.19, 75.23, -23.7, None, 3.77, 0.332, 46.53, -32.0, None, -29.2, -29.5, 1031.1, 0.0, -32.0, 929.0, None, 0.0, 75.0,2022-01-01 00:00:00, None, 929.0,1
None, -29.75, 74.51, -23.7, None, 7.164, 0.612, 61.88, -33.0, None, -29.8, -29.8, 1030.9, 0.0, -33.0, 929.0, None, 0.0, 75.0,2022-01-01 01:00:00, None, 929.0,1
None, -29.67, 74.57, -23.7, None, 11.15, 0.966, 56.88, -32.0, None, -29.7, -30.3, 1031.9, 0.0, -32.0, 930.0, None, 0.0, 75.0,2022-01-01 02:00:00, None, 930.0,1
None, -29.65, 74.34, -23.7, None, 15.83, 0.967, 48.79, -33.0, None, -29.7, -30.3, 1032.2, 0.0, -33.0, 930.0, None, 0.0, 74.0,2022-01-01 03:00:00, None, 930.0,1
None, -29.69, 74.6, -23.7, None, 9.4, 0.713, 64.07, -33.0, None, -29.7, -30.3, 1033.4, 0.0, -33.0, 931.0, None, 0.0, 75.0,2022-01-01 04:00:00, None, 931.0,1
None, -29.28, 74.68, -23.7, None, 8.47, 0.592, 60.24, -32.0, None, -29.3, -30.3, 1033.7, 0.0, -32.0, 931.0, None, 0.0, 75.0,2022-01-01 05:00:00, None, 931.0,1
None, -28.02, 75.33, -23.7, None, 14.47, 0.198, 51.83, -31.0, None, -28.0, -30.3, 1033.7, 0.0, -31.0, 931.0, None, 0.0, 75.0,2022-01-01 06:00:00, None, 931.0,1
None, -27.11, 76.17, -27.1, None, 34.65, 0.01, 85.3, -30.0, None, -27.1, -28.0, 1033.8, 0.0, -30.0, 931.0, None, 0.0, 76.0,2022-01-01 07:00:00, None, 931.0,1
None, -25.75, 76.49, -25.7, None, 41.95, 0.056, 128.8, -28.0, None, -25.8, -28.0, 1033.8, 0.0, -28.0, 931.0, None, 0.0, 76.0,2022-01-01 08:00:00, None, 931.0,1
None, -25.01, 73.38, -24.8, None, 32.58, 0.36, 195.8, -28.0, None, -25.0, -28.0, 1034.8, 0.0, -28.0, 932.0, None, 0.0, 73.0,2022-01-01 09:00:00, None, 932.0,1
