CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-13.97, None, None, None, 9.41, 28.26, 146.1, None, None, -14.0, -14.8, 0.0, None, -12.3, None, None, None, None,2022-01-01 00:00:00, 0.0, None, None, None,1
-13.69, None, None, None, 9.05, 30.97, 146.7, None, None, -13.7, -14.8, 0.0, None, -12.3, None, None, None, None,2022-01-01 01:00:00, 0.0, None, None, None,1
-13.03, None, None, None, 11.59, 33.07, 144.2, None, None, -13.0, -14.8, 0.0, None, -12.3, None, None, None, None,2022-01-01 02:00:00, 0.0, None, None, None,1
-11.95, None, None, None, 10.67, 31.34, 142.0, None, None, -12.0, -14.8, 0.0, None, -11.9, None, None, None, None,2022-01-01 03:00:00, 0.0, None, None, None,1
-11.61, None, None, None, 13.71, 28.34, 126.2, None, None, -11.6, -14.8, 0.0, None, -11.2, None, None, None, None,2022-01-01 04:00:00, 0.0, None, None, None,1
-11.82, None, None, None, 12.6, 34.52, 113.9, None, None, -11.8, -14.8, 0.0, None, -11.2, None, None, None, None,2022-01-01 05:00:00, 0.0, None, None, None,1
-11.77, None, None, None, 13.16, 33.55, 122.2, None, None, -11.8, -14.8, 0.0, None, -11.2, None, None, None, None,2022-01-01 06:00:00, 0.0, None, None, None,1
-11.67, None, None, None, 13.62, 32.94, 132.0, None, None, -11.7, -12.2, 0.0, None, -11.6, None, None, None, None,2022-01-01 07:00:00, 0.0, None, None, None,1
-10.99, None, None, None, 14.34, 30.91, 122.3, None, None, -11.0, -12.2, 0.0, None, -10.9, None, None, None, None,2022-01-01 08:00:00, 0.0, None, None, None,1
-10.7, None, None, None, 17.12, 29.41, 116.5, None, None, -10.7, -12.2, 0.0, None, -10.5, None, None, None, None,2022-01-01 09:00:00, 0.0, None, None, None,1
-10.45, None, None, None, 14.8, 30.37, 131.5, None, None, -10.5, -12.2, 0.0, None, -10.4, None, None, None, None,2022-01-01 10:00:00, 0.0, None, None, None,1
-10.3, None, None, None, 9.25, 30.24, 146.7, None, None, -10.3, -12.2, 0.0, None, -10.3, None, None, None, None,2022-01-01 11:00:00, 0.0, None, None, None,1
-9.99, None, None, None, 9.82, 22.2, 141.2, None, None, -10.0, -12.2, 0.0, None, -9.9, None, None, None, None,2022-01-01 12:00:00, 0.0, None, None, None,1
-9.83, None, None, None, 31.21, 11.59, 149.3, None, None, -9.8, -12.2, 0.0, None, -9.1, None, None, None, None,2022-01-01 13:00:00, 0.0, None, None, None,1
-9.49, None, None, None, 41.2, 7.5, 230.9, None, None, -9.5, -12.2, 0.0, None, -8.8, None, None, None, None,2022-01-01 14:00:00, 0.0, None, None, None,1
-8.52, None, None, None, 34.09, 8.92, 144.3, None, None, -8.5, -12.2, 0.0, None, -8.4, None, None, None, None,2022-01-01 15:00:00, 0.0, None, None, None,1
-9.08, None, None, None, 14.63, 13.38, 140.0, None, None, -9.1, -12.2, 0.0, None, -8.4, None, None, None, None,2022-01-01 16:00:00, 0.0, None, None, None,1
-9.93, None, None, None, 9.06, 17.16, 148.1, None, None, -9.9, -12.2, 0.0, None, -8.4, None, None, None, None,2022-01-01 17:00:00, 0.0, None, None, None,1
-8.96, None, None, None, 8.31, 17.15, 141.6, None, None, -9.0, -12.2, 0.0, None, -8.4, None, None, None, None,2022-01-01 18:00:00, 0.0, None, None, None,1
-9.66, None, None, None, 10.12, 18.99, 139.4, None, None, -9.7, -9.7, 0.0, None, -8.7, None, None, None, None,2022-01-01 19:00:00, 0.0, None, None, None,1
-9.79, None, None, None, 6.819, 20.83, 142.5, None, None, -9.8, -10.2, 0.0, None, -8.7, None, None, None, None,2022-01-01 20:00:00, 0.0, None, None, None,1
