RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
30.07, None, None, None, 0.498, 198.5, -34.0, -21.9, -34.0, None, None, None, None, None, None, None, None, None, -21.84, None, -20.3, 30.0, None, 51.89, None, -21.8, 0.0, None,2022-01-01 00:00:00, None,1
30.26, None, None, None, 0.018, 108.4, -33.0, -21.9, -33.0, None, None, None, None, None, None, None, None, None, -21.68, None, -20.3, 30.0, None, 39.95, None, -21.7, 0.0, None,2022-01-01 01:00:00, None,1
30.25, None, None, None, 0.855, 71.2, -33.0, -21.9, -33.0, None, None, None, None, None, None, None, None, None, -21.65, None, -20.3, 30.0, None, 23.72, None, -21.7, 0.0, None,2022-01-01 02:00:00, None,1
30.04, None, None, None, 4.575, 57.08, -33.0, -21.9, -33.0, None, None, None, None, None, None, None, None, None, -21.76, None, -20.3, 30.0, None, 17.32, None, -21.8, 0.0, None,2022-01-01 03:00:00, None,1
30.44, None, None, None, 6.46, 57.61, -33.0, -21.9, -33.0, None, None, None, None, None, None, None, None, None, -21.52, None, -20.3, 30.0, None, 13.66, None, -21.5, 0.0, None,2022-01-01 04:00:00, None,1
30.26, None, None, None, 7.47, 61.88, -33.0, -21.9, -33.0, None, None, None, None, None, None, None, None, None, -21.3, None, -20.3, 30.0, None, 13.1, None, -21.3, -0.2, None,2022-01-01 05:00:00, None,1
30.62, None, None, None, 11.87, 66.34, -33.0, -21.9, -33.0, None, None, None, None, None, None, None, None, None, -20.97, None, -20.3, 31.0, None, 12.03, None, -21.0, -0.8, None,2022-01-01 06:00:00, None,1
30.32, None, None, None, 15.42, 59.96, -33.0, -21.0, -33.0, None, None, None, None, None, None, None, None, None, -20.91, None, -20.8, 30.0, None, 10.98, None, -20.9, 0.8, None,2022-01-01 07:00:00, None,1
30.29, None, None, None, 14.97, 59.54, -33.0, -21.0, -33.0, None, None, None, None, None, None, None, None, None, -20.82, None, -20.8, 30.0, None, 12.02, None, -20.8, -0.1, None,2022-01-01 08:00:00, None,1
31.08, None, None, None, 20.41, 54.57, -32.0, -21.0, -32.0, None, None, None, None, None, None, None, None, None, -20.03, None, -20.0, 31.0, None, 11.85, None, -20.0, -0.5, None,2022-01-01 09:00:00, None,1
30.99, None, None, None, 17.66, 53.87, -31.0, -21.0, -31.0, None, None, None, None, None, None, None, None, None, -19.72, None, -19.7, 31.0, None, 14.08, None, -19.7, 0.0, None,2022-01-01 10:00:00, None,1
31.43, None, None, None, 19.15, 56.71, -31.0, -21.0, -31.0, None, None, None, None, None, None, None, None, None, -18.96, None, -19.0, 31.0, None, 11.54, None, -19.0, 0.0, None,2022-01-01 11:00:00, None,1
31.25, None, None, None, 17.64, 56.79, -30.0, -21.0, -30.0, None, None, None, None, None, None, None, None, None, -18.54, None, -18.5, 31.0, None, 11.67, None, -18.5, 0.4, None,2022-01-01 12:00:00, None,1
31.63, None, None, None, 17.53, 61.42, -30.0, -21.0, -30.0, None, None, None, None, None, None, None, None, None, -17.97, None, -18.0, 32.0, None, 13.49, None, -18.0, 0.1, None,2022-01-01 13:00:00, None,1
31.62, None, None, None, 21.93, 55.16, -29.0, -21.0, -29.0, None, None, None, None, None, None, None, None, None, -17.76, None, -17.8, 32.0, None, 10.69, None, -17.8, -0.1, None,2022-01-01 14:00:00, None,1
31.87, None, None, None, 19.49, 55.16, -29.0, -21.0, -29.0, None, None, None, None, None, None, None, None, None, -17.5, None, -17.5, 32.0, None, 12.06, None, -17.5, 0.0, None,2022-01-01 15:00:00, None,1
32.22, None, None, None, 21.78, 56.86, -29.0, -21.0, -29.0, None, None, None, None, None, None, None, None, None, -17.23, None, -17.2, 32.0, None, 12.44, None, -17.2, -0.1, None,2022-01-01 16:00:00, None,1
32.35, None, None, None, 19.43, 60.71, -28.0, -21.0, -28.0, None, None, None, None, None, None, None, None, None, -16.96, None, -17.0, 32.0, None, 14.17, None, -17.0, -0.2, None,2022-01-01 17:00:00, None,1
32.53, None, None, None, 21.57, 57.94, -28.0, -21.0, -28.0, None, None, None, None, None, None, None, None, None, -16.71, None, -16.7, 33.0, None, 11.48, None, -16.7, 0.0, None,2022-01-01 18:00:00, None,1
32.92, None, None, None, 23.25, 59.63, -28.0, -16.7, -28.0, None, None, None, None, None, None, None, None, None, -16.45, None, -16.4, 33.0, None, 12.8, None, -16.5, -0.2, None,2022-01-01 19:00:00, None,1
33.21, None, None, None, 28.21, 56.6, -27.0, -16.7, -27.0, None, None, None, None, None, None, None, None, None, -16.19, None, -16.2, 33.0, None, 11.21, None, -16.2, -0.6, None,2022-01-01 20:00:00, None,1
33.73, None, None, None, 28.95, 57.89, -27.0, -16.7, -27.0, None, None, None, None, None, None, None, None, None, -15.91, None, -15.9, 34.0, None, 11.06, None, -15.9, 0.2, None,2022-01-01 21:00:00, None,1
33.69, None, None, None, 29.44, 54.58, -27.0, -16.7, -27.0, None, None, None, None, None, None, None, None, None, -15.78, None, -15.8, 34.0, None, 9.84, None, -15.8, 0.4, None,2022-01-01 22:00:00, None,1
33.76, None, None, None, 26.73, 59.13, -27.0, -16.7, -27.0, None, None, None, None, None, None, None, None, None, -15.68, None, -15.7, 34.0, None, 11.04, None, -15.7, 0.0, None,2022-01-01 23:00:00, None,1
