pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, -26.05, 76.81, -25.4, None, 45.07, 1.816, 168.1, -29.0, None, -26.1, -27.5, 1013.1, 0.0, -29.0, 918.0, None, 0.0, 77.0,2022-01-01 00:00:00, None, 918.0,1
0.0, -25.67, 76.1, -25.4, None, 45.65, 2.619, 157.1, -28.0, None, -25.7, -27.5, 1011.6, 0.0, -28.0, 917.0, None, 0.0, 76.0,2022-01-01 01:00:00, None, 917.0,1
0.0, -23.34, 77.69, -23.4, None, 57.09, 3.739, 205.6, -26.0, None, -23.3, -27.5, 1010.2, 0.0, -26.0, 916.0, None, 0.0, 78.0,2022-01-01 02:00:00, None, 916.0,1
0.0, -22.67, 77.69, -22.6, None, 8.45, 11.78, 93.3, -25.0, None, -22.7, -27.5, 1009.2, 0.0, -25.0, 915.0, None, 0.0, 78.0,2022-01-01 03:00:00, None, 915.0,1
0.0, -22.22, 77.33, -22.2, None, 9.97, 14.27, 91.5, -25.0, None, -22.2, -27.5, 1008.2, 0.0, -25.0, 914.0, None, 0.0, 77.0,2022-01-01 04:00:00, None, 914.0,1
0.0, -21.01, 77.76, -21.0, None, 8.09, 14.23, 92.7, -24.0, None, -21.0, -27.5, 1007.0, 0.0, -24.0, 913.0, None, 0.0, 78.0,2022-01-01 05:00:00, None, 913.0,1
0.0, -20.05, 77.66, -20.0, None, 6.804, 17.53, 91.0, -23.0, None, -20.1, -27.5, 1006.0, 0.0, -23.0, 912.0, None, 0.0, 78.0,2022-01-01 06:00:00, None, 912.0,1
0.0, -18.92, 77.76, -18.8, None, 9.19, 17.43, 96.5, -21.0, None, -18.9, -20.2, 1004.8, 0.0, -21.0, 911.0, None, 0.0, 78.0,2022-01-01 07:00:00, None, 911.0,1
0.0, -18.25, 77.63, -18.2, None, 8.64, 18.63, 95.0, -21.0, None, -18.3, -20.2, 1003.7, 0.0, -21.0, 910.0, None, 0.0, 78.0,2022-01-01 08:00:00, None, 910.0,1
0.0, -17.61, 77.97, -17.6, None, 8.68, 17.55, 95.1, -20.0, None, -17.6, -20.2, 1002.5, 0.0, -20.0, 909.0, None, 0.0, 78.0,2022-01-01 09:00:00, None, 909.0,1
0.0, -16.28, 78.39, -16.3, None, 7.632, 18.18, 93.0, -19.0, None, -16.3, -20.2, 1001.4, 0.0, -19.0, 908.0, None, 0.0, 78.0,2022-01-01 10:00:00, None, 908.0,1
0.0, -14.56, 74.95, -12.1, None, 14.86, 12.25, 94.8, -18.0, None, -14.6, -20.2, 1000.1, 0.0, -18.0, 907.0, None, 0.0, 75.0,2022-01-01 11:00:00, None, 907.0,1
0.0, -14.16, 80.8, -12.1, None, 11.05, 16.85, 90.4, -16.0, None, -14.2, -20.2, 998.8, 0.0, -16.0, 906.0, None, 0.0, 81.0,2022-01-01 12:00:00, None, 906.0,1
0.0, -4.9, 73.18, -4.9, None, 29.02, 11.05, 112.9, -8.0, None, -4.9, -20.2, 997.8, 0.0, -8.0, 906.0, None, 0.0, 73.0,2022-01-01 13:00:00, None, 906.0,1
0.0, -10.62, 78.9, -4.4, None, 10.68, 13.8, 103.6, -13.0, None, -10.6, -20.2, 997.1, 0.0, -13.0, 905.0, None, 0.0, 79.0,2022-01-01 14:00:00, None, 905.0,1
0.0, -6.946, 76.56, -4.4, None, 41.13, 8.05, 62.63, -10.0, None, -6.9, -20.2, 997.7, 0.0, -10.0, 906.0, None, 0.0, 77.0,2022-01-01 15:00:00, None, 906.0,1
0.0, -0.67, 59.18, -0.4, None, 17.72, 20.56, 211.2, -7.0, None, -0.7, -20.2, 997.1, 0.0, -7.0, 906.0, None, 0.0, 59.0,2022-01-01 16:00:00, None, 906.0,1
0.0, -1.278, 61.09, -0.4, None, 16.28, 16.38, 212.0, -7.0, None, -1.3, -20.2, 995.9, 0.0, -7.0, 905.0, None, 0.0, 61.0,2022-01-01 17:00:00, None, 905.0,1
0.0, -1.759, 63.51, -0.4, None, 17.27, 22.79, 207.1, -7.0, None, -1.8, -20.2, 995.9, 0.0, -7.0, 905.0, None, 0.0, 64.0,2022-01-01 18:00:00, None, 905.0,1
0.0, -2.2, 67.52, -1.6, None, 19.04, 19.39, 221.1, -7.0, None, -2.2, -2.2, 996.9, 0.0, -7.0, 906.0, None, 0.0, 68.0,2022-01-01 19:00:00, None, 906.0,1
0.0, -2.102, 67.25, -1.6, None, 16.79, 17.56, 222.3, -7.0, None, -2.1, -2.3, 997.9, 0.0, -7.0, 907.0, None, 0.0, 67.0,2022-01-01 20:00:00, None, 907.0,1
0.0, -2.318, 68.64, -1.6, None, 31.53, 10.44, 250.1, -7.0, None, -2.3, -2.5, 997.9, 0.0, -7.0, 907.0, None, 0.0, 69.0,2022-01-01 21:00:00, None, 907.0,1
0.0, -3.293, 72.58, -1.6, None, 58.93, 7.5, 277.9, -7.0, None, -3.3, -3.4, 999.0, 0.0, -7.0, 908.0, None, 0.0, 73.0,2022-01-01 22:00:00, None, 908.0,1
0.0, -15.42, 81.9, -1.6, None, 41.91, 14.25, 301.0, -18.0, None, -15.4, -15.3, 1001.1, 0.0, -18.0, 909.0, None, 0.0, 82.0,2022-01-01 23:00:00, None, 909.0,1
0.0, -19.5, 79.94, -1.6, None, 12.16, 19.24, 338.3, -22.0, None, -19.5, -19.6, 1004.8, 0.0, -22.0, 912.0, None, 0.0, 80.0,2022-01-02 00:00:00, None, 912.0,1
0.0, -21.35, 76.01, -1.6, None, 15.79, 17.8, 340.8, -24.0, None, -21.4, -21.3, 1005.1, 0.0, -24.0, 913.0, None, 0.0, 76.0,2022-01-02 01:00:00, None, 913.0,1
0.0, -21.95, 76.73, -1.6, None, 13.17, 16.85, 341.4, -25.0, None, -22.0, -22.0, 1006.9, 0.1, -25.0, 914.0, None, 0.0, 77.0,2022-01-02 02:00:00, None, 914.0,1
0.0, -22.35, 74.56, -1.6, None, 13.31, 17.61, 317.6, -25.0, None, -22.4, -22.4, 1008.7, 0.1, -25.0, 916.0, None, 0.0, 75.0,2022-01-02 03:00:00, None, 916.0,1
0.3, -22.72, 74.86, -1.6, None, 12.48, 15.52, 309.2, -26.0, None, -22.7, -22.8, 1010.3, 0.3, -26.0, 918.0, None, 0.0, 75.0,2022-01-02 04:00:00, None, 918.0,1
0.6, -23.61, 74.25, -1.6, None, 10.29, 17.58, 317.1, -27.0, None, -23.6, -23.7, 1012.7, 0.3, -27.0, 920.0, None, 0.0, 74.0,2022-01-02 05:00:00, None, 920.0,1
0.8, -24.52, 71.87, -1.6, None, 12.59, 18.91, 316.9, -28.0, None, -24.5, -24.5, 1015.0, 0.2, -28.0, 922.0, None, 0.0, 72.0,2022-01-02 06:00:00, None, 922.0,1
0.8, -25.36, 67.68, -24.4, None, 10.5, 19.56, 329.7, -29.0, None, -25.4, -25.4, 1016.3, 0.1, -29.0, 923.0, None, 0.0, 68.0,2022-01-02 07:00:00, None, 923.0,1
0.8, -26.0, 67.67, -24.4, None, 11.58, 20.86, 321.8, -30.0, None, -26.0, -26.0, 1018.5, 0.0, -30.0, 925.0, None, 0.0, 68.0,2022-01-02 08:00:00, None, 925.0,1
0.8, -26.46, 65.0, -24.4, None, 11.4, 18.23, 329.3, -31.0, None, -26.5, -26.5, 1020.8, 0.0, -31.0, 927.0, None, 0.0, 65.0,2022-01-02 09:00:00, None, 927.0,1
