pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None, None, -7.0, 67.0, None, None, 913.0, 172.0, None,2017-01-01 00:00:00, None,1
None, None, None, None, None, -7.4, 68.0, None, None, 914.0, 172.0, None,2017-01-01 01:00:00, None,1
None, None, None, None, None, -7.5, 68.0, None, None, 914.0, 172.0, None,2017-01-01 02:00:00, None,1
None, None, None, None, None, -7.6, 69.0, None, None, 914.0, 172.0, None,2017-01-01 03:00:00, None,1
None, None, None, None, None, -7.7, 68.0, None, None, 914.0, 172.0, None,2017-01-01 04:00:00, None,1
None, None, None, None, None, -7.7, 68.0, None, None, 915.0, 172.0, None,2017-01-01 05:00:00, None,1
None, None, None, None, None, -8.6, 68.0, None, None, 915.0, 171.0, None,2017-01-01 06:00:00, None,1
None, None, None, None, None, -9.7, 68.0, None, None, 915.0, 171.0, None,2017-01-01 07:00:00, None,1
None, None, None, None, None, -10.4, 68.0, None, None, 916.0, 170.0, None,2017-01-01 08:00:00, None,1
None, None, None, None, None, -10.9, 68.0, None, None, 916.0, 170.0, None,2017-01-01 09:00:00, None,1
None, None, None, None, None, -11.3, 68.0, None, None, 916.0, 170.0, None,2017-01-01 10:00:00, None,1
None, None, None, None, None, -11.7, 68.0, None, None, 916.0, 170.0, None,2017-01-01 11:00:00, None,1
None, None, None, None, None, -12.0, 68.0, None, None, 917.0, 170.0, None,2017-01-01 12:00:00, None,1
None, None, None, None, None, -12.5, 67.0, None, None, 918.0, 169.0, None,2017-01-01 13:00:00, None,1
None, None, None, None, None, -12.8, 67.0, None, None, 919.0, 169.0, None,2017-01-01 14:00:00, None,1
None, None, None, None, None, -13.2, 67.0, None, None, 919.0, 169.0, None,2017-01-01 15:00:00, None,1
None, 488.0, None, None, None, -13.6, 67.0, None, None, 920.0, 168.0, None,2017-01-01 16:00:00, None,1
None, None, None, None, None, -13.6, 67.0, None, None, 921.0, 168.0, None,2017-01-01 17:00:00, None,1
None, None, None, None, None, -14.0, 67.0, None, None, 921.0, 168.0, None,2017-01-01 18:00:00, None,1
None, None, None, None, None, -13.9, 67.0, None, None, 921.0, 168.0, None,2017-01-01 19:00:00, None,1
None, None, None, None, None, -13.8, 67.0, None, None, 922.0, 168.0, None,2017-01-01 20:00:00, None,1
None, None, None, None, None, -13.5, 66.0, None, None, 922.0, 168.0, None,2017-01-01 21:00:00, None,1
None, None, None, None, None, -13.6, 66.0, None, None, 923.0, 168.0, None,2017-01-01 22:00:00, None,1
None, None, None, None, None, -13.8, 66.0, None, None, 924.0, 168.0, None,2017-01-01 23:00:00, None,1
None, None, None, None, None, -13.6, 66.0, None, None, 924.0, 168.0, None,2017-01-02 00:00:00, None,1
None, None, None, None, None, -13.5, 66.0, None, None, 925.0, 168.0, None,2017-01-02 01:00:00, None,1
None, None, None, None, None, -14.0, 66.0, None, None, 926.0, 168.0, None,2017-01-02 02:00:00, None,1
None, None, None, None, None, -14.1, 66.0, None, None, 926.0, 168.0, None,2017-01-02 03:00:00, None,1
None, None, None, None, None, -14.7, 65.0, None, None, 927.0, 168.0, None,2017-01-02 04:00:00, None,1
None, None, None, None, None, -15.0, 65.0, None, None, 928.0, 168.0, None,2017-01-02 05:00:00, None,1
None, None, None, None, None, -15.5, 65.0, None, None, 929.0, 168.0, None,2017-01-02 06:00:00, None,1
None, None, None, None, None, -15.8, 65.0, None, None, 930.0, 168.0, None,2017-01-02 07:00:00, None,1
None, None, None, None, None, -15.8, 65.0, None, None, 930.0, 168.0, None,2017-01-02 08:00:00, None,1
None, None, None, None, None, -16.0, 65.0, None, None, 931.0, 168.0, None,2017-01-02 09:00:00, None,1
None, None, None, None, None, -16.7, 65.0, None, None, 932.0, 168.0, None,2017-01-02 10:00:00, None,1
