pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 0.4, 0.436, -0.8, 0.0, None, 0.9, -6999.0, None,2021-02-06 01:00:00, None, -6999.0,6
None, 0.2, 0.223, -0.8, 0.0, None, 0.9, -6999.0, None,2021-02-06 02:00:00, None, -6999.0,6
None, 0.3, 0.321, -0.8, 0.0, None, 0.9, -6999.0, None,2021-02-06 03:00:00, None, -6999.0,6
None, 0.6, 0.628, -0.8, 0.0, None, 0.9, -6999.0, None,2021-02-06 04:00:00, None, -6999.0,6
None, 0.8, 0.757, -0.8, 0.0, None, 0.9, -6999.0, None,2021-02-06 05:00:00, None, -6999.0,6
None, 0.9, 0.903, -0.8, 1.0, None, 0.9, -6999.0, None,2021-02-06 06:00:00, None, -6999.0,6
None, 1.0, 1.006, 0.9, 0.0, None, 1.0, -6999.0, None,2021-02-06 07:00:00, None, -6999.0,6
None, 1.1, 1.118, 0.9, 1.0, None, 1.1, -6999.0, None,2021-02-06 08:00:00, None, -6999.0,6
None, 1.5, 1.461, 0.9, 1.0, None, 1.5, -6999.0, None,2021-02-06 09:00:00, None, -6999.0,6
None, 2.3, 2.313, 0.9, 1.0, None, 2.3, -6999.0, None,2021-02-06 10:00:00, None, -6999.0,6
None, 3.3, 3.276, 0.9, 0.3, None, 3.3, -6999.0, None,2021-02-06 11:00:00, None, -6999.0,6
None, 4.1, 4.148, 0.9, 0.6, None, 4.1, -6999.0, None,2021-02-06 12:00:00, None, -6999.0,6
None, 6.0, 6.012, 0.9, 0.0, None, 6.0, -6999.0, None,2021-02-06 13:00:00, None, -6999.0,6
None, 7.3, 7.29, 0.9, -0.9, None, 7.3, -6999.0, None,2021-02-06 14:00:00, None, -6999.0,6
None, 6.3, 6.276, 0.9, 0.0, None, 7.3, -6999.0, None,2021-02-06 15:00:00, None, -6999.0,6
None, 5.1, 5.07, 0.9, -0.1, None, 7.3, -6999.0, None,2021-02-06 16:00:00, None, -6999.0,6
None, 3.6, 3.581, 0.9, 0.2, None, 7.3, -6999.0, None,2021-02-06 17:00:00, None, -6999.0,6
None, 2.4, 2.441, 0.9, 0.1, None, 7.3, -6999.0, None,2021-02-06 18:00:00, None, -6999.0,6
None, 2.0, 1.97, 2.0, -0.2, None, 2.5, -6999.0, None,2021-02-06 19:00:00, None, -6999.0,6
None, 1.5, 1.509, 1.5, 0.0, None, 2.5, -6999.0, None,2021-02-06 20:00:00, None, -6999.0,6
None, 1.0, 0.984, 1.0, 0.2, None, 2.5, -6999.0, None,2021-02-06 21:00:00, None, -6999.0,6
None, 0.5, 0.542, 0.5, 0.1, None, 2.5, -6999.0, None,2021-02-06 22:00:00, None, -6999.0,6
None, 0.1, 0.097, 0.1, -0.6, None, 2.5, -6999.0, None,2021-02-06 23:00:00, None, -6999.0,6
None, -0.6, -0.563, -0.5, 0.7, None, 2.5, -6999.0, None,2021-02-07 00:00:00, None, -6999.0,6
None, -1.2, -1.202, -1.2, -0.4, None, 2.5, -6999.0, None,2021-02-07 01:00:00, None, -6999.0,6
None, -2.0, -1.97, -2.0, 0.3, None, 2.5, -6999.0, None,2021-02-07 02:00:00, None, -6999.0,6
None, -2.7, -2.734, -2.7, -0.4, None, 2.5, -6999.0, None,2021-02-07 03:00:00, None, -6999.0,6
None, -3.2, -3.194, -3.2, 1.0, None, 2.5, -6999.0, None,2021-02-07 04:00:00, None, -6999.0,6
None, -3.8, -3.759, -3.8, 0.0, None, 2.5, -6999.0, None,2021-02-07 05:00:00, None, -6999.0,6
None, -4.3, -4.311, -4.3, 0.5, None, 2.5, -6999.0, None,2021-02-07 06:00:00, None, -6999.0,6
None, -4.8, -4.788, -4.8, 1.5, None, -4.3, -6999.0, None,2021-02-07 07:00:00, None, -6999.0,6
None, -5.2, -5.208, -5.2, -0.3, None, -4.3, -6999.0, None,2021-02-07 08:00:00, None, -6999.0,6
None, -4.5, -4.471, -5.2, -3.3, None, -4.3, -6999.0, None,2021-02-07 09:00:00, None, -6999.0,6
None, -2.5, -2.463, -5.2, 2.0, None, -2.3, -6999.0, None,2021-02-07 10:00:00, None, -6999.0,6
None, -2.4, -2.403, -5.2, -0.5, None, -2.3, -6999.0, None,2021-02-07 11:00:00, None, -6999.0,6
None, -1.7, -1.692, -5.2, 0.3, None, -1.7, -6999.0, None,2021-02-07 12:00:00, None, -6999.0,6
None, -1.1, -1.068, -5.2, -0.4, None, -1.1, -6999.0, None,2021-02-07 13:00:00, None, -6999.0,6
None, 0.3, 0.309, -5.2, -0.1, None, 0.3, -6999.0, None,2021-02-07 14:00:00, None, -6999.0,6
None, -0.2, -0.244, -5.2, 0.4, None, 0.3, -6999.0, None,2021-02-07 15:00:00, None, -6999.0,6
None, -0.6, -0.606, -5.2, 0.1, None, 0.3, -6999.0, None,2021-02-07 16:00:00, None, -6999.0,6
None, -1.5, -1.466, -5.2, 0.0, None, 0.3, -6999.0, None,2021-02-07 17:00:00, None, -6999.0,6
None, -2.1, -2.122, -5.2, 0.0, None, 0.3, -6999.0, None,2021-02-07 18:00:00, None, -6999.0,6
None, -2.8, -2.775, -2.8, 0.4, None, -2.1, -6999.0, None,2021-02-07 19:00:00, None, -6999.0,6
None, -3.2, -3.213, -3.2, 0.4, None, -2.1, -6999.0, None,2021-02-07 20:00:00, None, -6999.0,6
None, -3.1, -3.138, -3.3, 0.3, None, -2.1, -6999.0, None,2021-02-07 21:00:00, None, -6999.0,6
None, -3.3, -3.278, -3.3, 0.5, None, -2.1, -6999.0, None,2021-02-07 22:00:00, None, -6999.0,6
None, -3.6, -3.556, -3.6, 0.5, None, -2.1, -6999.0, None,2021-02-07 23:00:00, None, -6999.0,6
None, -3.8, -3.778, -3.8, 0.9, None, -2.1, -6999.0, None,2021-02-08 00:00:00, None, -6999.0,6
None, -4.3, -4.268, -4.3, 1.5, None, -2.1, -6999.0, None,2021-02-08 01:00:00, None, -6999.0,6
None, -4.8, -4.842, -4.8, 2.7, None, -2.1, -6999.0, None,2021-02-08 02:00:00, None, -6999.0,6
None, -5.2, -5.199, -5.2, 0.7, None, -2.1, -6999.0, None,2021-02-08 03:00:00, None, -6999.0,6
None, -5.5, -5.5, -5.5, 3.3, None, -2.1, -6999.0, None,2021-02-08 04:00:00, None, -6999.0,6
None, -6.0, -6.005, -6.0, 2.2, None, -2.1, -6999.0, None,2021-02-08 05:00:00, None, -6999.0,6
None, -6.5, -6.466, -6.5, 2.6, None, -2.1, -6999.0, None,2021-02-08 06:00:00, None, -6999.0,6
None, -7.3, -7.261, -7.3, 2.7, None, -6.5, -6999.0, None,2021-02-08 07:00:00, None, -6999.0,6
None, -7.9, -7.86, -7.9, -0.8, None, -6.5, -6999.0, None,2021-02-08 08:00:00, None, -6999.0,6
None, -5.6, -5.607, -7.9, -17.6, None, -5.7, -6999.0, None,2021-02-08 09:00:00, None, -6999.0,6
None, -1.3, -1.274, -7.9, 1.9, None, -1.3, -6999.0, None,2021-02-08 10:00:00, None, -6999.0,6
None, 1.3, 1.265, -7.9, -0.2, None, 1.2, -6999.0, None,2021-02-08 11:00:00, None, -6999.0,6
None, 2.1, 2.126, -7.9, -0.9, None, 2.1, -6999.0, None,2021-02-08 12:00:00, None, -6999.0,6
None, 1.5, 1.521, -7.9, -1.3, None, 2.4, -6999.0, None,2021-02-08 13:00:00, None, -6999.0,6
None, 3.2, 3.15, -7.9, -0.5, None, 3.1, -6999.0, None,2021-02-08 14:00:00, None, -6999.0,6
None, 1.4, 1.378, -7.9, 0.1, None, 3.3, -6999.0, None,2021-02-08 15:00:00, None, -6999.0,6
None, -2.9, -2.947, -7.9, -0.1, None, 3.3, -6999.0, None,2021-02-08 16:00:00, None, -6999.0,6
None, -5.6, -5.604, -7.9, -0.3, None, 3.3, -6999.0, None,2021-02-08 17:00:00, None, -6999.0,6
None, -7.2, -7.214, -7.9, -0.9, None, 3.3, -6999.0, None,2021-02-08 18:00:00, None, -6999.0,6
None, -8.4, -8.41, -8.4, 0.2, None, -7.2, -6999.0, None,2021-02-08 19:00:00, None, -6999.0,6
None, -9.3, -9.32, -9.3, -1.0, None, -7.2, -6999.0, None,2021-02-08 20:00:00, None, -6999.0,6
None, -9.6, -9.62, -9.6, 1.2, None, -7.2, -6999.0, None,2021-02-08 21:00:00, None, -6999.0,6
None, -9.3, -9.25, -9.6, 3.3, None, -7.2, -6999.0, None,2021-02-08 22:00:00, None, -6999.0,6
None, -9.3, -9.32, -9.6, 2.0, None, -7.2, -6999.0, None,2021-02-08 23:00:00, None, -6999.0,6
None, -9.6, -9.57, -9.6, 3.5, None, -7.2, -6999.0, None,2021-02-09 00:00:00, None, -6999.0,6
None, -10.4, -10.4, -10.4, 3.4, None, -7.2, -6999.0, None,2021-02-09 01:00:00, None, -6999.0,6
None, -10.9, -10.92, -10.9, 3.4, None, -7.2, -6999.0, None,2021-02-09 02:00:00, None, -6999.0,6
None, -11.3, -11.32, -11.3, 1.5, None, -7.2, -6999.0, None,2021-02-09 03:00:00, None, -6999.0,6
None, -11.8, -11.81, -11.8, 4.6, None, -7.2, -6999.0, None,2021-02-09 04:00:00, None, -6999.0,6
None, -12.1, -12.12, -12.1, 2.2, None, -7.2, -6999.0, None,2021-02-09 05:00:00, None, -6999.0,6
None, -12.5, -12.48, -12.5, 1.8, None, -7.2, -6999.0, None,2021-02-09 06:00:00, None, -6999.0,6
None, -12.8, -12.79, -12.8, 0.2, None, -12.5, -6999.0, None,2021-02-09 07:00:00, None, -6999.0,6
None, -13.1, -13.08, -13.1, -5.0, None, -12.5, -6999.0, None,2021-02-09 08:00:00, None, -6999.0,6
None, -10.6, -10.56, -13.1, -20.0, None, -10.6, -6999.0, None,2021-02-09 09:00:00, None, -6999.0,6
None, -7.0, -6.955, -13.1, 3.4, None, -7.0, -6999.0, None,2021-02-09 10:00:00, None, -6999.0,6
None, -4.5, -4.528, -13.1, 0.9, None, -4.5, -6999.0, None,2021-02-09 11:00:00, None, -6999.0,6
None, -4.5, -4.528, -13.1, -0.7, None, -4.5, -6999.0, None,2021-02-09 12:00:00, None, -6999.0,6
None, -3.5, -3.523, -13.1, -1.4, None, -3.5, -6999.0, None,2021-02-09 13:00:00, None, -6999.0,6
None, -0.2, -0.207, -13.1, -0.3, None, -0.3, -6999.0, None,2021-02-09 14:00:00, None, -6999.0,6
None, -0.9, -0.896, -13.1, -0.4, None, 0.5, -6999.0, None,2021-02-09 15:00:00, None, -6999.0,6
None, -4.8, -4.827, -13.1, -1.1, None, 0.5, -6999.0, None,2021-02-09 16:00:00, None, -6999.0,6
None, -7.2, -7.228, -13.1, -2.0, None, 0.5, -6999.0, None,2021-02-09 17:00:00, None, -6999.0,6
None, -8.1, -8.11, -13.1, -1.6, None, 0.5, -6999.0, None,2021-02-09 18:00:00, None, -6999.0,6
None, -8.5, -8.46, -8.4, 0.1, None, -8.1, -6999.0, None,2021-02-09 19:00:00, None, -6999.0,6
None, -8.6, -8.56, -8.6, -0.2, None, -8.1, -6999.0, None,2021-02-09 20:00:00, None, -6999.0,6
None, -8.7, -8.67, -8.7, -1.0, None, -8.1, -6999.0, None,2021-02-09 21:00:00, None, -6999.0,6
None, -8.7, -8.69, -8.7, 1.0, None, -8.1, -6999.0, None,2021-02-09 22:00:00, None, -6999.0,6
None, -8.8, -8.76, -8.8, -3.5, None, -8.1, -6999.0, None,2021-02-09 23:00:00, None, -6999.0,6
None, -9.0, -8.98, -9.0, 1.9, None, -8.1, -6999.0, None,2021-02-10 00:00:00, None, -6999.0,6
None, -9.1, -9.07, -9.1, 1.5, None, -8.1, -6999.0, None,2021-02-10 01:00:00, None, -6999.0,6
None, -9.1, -9.05, -9.1, 0.7, None, -8.1, -6999.0, None,2021-02-10 02:00:00, None, -6999.0,6
None, -9.2, -9.17, -9.2, 1.1, None, -8.1, -6999.0, None,2021-02-10 03:00:00, None, -6999.0,6
None, -9.6, -9.55, -9.6, -0.5, None, -8.1, -6999.0, None,2021-02-10 04:00:00, None, -6999.0,6
None, -9.9, -9.89, -9.9, -0.8, None, -8.1, -6999.0, None,2021-02-10 05:00:00, None, -6999.0,6
None, -10.2, -10.2, -10.2, 0.3, None, -8.1, -6999.0, None,2021-02-10 06:00:00, None, -6999.0,6
None, -10.6, -10.59, -10.6, -2.3, None, -10.2, -6999.0, None,2021-02-10 07:00:00, None, -6999.0,6
None, -10.7, -10.74, -10.7, 0.3, None, -10.2, -6999.0, None,2021-02-10 08:00:00, None, -6999.0,6
None, -10.3, -10.27, -10.8, 3.1, None, -10.2, -6999.0, None,2021-02-10 09:00:00, None, -6999.0,6
None, -8.1, -8.08, -10.8, -7.1, None, -8.1, -6999.0, None,2021-02-10 10:00:00, None, -6999.0,6
None, -6.9, -6.851, -10.8, 0.8, None, -6.9, -6999.0, None,2021-02-10 11:00:00, None, -6999.0,6
None, -5.2, -5.244, -10.8, 8.5, None, -5.3, -6999.0, None,2021-02-10 12:00:00, None, -6999.0,6
None, -4.4, -4.365, -10.8, 3.7, None, -4.3, -6999.0, None,2021-02-10 13:00:00, None, -6999.0,6
None, -5.3, -5.324, -10.8, -2.7, None, -4.3, -6999.0, None,2021-02-10 14:00:00, None, -6999.0,6
None, -3.3, -3.333, -10.8, -0.7, None, -3.4, -6999.0, None,2021-02-10 15:00:00, None, -6999.0,6
None, -4.9, -4.851, -10.8, 0.2, None, -3.1, -6999.0, None,2021-02-10 16:00:00, None, -6999.0,6
None, -7.5, -7.524, -10.8, -4.2, None, -3.1, -6999.0, None,2021-02-10 17:00:00, None, -6999.0,6
None, -9.3, -9.25, -10.8, -6.4, None, -3.1, -6999.0, None,2021-02-10 18:00:00, None, -6999.0,6
None, -10.5, -10.51, -10.5, -2.3, None, -9.2, -6999.0, None,2021-02-10 19:00:00, None, -6999.0,6
None, -11.2, -11.16, -11.2, -4.5, None, -9.2, -6999.0, None,2021-02-10 20:00:00, None, -6999.0,6
None, -11.9, -11.86, -11.9, -4.8, None, -9.2, -6999.0, None,2021-02-10 21:00:00, None, -6999.0,6
None, -12.2, -12.17, -12.2, -0.3, None, -9.2, -6999.0, None,2021-02-10 22:00:00, None, -6999.0,6
None, -12.2, -12.17, -12.3, -2.5, None, -9.2, -6999.0, None,2021-02-10 23:00:00, None, -6999.0,6
None, -12.2, -12.24, -12.3, 0.8, None, -9.2, -6999.0, None,2021-02-11 00:00:00, None, -6999.0,6
None, -12.8, -12.77, -12.8, -3.9, None, -9.2, -6999.0, None,2021-02-11 01:00:00, None, -6999.0,6
None, -13.0, -13.03, -13.0, -3.0, None, -9.2, -6999.0, None,2021-02-11 02:00:00, None, -6999.0,6
None, -13.3, -13.34, -13.3, -0.9, None, -9.2, -6999.0, None,2021-02-11 03:00:00, None, -6999.0,6
None, -13.7, -13.68, -13.7, -2.3, None, -9.2, -6999.0, None,2021-02-11 04:00:00, None, -6999.0,6
None, -13.9, -13.86, -13.9, -3.0, None, -9.2, -6999.0, None,2021-02-11 05:00:00, None, -6999.0,6
None, -14.0, -13.98, -14.0, -1.5, None, -9.2, -6999.0, None,2021-02-11 06:00:00, None, -6999.0,6
None, -14.2, -14.15, -14.2, 3.5, None, -14.0, -6999.0, None,2021-02-11 07:00:00, None, -6999.0,6
None, -14.5, -14.47, -14.5, -7.2, None, -14.0, -6999.0, None,2021-02-11 08:00:00, None, -6999.0,6
None, -12.1, -12.07, -14.5, 29.3, None, -12.1, -6999.0, None,2021-02-11 09:00:00, None, -6999.0,6
None, -9.2, -9.2, -14.5, 6.5, None, -9.2, -6999.0, None,2021-02-11 10:00:00, None, -6999.0,6
None, -7.7, -7.704, -14.5, 2.3, None, -7.7, -6999.0, None,2021-02-11 11:00:00, None, -6999.0,6
None, -7.1, -7.081, -14.5, 3.2, None, -7.1, -6999.0, None,2021-02-11 12:00:00, None, -6999.0,6
None, -6.1, -6.144, -14.5, 1.4, None, -6.2, -6999.0, None,2021-02-11 13:00:00, None, -6999.0,6
None, -4.3, -4.257, -14.5, 0.5, None, -4.3, -6999.0, None,2021-02-11 14:00:00, None, -6999.0,6
None, -4.0, -3.965, -14.5, 0.3, None, -3.8, -6999.0, None,2021-02-11 15:00:00, None, -6999.0,6
None, -6.4, -6.373, -14.5, -2.5, None, -3.8, -6999.0, None,2021-02-11 16:00:00, None, -6999.0,6
None, -8.5, -8.45, -14.5, -4.8, None, -3.8, -6999.0, None,2021-02-11 17:00:00, None, -6999.0,6
None, -9.6, -9.6, -14.5, -6.2, None, -3.8, -6999.0, None,2021-02-11 18:00:00, None, -6999.0,6
None, -10.5, -10.48, -10.5, -2.1, None, -9.6, -6999.0, None,2021-02-11 19:00:00, None, -6999.0,6
None, -11.1, -11.09, -11.1, -5.5, None, -9.6, -6999.0, None,2021-02-11 20:00:00, None, -6999.0,6
None, -11.5, -11.51, -11.5, -2.3, None, -9.6, -6999.0, None,2021-02-11 21:00:00, None, -6999.0,6
None, -12.0, -11.96, -12.0, -3.0, None, -9.6, -6999.0, None,2021-02-11 22:00:00, None, -6999.0,6
None, -12.3, -12.29, -12.3, 0.5, None, -9.6, -6999.0, None,2021-02-11 23:00:00, None, -6999.0,6
