wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
,76.0, 4.1, None,3.5, None,7.4, None,288.0,0.0, 0.6, None,2022-06-11 00:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,84.0, 3.2, None,4.6, None,7.1, None,112.0,0.0, 0.6, None,2022-06-11 01:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,86.0, 2.6, None,4.7, None,6.9, None,292.0,0.0, 0.6, None,2022-06-11 02:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,84.0, 5.5, None,4.6, None,7.1, None,99.0,0.0, 0.6, None,2022-06-11 03:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,86.0, 3.9, None,4.3, None,6.5, None,125.0,0.0, 0.6, None,2022-06-11 04:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92.0, 4.3, None,4.0, None,5.2, None,25.0,0.0, 0.4, None,2022-06-11 05:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,85.0, 5.6, None,3.8, None,6.1, None,328.0,0.0, 0.4, None,2022-06-11 06:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,76.0, 5.2, None,4.9, None,8.9, None,167.0,0.0, 0.4, None,2022-06-11 07:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,74.0, 8.2, None,3.8, None,8.1, None,263.0,0.0, 0.4, None,2022-06-11 08:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71.0, 9.5, None,4.4, None,9.4, None,221.0,0.0, 0.4, None,2022-06-11 09:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,64.0, 17.9, None,3.4, None,9.9, None,219.0,0.0, 0.0, None,2022-06-11 10:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.0, 10.2, None,2.6, None,10.3, None,264.0,0.0, 0.0, None,2022-06-11 11:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51.0, 13.6, None,1.8, None,11.6, None,269.0,0.0, 0.0, None,2022-06-11 12:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,51.0, 13.9, None,1.7, None,11.5, None,273.0,0.0, 0.0, None,2022-06-11 13:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45.0, 12.4, None,0.5, None,12.1, None,268.0,0.0, 0.0, None,2022-06-11 14:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.0, 16.9, None,0.3, None,12.9, None,226.0,0.0, 0.0, None,2022-06-11 15:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.0, 13.6, None,0.2, None,13.5, None,242.0,0.0, 0.0, None,2022-06-11 16:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.0, 15.4, None,0.5, None,13.5, None,264.0,0.0, 0.0, None,2022-06-11 17:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.0, 13.1, None,0.3, None,13.6, None,258.0,0.0, 0.0, None,2022-06-11 18:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.0, 8.8, None,-0.5, None,12.7, None,305.0,0.0, 0.0, None,2022-06-11 19:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,46.0, 8.9, None,0.3, None,11.5, None,319.0,0.0, 0.0, None,2022-06-11 20:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,54.0, 10.6, None,-0.2, None,8.6, None,305.0,0.0, 0.0, None,2022-06-11 21:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,60.0, 15.8, None,0.2, None,7.5, None,302.0,0.0, 0.0, None,2022-06-11 22:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.0, 9.3, None,-0.5, None,7.0, None,312.0,0.0, 0.0, None,2022-06-11 23:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62.0, 12.9, None,-0.2, None,6.6, None,300.0,0.0, 0.0, None,2022-06-12 00:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68.0, 8.1, None,0.5, None,5.9, None,297.0,0.0, 0.0, None,2022-06-12 01:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,63.0, 11.3, None,-0.6, None,5.9, None,297.0,0.0, 0.0, None,2022-06-12 02:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,74.0, 14.7, None,1.0, None,5.3, None,310.0,0.0, 0.0, None,2022-06-12 03:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,69.0, 13.2, None,0.0, None,5.2, None,312.0,0.0, 0.0, None,2022-06-12 04:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65.0, 11.4, None,-0.7, None,5.3, None,304.0,0.0, 0.0, None,2022-06-12 05:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,69.0, 4.7, None,0.4, None,5.6, None,125.0,0.0, 0.0, None,2022-06-12 06:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,61.0, 5.7, None,0.6, None,7.6, None,101.0,0.0, 0.0, None,2022-06-12 07:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53.0, 8.4, None,-0.3, None,8.7, None,3.0,0.0, 0.0, None,2022-06-12 08:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59.0, 11.2, None,2.2, None,9.8, None,205.0,0.0, 0.0, None,2022-06-12 09:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48.0, 7.2, None,1.3, None,12.0, None,146.0,0.0, 0.0, None,2022-06-12 10:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41.0, 5.5, None,-0.3, None,12.6, None,65.0,0.0, 0.0, None,2022-06-12 11:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44.0, 7.7, None,1.3, None,13.3, None,162.0,0.0, 0.0, None,2022-06-12 12:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36.0, 12.2, None,-0.8, None,14.0, None,180.0,0.0, 0.0, None,2022-06-12 13:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,36.0, 5.7, None,-0.6, None,14.3, None,243.0,0.0, 0.0, None,2022-06-12 14:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40.0, 9.1, None,-0.2, None,13.1, None,5.0,0.0, 0.0, None,2022-06-12 15:00:00,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
