pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,2.1,-9.1, 1022.6, -0.2, 0.0,3.1,54.0,2022-04-10 13:00:00, 158.0,-6.0, 925.0,15
None,3.4,-9.1, 1021.6, -0.1, 0.0,3.2,46.0,2022-04-10 14:00:00, 158.0,-7.0, 924.0,15
None,3.3,-9.1, 1021.7, -0.1, -1.0,3.6,44.0,2022-04-10 15:00:00, 158.0,-8.0, 924.0,15
None,5.0,-9.1, 1020.5, -0.2, 0.0,4.9,38.0,2022-04-10 16:00:00, 157.0,-8.0, 923.0,15
None,2.7,-9.1, 1020.9, -0.4, -1.0,5.5,42.0,2022-04-10 17:00:00, 157.0,-9.0, 923.0,15
None,1.9,-9.1, 1021.0, -0.1, 0.0,5.5,42.0,2022-04-10 18:00:00, 156.0,-9.0, 923.0,15
None,1.9,1.3, 1020.9, -0.3, 0.0,2.3,37.0,2022-04-10 19:00:00, 156.0,-11.0, 923.0,15
None,-0.2,-0.2, 1021.0, 0.1, 0.0,2.3,37.0,2022-04-10 20:00:00, 156.0,-12.0, 923.0,15
None,-1.4,-1.4, 1020.9, -0.2, 0.0,2.3,34.0,2022-04-10 21:00:00, 156.0,-14.0, 923.0,15
None,-2.5,-2.6, 1021.7, 0.2, 0.0,2.3,36.0,2022-04-10 22:00:00, 156.0,-15.0, 924.0,15
None,-3.5,-3.5, 1021.7, 0.0, 0.0,2.3,35.0,2022-04-10 23:00:00, 155.0,-16.0, 924.0,15
None,-3.8,-3.9, 1021.6, -0.1, 0.0,2.3,35.0,2022-04-11 00:00:00, 156.0,-16.0, 924.0,15
None,-4.5,-4.6, 1021.8, 0.2, 0.0,2.3,39.0,2022-04-11 01:00:00, 155.0,-15.0, 924.0,15
None,-4.9,-5.0, 1021.7, -0.2, 1.0,2.3,40.0,2022-04-11 02:00:00, 156.0,-15.0, 924.0,15
None,-5.1,-5.1, 1020.6, 0.2, 0.0,2.3,45.0,2022-04-11 03:00:00, 156.0,-15.0, 923.0,15
None,-5.5,-5.7, 1020.4, 0.0, 0.0,2.3,50.0,2022-04-11 04:00:00, 156.0,-14.0, 923.0,15
None,-5.8,-6.0, 1020.7, -0.2, 0.0,2.3,49.0,2022-04-11 05:00:00, 156.0,-14.0, 923.0,15
None,-6.4,-6.4, 1020.9, 0.2, 0.0,2.3,54.0,2022-04-11 06:00:00, 156.0,-13.0, 923.0,15
None,-6.9,-6.9, 1020.9, -0.4, 0.0,-6.2,49.0,2022-04-11 07:00:00, 156.0,-14.0, 923.0,15
None,-6.9,-7.1, 1021.2, 0.1, 0.0,-6.2,44.0,2022-04-11 08:00:00, 155.0,-16.0, 923.0,15
None,-6.8,-7.1, 1021.3, -0.1, 0.0,-6.2,42.0,2022-04-11 09:00:00, 155.0,-16.0, 923.0,15
None,-6.6,-7.1, 1021.4, -0.3, 0.0,-6.2,42.0,2022-04-11 10:00:00, 155.0,-17.0, 923.0,15
None,-6.6,-7.1, 1021.5, 0.0, 0.0,-6.2,42.0,2022-04-11 11:00:00, 155.0,-16.0, 923.0,15
None,-5.8,-7.1, 1020.3, 0.3, 0.0,-6.0,40.0,2022-04-11 12:00:00, 155.0,-17.0, 922.0,15
None,-6.1,-7.1, 1020.4, 0.0, 0.0,-5.7,43.0,2022-04-11 13:00:00, 155.0,-15.0, 922.0,15
None,-5.9,-7.1, 1020.5, -0.4, 0.0,-5.3,47.0,2022-04-11 14:00:00, 155.0,-14.0, 922.0,15
None,-5.4,-7.1, 1020.4, 0.2, 0.0,-5.2,48.0,2022-04-11 15:00:00, 155.0,-13.0, 922.0,15
None,-6.3,-7.1, 1020.6, -0.2, 0.0,-5.1,61.0,2022-04-11 16:00:00, 155.0,-12.0, 922.0,15
None,-6.2,-7.1, 1020.6, -0.1, 0.0,-5.1,62.0,2022-04-11 17:00:00, 155.0,-12.0, 922.0,15
None,-7.0,-7.1, 1021.8, -0.2, 0.0,-5.1,66.0,2022-04-11 18:00:00, 154.0,-11.0, 923.0,15
None,-7.3,-7.5, 1021.9, 0.1, 0.0,-6.7,64.0,2022-04-11 19:00:00, 154.0,-13.0, 923.0,15
None,-8.0,-7.9, 1023.1, 0.1, 0.0,-6.7,62.0,2022-04-11 20:00:00, 154.0,-13.0, 924.0,15
None,-8.4,-8.4, 1024.3, -0.1, 0.0,-6.7,58.0,2022-04-11 21:00:00, 154.0,-14.0, 925.0,15
None,-8.6,-8.8, 1024.3, 0.1, 0.0,-6.7,55.0,2022-04-11 22:00:00, 154.0,-16.0, 925.0,15
None,-8.9,-9.1, 1026.5, 0.0, 0.0,-6.7,53.0,2022-04-11 23:00:00, 154.0,-16.0, 927.0,15
None,-8.9,-9.1, 1027.5, 0.3, 0.0,-6.7,51.0,2022-04-12 00:00:00, 154.0,-17.0, 928.0,15
None,-9.2,-9.3, 1027.6, 0.0, 0.0,-6.7,50.0,2022-04-12 01:00:00, 154.0,-17.0, 928.0,15
None,-9.4,-9.6, 1028.7, -0.1, 0.0,-6.7,51.0,2022-04-12 02:00:00, 154.0,-16.0, 929.0,15
None,-9.6,-9.7, 1029.8, 0.2, 0.0,-6.7,51.0,2022-04-12 03:00:00, 154.0,-17.0, 930.0,15
None,-10.0,-10.1, 1031.0, -0.3, 0.0,-6.7,50.0,2022-04-12 04:00:00, 154.0,-17.0, 931.0,15
None,-10.8,-10.8, 1032.2, 0.3, 0.0,-6.7,52.0,2022-04-12 05:00:00, 154.0,-18.0, 932.0,15
None,-10.8,-11.1, 1032.3, -0.3, 0.0,-6.7,51.0,2022-04-12 06:00:00, 154.0,-19.0, 932.0,15
None,-11.6,-11.6, 1033.6, 0.3, 0.0,-10.8,53.0,2022-04-12 07:00:00, 154.0,-19.0, 933.0,15
None,-11.4,-11.9, 1033.6, -0.2, 0.0,-10.8,52.0,2022-04-12 08:00:00, 154.0,-18.0, 933.0,15
None,-9.9,-11.9, 1033.5, 0.1, 0.0,-9.9,47.0,2022-04-12 09:00:00, 154.0,-19.0, 933.0,15
None,-8.6,-11.9, 1033.4, -0.2, 0.0,-8.6,44.0,2022-04-12 10:00:00, 154.0,-18.0, 933.0,15
None,-7.0,-11.9, 1033.2, 0.2, 0.0,-6.8,41.0,2022-04-12 11:00:00, 154.0,-16.0, 933.0,15
None,-5.6,-11.9, 1033.0, -0.1, 0.0,-5.6,40.0,2022-04-12 12:00:00, 154.0,-16.0, 933.0,15
None,-4.4,-11.9, 1031.8, -0.3, 0.0,-4.3,36.0,2022-04-12 13:00:00, 154.0,-15.0, 932.0,15
None,-3.4,-11.9, 1031.7, -0.2, 0.0,-2.9,35.0,2022-04-12 14:00:00, 153.0,-15.0, 932.0,15
None,-2.8,-11.9, 1030.6, -0.1, 0.0,-2.7,32.0,2022-04-12 15:00:00, 153.0,-16.0, 931.0,15
None,-2.1,-11.9, 1030.6, 0.1, 0.0,-1.8,31.0,2022-04-12 16:00:00, 153.0,-15.0, 931.0,15
None,-1.4,-11.9, 1029.5, -0.1, 0.0,-1.3,29.0,2022-04-12 17:00:00, 153.0,-15.0, 930.0,15
None,-0.8,-11.9, 1029.4, 0.1, 0.0,-0.8,25.0,2022-04-12 18:00:00, 153.0,-15.0, 930.0,15
None,-1.1,-1.2, 1028.4, -0.2, 0.0,-0.7,24.0,2022-04-12 19:00:00, 153.0,-17.0, 929.0,15
None,-2.7,-2.7, 1029.7, 0.0, 0.0,-0.7,26.0,2022-04-12 20:00:00, 153.0,-18.0, 930.0,15
None,-3.9,-4.0, 1029.6, 0.0, 0.0,-0.7,32.0,2022-04-12 21:00:00, 153.0,-17.0, 930.0,15
None,-5.0,-5.1, 1029.6, -0.3, 0.0,-0.7,34.0,2022-04-12 22:00:00, 153.0,-17.0, 930.0,15
None,-6.0,-6.0, 1029.6, 0.1, 0.0,-0.7,38.0,2022-04-12 23:00:00, 153.0,-17.0, 930.0,15
None,-7.0,-7.1, 1030.6, -0.1, 0.0,-0.7,39.0,2022-04-13 00:00:00, 153.0,-17.0, 931.0,15
None,-7.8,-7.9, 1030.6, 0.1, 0.0,-0.7,42.0,2022-04-13 01:00:00, 153.0,-18.0, 931.0,15
None,-8.7,-8.8, 1030.6, 0.0, 0.0,-0.7,44.0,2022-04-13 02:00:00, 153.0,-17.0, 931.0,15
None,-9.4,-9.5, 1030.6, -0.1, 0.0,-0.7,46.0,2022-04-13 03:00:00, 153.0,-18.0, 931.0,15
None,-10.2,-10.4, 1030.6, 0.0, 0.0,-0.7,49.0,2022-04-13 04:00:00, 153.0,-18.0, 931.0,15
None,-10.2,-10.5, 1029.4, 0.1, 0.0,-0.7,48.0,2022-04-13 05:00:00, 152.0,-18.0, 930.0,15
None,-11.8,-12.1, 1030.6, 0.1, 0.0,-0.7,54.0,2022-04-13 06:00:00, 152.0,-18.0, 931.0,15
None,-11.1,-13.6, 1029.5, -0.1, 0.0,-11.1,51.0,2022-04-13 07:00:00, 152.0,-18.0, 930.0,15
None,-10.5,-13.6, 1030.7, -0.2, 0.0,-10.7,49.0,2022-04-13 08:00:00, 152.0,-19.0, 931.0,15
None,-8.7,-13.6, 1030.6, 0.2, 0.0,-8.6,44.0,2022-04-13 09:00:00, 152.0,-17.0, 931.0,15
None,-7.1,-13.6, 1029.5, -0.1, 0.0,-7.0,40.0,2022-04-13 10:00:00, 152.0,-17.0, 930.0,15
None,-5.4,-13.6, 1028.3, 0.0, 0.0,-5.4,36.0,2022-04-13 11:00:00, 152.0,-16.0, 929.0,15
None,-4.3,-13.6, 1028.3, 0.0, 1.0,-4.2,36.0,2022-04-13 12:00:00, 153.0,-16.0, 929.0,15
None,-3.2,-13.6, 1027.1, -0.1, 0.0,-3.0,31.0,2022-04-13 13:00:00, 152.0,-16.0, 928.0,15
None,-1.9,-13.6, 1027.1, 0.0, 1.0,-1.9,27.0,2022-04-13 14:00:00, 153.0,-17.0, 928.0,15
None,-1.3,-13.6, 1026.0, -0.3, 0.0,-0.9,27.0,2022-04-13 15:00:00, 153.0,-17.0, 927.0,15
None,-1.1,-13.6, 1026.0, 0.1, 0.0,-0.7,26.0,2022-04-13 16:00:00, 153.0,-17.0, 927.0,15
None,-0.8,-13.6, 1024.9, -0.3, -1.0,-0.5,25.0,2022-04-13 17:00:00, 152.0,-16.0, 926.0,15
None,-0.6,-13.6, 1025.1, 0.0, 1.0,-0.4,27.0,2022-04-13 18:00:00, 153.0,-16.0, 926.0,15
None,-1.0,-1.1, 1025.0, -0.2, -1.0,-0.5,26.0,2022-04-13 19:00:00, 152.0,-17.0, 926.0,15
None,-2.6,-2.6, 1025.1, -0.1, 0.0,-0.5,29.0,2022-04-13 20:00:00, 152.0,-16.0, 926.0,15
None,-3.7,-3.8, 1025.1, 0.0, 0.0,-0.5,34.0,2022-04-13 21:00:00, 152.0,-16.0, 926.0,15
None,-5.3,-5.2, 1026.2, 0.0, 0.0,-0.5,39.0,2022-04-13 22:00:00, 152.0,-16.0, 927.0,15
None,-6.1,-6.2, 1026.1, -0.1, 0.0,-0.5,39.0,2022-04-13 23:00:00, 152.0,-17.0, 927.0,15
None,-8.6,-9.0, 1026.2, 0.0, 0.0,-0.5,54.0,2022-04-14 00:00:00, 152.0,-16.0, 927.0,15
None,-10.3,-10.3, 1026.3, 0.1, 0.0,-0.5,60.0,2022-04-14 01:00:00, 152.0,-16.0, 927.0,15
None,-11.7,-11.6, 1026.3, -0.1, 0.0,-0.5,61.0,2022-04-14 02:00:00, 152.0,-17.0, 927.0,15
None,-12.8,-12.7, 1026.4, 0.0, 0.0,-0.5,68.0,2022-04-14 03:00:00, 152.0,-17.0, 927.0,15
None,-11.9,-12.9, 1026.2, 0.0, 0.0,-0.5,59.0,2022-04-14 04:00:00, 152.0,-17.0, 927.0,15
None,-13.3,-13.2, 1026.4, 0.1, 0.0,-0.5,63.0,2022-04-14 05:00:00, 152.0,-19.0, 927.0,15
None,-13.5,-13.7, 1026.4, 0.0, 0.0,-0.5,64.0,2022-04-14 06:00:00, 152.0,-18.0, 927.0,15
None,-13.3,-14.0, 1026.4, 0.0, 0.0,-13.0,64.0,2022-04-14 07:00:00, 152.0,-17.0, 927.0,15
None,-13.0,-14.8, 1027.6, 0.0, 0.0,-12.8,61.0,2022-04-14 08:00:00, 152.0,-18.0, 928.0,15
None,-10.6,-14.8, 1026.4, 0.0, 0.0,-10.6,55.0,2022-04-14 09:00:00, 152.0,-17.0, 927.0,15
None,-7.5,-14.8, 1026.2, 0.1, 0.0,-7.5,47.0,2022-04-14 10:00:00, 152.0,-16.0, 927.0,15
None,-3.9,-14.8, 1025.9, 0.0, 0.0,-4.1,35.0,2022-04-14 11:00:00, 152.0,-16.0, 927.0,15
None,-2.2,-14.8, 1024.9, 0.0, 1.0,-2.2,33.0,2022-04-14 12:00:00, 152.0,-15.0, 926.0,15
None,-1.3,-14.8, 1025.0, -0.2, 0.0,-0.9,36.0,2022-04-14 13:00:00, 152.0,-13.0, 926.0,15
None,0.2,-14.8, 1023.8, 0.0, 1.0,0.1,37.0,2022-04-14 14:00:00, 152.0,-12.0, 925.0,15
None,0.9,-14.8, 1023.9, -0.2, 0.0,1.2,27.0,2022-04-14 15:00:00, 152.0,-16.0, 925.0,15
None,1.7,-14.8, 1022.6, 0.1, 1.0,1.8,35.0,2022-04-14 16:00:00, 152.0,-13.0, 924.0,15
None,2.5,-14.8, 1021.6, -0.1, 0.0,2.5,28.0,2022-04-14 17:00:00, 152.0,-15.0, 923.0,15
None,2.4,-14.8, 1021.6, -0.3, 0.0,2.8,30.0,2022-04-14 18:00:00, 152.0,-14.0, 923.0,15
None,1.5,1.3, 1021.7, -0.1, -1.0,2.5,36.0,2022-04-14 19:00:00, 151.0,-13.0, 923.0,15
None,-0.4,-0.5, 1021.8, -0.1, 0.0,2.5,32.0,2022-04-14 20:00:00, 151.0,-13.0, 923.0,15
None,-2.6,-2.6, 1021.8, -0.2, 0.0,2.5,37.0,2022-04-14 21:00:00, 152.0,-14.0, 923.0,15
None,-2.0,-2.8, 1021.4, 0.0, 0.0,2.5,38.0,2022-04-14 22:00:00, 152.0,-12.0, 923.0,15
None,-3.5,-3.4, 1021.2, 0.0, 0.0,2.5,41.0,2022-04-14 23:00:00, 151.0,-14.0, 923.0,15
None,-5.7,-6.2, 1021.2, 0.0, 0.0,2.5,56.0,2022-04-15 00:00:00, 151.0,-12.0, 923.0,15
None,-7.7,-8.1, 1021.4, -0.1, 0.0,2.5,50.0,2022-04-15 01:00:00, 152.0,-16.0, 923.0,15
None,-9.6,-9.5, 1021.4, 0.0, 0.0,2.5,57.0,2022-04-15 02:00:00, 151.0,-15.0, 923.0,15
None,-9.7,-10.2, 1021.3, 0.1, 0.0,2.5,58.0,2022-04-15 03:00:00, 151.0,-16.0, 923.0,15
None,-10.3,-11.0, 1021.3, 0.0, 0.0,2.5,57.0,2022-04-15 04:00:00, 151.0,-16.0, 923.0,15
None,-11.0,-12.1, 1021.3, 0.0, 0.0,2.5,61.0,2022-04-15 05:00:00, 151.0,-16.0, 923.0,15
None,-11.5,-12.1, 1021.4, 0.0, 0.0,2.5,60.0,2022-04-15 06:00:00, 151.0,-17.0, 923.0,15
None,-10.3,-12.3, 1021.3, 0.0, 0.0,-9.6,54.0,2022-04-15 07:00:00, 151.0,-17.0, 923.0,15
None,-10.6,-12.3, 1021.6, 0.0, 0.0,-9.6,57.0,2022-04-15 08:00:00, 151.0,-17.0, 923.0,15
None,-5.5,-12.3, 1021.2, 0.1, 0.0,-5.7,48.0,2022-04-15 10:00:00, 152.0,-14.0, 923.0,15
None,-2.7,-12.3, 1019.9, 0.1, 0.0,-2.2,38.0,2022-04-15 11:00:00, 152.0,-13.0, 922.0,15
None,0.3,-12.3, 1019.9, -0.1, 1.0,0.2,34.0,2022-04-15 12:00:00, 152.0,-14.0, 922.0,15
None,1.6,-12.3, 1018.8, -0.4, 0.0,1.7,32.0,2022-04-15 13:00:00, 151.0,-14.0, 921.0,15
None,2.5,-12.3, 1018.9, -0.1, 0.0,2.6,28.0,2022-04-15 14:00:00, 152.0,-15.0, 921.0,15
None,3.0,-12.3, 1018.9, -0.1, 0.0,3.3,32.0,2022-04-15 15:00:00, 151.0,-13.0, 921.0,15
None,3.5,-12.3, 1017.8, -0.2, 0.0,3.8,32.0,2022-04-15 16:00:00, 151.0,-11.0, 920.0,15
None,3.7,-12.3, 1017.9, 0.1, 1.0,4.0,33.0,2022-04-15 17:00:00, 152.0,-12.0, 920.0,15
None,3.5,-12.3, 1017.9, -0.3, -1.0,4.0,31.0,2022-04-15 18:00:00, 151.0,-12.0, 920.0,15
None,2.9,2.9, 1016.8, -0.1, -1.0,4.0,31.0,2022-04-15 19:00:00, 150.0,-12.0, 919.0,15
None,0.9,0.9, 1017.0, -0.2, 0.0,4.0,37.0,2022-04-15 20:00:00, 150.0,-12.0, 919.0,15
None,-0.1,-0.1, 1017.0, -0.1, 0.0,4.0,37.0,2022-04-15 21:00:00, 150.0,-13.0, 919.0,15
None,-1.3,-1.2, 1017.8, -0.1, 0.0,4.0,43.0,2022-04-15 22:00:00, 150.0,-11.0, 920.0,15
None,-1.8,-1.8, 1017.6, 0.1, 0.0,4.0,42.0,2022-04-15 23:00:00, 150.0,-11.0, 920.0,15
