ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None,396.0, 364.0, None, None,2016-01-08 00:00:00,-13.2, None, 131.0, None,2
None,396.0, 364.0, None, None,2016-01-08 01:00:00,-13.5, None, 131.0, None,2
None,396.0, 364.0, None, None,2016-01-08 02:00:00,-14.4, None, 131.0, None,2
None,396.0, 364.0, None, None,2016-01-08 03:00:00,-13.9, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 04:00:00,-13.8, None, 131.0, None,2
None,396.0, 364.0, None, None,2016-01-08 05:00:00,-14.3, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 06:00:00,-13.0, None, 131.0, None,2
None,396.0, 364.0, None, None,2016-01-08 07:00:00,-12.3, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 08:00:00,-13.3, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 09:00:00,-12.6, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 10:00:00,-12.8, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 11:00:00,-13.8, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 12:00:00,-13.4, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 13:00:00,-14.0, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 14:00:00,-13.8, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 15:00:00,-13.7, None, 130.0, None,2
None,396.0, 364.0, 728.0, None,2016-01-08 16:00:00,-13.4, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 17:00:00,-10.9, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 18:00:00,-11.0, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-08 19:00:00,-11.9, None, 130.0, None,2
None,396.0, 363.0, None, None,2016-01-08 20:00:00,-11.9, None, 130.0, None,2
None,396.0, 363.0, None, None,2016-01-08 21:00:00,-11.8, None, 130.0, None,2
None,396.0, 363.0, None, None,2016-01-08 22:00:00,-11.7, None, 130.0, None,2
None,396.0, 363.0, None, None,2016-01-08 23:00:00,-11.6, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-09 00:00:00,-11.6, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-09 01:00:00,-12.3, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-09 02:00:00,-12.5, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-09 03:00:00,-12.5, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-09 04:00:00,-12.8, None, 130.0, None,2
None,396.0, 364.0, None, None,2016-01-09 05:00:00,-12.9, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 06:00:00,-12.9, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 07:00:00,-12.8, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 08:00:00,-12.7, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 09:00:00,-12.2, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 10:00:00,-12.1, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 11:00:00,-12.0, None, 129.0, None,2
None,397.0, 364.0, None, None,2016-01-09 12:00:00,-12.2, None, 129.0, None,2
None,397.0, 364.0, None, None,2016-01-09 13:00:00,-12.0, None, 129.0, None,2
None,397.0, 364.0, None, None,2016-01-09 14:00:00,-12.3, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 15:00:00,-12.4, None, 130.0, None,2
None,397.0, 364.0, 734.0, None,2016-01-09 16:00:00,-12.4, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 17:00:00,-12.1, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 18:00:00,-11.9, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 19:00:00,-11.7, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 20:00:00,-11.9, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 21:00:00,-11.6, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 22:00:00,-11.8, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-09 23:00:00,-12.0, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-10 00:00:00,-11.9, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-10 01:00:00,-11.8, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-10 02:00:00,-11.8, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-10 03:00:00,-12.1, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-10 04:00:00,-11.9, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-10 05:00:00,-11.9, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-10 06:00:00,-11.1, None, 130.0, None,2
None,397.0, 364.0, None, None,2016-01-10 07:00:00,-11.6, None, 130.0, None,2
None,398.0, 364.0, None, None,2016-01-10 08:00:00,-11.1, None, 131.0, None,2
None,398.0, 365.0, None, None,2016-01-10 09:00:00,-10.9, None, 131.0, None,2
None,398.0, 365.0, None, None,2016-01-10 10:00:00,-10.7, None, 131.0, None,2
None,398.0, 365.0, None, None,2016-01-10 11:00:00,-10.5, None, 131.0, None,2
None,398.0, 365.0, None, None,2016-01-10 12:00:00,-9.6, None, 131.0, None,2
None,398.0, 365.0, None, None,2016-01-10 13:00:00,-9.0, None, 132.0, None,2
None,398.0, 365.0, None, None,2016-01-10 14:00:00,-9.6, None, 132.0, None,2
None,398.0, 365.0, None, None,2016-01-10 15:00:00,-9.4, None, 132.0, None,2
None,398.0, 365.0, 734.0, None,2016-01-10 16:00:00,-9.1, None, 132.0, None,2
None,399.0, 365.0, None, None,2016-01-10 17:00:00,-9.1, None, 132.0, None,2
None,399.0, 365.0, None, None,2016-01-10 18:00:00,-8.6, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-10 19:00:00,-8.2, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-10 20:00:00,-7.6, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-10 21:00:00,-8.1, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-10 22:00:00,-8.4, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-10 23:00:00,-7.9, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-11 00:00:00,-7.7, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-11 01:00:00,-7.5, None, 134.0, None,2
None,399.0, 365.0, None, None,2016-01-11 02:00:00,-7.3, None, 134.0, None,2
None,399.0, 365.0, None, None,2016-01-11 03:00:00,-7.4, None, 134.0, None,2
None,399.0, 365.0, None, None,2016-01-11 04:00:00,-7.9, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-11 05:00:00,-7.9, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-11 06:00:00,-7.9, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-11 07:00:00,-8.4, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-11 08:00:00,-8.3, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-11 09:00:00,-8.5, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-11 10:00:00,-8.3, None, 133.0, None,2
None,399.0, 365.0, None, None,2016-01-11 11:00:00,-8.1, None, 132.0, None,2
