RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
53.48, None, None, None,22.5,50.26, None, None, -18.0, None, None, None, None, None, None, None, None, None,-11.63, None, None, None, None,11.91, None, None, None, None,2017-01-06 14:00:00, None,1
53.62, None, None, None,26.07,50.46, None, None, -19.0, None, None, None, None, None, None, None, None, None,-11.83, None, None, None, None,12.15, None, None, None, None,2017-01-06 15:00:00, None,1
53.61, None, None, None,27.11,51.45, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.12, None, None, None, None,13.29, None, None, None, None,2017-01-06 16:00:00, None,1
53.93, None, None, None,31.92,51.46, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.18, None, None, None, None,11.39, None, None, None, None,2017-01-06 17:00:00, None,1
54.04, None, None, None,31.21,53.88, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.17, None, None, None, None,11.24, None, None, None, None,2017-01-06 18:00:00, None,1
54.23, None, None, None,29.7,50.38, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.1, None, None, None, None,12.76, None, None, None, None,2017-01-06 19:00:00, None,1
54.14, None, None, None,27.98,52.4, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.08, None, None, None, None,12.29, None, None, None, None,2017-01-06 20:00:00, None,1
54.15, None, None, None,28.69,56.0, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.03, None, None, None, None,9.88, None, None, None, None,2017-01-06 21:00:00, None,1
54.18, None, None, None,29.57,54.72, None, None, -19.0, None, None, None, None, None, None, None, None, None,-11.99, None, None, None, None,10.84, None, None, None, None,2017-01-06 22:00:00, None,1
53.85, None, None, None,29.48,53.87, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.06, None, None, None, None,10.68, None, None, None, None,2017-01-06 23:00:00, None,1
54.03, None, None, None,28.79,53.17, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.17, None, None, None, None,10.15, None, None, None, None,2017-01-07 00:00:00, None,1
53.96, None, None, None,32.43,51.23, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.19, None, None, None, None,10.56, None, None, None, None,2017-01-07 01:00:00, None,1
53.91, None, None, None,34.06,51.51, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.2, None, None, None, None,11.56, None, None, None, None,2017-01-07 02:00:00, None,1
53.76, None, None, None,31.63,45.23, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.38, None, None, None, None,14.5, None, None, None, None,2017-01-07 03:00:00, None,1
53.69, None, None, None,36.45,50.82, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.47, None, None, None, None,11.53, None, None, None, None,2017-01-07 04:00:00, None,1
53.63, None, None, None,32.61,51.47, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.6, None, None, None, None,11.89, None, None, None, None,2017-01-07 05:00:00, None,1
53.59, None, None, None,37.2,49.34, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.75, None, None, None, None,11.66, None, None, None, None,2017-01-07 06:00:00, None,1
53.65, None, None, None,33.42,51.38, None, None, -20.0, None, None, None, None, None, None, None, None, None,-12.93, None, None, None, None,13.49, None, None, None, None,2017-01-07 07:00:00, None,1
53.59, None, None, None,35.45,52.5, None, None, -20.0, None, None, None, None, None, None, None, None, None,-12.93, None, None, None, None,12.38, None, None, None, None,2017-01-07 08:00:00, None,1
53.7, None, None, None,32.23,51.79, None, None, -20.0, None, None, None, None, None, None, None, None, None,-13.0, None, None, None, None,12.96, None, None, None, None,2017-01-07 09:00:00, None,1
53.57, None, None, None,35.12,46.08, None, None, -20.0, None, None, None, None, None, None, None, None, None,-12.85, None, None, None, None,15.99, None, None, None, None,2017-01-07 10:00:00, None,1
53.58, None, None, None,33.63,48.09, None, None, -20.0, None, None, None, None, None, None, None, None, None,-12.92, None, None, None, None,13.81, None, None, None, None,2017-01-07 11:00:00, None,1
53.62, None, None, None,32.54,49.45, None, None, -20.0, None, None, None, None, None, None, None, None, None,-12.86, None, None, None, None,13.41, None, None, None, None,2017-01-07 12:00:00, None,1
53.65, None, None, None,30.26,57.29, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.79, None, None, None, None,10.9, None, None, None, None,2017-01-07 13:00:00, None,1
53.75, None, None, None,34.09,56.17, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.32, None, None, None, None,9.23, None, None, None, None,2017-01-07 14:00:00, None,1
53.71, None, None, None,38.18,55.98, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.43, None, None, None, None,8.97, None, None, None, None,2017-01-07 15:00:00, None,1
53.5, None, None, None,44.09,55.34, None, None, -19.0, None, None, None, None, None, None, None, None, None,-12.66, None, None, None, None,8.25, None, None, None, None,2017-01-07 16:00:00, None,1
