ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 476.0, 258.0, None, None,2016-01-22 00:00:00, -1.4, None, None,4
None, 477.0, 259.0, None, None,2016-01-22 01:00:00, -1.0, None, None,4
None, 477.0, 259.0, None, None,2016-01-22 02:00:00, -0.7, None, None,4
None, 477.0, 259.0, None, None,2016-01-22 03:00:00, -0.9, None, None,4
None, 477.0, 259.0, None, None,2016-01-22 04:00:00, -0.9, None, None,4
None, 477.0, 259.0, None, None,2016-01-22 05:00:00, -0.7, None, None,4
None, 478.0, 259.0, None, None,2016-01-22 06:00:00, -0.8, None, None,4
None, 478.0, 259.0, None, None,2016-01-22 07:00:00, -0.9, None, None,4
None, 478.0, 263.0, None, None,2016-01-22 08:00:00, -1.0, None, None,4
None, 478.0, 263.0, None, None,2016-01-22 09:00:00, -1.2, None, None,4
None, 478.0, 263.0, None, None,2016-01-22 10:00:00, -1.1, None, None,4
None, 478.0, 263.0, None, None,2016-01-22 11:00:00, -0.8, None, None,4
None, 478.0, 263.0, None, None,2016-01-22 12:00:00, -0.8, None, None,4
None, 478.0, 263.0, None, None,2016-01-22 13:00:00, -0.8, None, None,4
None, 478.0, 263.0, None, None,2016-01-22 14:00:00, -0.8, None, None,4
None, 479.0, 263.0, None, None,2016-01-22 15:00:00, -0.9, None, None,4
None, 479.0, 263.0, None, None,2016-01-22 16:00:00, -0.8, None, None,4
None, 481.0, 266.0, None, None,2016-01-22 17:00:00, -1.4, None, None,4
None, 482.0, 266.0, None, None,2016-01-22 18:00:00, -1.3, None, None,4
None, 483.0, 268.0, None, None,2016-01-22 19:00:00, -1.7, None, None,4
None, 483.0, 269.0, None, None,2016-01-22 20:00:00, -0.8, None, None,4
None, 483.0, 269.0, None, None,2016-01-22 21:00:00, -2.3, None, None,4
None, 483.0, 269.0, None, None,2016-01-22 22:00:00, -2.8, None, None,4
None, 484.0, 269.0, None, None,2016-01-22 23:00:00, -3.0, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 00:00:00, -3.2, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 01:00:00, -3.4, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 02:00:00, -3.8, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 03:00:00, -4.3, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 04:00:00, -5.0, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 05:00:00, -5.6, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 06:00:00, -5.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 07:00:00, -4.9, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 08:00:00, -5.0, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 09:00:00, -5.3, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 10:00:00, -5.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 11:00:00, -5.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 12:00:00, -5.8, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 13:00:00, -6.0, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 14:00:00, -5.8, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 15:00:00, -5.3, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 16:00:00, -2.6, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 17:00:00, -2.4, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 18:00:00, -0.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 19:00:00, -1.8, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 20:00:00, -3.3, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 21:00:00, -3.9, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 22:00:00, -4.5, None, None,4
None, 484.0, 269.0, None, None,2016-01-23 23:00:00, -5.0, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 00:00:00, -5.5, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 01:00:00, -5.8, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 02:00:00, -6.1, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 03:00:00, -5.5, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 04:00:00, -5.6, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 05:00:00, -5.8, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 06:00:00, -6.1, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 07:00:00, -6.5, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 08:00:00, -6.4, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 09:00:00, -6.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 10:00:00, -6.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 11:00:00, -6.6, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 12:00:00, -6.9, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 13:00:00, -7.2, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 14:00:00, -6.9, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 15:00:00, -5.5, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 16:00:00, -5.1, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 17:00:00, -3.9, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 18:00:00, -3.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 19:00:00, -3.5, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 20:00:00, -3.6, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 21:00:00, -5.9, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 22:00:00, -7.3, None, None,4
None, 484.0, 269.0, None, None,2016-01-24 23:00:00, -7.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 00:00:00, -7.8, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 01:00:00, -7.8, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 02:00:00, -7.9, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 03:00:00, -7.9, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 04:00:00, -9.2, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 05:00:00, -9.2, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 06:00:00, -9.2, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 07:00:00, -8.1, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 08:00:00, -8.2, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 09:00:00, -8.0, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 10:00:00, -8.5, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 11:00:00, -8.5, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 12:00:00, -8.6, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 13:00:00, -8.6, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 14:00:00, -7.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 15:00:00, -6.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 16:00:00, -6.3, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 17:00:00, -4.2, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 18:00:00, -2.9, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 19:00:00, -2.6, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 20:00:00, -3.6, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 21:00:00, -3.7, None, None,4
None, 484.0, 269.0, None, None,2016-01-25 22:00:00, -4.6, None, None,4
None, 484.0, 271.0, None, None,2016-01-25 23:00:00, -4.8, None, None,4
None, 484.0, 271.0, None, None,2016-01-26 00:00:00, -4.7, None, None,4
None, 484.0, 271.0, None, None,2016-01-26 01:00:00, -4.6, None, None,4
None, 484.0, 271.0, None, None,2016-01-26 02:00:00, -4.5, None, None,4
None, 484.0, 271.0, None, None,2016-01-26 03:00:00, -4.5, None, None,4
None, 484.0, 271.0, None, None,2016-01-26 04:00:00, -4.1, None, None,4
