RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
72.6, None, None, None,30.91,47.17, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.369, None, None, None, None,13.21, None, None, None, None,2018-01-15 00:00:00, None,3,,
72.4, None, None, None,30.73,47.5, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.427, None, None, None, None,14.9, None, None, None, None,2018-01-15 01:00:00, None,3,,
72.3, None, None, None,25.89,45.45, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.495, None, None, None, None,15.87, None, None, None, None,2018-01-15 02:00:00, None,3,,
72.2, None, None, None,26.59,45.7, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.584, None, None, None, None,15.78, None, None, None, None,2018-01-15 03:00:00, None,3,,
72.1, None, None, None,31.07,45.44, None, None,-8.0, None, None, None, None, None, None, None, None, None,-4.642, None, None, None, None,14.14, None, None, None, None,2018-01-15 04:00:00, None,3,,
72.0, None, None, None,30.38,44.86, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.709, None, None, None, None,13.68, None, None, None, None,2018-01-15 05:00:00, None,3,,
71.9, None, None, None,32.77,46.09, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.796, None, None, None, None,14.03, None, None, None, None,2018-01-15 06:00:00, None,3,,
71.5, None, None, None,30.66,48.76, None, None,-9.0, None, None, None, None, None, None, None, None, None,-4.934, None, None, None, None,14.87, None, None, None, None,2018-01-15 07:00:00, None,3,,
71.6, None, None, None,28.7,51.28, None, None,-9.0, None, None, None, None, None, None, None, None, None,-5.032, None, None, None, None,17.01, None, None, None, None,2018-01-15 08:00:00, None,3,,
71.5, None, None, None,27.51,49.14, None, None,-9.0, None, None, None, None, None, None, None, None, None,-5.079, None, None, None, None,17.84, None, None, None, None,2018-01-15 09:00:00, None,3,,
