station_observations
air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, max_air_temp_snc_last_reset, HEIGHT_OF_SNOW, time, snw_dpth, dwpt_temp, stn_pres
None, 5.647, None, None, None, None, 197.2, 2016-02-10 06:00:00, None, None, None
None, 5.731, None, None, None, None, 197.8, 2016-02-10 07:00:00, None, None, None
None, 5.552, None, None, None, None, 197.0, 2016-02-10 08:00:00, None, None, None
None, 5.025, None, None, None, None, 197.4, 2016-02-10 09:00:00, None, None, None
None, 4.35, None, None, None, None, 197.8, 2016-02-10 10:00:00, None, None, None
None, 4.556, None, None, None, None, 195.8, 2016-02-10 12:00:00, None, None, None
None, 5.129, None, None, None, None, 194.1, 2016-02-10 13:00:00, None, None, None
None, 4.416, None, None, None, None, 195.9, 2016-02-10 14:00:00, None, None, None
None, 2.657, None, None, None, None, 195.5, 2016-02-10 15:00:00, None, None, None
None, 2.312, None, None, None, None, 195.0, 2016-02-10 16:00:00, None, None, None
None, 0.988, None, None, None, None, 194.3, 2016-02-10 17:00:00, None, None, None
None, 1.09, None, None, None, None, 193.0, 2016-02-10 18:00:00, None, None, None
None, 0.717, None, None, None, None, 193.8, 2016-02-10 19:00:00, None, None, None
None, 0.736, None, None, None, None, 194.8, 2016-02-10 20:00:00, None, None, None
None, 0.717, None, None, None, None, 194.4, 2016-02-10 21:00:00, None, None, None
None, 0.316, None, None, None, None, 194.1, 2016-02-10 22:00:00, None, None, None
None, 0.605, None, None, None, None, 193.5, 2016-02-10 23:00:00, None, None, None
None, 0.157, None, None, None, None, 193.0, 2016-02-11 00:00:00, None, None, None
None, 0.455, None, None, None, None, 192.5, 2016-02-11 01:00:00, None, None, None
None, 0.036, None, None, None, None, 192.2, 2016-02-11 02:00:00, None, None, None
None, 0.631, None, None, None, None, 192.1, 2016-02-11 03:00:00, None, None, None
None, -0.615, None, None, None, None, 191.9, 2016-02-11 04:00:00, None, None, None
None, -0.811, None, None, None, None, 191.7, 2016-02-11 05:00:00, None, None, None
None, -0.988, None, None, None, None, 191.5, 2016-02-11 06:00:00, None, None, None
None, -1.1, None, None, None, None, 191.3, 2016-02-11 07:00:00, None, None, None
None, -0.794, None, None, None, None, 191.2, 2016-02-11 08:00:00, None, None, None
None, -0.764, None, None, None, None, 190.9, 2016-02-11 09:00:00, None, None, None
None, 0.008, None, None, None, None, 190.7, 2016-02-11 10:00:00, None, None, None
None, 0.828, None, None, None, None, 190.6, 2016-02-11 11:00:00, None, None, None
None, 1.629, None, None, None, None, 190.4, 2016-02-11 12:00:00, None, None, None
None, 1.92, None, None, None, None, 190.1, 2016-02-11 13:00:00, None, None, None
None, 1.855, None, None, None, None, 190.1, 2016-02-11 14:00:00, None, None, None
None, 2.069, None, None, None, None, 190.0, 2016-02-11 15:00:00, None, None, None
None, 1.22, None, None, None, None, 190.2, 2016-02-11 16:00:00, None, None, None
None, 0.233, None, None, None, None, 189.7, 2016-02-11 17:00:00, None, None, None
None, -0.41, None, None, None, None, 189.1, 2016-02-11 18:00:00, None, None, None
None, -0.551, None, None, None, None, 188.8, 2016-02-11 19:00:00, None, None, None
None, -0.403, None, None, None, None, 188.7, 2016-02-11 20:00:00, None, None, None
None, -0.253, None, None, None, None, 188.5, 2016-02-11 21:00:00, None, None, None
None, 0.073, None, None, None, None, 188.7, 2016-02-11 22:00:00, None, None, None
None, -0.271, None, None, None, None, 188.4, 2016-02-11 23:00:00, None, None, None
None, 0.149, None, None, None, None, 188.3, 2016-02-12 00:00:00, None, None, None
None, -0.085, None, None, None, None, 189.8, 2016-02-12 01:00:00, None, None, None
None, -0.307, None, None, None, None, 189.6, 2016-02-12 02:00:00, None, None, None
None, -0.72, None, None, None, None, 190.4, 2016-02-12 03:00:00, None, None, None
None, -0.484, None, None, None, None, 190.3, 2016-02-12 04:00:00, None, None, None
None, -0.077, None, None, None, None, 190.0, 2016-02-12 05:00:00, None, None, None
None, 0.082, None, None, None, None, 190.1, 2016-02-12 06:00:00, None, None, None
None, 0.444, None, None, None, None, 189.6, 2016-02-12 07:00:00, None, None, None
None, 1.079, None, None, None, None, 189.0, 2016-02-12 08:00:00, None, None, None
None, 1.48, None, None, None, None, 188.6, 2016-02-12 09:00:00, None, None, None
None, 1.648, None, None, None, None, 188.3, 2016-02-12 10:00:00, None, None, None
None, 1.313, None, None, None, None, 188.9, 2016-02-12 11:00:00, None, None, None
None, 0.857, None, None, None, None, 192.1, 2016-02-12 12:00:00, None, None, None
None, 1.566, None, None, None, None, 191.6, 2016-02-12 13:00:00, None, None, None
None, 1.612, None, None, None, None, 191.4, 2016-02-12 14:00:00, None, None, None
None, 1.705, None, None, None, None, 191.6, 2016-02-12 15:00:00, None, None, None
None, 1.035, None, None, None, None, 191.5, 2016-02-12 16:00:00, None, None, None
None, 0.625, None, None, None, None, 191.4, 2016-02-12 17:00:00, None, None, None
None, -0.056, None, None, None, None, 190.6, 2016-02-12 18:00:00, None, None, None
None, -0.149, None, None, None, None, 190.4, 2016-02-12 19:00:00, None, None, None
None, -0.365, None, None, None, None, 190.2, 2016-02-12 20:00:00, None, None, None
None, -0.336, None, None, None, None, 189.0, 2016-02-12 21:00:00, None, None, None
None, -0.457, None, None, None, None, 189.5, 2016-02-12 22:00:00, None, None, None
None, -0.485, None, None, None, None, 189.4, 2016-02-12 23:00:00, None, None, None
None, -1.074, None, None, None, None, 189.6, 2016-02-13 00:00:00, None, None, None
None, -0.979, None, None, None, None, 189.8, 2016-02-13 01:00:00, None, None, None
None, -1.166, None, None, None, None, 189.6, 2016-02-13 02:00:00, None, None, None
None, -1.046, None, None, None, None, 189.8, 2016-02-13 03:00:00, None, None, None
None, -0.999, None, None, None, None, 189.4, 2016-02-13 04:00:00, None, None, None
None, -0.979, None, None, None, None, 190.0, 2016-02-13 05:00:00, None, None, None
None, -0.831, None, None, None, None, 190.1, 2016-02-13 06:00:00, None, None, None
None, -1.241, None, None, None, None, 188.4, 2016-02-13 07:00:00, None, None, None
None, -1.362, None, None, None, None, 188.3, 2016-02-13 08:00:00, None, None, None
None, -1.725, None, None, None, None, 189.4, 2016-02-13 09:00:00, None, None, None
None, -1.923, None, None, None, None, 187.4, 2016-02-13 10:00:00, None, None, None
None, -1.771, None, None, None, None, 189.0, 2016-02-13 11:00:00, None, None, None
None, -1.93, None, None, None, None, 183.7, 2016-02-13 12:00:00, None, None, None
None, -1.921, None, None, None, None, 185.4, 2016-02-13 13:00:00, None, None, None
None, -2.024, None, None, None, None, 188.2, 2016-02-13 14:00:00, None, None, None
None, -1.725, None, None, None, None, 185.6, 2016-02-13 15:00:00, None, None, None
None, -2.174, None, None, None, None, 189.0, 2016-02-13 16:00:00, None, None, None
None, -1.706, None, None, None, None, 188.7, 2016-02-13 17:00:00, None, None, None
None, -1.204, None, None, None, None, 193.2, 2016-02-13 18:00:00, None, None, None
None, -0.794, None, None, None, None, 188.9, 2016-02-13 19:00:00, None, None, None
None, -0.227, None, None, None, None, 188.0, 2016-02-13 20:00:00, None, None, None
None, -0.085, None, None, None, None, 188.4, 2016-02-13 21:00:00, None, None, None
None, 0.1, None, None, None, None, 194.7, 2016-02-13 22:00:00, None, None, None
None, 0.268, None, None, None, None, 194.2, 2016-02-13 23:00:00, None, None, None
None, 0.055, None, None, None, None, 193.2, 2016-02-14 00:00:00, None, None, None
None, 0.268, None, None, None, None, 193.7, 2016-02-14 01:00:00, None, None, None
None, -0.478, None, None, None, None, 192.3, 2016-02-14 02:00:00, None, None, None
None, -0.842, None, None, None, None, 191.7, 2016-02-14 03:00:00, None, None, None
None, 0.071, None, None, None, None, 190.8, 2016-02-14 04:00:00, None, None, None
None, -0.458, None, None, None, None, 192.8, 2016-02-14 05:00:00, None, None, None
None, -0.301, None, None, None, None, 192.9, 2016-02-14 06:00:00, None, None, None
None, -0.18, None, None, None, None, 193.6, 2016-02-14 07:00:00, None, None, None
None, -0.049, None, None, None, None, 185.8, 2016-02-14 08:00:00, None, None, None
None, -0.272, None, None, None, None, 193.9, 2016-02-14 09:00:00, None, None, None
None, 0.594, None, None, None, None, 191.8, 2016-02-14 10:00:00, None, None, None
None, 1.089, None, None, None, None, 198.8, 2016-02-14 11:00:00, None, None, None
None, 1.24, None, None, None, None, 199.5, 2016-02-14 12:00:00, None, None, None
None, 1.677, None, None, None, None, 198.3, 2016-02-14 13:00:00, None, None, None
None, 1.305, None, None, None, None, 198.4, 2016-02-14 14:00:00, None, None, None
None, 1.071, None, None, None, None, 197.3, 2016-02-14 15:00:00, None, None, None
None, 0.774, None, None, None, None, 197.3, 2016-02-14 16:00:00, None, None, None
None, 0.484, None, None, None, None, 196.9, 2016-02-14 17:00:00, None, None, None
None, 0.158, None, None, None, None, 196.7, 2016-02-14 18:00:00, None, None, None
None, -0.403, None, None, None, None, 194.6, 2016-02-14 19:00:00, None, None, None
None, -0.524, None, None, None, None, 192.4, 2016-02-14 20:00:00, None, None, None
None, -0.281, None, None, None, None, 190.4, 2016-02-14 21:00:00, None, None, None
None, -0.951, None, None, None, None, 191.0, 2016-02-14 22:00:00, None, None, None
None, -1.009, None, None, None, None, 192.5, 2016-02-14 23:00:00, None, None, None
None, -1.241, None, None, None, None, 192.1, 2016-02-15 00:00:00, None, None, None
None, -1.455, None, None, None, None, 189.2, 2016-02-15 01:00:00, None, None, None
None, -1.492, None, None, None, None, 190.8, 2016-02-15 02:00:00, None, None, None
None, -1.566, None, None, None, None, 184.8, 2016-02-15 03:00:00, None, None, None
None, -1.614, None, None, None, None, 190.6, 2016-02-15 04:00:00, None, None, None
None, -2.071, None, None, None, None, 190.7, 2016-02-15 05:00:00, None, None, None
None, -2.042, None, None, None, None, 190.6, 2016-02-15 06:00:00, None, None, None
None, -2.501, None, None, None, None, 190.8, 2016-02-15 07:00:00, None, None, None
None, -2.625, None, None, None, None, 190.7, 2016-02-15 08:00:00, None, None, None
None, -2.493, None, None, None, None, 190.6, 2016-02-15 09:00:00, None, None, None
None, -2.307, None, None, None, None, 190.0, 2016-02-15 10:00:00, None, None, None
None, -1.987, None, None, None, None, 189.4, 2016-02-15 11:00:00, None, None, None
None, -1.827, None, None, None, None, 189.4, 2016-02-15 12:00:00, None, None, None
None, -1.669, None, None, None, None, 190.0, 2016-02-15 13:00:00, None, None, None
None, -2.013, None, None, None, None, 190.6, 2016-02-15 14:00:00, None, None, None
None, -1.538, None, None, None, None, 190.5, 2016-02-15 15:00:00, None, None, None
None, -1.753, None, None, None, None, 191.0, 2016-02-15 16:00:00, None, None, None
None, -2.277, None, None, None, None, 190.8, 2016-02-15 17:00:00, None, None, None
None, -2.52, None, None, None, None, 192.6, 2016-02-15 18:00:00, None, None, None
None, -2.519, None, None, None, None, 192.6, 2016-02-15 19:00:00, None, None, None
None, -1.793, None, None, None, None, 194.8, 2016-02-15 20:00:00, None, None, None
None, -1.299, None, None, None, None, 189.0, 2016-02-15 21:00:00, None, None, None
None, -1.27, None, None, None, None, 197.9, 2016-02-15 22:00:00, None, None, None
None, -1.419, None, None, None, None, 187.4, 2016-02-15 23:00:00, None, None, None
None, -1.596, None, None, None, None, None, 2016-02-16 00:00:00, None, None, None
None, -1.586, None, None, None, None, 190.5, 2016-02-16 01:00:00, None, None, None
None, -1.68, None, None, None, None, 196.9, 2016-02-16 02:00:00, None, None, None
None, -1.718, None, None, None, None, 197.4, 2016-02-16 03:00:00, None, None, None
None, -1.717, None, None, None, None, 199.5, 2016-02-16 04:00:00, None, None, None
None, -1.84, None, None, None, None, None, 2016-02-16 05:00:00, None, None, None
None, -1.969, None, None, None, None, 197.3, 2016-02-16 06:00:00, None, None, None
None, -1.96, None, None, None, None, 201.3, 2016-02-16 07:00:00, None, None, None
None, -2.055, None, None, None, None, 202.5, 2016-02-16 08:00:00, None, None, None
None, -1.866, None, None, None, None, 193.7, 2016-02-16 09:00:00, None, None, None
None, -1.427, None, None, None, None, 202.2, 2016-02-16 10:00:00, None, None, None
None, -1.232, None, None, None, None, 202.2, 2016-02-16 11:00:00, None, None, None
None, -0.877, None, None, None, None, 200.6, 2016-02-16 12:00:00, None, None, None
None, -0.539, None, None, None, None, 202.3, 2016-02-16 13:00:00, None, None, None
None, -0.576, None, None, None, None, 202.7, 2016-02-16 14:00:00, None, None, None
None, -1.099, None, None, None, None, 197.8, 2016-02-16 15:00:00, None, None, None
None, -1.499, None, None, None, None, 199.8, 2016-02-16 16:00:00, None, None, None
None, -1.575, None, None, None, None, 195.3, 2016-02-16 17:00:00, None, None, None
None, -1.856, None, None, None, None, 195.8, 2016-02-16 18:00:00, None, None, None
None, -1.968, None, None, None, None, 197.0, 2016-02-16 19:00:00, None, None, None
None, -2.024, None, None, None, None, 196.4, 2016-02-16 20:00:00, None, None, None
None, -2.285, None, None, None, None, 196.2, 2016-02-16 21:00:00, None, None, None
None, -2.371, None, None, None, None, 200.7, 2016-02-16 22:00:00, None, None, None
None, -2.448, None, None, None, None, 200.7, 2016-02-16 23:00:00, None, None, None
None, -2.548, None, None, None, None, 199.9, 2016-02-17 00:00:00, None, None, None
None, -2.743, None, None, None, None, 201.5, 2016-02-17 01:00:00, None, None, None
None, -2.839, None, None, None, None, 203.6, 2016-02-17 02:00:00, None, None, None
None, -3.111, None, None, None, None, 197.4, 2016-02-17 03:00:00, None, None, None
None, -3.299, None, None, None, None, 198.1, 2016-02-17 04:00:00, None, None, None
None, -3.308, None, None, None, None, 206.6, 2016-02-17 05:00:00, None, None, None
None, -3.298, None, None, None, None, 203.4, 2016-02-17 06:00:00, None, None, None
None, -3.271, None, None, None, None, 199.2, 2016-02-17 07:00:00, None, None, None
None, -3.347, None, None, None, None, 204.8, 2016-02-17 08:00:00, None, None, None
None, -3.253, None, None, None, None, 205.7, 2016-02-17 09:00:00, None, None, None
None, -3.167, None, None, None, None, 206.0, 2016-02-17 10:00:00, None, None, None
None, -2.849, None, None, None, None, 205.4, 2016-02-17 11:00:00, None, None, None
None, -2.558, None, None, None, None, 205.7, 2016-02-17 12:00:00, None, None, None
None, -2.323, None, None, None, None, 205.7, 2016-02-17 13:00:00, None, None, None
None, -2.285, None, None, None, None, 205.3, 2016-02-17 14:00:00, None, None, None
None, -2.117, None, None, None, None, 204.3, 2016-02-17 15:00:00, None, None, None
None, -1.979, None, None, None, None, 202.1, 2016-02-17 16:00:00, None, None, None
None, -1.708, None, None, None, None, 202.9, 2016-02-17 17:00:00, None, None, None
None, -1.558, None, None, None, None, 201.0, 2016-02-17 18:00:00, None, None, None
None, -1.557, None, None, None, None, 201.2, 2016-02-17 19:00:00, None, None, None
None, -1.482, None, None, None, None, 203.7, 2016-02-17 20:00:00, None, None, None
None, -1.454, None, None, None, None, 201.3, 2016-02-17 21:00:00, None, None, None
None, -1.335, None, None, None, None, 201.4, 2016-02-17 22:00:00, None, None, None
None, -1.678, None, None, None, None, 203.2, 2016-02-17 23:00:00, None, None, None
None, -1.773, None, None, None, None, 202.8, 2016-02-18 00:00:00, None, None, None
None, -1.324, None, None, None, None, 202.8, 2016-02-18 01:00:00, None, None, None
None, -1.735, None, None, None, None, 202.8, 2016-02-18 02:00:00, None, None, None
None, -1.427, None, None, None, None, 202.8, 2016-02-18 03:00:00, None, None, None
None, -0.402, None, None, None, None, 202.3, 2016-02-18 04:00:00, None, None, None
None, -0.42, None, None, None, None, 199.0, 2016-02-18 05:00:00, None, None, None
None, -0.68, None, None, None, None, 197.5, 2016-02-18 06:00:00, None, None, None
None, -0.281, None, None, None, None, 202.5, 2016-02-18 07:00:00, None, None, None
None, -0.69, None, None, None, None, 201.9, 2016-02-18 08:00:00, None, None, None
None, -0.224, None, None, None, None, 196.4, 2016-02-18 09:00:00, None, None, None
None, -2.696, None, None, None, None, 222.2, 2016-02-22 19:00:00, None, None, None
None, -2.829, None, None, None, None, 221.5, 2016-02-22 20:00:00, None, None, None
None, -2.969, None, None, None, None, 221.6, 2016-02-22 21:00:00, None, None, None
None, -3.372, None, None, None, None, 221.9, 2016-02-22 22:00:00, None, None, None
