pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, -11.78, 76.29, -10.1, None, 65.07, 3.635, 271.9, -15.0, None, -11.8, -18.9, -15.0, 0.0, None, 0.0, 76.0,2022-01-01 10:00:00, None,1
0.0, -10.0, 76.18, -9.7, None, 73.92, 2.041, 316.0, -13.0, None, -10.0, -18.9, -13.0, 0.0, None, 0.0, 76.0,2022-01-01 11:00:00, None,1
0.0, -9.02, 73.2, -8.9, None, 69.01, 2.718, 251.6, -13.0, None, -9.0, -18.9, -13.0, 0.0, None, 0.0, 73.0,2022-01-01 12:00:00, None,1
0.0, -9.54, 75.0, -8.7, None, 77.65, 4.11, 180.4, -13.0, None, -9.5, -18.9, -13.0, 0.0, None, 0.0, 75.0,2022-01-01 13:00:00, None,1
0.0, -10.05, 75.97, -8.2, None, 65.27, 3.325, 253.5, -13.0, None, -10.1, -18.9, -13.0, 0.0, None, 0.0, 76.0,2022-01-01 14:00:00, None,1
0.0, -9.5, 76.52, -8.2, None, 73.44, 2.137, 192.4, -12.0, None, -9.5, -18.9, -12.0, 0.0, None, 0.0, 77.0,2022-01-01 15:00:00, None,1
0.0, -9.24, 76.95, -6.9, None, 66.28, 3.386, 207.3, -12.0, None, -9.2, -18.9, -12.0, 0.0, None, 0.0, 77.0,2022-01-01 16:00:00, None,1
0.0, -10.03, 81.6, -6.9, None, 57.89, 3.268, 235.9, -13.0, None, -10.0, -18.9, -13.0, 0.0, None, 0.0, 82.0,2022-01-01 17:00:00, None,1
0.0, -9.23, 76.83, -6.9, None, 53.61, 4.241, 208.5, -12.0, None, -9.2, -18.9, -12.0, 0.0, None, 0.0, 77.0,2022-01-01 18:00:00, None,1
0.0, -10.61, 77.64, -8.7, None, 55.2, 4.083, 223.3, -14.0, None, -10.6, -10.8, -14.0, 0.0, None, 0.0, 78.0,2022-01-01 19:00:00, None,1
0.0, -10.74, 76.89, -8.7, None, 58.28, 4.814, 201.1, -14.0, None, -10.7, -10.9, -14.0, 0.0, None, 0.0, 77.0,2022-01-01 20:00:00, None,1
0.0, -13.0, 79.18, -8.7, None, 44.55, 5.49, 225.1, -16.0, None, -13.0, -13.2, -16.0, 0.0, None, 0.0, 79.0,2022-01-01 21:00:00, None,1
0.0, -12.63, 78.06, -8.7, None, 47.52, 5.195, 202.7, -16.0, None, -12.6, -13.2, -16.0, 0.0, None, 0.0, 78.0,2022-01-01 22:00:00, None,1
0.0, -13.16, 78.01, -8.7, None, 33.83, 6.827, 231.5, -16.0, None, -13.2, -13.3, -16.0, 0.0, None, 0.0, 78.0,2022-01-01 23:00:00, None,1
0.0, -11.88, 76.12, -8.7, None, 47.23, 6.4, 216.7, -15.0, None, -11.9, -13.6, -15.0, 0.0, None, 0.0, 76.0,2022-01-02 00:00:00, None,1
0.0, -10.71, 75.34, -8.7, None, 58.99, 4.358, 208.6, -14.0, None, -10.7, -13.6, -14.0, 0.0, None, 0.0, 75.0,2022-01-02 01:00:00, None,1
0.0, -9.09, 80.1, -8.7, None, 37.37, 6.687, 232.5, -11.0, None, -9.1, -13.6, -11.0, 0.1, None, 0.0, 80.0,2022-01-02 02:00:00, None,1
0.2, -9.81, 81.3, -8.1, None, 47.09, 6.507, 217.8, -12.0, None, -9.8, -13.6, -12.0, 0.2, None, 0.0, 81.0,2022-01-02 03:00:00, None,1
0.4, -9.65, 81.8, -8.1, None, 41.23, 6.829, 221.3, -12.0, None, -9.7, -13.6, -12.0, 0.2, None, 0.0, 82.0,2022-01-02 04:00:00, None,1
0.7, -9.97, 85.6, -8.1, None, 34.67, 8.0, 231.6, -11.0, None, -10.0, -13.6, -11.0, 0.3, None, 0.0, 86.0,2022-01-02 05:00:00, None,1
0.7, -10.33, 83.5, -8.1, None, 33.91, 7.965, 229.4, -12.0, None, -10.3, -13.6, -12.0, 0.1, None, 0.0, 84.0,2022-01-02 06:00:00, None,1
0.7, -9.41, 83.2, -9.0, None, 37.78, 6.654, 233.2, -11.0, None, -9.4, -10.9, -11.0, 0.0, None, 0.0, 83.0,2022-01-02 07:00:00, None,1
0.7, -10.81, 87.1, -9.0, None, 61.49, 2.275, 154.3, -12.0, None, -10.8, -11.1, -12.0, 0.0, None, 0.0, 87.0,2022-01-02 08:00:00, None,1
0.7, -7.423, 82.4, -7.4, None, 70.87, 3.491, 238.5, -10.0, None, -7.4, -11.1, -10.0, 0.0, None, 0.0, 82.0,2022-01-02 09:00:00, None,1
0.7, -9.71, 81.8, -6.8, None, 70.57, 2.951, 275.2, -12.0, None, -9.7, -11.1, -12.0, 0.0, None, 0.0, 82.0,2022-01-02 10:00:00, None,1
0.7, -9.05, 79.94, -6.8, None, 53.8, 1.284, 298.4, -12.0, None, -9.1, -11.1, -12.0, 0.0, None, 0.0, 80.0,2022-01-02 11:00:00, None,1
0.7, -9.08, 80.0, -6.8, None, 55.71, 2.742, 337.9, -12.0, None, -9.1, -11.1, -12.0, 0.0, None, 0.0, 80.0,2022-01-02 12:00:00, None,1
0.7, -8.56, 79.45, -6.8, None, 22.35, 3.953, 302.1, -12.0, None, -8.6, -11.1, -12.0, 0.0, None, 0.0, 79.0,2022-01-02 13:00:00, None,1
0.7, -8.83, 80.9, -6.8, None, 27.93, 1.505, 304.9, -11.0, None, -8.8, -11.1, -11.0, 0.0, None, 0.0, 81.0,2022-01-02 14:00:00, None,1
0.7, -8.97, 85.6, -6.8, None, 35.84, 1.165, 328.3, -11.0, None, -9.0, -11.1, -11.0, 0.1, None, 0.0, 86.0,2022-01-02 15:00:00, None,1
0.7, -9.01, 89.1, -6.8, None, 58.19, 1.288, 345.2, -11.0, None, -9.0, -11.1, -11.0, 0.0, None, 0.0, 89.0,2022-01-02 16:00:00, None,1
0.7, -8.71, 87.4, -6.8, None, 57.19, 1.464, 139.1, -10.0, None, -8.7, -11.1, -10.0, 0.1, None, 0.0, 87.0,2022-01-02 17:00:00, None,1
0.7, -8.98, 90.2, -6.8, None, 68.79, 1.441, 94.1, -10.0, None, -9.0, -11.1, -10.0, 0.1, None, 0.0, 90.0,2022-01-02 18:00:00, None,1
0.7, -9.15, 91.1, -8.7, None, 43.58, 1.747, 281.0, -10.0, None, -9.2, -9.4, -10.0, 0.1, None, 0.0, 91.0,2022-01-02 19:00:00, None,1
0.7, -8.95, 91.0, -8.7, None, 58.0, 1.724, 258.3, -10.0, None, -9.0, -9.4, -10.0, 0.0, None, 0.0, 91.0,2022-01-02 20:00:00, None,1
0.7, -8.49, 90.2, -8.0, None, 73.81, 2.053, 141.8, -9.0, None, -8.5, -9.4, -9.0, 0.1, None, 0.0, 90.0,2022-01-02 21:00:00, None,1
1.5, -7.25, 92.3, -6.9, None, 67.01, 2.708, 129.1, -8.0, None, -7.3, -9.4, -8.0, 0.8, None, 1.0, 92.0,2022-01-02 22:00:00, None,1
1.5, -8.26, 91.9, -6.9, None, 68.74, 2.441, 333.5, -10.0, None, -8.3, -9.4, -10.0, 0.1, None, 0.0, 92.0,2022-01-02 23:00:00, None,1
1.5, -7.128, 89.8, -6.2, None, 74.86, 2.561, 40.33, -9.0, None, -7.1, -9.4, -9.0, 0.1, None, 0.0, 90.0,2022-01-03 00:00:00, None,1
1.5, -5.915, 81.6, -5.6, None, 64.53, 3.847, 248.8, -8.0, None, -5.9, -9.4, -8.0, 0.0, None, 0.0, 82.0,2022-01-03 01:00:00, None,1
1.5, -7.578, 89.5, -5.3, None, 61.23, 3.554, 273.6, -8.0, None, -7.6, -9.4, -8.0, 0.0, None, 0.0, 90.0,2022-01-03 02:00:00, None,1
1.3, -6.681, 89.5, -5.3, None, 73.96, 2.534, 187.0, -8.0, None, -6.7, -9.4, -8.0, 0.0, None, 0.0, 90.0,2022-01-03 03:00:00, None,1
1.1, -7.166, 88.4, -5.3, None, 47.76, 3.078, 238.6, -8.0, None, -7.2, -9.4, -8.0, 0.0, None, 0.0, 88.0,2022-01-03 04:00:00, None,1
0.8, -4.582, 76.03, -4.3, None, 54.08, 2.984, 193.6, -8.0, None, -4.6, -9.4, -8.0, 0.0, None, 0.0, 76.0,2022-01-03 05:00:00, None,1
0.8, -5.673, 81.2, -4.3, None, 57.3, 4.493, 216.6, -8.0, None, -5.7, -9.4, -8.0, 0.0, None, 0.0, 81.0,2022-01-03 06:00:00, None,1
0.8, -6.78, 87.9, -5.6, None, 70.15, 1.342, 178.3, -8.0, None, -6.8, -7.1, -8.0, 0.0, None, 0.0, 88.0,2022-01-03 07:00:00, None,1
0.8, -5.915, 85.2, -5.6, None, 68.1, 1.71, 143.0, -8.0, None, -5.9, -7.1, -8.0, 0.0, None, 0.0, 85.0,2022-01-03 08:00:00, None,1
0.8, -5.571, 83.3, -5.4, None, 73.25, 1.836, 101.8, -8.0, None, -5.6, -7.1, -8.0, 0.0, None, 0.0, 83.0,2022-01-03 09:00:00, None,1
0.8, -4.147, 77.9, -3.8, None, 41.7, 4.085, 249.7, -7.0, None, -4.1, -7.1, -7.0, 0.0, None, 0.0, 78.0,2022-01-03 10:00:00, None,1
0.8, -3.758, 78.47, -3.8, None, 39.91, 3.562, 236.2, -7.0, None, -3.8, -7.1, -7.0, 0.0, None, 0.0, 78.0,2022-01-03 11:00:00, None,1
0.8, -3.479, 76.23, -3.2, None, 42.61, 3.165, 232.9, -6.0, None, -3.5, -7.1, -6.0, 0.0, None, 0.0, 76.0,2022-01-03 12:00:00, None,1
0.8, -3.0, 76.23, -2.9, None, 33.99, 3.655, 248.2, -7.0, None, -3.0, -7.1, -7.0, 0.0, None, 0.0, 76.0,2022-01-03 13:00:00, None,1
0.8, -3.095, 76.59, -1.7, None, 38.05, 3.481, 246.9, -7.0, None, -3.1, -7.1, -7.0, 0.0, None, 0.0, 77.0,2022-01-03 14:00:00, None,1
1.4, -3.097, 85.2, -1.7, None, 64.48, 3.196, 147.1, -5.0, None, -3.1, -7.1, -5.0, 0.6, None, 1.0, 85.0,2022-01-03 15:00:00, None,1
1.9, -3.46, 92.2, -1.7, None, 63.44, 3.024, 126.1, -5.0, None, -3.5, -7.1, -5.0, 0.5, None, 0.0, 92.0,2022-01-03 16:00:00, None,1
2.6, -3.993, 91.4, -1.7, None, 64.57, 4.493, 144.9, -5.0, None, -4.0, -7.1, -5.0, 0.7, None, 1.0, 91.0,2022-01-03 17:00:00, None,1
2.6, -4.16, 74.7, -1.7, None, 15.16, 10.81, 108.4, -7.0, None, -4.2, -7.1, -7.0, 0.0, None, 0.0, 75.0,2022-01-03 18:00:00, None,1
2.6, -6.161, 81.1, -4.1, None, 40.45, 5.901, 131.0, -9.0, None, -6.2, -6.0, -9.0, 0.0, None, 0.0, 81.0,2022-01-03 19:00:00, None,1
2.6, -6.339, 76.0, -4.1, None, 24.18, 7.594, 124.3, -10.0, None, -6.3, -6.6, -10.0, 0.0, None, 0.0, 76.0,2022-01-03 20:00:00, None,1
2.6, -7.005, 76.77, -4.1, None, 17.53, 7.979, 119.2, -11.0, None, -7.0, -7.1, -11.0, 0.0, None, 0.0, 77.0,2022-01-03 21:00:00, None,1
1.8, -6.522, 76.76, -4.1, None, 18.62, 6.839, 120.4, -10.0, None, -6.5, -7.7, -10.0, 0.0, None, 0.0, 77.0,2022-01-03 22:00:00, None,1
1.8, -6.398, 79.54, -4.1, None, 22.24, 5.828, 124.3, -9.0, None, -6.4, -7.7, -9.0, 0.0, None, 0.0, 80.0,2022-01-03 23:00:00, None,1
1.8, -6.287, 75.88, -4.1, None, 27.66, 7.371, 123.3, -10.0, None, -6.3, -7.7, -10.0, 0.0, None, 0.0, 76.0,2022-01-04 00:00:00, None,1
1.8, -8.08, 83.1, -4.1, None, 29.31, 5.341, 125.1, -10.0, None, -8.1, -8.5, -10.0, 0.0, None, 0.0, 83.0,2022-01-04 01:00:00, None,1
1.8, -8.7, 89.4, -4.1, None, 41.48, 1.037, 145.4, -10.0, None, -8.7, -9.0, -10.0, 0.0, None, 0.0, 89.0,2022-01-04 02:00:00, None,1
1.8, -12.17, 86.5, -4.1, None, 54.12, 2.829, 261.5, -13.0, None, -12.2, -12.6, -13.0, 0.0, None, 0.0, 87.0,2022-01-04 03:00:00, None,1
1.8, -13.03, 85.2, -4.1, None, 40.25, 2.814, 287.1, -15.0, None, -13.0, -13.2, -15.0, 0.0, None, 0.0, 85.0,2022-01-04 04:00:00, None,1
1.8, -14.56, 82.2, -4.1, None, 47.86, 2.153, 276.0, -16.0, None, -14.6, -14.5, -16.0, 0.0, None, 0.0, 82.0,2022-01-04 05:00:00, None,1
1.8, -15.42, 80.3, -4.1, None, 57.36, 1.104, 258.6, -17.0, None, -15.4, -15.5, -17.0, 0.0, None, 0.0, 80.0,2022-01-04 06:00:00, None,1
1.8, -16.41, 79.05, -15.3, None, 61.96, 1.036, 302.8, -19.0, None, -16.4, -16.3, -19.0, 0.0, None, 0.0, 79.0,2022-01-04 07:00:00, None,1
1.8, -16.73, 78.53, -15.3, None, 44.59, 1.73, 281.4, -19.0, None, -16.7, -16.8, -19.0, 0.0, None, 0.0, 79.0,2022-01-04 08:00:00, None,1
1.8, -16.57, 78.91, -15.3, None, 45.87, 2.17, 293.7, -19.0, None, -16.6, -16.8, -19.0, 0.0, None, 0.0, 79.0,2022-01-04 09:00:00, None,1
1.8, -16.1, 75.49, -15.3, None, 37.52, 2.983, 302.3, -19.0, None, -16.1, -16.8, -19.0, 0.0, None, 0.0, 75.0,2022-01-04 10:00:00, None,1
1.8, -15.67, 75.31, -15.3, None, 65.53, 1.991, 68.1, -19.0, None, -15.7, -16.8, -19.0, 0.0, None, 0.0, 75.0,2022-01-04 11:00:00, None,1
1.8, -15.71, 74.41, -15.3, None, 52.17, 1.134, 307.3, -19.0, None, -15.7, -16.8, -19.0, 0.0, None, 0.0, 74.0,2022-01-04 12:00:00, None,1
1.8, -15.7, 74.12, -15.3, None, 47.84, 0.925, 272.6, -19.0, None, -15.7, -16.8, -19.0, 0.0, None, 0.0, 74.0,2022-01-04 13:00:00, None,1
1.8, None, None, -15.3, None, None, None, None, -19.0, None, -15.8, -16.8, None, 0.0, None, 0.0, 76.0,2022-01-04 14:00:00, None,1
1.2, -16.41, 77.5, -15.3, None, 36.01, 1.369, 251.3, -19.0, None, -16.4, -16.8, -19.0, 0.0, None, 0.0, 78.0,2022-01-04 15:00:00, None,1
0.7, -17.14, 80.9, -15.3, None, 48.06, 0.767, 224.4, -20.0, None, -17.1, -17.4, -20.0, 0.0, None, 0.0, 81.0,2022-01-04 16:00:00, None,1
0.0, -17.29, 81.5, -15.3, None, 40.25, 0.948, 253.7, -20.0, None, -17.3, -17.4, -20.0, 0.0, None, 0.0, 82.0,2022-01-04 17:00:00, None,1
0.0, -17.04, 79.9, -15.3, None, 52.74, 1.413, 109.8, -20.0, None, -17.0, -17.5, -20.0, 0.0, None, 0.0, 80.0,2022-01-04 18:00:00, None,1
0.0, -17.67, 80.7, -17.1, None, 54.31, 0.856, 320.3, -20.0, None, -17.7, -17.6, -20.0, 0.0, None, 0.0, 81.0,2022-01-04 19:00:00, None,1
0.0, -17.93, 80.9, -17.1, None, 59.78, 1.263, 284.1, -20.0, None, -17.9, -18.1, -20.0, 0.0, None, 0.0, 81.0,2022-01-04 20:00:00, None,1
0.0, -18.17, 80.3, -17.1, None, 58.48, 1.856, 293.4, -20.0, None, -18.2, -18.4, -20.0, 0.0, None, 0.0, 80.0,2022-01-04 21:00:00, None,1
0.0, -18.22, 79.38, -17.1, None, 58.82, 3.628, 314.7, -20.0, None, -18.2, -18.5, -20.0, 0.0, None, 0.0, 79.0,2022-01-04 22:00:00, None,1
0.2, -18.52, 82.9, -17.1, None, 54.7, 2.736, 326.8, -21.0, None, -18.5, -18.6, -21.0, 0.2, None, 0.0, 83.0,2022-01-04 23:00:00, None,1
0.4, -18.43, 83.0, -17.1, None, 50.25, 2.007, 309.1, -21.0, None, -18.4, -18.7, -21.0, 0.2, None, 0.0, 83.0,2022-01-05 00:00:00, None,1
0.4, -18.28, 82.5, -17.1, None, 78.5, 2.018, 42.87, -20.0, None, -18.3, -18.8, -20.0, 0.0, None, 0.0, 83.0,2022-01-05 01:00:00, None,1
0.7, -18.58, 82.5, -17.1, None, 55.3, 1.143, 40.22, -20.0, None, -18.6, -18.8, -20.0, 0.3, None, 0.0, 83.0,2022-01-05 02:00:00, None,1
1.0, -18.31, 82.7, -17.1, None, 56.59, 0.645, 343.9, -21.0, None, -18.3, -18.8, -21.0, 0.3, None, 0.0, 83.0,2022-01-05 03:00:00, None,1
1.0, -18.85, 82.2, -17.1, None, 62.03, 1.435, 274.0, -21.0, None, -18.9, -19.0, -21.0, 0.1, None, 0.0, 82.0,2022-01-05 04:00:00, None,1
1.0, -19.49, 81.0, -17.1, None, 55.86, 1.978, 304.4, -21.0, None, -19.5, -19.4, -21.0, 0.0, None, 0.0, 81.0,2022-01-05 05:00:00, None,1
1.0, -19.69, 79.12, -17.1, None, 58.67, 2.783, 269.0, -22.0, None, -19.7, -19.8, -22.0, 0.0, None, 0.0, 79.0,2022-01-05 06:00:00, None,1
1.0, -20.1, 78.61, -19.6, None, 57.74, 1.819, 274.0, -22.0, None, -20.1, -20.2, -22.0, 0.0, None, 0.0, 79.0,2022-01-05 07:00:00, None,1
1.0, -20.65, 76.48, -19.6, None, 78.55, 1.493, 21.81, -23.0, None, -20.7, -20.7, -23.0, 0.0, None, 0.0, 76.0,2022-01-05 08:00:00, None,1
1.0, -20.83, 74.91, -19.6, None, 67.32, 1.212, 129.8, -23.0, None, -20.8, -21.1, -23.0, 0.0, None, 0.0, 75.0,2022-01-05 09:00:00, None,1
1.0, -20.58, 72.52, -19.6, None, 52.46, 1.975, 280.9, -23.0, None, -20.6, -21.2, -23.0, 0.0, None, 0.0, 73.0,2022-01-05 10:00:00, None,1
1.0, -20.21, 70.96, -19.6, None, 51.99, 1.035, 327.9, -24.0, None, -20.2, -21.2, -24.0, 0.0, None, 0.0, 71.0,2022-01-05 11:00:00, None,1
1.0, -20.66, 72.61, -19.6, None, 33.52, 2.61, 299.7, -24.0, None, -20.7, -21.2, -24.0, 0.0, None, 0.0, 73.0,2022-01-05 12:00:00, None,1
1.0, -19.94, 71.05, -19.6, None, 39.93, 1.952, 336.6, -23.0, None, -19.9, -21.2, -23.0, 0.0, None, 0.0, 71.0,2022-01-05 13:00:00, None,1
1.0, -19.88, 69.27, -19.6, None, 51.76, 1.152, 352.5, -24.0, None, -19.9, -21.2, -24.0, 0.0, None, 0.0, 69.0,2022-01-05 14:00:00, None,1
1.0, -20.93, 75.43, -19.6, None, 40.27, 1.61, 334.1, -24.0, None, -20.9, -21.2, -24.0, 0.0, None, 0.0, 75.0,2022-01-05 15:00:00, None,1
1.0, -21.45, 76.14, -19.6, None, 30.91, 1.376, 314.5, -24.0, None, -21.5, -21.4, -24.0, 0.0, None, 0.0, 76.0,2022-01-05 16:00:00, None,1
1.0, -21.37, 77.3, -19.6, None, 36.43, 0.983, 341.3, -24.0, None, -21.4, -21.6, -24.0, 0.0, None, 0.0, 77.0,2022-01-05 17:00:00, None,1
1.0, -21.47, 78.25, -19.6, None, 33.97, 0.661, 15.79, -24.0, None, -21.5, -21.6, -24.0, 0.0, None, 0.0, 78.0,2022-01-05 18:00:00, None,1
1.0, -21.53, 78.2, -21.3, None, 39.97, 0.683, 327.2, -24.0, None, -21.5, -21.5, -24.0, 0.0, None, 0.0, 78.0,2022-01-05 19:00:00, None,1
1.0, -21.57, 78.43, -21.3, None, 35.01, 1.266, 335.0, -24.0, None, -21.6, -21.7, -24.0, 0.0, None, 0.0, 78.0,2022-01-05 20:00:00, None,1
1.0, -21.54, 78.13, -21.3, None, 42.35, 0.814, 313.3, -24.0, None, -21.5, -21.8, -24.0, 0.0, None, 0.0, 78.0,2022-01-05 21:00:00, None,1
1.0, -21.05, 76.71, -21.0, None, 37.36, 1.187, 309.0, -24.0, None, -21.1, -21.8, -24.0, 0.0, None, 0.0, 77.0,2022-01-05 22:00:00, None,1
1.0, -21.21, 78.31, -21.0, None, 44.54, 0.297, 331.3, -23.0, None, -21.2, -21.8, -23.0, 0.2, None, 0.0, 78.0,2022-01-05 23:00:00, None,1
1.2, -21.22, 79.3, -21.0, None, 45.99, 1.218, 323.5, -23.0, None, -21.2, -21.8, -23.0, 0.4, None, 0.0, 79.0,2022-01-06 00:00:00, None,1
1.9, -21.16, 79.69, -20.9, None, 53.11, 1.441, 293.5, -23.0, None, -21.2, -21.8, -23.0, 0.7, None, 1.0, 80.0,2022-01-06 01:00:00, None,1
3.1, -21.16, 79.97, -20.7, None, 61.77, 0.875, 301.5, -23.0, None, -21.2, -21.8, -23.0, 1.5, None, 2.0, 80.0,2022-01-06 02:00:00, None,1
4.1, -20.82, 80.2, -20.6, None, 63.71, 1.117, 22.49, -23.0, None, -20.8, -21.8, -23.0, 1.3, None, 1.0, 80.0,2022-01-06 03:00:00, None,1
4.6, -20.12, 80.4, -20.0, None, 71.25, 2.006, 91.2, -23.0, None, -20.1, -21.8, -23.0, 0.5, None, 1.0, 80.0,2022-01-06 04:00:00, None,1
4.6, -19.51, 81.4, -19.6, None, 64.27, 1.519, 51.74, -22.0, None, -19.5, -21.8, -22.0, 0.0, None, 0.0, 81.0,2022-01-06 05:00:00, None,1
4.6, -19.23, 82.0, -18.9, None, 69.71, 2.254, 83.5, -21.0, None, -19.2, -21.8, -21.0, 0.0, None, 0.0, 82.0,2022-01-06 06:00:00, None,1
4.6, -18.91, 82.0, -18.6, None, 54.85, 1.184, 25.62, -21.0, None, -18.9, -19.2, -21.0, 0.0, None, 0.0, 82.0,2022-01-06 07:00:00, None,1
4.6, -18.1, 82.2, -18.0, None, 48.95, 1.197, 7.08, -20.0, None, -18.1, -19.2, -20.0, 0.0, None, 0.0, 82.0,2022-01-06 08:00:00, None,1
4.6, -17.68, 83.2, -17.6, None, 58.07, 1.196, 22.42, -19.0, None, -17.7, -19.2, -19.0, 0.0, None, 0.0, 83.0,2022-01-06 09:00:00, None,1
4.6, -16.81, 83.4, -16.4, None, 65.59, 1.571, 9.25, -19.0, None, -16.8, -19.2, -19.0, 0.0, None, 0.0, 83.0,2022-01-06 10:00:00, None,1
4.6, -14.76, 84.1, -14.6, None, 59.51, 1.925, 68.79, -17.0, None, -14.8, -19.2, -17.0, 0.1, None, 0.0, 84.0,2022-01-06 11:00:00, None,1
4.6, -13.3, 82.8, -13.1, None, 61.02, 3.417, 31.86, -15.0, None, -13.3, -19.2, -15.0, 0.1, None, 0.0, 83.0,2022-01-06 12:00:00, None,1
4.6, -11.65, 79.35, -11.4, None, 49.78, 1.23, 25.26, -15.0, None, -11.7, -19.2, -15.0, 0.0, None, 0.0, 79.0,2022-01-06 13:00:00, None,1
4.6, -10.62, 81.4, -10.4, None, 50.36, 1.687, 86.1, -13.0, None, -10.6, -19.2, -13.0, 0.0, None, 0.0, 81.0,2022-01-06 14:00:00, None,1
4.6, -10.53, 83.4, -10.1, None, 53.84, 1.401, 47.92, -12.0, None, -10.5, -19.2, -12.0, 0.0, None, 0.0, 83.0,2022-01-06 15:00:00, None,1
4.6, -11.56, 86.8, -9.8, None, 65.63, 1.408, 69.27, -13.0, None, -11.6, -19.2, -13.0, 0.0, None, 0.0, 87.0,2022-01-06 16:00:00, None,1
4.6, -12.89, 87.4, -9.8, None, 43.52, 1.536, 328.7, -14.0, None, -12.9, -19.2, -14.0, 0.0, None, 0.0, 87.0,2022-01-06 17:00:00, None,1
4.6, -12.42, 88.0, -9.8, None, 61.35, 0.839, 16.16, -14.0, None, -12.4, -19.2, -14.0, 0.0, None, 0.0, 88.0,2022-01-06 18:00:00, None,1
4.6, -11.91, 87.5, -11.4, None, 63.04, 0.812, 87.1, -14.0, None, -11.9, -13.0, -14.0, 0.0, None, 0.0, 88.0,2022-01-06 19:00:00, None,1
4.6, -10.47, 89.0, -10.4, None, 50.4, 1.22, 99.8, -12.0, None, -10.5, -13.0, -12.0, 0.0, None, 0.0, 89.0,2022-01-06 20:00:00, None,1
4.6, -12.81, 88.2, -9.7, None, 71.93, 1.268, 14.41, -14.0, None, -12.8, -13.1, -14.0, 0.0, None, 0.0, 88.0,2022-01-06 21:00:00, None,1
4.6, -13.51, 87.2, -9.7, None, 72.59, 0.911, 30.75, -15.0, None, -13.5, -13.6, -15.0, 0.0, None, 0.0, 87.0,2022-01-06 22:00:00, None,1
4.4, -10.41, 88.6, -9.2, None, 55.66, 1.202, 138.2, -12.0, None, -10.4, -13.6, -12.0, 0.0, None, 0.0, 89.0,2022-01-06 23:00:00, None,1
4.0, -9.76, 89.2, -9.1, None, 60.97, 0.538, 49.01, -11.0, None, -9.8, -13.6, -11.0, 0.1, None, 0.0, 89.0,2022-01-07 00:00:00, None,1
3.3, -9.68, 91.9, -9.1, None, 64.02, 0.667, 318.8, -11.0, None, -9.7, -13.6, -11.0, 0.1, None, 0.0, 92.0,2022-01-07 01:00:00, None,1
