pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, -24.33, 57.2, None, None, None, None, None, None, None, None, -30.0, None, -24.3, -24.4, -3.4, -30.0, None, None, -22.8, 57.0, None,2022-01-01 00:00:00, None, None, None, None,1
None, None, -24.14, 57.04, None, None, None, None, None, None, None, None, -30.0, None, -24.1, -24.4, 2.9, -30.0, None, None, -22.8, 57.0, None,2022-01-01 01:00:00, None, None, None, None,1
None, None, -23.73, 56.8, None, None, None, None, None, None, None, None, -29.0, None, -23.7, -24.4, -4.9, -29.0, None, None, -22.8, 57.0, None,2022-01-01 02:00:00, None, None, None, None,1
None, None, -23.25, 56.83, None, None, None, None, None, None, None, None, -29.0, None, -23.3, -24.4, 4.8, -29.0, None, None, -22.8, 57.0, None,2022-01-01 03:00:00, None, None, None, None,1
None, None, -23.2, 56.7, None, None, None, None, None, None, None, None, -29.0, None, -23.2, -24.4, -3.4, -29.0, None, None, -22.8, 57.0, None,2022-01-01 04:00:00, None, None, None, None,1
None, None, -22.61, 57.62, None, None, None, None, None, None, None, None, -28.0, None, -22.6, -24.4, 2.4, -28.0, None, None, -22.6, 58.0, None,2022-01-01 05:00:00, None, None, None, None,1
None, None, -22.1, 58.22, None, None, None, None, None, None, None, None, -27.0, None, -22.1, -24.4, 0.0, -27.0, None, None, -22.1, 58.0, None,2022-01-01 06:00:00, None, None, None, None,1
None, None, -21.67, 59.34, None, None, None, None, None, None, None, None, -27.0, None, -21.7, -22.1, -2.7, -27.0, None, None, -21.7, 59.0, None,2022-01-01 07:00:00, None, None, None, None,1
None, None, -21.33, 60.0, None, None, None, None, None, None, None, None, -26.0, None, -21.3, -22.1, -0.9, -26.0, None, None, -21.3, 60.0, None,2022-01-01 08:00:00, None, None, None, None,1
None, None, -20.72, 62.36, None, None, None, None, None, None, None, None, -25.0, None, -20.7, -22.1, -1.7, -25.0, None, None, -20.7, 62.0, None,2022-01-01 09:00:00, None, None, None, None,1
None, None, -19.79, 63.7, None, None, None, None, None, None, None, None, -24.0, None, -19.8, -22.1, 5.2, -24.0, None, None, -19.8, 64.0, None,2022-01-01 10:00:00, None, None, None, None,1
None, None, -19.33, 64.53, None, None, None, None, None, None, None, None, -24.0, None, -19.3, -22.1, -6.1, -24.0, None, None, -19.3, 65.0, None,2022-01-01 11:00:00, None, None, None, None,1
None, None, -18.98, 64.98, None, None, None, None, None, None, None, None, -23.0, None, -19.0, -22.1, 1.7, -23.0, None, None, -19.0, 65.0, None,2022-01-01 12:00:00, None, None, None, None,1
None, None, -18.67, 67.05, None, None, None, None, None, None, None, None, -23.0, None, -18.7, -22.1, 2.2, -23.0, None, None, -18.6, 67.0, None,2022-01-01 13:00:00, None, None, None, None,1
None, None, -18.78, 64.89, None, None, None, None, None, None, None, None, -23.0, None, -18.8, -22.1, 2.3, -23.0, None, None, -18.6, 65.0, None,2022-01-01 14:00:00, None, None, None, None,1
None, None, -18.67, 65.67, None, None, None, None, None, None, None, None, -23.0, None, -18.7, -22.1, -4.0, -23.0, None, None, -18.6, 66.0, None,2022-01-01 15:00:00, None, None, None, None,1
None, None, -18.87, 63.88, None, None, None, None, None, None, None, None, -23.0, None, -18.9, -22.1, 3.3, -23.0, None, None, -18.6, 64.0, None,2022-01-01 16:00:00, None, None, None, None,1
None, None, -18.73, 66.74, None, None, None, None, None, None, None, None, -23.0, None, -18.7, -22.1, 0.8, -23.0, None, None, -18.6, 67.0, None,2022-01-01 17:00:00, None, None, None, None,1
None, None, -18.6, 68.61, None, None, None, None, None, None, None, None, -22.0, None, -18.6, -22.1, -3.9, -22.0, None, None, -18.5, 69.0, None,2022-01-01 18:00:00, None, None, None, None,1
None, None, -18.27, 69.39, None, None, None, None, None, None, None, None, -22.0, None, -18.3, -18.6, 0.3, -22.0, None, None, -18.2, 69.0, None,2022-01-01 19:00:00, None, None, None, None,1
None, None, -17.99, 71.3, None, None, None, None, None, None, None, None, -22.0, None, -18.0, -18.6, 0.8, -22.0, None, None, -18.0, 71.0, None,2022-01-01 20:00:00, None, None, None, None,1
None, None, -17.71, 70.3, None, None, None, None, None, None, None, None, -21.0, None, -17.7, -18.6, 0.1, -21.0, None, None, -17.6, 70.0, None,2022-01-01 21:00:00, None, None, None, None,1
None, None, -17.8, 69.88, None, None, None, None, None, None, None, None, -22.0, None, -17.8, -18.6, -6.1, -22.0, None, None, -17.6, 70.0, None,2022-01-01 22:00:00, None, None, None, None,1
None, None, -17.57, 70.5, None, None, None, None, None, None, None, None, -21.0, None, -17.6, -18.6, 4.6, -21.0, None, None, -17.5, 71.0, None,2022-01-01 23:00:00, None, None, None, None,1
None, None, -17.57, 70.6, None, None, None, None, None, None, None, None, -21.0, None, -17.6, -18.6, -0.4, -21.0, None, None, -17.4, 71.0, None,2022-01-02 00:00:00, None, None, None, None,1
None, None, -17.55, 70.6, None, None, None, None, None, None, None, None, -21.0, None, -17.6, -18.6, 0.5, -21.0, None, None, -17.4, 71.0, None,2022-01-02 01:00:00, None, None, None, None,1
None, None, -17.51, 72.0, None, None, None, None, None, None, None, None, -21.0, None, -17.5, -18.6, -0.6, -21.0, None, None, -17.4, 72.0, None,2022-01-02 02:00:00, None, None, None, None,1
None, None, -17.28, 73.0, None, None, None, None, None, None, None, None, -21.0, None, -17.3, -18.6, -0.8, -21.0, None, None, -17.3, 73.0, None,2022-01-02 03:00:00, None, None, None, None,1
None, None, -16.69, 76.1, None, None, None, None, None, None, None, None, -20.0, None, -16.7, -18.6, -0.9, -20.0, None, None, -16.7, 76.0, None,2022-01-02 04:00:00, None, None, None, None,1
None, None, -15.89, 76.6, None, None, None, None, None, None, None, None, -19.0, None, -15.9, -18.6, -2.3, -19.0, None, None, -15.9, 77.0, None,2022-01-02 05:00:00, None, None, None, None,1
None, None, -15.52, 75.9, None, None, None, None, None, None, None, None, -18.0, None, -15.5, -18.6, 2.7, -18.0, None, None, -15.5, 76.0, None,2022-01-02 06:00:00, None, None, None, None,1
None, None, -15.61, 75.3, None, None, None, None, None, None, None, None, -19.0, None, -15.6, -15.7, -2.3, -19.0, None, None, -15.5, 75.0, None,2022-01-02 07:00:00, None, None, None, None,1
None, None, -15.93, 74.9, None, None, None, None, None, None, None, None, -19.0, None, -15.9, -15.9, 0.5, -19.0, None, None, -15.5, 75.0, None,2022-01-02 08:00:00, None, None, None, None,1
None, None, -15.75, 75.4, None, None, None, None, None, None, None, None, -19.0, None, -15.8, -16.0, -0.2, -19.0, None, None, -15.5, 75.0, None,2022-01-02 09:00:00, None, None, None, None,1
None, None, -15.22, 76.3, None, None, None, None, None, None, None, None, -18.0, None, -15.2, -16.0, -2.1, -18.0, None, None, -15.2, 76.0, None,2022-01-02 10:00:00, None, None, None, None,1
None, None, -14.6, 76.3, None, None, None, None, None, None, None, None, -17.0, None, -14.6, -16.0, 0.0, -17.0, None, None, -14.6, 76.0, None,2022-01-02 11:00:00, None, None, None, None,1
None, None, -14.05, 77.3, None, None, None, None, None, None, None, None, -17.0, None, -14.1, -16.0, -0.3, -17.0, None, None, -14.0, 77.0, None,2022-01-02 12:00:00, None, None, None, None,1
None, None, -13.6, 77.0, None, None, None, None, None, None, None, None, -16.0, None, -13.6, -16.0, -0.5, -16.0, None, None, -13.6, 77.0, None,2022-01-02 13:00:00, None, None, None, None,1
None, None, -13.37, 76.4, None, None, None, None, None, None, None, None, -16.0, None, -13.4, -16.0, -0.8, -16.0, None, None, -13.3, 76.0, None,2022-01-02 14:00:00, None, None, None, None,1
None, None, -13.44, 76.2, None, None, None, None, None, None, None, None, -16.0, None, -13.4, -16.0, 0.8, -16.0, None, None, -13.3, 76.0, None,2022-01-02 15:00:00, None, None, None, None,1
None, None, -13.46, 76.7, None, None, None, None, None, None, None, None, -16.0, None, -13.5, -16.0, -9.8, -16.0, None, None, -13.3, 77.0, None,2022-01-02 16:00:00, None, None, None, None,1
None, None, -13.62, 76.5, None, None, None, None, None, None, None, None, -17.0, None, -13.6, -16.0, -0.5, -17.0, None, None, -13.3, 77.0, None,2022-01-02 17:00:00, None, None, None, None,1
