pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
1.1, -20.36, 82.2, -20.4, None, 20.13, 5.464, 175.4, -22.0, None, -20.4, -22.0, 1016.6, 0.6, -22.0, 925.0, None, 1.0, 82.0,2022-01-01 00:00:00, None, 925.0,1
1.6, -19.47, 82.9, -19.4, None, 17.96, 6.889, 184.5, -21.0, None, -19.5, -22.0, 1015.3, 0.5, -21.0, 924.0, None, 1.0, 83.0,2022-01-01 01:00:00, None, 924.0,1
2.0, -18.78, 83.5, -18.8, None, 17.09, 5.767, 189.8, -21.0, None, -18.8, -22.0, 1014.0, 0.4, -21.0, 923.0, None, 0.0, 84.0,2022-01-01 02:00:00, None, 923.0,1
2.2, -17.81, 84.3, -17.8, None, 19.41, 5.649, 198.2, -19.0, None, -17.8, -22.0, 1012.7, 0.2, -19.0, 922.0, None, 0.0, 84.0,2022-01-01 03:00:00, None, 922.0,1
2.2, -16.48, 85.4, -16.4, None, 17.25, 7.307, 187.4, -18.0, None, -16.5, -22.0, 1011.4, 0.0, -18.0, 921.0, None, 0.0, 85.0,2022-01-01 04:00:00, None, 921.0,1
2.2, -15.69, 85.7, -15.6, None, 20.89, 6.172, 172.0, -17.0, None, -15.7, -22.0, 1009.1, 0.0, -17.0, 919.0, None, 0.0, 86.0,2022-01-01 05:00:00, None, 919.0,1
2.2, -14.27, 87.2, -14.2, None, 23.33, 8.05, 183.0, -16.0, None, -14.3, -22.0, 1007.8, 0.0, -16.0, 918.0, None, 0.0, 87.0,2022-01-01 06:00:00, None, 918.0,1
2.2, -13.56, 87.8, -13.5, None, 18.37, 11.02, 185.5, -15.0, None, -13.6, -14.3, 1006.7, 0.0, -15.0, 917.0, None, 0.0, 88.0,2022-01-01 07:00:00, None, 917.0,1
2.2, -12.89, 88.3, -12.9, None, 18.56, 11.74, 182.8, -14.0, None, -12.9, -14.3, 1004.4, 0.0, -14.0, 915.0, None, 0.0, 88.0,2022-01-01 08:00:00, None, 915.0,1
2.2, -12.18, 89.1, -12.2, None, 19.86, 10.88, 184.2, -14.0, None, -12.2, -14.3, 1003.2, 0.0, -14.0, 914.0, None, 0.0, 89.0,2022-01-01 09:00:00, None, 914.0,1
2.2, -11.99, 89.1, -11.8, None, 17.7, 11.21, 168.5, -13.0, None, -12.0, -14.3, 1003.2, 0.0, -13.0, 914.0, None, 0.0, 89.0,2022-01-01 10:00:00, None, 914.0,1
2.2, -10.67, 90.3, -10.7, None, 19.46, 9.52, 180.9, -12.0, None, -10.7, -14.3, 1001.9, 0.0, -12.0, 913.0, None, 0.0, 90.0,2022-01-01 11:00:00, None, 913.0,1
2.2, -9.85, 90.7, -9.8, None, 21.54, 10.17, 183.0, -11.0, None, -9.9, -14.3, 1000.6, 0.0, -11.0, 912.0, None, 0.0, 91.0,2022-01-01 12:00:00, None, 912.0,1
2.2, -8.52, 91.0, -8.4, None, 21.08, 7.382, 168.3, -9.0, None, -8.5, -14.3, 1000.4, 0.0, -9.0, 912.0, None, 0.0, 91.0,2022-01-01 13:00:00, None, 912.0,1
