RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
84.3, None, None, None, None, None, -22.0, -19.8, -22.0, 883.0, None, None, None, 79.0, None, 78.9, None, None, -19.78, None, -13.1, 84.0, None, None, None, -19.8, 996.0, 1.7, 1.0,2022-01-01 00:00:00, 883.0,1
84.2, None, None, None, None, None, -22.0, -20.1, -22.0, 882.0, None, None, None, 80.0, None, 79.7, None, None, -20.11, None, -13.1, 84.0, None, None, None, -20.1, 994.8, 0.9, 1.0,2022-01-01 01:00:00, 882.0,1
84.0, None, None, None, None, None, -22.0, -20.4, -22.0, 881.0, None, None, None, 80.0, None, 80.2, 8.9, None, -20.35, None, -13.1, 84.0, None, None, None, -20.4, 993.5, 1.3, 0.0,2022-01-01 02:00:00, 881.0,1
84.0, None, None, None, None, None, -22.0, -20.5, -22.0, 880.0, None, None, None, 82.0, None, 81.9, 10.3, None, -20.44, None, -13.1, 84.0, None, None, None, -20.4, 992.3, 1.4, 2.0,2022-01-01 03:00:00, 880.0,1
84.0, None, None, None, None, None, -22.0, -20.5, -22.0, 878.0, None, None, None, 82.0, None, 82.3, 11.7, None, -20.49, None, -13.1, 84.0, None, None, None, -20.5, 990.0, 1.4, 0.0,2022-01-01 04:00:00, 878.0,1
84.3, None, None, None, None, None, -22.0, -20.6, -22.0, 877.0, None, None, None, 83.0, None, 83.4, 13.4, None, -20.54, None, -13.1, 84.0, None, None, None, -20.5, 988.9, 1.7, 1.0,2022-01-01 05:00:00, 877.0,1
84.3, None, None, None, None, None, -22.0, -20.6, -22.0, 876.0, None, None, None, 83.0, None, 83.4, 14.7, None, -20.49, None, -13.1, 84.0, None, None, None, -20.5, 987.7, 1.3, 0.0,2022-01-01 06:00:00, 876.0,1
83.9, None, None, None, None, None, -22.0, -20.5, -22.0, 875.0, None, None, None, 82.0, None, 81.9, 15.7, None, -20.44, None, -20.4, 84.0, None, None, None, -20.4, 986.5, 1.0, -1.0,2022-01-01 07:00:00, 875.0,1
84.1, None, None, None, None, None, -22.0, -20.5, -22.0, 874.0, None, None, None, 86.0, None, 85.9, 16.6, None, -20.34, None, -20.3, 84.0, None, None, None, -20.3, 985.3, 0.9, 4.0,2022-01-01 08:00:00, 874.0,1
84.8, None, None, None, None, None, -22.0, -20.5, -22.0, 875.0, None, None, None, 87.0, None, 86.7, 17.7, None, -20.25, None, -20.3, 85.0, None, None, None, -20.3, 986.6, 1.1, 1.0,2022-01-01 09:00:00, 875.0,1
84.5, None, None, None, None, None, -21.0, -20.5, -21.0, 876.0, None, None, None, 88.0, None, 87.6, 18.9, None, -19.52, None, -19.5, 85.0, None, None, None, -19.5, 988.0, 1.2, 1.0,2022-01-01 10:00:00, 876.0,1
84.6, None, None, None, None, None, -21.0, -20.5, -21.0, 876.0, None, None, None, 89.0, None, 89.4, 20.1, None, -19.09, None, -19.0, 85.0, None, None, None, -19.1, 988.1, 1.2, 2.0,2022-01-01 11:00:00, 876.0,1
84.2, None, None, None, None, None, -20.0, -20.5, -20.0, 877.0, None, None, None, 90.0, None, 89.7, 20.6, None, -18.52, None, -18.5, 84.0, None, None, None, -18.5, 989.3, 0.8, 0.0,2022-01-01 12:00:00, 877.0,1
84.9, None, None, None, None, None, -20.0, -20.5, -20.0, 878.0, None, None, None, 92.0, None, 92.2, 21.0, None, -18.18, None, -18.2, 85.0, None, None, None, -18.2, 990.4, 0.6, 3.0,2022-01-01 13:00:00, 878.0,1
83.6, None, None, None, None, None, -20.0, -20.5, -20.0, 880.0, None, None, None, 93.0, None, 93.0, 21.3, None, -17.94, None, -17.9, 84.0, None, None, None, -17.9, 992.6, 0.3, 1.0,2022-01-01 14:00:00, 880.0,1
83.6, None, None, None, None, None, -20.0, -20.5, -20.0, 881.0, None, None, None, 94.0, None, 93.6, 21.7, None, -18.18, None, -17.9, 84.0, None, None, None, -18.2, 993.8, 0.4, 1.0,2022-01-01 15:00:00, 881.0,1
82.7, None, None, None, None, None, -21.0, -20.5, -21.0, 882.0, None, None, None, 94.0, None, 93.5, 21.7, None, -18.9, None, -17.9, 83.0, None, None, None, -18.9, 995.0, 0.0, 0.0,2022-01-01 16:00:00, 882.0,1
82.7, None, None, None, None, None, -21.0, -20.5, -21.0, 883.0, None, None, None, 92.0, None, 92.4, 21.9, None, -19.53, None, -17.9, 83.0, None, None, None, -19.5, 996.2, 0.2, -1.0,2022-01-01 17:00:00, 883.0,1
82.1, None, None, None, None, None, -22.0, -20.5, -22.0, 884.0, None, None, None, 93.0, None, 92.8, 21.9, None, -20.21, None, -17.9, 82.0, None, None, None, -20.2, 997.5, 0.1, 0.0,2022-01-01 18:00:00, 884.0,1
80.7, None, None, None, None, None, -23.0, -20.5, -23.0, 886.0, None, None, None, 95.0, None, 95.1, 21.4, None, -20.54, None, -20.2, 81.0, None, None, None, -20.5, 999.7, 0.0, 2.0,2022-01-01 19:00:00, 886.0,1
80.5, None, None, None, None, None, -23.0, -21.0, -23.0, 887.0, None, None, None, 94.0, None, 93.5, 20.7, None, -21.02, None, -20.2, 81.0, None, None, None, -21.0, 1000.9, 0.2, -2.0,2022-01-01 20:00:00, 887.0,1
79.9, None, None, None, None, None, -24.0, -21.7, -24.0, 888.0, None, None, None, 94.0, None, 94.1, 20.0, None, -21.65, None, -20.2, 80.0, None, None, None, -21.7, 1002.1, 0.2, 1.0,2022-01-01 21:00:00, 888.0,1
78.8, None, None, None, None, None, -24.0, -22.0, -24.0, 889.0, None, None, None, 93.0, None, 92.8, 19.3, None, -22.03, None, -20.2, 79.0, None, None, None, -22.0, 1003.2, 0.0, -1.0,2022-01-01 22:00:00, 889.0,1
78.9, None, None, None, None, None, -25.0, -22.3, -25.0, 890.0, None, None, None, 95.0, None, 95.1, 17.8, None, -22.31, None, -20.2, 79.0, None, None, None, -22.3, 1004.3, 0.0, 2.0,2022-01-01 23:00:00, 890.0,1
79.1, None, None, None, None, None, -25.0, -22.5, -25.0, 891.0, None, None, None, 93.0, None, 93.0, 16.1, None, -22.46, None, -20.2, 79.0, None, None, None, -22.5, 1005.4, 0.1, -2.0,2022-01-02 00:00:00, 891.0,1
78.9, None, None, None, None, None, -25.0, -22.7, -25.0, 893.0, None, None, None, 95.0, None, 94.6, 15.4, None, -22.7, None, -20.2, 79.0, None, None, None, -22.7, 1007.6, 0.2, 2.0,2022-01-02 01:00:00, 893.0,1
77.4, None, None, None, None, None, -26.0, -23.1, -26.0, 894.0, None, None, None, 95.0, None, 94.5, 14.1, None, -23.09, None, -20.2, 77.0, None, None, None, -23.1, 1008.8, 0.1, 0.0,2022-01-02 02:00:00, 894.0,1
76.9, None, None, None, None, None, -26.0, -23.5, -26.0, 895.0, None, None, None, 94.0, None, 94.4, 12.9, None, -23.51, None, -20.2, 77.0, None, None, None, -23.5, 1010.0, 0.2, 0.0,2022-01-02 03:00:00, 895.0,1
76.4, None, None, None, None, None, -26.0, -23.8, -26.0, 896.0, None, None, None, 94.0, None, 94.2, 11.5, None, -23.75, None, -20.2, 76.0, None, None, None, -23.8, 1011.3, 0.0, 0.0,2022-01-02 04:00:00, 896.0,1
75.1, None, None, None, None, None, -27.0, -23.9, -27.0, 897.0, None, None, None, 96.0, None, 95.6, 9.8, None, -23.89, None, -20.2, 75.0, None, None, None, -23.9, 1012.5, 0.1, 1.0,2022-01-02 05:00:00, 897.0,1
74.6, None, None, None, None, None, -27.0, -23.9, -27.0, 898.0, None, None, None, 95.0, None, 94.9, 8.5, None, -23.94, None, -20.2, 75.0, None, None, None, -23.9, 1013.7, 0.0, -1.0,2022-01-02 06:00:00, 898.0,1
75.6, None, None, None, None, None, -27.0, -24.4, -27.0, 898.0, None, None, None, 95.0, None, 94.8, 7.5, None, -24.37, None, -23.9, 76.0, None, None, None, -24.4, 1013.8, 0.1, 0.0,2022-01-02 07:00:00, 898.0,1
75.1, None, None, None, None, None, -27.0, -24.5, -27.0, 900.0, None, None, None, 95.0, None, 94.7, 6.6, None, -24.47, None, -23.9, 75.0, None, None, None, -24.5, 1016.1, 0.0, 0.0,2022-01-02 08:00:00, 900.0,1
74.0, None, None, None, None, None, -28.0, -24.9, -28.0, 900.0, None, None, None, 94.0, None, 93.8, 5.5, None, -24.85, None, -23.9, 74.0, None, None, None, -24.9, 1016.3, 0.0, -1.0,2022-01-02 09:00:00, 900.0,1
73.1, None, None, None, None, None, -28.0, -25.2, -28.0, 901.0, None, None, None, 95.0, None, 94.9, 4.3, None, -25.24, None, -23.9, 73.0, None, None, None, -25.2, 1017.5, 0.0, 1.0,2022-01-02 10:00:00, 901.0,1
73.3, None, None, None, None, None, -28.0, -25.3, -28.0, 902.0, None, None, None, 95.0, None, 95.0, 3.1, None, -25.29, None, -23.9, 73.0, None, None, None, -25.3, 1018.7, 0.0, 0.0,2022-01-02 11:00:00, 902.0,1
71.7, None, None, None, None, None, -29.0, -25.4, -29.0, 902.0, None, None, None, 95.0, None, 94.5, 2.3, None, -25.43, None, -23.9, 72.0, None, None, None, -25.4, 1018.7, 0.0, 0.0,2022-01-02 12:00:00, 902.0,1
