snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
58.0, None, None,2018-09-11 20:00:00, 8.6, None, None,37
58.0, None, None,2018-09-11 21:00:00, 8.5, None, None,37
58.0, None, None,2018-09-11 22:00:00, 6.7, None, None,37
58.0, None, None,2018-09-11 23:00:00, 6.4, None, None,37
58.0, None, None,2018-09-12 00:00:00, 6.2, None, None,37
58.0, None, None,2018-09-12 01:00:00, 5.4, None, None,37
58.0, None, None,2018-09-12 02:00:00, 4.8, None, None,37
59.0, None, None,2018-09-12 03:00:00, 4.1, None, None,37
59.0, None, None,2018-09-12 04:00:00, 4.1, None, None,37
58.0, None, None,2018-09-12 05:00:00, 4.2, None, None,37
58.0, None, None,2018-09-12 06:00:00, 4.3, None, None,37
58.0, None, None,2018-09-12 07:00:00, 3.8, None, None,37
58.0, None, None,2018-09-12 08:00:00, 4.0, None, None,37
58.0, None, None,2018-09-12 09:00:00, 3.9, None, None,37
58.0, None, None,2018-09-12 10:00:00, 3.8, None, None,37
58.0, None, None,2018-09-12 11:00:00, 3.7, None, None,37
58.0, None, None,2018-09-12 12:00:00, 3.8, None, None,37
58.0, None, None,2018-09-12 13:00:00, 3.8, None, None,37
58.0, None, None,2018-09-12 14:00:00, 3.8, None, None,37
58.0, None, None,2018-09-12 15:00:00, 4.2, None, None,37
58.0, 110.0, None,2018-09-12 16:00:00, 5.0, None, None,37
58.0, None, None,2018-09-12 17:00:00, 5.9, None, None,37
58.0, None, None,2018-09-12 18:00:00, 6.3, None, None,37
58.0, None, None,2018-09-12 19:00:00, 6.6, None, None,37
58.0, None, None,2018-09-12 20:00:00, 7.8, None, None,37
58.0, None, None,2018-09-12 21:00:00, 7.6, None, None,37
58.0, None, None,2018-09-12 22:00:00, 7.8, None, None,37
58.0, None, None,2018-09-12 23:00:00, 5.9, None, None,37
58.0, None, None,2018-09-13 00:00:00, 5.9, None, None,37
58.0, None, None,2018-09-13 01:00:00, 5.8, None, None,37
58.0, None, None,2018-09-13 02:00:00, 5.5, None, None,37
58.0, None, None,2018-09-13 03:00:00, 5.2, None, None,37
58.0, None, None,2018-09-13 04:00:00, 4.7, None, None,37
58.0, None, None,2018-09-13 05:00:00, 4.5, None, None,37
58.0, None, None,2018-09-13 06:00:00, 4.5, None, None,37
58.0, None, None,2018-09-13 07:00:00, 4.3, None, None,37
58.0, None, None,2018-09-13 08:00:00, 4.2, None, None,37
58.0, None, None,2018-09-13 09:00:00, 4.1, None, None,37
58.0, None, None,2018-09-13 10:00:00, 4.3, None, None,37
58.0, None, None,2018-09-13 11:00:00, 4.2, None, None,37
58.0, None, None,2018-09-13 12:00:00, 4.3, None, None,37
58.0, None, None,2018-09-13 13:00:00, 4.2, None, None,37
58.0, None, None,2018-09-13 14:00:00, 4.3, None, None,37
58.0, None, None,2018-09-13 15:00:00, 4.5, None, None,37
58.0, 80.0, None,2018-09-13 16:00:00, 4.7, None, None,37
58.0, None, None,2018-09-13 17:00:00, 5.9, None, None,37
58.0, None, None,2018-09-13 18:00:00, 5.2, None, None,37
58.0, None, None,2018-09-13 19:00:00, 5.1, None, None,37
58.0, None, None,2018-09-13 20:00:00, 5.9, None, None,37
58.0, None, None,2018-09-13 21:00:00, 4.9, None, None,37
58.0, None, None,2018-09-13 22:00:00, 6.0, None, None,37
58.0, None, None,2018-09-13 23:00:00, 4.5, None, None,37
58.0, None, None,2018-09-14 00:00:00, 5.5, None, None,37
58.0, None, None,2018-09-14 01:00:00, 5.4, None, None,37
58.0, None, None,2018-09-14 02:00:00, 4.7, None, None,37
58.0, None, None,2018-09-14 03:00:00, 4.1, None, None,37
58.0, None, None,2018-09-14 04:00:00, 3.8, None, None,37
58.0, None, None,2018-09-14 05:00:00, 3.2, None, None,37
58.0, None, None,2018-09-14 06:00:00, 3.4, None, None,37
58.0, None, None,2018-09-14 07:00:00, 3.3, None, None,37
58.0, None, None,2018-09-14 08:00:00, 3.0, None, None,37
58.0, None, None,2018-09-14 09:00:00, 3.0, None, None,37
58.0, None, None,2018-09-14 10:00:00, 3.3, None, None,37
58.0, None, None,2018-09-14 11:00:00, 3.3, None, None,37
58.0, None, None,2018-09-14 12:00:00, 3.3, None, None,37
58.0, None, None,2018-09-14 13:00:00, 3.4, None, None,37
58.0, None, None,2018-09-14 14:00:00, 3.4, None, None,37
58.0, None, None,2018-09-14 15:00:00, 3.6, None, None,37
58.0, 50.0, None,2018-09-14 16:00:00, 4.2, None, None,37
58.0, None, None,2018-09-14 17:00:00, 5.1, None, None,37
58.0, None, None,2018-09-14 18:00:00, 5.4, None, None,37
58.0, None, None,2018-09-14 19:00:00, 5.3, None, None,37
58.0, None, None,2018-09-14 20:00:00, 5.5, None, None,37
58.0, None, None,2018-09-14 21:00:00, 5.6, None, None,37
58.0, None, None,2018-09-14 22:00:00, 5.9, None, None,37
58.0, None, None,2018-09-14 23:00:00, 5.4, None, None,37
58.0, None, None,2018-09-15 00:00:00, 5.5, None, None,37
58.0, None, None,2018-09-15 01:00:00, 5.4, None, None,37
58.0, None, None,2018-09-15 02:00:00, 4.8, None, None,37
58.0, None, None,2018-09-15 03:00:00, 3.4, None, None,37
58.0, None, None,2018-09-15 04:00:00, 3.7, None, None,37
58.0, None, None,2018-09-15 05:00:00, 3.2, None, None,37
58.0, None, None,2018-09-15 06:00:00, 2.9, None, None,37
58.0, None, None,2018-09-15 07:00:00, 3.0, None, None,37
58.0, None, None,2018-09-15 08:00:00, 3.2, None, None,37
58.0, None, None,2018-09-15 09:00:00, 3.6, None, None,37
58.0, None, None,2018-09-15 10:00:00, 3.6, None, None,37
58.0, None, None,2018-09-15 11:00:00, 3.5, None, None,37
58.0, None, None,2018-09-15 12:00:00, 2.9, None, None,37
58.0, None, None,2018-09-15 13:00:00, 3.0, None, None,37
58.0, None, None,2018-09-15 14:00:00, 2.6, None, None,37
58.0, None, None,2018-09-15 15:00:00, 3.0, None, None,37
58.0, 20.0, None,2018-09-15 16:00:00, 4.4, None, None,37
58.0, None, None,2018-09-15 17:00:00, 4.9, None, None,37
58.0, None, None,2018-09-15 18:00:00, 5.3, None, None,37
58.0, None, None,2018-09-15 19:00:00, 5.2, None, None,37
57.0, None, None,2018-09-15 20:00:00, 5.8, None, None,37
58.0, None, None,2018-09-15 21:00:00, 5.4, None, None,37
58.0, None, None,2018-09-15 22:00:00, 5.5, None, None,37
58.0, None, None,2018-09-15 23:00:00, 5.3, None, None,37
58.0, None, None,2018-09-16 00:00:00, 5.2, None, None,37
58.0, None, None,2018-09-16 01:00:00, 5.2, None, None,37
58.0, None, None,2018-09-16 02:00:00, 5.0, None, None,37
58.0, None, None,2018-09-16 03:00:00, 4.1, None, None,37
58.0, None, None,2018-09-16 04:00:00, 3.4, None, None,37
58.0, None, None,2018-09-16 05:00:00, 3.6, None, None,37
58.0, None, None,2018-09-16 06:00:00, 3.8, None, None,37
58.0, None, None,2018-09-16 07:00:00, 3.5, None, None,37
58.0, None, None,2018-09-16 08:00:00, 3.8, None, None,37
58.0, None, None,2018-09-16 09:00:00, 3.7, None, None,37
58.0, None, None,2018-09-16 10:00:00, 3.5, None, None,37
58.0, None, None,2018-09-16 11:00:00, 3.4, None, None,37
58.0, None, None,2018-09-16 12:00:00, 3.4, None, None,37
58.0, None, None,2018-09-16 13:00:00, 3.2, None, None,37
58.0, None, None,2018-09-16 14:00:00, 3.7, None, None,37
58.0, None, None,2018-09-16 15:00:00, 4.2, None, None,37
58.0, 0.0, None,2018-09-16 16:00:00, 5.0, None, None,37
57.0, None, None,2018-09-16 17:00:00, 6.0, None, None,37
58.0, None, None,2018-09-16 18:00:00, 5.0, None, None,37
58.0, None, None,2018-09-16 19:00:00, 4.8, None, None,37
58.0, None, None,2018-09-16 20:00:00, 5.2, None, None,37
57.0, None, None,2018-09-16 21:00:00, 4.8, None, None,37
58.0, None, None,2018-09-16 22:00:00, 4.8, None, None,37
58.0, None, None,2018-09-16 23:00:00, 4.3, None, None,37
