pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 7.2, None, None, None,556.0, None,2018-10-16 00:00:00, None,42
None, None, None, None, None, 7.3, None, None, None,556.0, None,2018-10-16 01:00:00, None,42
None, None, None, None, None, 7.2, None, None, None,556.0, None,2018-10-16 02:00:00, None,42
None, None, None, None, None, 7.1, None, None, None,556.0, None,2018-10-16 03:00:00, None,42
None, None, None, None, None, 7.0, None, None, None,556.0, None,2018-10-16 04:00:00, None,42
None, None, None, None, None, 7.3, None, None, None,556.0, None,2018-10-16 05:00:00, None,42
None, None, None, None, None, 7.1, None, None, None,556.0, None,2018-10-16 06:00:00, None,42
None, None, None, None, None, 7.0, None, None, None,556.0, None,2018-10-16 07:00:00, None,42
None, None, None, None, None, 6.7, None, None, None,556.0, None,2018-10-16 08:00:00, None,42
None, None, None, None, None, 6.7, None, None, None,556.0, None,2018-10-16 09:00:00, None,42
None, None, None, None, None, 6.4, None, None, None,556.0, None,2018-10-16 10:00:00, None,42
None, None, None, None, None, 6.3, None, None, None,556.0, None,2018-10-16 11:00:00, None,42
None, None, None, None, None, 5.6, None, None, None,556.0, None,2018-10-16 12:00:00, None,42
None, None, None, None, None, 4.9, None, None, None,556.0, None,2018-10-16 13:00:00, None,42
None, None, None, None, None, 5.4, None, None, None,556.0, None,2018-10-16 14:00:00, None,42
None, None, None, None, None, 5.4, None, None, None,556.0, None,2018-10-16 15:00:00, None,42
None, 236.0, None, None, None, 5.4, None, None, None,556.0, None,2018-10-16 16:00:00, None,42
None, None, None, None, None, 5.9, None, None, None,556.0, None,2018-10-16 17:00:00, None,42
None, None, None, None, None, 8.3, None, None, None,556.0, None,2018-10-16 18:00:00, None,42
None, None, None, None, None, 11.4, None, None, None,556.0, None,2018-10-16 19:00:00, None,42
None, None, None, None, None, 13.3, None, None, None,555.0, 0.0,2018-10-16 20:00:00, None,42
None, None, None, None, None, 12.7, None, None, None,555.0, 1.0,2018-10-16 21:00:00, None,42
None, None, None, None, None, 12.4, None, None, None,555.0, 1.0,2018-10-16 22:00:00, None,42
None, None, None, None, None, 11.6, None, None, None,555.0, 1.0,2018-10-16 23:00:00, None,42
None, None, None, None, None, 11.2, None, None, None,555.0, 1.0,2018-10-17 00:00:00, None,42
None, None, None, None, None, 9.9, None, None, None,555.0, 1.0,2018-10-17 01:00:00, None,42
None, None, None, None, None, 9.1, None, None, None,555.0, 1.0,2018-10-17 02:00:00, None,42
None, None, None, None, None, 9.0, None, None, None,556.0, 1.0,2018-10-17 03:00:00, None,42
None, None, None, None, None, 8.8, None, None, None,556.0, 1.0,2018-10-17 04:00:00, None,42
None, None, None, None, None, 8.5, None, None, None,556.0, 0.0,2018-10-17 05:00:00, None,42
None, None, None, None, None, 8.1, None, None, None,556.0, 0.0,2018-10-17 06:00:00, None,42
None, None, None, None, None, 8.3, None, None, None,556.0, 0.0,2018-10-17 07:00:00, None,42
None, None, None, None, None, 8.7, None, None, None,556.0, 0.0,2018-10-17 08:00:00, None,42
None, None, None, None, None, 8.0, None, None, None,556.0, 0.0,2018-10-17 09:00:00, None,42
None, None, None, None, None, 7.5, None, None, None,556.0, 0.0,2018-10-17 10:00:00, None,42
None, None, None, None, None, 6.6, None, None, None,556.0, 0.0,2018-10-17 11:00:00, None,42
None, None, None, None, None, 5.9, None, None, None,556.0, None,2018-10-17 12:00:00, None,42
None, None, None, None, None, 4.4, None, None, None,556.0, None,2018-10-17 13:00:00, None,42
None, None, None, None, None, 4.4, None, None, None,557.0, None,2018-10-17 14:00:00, None,42
None, None, None, None, None, 4.2, None, None, None,556.0, None,2018-10-17 15:00:00, None,42
None, 248.0, None, None, None, 4.1, None, None, None,557.0, None,2018-10-17 16:00:00, None,42
None, None, None, None, None, 4.3, None, None, None,557.0, None,2018-10-17 17:00:00, None,42
None, None, None, None, None, 4.3, None, None, None,557.0, None,2018-10-17 18:00:00, None,42
None, None, None, None, None, 5.0, None, None, None,557.0, None,2018-10-17 19:00:00, None,42
None, None, None, None, None, 5.5, None, None, None,557.0, None,2018-10-17 20:00:00, None,42
None, None, None, None, None, 7.1, None, None, None,557.0, None,2018-10-17 21:00:00, None,42
None, None, None, None, None, 5.9, None, None, None,556.0, None,2018-10-17 22:00:00, None,42
None, None, None, None, None, 6.4, None, None, None,556.0, None,2018-10-17 23:00:00, None,42
None, None, None, None, None, 5.8, None, None, None,556.0, None,2018-10-18 00:00:00, None,42
None, None, None, None, None, 4.7, None, None, None,556.0, None,2018-10-18 01:00:00, None,42
None, None, None, None, None, 4.1, None, None, None,556.0, None,2018-10-18 02:00:00, None,42
None, None, None, None, None, 3.7, None, None, None,556.0, None,2018-10-18 03:00:00, None,42
None, None, None, None, None, 3.6, None, None, None,557.0, None,2018-10-18 04:00:00, None,42
None, None, None, None, None, 2.0, None, None, None,557.0, None,2018-10-18 05:00:00, None,42
None, None, None, None, None, 3.2, None, None, None,557.0, None,2018-10-18 06:00:00, None,42
None, None, None, None, None, 3.1, None, None, None,557.0, None,2018-10-18 07:00:00, None,42
None, None, None, None, None, 2.5, None, None, None,557.0, None,2018-10-18 08:00:00, None,42
None, None, None, None, None, 2.0, None, None, None,557.0, None,2018-10-18 09:00:00, None,42
None, None, None, None, None, 1.6, None, None, None,557.0, None,2018-10-18 10:00:00, None,42
None, None, None, None, None, 1.5, None, None, None,557.0, None,2018-10-18 11:00:00, None,42
None, None, None, None, None, 1.4, None, None, None,557.0, None,2018-10-18 12:00:00, None,42
None, None, None, None, None, 0.3, None, None, None,557.0, None,2018-10-18 13:00:00, None,42
None, None, None, None, None, 0.0, None, None, None,557.0, None,2018-10-18 14:00:00, None,42
None, None, None, None, None, -0.3, None, None, None,557.0, None,2018-10-18 15:00:00, None,42
None, 248.0, None, None, None, -0.2, None, None, None,557.0, None,2018-10-18 16:00:00, None,42
None, None, None, None, None, 0.4, None, None, None,557.0, None,2018-10-18 17:00:00, None,42
None, None, None, None, None, 1.4, None, None, None,557.0, None,2018-10-18 18:00:00, None,42
None, None, None, None, None, 3.4, None, None, None,557.0, None,2018-10-18 19:00:00, None,42
None, None, None, None, None, 6.4, None, None, None,557.0, None,2018-10-18 20:00:00, None,42
None, None, None, None, None, 7.0, None, None, None,557.0, None,2018-10-18 21:00:00, None,42
None, None, None, None, None, 4.5, None, None, None,556.0, None,2018-10-18 22:00:00, None,42
None, None, None, None, None, 4.4, None, None, None,556.0, None,2018-10-18 23:00:00, None,42
None, None, None, None, None, 3.7, None, None, None,251.0, None,2018-10-19 00:00:00, None,42
None, None, None, None, None, 2.6, None, None, None,345.0, None,2018-10-19 01:00:00, None,42
None, None, None, None, None, 1.2, None, None, None,345.0, None,2018-10-19 02:00:00, None,42
None, None, None, None, None, 0.2, None, None, None,345.0, None,2018-10-19 03:00:00, None,42
None, None, None, None, None, 0.0, None, None, None,345.0, None,2018-10-19 04:00:00, None,42
None, None, None, None, None, 0.0, None, None, None,345.0, None,2018-10-19 05:00:00, None,42
None, None, None, None, None, 0.2, None, None, None,345.0, None,2018-10-19 06:00:00, None,42
None, None, None, None, None, 1.5, None, None, None,346.0, None,2018-10-19 07:00:00, None,42
None, None, None, None, None, 0.7, None, None, None,346.0, None,2018-10-19 08:00:00, None,42
None, None, None, None, None, 0.1, None, None, None,347.0, None,2018-10-19 09:00:00, None,42
None, None, None, None, None, 0.1, None, None, None,347.0, None,2018-10-19 10:00:00, None,42
None, None, None, None, None, 0.1, None, None, None,347.0, None,2018-10-19 11:00:00, None,42
None, None, None, None, None, 0.2, None, None, None,347.0, None,2018-10-19 12:00:00, None,42
None, None, None, None, None, 0.2, None, None, None,347.0, None,2018-10-19 13:00:00, None,42
None, None, None, None, None, 0.7, None, None, None,348.0, None,2018-10-19 14:00:00, None,42
None, None, None, None, None, 1.1, None, None, None,348.0, None,2018-10-19 15:00:00, None,42
None, 248.0, None, None, None, 2.1, None, None, None,348.0, None,2018-10-19 16:00:00, None,42
None, None, None, None, None, 3.3, None, None, None,348.0, None,2018-10-19 17:00:00, None,42
None, None, None, None, None, 3.9, None, None, None,348.0, None,2018-10-19 18:00:00, None,42
None, None, None, None, None, 5.6, None, None, None,348.0, None,2018-10-19 19:00:00, None,42
None, None, None, None, None, 6.6, None, None, None,348.0, None,2018-10-19 20:00:00, None,42
None, None, None, None, None, 6.0, None, None, None,348.0, None,2018-10-19 21:00:00, None,42
None, None, None, None, None, 4.9, None, None, None,349.0, None,2018-10-19 22:00:00, None,42
None, None, None, None, None, 4.2, None, None, None,350.0, None,2018-10-19 23:00:00, None,42
None, None, None, None, None, 3.8, None, None, None,352.0, None,2018-10-20 00:00:00, None,42
None, None, None, None, None, 3.5, None, None, None,352.0, None,2018-10-20 01:00:00, None,42
None, None, None, None, None, 2.7, None, None, None,352.0, None,2018-10-20 02:00:00, None,42
None, None, None, None, None, 2.6, None, None, None,353.0, None,2018-10-20 03:00:00, None,42
None, None, None, None, None, 2.2, None, None, None,353.0, None,2018-10-20 04:00:00, None,42
None, None, None, None, None, 1.8, None, None, None,353.0, None,2018-10-20 05:00:00, None,42
None, None, None, None, None, 1.3, None, None, None,353.0, None,2018-10-20 06:00:00, None,42
None, None, None, None, None, 1.2, None, None, None,353.0, None,2018-10-20 07:00:00, None,42
None, None, None, None, None, 1.4, None, None, None,353.0, None,2018-10-20 08:00:00, None,42
None, None, None, None, None, 1.4, None, None, None,353.0, None,2018-10-20 09:00:00, None,42
None, None, None, None, None, 1.3, None, None, None,353.0, None,2018-10-20 10:00:00, None,42
None, None, None, None, None, 0.8, None, None, None,354.0, None,2018-10-20 11:00:00, None,42
None, None, None, None, None, 1.0, None, None, None,354.0, None,2018-10-20 12:00:00, None,42
None, None, None, None, None, 1.0, None, None, None,354.0, None,2018-10-20 13:00:00, None,42
None, None, None, None, None, 1.0, None, None, None,354.0, None,2018-10-20 14:00:00, None,42
None, None, None, None, None, 0.9, None, None, None,354.0, None,2018-10-20 15:00:00, None,42
None, 251.0, None, None, None, 0.9, None, None, None,354.0, None,2018-10-20 16:00:00, None,42
None, None, None, None, None, 1.0, None, None, None,354.0, None,2018-10-20 17:00:00, None,42
None, None, None, None, None, 2.1, None, None, None,354.0, None,2018-10-20 18:00:00, None,42
None, None, None, None, None, 3.2, None, None, None,354.0, None,2018-10-20 19:00:00, None,42
None, None, None, None, None, 2.6, None, None, None,354.0, None,2018-10-20 20:00:00, None,42
None, None, None, None, None, 2.9, None, None, None,354.0, None,2018-10-20 21:00:00, None,42
None, None, None, None, None, 3.2, None, None, None,354.0, None,2018-10-20 22:00:00, None,42
None, None, None, None, None, 4.4, None, None, None,354.0, None,2018-10-20 23:00:00, None,42
None, None, None, None, None, 3.7, None, None, None,354.0, None,2018-10-21 00:00:00, None,42
None, None, None, None, None, 2.9, None, None, None,354.0, None,2018-10-21 01:00:00, None,42
None, None, None, None, None, 2.2, None, None, None,354.0, None,2018-10-21 02:00:00, None,42
None, None, None, None, None, 1.9, None, None, None,354.0, None,2018-10-21 03:00:00, None,42
None, None, None, None, None, 1.8, None, None, None,354.0, None,2018-10-21 04:00:00, None,42
None, None, None, None, None, 1.4, None, None, None,354.0, None,2018-10-21 05:00:00, None,42
None, None, None, None, None, 1.9, None, None, None,354.0, None,2018-10-21 06:00:00, None,42
None, None, None, None, None, 2.1, None, None, None,354.0, None,2018-10-21 07:00:00, None,42
None, None, None, None, None, 2.1, None, None, None,354.0, None,2018-10-21 08:00:00, None,42
None, None, None, None, None, 2.2, None, None, None,354.0, None,2018-10-21 09:00:00, None,42
None, None, None, None, None, 2.4, None, None, None,354.0, None,2018-10-21 10:00:00, None,42
None, None, None, None, None, 1.8, None, None, None,354.0, None,2018-10-21 11:00:00, None,42
None, None, None, None, None, 1.5, None, None, None,354.0, None,2018-10-21 12:00:00, None,42
None, None, None, None, None, 1.2, None, None, None,354.0, None,2018-10-21 13:00:00, None,42
None, None, None, None, None, 0.9, None, None, None,354.0, None,2018-10-21 14:00:00, None,42
None, None, None, None, None, 0.5, None, None, None,354.0, None,2018-10-21 15:00:00, None,42
None, 255.0, None, None, None, 0.2, None, None, None,354.0, None,2018-10-21 16:00:00, None,42
None, None, None, None, None, 0.6, None, None, None,355.0, None,2018-10-21 17:00:00, None,42
None, None, None, None, None, 2.4, None, None, None,355.0, None,2018-10-21 18:00:00, None,42
None, None, None, None, None, 3.5, None, None, None,355.0, None,2018-10-21 19:00:00, None,42
None, None, None, None, None, 4.4, None, None, None,354.0, None,2018-10-21 20:00:00, None,42
None, None, None, None, None, 4.8, None, None, None,354.0, None,2018-10-21 21:00:00, None,42
None, None, None, None, None, 5.9, None, None, None,354.0, None,2018-10-21 22:00:00, None,42
None, None, None, None, None, 5.6, None, None, None,354.0, None,2018-10-21 23:00:00, None,42
