RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
73.5, None, None, None,29.12,56.27, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.231, None, None, None, None,10.13, None, None, None, None,2017-01-22 00:00:00, None,4
73.3, None, None, None,25.94,56.54, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.367, None, None, None, None,10.11, None, None, None, None,2017-01-22 01:00:00, None,4
73.3, None, None, None,24.53,56.4, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.436, None, None, None, None,10.05, None, None, None, None,2017-01-22 02:00:00, None,4
73.3, None, None, None,26.08,57.02, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.494, None, None, None, None,9.37, None, None, None, None,2017-01-22 03:00:00, None,4
73.2, None, None, None,23.7,59.2, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.534, None, None, None, None,11.67, None, None, None, None,2017-01-22 04:00:00, None,4
73.1, None, None, None,24.42,60.62, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.592, None, None, None, None,10.67, None, None, None, None,2017-01-22 05:00:00, None,4
72.8, None, None, None,34.12,56.45, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.758, None, None, None, None,9.05, None, None, None, None,2017-01-22 06:00:00, None,4
72.6, None, None, None,34.74,58.41, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.757, None, None, None, None,11.35, None, None, None, None,2017-01-22 07:00:00, None,4
72.9, None, None, None,33.15,57.24, None, None, -8.0, None, None, None, None, None, None, None, None, None,-4.728, None, None, None, None,11.09, None, None, None, None,2017-01-22 08:00:00, None,4
72.5, None, None, None,28.75,55.33, None, None, -9.0, None, None, None, None, None, None, None, None, None,-4.924, None, None, None, None,9.67, None, None, None, None,2017-01-22 09:00:00, None,4
