wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
348.0, None, None,0.0, None,3.2, None,-14.8, None, None, None,87.0,2018-01-01 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313.0, None, None,0.0, None,2.7, None,-15.1, None, None, None,84.0,2018-01-01 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183.0, None, None,0.0, None,1.6, None,-12.0, None, None, None,84.0,2018-01-01 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, None, None,0.0, None,1.6, None,-10.8, None, None, None,87.0,2018-01-01 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163.0, None, None,0.0, None,2.1, None,-9.2, None, None, None,87.0,2018-01-01 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59.0, None, None,0.0, None,1.9, None,-6.8, None, None, None,85.0,2018-01-01 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0, None, None,0.0, None,3.6, None,-6.9, None, None, None,87.0,2018-01-01 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.0, None, None,0.0, None,2.0, None,-6.6, None, None, None,88.0,2018-01-01 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.0, None, None,0.0, None,2.2, None,-8.0, None, None, None,85.0,2018-01-01 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326.0, None, None,0.0, None,3.4, None,-10.3, None, None, None,90.0,2018-01-01 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0, None, None,0.0, None,3.4, None,-10.4, None, None, None,90.0,2018-01-01 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None,0.0, None,0.0, None,-10.7, None, None, None,91.0,2018-01-01 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.0, None,3.1, None,-10.5, None, None, None,89.0,2018-01-01 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0, None, None,0.0, None,4.2, None,-11.5, None, None, None,91.0,2018-01-01 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.0, None, None,0.0, None,3.5, None,-11.7, None, None, None,88.0,2018-01-01 21:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None,0.0, None,5.2, None,-11.0, None, None, None,90.0,2018-01-01 22:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, None, None,0.0, None,6.7, None,-10.2, None, None, None,91.0,2018-01-01 23:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.0, None, None,0.0, None,1.8, None,-11.0, None, None, None,89.0,2018-01-02 00:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.0, None, None,0.0, None,4.0, None,-10.7, None, None, None,91.0,2018-01-02 01:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, None, None,0.0, None,2.6, None,-11.0, None, None, None,91.0,2018-01-02 02:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353.0, None, None,0.0, None,4.1, None,-10.6, None, None, None,90.0,2018-01-02 03:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, None, None,0.0, None,2.7, None,-10.3, None, None, None,87.0,2018-01-02 04:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,3.9, None,-10.3, None, None, None,90.0,2018-01-02 05:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0, None, None,0.0, None,8.6, None,-10.1, None, None, None,87.0,2018-01-02 06:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,5.7, None,-9.2, None, None, None,82.0,2018-01-02 07:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0, None, None,0.0, None,7.3, None,-9.5, None, None, None,80.0,2018-01-02 08:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335.0, None, None,0.0, None,3.5, None,-8.5, None, None, None,79.0,2018-01-02 09:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358.0, None, None,0.0, None,2.9, None,-6.2, None, None, None,81.0,2018-01-02 10:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0, None, None,0.0, None,7.0, None,-4.5, None, None, None,71.0,2018-01-02 11:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49.0, None, None,0.0, None,3.2, None,-4.2, None, None, None,80.0,2018-01-02 12:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0, None, None,0.0, None,4.9, None,-3.2, None, None, None,66.0,2018-01-02 13:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357.0, None, None,0.0, None,5.4, None,-3.9, None, None, None,64.0,2018-01-02 14:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0, None, None,0.0, None,3.7, None,-4.7, None, None, None,72.0,2018-01-02 15:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0, None, None,0.0, None,4.6, None,-5.4, None, None, None,67.0,2018-01-02 16:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0, None, None,0.0, None,5.6, None,-5.0, None, None, None,65.0,2018-01-02 17:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0, None, None,0.0, None,5.6, None,-5.4, None, None, None,75.0,2018-01-02 18:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0, None, None,0.0, None,7.5, None,-5.3, None, None, None,67.0,2018-01-02 19:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None,0.0, None,2.8, None,-5.9, None, None, None,86.0,2018-01-02 20:00:00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
