RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None,7.01,80.3, None, None, None, None, None, None, None, None, None, None, None, None, 17.17, None, None, None, None,19.16, None, None, None, None,2018-06-25 00:00:00, None,26
None, None, None, None,8.79,68.03, None, None, None, None, None, None, None, None, None, None, None, None, 16.56, None, None, None, None,16.79, None, None, None, None,2018-06-25 01:00:00, None,26
None, None, None, None,14.32,62.88, None, None, None, None, None, None, None, None, None, None, None, None, 15.83, None, None, None, None,12.33, None, None, None, None,2018-06-25 02:00:00, None,26
None, None, None, None,9.57,70.5, None, None, None, None, None, None, None, None, None, None, None, None, 15.73, None, None, None, None,17.59, None, None, None, None,2018-06-25 03:00:00, None,26
None, None, None, None,8.92,71.8, None, None, None, None, None, None, None, None, None, None, None, None, 15.47, None, None, None, None,18.78, None, None, None, None,2018-06-25 04:00:00, None,26
None, None, None, None,2.817,150.1, None, None, None, None, None, None, None, None, None, None, None, None, 10.32, None, None, None, None,69.92, None, None, None, None,2018-06-25 05:00:00, None,26
None, None, None, None,6.758,190.5, None, None, None, None, None, None, None, None, None, None, None, None, 6.734, None, None, None, None,29.65, None, None, None, None,2018-06-25 09:00:00, None,26
None, None, None, None,5.371,182.0, None, None, None, None, None, None, None, None, None, None, None, None, 8.59, None, None, None, None,40.59, None, None, None, None,2018-06-25 10:00:00, None,26
None, None, None, None,3.484,179.0, None, None, None, None, None, None, None, None, None, None, None, None, 8.91, None, None, None, None,48.96, None, None, None, None,2018-06-25 11:00:00, None,26
None, None, None, None,1.514,205.7, None, None, None, None, None, None, None, None, None, None, None, None, 11.45, None, None, None, None,63.96, None, None, None, None,2018-06-25 12:00:00, None,26
None, None, None, None,1.443,268.2, None, None, None, None, None, None, None, None, None, None, None, None, 14.08, None, None, None, None,63.99, None, None, None, None,2018-06-25 13:00:00, None,26
None, None, None, None,1.918,208.7, None, None, None, None, None, None, None, None, None, None, None, None, 13.71, None, None, None, None,63.7, None, None, None, None,2018-06-25 14:00:00, None,26
None, None, None, None,3.782,202.0, None, None, None, None, None, None, None, None, None, None, None, None, 13.22, None, None, None, None,50.01, None, None, None, None,2018-06-25 15:00:00, None,26
None, None, None, None,4.209,257.5, None, None, None, None, None, None, None, None, None, None, None, None, 8.1, None, None, None, None,56.9, None, None, None, None,2018-06-25 16:00:00, None,26
None, None, None, None,1.074,232.1, None, None, None, None, None, None, None, None, None, None, None, None, 10.39, None, None, None, None,67.93, None, None, None, None,2018-06-25 17:00:00, None,26
None, None, None, None,2.889,59.82, None, None, None, None, None, None, None, None, None, None, None, None, 9.3, None, None, None, None,48.7, None, None, None, None,2018-06-25 18:00:00, None,26
None, None, None, None,5.341,241.3, None, None, None, None, None, None, None, None, None, None, None, None, 7.34, None, None, None, None,44.07, None, None, None, None,2018-06-25 19:00:00, None,26
None, None, None, None,7.09,185.5, None, None, None, None, None, None, None, None, None, None, None, None, 6.952, None, None, None, None,30.21, None, None, None, None,2018-06-25 20:00:00, None,26
None, None, None, None,3.247,206.2, None, None, None, None, None, None, None, None, None, None, None, None, 6.667, None, None, None, None,44.87, None, None, None, None,2018-06-25 21:00:00, None,26
None, None, None, None,3.488,208.7, None, None, None, None, None, None, None, None, None, None, None, None, 6.199, None, None, None, None,38.0, None, None, None, None,2018-06-25 22:00:00, None,26
None, None, None, None,2.039,256.9, None, None, None, None, None, None, None, None, None, None, None, None, 5.887, None, None, None, None,59.23, None, None, None, None,2018-06-25 23:00:00, None,26
None, None, None, None,3.724,242.4, None, None, None, None, None, None, None, None, None, None, None, None, 4.268, None, None, None, None,59.27, None, None, None, None,2018-06-26 00:00:00, None,26
None, None, None, None,6.073,201.2, None, None, None, None, None, None, None, None, None, None, None, None, 3.929, None, None, None, None,18.84, None, None, None, None,2018-06-26 01:00:00, None,26
None, None, None, None,6.153,192.2, None, None, None, None, None, None, None, None, None, None, None, None, 4.212, None, None, None, None,24.16, None, None, None, None,2018-06-26 02:00:00, None,26
None, None, None, None,5.3,178.6, None, None, None, None, None, None, None, None, None, None, None, None, 4.261, None, None, None, None,33.41, None, None, None, None,2018-06-26 03:00:00, None,26
None, None, None, None,5.099,191.1, None, None, None, None, None, None, None, None, None, None, None, None, 4.454, None, None, None, None,33.37, None, None, None, None,2018-06-26 04:00:00, None,26
None, None, None, None,3.621,197.6, None, None, None, None, None, None, None, None, None, None, None, None, 4.493, None, None, None, None,44.11, None, None, None, None,2018-06-26 05:00:00, None,26
None, None, None, None,5.231,205.2, None, None, None, None, None, None, None, None, None, None, None, None, 4.522, None, None, None, None,34.84, None, None, None, None,2018-06-26 06:00:00, None,26
None, None, None, None,3.668,188.3, None, None, None, None, None, None, None, None, None, None, None, None, 4.821, None, None, None, None,41.43, None, None, None, None,2018-06-26 07:00:00, None,26
None, None, None, None,5.496,188.2, None, None, None, None, None, None, None, None, None, None, None, None, 6.161, None, None, None, None,39.51, None, None, None, None,2018-06-26 08:00:00, None,26
None, None, None, None,4.511,193.9, None, None, None, None, None, None, None, None, None, None, None, None, 7.49, None, None, None, None,43.21, None, None, None, None,2018-06-26 09:00:00, None,26
None, None, None, None,2.975,196.1, None, None, None, None, None, None, None, None, None, None, None, None, 7.52, None, None, None, None,49.95, None, None, None, None,2018-06-26 10:00:00, None,26
None, None, None, None,1.885,173.1, None, None, None, None, None, None, None, None, None, None, None, None, 7.81, None, None, None, None,59.23, None, None, None, None,2018-06-26 11:00:00, None,26
None, None, None, None,1.028,239.6, None, None, None, None, None, None, None, None, None, None, None, None, 9.52, None, None, None, None,67.16, None, None, None, None,2018-06-26 12:00:00, None,26
None, None, None, None,0.779,186.3, None, None, None, None, None, None, None, None, None, None, None, None, 9.81, None, None, None, None,72.4, None, None, None, None,2018-06-26 13:00:00, None,26
None, None, None, None,1.71,317.5, None, None, None, None, None, None, None, None, None, None, None, None, 11.37, None, None, None, None,61.73, None, None, None, None,2018-06-26 14:00:00, None,26
None, None, None, None,0.743,137.0, None, None, None, None, None, None, None, None, None, None, None, None, 11.41, None, None, None, None,71.4, None, None, None, None,2018-06-26 15:00:00, None,26
None, None, None, None,1.258,343.5, None, None, None, None, None, None, None, None, None, None, None, None, 11.91, None, None, None, None,59.29, None, None, None, None,2018-06-26 16:00:00, None,26
None, None, None, None,2.072,280.9, None, None, None, None, None, None, None, None, None, None, None, None, 13.89, None, None, None, None,55.83, None, None, None, None,2018-06-26 17:00:00, None,26
None, None, None, None,1.658,278.1, None, None, None, None, None, None, None, None, None, None, None, None, 12.81, None, None, None, None,49.27, None, None, None, None,2018-06-26 18:00:00, None,26
None, None, None, None,1.157,348.8, None, None, None, None, None, None, None, None, None, None, None, None, 11.54, None, None, None, None,60.83, None, None, None, None,2018-06-26 19:00:00, None,26
None, None, None, None,2.248,54.83, None, None, None, None, None, None, None, None, None, None, None, None, 10.91, None, None, None, None,23.22, None, None, None, None,2018-06-26 20:00:00, None,26
None, None, None, None,7.54,213.2, None, None, None, None, None, None, None, None, None, None, None, None, 11.26, None, None, None, None,18.2, None, None, None, None,2018-06-27 10:00:00, None,26
None, None, None, None,7.98,200.5, None, None, None, None, None, None, None, None, None, None, None, None, 12.8, None, None, None, None,21.25, None, None, None, None,2018-06-27 11:00:00, None,26
None, None, None, None,8.84,195.1, None, None, None, None, None, None, None, None, None, None, None, None, 14.82, None, None, None, None,20.79, None, None, None, None,2018-06-27 12:00:00, None,26
None, None, None, None,6.185,214.9, None, None, None, None, None, None, None, None, None, None, None, None, 18.22, None, None, None, None,29.72, None, None, None, None,2018-06-27 13:00:00, None,26
None, None, None, None,5.273,214.9, None, None, None, None, None, None, None, None, None, None, None, None, 16.91, None, None, None, None,23.67, None, None, None, None,2018-06-27 14:00:00, None,26
None, None, None, None,4.236,244.3, None, None, None, None, None, None, None, None, None, None, None, None, 17.6, None, None, None, None,34.88, None, None, None, None,2018-06-27 15:00:00, None,26
None, None, None, None,4.204,261.4, None, None, None, None, None, None, None, None, None, None, None, None, 20.36, None, None, None, None,45.74, None, None, None, None,2018-06-27 16:00:00, None,26
None, None, None, None,5.876,242.1, None, None, None, None, None, None, None, None, None, None, None, None, 19.33, None, None, None, None,32.34, None, None, None, None,2018-06-27 17:00:00, None,26
None, None, None, None,4.128,263.7, None, None, None, None, None, None, None, None, None, None, None, None, 16.69, None, None, None, None,35.3, None, None, None, None,2018-06-27 18:00:00, None,26
None, None, None, None,2.289,277.0, None, None, None, None, None, None, None, None, None, None, None, None, 14.95, None, None, None, None,50.38, None, None, None, None,2018-06-27 19:00:00, None,26
None, None, None, None,0.582,253.9, None, None, None, None, None, None, None, None, None, None, None, None, 14.01, None, None, None, None,72.6, None, None, None, None,2018-06-27 20:00:00, None,26
None, None, None, None,4.728,215.3, None, None, None, None, None, None, None, None, None, None, None, None, 12.62, None, None, None, None,19.74, None, None, None, None,2018-06-27 21:00:00, None,26
None, None, None, None,5.48,220.3, None, None, None, None, None, None, None, None, None, None, None, None, 11.82, None, None, None, None,14.93, None, None, None, None,2018-06-27 22:00:00, None,26
None, None, None, None,5.507,216.6, None, None, None, None, None, None, None, None, None, None, None, None, 11.27, None, None, None, None,15.92, None, None, None, None,2018-06-27 23:00:00, None,26
None, None, None, None,5.243,219.1, None, None, None, None, None, None, None, None, None, None, None, None, 10.72, None, None, None, None,21.08, None, None, None, None,2018-06-28 00:00:00, None,26
None, None, None, None,6.956,198.6, None, None, None, None, None, None, None, None, None, None, None, None, 10.2, None, None, None, None,11.95, None, None, None, None,2018-06-28 01:00:00, None,26
None, None, None, None,6.054,200.7, None, None, None, None, None, None, None, None, None, None, None, None, 9.59, None, None, None, None,17.61, None, None, None, None,2018-06-28 02:00:00, None,26
None, None, None, None,6.944,212.7, None, None, None, None, None, None, None, None, None, None, None, None, 8.83, None, None, None, None,15.96, None, None, None, None,2018-06-28 03:00:00, None,26
None, None, None, None,5.749,188.8, None, None, None, None, None, None, None, None, None, None, None, None, 7.92, None, None, None, None,20.52, None, None, None, None,2018-06-28 04:00:00, None,26
