pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.3, -5.946, 93.0, -1.6, 5.8, 66.6, 1.879, 16.36, -7.0, 1.9, -5.9, -7.2, 1011.2, 0.0, -7.0, 920.0, 16.0, 0.0, 93.0,2021-01-01 00:00:00, -6999.0, 920.0,1
0.0, -7.631, 93.0, -1.6, 5.9, 71.8, 1.836, 112.6, -8.0, 1.8, -7.6, -7.6, 1011.3, 0.0, -8.0, 920.0, 113.0, 0.0, 93.0,2021-01-01 01:00:00, -6999.0, 920.0,1
0.0, -9.2, 91.6, -1.6, 4.3, 37.95, 1.181, 246.0, -10.0, 1.2, -9.2, -9.3, 1011.5, 0.0, -10.0, 920.0, 246.0, 0.0, 92.0,2021-01-01 02:00:00, -6999.0, 920.0,1
0.0, -8.04, 90.9, -1.6, 7.8, 63.41, 2.485, 183.5, -9.0, 2.5, -8.0, -9.3, 1011.4, 0.0, -9.0, 920.0, 184.0, 0.0, 91.0,2021-01-01 03:00:00, -6999.0, 920.0,1
0.0, -8.54, 89.0, -1.6, 10.9, 54.81, 2.78, 128.4, -10.0, 2.8, -8.5, -9.3, 1010.4, 0.0, -10.0, 919.0, 128.0, 0.0, 89.0,2021-01-01 04:00:00, -6999.0, 919.0,1
0.0, -7.965, 91.7, -1.6, 5.8, 74.63, 0.74, 266.0, -9.0, 0.7, -8.0, -9.3, 1010.4, 0.1, -9.0, 919.0, 266.0, 0.0, 92.0,2021-01-01 05:00:00, -6999.0, 919.0,1
0.0, -7.209, 91.2, -1.6, 8.3, 61.37, 2.712, 120.2, -8.0, 2.7, -7.2, -9.3, 1009.3, 0.0, -8.0, 918.0, 120.0, 0.0, 91.0,2021-01-01 06:00:00, -6999.0, 918.0,1
0.0, -7.319, 90.9, -7.0, 7.8, 30.84, 2.707, 165.3, -8.0, 2.7, -7.3, -7.5, 1008.3, 0.0, -8.0, 917.0, 165.0, 0.0, 91.0,2021-01-01 07:00:00, -6999.0, 917.0,1
0.0, -5.907, 93.1, -5.8, 11.2, 45.74, 3.894, 81.7, -7.0, 3.9, -5.9, -7.5, 1006.7, 0.1, -7.0, 916.0, 82.0, 0.0, 93.0,2021-01-01 08:00:00, -6999.0, 916.0,1
0.0, -5.178, 91.0, -5.2, 14.2, 16.12, 6.859, 74.73, -6.0, 6.9, -5.2, -7.5, 1005.5, 0.1, -6.0, 915.0, 75.0, 0.0, 91.0,2021-01-01 09:00:00, -6999.0, 915.0,1
0.3, -4.701, 91.4, -4.5, 15.9, 16.07, 8.55, 87.3, -6.0, 8.6, -4.7, -7.5, 1005.5, 0.3, -6.0, 915.0, 87.0, 0.0, 91.0,2021-01-01 10:00:00, -6999.0, 915.0,1
1.0, -4.341, 91.1, -4.3, 22.6, 13.77, 10.6, 85.9, -5.0, 10.6, -4.3, -7.5, 1004.4, 0.7, -5.0, 914.0, 86.0, 1.0, 91.0,2021-01-01 11:00:00, -6999.0, 914.0,1
1.0, -3.843, 90.1, -3.8, 26.5, 14.4, 13.51, 93.9, -5.0, 13.5, -3.8, -7.5, 1002.4, 0.1, -5.0, 912.0, 94.0, 0.0, 90.0,2021-01-01 12:00:00, -6999.0, 912.0,1
1.0, -3.24, 91.2, -3.2, 18.4, 24.71, 6.762, 95.2, -4.0, 6.8, -3.2, -7.5, 1001.4, 0.1, -4.0, 911.0, 95.0, 0.0, 91.0,2021-01-01 13:00:00, -6999.0, 911.0,1
1.3, -3.594, 93.1, -3.2, 14.3, 19.25, 6.553, 84.5, -4.0, 6.6, -3.6, -7.5, 1001.6, 0.3, -4.0, 911.0, 85.0, 0.0, 93.0,2021-01-01 14:00:00, -6999.0, 911.0,1
1.5, -3.795, 91.8, -3.2, 16.0, 15.15, 7.679, 81.6, -5.0, 7.7, -3.8, -7.5, 999.3, 0.2, -5.0, 909.0, 82.0, 0.0, 92.0,2021-01-01 15:00:00, -6999.0, 909.0,1
1.5, -4.039, 90.8, -3.2, 19.2, 15.4, 10.06, 84.3, -5.0, 10.1, -4.0, -7.5, 998.3, 0.0, -5.0, 908.0, 84.0, 0.0, 91.0,2021-01-01 16:00:00, -6999.0, 908.0,1
1.5, -4.116, 92.1, -3.2, 17.6, 17.95, 8.53, 94.1, -5.0, 8.5, -4.1, -7.5, 998.3, 0.0, -5.0, 908.0, 94.0, 0.0, 92.0,2021-01-01 17:00:00, -6999.0, 908.0,1
1.5, -4.104, 90.8, -3.2, 18.6, 22.19, 8.2, 102.3, -5.0, 8.2, -4.1, -7.5, 996.0, 0.0, -5.0, 906.0, 102.0, 0.0, 91.0,2021-01-01 18:00:00, -6999.0, 906.0,1
1.5, -4.197, 90.2, -4.1, 15.1, 24.51, 5.565, 116.0, -5.0, 5.6, -4.2, -4.2, 994.9, 0.0, -5.0, 905.0, 116.0, 0.0, 90.0,2021-01-01 19:00:00, -6999.0, 905.0,1
1.5, -4.522, 90.5, -4.1, 13.6, 23.11, 5.244, 106.7, -6.0, 5.2, -4.5, -4.5, 992.6, 0.0, -6.0, 903.0, 107.0, 0.0, 91.0,2021-01-01 20:00:00, -6999.0, 903.0,1
1.5, -4.606, 90.9, -4.1, 10.9, 22.12, 3.564, 101.3, -6.0, 3.6, -4.6, -4.7, 993.6, 0.0, -6.0, 904.0, 101.0, 0.0, 91.0,2021-01-01 21:00:00, -6999.0, 904.0,1
1.5, -4.854, 92.2, -4.1, 5.4, 40.94, 1.426, 99.8, -6.0, 1.4, -4.9, -5.0, 992.5, 0.0, -6.0, 903.0, 100.0, 0.0, 92.0,2021-01-01 22:00:00, -6999.0, 903.0,1
1.5, -4.708, 92.2, -4.1, 5.4, 33.87, 1.733, 187.0, -6.0, 1.7, -4.7, -5.0, 992.5, 0.0, -6.0, 903.0, 187.0, 0.0, 92.0,2021-01-01 23:00:00, -6999.0, 903.0,1
1.5, -5.031, 93.6, -4.1, 5.5, 59.69, 2.378, 238.8, -6.0, 2.4, -5.0, -5.0, 992.5, 0.0, -6.0, 903.0, 239.0, 0.0, 94.0,2021-01-02 00:00:00, -6999.0, 903.0,1
1.5, -5.957, 92.9, -4.1, 8.0, 35.85, 3.173, 112.2, -7.0, 3.2, -6.0, -5.8, 992.5, 0.0, -7.0, 903.0, 112.0, 0.0, 93.0,2021-01-02 01:00:00, -6999.0, 903.0,1
1.5, -7.236, 93.8, -4.1, 4.0, 66.95, 0.748, 129.8, -8.0, 0.7, -7.2, -7.0, 992.6, 0.0, -8.0, 903.0, 130.0, 0.0, 94.0,2021-01-02 02:00:00, -6999.0, 903.0,1
1.5, -7.755, 93.8, -4.1, 4.5, 56.33, 1.24, 41.01, -9.0, 1.2, -7.8, -8.6, 992.7, 0.0, -9.0, 903.0, 41.0, 0.0, 94.0,2021-01-02 03:00:00, -6999.0, 903.0,1
1.5, -7.398, 93.8, -4.1, 5.6, 59.0, 2.259, 222.9, -8.0, 2.3, -7.4, -8.6, 992.7, 0.0, -8.0, 903.0, 223.0, 0.0, 94.0,2021-01-02 04:00:00, -6999.0, 903.0,1
1.5, -7.74, 93.9, -4.1, 6.0, 22.3, 2.42, 224.9, -8.0, 2.4, -7.7, -8.6, 992.7, 0.0, -8.0, 903.0, 225.0, 0.0, 94.0,2021-01-02 05:00:00, -6999.0, 903.0,1
1.5, -8.19, 93.0, -4.1, 2.9, 20.13, 1.136, 205.3, -9.0, 1.1, -8.2, -8.6, 992.8, 0.0, -9.0, 903.0, 205.0, 0.0, 93.0,2021-01-02 06:00:00, -6999.0, 903.0,1
1.5, -8.61, 92.1, -8.1, 4.0, 24.22, 1.899, 181.9, -10.0, 1.9, -8.6, -8.8, 991.7, 0.0, -10.0, 902.0, 182.0, 0.0, 92.0,2021-01-02 07:00:00, -6999.0, 902.0,1
1.5, -9.83, 91.1, -8.1, 5.9, 28.73, 2.784, 72.45, -11.0, 2.8, -9.8, -10.3, 991.9, 0.0, -11.0, 902.0, 72.0, 0.0, 91.0,2021-01-02 08:00:00, -6999.0, 902.0,1
1.5, -10.39, 90.8, -8.1, 5.9, 25.28, 2.818, 37.42, -12.0, 2.8, -10.4, -10.5, 991.9, 0.0, -12.0, 902.0, 37.0, 0.0, 91.0,2021-01-02 09:00:00, -6999.0, 902.0,1
1.2, -10.15, 91.2, -8.1, 11.0, 36.99, 3.066, 54.01, -11.0, 3.1, -10.2, -10.6, 990.8, 0.0, -11.0, 901.0, 54.0, 0.0, 91.0,2021-01-02 10:00:00, -6999.0, 901.0,1
0.5, -9.25, 91.2, -8.1, 6.6, 39.37, 2.035, 41.07, -10.0, 2.0, -9.3, -10.6, 989.6, 0.0, -10.0, 900.0, 41.0, 0.0, 91.0,2021-01-02 11:00:00, -6999.0, 900.0,1
0.5, -7.46, 92.1, -7.5, 6.1, 35.06, 2.123, 31.79, -8.0, 2.1, -7.5, -10.6, 988.4, 0.0, -8.0, 899.0, 32.0, 0.0, 92.0,2021-01-02 12:00:00, -6999.0, 899.0,1
0.5, -7.094, 91.9, -6.5, 7.1, 45.57, 2.742, 71.62, -8.0, 2.7, -7.1, -10.6, 988.5, 0.0, -8.0, 899.0, 72.0, 0.0, 92.0,2021-01-02 13:00:00, -6999.0, 899.0,1
0.2, -7.145, 93.0, -6.5, 5.2, 35.13, 1.664, 46.0, -8.0, 1.7, -7.1, -10.6, 987.5, 0.0, -8.0, 898.0, 46.0, 0.0, 93.0,2021-01-02 14:00:00, -6999.0, 898.0,1
0.0, -7.39, 92.9, -6.5, 4.8, 23.83, 2.29, 60.0, -8.0, 2.3, -7.4, -10.6, 987.6, 0.0, -8.0, 898.0, 60.0, 0.0, 93.0,2021-01-02 15:00:00, -6999.0, 898.0,1
0.0, -7.471, 93.0, -6.5, 5.2, 21.03, 2.907, 68.13, -8.0, 2.9, -7.5, -10.6, 987.5, 0.0, -8.0, 898.0, 68.0, 0.0, 93.0,2021-01-02 16:00:00, -6999.0, 898.0,1
0.0, -7.54, 93.1, -6.5, 6.3, 33.27, 3.958, 77.21, -8.0, 4.0, -7.5, -10.6, 987.6, 0.0, -8.0, 898.0, 77.0, 0.0, 93.0,2021-01-02 17:00:00, -6999.0, 898.0,1
0.0, -5.063, 95.9, -5.1, 12.1, 52.41, 3.34, 188.1, -5.0, 3.3, -5.1, -10.6, 986.3, 0.0, -5.0, 897.0, 188.0, 0.0, 96.0,2021-01-02 18:00:00, -6999.0, 897.0,1
0.0, -7.849, 93.0, -4.2, 13.3, 65.84, 5.508, 76.16, -9.0, 5.5, -7.8, -7.9, 987.7, 0.0, -9.0, 898.0, 76.0, 0.0, 93.0,2021-01-02 19:00:00, -6999.0, 898.0,1
0.0, -9.33, 91.6, -4.2, 10.0, 21.25, 5.257, 74.19, -10.0, 5.3, -9.3, -9.4, 987.9, 0.0, -10.0, 898.0, 74.0, 0.0, 92.0,2021-01-02 20:00:00, -6999.0, 898.0,1
0.0, -8.2, 93.2, -4.2, 6.5, 39.79, 2.365, 174.1, -9.0, 2.4, -8.2, -9.5, 986.8, 0.0, -9.0, 897.0, 174.0, 0.0, 93.0,2021-01-02 21:00:00, -6999.0, 897.0,1
0.0, -9.72, 85.2, -4.2, 9.8, 73.96, 1.804, 309.2, -12.0, 1.8, -9.7, -9.5, 986.9, 0.0, -12.0, 897.0, 309.0, 0.0, 85.0,2021-01-02 22:00:00, -6999.0, 897.0,1
0.0, 1.091, 77.85, 1.1, 27.5, 71.41, 10.24, 168.6, -2.0, 10.2, 1.1, -12.5, 986.9, 0.0, -2.0, 898.0, 169.0, 0.0, 78.0,2021-01-02 23:00:00, -6999.0, 898.0,1
0.0, 1.819, 69.66, 1.8, 37.1, 15.55, 20.84, 215.3, -3.0, 20.8, 1.8, -12.5, 986.7, 0.0, -3.0, 898.0, 215.0, 0.0, 70.0,2021-01-03 00:00:00, -6999.0, 898.0,1
0.0, 1.448, 69.51, 1.8, 34.8, 17.61, 16.68, 223.3, -4.0, 16.7, 1.4, -12.5, 987.8, 0.0, -4.0, 899.0, 223.0, 0.0, 70.0,2021-01-03 01:00:00, -6999.0, 899.0,1
0.0, 1.584, 65.1, 1.8, 38.9, 14.59, 21.21, 214.1, -4.0, 21.2, 1.6, -12.5, 987.8, 0.0, -4.0, 899.0, 214.0, 0.0, 65.0,2021-01-03 02:00:00, -6999.0, 899.0,1
