pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
8.0, 2.303, 98.3, 4.5, 98.0, 2.0, 2.3, 1.7, 2.0, 1.0, 0.0,2021-01-02 11:00:00, 6.0, 5.801,1
10.0, 2.337, 98.1, 4.5, 98.0, 2.0, 2.3, 1.7, 2.0, 2.0, 0.0,2021-01-02 12:00:00, 6.0, 5.715,1
11.0, 3.349, 94.7, 4.5, 95.0, 2.0, 3.3, 1.7, 2.0, 2.0, 0.0,2021-01-02 13:00:00, 6.0, 5.749,1
12.0, 2.049, 97.4, 4.5, 97.0, 1.0, 2.0, 1.7, 1.0, 2.0, -1.0,2021-01-02 14:00:00, 5.0, 5.059,1
13.0, 1.64, 97.9, 4.5, 98.0, 1.0, 1.6, 1.5, 1.0, 2.0, -1.0,2021-01-02 15:00:00, 4.0, 4.076,1
12.0, 1.251, 98.2, 4.5, 98.0, 1.0, 1.3, 1.3, 1.0, 0.0, 1.0,2021-01-02 16:00:00, 5.0, 4.571,1
12.0, 1.148, 98.4, 4.5, 98.0, 1.0, 1.1, 1.0, 1.0, 1.0, 0.0,2021-01-02 17:00:00, 4.0, 4.439,1
13.0, 1.643, 97.7, 4.5, 98.0, 2.0, 1.6, 0.9, 2.0, 1.0, -1.0,2021-01-02 18:00:00, 3.0, 3.048,1
12.0, 1.995, 97.1, 2.6, 97.0, 2.0, 2.0, 1.6, 2.0, 0.0, 1.0,2021-01-02 19:00:00, 3.0, 3.47,1
12.0, 1.08, 98.0, 2.6, 98.0, 1.0, 1.1, 1.0, 1.0, 0.0, 0.0,2021-01-02 20:00:00, 4.0, 3.606,1
12.0, 0.257, 98.2, 2.6, 98.0, 0.0, 0.3, 0.2, 0.0, 0.0, 0.0,2021-01-02 21:00:00, 4.0, 3.789,1
12.0, 0.401, 97.9, 2.6, 98.0, 0.0, 0.4, -0.1, 0.0, 0.0, 0.0,2021-01-02 22:00:00, 4.0, 3.695,1
12.0, 1.626, 87.8, 2.6, 88.0, 0.0, 1.6, -0.1, 0.0, 0.0, 0.0,2021-01-02 23:00:00, 3.0, 3.465,1
12.0, -0.656, 96.3, 2.6, 96.0, -1.0, -0.7, -0.5, -1.0, 0.0, 0.0,2021-01-03 00:00:00, 4.0, 3.515,1
12.0, -0.834, 98.1, 2.6, 98.0, -1.0, -0.8, -1.2, -1.0, 0.0, 1.0,2021-01-03 01:00:00, 4.0, 3.851,1
12.0, -0.323, 98.7, 2.6, 99.0, -1.0, -0.3, -1.4, -1.0, 0.0, 0.0,2021-01-03 02:00:00, 4.0, 3.783,1
12.0, -0.461, 98.4, 2.6, 98.0, 0.0, -0.5, -1.4, 0.0, 0.0, 0.0,2021-01-03 03:00:00, 4.0, 3.736,1
12.0, -0.144, 98.3, 2.6, 98.0, -1.0, -0.1, -1.4, -1.0, 0.0, 0.0,2021-01-03 04:00:00, 4.0, 3.585,1
12.3, 0.533, 85.3, 2.6, 85.0, -1.0, 0.5, -1.4, -1.0, 0.3, 0.0,2021-01-03 05:00:00, 4.0, 3.729,1
None, -1.749, 95.5, 2.6, 96.0, -2.0, -1.7, -1.8, -2.0, -0.3, 0.0,2021-01-03 06:00:00, 4.0, 3.963,1
None, -1.749, 97.3, -1.4, 97.0, -2.0, -1.7, -2.2, -2.0, 0.0, 0.0,2021-01-03 07:00:00, 4.0, 3.789,1
None, -1.867, 97.4, -1.3, 97.0, -2.0, -1.9, -2.2, -2.0, 0.0, 0.0,2021-01-03 08:00:00, 4.0, 3.809,1
None, -1.317, 97.4, -0.8, 97.0, -1.0, -1.3, -2.2, -1.0, 0.4, 0.0,2021-01-03 09:00:00, 4.0, 3.775,1
None, -0.406, 96.9, -0.1, 97.0, -1.0, -0.4, -2.2, -1.0, 0.4, 0.0,2021-01-03 10:00:00, 4.0, 3.655,1
None, 0.033, 94.8, 0.6, 95.0, -1.0, 0.0, -2.2, -1.0, 0.1, 0.0,2021-01-03 11:00:00, 3.0, 3.348,1
None, 0.334, 95.3, 0.9, 95.0, 0.0, 0.3, -2.2, 0.0, 0.0, 0.0,2021-01-03 12:00:00, 3.0, 3.134,1
None, 0.447, 96.1, 0.9, 96.0, 0.0, 0.4, -2.2, 0.0, 1.0, 1.0,2021-01-03 13:00:00, 4.0, 3.775,1
None, 1.136, 95.7, 1.6, 96.0, 0.0, 1.1, -2.2, 0.0, 0.0, 0.0,2021-01-03 14:00:00, 3.0, 3.38,1
None, 0.806, 96.6, 1.6, 97.0, 1.0, 0.8, -2.2, 1.0, 0.0, 0.0,2021-01-03 15:00:00, 3.0, 2.919,1
None, 0.343, 97.3, 1.6, 97.0, 0.0, 0.3, -2.2, 0.0, 0.0, 0.0,2021-01-03 16:00:00, 3.0, 2.842,1
None, 0.055, 98.0, 1.6, 98.0, 0.0, 0.1, -2.2, 0.0, 0.0, 0.0,2021-01-03 17:00:00, 3.0, 2.691,1
None, 0.052, 98.5, 1.6, 99.0, -1.0, 0.1, -2.2, -1.0, 0.0, 0.0,2021-01-03 18:00:00, 2.0, 2.476,1
None, 0.073, 98.6, 0.6, 99.0, -1.0, 0.1, -0.4, -1.0, 0.0, 0.0,2021-01-03 19:00:00, 3.0, 2.648,1
None, -0.316, 98.5, 0.6, 99.0, -1.0, -0.3, -0.4, -1.0, 0.0, 0.0,2021-01-03 20:00:00, 2.0, 2.475,1
None, -0.587, 98.4, 0.6, 98.0, 0.0, -0.6, -0.6, 0.0, 0.0, 0.0,2021-01-03 21:00:00, 3.0, 2.64,1
None, -1.237, 98.3, 0.6, 98.0, -1.0, -1.2, -1.5, -1.0, 0.0, 0.0,2021-01-03 22:00:00, 3.0, 2.641,1
None, -2.074, 97.4, 0.6, 97.0, -2.0, -2.1, -2.1, -2.0, 0.0, 1.0,2021-01-03 23:00:00, 3.0, 2.976,1
None, -1.65, 97.6, 0.6, 98.0, -2.0, -1.7, -2.1, -2.0, 0.0, 1.0,2021-01-04 00:00:00, 3.0, 3.241,1
None, -2.015, 96.9, 0.6, 97.0, -2.0, -2.0, -2.1, -2.0, -0.1, 1.0,2021-01-04 01:00:00, 4.0, 3.885,1
None, -2.193, 97.0, 0.6, 97.0, -3.0, -2.2, -2.4, -3.0, 0.1, 1.0,2021-01-04 02:00:00, 4.0, 4.139,1
None, -2.11, 97.2, 0.6, 97.0, -3.0, -2.1, -2.6, -3.0, 0.0, 0.0,2021-01-04 03:00:00, 4.0, 4.249,1
None, -2.245, 96.3, 0.6, 96.0, -2.0, -2.2, -2.6, -2.0, 0.0, 2.0,2021-01-04 04:00:00, 5.0, 5.3,1
None, -2.169, 95.9, 0.6, 96.0, -3.0, -2.2, -2.6, -3.0, 0.0, 1.0,2021-01-04 05:00:00, 6.0, 5.573,1
None, -2.11, 96.3, 0.6, 96.0, -3.0, -2.1, -2.6, -3.0, 1.0, 1.0,2021-01-04 06:00:00, 6.0, 6.037,1
None, -2.209, 95.7, -1.6, 96.0, -3.0, -2.2, -2.3, -3.0, 1.0, 1.0,2021-01-04 07:00:00, 7.0, 6.812,1
None, -2.276, 95.4, -1.6, 95.0, -3.0, -2.3, -2.3, -3.0, 0.0, 1.0,2021-01-04 08:00:00, 7.0, 7.22,1
None, -1.765, 95.7, -1.5, 96.0, -2.0, -1.8, -2.3, -2.0, 0.6, 1.0,2021-01-04 09:00:00, 7.0, 7.47,1
None, -1.706, 95.9, -1.3, 96.0, -2.0, -1.7, -2.3, -2.0, 0.3, 0.0,2021-01-04 10:00:00, 8.0, 7.633,1
None, -1.409, 94.9, -1.2, 95.0, -2.0, -1.4, -2.3, -2.0, 1.1, 1.0,2021-01-04 11:00:00, 8.0, 8.3,1
None, -1.125, 94.4, -0.6, 94.0, -2.0, -1.1, -2.3, -2.0, 1.0, 0.0,2021-01-04 12:00:00, 8.0, 7.948,1
None, -0.866, 95.3, -0.6, 95.0, -1.0, -0.9, -2.3, -1.0, 1.0, 3.0,2021-01-04 13:00:00, 10.0, 10.49,1
None, -0.689, 95.3, -0.2, 95.0, -2.0, -0.7, -2.3, -2.0, 0.0, 1.0,2021-01-04 14:00:00, 11.0, 11.33,1
None, -0.355, 93.8, 0.0, 94.0, -1.0, -0.4, -2.3, -1.0, 0.0, 0.0,2021-01-04 15:00:00, 11.0, 11.12,1
None, -0.588, 95.8, 0.0, 96.0, -2.0, -0.6, -2.3, -2.0, 0.0, 0.0,2021-01-04 16:00:00, 11.0, 11.23,1
None, -2.747, 95.5, 0.0, 96.0, -3.0, -2.7, -2.7, -3.0, 0.0, 0.0,2021-01-04 17:00:00, 11.0, 10.85,1
None, -1.722, 97.2, 0.0, 97.0, -2.0, -1.7, -2.8, -2.0, 0.0, 1.0,2021-01-04 18:00:00, 12.0, 11.54,1
None, -2.142, 97.3, -1.6, 97.0, -3.0, -2.1, -2.6, -3.0, 0.0, 0.0,2021-01-04 19:00:00, 11.0, 11.29,1
None, -3.8, 96.3, -1.6, 96.0, -4.0, -3.8, -4.1, -4.0, 0.0, 0.0,2021-01-04 20:00:00, 11.0, 11.18,1
None, -3.828, 95.6, -1.6, 96.0, -5.0, -3.8, -4.1, -5.0, 0.0, -1.0,2021-01-04 21:00:00, 11.0, 10.52,1
None, -3.107, 96.6, -1.6, 97.0, -4.0, -3.1, -4.4, -4.0, 0.0, 1.0,2021-01-04 22:00:00, 11.0, 11.45,1
None, -3.166, 97.4, -1.6, 97.0, -3.0, -3.2, -4.4, -3.0, 0.0, 0.0,2021-01-04 23:00:00, 11.0, 11.45,1
None, -3.793, 96.4, -1.6, 96.0, -4.0, -3.8, -4.4, -4.0, 0.0, 0.0,2021-01-05 00:00:00, 11.0, 11.3,1
6.0, -4.007, 96.4, -1.6, 96.0, -5.0, -4.0, -4.4, -5.0, 0.0, 0.0,2021-01-05 01:00:00, 11.0, 11.21,1
6.0, -4.381, 96.5, -1.6, 97.0, -4.0, -4.4, -4.7, -4.0, 0.0, 1.0,2021-01-05 02:00:00, 12.0, 11.68,1
6.0, -4.522, 95.9, -1.6, 96.0, -5.0, -4.5, -4.7, -5.0, 0.0, 1.0,2021-01-05 03:00:00, 12.0, None,1
6.0, -4.899, 95.0, -1.6, 95.0, -5.0, -4.9, -4.7, -5.0, 0.0, 0.0,2021-01-05 04:00:00, 12.0, 11.62,1
6.0, -5.065, 95.2, -1.6, 95.0, -5.0, -5.1, -5.5, -5.0, 0.0, -1.0,2021-01-05 05:00:00, 11.0, 10.72,1
5.0, -5.053, 94.9, -1.6, 95.0, -5.0, -5.1, -5.5, -5.0, 0.0, 0.0,2021-01-05 06:00:00, 11.0, 10.51,1
4.0, -4.922, 94.1, -4.4, 94.0, -6.0, -4.9, -5.1, -6.0, 0.0, 0.0,2021-01-05 07:00:00, 10.0, 10.32,1
4.0, -4.808, 94.3, -4.4, 94.0, -6.0, -4.8, -5.3, -6.0, 0.0, 0.0,2021-01-05 08:00:00, 10.0, 10.26,1
3.4, -4.66, 94.2, -4.1, 94.0, -6.0, -4.7, -5.3, -6.0, 0.0, 0.0,2021-01-05 09:00:00, 10.0, 10.13,1
3.1, -4.112, 94.0, -3.9, 94.0, -5.0, -4.1, -5.3, -5.0, 0.0, 0.0,2021-01-05 10:00:00, 10.0, 10.12,1
2.0, -3.29, 93.9, -2.9, 94.0, -4.0, -3.3, -5.3, -4.0, 0.0, 1.0,2021-01-05 11:00:00, 10.0, 10.44,1
1.0, -2.043, 92.7, -2.1, 93.0, -3.0, -2.0, -5.3, -3.0, 0.0, 0.0,2021-01-05 12:00:00, 10.0, 10.32,1
0.0, -0.586, 91.3, -0.3, 91.0, -2.0, -0.6, -5.3, -2.0, 0.0, 1.0,2021-01-05 13:00:00, 11.0, 10.59,1
0.0, -0.003, 89.9, 0.5, 90.0, -1.0, 0.0, -5.3, -1.0, 0.0, 0.0,2021-01-05 14:00:00, 10.0, 10.32,1
0.0, -0.252, 94.6, 0.5, 95.0, -1.0, -0.3, -5.3, -1.0, 0.0, 0.0,2021-01-05 15:00:00, 10.0, 10.31,1
1.0, -0.634, 96.7, 0.5, 97.0, -1.0, -0.6, -5.3, -1.0, 1.0, -3.0,2021-01-05 16:00:00, 7.0, 6.97,1
1.0, -0.455, 97.8, 0.5, 98.0, -1.0, -0.5, -5.3, -1.0, 0.0, 4.0,2021-01-05 17:00:00, 11.0, 10.67,1
2.0, -0.401, 98.0, 0.5, 98.0, 0.0, -0.4, -5.3, 0.0, 1.0, 2.0,2021-01-05 18:00:00, 12.0, 11.77,1
2.7, 0.176, 98.3, 0.5, 98.0, 0.0, 0.2, -0.6, 0.0, 0.7, -1.0,2021-01-05 19:00:00, 10.0, 10.33,1
3.0, 0.223, 98.3, 0.7, 98.0, 0.0, 0.2, -0.6, 0.0, 0.3, 2.0,2021-01-05 20:00:00, 12.0, 11.74,1
4.0, 0.112, 98.2, 0.7, 98.0, 0.0, 0.1, -0.6, 0.0, 1.0, 4.0,2021-01-05 21:00:00, 16.0, 15.53,1
6.0, 0.492, 98.5, 0.7, 99.0, 0.0, 0.5, -0.6, 0.0, 2.0, 3.0,2021-01-05 22:00:00, 18.0, 17.96,1
8.0, 0.421, 98.6, 1.0, 99.0, 0.0, 0.4, -0.6, 0.0, 2.0, 2.0,2021-01-05 23:00:00, 20.0, 19.61,1
9.0, 0.508, 98.5, 1.1, 99.0, 0.0, 0.5, -0.6, 0.0, 1.0, 0.0,2021-01-06 00:00:00, 19.0, 19.32,1
9.0, 0.559, 98.5, 1.1, 99.0, 0.0, 0.6, -0.6, 0.0, 0.0, -1.0,2021-01-06 01:00:00, 19.0, 18.66,1
9.0, 0.329, 98.4, 1.1, 98.0, 0.0, 0.3, -0.6, 0.0, 0.0, 0.0,2021-01-06 02:00:00, 19.0, 18.67,1
9.0, 0.765, 98.6, 1.1, 99.0, 1.0, 0.8, -0.6, 1.0, 0.0, 0.0,2021-01-06 03:00:00, 19.0, 18.62,1
9.0, 0.456, 98.6, 1.1, 99.0, 1.0, 0.5, -0.6, 1.0, 0.0, 0.0,2021-01-06 04:00:00, 18.0, 18.44,1
9.0, 0.468, 98.5, 1.1, 99.0, 1.0, 0.5, -0.6, 1.0, 0.0, 0.0,2021-01-06 05:00:00, 18.0, 18.31,1
9.0, 0.797, 98.6, 1.1, 99.0, 0.0, 0.8, -0.6, 0.0, 0.0, 0.0,2021-01-06 06:00:00, 18.0, 18.35,1
9.0, 0.401, 97.5, 1.3, 98.0, 0.0, 0.4, 0.4, 0.0, 0.0, 0.0,2021-01-06 07:00:00, 18.0, 18.18,1
9.0, 0.433, 98.2, 1.3, 98.0, 0.0, 0.4, 0.2, 0.0, 0.0, 0.0,2021-01-06 08:00:00, 18.0, 18.04,1
9.0, 0.73, 98.5, 1.3, 99.0, 1.0, 0.7, 0.2, 1.0, 0.0, 0.0,2021-01-06 09:00:00, 18.0, 17.99,1
9.0, 0.742, 98.3, 1.3, 98.0, 0.0, 0.7, 0.2, 0.0, 0.0, 0.0,2021-01-06 10:00:00, 18.0, 17.76,1
9.0, 0.836, 98.2, 1.3, 98.0, 0.0, 0.8, 0.2, 0.0, 0.0, 0.0,2021-01-06 11:00:00, 18.0, 17.7,1
9.0, 1.615, 96.8, 2.3, 97.0, 2.0, 1.6, 0.2, 2.0, 0.0, 0.0,2021-01-06 12:00:00, 17.0, 17.35,1
9.0, 1.697, 97.0, 2.3, 97.0, 1.0, 1.7, 0.2, 1.0, 0.0, 0.0,2021-01-06 13:00:00, 17.0, 17.06,1
9.0, 1.855, 96.7, 2.3, 97.0, 1.0, 1.9, 0.2, 1.0, 0.0, -1.0,2021-01-06 14:00:00, 16.0, 16.03,1
9.0, 2.073, 96.9, 2.3, 97.0, 1.0, 2.1, 0.2, 1.0, 0.0, 0.0,2021-01-06 15:00:00, 16.0, 15.77,1
8.0, 1.102, 97.4, 2.3, 97.0, 1.0, 1.1, 0.2, 1.0, 0.0, 0.0,2021-01-06 16:00:00, 16.0, 15.66,1
8.0, 0.625, 98.0, 2.3, 98.0, 0.0, 0.6, 0.2, 0.0, 0.0, 1.0,2021-01-06 17:00:00, 16.0, 15.94,1
7.0, 0.68, 98.5, 2.3, 99.0, 1.0, 0.7, 0.2, 1.0, 0.0, 0.0,2021-01-06 18:00:00, 15.0, 15.49,1
6.3, 0.464, 98.7, 0.8, 99.0, 0.0, 0.5, 0.1, 0.0, 0.0, 0.0,2021-01-06 19:00:00, 16.0, 15.7,1
6.0, -0.113, 98.7, 0.8, 99.0, 0.0, -0.1, -0.5, 0.0, 0.0, 0.0,2021-01-06 20:00:00, 15.0, 15.46,1
5.0, -0.638, 98.4, 0.8, 98.0, 0.0, -0.6, -0.5, 0.0, 0.0, 0.0,2021-01-06 21:00:00, 15.0, 15.27,1
3.0, -1.183, 98.4, 0.8, 98.0, -1.0, -1.2, -1.3, -1.0, 0.0, 0.0,2021-01-06 22:00:00, 15.0, 15.19,1
1.0, -1.698, 98.0, 0.8, 98.0, -2.0, -1.7, -2.0, -2.0, 0.1, 0.0,2021-01-06 23:00:00, 15.0, 15.29,1
None, -2.337, 97.5, 0.8, 98.0, -2.0, -2.3, -2.8, -2.0, -0.1, 0.0,2021-01-07 00:00:00, 15.0, 14.92,1
None, -2.469, 97.3, 0.8, 97.0, -3.0, -2.5, -3.4, -3.0, 0.0, 0.0,2021-01-07 01:00:00, 15.0, 15.09,1
None, -3.356, 96.0, 0.8, 96.0, -4.0, -3.4, -3.6, -4.0, 0.0, 0.0,2021-01-07 02:00:00, 15.0, 15.12,1
None, -4.15, 94.7, 0.8, 95.0, -5.0, -4.2, -4.1, -5.0, 0.0, 0.0,2021-01-07 03:00:00, 15.0, 15.2,1
None, -3.892, 94.9, 0.8, 95.0, -5.0, -3.9, -4.3, -5.0, 0.0, 0.0,2021-01-07 04:00:00, 15.0, 15.01,1
None, -4.561, 94.7, 0.8, 95.0, -5.0, -4.6, -4.8, -5.0, 0.0, 0.0,2021-01-07 05:00:00, 15.0, 15.22,1
None, -4.899, 94.8, 0.8, 95.0, -6.0, -4.9, -5.2, -6.0, 0.0, 0.0,2021-01-07 06:00:00, 15.0, 15.05,1
None, -5.588, 94.2, -4.6, 94.0, -6.0, -5.6, -5.9, -6.0, 0.0, 0.0,2021-01-07 07:00:00, 15.0, 14.91,1
None, -5.28, 94.5, -4.5, 95.0, -6.0, -5.3, -6.1, -6.0, 0.0, 1.0,2021-01-07 08:00:00, 15.0, 15.21,1
None, -4.387, 94.6, -4.1, 95.0, -5.0, -4.4, -6.1, -5.0, 0.0, 0.0,2021-01-07 09:00:00, 15.0, 15.27,1
None, -3.288, 94.3, -3.1, 94.0, -4.0, -3.3, -6.1, -4.0, 0.0, 0.0,2021-01-07 10:00:00, 15.0, 15.26,1
None, -2.831, 92.8, -2.4, 93.0, -3.0, -2.8, -6.1, -3.0, 0.0, 2.0,2021-01-07 11:00:00, 17.0, 17.23,1
None, -1.86, 92.4, -1.9, 92.0, -3.0, -1.9, -6.1, -3.0, 0.4, -2.0,2021-01-07 12:00:00, 15.0, 15.01,1
None, -1.176, 87.0, -0.7, 87.0, -3.0, -1.2, -6.1, -3.0, 0.6, 0.0,2021-01-07 13:00:00, 15.0, 14.78,1
None, -0.175, 81.9, 0.5, 82.0, -3.0, -0.2, -6.1, -3.0, 0.0, 0.0,2021-01-07 14:00:00, 15.0, 14.75,1
None, -0.975, 85.3, 0.5, 85.0, -3.0, -1.0, -6.1, -3.0, 0.0, 1.0,2021-01-07 15:00:00, 15.0, 15.01,1
None, -1.589, 91.5, 0.5, 92.0, -2.0, -1.6, -6.1, -2.0, 0.0, 0.0,2021-01-07 16:00:00, 15.0, 14.89,1
None, -2.982, 94.9, 0.5, 95.0, -3.0, -3.0, -6.1, -3.0, -0.3, 0.0,2021-01-07 17:00:00, 15.0, 14.77,1
None, -3.604, 95.9, 0.5, 96.0, -4.0, -3.6, -6.1, -4.0, -0.4, 0.0,2021-01-07 18:00:00, 14.0, 14.46,1
None, -3.361, 95.6, -3.2, 96.0, -4.0, -3.4, -4.1, -4.0, 0.6, 0.0,2021-01-07 19:00:00, 14.0, 14.44,1
None, -3.143, 95.9, -2.7, 96.0, -4.0, -3.1, -4.1, -4.0, 0.0, 0.0,2021-01-07 20:00:00, 14.0, 14.49,1
None, -2.87, 95.9, -2.3, 96.0, -4.0, -2.9, -4.1, -4.0, 0.1, 0.0,2021-01-07 21:00:00, 14.0, 14.48,1
None, -2.813, 95.8, -2.3, 96.0, -3.0, -2.8, -4.1, -3.0, 0.0, 0.0,2021-01-07 22:00:00, 14.0, 14.39,1
None, -2.626, 94.8, -1.9, 95.0, -3.0, -2.6, -4.1, -3.0, 0.0, 0.0,2021-01-07 23:00:00, 14.0, 14.07,1
