max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
4.5, None, None, None, None,3.9, None, 0.0, None,-5.0,2021-09-18 07:00:00,16.0, None,38
4.5, None, None, None, None,4.1, None, 0.0, None,-4.0,2021-09-18 08:00:00,13.0, None,38
4.5, None, None, None, None,4.4, None, 0.0, None,0.0,2021-09-18 09:00:00,13.0, None,38
4.5, None, None, None, None,4.1, None, 0.0, None,-1.0,2021-09-18 10:00:00,12.0, None,38
4.7, None, None, None, None,4.7, None, 0.0, None,1.0,2021-09-18 11:00:00,14.0, None,38
4.7, None, None, None, None,4.2, None, 0.0, None,1.0,2021-09-18 12:00:00,14.0, None,38
4.8, None, None, None, None,4.5, None, 0.0, None,-1.0,2021-09-18 13:00:00,14.0, None,38
5.5, None, None, None, None,5.0, None, 0.0, None,2.0,2021-09-18 14:00:00,15.0, None,38
5.6, None, None, None, None,5.3, None, 0.0, None,1.0,2021-09-18 15:00:00,17.0, None,38
5.6, None, None, None, None,4.7, None, 0.0, None,-2.0,2021-09-18 16:00:00,14.0, None,38
5.6, None, None, None, None,4.8, None, 0.0, None,0.0,2021-09-18 17:00:00,14.0, None,38
5.6, None, None, None, None,4.6, None, 0.0, None,2.0,2021-09-18 18:00:00,16.0, None,38
4.6, None, None, None, None,4.3, 4.2, 0.0, None,-4.0,2021-09-18 19:00:00,12.0, None,38
4.6, None, None, None, None,4.2, 4.2, 0.0, None,1.0,2021-09-18 20:00:00,13.0, None,38
4.6, None, None, None, None,4.4, 4.2, 0.0, None,0.0,2021-09-18 21:00:00,13.0, None,38
4.6, None, None, None, None,4.5, 4.2, 0.0, None,-1.0,2021-09-18 22:00:00,12.0, None,38
4.6, None, None, None, None,4.2, None, 0.0, None,1.0,2021-09-18 23:00:00,13.0, None,38
4.6, None, None, None, None,4.1, None, 0.0, None,3.0,2021-09-19 00:00:00,15.0, None,38
4.6, None, None, None, None,4.0, None, 0.0, None,2.0,2021-09-19 01:00:00,17.0, None,38
4.6, None, None, None, None,4.1, None, 0.0, None,-1.0,2021-09-19 02:00:00,16.0, None,38
4.6, None, None, None, None,4.2, None, 0.0, None,-3.0,2021-09-19 03:00:00,13.0, None,38
4.6, None, None, None, None,4.3, None, 0.0, None,2.0,2021-09-19 04:00:00,14.0, None,38
4.7, None, None, None, None,4.3, None, 0.0, None,4.0,2021-09-19 05:00:00,18.0, None,38
4.7, None, None, None, None,4.3, None, 0.0, None,1.0,2021-09-19 06:00:00,19.0, None,38
4.3, None, None, None, None,4.3, 4.2, 0.0, None,-2.0,2021-09-19 07:00:00,17.0, None,38
4.3, None, None, None, None,4.2, 4.1, 0.0, None,2.0,2021-09-19 08:00:00,19.0, None,38
4.6, None, None, None, None,4.5, None, 0.0, None,-5.0,2021-09-19 09:00:00,14.0, None,38
4.6, None, None, None, None,4.1, None, 0.0, None,-1.0,2021-09-19 10:00:00,13.0, None,38
4.6, None, None, None, None,4.4, None, 0.0, None,1.0,2021-09-19 11:00:00,14.0, None,38
4.8, None, None, None, None,4.7, None, 0.0, None,0.0,2021-09-19 12:00:00,14.0, None,38
5.1, None, None, None, None,5.0, None, 0.0, None,-1.0,2021-09-19 13:00:00,13.0, None,38
5.1, None, None, None, None,4.8, None, 0.0, None,1.0,2021-09-19 14:00:00,13.0, None,38
5.2, None, None, None, None,5.1, None, 0.0, None,0.0,2021-09-19 15:00:00,14.0, None,38
5.7, None, None, None, None,5.5, None, 0.0, None,0.0,2021-09-19 16:00:00,13.0, None,38
6.1, None, None, None, None,5.8, None, 0.0, None,-1.0,2021-09-19 17:00:00,12.0, None,38
6.1, None, None, None, None,5.4, None, 0.0, None,0.0,2021-09-19 18:00:00,13.0, None,38
5.5, None, None, None, None,5.1, 5.1, 0.0, None,0.0,2021-09-19 19:00:00,12.0, None,38
5.5, None, None, None, None,4.6, 4.6, 0.0, None,-1.0,2021-09-19 20:00:00,11.0, None,38
5.5, None, None, None, None,4.5, 4.4, 0.0, None,0.0,2021-09-19 21:00:00,12.0, None,38
5.5, None, None, None, None,4.3, 4.2, 0.0, None,3.0,2021-09-19 22:00:00,14.0, None,38
5.5, None, None, None, None,4.6, None, 0.0, None,1.0,2021-09-19 23:00:00,15.0, None,38
5.5, None, None, None, None,4.4, None, 0.0, None,1.0,2021-09-20 00:00:00,16.0, None,38
5.5, None, None, None, None,4.6, None, 0.0, None,1.0,2021-09-20 01:00:00,17.0, None,38
5.5, None, None, None, None,4.6, None, 0.0, None,0.0,2021-09-20 02:00:00,17.0, None,38
5.5, None, None, None, None,4.6, None, 0.0, None,2.0,2021-09-20 03:00:00,18.0, None,38
5.5, None, None, None, None,4.5, None, 0.0, None,0.0,2021-09-20 04:00:00,19.0, None,38
5.5, None, None, None, None,4.2, None, 0.0, None,0.0,2021-09-20 05:00:00,19.0, None,38
5.5, None, None, None, None,3.9, None, 0.0, None,-1.0,2021-09-20 06:00:00,18.0, None,38
3.9, None, None, None, None,3.7, None, 0.0, None,-6.0,2021-09-20 07:00:00,13.0, None,38
3.9, None, None, None, None,3.6, None, 0.0, None,0.0,2021-09-20 08:00:00,12.0, None,38
3.9, None, None, None, None,3.7, None, 0.0, None,1.0,2021-09-20 09:00:00,13.0, None,38
3.9, None, None, None, None,3.9, None, 0.0, None,0.0,2021-09-20 10:00:00,13.0, None,38
4.0, None, None, None, None,3.9, None, 0.0, None,1.0,2021-09-20 11:00:00,14.0, None,38
4.0, None, None, None, None,3.9, None, 0.0, None,1.0,2021-09-20 12:00:00,15.0, None,38
4.0, None, None, None, None,3.8, None, 0.0, None,-1.0,2021-09-20 13:00:00,13.0, None,38
4.0, None, None, None, None,3.4, None, 0.0, None,1.0,2021-09-20 14:00:00,14.0, None,38
4.0, None, None, None, None,3.5, None, 0.0, None,1.0,2021-09-20 15:00:00,15.0, None,38
4.0, None, None, None, None,3.7, None, 0.0, None,-1.0,2021-09-20 16:00:00,14.0, None,38
4.0, None, None, None, None,2.7, None, 0.0, None,1.0,2021-09-20 17:00:00,15.0, None,38
4.0, None, None, None, None,2.2, None, 0.0, None,-1.0,2021-09-20 18:00:00,14.0, None,38
2.3, None, None, None, None,2.0, 2.0, 0.0, None,5.0,2021-09-20 19:00:00,18.0, None,38
2.6, None, None, None, None,2.6, 2.0, 0.0, None,-3.0,2021-09-20 20:00:00,15.0, None,38
3.6, None, None, None, None,3.5, None, 0.0, None,0.0,2021-09-20 21:00:00,15.0, None,38
3.9, None, None, None, None,3.5, None, 0.0, None,-4.0,2021-09-20 22:00:00,11.0, None,38
3.9, None, None, None, None,3.3, None, 0.0, None,1.0,2021-09-20 23:00:00,12.0, None,38
3.9, None, None, None, None,3.4, None, 0.0, None,6.0,2021-09-21 00:00:00,19.0, None,38
3.9, None, None, None, None,3.4, None, 0.0, None,3.0,2021-09-21 01:00:00,21.0, None,38
3.9, None, None, None, None,3.8, None, 0.0, None,0.0,2021-09-21 02:00:00,21.0, None,38
4.1, None, None, None, None,4.1, None, 0.0, None,3.0,2021-09-21 03:00:00,24.0, None,38
4.3, None, None, None, None,4.1, None, 0.0, None,-1.0,2021-09-21 04:00:00,23.0, None,38
4.3, None, None, None, None,4.1, None, 0.0, None,1.0,2021-09-21 05:00:00,25.0, None,38
4.5, None, None, None, None,4.3, None, 0.0, None,-1.0,2021-09-21 06:00:00,24.0, None,38
4.5, None, None, None, None,4.4, None, 0.0, None,0.0,2021-09-21 07:00:00,24.0, None,38
4.7, None, None, None, None,4.7, None, 0.0, None,-10.0,2021-09-21 08:00:00,14.0, None,38
4.9, None, None, None, None,4.9, None, 0.0, None,-2.0,2021-09-21 09:00:00,12.0, None,38
5.4, None, None, None, None,5.3, None, 0.0, None,0.0,2021-09-21 10:00:00,12.0, None,38
5.7, None, None, None, None,5.6, None, 0.0, None,0.0,2021-09-21 11:00:00,12.0, None,38
6.0, None, None, None, None,6.0, None, 0.0, None,0.0,2021-09-21 12:00:00,13.0, None,38
6.5, None, None, None, None,6.3, None, 0.0, None,2.0,2021-09-21 13:00:00,15.0, None,38
6.8, None, None, None, None,6.8, None, 0.0, None,-3.0,2021-09-21 14:00:00,12.0, None,38
7.1, None, None, None, None,6.8, None, 0.0, None,2.0,2021-09-21 15:00:00,14.0, None,38
7.4, None, None, None, None,7.2, None, 0.0, None,-2.0,2021-09-21 16:00:00,12.0, None,38
7.4, None, None, None, None,6.7, None, 0.0, None,0.0,2021-09-21 17:00:00,13.0, None,38
7.4, None, None, None, None,6.9, None, 0.0, None,-1.0,2021-09-21 18:00:00,12.0, None,38
6.9, None, None, None, None,6.3, 6.1, 0.0, None,9.0,2021-09-21 19:00:00,21.0, None,38
6.9, None, None, None, None,5.9, 5.8, 0.0, None,-10.0,2021-09-21 20:00:00,10.0, None,38
6.9, None, None, None, None,5.3, 5.3, 0.0, None,4.0,2021-09-21 21:00:00,14.0, None,38
6.9, None, None, None, None,4.7, 4.7, 0.0, None,-2.0,2021-09-21 22:00:00,12.0, None,38
6.9, None, None, None, None,4.7, None, 0.0, None,10.0,2021-09-21 23:00:00,22.0, None,38
6.9, None, None, None, None,4.3, None, 0.0, None,-8.0,2021-09-22 00:00:00,14.0, None,38
6.9, None, None, None, None,4.0, None, 0.0, None,3.0,2021-09-22 01:00:00,17.0, None,38
6.9, None, None, None, None,3.5, None, 0.0, None,1.0,2021-09-22 02:00:00,18.0, None,38
6.9, None, None, None, None,3.0, None, 0.0, None,-4.0,2021-09-22 03:00:00,14.0, None,38
6.9, None, None, None, None,2.3, None, 0.0, None,3.0,2021-09-22 04:00:00,16.0, None,38
6.9, None, None, None, None,2.6, None, 0.0, None,-1.0,2021-09-22 05:00:00,15.0, None,38
6.9, None, None, None, None,2.6, None, 0.0, None,2.0,2021-09-22 06:00:00,17.0, None,38
2.8, None, None, None, None,2.6, 2.2, 0.0, None,3.0,2021-09-22 07:00:00,20.0, None,38
3.1, None, None, None, None,2.7, 2.2, 0.0, None,-1.0,2021-09-22 08:00:00,18.0, None,38
3.1, None, None, None, None,2.6, 2.2, 0.0, None,1.0,2021-09-22 09:00:00,19.0, None,38
3.2, None, None, None, None,3.2, 2.2, 0.0, None,-1.0,2021-09-22 10:00:00,18.0, None,38
4.3, None, None, None, None,3.6, None, 0.0, None,7.0,2021-09-22 11:00:00,24.0, None,38
4.3, None, None, None, None,4.0, None, 0.0, None,-3.0,2021-09-22 12:00:00,21.0, None,38
4.9, None, None, None, None,4.6, None, 0.0, None,-3.0,2021-09-22 13:00:00,19.0, None,38
4.9, None, None, None, None,4.0, None, 0.0, None,4.0,2021-09-22 14:00:00,22.0, None,38
5.0, None, None, None, None,4.9, None, 0.0, None,0.0,2021-09-22 15:00:00,22.0, None,38
5.0, None, None, None, None,4.5, None, 0.0, None,1.0,2021-09-22 16:00:00,22.0, None,38
5.0, None, None, None, None,4.1, None, 0.0, None,0.0,2021-09-22 17:00:00,22.0, None,38
5.0, None, None, None, None,3.5, None, 0.0, None,0.0,2021-09-22 18:00:00,23.0, None,38
3.5, None, None, None, None,2.8, None, 0.0, None,1.0,2021-09-22 19:00:00,24.0, None,38
3.5, None, None, None, None,2.8, None, 0.0, None,0.0,2021-09-22 20:00:00,24.0, None,38
3.5, None, None, None, None,2.8, None, 0.0, None,0.0,2021-09-22 21:00:00,24.0, None,38
3.5, None, None, None, None,1.8, None, 0.0, None,-2.0,2021-09-22 22:00:00,22.0, None,38
3.5, None, None, None, None,1.5, None, 0.0, None,-7.0,2021-09-22 23:00:00,15.0, None,38
3.5, None, None, None, None,1.9, None, 0.0, None,2.0,2021-09-23 00:00:00,17.0, None,38
3.5, None, None, None, None,1.7, None, 0.0, None,0.0,2021-09-23 01:00:00,17.0, None,38
3.5, None, None, None, None,1.6, None, 0.0, None,0.0,2021-09-23 02:00:00,17.0, None,38
3.5, None, None, None, None,1.5, None, 0.0, None,0.0,2021-09-23 03:00:00,17.0, None,38
3.5, None, None, None, None,1.5, None, 0.0, None,-33.0,2021-09-23 04:00:00,-15.0, None,38
3.5, None, None, None, None,1.5, None, 0.0, None,0.0,2021-09-23 05:00:00,-15.0, None,38
3.5, None, None, None, None,1.3, None, 0.0, None,0.0,2021-09-23 06:00:00,-16.0, None,38
1.3, None, None, None, None,0.9, 0.8, 0.0, None,1.0,2021-09-23 07:00:00,-15.0, None,38
1.3, None, None, None, None,0.8, 0.7, 0.0, None,0.0,2021-09-23 08:00:00,-15.0, None,38
1.3, None, None, None, None,1.0, 0.7, 0.0, None,32.0,2021-09-23 09:00:00,18.0, None,38
1.4, None, None, None, None,1.3, 0.7, 0.0, None,4.0,2021-09-23 10:00:00,21.0, None,38
1.4, None, None, None, None,1.1, 0.7, 0.0, None,-3.0,2021-09-23 11:00:00,19.0, None,38
1.4, None, None, None, None,1.4, 0.7, 0.0, None,-1.0,2021-09-23 12:00:00,18.0, None,38
1.7, None, None, None, None,1.7, 0.7, 0.0, None,1.0,2021-09-23 13:00:00,19.0, None,38
2.1, None, None, None, None,2.1, 0.7, 0.0, None,-2.0,2021-09-23 14:00:00,17.0, None,38
2.2, None, None, None, None,2.2, None, 0.0, None,-4.0,2021-09-23 15:00:00,13.0, None,38
2.6, None, None, None, None,2.5, None, 0.0, None,6.0,2021-09-23 16:00:00,18.0, None,38
2.7, None, None, None, None,2.6, None, 0.0, None,2.0,2021-09-23 17:00:00,20.0, None,38
2.8, None, None, None, None,2.8, None, 0.0, None,-2.0,2021-09-23 18:00:00,18.0, None,38
2.9, None, None, None, None,2.8, 2.7, 0.0, None,2.0,2021-09-23 19:00:00,20.0, None,38
3.1, None, None, None, None,3.1, 2.7, 0.0, None,-8.0,2021-09-23 20:00:00,12.0, None,38
3.2, None, None, None, None,3.2, 2.7, 0.0, None,3.0,2021-09-23 21:00:00,15.0, None,38
3.4, None, None, None, None,3.3, 2.7, 0.0, None,-3.0,2021-09-23 22:00:00,12.0, None,38
3.6, None, None, None, None,3.4, 2.7, 0.0, None,3.0,2021-09-23 23:00:00,15.0, None,38
