pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None, -5.313, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 00:00:00, None, 59.67, None,2
None, None, -5.699, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 01:00:00, None, 59.25, None,2
None, None, -5.864, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 02:00:00, None, 58.64, None,2
None, None, -5.777, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 03:00:00, None, 57.98, None,2
None, None, -6.593, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 04:00:00, None, 58.27, None,2
None, None, -6.33, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 05:00:00, None, 58.46, None,2
None, None, -6.476, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 06:00:00, None, 58.98, None,2
None, None, -6.378, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 07:00:00, None, 59.3, None,2
None, None, -6.154, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 08:00:00, None, 60.02, None,2
None, None, -6.817, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-08 09:00:00, None, 59.97, None,2
None, None, -6.067, None, None, None, -6999.0, -2.0, -6999.0, -6999.0, -6.1, -7.1, 0.3, None, -6999.0, -6.0, -6999.0, None,2020-01-08 11:00:00, 61.0, 61.27, -6999.0,2
None, None, -5.37, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -5.4, -7.1, 0.1, None, -6999.0, -5.3, -6999.0, None,2020-01-08 12:00:00, 61.0, 61.35, -6999.0,2
None, None, -4.811, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, -4.8, -7.1, 0.3, None, -6999.0, -4.7, -6999.0, None,2020-01-08 13:00:00, 60.0, 60.41, -6999.0,2
None, None, -5.089, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, -5.1, -7.1, 0.2, None, -6999.0, -4.7, -6999.0, None,2020-01-08 14:00:00, 60.0, 59.83, -6999.0,2
None, None, -5.31, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, -5.3, -7.1, -0.2, None, -6999.0, -4.7, -6999.0, None,2020-01-08 15:00:00, 59.0, 59.31, -6999.0,2
None, None, -5.495, None, None, None, -6999.0, 3.0, -6999.0, -6999.0, -5.5, -7.1, 0.0, None, -6999.0, -4.7, -6999.0, None,2020-01-08 16:00:00, 62.0, 62.35, -6999.0,2
None, None, -5.737, None, None, None, -6999.0, 2.0, -6999.0, -6999.0, -5.7, -7.1, 0.2, None, -6999.0, -4.7, -6999.0, None,2020-01-08 17:00:00, 64.0, 64.03, -6999.0,2
None, None, -5.949, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -5.9, -7.1, 0.6, None, -6999.0, -4.7, -6999.0, None,2020-01-08 18:00:00, 64.0, 63.73, -6999.0,2
None, None, -5.872, None, None, None, -6999.0, 2.0, -6999.0, -6999.0, -5.9, -6.0, 0.0, None, -6999.0, -5.9, -6999.0, None,2020-01-08 19:00:00, 65.0, 65.46, -6999.0,2
None, None, -5.989, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -6.0, -6.0, 0.0, None, -6999.0, -5.7, -6999.0, None,2020-01-08 20:00:00, 65.0, 65.27, -6999.0,2
None, None, -6.27, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, -6.3, -6.3, 0.0, None, -6999.0, -5.7, -6999.0, None,2020-01-08 21:00:00, 64.0, 64.45, -6999.0,2
None, None, -6.144, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -6.1, -6.3, 0.0, None, -6999.0, -5.7, -6999.0, None,2020-01-08 22:00:00, 64.0, 64.36, -6999.0,2
None, None, -5.883, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -5.9, -6.3, 0.0, None, -6999.0, -5.7, -6999.0, None,2020-01-08 23:00:00, 65.0, 64.76, -6999.0,2
None, None, -5.737, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, -5.7, -6.3, 0.0, None, -6999.0, -5.6, -6999.0, None,2020-01-09 00:00:00, 65.0, 65.31, -6999.0,2
None, None, -5.931, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, -5.9, -6.3, 0.0, None, -6999.0, -5.6, -6999.0, None,2020-01-09 01:00:00, 64.0, 64.19, -6999.0,2
None, None, -6.307, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -6.3, -6.3, -0.2, None, -6999.0, -5.6, -6999.0, None,2020-01-09 02:00:00, 64.0, 64.44, -6999.0,2
None, None, -6.719, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -6.7, -6.7, 0.0, None, -6999.0, -5.6, -6999.0, None,2020-01-09 03:00:00, 64.0, 64.25, -6999.0,2
None, None, -6.164, None, None, None, -6999.0, 0.0, -6999.0, -6999.0, -6.2, -6.8, 0.5, None, -6999.0, -5.6, -6999.0, None,2020-01-09 04:00:00, 64.0, 64.47, -6999.0,2
None, None, -6.758, None, None, None, -6999.0, 3.0, -6999.0, -6999.0, -6.8, -6.8, 0.2, None, -6999.0, -5.6, -6999.0, None,2020-01-09 05:00:00, 67.0, 67.06, -6999.0,2
None, None, -6.758, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, -6.8, -6.9, 0.4, None, -6999.0, -5.6, -6999.0, None,2020-01-09 06:00:00, 68.0, 68.08, -6999.0,2
None, None, -6.504, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, -6.5, -6.9, 0.3, None, -6999.0, -6.5, -6999.0, None,2020-01-09 07:00:00, 68.0, 67.58, -6999.0,2
None, None, -6.446, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, -6.4, -6.9, 0.3, None, -6999.0, -6.4, -6999.0, None,2020-01-09 08:00:00, 69.0, 68.87, -6999.0,2
None, None, -6.495, None, None, None, -6999.0, -1.0, -6999.0, -6999.0, -6.5, -6.9, 0.7, None, -6999.0, -6.4, -6999.0, None,2020-01-09 09:00:00, 68.0, 67.98, -6999.0,2
None, None, -6.504, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-01-09 10:00:00, None, 68.24, None,2
None, None, -6.329, None, None, None, -6999.0, 1.0, -6999.0, -6999.0, -6.3, -6.9, 0.5, None, -6999.0, -6.3, -6999.0, None,2020-01-09 11:00:00, 70.0, 69.67, -6999.0,2
