pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 6.845, 93.8, 7.2, 12.6, 9.5, 8.74, 99.5, 6.0, 8.7, 6.8, 6.3, 1014.6, 1.8, 6.0, 1014.0, 100.0, 0.0, 94.0,2021-01-01 00:00:00, 0.0, None, 1014.0,1
None, 7.088, 93.8, 7.2, 19.3, 9.46, 12.46, 94.1, 6.0, 12.5, 7.1, 6.3, 1013.6, 1.2, 6.0, 1013.0, 94.0, 0.0, 94.0,2021-01-01 01:00:00, 0.0, None, 1013.0,1
None, 6.858, 93.3, 7.2, 26.4, 7.405, 16.75, 92.2, 6.0, 16.8, 6.9, 6.3, 1011.6, 0.6, 6.0, 1011.0, 92.0, 0.0, 93.0,2021-01-01 02:00:00, 0.0, None, 1011.0,1
None, 7.072, 91.7, 7.2, 30.9, 9.38, 18.5, 92.7, 6.0, 18.5, 7.1, 6.3, 1010.6, 0.3, 6.0, 1010.0, 93.0, 0.0, 92.0,2021-01-01 03:00:00, 0.0, None, 1010.0,1
None, 7.186, 90.9, 7.2, 27.7, 7.918, 17.75, 101.4, 6.0, 17.8, 7.2, 6.3, 1010.6, 1.0, 6.0, 1010.0, 101.0, 0.0, 91.0,2021-01-01 04:00:00, 0.0, None, 1010.0,1
None, 6.887, 91.1, 7.2, 26.5, 7.897, 17.48, 101.5, 6.0, 17.5, 6.9, 6.3, 1008.6, 1.2, 6.0, 1008.0, 102.0, 0.0, 91.0,2021-01-01 05:00:00, 0.0, None, 1008.0,1
None, 6.844, 91.2, 7.2, 26.9, 7.986, 17.88, 100.2, 6.0, 17.9, 6.8, 6.3, 1008.6, 0.9, 6.0, 1008.0, 100.0, 0.0, 91.0,2021-01-01 06:00:00, 0.0, None, 1008.0,1
None, 6.844, 92.1, 6.8, 25.8, 7.137, 17.24, 103.4, 6.0, 17.2, 6.8, 6.7, 1008.6, 0.7, 6.0, 1008.0, 103.0, 0.0, 92.0,2021-01-01 07:00:00, 0.0, None, 1008.0,1
None, 6.794, 92.9, 6.9, 27.7, 7.166, 16.47, 101.1, 6.0, 16.5, 6.8, 6.6, 1007.6, 1.0, 6.0, 1007.0, 101.0, 0.0, 93.0,2021-01-01 08:00:00, 0.0, None, 1007.0,1
None, 6.817, 93.1, 6.9, 25.3, 7.312, 18.26, 107.0, 6.0, 18.3, 6.8, 6.6, 1007.6, 0.8, 6.0, 1007.0, 107.0, 0.0, 93.0,2021-01-01 09:00:00, 0.0, None, 1007.0,1
None, 7.456, 89.0, 7.4, 31.2, 6.638, 23.05, 106.3, 6.0, 23.1, 7.5, 6.6, 1004.6, 0.0, 6.0, 1004.0, 106.0, 1.0, 89.0,2021-01-01 11:00:00, 0.0, None, 1004.0,1
None, 9.07, 88.7, 9.4, 29.7, 23.79, 8.89, 166.3, 7.0, 8.9, 9.1, 6.6, 999.6, 1.4, 7.0, 999.0, 166.0, 0.0, 89.0,2021-01-01 14:00:00, 0.0, None, 999.0,1
None, 9.99, 86.6, 10.0, 28.3, 28.87, 12.37, 188.1, 8.0, 12.4, 10.0, 6.6, 999.6, 0.2, 8.0, 999.0, 188.0, 0.0, 87.0,2021-01-01 15:00:00, 0.0, None, 999.0,1
None, None, None, 10.1, 25.4, None, None, None, 8.0, 12.8, 10.1, 6.6, 999.6, 0.0, None, None, 183.0, 0.0, 86.0,2021-01-01 16:00:00, 0.0, None, 999.0,1
None, 10.1, 77.46, 10.2, 28.9, 18.97, 15.33, 205.7, 6.0, 15.3, 10.1, 6.6, 999.6, 0.0, 6.0, 999.0, 206.0, 0.0, 77.0,2021-01-01 17:00:00, 0.0, None, 999.0,1
None, 9.43, 77.18, 10.2, 28.6, 10.31, 17.51, 224.2, 6.0, 17.5, 9.4, 6.6, 1000.6, 0.0, 6.0, 1000.0, 224.0, 0.0, 77.0,2021-01-01 18:00:00, 0.0, None, 1000.0,1
