pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -2.097, 94.9, -1.8, 9.1, 29.95, 0.688, 260.9, -3.0, 0.7, -2.1, -2.5, 1002.8, 0.2, -3.0, 988.0, 261.0, 0.0, 95.0,2021-01-01 00:00:00, 31.0, 30.65, 988.0,1
None, -2.051, 95.5, -1.8, 11.0, 30.82, 0.748, 263.1, -3.0, 0.7, -2.1, -2.5, 1000.8, 0.4, -3.0, 986.0, 263.0, 2.0, 96.0,2021-01-01 01:00:00, 32.0, 32.27, 986.0,1
None, -2.073, 96.0, -1.8, 11.6, 32.74, 1.633, 263.4, -3.0, 1.6, -2.1, -2.5, 999.7, 1.4, -3.0, 985.0, 263.0, 3.0, 96.0,2021-01-01 02:00:00, 34.0, 34.41, 985.0,1
None, -1.806, 96.2, -1.8, 16.7, 29.68, 2.015, 260.9, -2.0, 2.0, -1.8, -2.5, 997.7, 1.6, -2.0, 983.0, 261.0, 3.0, 96.0,2021-01-01 03:00:00, 37.0, 37.31, 983.0,1
None, -1.825, 96.6, -1.8, 12.4, 30.52, 1.106, 260.8, -2.0, 1.1, -1.8, -2.5, 996.7, 1.3, -2.0, 982.0, 261.0, 2.0, 97.0,2021-01-01 04:00:00, 39.0, 38.97, 982.0,1
None, -1.593, 96.8, -1.6, 11.9, 29.26, 1.642, 260.7, -2.0, 1.6, -1.6, -2.5, 995.7, 1.0, -2.0, 981.0, 261.0, 2.0, 97.0,2021-01-01 05:00:00, 41.0, 40.51, 981.0,1
None, -1.407, 96.8, -1.4, 11.7, 30.58, 1.981, 262.3, -2.0, 2.0, -1.4, -2.5, 994.7, 1.3, -2.0, 980.0, 262.0, 2.0, 97.0,2021-01-01 06:00:00, 42.0, 41.76, 980.0,1
None, -1.237, 96.8, -1.2, 11.6, 31.45, 0.807, 261.1, -2.0, 0.8, -1.2, -1.4, 993.6, 0.6, -2.0, 979.0, 261.0, 1.0, 97.0,2021-01-01 07:00:00, 42.0, 42.44, 979.0,1
None, -1.116, 96.9, -1.1, 12.1, 31.6, 1.52, 261.6, -1.0, 1.5, -1.1, -1.4, 992.6, 0.2, -1.0, 978.0, 262.0, 0.0, 97.0,2021-01-01 08:00:00, 43.0, 42.51, 978.0,1
None, -0.995, 97.0, -1.0, 12.4, 36.34, 1.072, 260.2, -1.0, 1.1, -1.0, -1.4, 991.6, 1.0, -1.0, 977.0, 260.0, 1.0, 97.0,2021-01-01 09:00:00, 43.0, 43.46, 977.0,1
None, -0.897, 97.1, -0.9, 9.3, 31.45, 1.372, 259.4, -1.0, 1.4, -0.9, -1.4, 991.6, 0.0, -1.0, 977.0, 259.0, 1.0, 97.0,2021-01-01 10:00:00, 44.0, 43.77, 977.0,1
None, -0.825, 97.0, -0.8, 7.8, 30.75, 0.56, 259.2, -1.0, 0.6, -0.8, -1.4, 989.6, 0.0, -1.0, 975.0, 259.0, 2.0, 97.0,2021-01-01 11:00:00, 45.0, 45.02, 975.0,1
None, -0.777, 96.9, -0.8, 10.7, 26.22, 0.665, 258.6, -1.0, 0.7, -0.8, -1.4, 989.6, 0.1, -1.0, 975.0, 259.0, 0.0, 97.0,2021-01-01 12:00:00, 45.0, 44.8, 975.0,1
None, -0.735, 97.0, -0.7, 3.7, 28.78, 0.057, 259.8, -1.0, 0.1, -0.7, -1.4, 988.6, 0.8, -1.0, 974.0, 260.0, 0.0, 97.0,2021-01-01 13:00:00, 45.0, 44.99, 974.0,1
None, -0.69, 97.0, -0.7, 0.1, 30.41, 0.0, 263.2, -1.0, 0.0, -0.7, -1.4, 988.6, 0.1, -1.0, 974.0, 263.0, 1.0, 97.0,2021-01-01 14:00:00, 46.0, 45.74, 974.0,1
None, -0.782, 97.1, -0.7, 0.3, 27.92, 0.001, 260.4, -1.0, 0.0, -0.8, -1.4, 988.6, 0.3, -1.0, 974.0, 260.0, 1.0, 97.0,2021-01-01 15:00:00, 46.0, 46.29, 974.0,1
None, -0.801, 97.2, -0.7, 0.0, 28.09, 0.0, 260.9, -1.0, 0.0, -0.8, -1.4, 988.6, 0.7, -1.0, 974.0, 261.0, 2.0, 97.0,2021-01-01 16:00:00, 48.0, 47.64, 974.0,1
None, -0.9, 97.2, -0.7, 0.0, 23.47, 0.0, 260.4, -1.0, 0.0, -0.9, -1.4, 987.5, 0.0, -1.0, 973.0, 260.0, 0.0, 97.0,2021-01-01 17:00:00, 48.0, 47.6, 973.0,1
None, -1.092, 97.1, -0.7, 0.0, 26.77, 0.0, 261.2, -1.0, 0.0, -1.1, -1.4, 987.5, 0.0, -1.0, 973.0, 261.0, 0.0, 97.0,2021-01-01 18:00:00, 47.0, 47.18, 973.0,1
None, -1.17, 97.1, -1.1, 0.0, 34.0, 0.0, 261.9, -2.0, 0.0, -1.2, -1.2, 986.5, 0.1, -2.0, 972.0, 262.0, 0.0, 97.0,2021-01-01 19:00:00, 47.0, 47.01, 972.0,1
None, -1.161, 97.1, -1.1, 0.0, 34.2, 0.0, 256.8, -2.0, 0.0, -1.2, -1.2, 985.5, 0.0, -2.0, 971.0, 257.0, 0.0, 97.0,2021-01-01 20:00:00, 47.0, 46.91, 971.0,1
11.8, -1.036, 97.1, -1.0, 4.7, 31.16, 0.01, 262.2, -1.0, 0.0, -1.0, -1.2, 983.5, 0.0, -1.0, 969.0, 262.0, 0.0, 97.0,2021-01-01 21:00:00, 47.0, 46.85, 969.0,1
11.8, -0.842, 97.2, -0.8, 1.8, 29.58, 0.005, 259.3, -1.0, 0.0, -0.8, -1.2, 982.5, 0.1, -1.0, 968.0, 259.0, 0.0, 97.0,2021-01-01 22:00:00, 47.0, 46.8, 968.0,1
None, -0.763, 97.2, -0.8, 0.0, 24.79, 0.0, 262.6, -1.0, 0.0, -0.8, -1.2, 983.5, -0.1, -1.0, 969.0, 263.0, 0.0, 97.0,2021-01-01 23:00:00, 47.0, 46.79, 969.0,1
None, -0.666, 97.2, -0.7, 0.0, 26.72, 0.0, 260.7, -1.0, 0.0, -0.7, -1.2, 982.4, 0.2, -1.0, 968.0, 261.0, 0.0, 97.0,2021-01-02 00:00:00, 47.0, 46.57, 968.0,1
None, -0.703, 97.3, -0.6, 0.0, 26.8, 0.0, 260.4, -1.0, 0.0, -0.7, -1.2, 982.4, 0.3, -1.0, 968.0, 260.0, 1.0, 97.0,2021-01-02 01:00:00, 47.0, 46.84, 968.0,1
None, -0.874, 97.2, -0.6, 0.0, 29.3, 0.0, 259.4, -1.0, 0.0, -0.9, -1.2, 982.4, 0.5, -1.0, 968.0, 259.0, 2.0, 97.0,2021-01-02 02:00:00, 49.0, 48.81, 968.0,1
None, -0.922, 97.2, -0.6, 0.0, 26.9, 0.0, 260.4, -1.0, 0.0, -0.9, -1.2, 982.5, 0.0, -1.0, 968.0, 260.0, 2.0, 97.0,2021-01-02 03:00:00, 51.0, 50.62, 968.0,1
None, -0.922, 97.3, -0.6, 0.0, 33.93, 0.0, 259.0, -1.0, 0.0, -0.9, -1.2, 981.4, 0.0, -1.0, 967.0, 259.0, 0.0, 97.0,2021-01-02 04:00:00, 51.0, 50.75, 967.0,1
None, -0.645, 97.5, -0.6, 0.0, 33.94, 0.0, 259.0, -1.0, 0.0, -0.6, -1.2, 979.4, 0.1, -1.0, 965.0, 259.0, -1.0, 98.0,2021-01-02 05:00:00, 50.0, 49.69, 965.0,1
None, -0.732, 97.3, -0.6, 0.0, 34.78, 0.0, 260.5, -1.0, 0.0, -0.7, -1.2, 978.4, 0.5, -1.0, 964.0, 261.0, 2.0, 97.0,2021-01-02 06:00:00, 51.0, 50.97, 964.0,1
None, -0.677, 97.4, -0.7, 0.0, 28.1, 0.0, 258.6, -1.0, 0.0, -0.7, -0.7, 977.4, 0.4, -1.0, 963.0, 259.0, 2.0, 97.0,2021-01-02 07:00:00, 52.0, 52.21, 963.0,1
