pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, -1.937, 52.52, 4.2, 53.0, 55.76, 1.755, 238.4, -10.0, -1.9, -2.5, 1017.8, 0.0, -10.0, 895.0, 0.0,2022-04-17 02:00:00, 895.0,16
None, -2.82, 57.82, 4.2, 58.0, 38.67, 4.302, 256.2, -9.0, -2.8, -3.1, 1019.2, 0.0, -9.0, 896.0, 0.0,2022-04-17 03:00:00, 896.0,16
None, -3.014, 58.55, 4.2, 59.0, 52.73, 3.086, 298.4, -9.0, -3.0, -3.4, 1020.2, 0.0, -9.0, 897.0, 0.0,2022-04-17 04:00:00, 897.0,16
None, -3.571, 62.41, 4.2, 62.0, 20.16, 3.199, 248.7, -9.0, -3.6, -3.8, 1020.3, 0.0, -9.0, 897.0, 0.0,2022-04-17 05:00:00, 897.0,16
None, None, None, 4.2, 64.0, None, None, None, -9.0, -3.2, -3.8, 1021.4, 0.0, None, None, 0.0,2022-04-17 06:00:00, 898.0,16
None, -2.242, 62.47, -2.2, 62.0, 18.53, 6.511, 225.7, -8.0, -2.2, -3.8, 1021.4, 0.0, -8.0, 898.0, 0.0,2022-04-17 07:00:00, 898.0,16
None, -0.344, 55.21, -0.6, 55.0, 21.7, 8.29, 209.0, -7.0, -0.3, -3.8, 1022.4, 0.0, -7.0, 899.0, 0.0,2022-04-17 08:00:00, 899.0,16
None, -0.089, 55.1, 0.3, 55.0, 20.93, 9.47, 183.9, -7.0, -0.1, -3.8, 1022.6, 0.0, -7.0, 899.0, 0.0,2022-04-17 09:00:00, 899.0,16
None, 2.404, 49.09, 2.2, 49.0, 22.08, 10.84, 178.4, -7.0, 2.4, -3.8, 1022.3, 0.0, -7.0, 899.0, 0.0,2022-04-17 10:00:00, 899.0,16
None, 4.234, 39.71, 5.0, 40.0, 38.35, 7.696, 146.1, -8.0, 4.2, -3.8, 1023.2, 0.0, -8.0, 900.0, 0.0,2022-04-17 11:00:00, 900.0,16
None, 4.849, 33.21, 6.4, 33.0, 39.72, 10.02, 148.8, -10.0, 4.8, -3.8, 1022.1, 0.0, -10.0, 899.0, 0.0,2022-04-17 12:00:00, 899.0,16
None, 4.384, 33.35, 6.4, 33.0, 22.11, 14.2, 182.5, -11.0, 4.4, -3.8, 1022.2, 0.0, -11.0, 899.0, 0.0,2022-04-17 13:00:00, 899.0,16
None, 6.024, 30.98, 7.4, 31.0, 52.37, 10.18, 209.6, -10.0, 6.0, -3.8, 1022.2, 0.0, -10.0, 899.0, 0.0,2022-04-17 15:00:00, 899.0,16
None, 6.761, 27.43, 7.4, 27.0, 33.98, 12.05, 204.0, -10.0, 6.8, -3.8, 1021.0, 0.0, -10.0, 898.0, 0.0,2022-04-17 16:00:00, 898.0,16
None, 6.426, 25.25, 7.4, 25.0, 31.1, 12.55, 187.1, -12.0, 6.4, -3.8, 1021.1, 0.0, -12.0, 898.0, 0.0,2022-04-17 17:00:00, 898.0,16
None, 6.302, 22.81, 7.4, 23.0, 21.22, 12.5, 179.5, -13.0, 6.3, -3.8, 1019.9, 0.0, -13.0, 897.0, 0.0,2022-04-17 18:00:00, 897.0,16
0.0, 5.952, 18.41, 6.8, 18.0, 19.16, 13.38, 176.9, -16.0, 6.0, 5.9, 1019.8, 0.0, -16.0, 897.0, 0.0,2022-04-17 19:00:00, 897.0,16
0.0, 4.912, 21.15, 6.8, 21.0, 16.94, 11.4, 176.9, -16.0, 4.9, 4.8, 1018.6, 0.0, -16.0, 896.0, 0.0,2022-04-17 20:00:00, 896.0,16
0.0, 3.121, 23.73, 6.8, 24.0, 25.1, 6.102, 179.1, -15.0, 3.1, 3.1, 1018.8, 0.0, -15.0, 896.0, 0.0,2022-04-17 21:00:00, 896.0,16
0.0, 2.694, 25.07, 6.8, 25.0, 19.28, 5.106, 197.2, -15.0, 2.7, 2.6, 1018.5, 0.0, -15.0, 896.0, 0.0,2022-04-17 22:00:00, 896.0,16
0.0, 1.485, 27.69, 6.8, 28.0, 71.07, 1.054, 259.9, -16.0, 1.5, 1.5, 1017.3, 0.0, -16.0, 895.0, 0.0,2022-04-17 23:00:00, 895.0,16
0.0, 1.021, 33.42, 6.8, 33.0, 25.87, 1.872, 353.4, -13.0, 1.0, 0.7, 1017.3, 0.0, -13.0, 895.0, 0.0,2022-04-18 00:00:00, 895.0,16
0.0, 1.487, 35.2, 6.8, 35.0, 40.5, 4.629, 212.9, -12.0, 1.5, 0.4, 1016.1, 0.0, -12.0, 894.0, 0.0,2022-04-18 01:00:00, 894.0,16
0.0, 1.342, 38.19, 6.8, 38.0, 28.97, 7.059, 176.0, -11.0, 1.3, -0.2, 1016.0, 0.0, -11.0, 894.0, 0.0,2022-04-18 02:00:00, 894.0,16
0.0, 0.989, 41.06, 6.8, 41.0, 18.82, 9.37, 161.8, -11.0, 1.0, -0.2, 1014.8, 0.0, -11.0, 893.0, 0.0,2022-04-18 03:00:00, 893.0,16
0.0, 0.94, 43.91, 6.8, 44.0, 14.19, 9.59, 158.1, -10.0, 0.9, -0.2, 1013.6, 0.0, -10.0, 892.0, 0.0,2022-04-18 04:00:00, 892.0,16
0.0, 0.811, 45.6, 6.8, 46.0, 14.96, 8.64, 155.3, -10.0, 0.8, -0.2, 1012.5, 0.0, -10.0, 891.0, 0.0,2022-04-18 05:00:00, 891.0,16
0.0, 1.077, 45.58, 6.8, 46.0, 16.46, 9.41, 169.8, -9.0, 1.1, -0.2, 1011.4, 0.0, -9.0, 890.0, 0.0,2022-04-18 06:00:00, 890.0,16
0.0, 1.288, 44.98, 1.2, 45.0, 18.84, 10.43, 167.7, -10.0, 1.3, 0.8, 1011.4, 0.0, -10.0, 890.0, 0.0,2022-04-18 07:00:00, 890.0,16
0.0, 1.765, 46.39, 1.9, 46.0, 20.1, 10.24, 153.9, -9.0, 1.8, 0.8, 1010.3, 0.0, -9.0, 889.0, 0.0,2022-04-18 08:00:00, 889.0,16
0.0, 2.469, 51.18, 2.6, 51.0, 22.18, 13.25, 145.3, -6.0, 2.5, 0.8, 1010.5, 0.0, -6.0, 889.0, 0.0,2022-04-18 09:00:00, 889.0,16
0.0, 2.85, 50.67, 3.1, 51.0, 24.14, 15.71, 148.3, -6.0, 2.9, 0.8, 1009.4, 0.0, -6.0, 888.0, 0.0,2022-04-18 10:00:00, 888.0,16
0.0, 3.806, 48.37, 3.8, 48.0, 18.56, 18.16, 169.3, -6.0, 3.8, 0.8, 1008.3, 0.0, -6.0, 887.0, 0.0,2022-04-18 11:00:00, 887.0,16
0.0, 4.706, 46.82, 4.7, 47.0, 19.68, 19.46, 169.3, -6.0, 4.7, 0.8, 1007.1, 0.0, -6.0, 886.0, 0.0,2022-04-18 12:00:00, 886.0,16
0.0, 4.411, 53.87, 5.3, 54.0, 19.44, 20.97, 169.3, -4.0, 4.4, 0.8, 1005.9, 0.0, -4.0, 885.0, 0.0,2022-04-18 13:00:00, 885.0,16
0.0, 4.079, 61.13, 5.3, 61.0, 21.72, 18.4, 164.7, -2.0, 4.1, 0.8, 1004.8, 0.0, -2.0, 884.0, 0.0,2022-04-18 14:00:00, 884.0,16
0.0, 3.945, 62.52, 5.3, 63.0, 21.27, 14.46, 159.1, -3.0, 3.9, 0.8, 1003.8, 0.0, -3.0, 883.0, 0.0,2022-04-18 15:00:00, 883.0,16
0.0, 4.276, 64.05, 5.3, 64.0, 22.04, 12.38, 162.6, -2.0, 4.3, 0.8, 1001.4, 0.0, -2.0, 881.0, 0.0,2022-04-18 16:00:00, 881.0,16
0.0, 4.277, 66.16, 5.3, 66.0, 19.84, 12.48, 166.5, -1.0, 4.3, 0.8, 1000.3, 0.0, -1.0, 880.0, 0.0,2022-04-18 17:00:00, 880.0,16
0.0, 3.278, 77.82, 5.3, 78.0, 18.0, 10.91, 151.1, 0.0, 3.3, 0.8, 999.3, 0.0, 0.0, 879.0, 0.0,2022-04-18 18:00:00, 879.0,16
0.0, 2.863, 84.1, 3.5, 84.0, 19.9, 9.56, 167.4, 1.0, 2.9, 2.9, 998.2, 0.0, 1.0, 878.0, 0.0,2022-04-18 19:00:00, 878.0,16
0.0, 2.153, 91.1, 3.5, 91.0, 15.6, 8.35, 170.8, 1.0, 2.2, 2.2, 997.1, 0.0, 1.0, 877.0, 0.0,2022-04-18 20:00:00, 877.0,16
0.0, 2.128, 91.0, 3.5, 91.0, 14.61, 7.895, 167.8, 1.0, 2.1, 2.0, 997.0, 0.0, 1.0, 877.0, 0.0,2022-04-18 21:00:00, 877.0,16
0.0, 2.269, 87.8, 3.5, 88.0, 18.79, 5.545, 185.0, 1.0, 2.3, 2.0, 995.8, 0.0, 1.0, 876.0, 0.0,2022-04-18 22:00:00, 876.0,16
0.0, 2.144, 92.0, 3.5, 92.0, 36.22, 3.105, 181.4, 1.0, 2.1, 1.9, 996.8, 0.0, 1.0, 877.0, 0.0,2022-04-18 23:00:00, 877.0,16
0.0, 2.089, 92.1, 3.5, 92.0, 57.82, 3.937, 202.6, 1.0, 2.1, 1.8, 995.5, 0.0, 1.0, 876.0, 0.0,2022-04-19 00:00:00, 876.0,16
0.4, 0.762, 100.0, 3.5, 100.0, 36.5, 12.14, 197.0, 1.0, 0.8, 0.7, 995.8, 0.4, 1.0, 876.0, 0.0,2022-04-19 01:00:00, 876.0,16
0.4, 1.165, 78.8, 3.5, 79.0, 40.73, 10.11, 215.2, -2.0, 1.2, 0.6, 996.9, 0.0, -2.0, 877.0, 0.0,2022-04-19 02:00:00, 877.0,16
0.4, 0.504, 71.77, 3.5, 72.0, 26.05, 13.46, 228.1, -4.0, 0.5, 0.3, 997.0, 0.0, -4.0, 877.0, 0.0,2022-04-19 03:00:00, 877.0,16
0.4, 0.381, 66.17, 3.5, 66.0, 30.03, 9.72, 218.8, -5.0, 0.4, 0.3, 998.1, 0.0, -5.0, 878.0, 0.0,2022-04-19 04:00:00, 878.0,16
0.4, 0.281, 62.04, 3.5, 62.0, 15.73, 8.95, 239.5, -6.0, 0.3, 0.0, 999.3, 0.0, -6.0, 879.0, 0.0,2022-04-19 05:00:00, 879.0,16
0.4, 0.105, 64.29, 3.5, 64.0, 13.28, 10.49, 231.7, -6.0, 0.1, -0.1, 1000.6, 0.0, -6.0, 880.0, 0.0,2022-04-19 06:00:00, 880.0,16
0.4, 0.536, 61.96, 0.9, 62.0, 13.16, 11.49, 233.1, -6.0, 0.5, 0.1, 1001.7, 0.0, -6.0, 881.0, 0.0,2022-04-19 07:00:00, 881.0,16
0.4, 0.406, 64.88, 0.9, 65.0, 17.5, 9.29, 213.6, -6.0, 0.4, 0.1, 1002.9, 0.0, -6.0, 882.0, 0.0,2022-04-19 08:00:00, 882.0,16
0.4, 1.185, 61.48, 1.3, 61.0, 23.91, 7.912, 205.8, -5.0, 1.2, 0.1, 1004.0, 0.0, -5.0, 883.0, 0.0,2022-04-19 09:00:00, 883.0,16
0.4, 3.609, 48.92, 3.6, 49.0, 22.71, 12.51, 196.2, -7.0, 3.6, 0.1, 1003.6, 0.0, -7.0, 883.0, 0.0,2022-04-19 10:00:00, 883.0,16
0.4, 4.28, 37.68, 4.8, 38.0, 30.08, 14.35, 204.3, -9.0, 4.3, 0.1, 1004.7, 0.0, -9.0, 884.0, 0.0,2022-04-19 11:00:00, 884.0,16
0.4, 4.565, 38.87, 6.0, 39.0, 33.45, 11.54, 251.1, -8.0, 4.6, 0.1, 1004.7, 0.0, -8.0, 884.0, 0.0,2022-04-19 12:00:00, 884.0,16
0.4, 5.111, 40.05, 6.0, 40.0, 44.03, 11.86, 238.5, -7.0, 5.1, 0.1, 1004.8, 0.0, -7.0, 884.0, 0.0,2022-04-19 13:00:00, 884.0,16
0.4, 6.226, 35.89, 6.5, 36.0, 30.41, 15.99, 245.7, -8.0, 6.2, 0.1, 1005.7, 0.0, -8.0, 885.0, 0.0,2022-04-19 14:00:00, 885.0,16
0.4, 4.468, 45.05, 6.5, 45.0, 45.84, 11.37, 22.31, -7.0, 4.5, 0.1, 1006.0, 0.0, -7.0, 885.0, 0.0,2022-04-19 15:00:00, 885.0,16
0.4, 5.653, 37.78, 7.0, 38.0, 58.17, 12.2, 242.5, -7.0, 5.7, 0.1, 1005.9, 0.0, -7.0, 885.0, 0.0,2022-04-19 16:00:00, 885.0,16
0.4, 2.574, 63.24, 7.0, 63.0, 38.35, 10.58, 2.702, -4.0, 2.6, 0.1, 1007.5, 0.0, -4.0, 886.0, 0.0,2022-04-19 17:00:00, 886.0,16
0.4, 2.891, 64.83, 7.0, 65.0, 58.33, 2.925, 67.92, -3.0, 2.9, 0.1, 1008.6, 0.0, -3.0, 887.0, 0.0,2022-04-19 18:00:00, 887.0,16
0.4, 3.02, 71.49, 3.1, 71.0, 75.37, 1.901, 55.13, -1.0, 3.0, 2.8, 1008.5, 0.0, -1.0, 887.0, 0.0,2022-04-19 19:00:00, 887.0,16
0.4, 1.681, 70.1, 3.1, 70.0, 29.8, 4.484, 310.9, -3.0, 1.7, 1.5, 1008.7, 0.0, -3.0, 887.0, 0.0,2022-04-19 20:00:00, 887.0,16
0.4, 0.998, 65.88, 3.1, 66.0, 28.91, 3.883, 309.9, -5.0, 1.0, 0.8, 1009.8, 0.0, -5.0, 888.0, 0.0,2022-04-19 21:00:00, 888.0,16
0.4, -0.513, 85.0, 3.1, 85.0, 15.66, 6.524, 328.5, -2.0, -0.5, -0.6, 1010.8, 0.0, -2.0, 889.0, 0.0,2022-04-19 22:00:00, 889.0,16
0.4, -1.003, 86.6, 3.1, 87.0, 28.12, 5.594, 288.7, -3.0, -1.0, -1.5, 1010.8, 0.0, -3.0, 889.0, 0.0,2022-04-19 23:00:00, 889.0,16
0.4, -1.065, 86.8, 3.1, 87.0, 15.83, 6.864, 298.7, -3.0, -1.1, -1.5, 1010.8, 0.0, -3.0, 889.0, 0.0,2022-04-20 00:00:00, 889.0,16
0.0, -0.936, 86.9, 3.1, 87.0, 14.92, 4.711, 297.5, -2.0, -0.9, -1.6, 1010.7, 0.0, -2.0, 889.0, 0.0,2022-04-20 01:00:00, 889.0,16
0.0, -1.905, 89.1, 3.1, 89.0, 54.78, 2.611, 283.9, -3.0, -1.9, -2.1, 1010.7, 0.0, -3.0, 889.0, 0.0,2022-04-20 02:00:00, 889.0,16
0.0, -2.25, 87.7, 3.1, 88.0, 35.07, 1.995, 301.0, -4.0, -2.3, -2.6, 1011.0, 0.0, -4.0, 889.0, 0.0,2022-04-20 03:00:00, 889.0,16
0.0, -2.967, 85.5, 3.1, 86.0, 53.17, 1.976, 274.1, -5.0, -3.0, -3.2, 1010.9, 0.0, -5.0, 889.0, 0.0,2022-04-20 04:00:00, 889.0,16
0.0, -3.518, 91.3, 3.1, 91.0, 61.59, 2.576, 294.5, -5.0, -3.5, -3.4, 1011.4, 0.0, -5.0, 889.0, 0.0,2022-04-20 05:00:00, 889.0,16
0.0, -3.75, 93.6, 3.1, 94.0, 56.44, 0.758, 268.1, -5.0, -3.8, -3.9, 1011.4, 0.0, -5.0, 889.0, 0.0,2022-04-20 06:00:00, 889.0,16
0.0, -2.913, 87.9, -2.7, 88.0, 58.16, 0.948, 299.0, -5.0, -2.9, -4.1, 1011.3, 0.0, -5.0, 889.0, 0.0,2022-04-20 07:00:00, 889.0,16
0.0, -2.888, 94.6, -2.3, 95.0, 38.58, 2.447, 83.3, -4.0, -2.9, -4.1, 1012.6, 0.0, -4.0, 890.0, 0.0,2022-04-20 08:00:00, 890.0,16
0.0, -0.931, 85.6, -0.7, 86.0, 34.14, 4.187, 64.46, -3.0, -0.9, -4.1, 1011.3, 0.0, -3.0, 889.0, 0.0,2022-04-20 09:00:00, 889.0,16
0.0, 1.015, 76.06, 1.7, 76.0, 33.38, 5.29, 84.8, -2.0, 1.0, -4.1, 1011.2, 0.0, -2.0, 889.0, 0.0,2022-04-20 10:00:00, 889.0,16
0.0, 3.579, 62.44, 3.7, 62.0, 49.3, 5.384, 74.27, -3.0, 3.6, -4.1, 1009.8, 0.0, -3.0, 888.0, 0.0,2022-04-20 11:00:00, 888.0,16
0.0, 4.164, 51.14, 5.0, 51.0, 39.31, 7.593, 104.9, -5.0, 4.2, -4.1, 1009.7, 0.0, -5.0, 888.0, 0.0,2022-04-20 12:00:00, 888.0,16
0.0, 6.439, 38.82, 6.9, 39.0, 40.43, 6.547, 136.9, -6.0, 6.4, -4.1, 1008.2, 0.0, -6.0, 887.0, 0.0,2022-04-20 13:00:00, 887.0,16
0.0, 6.435, 35.65, 8.5, 36.0, 31.55, 11.46, 141.5, -8.0, 6.4, -4.1, 1007.2, 0.0, -8.0, 886.0, 0.0,2022-04-20 14:00:00, 886.0,16
0.0, 7.613, 30.7, 8.5, 31.0, 28.95, 10.33, 120.5, -9.0, 7.6, -4.1, 1007.1, 0.0, -9.0, 886.0, 0.0,2022-04-20 15:00:00, 886.0,16
0.0, 7.924, 29.13, 8.5, 29.0, 25.32, 11.31, 125.9, -9.0, 7.9, -4.1, 1006.0, 0.0, -9.0, 885.0, 0.0,2022-04-20 16:00:00, 885.0,16
0.0, 8.0, 25.92, 8.7, 26.0, 28.92, 12.23, 120.3, -10.0, 8.0, -4.1, 1005.0, 0.0, -10.0, 884.0, 0.0,2022-04-20 17:00:00, 884.0,16
0.0, 8.18, 24.19, 8.7, 24.0, 26.52, 12.97, 123.7, -11.0, 8.2, -4.1, 1005.0, 0.0, -11.0, 884.0, 0.0,2022-04-20 18:00:00, 884.0,16
0.0, 7.353, 26.88, 8.3, 27.0, 23.47, 13.37, 120.5, -11.0, 7.4, 7.3, 1003.8, 0.0, -11.0, 883.0, 0.0,2022-04-20 19:00:00, 883.0,16
0.0, 6.607, 30.91, 8.3, 31.0, 24.46, 11.19, 126.8, -9.0, 6.6, 6.6, 1003.9, 0.0, -9.0, 883.0, 0.0,2022-04-20 20:00:00, 883.0,16
0.0, 6.085, 35.49, 8.3, 35.0, 22.99, 14.45, 132.4, -8.0, 6.1, 6.1, 1003.7, 0.0, -8.0, 883.0, 0.0,2022-04-20 21:00:00, 883.0,16
0.0, 5.113, 40.67, 8.3, 41.0, 24.31, 12.52, 132.3, -7.0, 5.1, 5.1, 1003.6, 0.0, -7.0, 883.0, 0.0,2022-04-20 22:00:00, 883.0,16
0.0, 4.426, 50.36, 8.3, 50.0, 24.06, 9.82, 128.8, -5.0, 4.4, 4.4, 1004.5, 0.0, -5.0, 884.0, 0.0,2022-04-20 23:00:00, 884.0,16
0.0, 3.459, 58.77, 8.3, 59.0, 25.0, 8.05, 140.0, -4.0, 3.5, 3.5, 1003.4, 0.0, -4.0, 883.0, 0.0,2022-04-21 00:00:00, 883.0,16
0.0, 3.086, 62.09, 8.3, 62.0, 18.45, 10.43, 145.6, -3.0, 3.1, 3.1, 1004.3, 0.0, -3.0, 884.0, 0.0,2022-04-21 01:00:00, 884.0,16
0.0, 1.974, 66.79, 8.3, 67.0, 43.89, 5.165, 160.7, -3.0, 2.0, 2.1, 1003.3, 0.0, -3.0, 883.0, 0.0,2022-04-21 02:00:00, 883.0,16
0.0, 1.964, 67.65, 8.3, 68.0, 22.15, 4.936, 310.8, -3.0, 2.0, 1.1, 1003.1, 0.0, -3.0, 883.0, 0.0,2022-04-21 03:00:00, 883.0,16
0.0, 1.792, 69.42, 8.3, 69.0, 58.14, 2.003, 329.0, -3.0, 1.8, 0.9, 1003.1, 0.0, -3.0, 883.0, 0.0,2022-04-21 04:00:00, 883.0,16
0.0, 1.844, 67.45, 8.3, 67.0, 35.19, 1.276, 241.3, -3.0, 1.8, 0.9, 1003.1, 0.0, -3.0, 883.0, 0.0,2022-04-21 05:00:00, 883.0,16
0.0, 0.346, 74.53, 8.3, 75.0, 56.29, 2.426, 227.0, -4.0, 0.3, 0.2, 1003.3, 0.0, -4.0, 883.0, 0.0,2022-04-21 06:00:00, 883.0,16
0.0, 2.228, 67.47, 2.2, 67.0, 46.87, 4.122, 203.0, -3.0, 2.2, 0.1, 1003.1, 0.0, -3.0, 883.0, 0.0,2022-04-21 07:00:00, 883.0,16
0.0, 3.381, 63.18, 3.4, 63.0, 20.25, 8.73, 169.9, -3.0, 3.4, 0.1, 1004.2, 0.0, -3.0, 884.0, 0.0,2022-04-21 08:00:00, 884.0,16
0.0, 4.557, 58.56, 5.4, 59.0, 27.72, 10.3, 152.5, -3.0, 4.6, 0.1, 1004.1, 0.0, -3.0, 884.0, 0.0,2022-04-21 09:00:00, 884.0,16
0.0, 4.601, 57.54, 5.8, 58.0, 23.46, 14.24, 155.5, -3.0, 4.6, 0.1, 1004.2, 0.0, -3.0, 884.0, 0.0,2022-04-21 10:00:00, 884.0,16
0.0, 5.796, 51.12, 6.1, 51.0, 26.66, 9.35, 158.6, -3.0, 5.8, 0.1, 1005.3, 0.0, -3.0, 885.0, 0.0,2022-04-21 11:00:00, 885.0,16
0.0, 6.21, 48.09, 7.2, 48.0, 31.36, 10.75, 153.6, -4.0, 6.2, 0.1, 1005.4, 0.0, -4.0, 885.0, 0.0,2022-04-21 12:00:00, 885.0,16
0.0, 7.242, 44.72, 7.6, 45.0, 26.1, 11.62, 150.1, -4.0, 7.2, 0.1, 1005.3, 0.0, -4.0, 885.0, 0.0,2022-04-21 13:00:00, 885.0,16
0.0, 8.21, 40.44, 8.4, 40.0, 25.36, 12.31, 163.1, -4.0, 8.2, 0.1, 1005.3, 0.0, -4.0, 885.0, 0.0,2022-04-21 14:00:00, 885.0,16
0.0, 7.95, 38.72, 8.6, 39.0, 25.8, 14.78, 172.3, -5.0, 8.0, 0.1, 1006.5, 0.0, -5.0, 886.0, 0.0,2022-04-21 15:00:00, 886.0,16
0.0, 7.387, 44.36, 8.6, 44.0, 25.85, 14.76, 169.2, -4.0, 7.4, 0.1, 1006.6, 0.0, -4.0, 886.0, 0.0,2022-04-21 16:00:00, 886.0,16
