SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,8.5, None,0.0,6.6, None,2016-03-26 09:45:00,103.0,71.0,13
None,9.0, 1.0,0.0,6.1, None,2016-03-26 10:00:00,104.0,67.0,13
None,9.4, None,0.0,7.5, None,2016-03-26 10:15:00,123.0,63.0,13
None,9.9, None,0.0,7.1, None,2016-03-26 10:30:00,154.0,67.0,13
None,9.3, None,0.0,7.5, None,2016-03-26 10:45:00,104.0,63.0,13
None,9.5, 0.0,0.0,7.8, None,2016-03-26 11:00:00,125.0,64.0,13
None,9.0, None,0.0,8.1, None,2016-03-26 11:15:00,124.0,68.0,13
None,9.2, None,0.0,11.1, None,2016-03-26 11:30:00,139.0,65.0,13
None,9.8, None,0.0,10.0, None,2016-03-26 11:45:00,143.0,61.0,13
None,9.2, 1.0,0.0,11.1, None,2016-03-26 12:00:00,120.0,64.0,13
None,8.7, None,0.0,8.0, None,2016-03-26 12:15:00,125.0,62.0,13
None,9.1, None,0.0,8.7, None,2016-03-26 12:30:00,122.0,67.0,13
None,9.9, None,0.0,8.7, None,2016-03-26 12:45:00,102.0,58.0,13
None,10.7, -1.0,0.0,9.1, None,2016-03-26 13:00:00,143.0,59.0,13
None,9.9, None,0.0,10.1, None,2016-03-26 13:15:00,121.0,59.0,13
None,10.1, None,0.0,8.9, None,2016-03-26 13:30:00,143.0,62.0,13
None,9.7, None,0.0,10.1, None,2016-03-26 13:45:00,139.0,61.0,13
None,10.0, 1.0,0.0,11.6, None,2016-03-26 14:00:00,136.0,61.0,13
None,10.1, None,0.0,9.6, None,2016-03-26 14:15:00,142.0,62.0,13
None,9.4, None,0.0,9.6, None,2016-03-26 14:30:00,107.0,62.0,13
None,9.3, None,0.0,8.0, None,2016-03-26 14:45:00,119.0,64.0,13
None,9.4, 0.0,0.0,9.6, None,2016-03-26 15:00:00,134.0,65.0,13
None,9.0, None,0.0,9.4, None,2016-03-26 15:15:00,136.0,64.0,13
None,8.7, None,0.0,9.0, None,2016-03-26 15:30:00,129.0,65.0,13
None,8.7, None,0.0,7.6, None,2016-03-26 15:45:00,136.0,66.0,13
None,8.5, 0.0,0.0,7.4, None,2016-03-26 16:00:00,137.0,64.0,13
None,8.3, None,0.0,6.5, None,2016-03-26 16:15:00,130.0,67.0,13
None,8.1, None,0.0,5.0, None,2016-03-26 16:30:00,128.0,68.0,13
None,8.0, None,0.0,4.1, None,2016-03-26 16:45:00,88.0,69.0,13
None,7.7, 0.0,0.0,3.3, None,2016-03-26 17:00:00,68.0,78.0,13
None,7.5, None,0.0,4.0, None,2016-03-26 17:15:00,124.0,75.0,13
None,7.2, None,0.0,3.1, None,2016-03-26 17:30:00,70.0,79.0,13
None,6.9, None,0.0,3.8, None,2016-03-26 17:45:00,87.0,83.0,13
None,6.7, 1.0,0.0,3.6, None,2016-03-26 18:00:00,116.0,86.0,13
None,6.3, None,0.0,2.3, None,2016-03-26 18:15:00,71.0,92.0,13
None,5.8, None,0.0,1.2, None,2016-03-26 18:30:00,325.0,95.0,13
None,5.5, None,0.26,2.3, None,2016-03-26 18:45:00,341.0,98.0,13
None,5.4, 0.0,0.0,1.0, None,2016-03-26 19:00:00,56.0,100.0,13
None,5.2, None,0.0,3.0, None,2016-03-26 19:15:00,348.0,100.0,13
None,5.2, None,0.0,2.2, None,2016-03-26 19:30:00,9.0,100.0,13
None,5.1, None,0.0,4.8, None,2016-03-26 19:45:00,347.0,100.0,13
None,5.1, -1.0,0.25,3.5, None,2016-03-26 20:00:00,18.0,100.0,13
None,5.1, None,0.26,1.4, None,2016-03-26 20:15:00,16.0,100.0,13
None,4.9, None,0.76,2.2, None,2016-03-26 20:30:00,22.0,100.0,13
None,4.8, None,0.51,1.4, None,2016-03-26 20:45:00,355.0,100.0,13
None,4.7, 2.0,0.25,3.1, None,2016-03-26 21:00:00,10.0,100.0,13
None,4.7, None,0.51,5.2, None,2016-03-26 21:15:00,6.0,100.0,13
None,4.8, None,0.51,5.6, None,2016-03-26 21:30:00,14.0,100.0,13
None,4.8, None,0.25,3.8, None,2016-03-26 21:45:00,26.0,100.0,13
None,4.7, 2.0,0.0,5.3, None,2016-03-26 22:00:00,31.0,100.0,13
None,4.7, None,0.51,4.7, None,2016-03-26 22:15:00,10.0,100.0,13
None,4.7, None,0.0,5.2, None,2016-03-26 22:30:00,339.0,100.0,13
None,4.6, None,0.0,3.3, None,2016-03-26 22:45:00,12.0,100.0,13
None,4.5, 0.0,0.25,4.2, None,2016-03-26 23:00:00,35.0,100.0,13
None,4.5, None,0.0,6.0, None,2016-03-26 23:15:00,38.0,100.0,13
None,4.4, None,0.0,5.2, None,2016-03-26 23:30:00,31.0,100.0,13
None,4.4, None,0.0,6.9, None,2016-03-26 23:45:00,3.0,100.0,13
None,4.4, 0.0,0.0,5.8, None,2016-03-27 00:00:00,342.0,100.0,13
None,4.4, None,0.76,7.8, None,2016-03-27 00:15:00,339.0,100.0,13
None,4.4, None,0.0,5.9, None,2016-03-27 00:30:00,319.0,100.0,13
None,4.3, None,0.0,5.8, None,2016-03-27 00:45:00,342.0,100.0,13
None,4.3, 1.0,0.26,5.5, None,2016-03-27 01:00:00,343.0,100.0,13
None,4.3, None,0.25,5.9, None,2016-03-27 01:15:00,337.0,100.0,13
None,4.3, None,0.76,2.1, None,2016-03-27 01:30:00,12.0,100.0,13
None,4.3, None,0.26,1.6, None,2016-03-27 01:45:00,17.0,100.0,13
None,4.3, 1.0,0.0,1.8, None,2016-03-27 02:00:00,275.0,100.0,13
None,4.3, None,0.0,2.3, None,2016-03-27 02:15:00,288.0,100.0,13
None,4.3, None,0.0,2.7, None,2016-03-27 02:30:00,315.0,100.0,13
None,4.4, None,0.25,2.7, None,2016-03-27 02:45:00,292.0,100.0,13
None,4.4, 0.0,0.0,4.3, None,2016-03-27 03:00:00,263.0,100.0,13
None,4.5, None,0.0,7.9, None,2016-03-27 03:15:00,248.0,100.0,13
None,4.5, None,0.0,9.7, None,2016-03-27 03:30:00,296.0,100.0,13
None,4.1, None,0.0,9.9, None,2016-03-27 03:45:00,301.0,100.0,13
None,4.2, 1.0,0.0,9.5, None,2016-03-27 04:00:00,296.0,100.0,13
None,4.3, None,0.0,9.1, None,2016-03-27 04:15:00,297.0,100.0,13
None,4.3, None,0.0,10.4, None,2016-03-27 04:30:00,305.0,100.0,13
None,4.0, None,0.0,12.1, None,2016-03-27 04:45:00,301.0,100.0,13
None,3.9, 0.0,0.0,11.4, None,2016-03-27 05:00:00,309.0,100.0,13
None,3.8, None,0.0,11.2, None,2016-03-27 05:15:00,311.0,100.0,13
None,3.6, None,0.0,10.6, None,2016-03-27 05:30:00,306.0,100.0,13
None,3.5, None,0.0,12.8, None,2016-03-27 05:45:00,300.0,100.0,13
None,3.4, -1.0,0.0,12.2, None,2016-03-27 06:00:00,308.0,100.0,13
None,3.5, None,0.0,13.3, None,2016-03-27 06:15:00,304.0,100.0,13
None,3.6, None,0.0,16.9, None,2016-03-27 06:30:00,303.0,100.0,13
None,3.8, None,0.0,13.4, None,2016-03-27 06:45:00,303.0,100.0,13
None,3.8, 0.0,0.0,13.9, None,2016-03-27 07:00:00,304.0,100.0,13
None,3.9, None,0.0,13.1, None,2016-03-27 07:15:00,303.0,100.0,13
None,3.8, None,0.0,13.1, None,2016-03-27 07:30:00,303.0,100.0,13
None,3.9, None,0.0,11.9, None,2016-03-27 07:45:00,303.0,100.0,13
None,4.1, 0.0,0.0,11.0, None,2016-03-27 08:00:00,301.0,100.0,13
None,4.4, None,0.0,11.1, None,2016-03-27 08:15:00,303.0,100.0,13
None,4.7, None,0.0,13.7, None,2016-03-27 08:30:00,302.0,97.0,13
None,5.0, None,0.0,15.5, None,2016-03-27 08:45:00,302.0,93.0,13
None,6.3, 0.0,0.0,11.9, None,2016-03-27 09:00:00,306.0,95.0,13
None,7.3, None,0.0,11.4, None,2016-03-27 09:15:00,297.0,79.0,13
None,7.3, None,0.0,11.6, None,2016-03-27 09:30:00,295.0,80.0,13
None,7.2, None,0.0,11.5, None,2016-03-27 09:45:00,297.0,80.0,13
None,6.0, -1.0,0.0,8.9, None,2016-03-27 10:00:00,298.0,80.0,13
None,7.4, None,0.0,10.6, None,2016-03-27 10:15:00,272.0,72.0,13
None,8.2, None,0.0,8.7, None,2016-03-27 10:30:00,283.0,69.0,13
None,8.5, None,0.0,9.7, None,2016-03-27 10:45:00,261.0,70.0,13
None,8.4, 1.0,0.0,9.6, None,2016-03-27 11:00:00,279.0,66.0,13
None,8.4, None,0.0,12.5, None,2016-03-27 11:15:00,268.0,65.0,13
None,8.2, None,0.0,13.5, None,2016-03-27 11:30:00,293.0,66.0,13
None,7.3, None,0.0,13.6, None,2016-03-27 11:45:00,296.0,70.0,13
None,8.2, 2.0,0.0,11.3, None,2016-03-27 12:00:00,297.0,63.0,13
None,9.1, None,0.0,13.2, None,2016-03-27 12:15:00,284.0,62.0,13
None,9.4, None,0.0,11.5, None,2016-03-27 12:30:00,298.0,61.0,13
None,9.4, None,0.0,11.6, None,2016-03-27 12:45:00,297.0,57.0,13
None,8.9, -2.0,0.0,13.4, None,2016-03-27 13:00:00,275.0,59.0,13
None,9.2, None,0.0,12.3, None,2016-03-27 13:15:00,295.0,58.0,13
None,8.8, None,0.0,15.3, None,2016-03-27 13:30:00,295.0,59.0,13
None,8.9, None,0.0,16.0, None,2016-03-27 13:45:00,290.0,53.0,13
None,8.9, 0.0,0.0,15.2, None,2016-03-27 14:00:00,303.0,60.0,13
None,8.6, None,0.0,12.9, None,2016-03-27 14:15:00,272.0,57.0,13
None,8.5, None,0.0,14.7, None,2016-03-27 14:30:00,292.0,57.0,13
None,8.4, None,0.0,16.6, None,2016-03-27 14:45:00,297.0,54.0,13
None,8.4, 1.0,0.0,17.6, None,2016-03-27 15:00:00,281.0,57.0,13
None,8.6, None,0.0,12.0, None,2016-03-27 15:15:00,285.0,57.0,13
None,8.6, None,0.0,14.5, None,2016-03-27 15:30:00,304.0,58.0,13
None,8.6, None,0.0,11.9, None,2016-03-27 15:45:00,303.0,60.0,13
None,8.4, -1.0,0.0,11.6, None,2016-03-27 16:00:00,301.0,66.0,13
None,8.0, None,0.0,13.3, None,2016-03-27 16:15:00,284.0,64.0,13
None,7.5, None,0.0,12.0, None,2016-03-27 16:30:00,287.0,67.0,13
None,6.8, None,0.0,12.8, None,2016-03-27 16:45:00,297.0,71.0,13
None,6.4, 2.0,0.0,12.4, None,2016-03-27 17:00:00,294.0,73.0,13
None,6.2, None,0.0,9.7, None,2016-03-27 17:15:00,297.0,71.0,13
None,5.9, None,0.0,13.0, None,2016-03-27 17:30:00,280.0,71.0,13
None,5.6, None,0.0,8.8, None,2016-03-27 17:45:00,293.0,75.0,13
None,5.4, 0.0,0.0,8.1, None,2016-03-27 18:00:00,298.0,76.0,13
None,5.1, None,0.0,7.2, None,2016-03-27 18:15:00,311.0,79.0,13
None,4.7, None,0.0,7.0, None,2016-03-27 18:30:00,310.0,82.0,13
None,4.4, None,0.0,6.7, None,2016-03-27 18:45:00,295.0,83.0,13
None,4.2, -1.0,0.0,5.9, None,2016-03-27 19:00:00,298.0,84.0,13
None,4.1, None,0.0,3.6, None,2016-03-27 19:15:00,1.0,89.0,13
None,3.9, None,0.0,4.9, None,2016-03-27 19:30:00,47.0,89.0,13
None,3.7, None,0.0,5.5, None,2016-03-27 19:45:00,332.0,94.0,13
None,3.2, 0.0,0.51,4.1, None,2016-03-27 20:00:00,293.0,97.0,13
None,2.7, None,0.0,5.8, None,2016-03-27 20:15:00,294.0,99.0,13
None,2.5, None,0.0,3.5, None,2016-03-27 20:30:00,321.0,99.0,13
None,2.2, None,0.0,5.5, None,2016-03-27 20:45:00,336.0,100.0,13
None,1.9, 0.0,0.0,5.1, None,2016-03-27 21:00:00,351.0,100.0,13
None,1.7, None,0.0,2.9, None,2016-03-27 21:15:00,0.0,100.0,13
None,1.5, None,0.0,3.2, None,2016-03-27 21:30:00,344.0,100.0,13
None,1.1, None,0.0,3.4, None,2016-03-27 21:45:00,2.0,100.0,13
None,1.1, 0.0,0.0,4.0, None,2016-03-27 22:00:00,344.0,100.0,13
None,1.0, None,0.0,3.6, None,2016-03-27 22:15:00,2.0,100.0,13
None,1.2, None,0.0,3.1, None,2016-03-27 22:30:00,354.0,100.0,13
None,1.2, None,0.0,2.9, None,2016-03-27 22:45:00,35.0,100.0,13
None,1.2, -1.0,0.0,2.3, None,2016-03-27 23:00:00,17.0,100.0,13
None,1.3, None,0.0,2.9, None,2016-03-27 23:15:00,347.0,100.0,13
None,1.5, None,0.0,2.2, None,2016-03-27 23:30:00,4.0,100.0,13
None,1.4, None,0.0,2.7, None,2016-03-27 23:45:00,2.0,100.0,13
None,1.3, 0.0,0.0,2.9, None,2016-03-28 00:00:00,339.0,100.0,13
None,1.3, None,0.0,3.1, None,2016-03-28 00:15:00,6.0,100.0,13
None,1.1, None,0.0,2.5, None,2016-03-28 00:30:00,347.0,100.0,13
None,1.1, None,0.0,3.0, None,2016-03-28 00:45:00,329.0,100.0,13
None,1.2, 0.0,0.0,4.3, None,2016-03-28 01:00:00,1.0,100.0,13
None,1.3, None,0.0,3.5, None,2016-03-28 01:15:00,8.0,100.0,13
None,1.1, None,0.0,4.7, None,2016-03-28 01:30:00,360.0,100.0,13
None,1.0, None,0.0,4.1, None,2016-03-28 01:45:00,10.0,100.0,13
None,1.1, 0.0,0.0,2.4, None,2016-03-28 02:00:00,0.0,100.0,13
None,1.1, None,0.0,4.0, None,2016-03-28 02:15:00,2.0,100.0,13
None,1.2, None,0.0,4.5, None,2016-03-28 02:30:00,4.0,100.0,13
None,1.3, None,0.0,4.5, None,2016-03-28 02:45:00,19.0,100.0,13
None,1.4, 0.0,0.0,3.1, None,2016-03-28 03:00:00,27.0,100.0,13
None,1.3, None,0.0,4.1, None,2016-03-28 03:15:00,35.0,100.0,13
None,1.0, None,0.0,3.0, None,2016-03-28 03:30:00,32.0,100.0,13
None,0.8, None,0.0,3.6, None,2016-03-28 03:45:00,14.0,100.0,13
None,0.6, 1.0,0.0,3.9, None,2016-03-28 04:00:00,345.0,100.0,13
None,0.3, None,0.0,4.6, None,2016-03-28 04:15:00,340.0,100.0,13
None,0.2, None,0.0,4.9, None,2016-03-28 04:30:00,333.0,100.0,13
None,-0.1, None,0.0,5.5, None,2016-03-28 04:45:00,334.0,100.0,13
None,-0.1, 0.0,0.0,5.9, None,2016-03-28 05:00:00,3.0,100.0,13
None,0.3, None,0.0,5.2, None,2016-03-28 05:15:00,21.0,100.0,13
None,0.4, None,0.0,5.9, None,2016-03-28 05:30:00,17.0,100.0,13
None,0.2, None,0.0,6.3, None,2016-03-28 05:45:00,350.0,100.0,13
None,0.0, 0.0,0.0,6.1, None,2016-03-28 06:00:00,353.0,100.0,13
None,0.2, None,0.0,7.1, None,2016-03-28 06:15:00,8.0,100.0,13
None,0.2, None,0.0,5.8, None,2016-03-28 06:30:00,6.0,100.0,13
None,0.2, None,0.0,4.8, None,2016-03-28 06:45:00,352.0,100.0,13
None,0.4, 0.0,0.0,4.2, None,2016-03-28 07:00:00,8.0,100.0,13
None,0.7, None,0.0,3.7, None,2016-03-28 07:15:00,342.0,100.0,13
None,1.0, None,0.0,4.5, None,2016-03-28 07:30:00,325.0,100.0,13
None,1.5, None,0.0,3.1, None,2016-03-28 07:45:00,319.0,100.0,13
None,3.4, 0.0,0.0,3.6, None,2016-03-28 08:00:00,5.0,100.0,13
None,4.1, None,0.0,2.1, None,2016-03-28 08:15:00,320.0,100.0,13
None,4.9, None,0.0,3.0, None,2016-03-28 08:30:00,340.0,100.0,13
None,4.5, None,0.0,2.8, None,2016-03-28 08:45:00,295.0,100.0,13
None,4.6, -2.0,0.0,2.5, None,2016-03-28 09:00:00,177.0,100.0,13
None,5.9, None,0.0,3.7, None,2016-03-28 09:15:00,107.0,94.0,13
None,7.6, None,0.0,1.8, None,2016-03-28 09:30:00,108.0,78.0,13
None,8.0, None,0.0,3.9, None,2016-03-28 09:45:00,312.0,75.0,13
None,8.9, 0.0,0.0,3.9, None,2016-03-28 10:00:00,358.0,76.0,13
None,8.2, None,0.0,3.6, None,2016-03-28 10:15:00,11.0,71.0,13
None,8.2, None,0.0,6.4, None,2016-03-28 10:30:00,140.0,73.0,13
None,7.8, None,0.0,4.3, None,2016-03-28 10:45:00,173.0,72.0,13
