ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 410.0, 709.0, None, None,2018-05-07 00:00:00, 14.5, None, None,19
None, 410.0, 709.0, None, None,2018-05-07 01:00:00, 10.1, None, None,19
None, 410.0, 708.0, None, None,2018-05-07 02:00:00, 7.8, None, None,19
None, 410.0, 705.0, None, None,2018-05-07 03:00:00, 4.2, None, None,19
None, 410.0, 704.0, None, None,2018-05-07 04:00:00, 2.9, None, None,19
None, 410.0, 703.0, None, None,2018-05-07 05:00:00, 3.0, None, None,19
None, 410.0, 703.0, None, None,2018-05-07 06:00:00, 2.6, None, None,19
None, 410.0, 703.0, None, None,2018-05-07 07:00:00, 2.2, None, None,19
None, 410.0, 703.0, None, None,2018-05-07 08:00:00, 2.3, None, None,19
None, 410.0, 703.0, None, None,2018-05-07 09:00:00, 2.6, None, None,19
None, 410.0, 706.0, None, None,2018-05-07 10:00:00, 2.5, None, None,19
None, 410.0, 710.0, None, None,2018-05-07 11:00:00, 2.3, None, None,19
None, 411.0, 715.0, None, None,2018-05-07 12:00:00, 1.9, None, None,19
None, 411.0, 721.0, None, None,2018-05-07 13:00:00, 2.3, None, None,19
None, 411.0, 726.0, None, None,2018-05-07 14:00:00, 4.5, None, None,19
None, 411.0, 731.0, None, None,2018-05-07 15:00:00, 7.6, None, None,19
None, 410.0, 734.0, 0.0, None,2018-05-07 16:00:00, 11.1, None, None,19
None, 410.0, 734.0, None, None,2018-05-07 17:00:00, 11.9, None, None,19
None, 410.0, 739.0, None, None,2018-05-07 18:00:00, 12.9, None, None,19
None, 410.0, 740.0, None, None,2018-05-07 19:00:00, 15.1, None, None,19
None, 410.0, 742.0, None, None,2018-05-07 20:00:00, 15.0, None, None,19
None, 410.0, 742.0, None, None,2018-05-07 21:00:00, 11.2, None, None,19
None, 410.0, 741.0, None, None,2018-05-07 22:00:00, 13.0, None, None,19
None, 410.0, 741.0, None, None,2018-05-07 23:00:00, 12.1, None, None,19
None, 412.0, 740.0, None, None,2018-05-08 00:00:00, 6.0, None, None,19
None, 412.0, 739.0, None, None,2018-05-08 01:00:00, 8.0, None, None,19
None, 412.0, 735.0, None, None,2018-05-08 02:00:00, 5.6, None, None,19
None, 412.0, 733.0, None, None,2018-05-08 03:00:00, 3.2, None, None,19
None, 412.0, 732.0, None, None,2018-05-08 04:00:00, 2.4, None, None,19
None, 412.0, 732.0, None, None,2018-05-08 05:00:00, 2.8, None, None,19
None, 412.0, 732.0, None, None,2018-05-08 06:00:00, 3.8, None, None,19
None, 412.0, 732.0, None, None,2018-05-08 07:00:00, 2.3, None, None,19
None, 412.0, 732.0, None, None,2018-05-08 08:00:00, 2.5, None, None,19
None, 412.0, 732.0, None, None,2018-05-08 09:00:00, 2.3, None, None,19
None, 413.0, 732.0, None, None,2018-05-08 10:00:00, 1.5, None, None,19
None, 413.0, 732.0, None, None,2018-05-08 11:00:00, 0.9, None, None,19
None, 413.0, 732.0, None, None,2018-05-08 12:00:00, 0.4, None, None,19
None, 413.0, 732.0, None, None,2018-05-08 13:00:00, 0.4, None, None,19
None, 413.0, 732.0, None, None,2018-05-08 14:00:00, 2.3, None, None,19
None, 413.0, 732.0, None, None,2018-05-08 15:00:00, 5.2, None, None,19
None, 413.0, 732.0, 0.0, None,2018-05-08 16:00:00, 8.2, None, None,19
None, 412.0, 733.0, None, None,2018-05-08 17:00:00, 9.0, None, None,19
None, 412.0, 733.0, None, None,2018-05-08 18:00:00, 11.6, None, None,19
None, 412.0, 734.0, None, None,2018-05-08 19:00:00, 13.4, None, None,19
None, 412.0, 734.0, None, None,2018-05-08 20:00:00, 14.8, None, None,19
None, 411.0, 733.0, None, None,2018-05-08 21:00:00, 14.2, None, None,19
None, 412.0, 730.0, None, None,2018-05-08 22:00:00, 13.8, None, None,19
None, 412.0, 724.0, None, None,2018-05-08 23:00:00, 14.6, None, None,19
None, 412.0, 718.0, None, None,2018-05-09 00:00:00, 12.5, None, None,19
None, 412.0, 713.0, None, None,2018-05-09 01:00:00, 10.3, None, None,19
None, 412.0, 709.0, None, None,2018-05-09 02:00:00, 7.1, None, None,19
None, 412.0, 705.0, None, None,2018-05-09 03:00:00, 5.2, None, None,19
None, 412.0, 703.0, None, None,2018-05-09 04:00:00, 3.9, None, None,19
None, 412.0, 702.0, None, None,2018-05-09 05:00:00, 3.3, None, None,19
None, 412.0, 701.0, None, None,2018-05-09 07:00:00, 2.8, None, None,19
None, 412.0, 701.0, None, None,2018-05-09 08:00:00, 3.2, None, None,19
None, 412.0, 701.0, None, None,2018-05-09 09:00:00, 3.5, None, None,19
None, 412.0, 701.0, None, None,2018-05-09 10:00:00, 3.6, None, None,19
None, 412.0, 701.0, None, None,2018-05-09 11:00:00, 3.1, None, None,19
None, 412.0, 701.0, None, None,2018-05-09 12:00:00, 3.0, None, None,19
None, 414.0, 701.0, None, None,2018-05-09 13:00:00, 3.6, None, None,19
None, 416.0, 701.0, None, None,2018-05-09 14:00:00, 3.3, None, None,19
None, 419.0, 702.0, None, None,2018-05-09 15:00:00, 4.0, None, None,19
None, 423.0, 704.0, 0.0, None,2018-05-09 16:00:00, 3.9, None, None,19
None, 424.0, 704.0, None, None,2018-05-09 17:00:00, 4.2, None, None,19
None, 427.0, 704.0, None, None,2018-05-09 18:00:00, 5.1, None, None,19
None, 431.0, 704.0, None, None,2018-05-09 19:00:00, 4.6, None, None,19
None, 433.0, 704.0, None, None,2018-05-09 20:00:00, 4.7, None, None,19
None, 434.0, 704.0, None, None,2018-05-09 21:00:00, 5.0, None, None,19
None, 434.0, 704.0, None, None,2018-05-09 22:00:00, 6.7, None, None,19
None, 434.0, 704.0, None, None,2018-05-09 23:00:00, 7.9, None, None,19
None, 434.0, 702.0, None, None,2018-05-10 00:00:00, 7.3, None, None,19
None, 434.0, 699.0, None, None,2018-05-10 01:00:00, 5.9, None, None,19
None, 434.0, 697.0, None, None,2018-05-10 02:00:00, 5.2, None, None,19
None, 434.0, 696.0, None, None,2018-05-10 03:00:00, 3.5, None, None,19
None, 435.0, 695.0, None, None,2018-05-10 04:00:00, 2.4, None, None,19
None, 435.0, 695.0, None, None,2018-05-10 05:00:00, 1.9, None, None,19
None, 435.0, 694.0, None, None,2018-05-10 06:00:00, 1.5, None, None,19
None, 435.0, 694.0, None, None,2018-05-10 07:00:00, 2.0, None, None,19
None, 435.0, 694.0, None, None,2018-05-10 08:00:00, 1.8, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 09:00:00, 1.8, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 10:00:00, 1.2, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 11:00:00, 1.1, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 12:00:00, 0.8, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 13:00:00, 1.1, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 14:00:00, 2.0, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 15:00:00, 3.1, None, None,19
None, 436.0, 694.0, 0.0, None,2018-05-10 16:00:00, 4.1, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 17:00:00, 3.5, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 18:00:00, 4.3, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 19:00:00, 4.5, None, None,19
None, 436.0, 694.0, None, None,2018-05-10 20:00:00, 4.4, None, None,19
None, 437.0, 694.0, None, None,2018-05-10 21:00:00, 3.9, None, None,19
None, 437.0, 694.0, None, None,2018-05-10 22:00:00, 6.8, None, None,19
None, 437.0, 694.0, None, None,2018-05-10 23:00:00, 5.9, None, None,19
None, 437.0, 692.0, None, None,2018-05-11 00:00:00, 5.6, None, None,19
None, 437.0, 690.0, None, None,2018-05-11 01:00:00, 4.7, None, None,19
None, 437.0, 688.0, None, None,2018-05-11 02:00:00, 4.0, None, None,19
None, 438.0, 686.0, None, None,2018-05-11 03:00:00, 3.4, None, None,19
None, 438.0, 685.0, None, None,2018-05-11 04:00:00, 2.7, None, None,19
None, 438.0, 684.0, None, None,2018-05-11 05:00:00, 2.9, None, None,19
None, 438.0, 683.0, None, None,2018-05-11 06:00:00, 3.2, None, None,19
None, 438.0, 683.0, None, None,2018-05-11 07:00:00, 2.6, None, None,19
None, 438.0, 682.0, None, None,2018-05-11 08:00:00, 3.2, None, None,19
None, 438.0, 682.0, None, None,2018-05-11 09:00:00, 3.1, None, None,19
None, 438.0, 682.0, None, None,2018-05-11 10:00:00, 3.1, None, None,19
None, 438.0, 682.0, None, None,2018-05-11 11:00:00, 3.3, None, None,19
None, 438.0, 681.0, None, None,2018-05-11 12:00:00, 3.3, None, None,19
None, 438.0, 681.0, None, None,2018-05-11 13:00:00, 3.1, None, None,19
None, 438.0, 680.0, None, None,2018-05-11 14:00:00, 3.6, None, None,19
None, 438.0, 680.0, None, None,2018-05-11 15:00:00, 3.6, None, None,19
None, 438.0, 680.0, 0.0, None,2018-05-11 16:00:00, 4.4, None, None,19
None, 438.0, 679.0, None, None,2018-05-11 17:00:00, 6.0, None, None,19
None, 437.0, 679.0, None, None,2018-05-11 18:00:00, 6.2, None, None,19
None, 437.0, 678.0, None, None,2018-05-11 19:00:00, 8.5, None, None,19
None, 437.0, 677.0, None, None,2018-05-11 20:00:00, 8.5, None, None,19
None, 437.0, 674.0, None, None,2018-05-11 21:00:00, 10.3, None, None,19
None, 437.0, 671.0, None, None,2018-05-11 22:00:00, 11.4, None, None,19
None, 437.0, 668.0, None, None,2018-05-11 23:00:00, 12.2, None, None,19
None, 437.0, 664.0, None, None,2018-05-12 00:00:00, 11.2, None, None,19
None, 437.0, 658.0, None, None,2018-05-12 01:00:00, 10.5, None, None,19
None, 437.0, 653.0, None, None,2018-05-12 02:00:00, 7.7, None, None,19
None, 437.0, 650.0, None, None,2018-05-12 03:00:00, 4.2, None, None,19
None, 437.0, 648.0, None, None,2018-05-12 04:00:00, 1.8, None, None,19
None, 438.0, 648.0, None, None,2018-05-12 05:00:00, 1.5, None, None,19
None, 438.0, 647.0, None, None,2018-05-12 06:00:00, 1.2, None, None,19
None, 438.0, 647.0, None, None,2018-05-12 07:00:00, 0.6, None, None,19
None, 438.0, 647.0, None, None,2018-05-12 08:00:00, 0.2, None, None,19
None, 438.0, 647.0, None, None,2018-05-12 09:00:00, 0.1, None, None,19
None, 438.0, 647.0, None, None,2018-05-12 10:00:00, 0.0, None, None,19
None, 438.0, 647.0, None, None,2018-05-12 11:00:00, -0.3, None, None,19
None, 438.0, 648.0, None, None,2018-05-12 12:00:00, -0.7, None, None,19
None, 438.0, 651.0, None, None,2018-05-12 13:00:00, 0.1, None, None,19
None, 438.0, 652.0, None, None,2018-05-12 14:00:00, 1.9, None, None,19
None, 438.0, 652.0, None, None,2018-05-12 15:00:00, 6.2, None, None,19
None, 438.0, 654.0, 0.0, None,2018-05-12 16:00:00, 8.7, None, None,19
None, 437.0, 656.0, None, None,2018-05-12 17:00:00, 11.1, None, None,19
None, 437.0, 657.0, None, None,2018-05-12 18:00:00, 12.7, None, None,19
None, 437.0, 658.0, None, None,2018-05-12 19:00:00, 14.1, None, None,19
None, 437.0, 659.0, None, None,2018-05-12 20:00:00, 16.1, None, None,19
None, 436.0, 658.0, None, None,2018-05-12 21:00:00, 15.2, None, None,19
None, 437.0, 652.0, None, None,2018-05-12 22:00:00, 15.6, None, None,19
None, 437.0, 646.0, None, None,2018-05-12 23:00:00, 15.9, None, None,19
None, 437.0, 636.0, None, None,2018-05-13 00:00:00, 15.2, None, None,19
None, 437.0, 628.0, None, None,2018-05-13 01:00:00, 14.9, None, None,19
None, 437.0, 620.0, None, None,2018-05-13 02:00:00, 12.9, None, None,19
None, 437.0, 615.0, None, None,2018-05-13 03:00:00, 10.6, None, None,19
