TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-12.528,0.6,93.1,7.6,811.75, None,11.11,2022-01-01 00:00:00,209.2,-13.433,1
-11.541,0.6,93.4,7.8,810.65, None,11.3,2022-01-01 01:00:00,202.2,-12.412,1
-10.581,0.6,94.0,6.24,809.75, None,11.11,2022-01-01 02:00:00,205.0,-11.378,1
-9.337,0.6,95.2,10.52,808.15, None,14.03,2022-01-01 03:00:00,219.0,-9.98,1
-9.269,0.6,95.3,10.33,807.05, None,14.42,2022-01-01 04:00:00,207.8,-9.899,1
-9.134,0.6,95.7,12.28,805.35, None,19.1,2022-01-01 05:00:00,192.3,-9.712,1
-9.168,0.6,95.6,9.16,804.55, None,12.47,2022-01-01 06:00:00,183.9,-9.759,1
-7.968,0.6,96.1,8.58,803.05, None,12.67,2022-01-01 07:00:00,195.1,-8.496,1
-7.251,0.6,96.8,10.33,801.65, None,14.42,2022-01-01 08:00:00,198.0,-7.688,1
-6.294,1.9,97.1,9.36,801.75, None,13.06,2022-01-01 09:00:00,192.3,-6.692,1
-6.294,21.9,97.7,7.8,802.35, None,11.89,2022-01-01 10:00:00,196.5,-6.612,1
-6.357,40.6,97.6,8.38,802.35, None,11.3,2022-01-01 11:00:00,190.9,-6.688,1
-6.073,43.1,97.7,7.41,802.35, None,9.74,2022-01-01 12:00:00,195.1,-6.391,1
-6.073,91.9,97.9,8.77,802.35, None,14.81,2022-01-01 13:00:00,216.2,-6.365,1
-6.136,96.9,97.9,7.99,802.55, None,14.23,2022-01-01 14:00:00,209.2,-6.428,1
-6.452,36.9,97.8,5.85,802.95, None,9.74,2022-01-01 15:00:00,213.4,-6.757,1
-6.77,4.4,97.8,3.9,803.45, None,5.46,2022-01-01 16:00:00,227.4,-7.074,1
-7.026,0.6,97.5,3.31,803.45, None,4.87,2022-01-01 17:00:00,223.2,-7.37,1
-7.026,0.6,97.5,3.31,803.25, None,4.68,2022-01-01 18:00:00,202.2,-7.37,1
-7.026,0.6,97.5,3.7,802.95, None,5.65,2022-01-01 19:00:00,190.9,-7.37,1
-7.187,0.6,97.5,3.31,802.55, None,4.87,2022-01-01 20:00:00,190.9,-7.531,1
-7.381,0.6,97.4,3.31,802.45, None,5.26,2022-01-01 21:00:00,192.3,-7.738,1
-7.187,0.6,97.5,3.31,802.65, None,4.48,2022-01-01 22:00:00,193.7,-7.531,1
-7.381,0.6,97.5,3.51,802.75, None,5.85,2022-01-01 23:00:00,193.7,-7.724,1
-8.497,0.6,97.0,3.12,803.55, None,4.48,2022-01-02 00:00:00,228.8,-8.905,1
-8.597,0.6,96.8,3.51,804.35, None,5.85,2022-01-02 01:00:00,227.4,-9.031,1
-8.597,0.6,96.7,3.12,805.25, None,4.29,2022-01-02 02:00:00,228.8,-9.044,1
-8.797,0.6,96.6,3.51,805.75, None,5.46,2022-01-02 03:00:00,223.2,-9.257,1
-9.202,0.6,96.5,2.53,806.75, None,5.46,2022-01-02 04:00:00,195.1,-9.674,1
-9.235,0.6,96.4,2.34,806.95, None,3.51,2022-01-02 05:00:00,199.4,-9.72,1
-9.134,0.6,96.5,1.56,807.35, None,3.7,2022-01-02 06:00:00,186.7,-9.606,1
-9.033,0.6,96.3,0.39,807.55, None,1.17,2022-01-02 07:00:00,158.6,-9.532,1
-9.202,0.6,96.5,1.56,807.85, None,2.14,2022-01-02 08:00:00,98.3,-9.674,1
-8.999,10.6,96.5,1.75,807.95, None,3.31,2022-01-02 09:00:00,106.7,-9.471,1
-9.337,50.6,96.4,2.14,807.95, None,3.31,2022-01-02 10:00:00,110.9,-9.822,1
-9.473,43.1,96.3,2.14,807.75, None,3.31,2022-01-02 11:00:00,101.1,-9.97,1
-9.508,54.4,96.4,1.75,807.45, None,2.92,2022-01-02 12:00:00,85.6,-9.992,1
-9.61,38.1,96.4,1.36,807.45, None,2.14,2022-01-02 13:00:00,96.9,-10.094,1
-10.546,36.9,96.2,1.56,807.05, None,2.73,2022-01-02 14:00:00,94.1,-11.054,1
-10.898,21.9,95.7,1.17,806.75, None,1.56,2022-01-02 15:00:00,53.3,-11.47,1
-11.218,1.9,95.5,1.17,805.75, None,1.75,2022-01-02 16:00:00,30.9,-11.815,1
-12.788,0.6,94.9,1.56,805.35, None,2.73,2022-01-02 17:00:00,73.0,-13.457,1
-13.428,0.6,94.2,6.43,805.05, None,12.28,2022-01-02 18:00:00,60.4,-14.184,1
-14.159,0.6,93.7,7.21,804.45, None,11.5,2022-01-02 19:00:00,60.4,-14.976,1
-15.385,0.6,93.2,8.38,804.55, None,12.28,2022-01-02 20:00:00,73.0,-16.259,1
-16.284,0.6,92.6,8.58,804.55, None,11.89,2022-01-02 21:00:00,59.0,-17.229,1
-17.338,0.6,92.0,7.6,804.85, None,11.11,2022-01-02 22:00:00,81.4,-18.353,1
-17.944,0.6,91.4,6.04,804.85, None,9.94,2022-01-02 23:00:00,89.9,-19.03,1
-19.331,0.6,90.8,5.46,804.95, None,8.58,2022-01-03 00:00:00,99.7,-20.482,1
-20.356,0.6,90.0,5.46,804.95, None,8.19,2022-01-03 01:00:00,89.9,-21.599,1
-21.272,0.6,89.5,4.68,804.95, None,7.6,2022-01-03 02:00:00,89.9,-22.569,1
-22.016,0.6,88.8,4.29,805.25, None,7.02,2022-01-03 03:00:00,96.9,-23.394,1
-22.626,0.6,88.4,3.7,805.55, None,5.85,2022-01-03 04:00:00,105.3,-24.047,1
-23.356,0.6,87.9,4.09,805.95, None,6.24,2022-01-03 05:00:00,108.1,-24.832,1
-23.943,0.6,87.5,4.68,806.25, None,6.82,2022-01-03 06:00:00,94.1,-25.462,1
-24.433,0.6,87.2,4.29,806.45, None,6.43,2022-01-03 07:00:00,95.5,-25.984,1
-24.988,0.6,86.8,4.09,806.85, None,6.04,2022-01-03 08:00:00,105.3,-26.582,1
-25.613,6.9,86.4,4.29,807.45, None,6.82,2022-01-03 09:00:00,105.3,-27.248,1
-25.902,23.1,86.2,4.48,808.25, None,7.02,2022-01-03 10:00:00,106.7,-27.558,1
-25.96,59.4,86.1,4.48,808.95, None,6.63,2022-01-03 11:00:00,105.3,-27.628,1
-26.312,70.6,86.1,4.29,809.35, None,6.04,2022-01-03 12:00:00,98.3,-27.975,1
-26.312,88.1,86.2,4.29,809.55, None,6.82,2022-01-03 13:00:00,101.1,-27.963,1
-26.431,38.1,86.2,3.9,809.75, None,6.24,2022-01-03 14:00:00,99.7,-28.08,1
