CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-10.39, 92.7, None, None, None,18.85,12.86, None,245.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-02-26 13:00:00, None, None, None, None,9
None,-10.7, 92.6, None, None, None,17.39,13.37, None,259.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-26 14:00:00, None, None, None, None,9
None,-11.8, 91.7, None, None, None,18.73,13.95, None,265.3, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-26 15:00:00, None, None, None, None,9
None,-12.62, 91.8, None, None, None,18.71,15.21, None,264.8, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-02-26 16:00:00, None, None, None, None,9
None,-13.24, 91.8, None, None, None,11.34,18.61, None,280.8, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-02-26 17:00:00, None, None, None, None,9
None,-13.6, 91.5, None, None, None,10.57,22.61, None,279.2, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2018-02-26 18:00:00, None, None, None, None,9
None,-13.69, 91.4, None, None, None,14.28,24.02, None,275.2, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2018-02-26 19:00:00, None, None, None, None,9
None,-13.73, 91.5, None, None, None,14.08,27.48, None,278.5, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2018-02-26 20:00:00, None, None, None, None,9
None,-13.49, 91.6, None, None, None,11.45,27.4, None,276.3, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-02-26 21:00:00, None, None, None, None,9
None,-13.48, 91.5, None, None, None,15.87,21.41, None,267.9, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-02-26 22:00:00, None, None, None, None,9
None,-13.28, 91.6, None, None, None,14.9,19.8, None,260.3, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-02-26 23:00:00, None, None, None, None,9
None,-13.04, 92.0, None, None, None,15.61,18.06, None,262.7, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-02-27 00:00:00, None, None, None, None,9
None,-12.65, 92.2, None, None, None,13.84,26.93, None,269.4, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-02-27 01:00:00, None, None, None, None,9
None,-12.47, 92.4, None, None, None,11.6,21.64, None,265.5, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 02:00:00, None, None, None, None,9
None,-12.32, 92.4, None, None, None,9.36,24.43, None,247.3, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 03:00:00, None, None, None, None,9
None,-12.18, 92.8, None, None, None,12.93,31.68, None,252.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 04:00:00, None, None, None, None,9
None,-11.94, 92.7, None, None, None,10.87,29.98, None,259.1, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 05:00:00, None, None, None, None,9
None,-11.7, 93.1, None, None, None,10.96,26.79, None,269.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-27 06:00:00, None, None, None, None,9
None,-11.65, 93.2, None, None, None,11.27,22.76, None,273.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-27 07:00:00, None, None, None, None,9
None,-11.41, 93.4, None, None, None,15.34,19.18, None,283.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-27 08:00:00, None, None, None, None,9
None,-11.28, 93.5, None, None, None,15.77,24.24, None,278.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-27 09:00:00, None, None, None, None,9
None,-11.09, 93.6, None, None, None,13.85,24.22, None,294.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-27 10:00:00, None, None, None, None,9
None,-10.8, 94.0, None, None, None,9.91,25.1, None,269.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-02-27 11:00:00, None, None, None, None,9
None,-10.37, 94.4, None, None, None,14.76,20.36, None,259.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-02-27 12:00:00, None, None, None, None,9
None,-10.63, 93.9, None, None, None,17.42,20.01, None,262.9, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-02-27 13:00:00, None, None, None, None,9
None,-10.82, 93.4, None, None, None,8.49,21.47, None,269.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-27 14:00:00, None, None, None, None,9
None,-10.92, 93.6, None, None, None,8.71,21.24, None,272.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-27 15:00:00, None, None, None, None,9
None,-11.01, 93.2, None, None, None,10.07,17.1, None,275.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-27 16:00:00, None, None, None, None,9
None,-11.49, 93.3, None, None, None,11.02,18.12, None,282.9, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-27 17:00:00, None, None, None, None,9
None,-11.78, 92.9, None, None, None,9.47,19.07, None,285.7, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 18:00:00, None, None, None, None,9
None,-12.16, 92.7, None, None, None,8.35,21.41, None,278.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 19:00:00, None, None, None, None,9
None,-12.05, 92.9, None, None, None,10.51,21.13, None,270.5, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 20:00:00, None, None, None, None,9
None,-12.24, 92.7, None, None, None,11.42,17.82, None,282.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 21:00:00, None, None, None, None,9
None,-12.14, 92.8, None, None, None,9.59,19.74, None,275.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 22:00:00, None, None, None, None,9
None,-12.34, 92.5, None, None, None,18.82,13.47, None,264.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-27 23:00:00, None, None, None, None,9
None,-12.48, 92.3, None, None, None,13.62,10.49, None,256.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-28 00:00:00, None, None, None, None,9
None,-12.53, 92.3, None, None, None,10.37,14.95, None,264.7, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-28 01:00:00, None, None, None, None,9
None,-12.47, 92.3, None, None, None,8.6,17.43, None,247.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-28 02:00:00, None, None, None, None,9
None,-12.52, 92.2, None, None, None,11.55,16.32, None,233.5, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-28 03:00:00, None, None, None, None,9
None,-12.28, 92.5, None, None, None,7.76,21.33, None,238.9, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-28 04:00:00, None, None, None, None,9
None,-12.32, 92.6, None, None, None,7.91,27.51, None,240.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-28 05:00:00, None, None, None, None,9
None,-12.04, 92.8, None, None, None,8.01,26.76, None,241.0, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-28 06:00:00, None, None, None, None,9
None,-11.84, 92.8, None, None, None,13.69,23.8, None,224.5, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-28 07:00:00, None, None, None, None,9
None,-11.85, 92.8, None, None, None,7.85,23.03, None,206.8, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-02-28 08:00:00, None, None, None, None,9
None,-11.46, 92.8, None, None, None,14.63,20.61, None,186.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-02-28 09:00:00, None, None, None, None,9
None,-10.47, 93.6, None, None, None,16.66,16.45, None,180.0, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-02-28 10:00:00, None, None, None, None,9
None,-10.03, 93.8, None, None, None,13.37,22.6, None,186.7, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-02-28 11:00:00, None, None, None, None,9
None,-9.66, 94.3, None, None, None,15.81,20.63, None,186.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 12:00:00, None, None, None, None,9
None,-8.95, 94.0, None, None, None,20.67,17.14, None,188.2, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 13:00:00, None, None, None, None,9
None,-9.58, 94.1, None, None, None,16.82,21.13, None,183.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 14:00:00, None, None, None, None,9
None,-9.62, 94.3, None, None, None,15.44,20.46, None,187.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 15:00:00, None, None, None, None,9
None,-9.48, 94.7, None, None, None,15.54,24.28, None,186.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 16:00:00, None, None, None, None,9
None,-9.62, 94.5, None, None, None,14.23,26.4, None,186.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 17:00:00, None, None, None, None,9
None,-9.58, 94.7, None, None, None,12.97,29.55, None,179.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 18:00:00, None, None, None, None,9
None,-9.43, 95.2, None, None, None,13.34,34.15, None,172.2, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 19:00:00, None, None, None, None,9
None,-9.13, 95.7, None, None, None,8.61,36.0, None,178.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 20:00:00, None, None, None, None,9
None,-8.99, 96.1, None, None, None,8.66,38.72, None,175.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-02-28 21:00:00, None, None, None, None,9
None,-8.93, 96.2, None, None, None,9.56,39.92, None,173.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-02-28 22:00:00, None, None, None, None,9
None,-9.08, 96.0, None, None, None,10.54,38.83, None,169.4, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-02-28 23:00:00, None, None, None, None,9
None,-9.17, 95.6, None, None, None,9.69,37.12, None,170.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-01 00:00:00, None, None, None, None,9
None,-9.22, 95.6, None, None, None,10.91,35.97, None,173.1, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-01 01:00:00, None, None, None, None,9
None,-9.17, 95.5, None, None, None,10.76,36.89, None,175.5, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-01 02:00:00, None, None, None, None,9
None,-9.03, 95.8, None, None, None,12.52,32.87, None,174.2, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-01 03:00:00, None, None, None, None,9
None,-8.88, 96.0, None, None, None,13.19,29.6, None,175.8, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-01 04:00:00, None, None, None, None,9
None,-8.88, 95.9, None, None, None,15.04,25.01, None,180.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-01 05:00:00, None, None, None, None,9
None,-9.12, 95.5, None, None, None,16.5,14.14, None,201.0, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-01 06:00:00, None, None, None, None,9
None,-10.8, 93.8, None, None, None,14.49,27.79, None,195.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-01 07:00:00, None, None, None, None,9
None,-10.95, 93.7, None, None, None,13.93,23.24, None,200.7, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-01 08:00:00, None, None, None, None,9
None,-10.75, 93.6, None, None, None,15.85,15.98, None,193.9, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-01 09:00:00, None, None, None, None,9
None,-10.03, 94.4, None, None, None,15.04,20.63, None,187.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-01 10:00:00, None, None, None, None,9
None,-8.99, 94.9, None, None, None,18.04,14.95, None,185.4, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-01 11:00:00, None, None, None, None,9
None,-8.76, 94.8, None, None, None,21.15,13.96, None,183.4, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-01 12:00:00, None, None, None, None,9
None,-8.86, 94.7, None, None, None,18.06,16.56, None,175.5, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-01 13:00:00, None, None, None, None,9
None,-8.11, 96.4, None, None, None,21.15,14.05, None,177.7, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-01 14:00:00, None, None, None, None,9
None,-8.78, 95.3, None, None, None,26.4,7.74, None,168.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-01 15:00:00, None, None, None, None,9
None,-8.73, 95.4, None, None, None,29.42,3.992, None,173.6, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-01 16:00:00, None, None, None, None,9
None,-9.45, 94.8, None, None, None,14.93,9.66, None,165.9, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-01 17:00:00, None, None, None, None,9
None,-10.12, 93.8, None, None, None,13.16,16.95, None,177.2, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-01 18:00:00, None, None, None, None,9
None,-10.25, 93.7, None, None, None,14.74,14.43, None,172.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-01 19:00:00, None, None, None, None,9
None,-10.92, 93.5, None, None, None,7.01,21.5, None,167.8, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-01 20:00:00, None, None, None, None,9
None,-10.96, 93.7, None, None, None,10.59,19.69, None,174.1, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-01 21:00:00, None, None, None, None,9
None,-10.71, 93.4, None, None, None,13.34,17.0, None,165.5, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-01 22:00:00, None, None, None, None,9
None,-10.32, 93.9, None, None, None,10.32,13.67, None,135.0, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-01 23:00:00, None, None, None, None,9
None,-10.32, 94.2, None, None, None,12.42,12.99, None,158.3, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 00:00:00, None, None, None, None,9
None,-10.85, 93.3, None, None, None,25.39,11.13, None,99.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-02 01:00:00, None, None, None, None,9
None,-10.56, 93.5, None, None, None,21.56,11.66, None,137.7, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 02:00:00, None, None, None, None,9
None,-10.32, 93.9, None, None, None,21.07,11.37, None,145.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 03:00:00, None, None, None, None,9
None,-10.18, 93.8, None, None, None,16.98,11.07, None,127.8, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 04:00:00, None, None, None, None,9
None,-10.85, 93.1, None, None, None,18.07,9.33, None,94.0, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-02 05:00:00, None, None, None, None,9
None,-10.71, 93.6, None, None, None,16.31,10.63, None,73.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 06:00:00, None, None, None, None,9
None,-10.32, 94.0, None, None, None,30.42,11.48, None,90.0, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 07:00:00, None, None, None, None,9
None,-10.13, 94.3, None, None, None,20.29,10.31, None,107.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 08:00:00, None, None, None, None,9
None,-9.41, 94.8, None, None, None,28.17,9.06, None,74.4, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-02 09:00:00, None, None, None, None,9
None,-8.93, 95.6, None, None, None,23.99,10.84, None,84.9, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-02 10:00:00, None, None, None, None,9
None,-6.929, 95.7, None, None, None,27.46,7.28, None,100.4, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2018-03-02 11:00:00, None, None, None, None,9
None,-8.47, 94.5, None, None, None,19.88,10.13, None,27.44, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-02 12:00:00, None, None, None, None,9
None,-9.21, 94.8, None, None, None,18.62,21.75, None,9.94, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-02 13:00:00, None, None, None, None,9
None,-9.36, 94.9, None, None, None,21.63,14.3, None,13.39, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-02 14:00:00, None, None, None, None,9
None,-9.69, 94.5, None, None, None,20.32,19.45, None,12.55, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-02 15:00:00, None, None, None, None,9
None,-9.92, 94.6, None, None, None,23.18,18.03, None,16.75, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 16:00:00, None, None, None, None,9
None,-10.2, 94.3, None, None, None,43.86,8.97, None,33.09, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 17:00:00, None, None, None, None,9
None,-10.53, 94.1, None, None, None,41.76,9.87, None,27.45, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 18:00:00, None, None, None, None,9
None,-10.68, 93.9, None, None, None,70.9,1.866, None,113.6, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-02 19:00:00, None, None, None, None,9
None,-11.29, 93.3, None, None, None,58.53,4.831, None,21.47, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-02 20:00:00, None, None, None, None,9
None,-11.33, 93.3, None, None, None,51.63,6.757, None,58.51, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-02 21:00:00, None, None, None, None,9
None,-11.71, 93.1, None, None, None,55.59,5.654, None,43.75, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-02 22:00:00, None, None, None, None,9
None,-11.66, 93.1, None, None, None,69.58,2.59, None,39.51, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-02 23:00:00, None, None, None, None,9
None,-11.76, 92.9, None, None, None,65.06,3.769, None,49.42, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-03 00:00:00, None, None, None, None,9
None,-11.95, 92.9, None, None, None,68.46,3.047, None,48.34, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-03 01:00:00, None, None, None, None,9
None,-12.62, 92.5, None, None, None,54.39,6.678, None,36.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-03 02:00:00, None, None, None, None,9
None,-13.05, 92.1, None, None, None,36.49,11.52, None,33.89, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-03-03 03:00:00, None, None, None, None,9
None,-13.87, 91.3, None, None, None,22.35,18.75, None,19.72, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2018-03-03 04:00:00, None, None, None, None,9
None,-13.77, 91.7, None, None, None,21.96,20.29, None,10.95, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2018-03-03 05:00:00, None, None, None, None,9
None,-14.58, 90.8, None, None, None,16.71,17.94, None,30.58, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2018-03-03 06:00:00, None, None, None, None,9
None,-14.28, 91.0, None, None, None,11.53,14.39, None,33.85, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2018-03-03 07:00:00, None, None, None, None,9
None,-14.28, 91.2, None, None, None,10.33,11.17, None,37.47, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2018-03-03 08:00:00, None, None, None, None,9
None,-12.99, 91.6, None, None, None,18.96,8.77, None,38.98, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-03-03 09:00:00, None, None, None, None,9
None,-12.28, 92.8, None, None, None,40.65,4.027, None,75.7, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-03 10:00:00, None, None, None, None,9
None,-8.94, 95.9, None, None, None,21.45,4.192, None,95.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-03 11:00:00, None, None, None, None,9
None,-6.373, 99.4, None, None, None,42.12,0.925, None,51.97, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2018-03-03 12:00:00, None, None, None, None,9
None,-8.46, 97.3, None, None, None,24.07,0.0, None,199.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-03 13:00:00, None, None, None, None,9
None,-9.05, 98.3, None, None, None,7.5,5.008, None,256.0, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-03 14:00:00, None, None, None, None,9
None,-9.63, 96.1, None, None, None,18.9,10.04, None,260.8, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-03 15:00:00, None, None, None, None,9
None,-9.01, 97.0, None, None, None,17.98,8.75, None,268.2, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2018-03-03 16:00:00, None, None, None, None,9
None,-9.28, 96.0, None, None, None,13.42,9.7, None,279.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-03 17:00:00, None, None, None, None,9
None,-11.34, 93.4, None, None, None,9.68,11.94, None,278.6, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-03 18:00:00, None, None, None, None,9
None,-11.62, 93.4, None, None, None,5.089,13.99, None,286.2, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-03 19:00:00, None, None, None, None,9
None,-11.84, 93.0, None, None, None,6.253,10.53, None,281.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-03 20:00:00, None, None, None, None,9
None,-11.88, 92.8, None, None, None,5.874,9.04, None,291.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-03 21:00:00, None, None, None, None,9
None,-12.06, 92.7, None, None, None,10.89,5.815, None,284.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-03 22:00:00, None, None, None, None,9
None,-12.29, 92.5, None, None, None,20.47,7.8, None,294.3, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-03 23:00:00, None, None, None, None,9
None,-12.24, 92.4, None, None, None,15.68,7.41, None,295.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-04 00:00:00, None, None, None, None,9
None,-12.29, 92.5, None, None, None,17.72,7.67, None,294.9, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-04 01:00:00, None, None, None, None,9
None,-12.34, 92.4, None, None, None,18.0,8.67, None,300.1, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-04 02:00:00, None, None, None, None,9
None,-12.53, 92.3, None, None, None,18.04,8.86, None,302.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-04 03:00:00, None, None, None, None,9
None,-12.53, 92.1, None, None, None,11.32,9.13, None,305.7, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-04 04:00:00, None, None, None, None,9
None,-12.62, 92.1, None, None, None,15.69,9.56, None,304.1, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-03-04 05:00:00, None, None, None, None,9
None,-12.67, 91.9, None, None, None,16.84,11.49, None,288.6, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-03-04 06:00:00, None, None, None, None,9
None,-12.62, 92.1, None, None, None,14.04,10.2, None,305.7, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2018-03-04 07:00:00, None, None, None, None,9
None,-11.85, 92.7, None, None, None,10.46,12.66, None,262.1, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2018-03-04 09:00:00, None, None, None, None,9
None,-10.99, 92.9, None, None, None,7.64,12.72, None,257.8, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2018-03-04 10:00:00, None, None, None, None,9
None,-10.66, 92.9, None, None, None,9.97,12.75, None,248.4, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2018-03-04 11:00:00, None, None, None, None,9
None,-9.66, 94.2, None, None, None,21.94,7.16, None,253.3, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2018-03-04 12:00:00, None, None, None, None,9
