wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
291.0, 87.0, 3.1,0.0, -14.2,2.9, -12.5,-10.7, 341.0, 0.0, 0.0,90.0,2022-01-29 00:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113.0, 90.0, 2.9,0.0, -12.0,4.4, -10.7,-6.4, 291.0, 0.0, 0.0,90.0,2022-01-29 01:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0, 90.0, 4.4,0.0, -7.8,2.8, -6.4,-10.0, 113.0, 0.0, 0.0,88.0,2022-01-29 02:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132.0, 88.0, 2.8,0.0, -11.6,2.2, -10.0,-11.2, 177.0, 0.0, 0.0,88.0,2022-01-29 03:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214.0, 88.0, 2.2,0.0, -12.8,2.6, -11.2,-11.1, 132.0, 0.0, 0.0,88.0,2022-01-29 04:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0, 88.0, 2.6,0.0, -12.7,6.8, -11.1,-10.0, 214.0, 0.0, 0.0,90.0,2022-01-29 05:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181.0, 90.0, 6.8,0.0, -11.3,3.3, -10.0,-10.3, 6.0, 0.0, 0.0,89.0,2022-01-29 06:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.0, 89.0, 3.3,0.0, -11.8,2.2, -10.3,-10.6, 181.0, 0.0, 0.0,89.0,2022-01-29 07:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.0, 89.0, 2.2,0.0, -12.1,2.9, -10.6,-10.2, 291.0, 0.0, 0.0,89.0,2022-01-29 08:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, 89.0, 2.9,0.0, -11.7,2.7, -10.2,-9.2, 334.0, 0.0, 0.0,89.0,2022-01-29 09:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88.0, 89.0, 2.7,0.0, -10.7,5.6, -9.2,-8.9, 155.0, 0.0, 0.0,89.0,2022-01-29 10:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.0, 89.0, 5.6,0.0, -10.4,4.3, -8.9,-8.4, 88.0, 0.0, 0.0,89.0,2022-01-29 11:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0, 89.0, 4.3,0.0, -9.9,4.5, -8.4,-4.4, 143.0, 0.0, 0.0,82.0,2022-01-29 12:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64.0, 82.0, 4.5,0.0, -7.0,2.6, -4.4,-2.9, 116.0, 0.0, 0.0,74.0,2022-01-29 13:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, 74.0, 2.6,0.0, -6.9,4.8, -2.9,-5.2, 64.0, 0.0, 0.0,80.0,2022-01-29 14:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.0, 80.0, 4.8,0.0, -8.1,3.6, -5.2,-6.9, 157.0, 0.0, 0.0,88.0,2022-01-29 15:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0, 88.0, 3.6,0.0, -8.6,2.4, -6.9,-8.2, 152.0, 0.0, 0.0,90.0,2022-01-29 16:00:00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
