pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 20.87, 28.8, -6999.0, -6999.0, -6999.0, -6999.0, 20.9, 20.1, -0.4, -6999.0, 0.0,2020-08-05 23:00:00, -5.0, None, -6999.0,32
None, 18.84, 28.8, -6999.0, -6999.0, -6999.0, -6999.0, 18.8, 18.8, -0.3, -6999.0, 0.0,2020-08-06 00:00:00, -5.0, None, -6999.0,32
None, 18.88, 28.8, -6999.0, -6999.0, -6999.0, -6999.0, 18.9, 18.6, -0.3, -6999.0, 0.0,2020-08-06 01:00:00, -5.0, None, -6999.0,32
None, 17.98, 28.8, -6999.0, -6999.0, -6999.0, -6999.0, 18.0, 17.1, -0.2, -6999.0, 0.0,2020-08-06 02:00:00, -5.0, None, -6999.0,32
None, 16.95, 28.8, -6999.0, -6999.0, -6999.0, -6999.0, 17.0, 16.4, -0.3, -6999.0, 0.0,2020-08-06 03:00:00, -5.0, None, -6999.0,32
None, 15.91, 28.8, -6999.0, -6999.0, -6999.0, -6999.0, 15.9, 15.5, -0.1, -6999.0, 0.0,2020-08-06 04:00:00, -5.0, -4.951, -6999.0,32
None, 14.92, 28.8, -6999.0, -6999.0, -6999.0, -6999.0, 14.9, 14.1, -0.3, -6999.0, 0.0,2020-08-06 05:00:00, -5.0, None, -6999.0,32
None, 14.77, 28.8, -6999.0, -6999.0, -6999.0, -6999.0, 14.8, 13.6, 0.0, -6999.0, 0.0,2020-08-06 06:00:00, -5.0, None, -6999.0,32
None, 14.27, 14.9, -6999.0, -6999.0, -6999.0, -6999.0, 14.3, 13.3, -0.2, -6999.0, 0.0,2020-08-06 07:00:00, -5.0, None, -6999.0,32
None, 16.63, 16.8, -6999.0, -6999.0, -6999.0, -6999.0, 16.6, 13.3, -0.2, -6999.0, 0.0,2020-08-06 08:00:00, -5.0, None, -6999.0,32
None, 16.08, 17.0, -6999.0, -6999.0, -6999.0, -6999.0, 16.1, 13.3, 0.0, -6999.0, 0.0,2020-08-06 09:00:00, -5.0, None, -6999.0,32
None, 16.79, 17.2, -6999.0, -6999.0, -6999.0, -6999.0, 16.8, 13.3, 0.0, -6999.0, 0.0,2020-08-06 10:00:00, -5.0, None, -6999.0,32
None, 14.86, 17.2, -6999.0, -6999.0, -6999.0, -6999.0, 14.9, 13.3, 0.3, -6999.0, 0.0,2020-08-06 11:00:00, -5.0, -4.918, -6999.0,32
None, 13.42, 17.2, -6999.0, -6999.0, -6999.0, -6999.0, 13.4, 13.3, 2.5, -6999.0, 0.0,2020-08-06 12:00:00, -5.0, -4.758, -6999.0,32
None, 13.94, 17.2, -6999.0, -6999.0, -6999.0, -6999.0, 13.9, 13.3, 1.4, -6999.0, 0.0,2020-08-06 13:00:00, -5.0, -4.745, -6999.0,32
None, 15.04, 17.2, -6999.0, -6999.0, -6999.0, -6999.0, 15.0, 13.3, -0.3, -6999.0, 0.0,2020-08-06 14:00:00, -5.0, -4.815, -6999.0,32
None, 16.24, 17.2, -6999.0, -6999.0, -6999.0, -6999.0, 16.2, 13.3, 0.4, -6999.0, 0.0,2020-08-06 15:00:00, -5.0, -4.843, -6999.0,32
None, 17.26, 17.4, -6999.0, -6999.0, -6999.0, -6999.0, 17.3, 13.3, -0.1, -6999.0, 0.0,2020-08-06 16:00:00, -5.0, None, -6999.0,32
None, 18.98, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 19.0, 13.3, 0.0, -6999.0, 0.0,2020-08-06 17:00:00, -5.0, None, -6999.0,32
None, 18.09, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 18.1, 13.3, -0.2, -6999.0, 0.0,2020-08-06 18:00:00, -5.0, None, -6999.0,32
None, 16.41, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 16.4, 16.4, 0.0, -6999.0, 0.0,2020-08-06 19:00:00, -5.0, -4.983, -6999.0,32
None, 12.56, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 12.6, 12.3, 7.5, -6999.0, 0.0,2020-08-06 20:00:00, -5.0, -4.985, -6999.0,32
None, 12.4, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 12.4, 12.2, 0.7, -6999.0, 0.0,2020-08-06 21:00:00, -5.0, -4.94, -6999.0,32
None, 11.6, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 11.6, 11.6, 1.0, -6999.0, 0.0,2020-08-06 22:00:00, -5.0, -4.9, -6999.0,32
None, 11.46, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 11.5, 11.3, 0.3, -6999.0, 0.0,2020-08-06 23:00:00, -5.0, None, -6999.0,32
None, 10.61, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 10.6, 10.4, 0.1, -6999.0, 0.0,2020-08-07 00:00:00, -5.0, -4.973, -6999.0,32
None, 10.37, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 10.4, 10.3, 0.4, -6999.0, 0.0,2020-08-07 01:00:00, -5.0, None, -6999.0,32
None, 10.23, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 10.2, 10.2, 1.5, -6999.0, 0.0,2020-08-07 02:00:00, -5.0, None, -6999.0,32
None, 9.94, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 9.9, 9.9, 0.8, -6999.0, 0.0,2020-08-07 03:00:00, -5.0, None, -6999.0,32
None, 9.42, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 9.4, 9.1, 0.3, -6999.0, 0.0,2020-08-07 04:00:00, -5.0, None, -6999.0,32
None, 9.12, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 9.1, 8.9, -0.2, -6999.0, 0.0,2020-08-07 05:00:00, -5.0, None, -6999.0,32
None, 9.06, 18.1, -6999.0, -6999.0, -6999.0, -6999.0, 9.1, 8.9, 0.3, -6999.0, 0.0,2020-08-07 06:00:00, -5.0, None, -6999.0,32
None, 9.26, 9.4, -6999.0, -6999.0, -6999.0, -6999.0, 9.3, 9.1, 0.0, -6999.0, 0.0,2020-08-07 07:00:00, -5.0, None, -6999.0,32
None, 9.79, 9.8, -6999.0, -6999.0, -6999.0, -6999.0, 9.8, 9.1, 0.0, -6999.0, 0.0,2020-08-07 08:00:00, -5.0, None, -6999.0,32
None, 11.56, 11.8, -6999.0, -6999.0, -6999.0, -6999.0, 11.6, 9.1, 0.0, -6999.0, 0.0,2020-08-07 09:00:00, -5.0, -4.951, -6999.0,32
None, 12.44, 12.6, -6999.0, -6999.0, -6999.0, -6999.0, 12.4, 9.1, 0.0, -6999.0, 0.0,2020-08-07 10:00:00, -5.0, None, -6999.0,32
None, 12.63, 13.7, -6999.0, -6999.0, -6999.0, -6999.0, 12.6, 9.1, -0.2, -6999.0, 0.0,2020-08-07 11:00:00, -5.0, -4.894, -6999.0,32
None, 14.83, 15.1, -6999.0, -6999.0, -6999.0, -6999.0, 14.8, 9.1, -0.1, -6999.0, 0.0,2020-08-07 12:00:00, -5.0, None, -6999.0,32
None, 18.05, 18.8, -6999.0, -6999.0, -6999.0, -6999.0, 18.1, 9.1, -0.3, -6999.0, 1.0,2020-08-07 13:00:00, -5.0, -4.743, -6999.0,32
None, 17.06, 20.0, -6999.0, -6999.0, -6999.0, -6999.0, 17.1, 9.1, 0.2, -6999.0, -1.0,2020-08-07 14:00:00, -5.0, None, -6999.0,32
None, 16.59, 20.0, -6999.0, -6999.0, -6999.0, -6999.0, 16.6, 9.1, 0.0, -6999.0, 0.0,2020-08-07 15:00:00, -5.0, None, -6999.0,32
None, 15.89, 20.0, -6999.0, -6999.0, -6999.0, -6999.0, 15.9, 9.1, 0.0, -6999.0, 0.0,2020-08-07 16:00:00, -5.0, None, -6999.0,32
None, 14.85, 20.0, -6999.0, -6999.0, -6999.0, -6999.0, 14.9, 9.1, 0.0, -6999.0, 0.0,2020-08-07 17:00:00, -5.0, None, -6999.0,32
None, 15.18, 20.0, -6999.0, -6999.0, -6999.0, -6999.0, 15.2, 9.1, 0.0, -6999.0, 0.0,2020-08-07 18:00:00, -5.0, None, -6999.0,32
None, 14.86, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 14.9, 14.9, 0.0, -6999.0, 0.0,2020-08-07 19:00:00, -5.0, None, -6999.0,32
None, 13.22, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 13.2, 13.2, -0.1, -6999.0, 0.0,2020-08-07 20:00:00, -5.0, None, -6999.0,32
None, 12.52, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 12.5, 12.5, 0.0, -6999.0, 0.0,2020-08-07 21:00:00, -5.0, None, -6999.0,32
None, 12.54, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 12.5, 12.1, -0.2, -6999.0, 0.0,2020-08-07 22:00:00, -5.0, None, -6999.0,32
None, 11.72, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 11.7, 11.6, 0.0, -6999.0, 0.0,2020-08-07 23:00:00, -5.0, None, -6999.0,32
None, 11.5, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 11.5, 11.5, -0.1, -6999.0, 0.0,2020-08-08 00:00:00, -5.0, None, -6999.0,32
None, 11.26, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 11.3, 10.7, 0.0, -6999.0, 0.0,2020-08-08 01:00:00, -5.0, None, -6999.0,32
None, 11.17, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 11.2, 10.7, 0.0, -6999.0, 0.0,2020-08-08 02:00:00, -5.0, None, -6999.0,32
None, 10.91, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 10.9, 10.7, -0.2, -6999.0, 0.0,2020-08-08 03:00:00, -5.0, None, -6999.0,32
None, 10.66, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 10.7, 10.6, 0.0, -6999.0, 0.0,2020-08-08 04:00:00, -5.0, None, -6999.0,32
None, 10.41, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 10.4, 10.4, 0.0, -6999.0, 0.0,2020-08-08 05:00:00, -5.0, None, -6999.0,32
None, 10.18, 15.2, -6999.0, -6999.0, -6999.0, -6999.0, 10.2, 10.1, -0.1, -6999.0, 0.0,2020-08-08 06:00:00, -5.0, None, -6999.0,32
None, 10.03, 10.2, -6999.0, -6999.0, -6999.0, -6999.0, 10.0, 10.0, 0.0, -6999.0, 0.0,2020-08-08 07:00:00, -5.0, None, -6999.0,32
None, 12.28, 12.3, -6999.0, -6999.0, -6999.0, -6999.0, 12.3, 10.0, -0.1, -6999.0, 0.0,2020-08-08 08:00:00, -5.0, None, -6999.0,32
None, 13.79, 14.5, -6999.0, -6999.0, -6999.0, -6999.0, 13.8, 10.0, 0.0, -6999.0, 0.0,2020-08-08 09:00:00, -5.0, None, -6999.0,32
None, 13.53, 14.5, -6999.0, -6999.0, -6999.0, -6999.0, 13.5, 10.0, 0.0, -6999.0, 0.0,2020-08-08 10:00:00, -5.0, None, -6999.0,32
None, 13.72, 14.5, -6999.0, -6999.0, -6999.0, -6999.0, 13.7, 10.0, 0.1, -6999.0, 0.0,2020-08-08 11:00:00, -5.0, None, -6999.0,32
None, 15.16, 16.0, -6999.0, -6999.0, -6999.0, -6999.0, 15.2, 10.0, 0.0, -6999.0, 0.0,2020-08-08 12:00:00, -5.0, None, -6999.0,32
None, 15.37, 16.7, -6999.0, -6999.0, -6999.0, -6999.0, 15.4, 10.0, 0.0, -6999.0, 0.0,2020-08-08 13:00:00, -5.0, None, -6999.0,32
None, 16.04, 19.5, -6999.0, -6999.0, -6999.0, -6999.0, 16.0, 10.0, -0.1, -6999.0, 0.0,2020-08-08 14:00:00, -5.0, None, -6999.0,32
None, 19.03, 21.2, -6999.0, -6999.0, -6999.0, -6999.0, 19.0, 10.0, -0.5, -6999.0, 0.0,2020-08-08 15:00:00, -5.0, None, -6999.0,32
None, 14.55, 21.2, -6999.0, -6999.0, -6999.0, -6999.0, 14.6, 10.0, 0.2, -6999.0, 0.0,2020-08-08 16:00:00, -5.0, None, -6999.0,32
None, 14.53, 21.2, -6999.0, -6999.0, -6999.0, -6999.0, 14.5, 10.0, 0.0, -6999.0, 0.0,2020-08-08 17:00:00, -5.0, None, -6999.0,32
None, 14.39, 21.2, -6999.0, -6999.0, -6999.0, -6999.0, 14.4, 10.0, 0.0, -6999.0, 0.0,2020-08-08 18:00:00, -5.0, None, -6999.0,32
None, 13.41, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 13.4, 13.4, -0.2, -6999.0, 0.0,2020-08-08 19:00:00, -5.0, None, -6999.0,32
None, 10.42, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 10.4, 10.2, 0.4, -6999.0, 0.0,2020-08-08 20:00:00, -5.0, -4.906, -6999.0,32
None, 10.09, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 10.1, 10.1, 0.1, -6999.0, 0.0,2020-08-08 21:00:00, -5.0, None, -6999.0,32
None, 9.49, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 9.5, 9.3, -0.1, -6999.0, 0.0,2020-08-08 22:00:00, -5.0, None, -6999.0,32
None, 9.35, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 9.4, 9.1, -0.2, -6999.0, 0.0,2020-08-08 23:00:00, -5.0, None, -6999.0,32
None, 9.1, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 9.1, 8.5, -0.1, -6999.0, 0.0,2020-08-09 00:00:00, -5.0, None, -6999.0,32
None, 8.2, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 8.2, 7.8, 0.0, -6999.0, 0.0,2020-08-09 01:00:00, -5.0, None, -6999.0,32
None, 7.58, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 7.6, 6.9, 0.0, -6999.0, 0.0,2020-08-09 02:00:00, -5.0, None, -6999.0,32
None, 6.333, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 6.3, 6.3, -0.3, -6999.0, 0.0,2020-08-09 03:00:00, -5.0, None, -6999.0,32
None, 5.997, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 6.0, 6.0, -0.2, -6999.0, 0.0,2020-08-09 04:00:00, -5.0, None, -6999.0,32
None, 5.32, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 5.3, 5.3, -0.5, -6999.0, 0.0,2020-08-09 05:00:00, -5.0, None, -6999.0,32
None, 5.494, 14.6, -6999.0, -6999.0, -6999.0, -6999.0, 5.5, 4.7, 0.8, -6999.0, 0.0,2020-08-09 06:00:00, -5.0, None, -6999.0,32
None, 4.816, 6.0, -6999.0, -6999.0, -6999.0, -6999.0, 4.8, 4.5, 0.0, -6999.0, 0.0,2020-08-09 07:00:00, -5.0, None, -6999.0,32
None, 10.14, 10.1, -6999.0, -6999.0, -6999.0, -6999.0, 10.1, 4.5, 0.0, -6999.0, -1.0,2020-08-09 08:00:00, -6.0, None, -6999.0,32
None, 11.21, 11.2, -6999.0, -6999.0, -6999.0, -6999.0, 11.2, 4.5, 0.0, -6999.0, 1.0,2020-08-09 09:00:00, -5.0, None, -6999.0,32
None, 14.32, 14.3, -6999.0, -6999.0, -6999.0, -6999.0, 14.3, 4.5, -0.2, -6999.0, 0.0,2020-08-09 10:00:00, -5.0, None, -6999.0,32
None, 17.17, 17.6, -6999.0, -6999.0, -6999.0, -6999.0, 17.2, 4.5, -0.3, -6999.0, 0.0,2020-08-09 11:00:00, -5.0, None, -6999.0,32
None, 18.85, 19.7, -6999.0, -6999.0, -6999.0, -6999.0, 18.9, 4.5, -0.3, -6999.0, 0.0,2020-08-09 12:00:00, -5.0, -4.994, -6999.0,32
None, 19.84, 21.5, -6999.0, -6999.0, -6999.0, -6999.0, 19.8, 4.5, -0.2, -6999.0, 0.0,2020-08-09 13:00:00, -5.0, None, -6999.0,32
None, 20.92, 22.6, -6999.0, -6999.0, -6999.0, -6999.0, 20.9, 4.5, -0.1, -6999.0, 0.0,2020-08-09 14:00:00, -5.0, None, -6999.0,32
None, 20.84, 22.6, -6999.0, -6999.0, -6999.0, -6999.0, 20.8, 4.5, 0.2, -6999.0, 0.0,2020-08-09 15:00:00, -5.0, None, -6999.0,32
None, 19.64, None, None, None, None, None, None, None, None, None, None,2020-08-09 16:00:00, None, None, None,32
None, 20.52, None, None, None, None, None, None, None, None, None, None,2020-08-09 17:00:00, None, None, None,32
None, 18.02, 22.6, -6999.0, -6999.0, -6999.0, -6999.0, 18.0, 4.5, -0.2, -6999.0, 0.0,2020-08-09 18:00:00, -5.0, None, -6999.0,32
None, 16.93, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 16.9, 16.9, 0.0, -6999.0, 0.0,2020-08-09 19:00:00, -6.0, None, -6999.0,32
None, 16.63, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 16.6, 16.3, 0.0, -6999.0, 0.0,2020-08-09 20:00:00, -5.0, None, -6999.0,32
None, 15.57, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 15.6, 15.6, 0.0, -6999.0, 0.0,2020-08-09 21:00:00, -6.0, None, -6999.0,32
None, 14.95, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 15.0, 14.8, -0.2, -6999.0, 0.0,2020-08-09 22:00:00, -5.0, None, -6999.0,32
None, 14.17, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 14.2, 14.2, -0.2, -6999.0, 0.0,2020-08-09 23:00:00, -5.0, None, -6999.0,32
None, 13.5, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 13.5, 13.3, 0.0, -6999.0, 0.0,2020-08-10 00:00:00, -5.0, None, -6999.0,32
None, 13.37, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 13.4, 13.0, -0.2, -6999.0, 0.0,2020-08-10 01:00:00, -5.0, None, -6999.0,32
None, 12.68, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 12.7, 12.7, -0.1, -6999.0, 0.0,2020-08-10 02:00:00, -5.0, None, -6999.0,32
None, 13.26, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 13.3, 12.6, 0.0, -6999.0, 0.0,2020-08-10 03:00:00, -5.0, None, -6999.0,32
None, 12.98, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 13.0, 12.3, -0.2, -6999.0, 0.0,2020-08-10 04:00:00, -5.0, None, -6999.0,32
None, 12.45, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 12.5, 11.5, 0.0, -6999.0, 0.0,2020-08-10 05:00:00, -5.0, None, -6999.0,32
None, 11.56, 18.0, -6999.0, -6999.0, -6999.0, -6999.0, 11.6, 10.9, 0.0, -6999.0, 0.0,2020-08-10 06:00:00, -5.0, None, -6999.0,32
None, 11.88, 12.0, -6999.0, -6999.0, -6999.0, -6999.0, 11.9, 11.1, 0.0, -6999.0, 0.0,2020-08-10 07:00:00, -5.0, None, -6999.0,32
None, 13.95, 14.0, -6999.0, -6999.0, -6999.0, -6999.0, 14.0, 11.1, -0.2, -6999.0, 0.0,2020-08-10 08:00:00, -5.0, None, -6999.0,32
None, 14.65, 14.8, -6999.0, -6999.0, -6999.0, -6999.0, 14.7, 11.1, 0.0, -6999.0, 0.0,2020-08-10 09:00:00, -5.0, None, -6999.0,32
None, 15.71, 15.7, -6999.0, -6999.0, -6999.0, -6999.0, 15.7, 11.1, -0.2, -6999.0, 0.0,2020-08-10 10:00:00, -5.0, None, -6999.0,32
None, 17.18, 17.2, -6999.0, -6999.0, -6999.0, -6999.0, 17.2, 11.1, 0.0, -6999.0, 0.0,2020-08-10 11:00:00, -5.0, None, -6999.0,32
None, 19.66, 19.7, -6999.0, -6999.0, -6999.0, -6999.0, 19.7, 11.1, -0.1, -6999.0, 0.0,2020-08-10 12:00:00, -5.0, -4.858, -6999.0,32
None, 22.77, 23.4, -6999.0, -6999.0, -6999.0, -6999.0, 22.8, 11.1, -0.1, -6999.0, -1.0,2020-08-10 13:00:00, -5.0, None, -6999.0,32
None, 26.25, 26.3, -6999.0, -6999.0, -6999.0, -6999.0, 26.3, 11.1, -0.2, -6999.0, 0.0,2020-08-10 14:00:00, -5.0, None, -6999.0,32
None, 24.27, 26.5, -6999.0, -6999.0, -6999.0, -6999.0, 24.3, 11.1, 0.1, -6999.0, 0.0,2020-08-10 15:00:00, -6.0, None, -6999.0,32
None, 25.01, 26.5, -6999.0, -6999.0, -6999.0, -6999.0, 25.0, 11.1, 0.2, -6999.0, 0.0,2020-08-10 16:00:00, -6.0, None, -6999.0,32
None, 22.26, 26.5, -6999.0, -6999.0, -6999.0, -6999.0, 22.3, 11.1, 0.2, -6999.0, 0.0,2020-08-10 17:00:00, -6.0, None, -6999.0,32
None, 20.75, 26.5, -6999.0, -6999.0, -6999.0, -6999.0, 20.8, 11.1, -0.1, -6999.0, 0.0,2020-08-10 18:00:00, -6.0, None, -6999.0,32
None, 20.05, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 20.1, 20.0, -0.2, -6999.0, 0.0,2020-08-10 19:00:00, -5.0, None, -6999.0,32
None, 18.95, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 19.0, 19.0, -0.3, -6999.0, 0.0,2020-08-10 20:00:00, -5.0, None, -6999.0,32
None, 16.91, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 16.9, 16.9, -0.3, -6999.0, 0.0,2020-08-10 21:00:00, -5.0, None, -6999.0,32
None, 15.76, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 15.8, 15.7, -0.4, -6999.0, 0.0,2020-08-10 22:00:00, -5.0, None, -6999.0,32
None, 14.88, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 14.9, 14.6, -0.2, -6999.0, 0.0,2020-08-10 23:00:00, -5.0, None, -6999.0,32
None, 14.06, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 14.1, 13.9, -0.3, -6999.0, 0.0,2020-08-11 00:00:00, -5.0, None, -6999.0,32
None, 12.1, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 12.1, 11.8, 0.0, -6999.0, 0.0,2020-08-11 01:00:00, -5.0, None, -6999.0,32
None, 12.25, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 12.3, 11.8, -0.1, -6999.0, 0.0,2020-08-11 02:00:00, -5.0, None, -6999.0,32
None, 10.9, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 10.9, 10.9, 0.0, -6999.0, 0.0,2020-08-11 03:00:00, -5.0, None, -6999.0,32
None, 11.01, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 11.0, 10.6, 0.1, -6999.0, 0.0,2020-08-11 04:00:00, -5.0, None, -6999.0,32
None, 10.96, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 11.0, 10.4, -0.1, -6999.0, 0.0,2020-08-11 05:00:00, -5.0, None, -6999.0,32
None, 10.28, 20.9, -6999.0, -6999.0, -6999.0, -6999.0, 10.3, 9.7, -0.3, -6999.0, 0.0,2020-08-11 06:00:00, -5.0, None, -6999.0,32
