ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 408.0, 140.0, None, None,2019-01-08 00:00:00, -16.9, None, 55.0, None,2
None, 408.0, 140.0, None, None,2019-01-08 01:00:00, -19.1, None, 55.0, None,2
None, 407.0, 140.0, None, None,2019-01-08 02:00:00, -19.8, None, 55.0, None,2
None, 407.0, 140.0, None, None,2019-01-08 03:00:00, -20.6, None, 56.0, None,2
None, 407.0, 140.0, None, None,2019-01-08 05:00:00, -22.8, None, 56.0, None,2
None, 407.0, 140.0, None, None,2019-01-08 06:00:00, -23.9, None, 56.0, None,2
None, 407.0, 140.0, None, None,2019-01-08 07:00:00, -23.5, None, 56.0, None,2
None, 407.0, 140.0, None, None,2019-01-08 08:00:00, -22.4, None, 57.0, None,2
None, 407.0, 140.0, None, None,2019-01-08 09:00:00, -22.7, None, 57.0, None,2
None, 407.0, 140.0, None, None,2019-01-08 10:00:00, -21.7, None, 57.0, None,2
None, 407.0, 141.0, None, None,2019-01-08 11:00:00, -21.8, None, 57.0, None,2
None, 407.0, 141.0, None, None,2019-01-08 12:00:00, -21.2, None, 57.0, None,2
None, 407.0, 141.0, None, None,2019-01-08 13:00:00, -20.6, None, 58.0, None,2
None, 407.0, 141.0, None, None,2019-01-08 14:00:00, -20.1, None, 58.0, None,2
None, 407.0, 141.0, None, None,2019-01-08 15:00:00, -20.2, None, 58.0, None,2
None, 408.0, 141.0, 259.0, None,2019-01-08 16:00:00, -20.7, None, 58.0, None,2
None, 407.0, 141.0, None, None,2019-01-08 17:00:00, -21.3, None, 58.0, None,2
None, 407.0, 141.0, None, None,2019-01-08 18:00:00, -20.2, None, 58.0, None,2
None, 408.0, 141.0, None, None,2019-01-08 19:00:00, -18.6, None, 58.0, None,2
None, 408.0, 141.0, None, None,2019-01-08 20:00:00, -17.2, None, 58.0, None,2
None, 408.0, 141.0, None, None,2019-01-08 21:00:00, -17.5, None, 58.0, None,2
None, 408.0, 141.0, None, None,2019-01-08 22:00:00, -17.6, None, 58.0, None,2
None, 408.0, 141.0, None, None,2019-01-08 23:00:00, -18.3, None, 58.0, None,2
None, 408.0, 141.0, None, None,2019-01-09 00:00:00, -19.3, None, 58.0, None,2
None, 408.0, 142.0, None, None,2019-01-09 01:00:00, -20.2, None, 57.0, None,2
None, 407.0, 142.0, None, None,2019-01-09 02:00:00, -20.8, None, 57.0, None,2
None, 407.0, 142.0, None, None,2019-01-09 03:00:00, -21.6, None, 57.0, None,2
None, 407.0, 142.0, None, None,2019-01-09 04:00:00, -22.0, None, 57.0, None,2
None, 407.0, 142.0, None, None,2019-01-09 05:00:00, -21.9, None, 57.0, None,2
None, 407.0, 142.0, None, None,2019-01-09 06:00:00, -22.1, None, 57.0, None,2
None, 407.0, 142.0, None, None,2019-01-09 07:00:00, -21.6, None, 56.0, None,2
None, 407.0, 142.0, None, None,2019-01-09 08:00:00, -20.9, None, 56.0, None,2
None, 407.0, 142.0, None, None,2019-01-09 09:00:00, -20.3, None, 56.0, None,2
None, 407.0, 142.0, None, None,2019-01-09 10:00:00, -19.6, None, 56.0, None,2
None, 408.0, 142.0, None, None,2019-01-09 11:00:00, -19.1, None, 56.0, None,2
None, 408.0, 142.0, None, None,2019-01-09 12:00:00, -19.0, None, 56.0, None,2
None, 409.0, 142.0, None, None,2019-01-09 13:00:00, -18.6, None, 56.0, None,2
None, 409.0, 142.0, None, None,2019-01-09 14:00:00, -17.9, None, 56.0, None,2
None, 409.0, 143.0, None, None,2019-01-09 15:00:00, -17.6, None, 56.0, None,2
None, 409.0, 144.0, 259.0, None,2019-01-09 16:00:00, -17.3, None, 56.0, None,2
None, 410.0, 144.0, None, None,2019-01-09 17:00:00, -17.1, None, 57.0, None,2
None, 410.0, 144.0, None, None,2019-01-09 18:00:00, -16.4, None, 57.0, None,2
None, 411.0, 144.0, None, None,2019-01-09 19:00:00, -16.0, None, 57.0, None,2
None, 411.0, 144.0, None, None,2019-01-09 20:00:00, -14.9, None, 57.0, None,2
None, 412.0, 144.0, None, None,2019-01-09 21:00:00, -14.3, None, 57.0, None,2
None, 412.0, 145.0, None, None,2019-01-09 22:00:00, -13.9, None, 57.0, None,2
None, 412.0, 145.0, None, None,2019-01-09 23:00:00, -13.6, None, 58.0, None,2
None, 412.0, 145.0, None, None,2019-01-10 00:00:00, -13.8, None, 58.0, None,2
None, 412.0, 145.0, None, None,2019-01-10 01:00:00, -13.9, None, 58.0, None,2
None, 412.0, 145.0, None, None,2019-01-10 02:00:00, -13.6, None, 58.0, None,2
None, 412.0, 145.0, None, None,2019-01-10 03:00:00, -13.1, None, 58.0, None,2
None, 412.0, 145.0, None, None,2019-01-10 04:00:00, -12.9, None, 58.0, None,2
None, 412.0, 146.0, None, None,2019-01-10 05:00:00, -12.7, None, 59.0, None,2
None, 412.0, 146.0, None, None,2019-01-10 06:00:00, -13.5, None, 59.0, None,2
None, 412.0, 146.0, None, None,2019-01-10 07:00:00, -13.5, None, 59.0, None,2
None, 412.0, 146.0, None, None,2019-01-10 08:00:00, -13.4, None, 59.0, None,2
None, 413.0, 146.0, None, None,2019-01-10 09:00:00, -13.2, None, 59.0, None,2
None, 413.0, 146.0, None, None,2019-01-10 10:00:00, -13.1, None, 60.0, None,2
None, 413.0, 146.0, None, None,2019-01-10 11:00:00, -12.9, None, 60.0, None,2
None, 413.0, 146.0, None, None,2019-01-10 12:00:00, -12.9, None, 60.0, None,2
None, 413.0, 146.0, None, None,2019-01-10 13:00:00, -12.4, None, 60.0, None,2
None, 413.0, 146.0, None, None,2019-01-10 14:00:00, -12.5, None, 60.0, None,2
None, 418.0, 146.0, None, None,2019-01-10 15:00:00, -12.4, None, 60.0, None,2
None, 418.0, 146.0, 262.0, None,2019-01-10 16:00:00, -12.2, None, 60.0, None,2
None, 418.0, 146.0, None, None,2019-01-10 17:00:00, -12.0, None, 61.0, None,2
None, 419.0, 146.0, None, None,2019-01-10 18:00:00, -11.0, None, 61.0, None,2
None, 419.0, 146.0, None, None,2019-01-10 19:00:00, -10.7, None, 61.0, None,2
None, 419.0, 146.0, None, None,2019-01-10 20:00:00, -9.8, None, 61.0, None,2
None, 419.0, 146.0, None, None,2019-01-10 21:00:00, -9.1, None, 61.0, None,2
None, 419.0, 146.0, None, None,2019-01-10 22:00:00, -9.1, None, 61.0, None,2
None, 419.0, 146.0, None, None,2019-01-10 23:00:00, -8.7, None, 61.0, None,2
None, 419.0, 146.0, None, None,2019-01-11 00:00:00, -9.2, None, 61.0, None,2
None, 419.0, 147.0, None, None,2019-01-11 01:00:00, -9.2, None, 62.0, None,2
None, 419.0, 147.0, None, None,2019-01-11 02:00:00, -9.0, None, 62.0, None,2
None, 420.0, 147.0, None, None,2019-01-11 03:00:00, -9.0, None, 62.0, None,2
None, 420.0, 148.0, None, None,2019-01-11 04:00:00, -8.8, None, 62.0, None,2
None, 421.0, 149.0, None, None,2019-01-11 05:00:00, -8.6, None, 62.0, None,2
None, 421.0, 149.0, None, None,2019-01-11 06:00:00, -8.5, None, 62.0, None,2
None, 422.0, 149.0, None, None,2019-01-11 07:00:00, -8.3, None, 62.0, None,2
None, 422.0, 150.0, None, None,2019-01-11 08:00:00, -8.2, None, 62.0, None,2
None, 423.0, 151.0, None, None,2019-01-11 09:00:00, -8.0, None, 62.0, None,2
None, 424.0, 151.0, None, None,2019-01-11 10:00:00, -7.8, None, 62.0, None,2
None, 424.0, 152.0, None, None,2019-01-11 11:00:00, -7.0, None, 63.0, None,2
None, 425.0, 152.0, None, None,2019-01-11 12:00:00, -6.3, None, 63.0, None,2
None, 425.0, 153.0, None, None,2019-01-11 13:00:00, -5.7, None, 63.0, None,2
None, 426.0, 153.0, None, None,2019-01-11 14:00:00, -5.1, None, 63.0, None,2
None, 427.0, 154.0, None, None,2019-01-11 15:00:00, -4.4, None, 64.0, None,2
None, 429.0, 155.0, 262.0, None,2019-01-11 16:00:00, -3.9, None, 64.0, None,2
None, 430.0, 157.0, None, None,2019-01-11 17:00:00, -3.6, None, 64.0, None,2
None, 431.0, 158.0, None, None,2019-01-11 18:00:00, -2.4, None, 64.0, None,2
None, 432.0, 158.0, None, None,2019-01-11 19:00:00, -1.2, None, 65.0, None,2
None, 432.0, 159.0, None, None,2019-01-11 20:00:00, -0.6, None, 66.0, None,2
None, 433.0, 159.0, None, None,2019-01-11 21:00:00, -0.1, None, 66.0, None,2
None, 433.0, 159.0, None, None,2019-01-11 22:00:00, 0.1, None, 67.0, None,2
None, 433.0, 160.0, None, None,2019-01-11 23:00:00, 0.2, None, 68.0, None,2
None, 434.0, 160.0, None, None,2019-01-12 00:00:00, 0.1, None, 69.0, None,2
None, 434.0, 160.0, None, None,2019-01-12 01:00:00, -0.1, None, 70.0, None,2
None, 434.0, 161.0, None, None,2019-01-12 02:00:00, -0.1, None, 71.0, None,2
None, 435.0, 161.0, None, None,2019-01-12 03:00:00, -0.1, None, 72.0, None,2
None, 435.0, 162.0, None, None,2019-01-12 04:00:00, -0.1, None, 74.0, None,2
None, 435.0, 162.0, None, None,2019-01-12 05:00:00, -0.1, None, 74.0, None,2
None, 435.0, 163.0, None, None,2019-01-12 06:00:00, -0.1, None, 75.0, None,2
None, 436.0, 163.0, None, None,2019-01-12 07:00:00, -0.1, None, 76.0, None,2
None, 436.0, 163.0, None, None,2019-01-12 08:00:00, -0.1, None, 76.0, None,2
None, 436.0, 163.0, None, None,2019-01-12 09:00:00, -0.1, None, 77.0, None,2
None, 436.0, 164.0, None, None,2019-01-12 10:00:00, -0.1, None, 77.0, None,2
None, 436.0, 164.0, None, None,2019-01-12 11:00:00, -0.1, None, 77.0, None,2
None, 437.0, 164.0, None, None,2019-01-12 12:00:00, -0.1, None, 78.0, None,2
None, 437.0, 165.0, None, None,2019-01-12 13:00:00, -0.2, None, 78.0, None,2
None, 437.0, 165.0, None, None,2019-01-12 14:00:00, -0.1, None, 78.0, None,2
None, 437.0, 165.0, None, None,2019-01-12 15:00:00, -0.1, None, 78.0, None,2
None, 437.0, 166.0, 259.0, None,2019-01-12 16:00:00, -0.2, None, 78.0, None,2
