RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
101.3, None, None, None, 0.0, 153.2, None, None, None, None, None, None, None, None, None, 86.9, None, None, -0.292, None, None, None, None, 0.0, None, None, None, None,2020-01-01 11:00:00,1
101.6, None, None, None, 0.0, 153.2, None, None, None, None, None, None, None, None, None, 86.5, None, None, 0.035, None, None, None, None, 0.066, None, None, None, None,2020-01-01 12:00:00,1
101.8, None, None, None, 0.0, 153.2, None, None, None, None, None, None, None, None, None, 86.6, None, None, -0.018, None, None, None, None, 0.17, None, None, None, None,2020-01-01 13:00:00,1
101.9, None, None, None, 0.0, 153.3, None, None, None, None, None, None, None, None, None, 85.9, None, None, 0.165, None, None, None, None, 0.147, None, None, None, None,2020-01-01 14:00:00,1
101.8, None, None, None, 0.0, 153.9, None, None, None, None, None, None, None, None, None, 85.2, None, None, -0.244, None, None, None, None, 0.472, None, None, None, None,2020-01-01 15:00:00,1
101.6, None, None, None, 0.0, 154.4, None, None, None, None, None, None, None, None, None, None, None, None, -0.265, None, None, None, None, 0.186, None, None, None, None,2020-01-01 16:00:00,1
101.6, None, None, None, 0.0, 154.4, None, None, None, None, None, None, None, None, None, 86.1, None, None, -0.346, None, None, None, None, 0.186, None, None, None, None,2020-01-01 19:00:00,1
98.7, None, None, None, 0.0, 7.149, None, None, None, None, None, None, None, None, None, 85.8, None, None, -4.701, None, None, None, None, 0.221, None, None, None, None,2020-01-02 10:00:00,1
99.1, None, None, None, 0.0, 333.6, None, None, None, None, None, None, None, None, None, 85.7, None, None, -4.205, None, None, None, None, 38.89, None, None, None, None,2020-01-02 11:00:00,1
99.1, None, None, None, 0.0, 9.67, None, None, None, None, None, None, None, None, None, 85.6, None, None, -3.694, None, None, None, None, 0.221, None, None, None, None,2020-01-02 12:00:00,1
99.0, None, None, None, 0.0, 9.35, None, None, None, None, None, None, None, None, None, 85.5, None, None, -3.637, None, None, None, None, 0.11, None, None, None, None,2020-01-02 13:00:00,1
99.8, None, None, None, 0.0, 9.1, None, None, None, None, None, None, None, None, None, 85.3, None, None, -2.788, None, None, None, None, 0.184, None, None, None, None,2020-01-02 14:00:00,1
99.3, None, None, None, 0.0, 9.58, None, None, None, None, None, None, None, None, None, 85.1, None, None, -3.167, None, None, None, None, 0.312, None, None, None, None,2020-01-02 15:00:00,1
98.8, None, None, None, 0.0, 8.1, None, None, None, None, None, None, None, None, None, 85.0, None, None, -4.513, None, None, None, None, 0.431, None, None, None, None,2020-01-02 16:00:00,1
98.6, None, None, None, 0.0, 7.02, None, None, None, None, None, None, None, None, None, 84.8, None, None, -5.076, None, None, None, None, 0.115, None, None, None, None,2020-01-02 17:00:00,1
