CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-5.24, 98.1, None, None, None, 41.33, 5.937, 208.5, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-03 12:00:00, None, None, None, None,1
-4.461, 98.6, None, None, None, 38.4, 7.52, 207.2, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-03 13:00:00, None, None, None, None,1
-4.023, 98.9, None, None, None, 39.16, 7.77, 197.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2020-01-03 14:00:00, None, None, None, None,1
-3.974, 98.9, None, None, None, 42.22, 5.972, 185.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2020-01-03 15:00:00, None, None, None, None,1
-3.877, 99.1, None, None, None, 40.6, 6.137, 179.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2020-01-03 16:00:00, None, None, None, None,1
-4.023, 99.2, None, None, None, 48.85, 4.73, 169.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2020-01-03 17:00:00, None, None, None, None,1
-4.169, 99.0, None, None, None, 45.12, 5.286, 190.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2020-01-03 18:00:00, None, None, None, None,1
-4.412, 98.8, None, None, None, 55.51, 3.941, 171.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-03 19:00:00, None, None, None, None,1
-4.51, 98.8, None, None, None, 71.2, 1.513, 205.7, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-03 20:00:00, None, None, None, None,1
-4.558, 98.8, None, None, None, 54.07, 4.096, 250.8, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-03 21:00:00, None, None, None, None,1
-4.461, 98.8, None, None, None, 51.2, 5.597, 202.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-03 22:00:00, None, None, None, None,1
-4.612, 98.8, None, None, None, 41.54, 8.61, 199.7, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-03 23:00:00, None, None, None, None,1
-4.95, 98.5, None, None, None, 52.14, 7.1, 181.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-04 00:00:00, None, None, None, None,1
-5.194, 97.5, None, None, None, 48.52, 7.7, 172.1, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-04 01:00:00, None, None, None, None,1
-5.386, 98.0, None, None, None, 41.21, 10.43, 178.9, None, None, None, None, None, -6.0, None, None, None, None, None, None,2020-01-04 02:00:00, None, None, None, None,1
-5.532, 98.2, None, None, None, 39.27, 10.24, 193.1, None, None, None, None, None, -6.0, None, None, None, None, None, None,2020-01-04 03:00:00, None, None, None, None,1
-5.532, 98.2, None, None, None, 28.58, 13.08, 199.7, None, None, None, None, None, -6.0, None, None, None, None, None, None,2020-01-04 04:00:00, None, None, None, None,1
-5.872, 98.0, None, None, None, 32.19, 11.14, 200.1, None, None, None, None, None, -6.0, None, None, None, None, None, None,2020-01-04 05:00:00, None, None, None, None,1
-6.456, 97.6, None, None, None, 23.04, 29.81, 211.3, None, None, None, None, None, -7.0, None, None, None, None, None, None,2020-01-04 06:00:00, None, None, None, None,1
-6.894, 97.2, None, None, None, 22.52, 27.32, 212.1, None, None, None, None, None, -7.0, None, None, None, None, None, None,2020-01-04 07:00:00, None, None, None, None,1
-7.53, 96.7, None, None, None, 25.36, 26.94, 211.7, None, None, None, None, None, -8.0, None, None, None, None, None, None,2020-01-04 08:00:00, None, None, None, None,1
-8.0, 96.3, None, None, None, 19.15, 36.38, 219.3, None, None, None, None, None, -8.0, None, None, None, None, None, None,2020-01-04 09:00:00, None, None, None, None,1
-9.6, 94.9, None, None, None, 19.47, 43.2, 221.5, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-04 10:00:00, None, None, None, None,1
-11.06, 93.6, None, None, None, 14.95, 47.31, 232.6, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-04 11:00:00, None, None, None, None,1
-10.47, 94.2, None, None, None, 15.4, 29.59, 218.7, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-04 12:00:00, None, None, None, None,1
-10.77, 94.0, None, None, None, 21.3, 27.07, 216.4, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-04 13:00:00, None, None, None, None,1
-11.06, 93.6, None, None, None, 19.18, 25.08, 214.3, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-04 14:00:00, None, None, None, None,1
-11.01, 93.5, None, None, None, 18.59, 20.24, 218.7, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-04 15:00:00, None, None, None, None,1
-11.06, 93.3, None, None, None, 20.64, 17.09, 214.7, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-04 16:00:00, None, None, None, None,1
-11.25, 93.0, None, None, None, 23.83, 15.66, 212.7, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-04 17:00:00, None, None, None, None,1
-11.25, 93.0, None, None, None, 23.51, 16.28, 212.8, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-04 18:00:00, None, None, None, None,1
-11.24, 92.8, None, None, None, 27.39, 10.02, 202.6, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-04 19:00:00, None, None, None, None,1
-11.05, 93.2, None, None, None, 29.2, 9.3, 202.7, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-04 20:00:00, None, None, None, None,1
-10.71, 93.4, None, None, None, 29.03, 11.85, 201.1, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-04 21:00:00, None, None, None, None,1
-10.42, 93.7, None, None, None, 26.7, 15.63, 206.7, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-04 22:00:00, None, None, None, None,1
-10.23, 93.8, None, None, None, 24.33, 15.19, 206.6, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-04 23:00:00, None, None, None, None,1
-10.23, 93.8, None, None, None, 30.01, 9.08, 199.5, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 00:00:00, None, None, None, None,1
-10.23, 93.6, None, None, None, 34.47, 5.911, 192.4, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 01:00:00, None, None, None, None,1
-10.23, 93.6, None, None, None, 26.07, 5.676, 179.8, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 02:00:00, None, None, None, None,1
-10.28, 93.6, None, None, None, 28.24, 5.238, 180.4, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 03:00:00, None, None, None, None,1
-10.28, 93.6, None, None, None, 28.8, 5.223, 192.4, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 04:00:00, None, None, None, None,1
-10.28, 93.6, None, None, None, 30.35, 5.706, 194.7, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 05:00:00, None, None, None, None,1
-10.28, 93.6, None, None, None, 30.82, 5.208, 193.1, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 06:00:00, None, None, None, None,1
-10.23, 93.8, None, None, None, 34.79, 5.468, 183.5, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 07:00:00, None, None, None, None,1
-10.28, 93.7, None, None, None, 35.92, 4.035, 146.2, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 08:00:00, None, None, None, None,1
-10.13, 93.6, None, None, None, 27.58, 5.357, 162.6, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 09:00:00, None, None, None, None,1
-10.09, 93.6, None, None, None, 40.99, 4.026, 165.4, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 10:00:00, None, None, None, None,1
-9.84, 93.8, None, None, None, 37.48, 4.962, 164.4, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 11:00:00, None, None, None, None,1
-9.55, 94.0, None, None, None, 31.84, 4.827, 180.4, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-05 12:00:00, None, None, None, None,1
-9.5, 94.0, None, None, None, 41.57, 4.516, 176.0, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-05 13:00:00, None, None, None, None,1
-9.99, 93.8, None, None, None, 54.77, 3.636, 186.8, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 14:00:00, None, None, None, None,1
-9.94, 93.9, None, None, None, 54.88, 2.612, 154.6, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 15:00:00, None, None, None, None,1
-9.74, 94.1, None, None, None, 43.95, 3.081, 185.9, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-05 16:00:00, None, None, None, None,1
-9.55, 94.4, None, None, None, 36.5, 5.049, 190.5, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-05 17:00:00, None, None, None, None,1
-9.45, 94.5, None, None, None, 33.98, 6.367, 181.0, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-05 18:00:00, None, None, None, None,1
-9.31, 94.6, None, None, None, 30.7, 7.86, 187.6, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-05 19:00:00, None, None, None, None,1
-9.4, 94.5, None, None, None, 27.4, 12.68, 205.1, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-05 20:00:00, None, None, None, None,1
-9.45, 94.7, None, None, None, 23.47, 21.01, 215.7, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-05 21:00:00, None, None, None, None,1
-10.13, 93.8, None, None, None, 15.93, 27.15, 223.6, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-05 22:00:00, None, None, None, None,1
-11.97, 91.6, None, None, None, 10.4, 40.26, 233.1, None, None, None, None, None, -13.0, None, None, None, None, None, None,2020-01-05 23:00:00, None, None, None, None,1
-11.96, 91.7, None, None, None, 13.09, 27.98, 217.6, None, None, None, None, None, -13.0, None, None, None, None, None, None,2020-01-06 00:00:00, None, None, None, None,1
-11.82, 91.8, None, None, None, 16.09, 20.54, 211.3, None, None, None, None, None, -13.0, None, None, None, None, None, None,2020-01-06 01:00:00, None, None, None, None,1
-11.87, 91.8, None, None, None, 18.06, 19.94, 212.8, None, None, None, None, None, -13.0, None, None, None, None, None, None,2020-01-06 02:00:00, None, None, None, None,1
-12.01, 91.3, None, None, None, 21.45, 13.51, 212.1, None, None, None, None, None, -13.0, None, None, None, None, None, None,2020-01-06 03:00:00, None, None, None, None,1
-12.45, 90.7, None, None, None, 20.58, 14.31, 212.6, None, None, None, None, None, -14.0, None, None, None, None, None, None,2020-01-06 04:00:00, None, None, None, None,1
-12.84, 90.0, None, None, None, 23.77, 10.38, 209.5, None, None, None, None, None, -14.0, None, None, None, None, None, None,2020-01-06 05:00:00, None, None, None, None,1
-13.18, 89.4, None, None, None, 18.95, 11.73, 209.4, None, None, None, None, None, -14.0, None, None, None, None, None, None,2020-01-06 06:00:00, None, None, None, None,1
-13.38, 89.1, None, None, None, 21.05, 10.02, 210.0, None, None, None, None, None, -15.0, None, None, None, None, None, None,2020-01-06 07:00:00, None, None, None, None,1
-13.33, 89.0, None, None, None, 26.36, 6.34, 199.6, None, None, None, None, None, -15.0, None, None, None, None, None, None,2020-01-06 08:00:00, None, None, None, None,1
-13.13, 89.1, None, None, None, 26.92, 4.259, 199.7, None, None, None, None, None, -14.0, None, None, None, None, None, None,2020-01-06 09:00:00, None, None, None, None,1
-12.99, 89.5, None, None, None, 17.06, 6.14, 151.2, None, None, None, None, None, -14.0, None, None, None, None, None, None,2020-01-06 10:00:00, None, None, None, None,1
-12.26, 90.1, None, None, None, 24.84, 4.075, 147.9, None, None, None, None, None, -13.0, None, None, None, None, None, None,2020-01-06 11:00:00, None, None, None, None,1
-11.82, 90.9, None, None, None, 25.43, 3.091, 149.4, None, None, None, None, None, -13.0, None, None, None, None, None, None,2020-01-06 12:00:00, None, None, None, None,1
-11.19, 91.8, None, None, None, 23.79, 2.976, 170.0, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-06 13:00:00, None, None, None, None,1
-10.67, 92.5, None, None, None, 13.18, 0.001, 348.2, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-06 14:00:00, None, None, None, None,1
-11.01, 92.4, None, None, None, 0.292, 0.0, 253.8, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-06 15:00:00, None, None, None, None,1
-11.44, 91.9, None, None, None, 0.287, 0.0, 253.7, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-06 16:00:00, None, None, None, None,1
-11.48, 92.0, None, None, None, 22.44, 2.572, 167.4, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-06 17:00:00, None, None, None, None,1
-11.19, 92.3, None, None, None, 23.35, 2.824, 208.9, None, None, None, None, None, -12.0, None, None, None, None, None, None,2020-01-06 18:00:00, None, None, None, None,1
-10.27, 93.2, None, None, None, 21.64, 7.33, 203.4, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-06 19:00:00, None, None, None, None,1
-9.89, 93.7, None, None, None, 18.16, 7.34, 207.3, None, None, None, None, None, -11.0, None, None, None, None, None, None,2020-01-06 20:00:00, None, None, None, None,1
-9.74, 93.9, None, None, None, 19.09, 5.668, 205.5, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-06 21:00:00, None, None, None, None,1
-9.5, 94.1, None, None, None, 20.14, 5.273, 194.6, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-06 22:00:00, None, None, None, None,1
-9.55, 94.0, None, None, None, 25.09, 3.879, 198.9, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-06 23:00:00, None, None, None, None,1
-9.55, 94.2, None, None, None, 24.22, 3.232, 193.2, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-07 00:00:00, None, None, None, None,1
-9.11, 94.4, None, None, None, 29.25, 2.304, 191.6, None, None, None, None, None, -10.0, None, None, None, None, None, None,2020-01-07 01:00:00, None, None, None, None,1
-8.77, 94.7, None, None, None, 21.71, 1.959, 205.0, None, None, None, None, None, -9.0, None, None, None, None, None, None,2020-01-07 02:00:00, None, None, None, None,1
-8.43, 95.2, None, None, None, 27.02, 1.916, 193.5, None, None, None, None, None, -9.0, None, None, None, None, None, None,2020-01-07 03:00:00, None, None, None, None,1
-8.48, 95.0, None, None, None, 1.46, 0.167, 219.5, None, None, None, None, None, -9.0, None, None, None, None, None, None,2020-01-07 04:00:00, None, None, None, None,1
-8.72, 95.2, None, None, None, 2.946, 1.2, 86.5, None, None, None, None, None, -9.0, None, None, None, None, None, None,2020-01-07 05:00:00, None, None, None, None,1
-7.8, 96.1, None, None, None, 8.59, 4.396, 93.9, None, None, None, None, None, -8.0, None, None, None, None, None, None,2020-01-07 06:00:00, None, None, None, None,1
-8.33, 95.7, None, None, None, 8.68, 3.786, 103.9, None, None, None, None, None, -9.0, None, None, None, None, None, None,2020-01-07 07:00:00, None, None, None, None,1
-7.31, 96.2, None, None, None, 25.68, 0.939, 102.3, None, None, None, None, None, -8.0, None, None, None, None, None, None,2020-01-07 08:00:00, None, None, None, None,1
-6.872, 96.8, None, None, None, 24.79, 3.169, 134.5, None, None, None, None, None, -7.0, None, None, None, None, None, None,2020-01-07 09:00:00, None, None, None, None,1
-6.68, 97.0, None, None, None, 26.36, 2.219, 116.3, None, None, None, None, None, -7.0, None, None, None, None, None, None,2020-01-07 10:00:00, None, None, None, None,1
-6.067, 97.3, None, None, None, 33.02, 0.981, 132.5, None, None, None, None, None, -6.0, None, None, None, None, None, None,2020-01-07 11:00:00, None, None, None, None,1
-5.483, 97.9, None, None, None, 24.63, 0.354, 186.9, None, None, None, None, None, -6.0, None, None, None, None, None, None,2020-01-07 12:00:00, None, None, None, None,1
-5.24, 98.3, None, None, None, 14.73, 0.659, 161.1, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 13:00:00, None, None, None, None,1
-5.483, 98.2, None, None, None, 28.17, 1.386, 189.0, None, None, None, None, None, -6.0, None, None, None, None, None, None,2020-01-07 14:00:00, None, None, None, None,1
-5.24, 98.2, None, None, None, 32.91, 3.393, 208.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 15:00:00, None, None, None, None,1
-4.996, 98.4, None, None, None, 31.58, 3.264, 205.5, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 16:00:00, None, None, None, None,1
-4.802, 98.5, None, None, None, 30.63, 4.386, 193.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 17:00:00, None, None, None, None,1
-4.85, 98.6, None, None, None, 26.23, 4.669, 179.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 18:00:00, None, None, None, None,1
-4.85, 98.6, None, None, None, 28.81, 4.39, 184.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 19:00:00, None, None, None, None,1
-4.85, 98.7, None, None, None, 28.25, 4.167, 181.8, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 20:00:00, None, None, None, None,1
-4.948, 98.6, None, None, None, 34.29, 3.167, 187.5, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 21:00:00, None, None, None, None,1
-5.094, 98.6, None, None, None, 32.12, 3.571, 187.4, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 22:00:00, None, None, None, None,1
-5.191, 98.4, None, None, None, 35.37, 3.282, 187.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2020-01-07 23:00:00, None, None, None, None,1
