station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.0, 0.0, -20.0, 0.0, 2015-01-01 00:00:00, 0.0, -8.5
0.0, 0.0, -16.0, 0.0, 2015-01-02 00:00:00, 0.0, -5.0
0.0, 0.0, -8.5, 0.0, 2015-01-03 00:00:00, 0.0, -5.0
0.0, 0.0, -9.5, 0.0, 2015-01-06 00:00:00, 0.0, -3.0
0.0, 0.0, -9.0, 0.0, 2015-01-07 00:00:00, 0.0, -2.0
0.0, 0.0, -9.0, 0.0, 2015-01-08 00:00:00, 0.0, -0.5
0.0, 0.0, -15.5, 0.0, 2015-01-09 00:00:00, 0.0, -7.0
3.0, 0.0, -11.5, 3.0, 2015-01-10 00:00:00, 0.0, -4.5
0.0, 0.0, -6.0, 0.0, 2015-01-11 00:00:00, 0.0, -1.5
0.0, 0.0, -5.0, 0.0, 2015-01-12 00:00:00, 0.0, -0.5
0.0, 0.0, -12.0, 0.0, 2015-01-13 00:00:00, 0.0, -4.0
0.0, 0.0, -12.0, 0.0, 2015-01-19 00:00:00, 0.0, 10.0
0.0, 0.0, -10.0, 0.0, 2015-01-20 00:00:00, 0.0, 2.5
0.0, 0.0, -14.5, 0.0, 2015-01-21 00:00:00, 0.0, -1.5
0.0, 0.0, -11.0, 0.0, 2015-01-22 00:00:00, 0.0, -0.5
0.0, 0.0, -3.5, 0.0, 2015-01-23 00:00:00, 0.0, 3.0
0.0, 0.0, 0.0, 0.0, 2015-01-24 00:00:00, 0.0, 7.5
0.0, 0.0, 0.0, 0.0, 2015-01-25 00:00:00, 0.0, 6.0
0.0, 0.0, -1.5, 0.0, 2015-01-26 00:00:00, 0.0, 9.5
0.0, 0.0, -3.5, 0.0, 2015-01-27 00:00:00, 0.0, 7.0
0.0, 0.0, -6.5, 0.0, 2015-01-28 00:00:00, 0.0, 7.5
0.0, 0.0, -5.5, 0.0, 2015-01-29 00:00:00, 0.0, 4.0
0.0, 0.0, -6.0, 0.0, 2015-01-30 00:00:00, 0.0, -0.5
0.0, 0.0, -3.0, 0.0, 2015-01-31 00:00:00, 0.0, 0.5
0.0, 0.0, -2.5, 0.0, 2015-02-01 00:00:00, 0.0, -0.5
0.0, 0.0, -6.5, 0.0, 2015-02-02 00:00:00, 0.0, 4.0
0.0, 0.0, -2.0, 0.0, 2015-02-03 00:00:00, 0.0, 9.5
0.2, 0.2, -7.0, 0.0, 2015-02-04 00:00:00, 0.0, 5.0
8.2, 8.2, -0.5, 0.0, 2015-02-05 00:00:00, 0.0, 5.5
2.8, 2.8, 2.0, 0.0, 2015-02-06 00:00:00, 0.0, 8.5
6.2, 6.2, 1.5, 0.0, 2015-02-07 00:00:00, 0.0, 6.0
0.0, 0.0, 2.0, 0.0, 2015-02-10 00:00:00, 0.0, 11.0
0.0, 0.0, 1.0, 0.0, 2015-02-11 00:00:00, 0.0, 10.5
