pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None,1018.0, 17.0, None, None, None,2016-06-03 00:00:00,10.3, None, None, None,23
None, None,1018.0, 18.0, None, None, None,2016-06-03 01:00:00,9.1, None, None, None,23
None, None,1019.0, 18.0, None, None, None,2016-06-03 02:00:00,8.0, None, 4.0, None,23
None, None,1020.0, 18.0, None, None, None,2016-06-03 03:00:00,7.1, None, 6.0, None,23
None, None,1020.0, 17.0, None, None, None,2016-06-03 04:00:00,6.4, None, 0.0, None,23
None, None,1020.0, 16.0, None, None, None,2016-06-03 05:00:00,5.9, None, 4.0, None,23
None, None,1020.0, 15.0, None, None, None,2016-06-03 06:00:00,5.2, None, 6.0, None,23
None, None,1020.0, 15.0, None, None, None,2016-06-03 07:00:00,4.9, None, 7.0, None,23
None, None,1020.0, 14.0, None, None, None,2016-06-03 08:00:00,4.9, None, 7.0, None,23
None, None,1020.0, 14.0, None, None, None,2016-06-03 09:00:00,4.8, None, 7.0, None,23
None, None,1021.0, 14.0, None, None, None,2016-06-03 10:00:00,4.6, None, 7.0, None,23
None, None,1021.0, 14.0, None, None, None,2016-06-03 11:00:00,4.4, None, 6.0, None,23
None, None,1021.0, 14.0, None, None, None,2016-06-03 12:00:00,4.4, None, 7.0, None,23
None, None,1021.0, 14.0, None, None, None,2016-06-03 13:00:00,4.4, None, 6.0, None,23
None, None,1022.0, 14.0, None, None, None,2016-06-03 14:00:00,4.7, None, None, None,23
None, None,1022.0, 14.0, None, None, None,2016-06-03 15:00:00,5.6, None, 6.0, None,23
None, None,1022.0, 14.0, None, None, None,2016-06-03 16:00:00,6.0, None, 5.0, None,23
None, None,1021.0, 14.0, None, None, None,2016-06-03 17:00:00,7.2, None, 6.0, None,23
None, None,1021.0, 14.0, None, None, None,2016-06-03 18:00:00,6.7, None, 6.0, None,23
None, None,1021.0, 14.0, None, None, None,2016-06-03 19:00:00,8.4, None, 7.0, None,23
None, None,1021.0, 15.0, None, None, None,2016-06-03 20:00:00,9.3, None, 7.0, None,23
None, None,1020.0, 16.0, None, None, None,2016-06-03 21:00:00,11.1, None, 7.0, None,23
None, None,1019.0, 17.0, None, None, None,2016-06-03 22:00:00,12.5, None, None, None,23
None, None,1018.0, 18.0, None, None, None,2016-06-03 23:00:00,12.7, None, 5.0, None,23
None, None,1019.0, 19.0, None, None, None,2016-06-04 00:00:00,12.9, None, 6.0, None,23
None, None,1019.0, 19.0, None, None, None,2016-06-04 01:00:00,12.0, None, 5.0, None,23
None, None,1020.0, 19.0, None, None, None,2016-06-04 02:00:00,10.4, None, 6.0, None,23
None, None,1021.0, 18.0, None, None, None,2016-06-04 03:00:00,9.4, None, 4.0, None,23
None, None,1021.0, 17.0, None, None, None,2016-06-04 04:00:00,7.8, None, 4.0, None,23
None, None,1021.0, 16.0, None, None, None,2016-06-04 05:00:00,6.8, None, 1.0, None,23
None, None,1022.0, 15.0, None, None, None,2016-06-04 06:00:00,4.9, None, 2.0, None,23
None, None,1022.0, 14.0, None, None, None,2016-06-04 07:00:00,3.9, None, 0.0, None,23
None, None,1022.0, 13.0, None, None, None,2016-06-04 08:00:00,4.3, None, 6.0, None,23
None, None,1022.0, 13.0, None, None, None,2016-06-04 09:00:00,4.2, None, 5.0, None,23
None, None,1022.0, 12.0, None, None, None,2016-06-04 10:00:00,4.0, None, 6.0, None,23
None, None,1023.0, 12.0, None, None, None,2016-06-04 11:00:00,3.1, None, 6.0, None,23
None, None,1023.0, 12.0, None, None, None,2016-06-04 12:00:00,2.1, None, 6.0, None,23
None, None,1023.0, 11.0, None, None, None,2016-06-04 13:00:00,2.8, None, 6.0, None,23
None, None,1022.0, 11.0, None, None, None,2016-06-04 14:00:00,4.7, None, 6.0, None,23
None, None,1022.0, 11.0, None, None, None,2016-06-04 15:00:00,6.8, None, 5.0, None,23
None, None,1021.0, 12.0, None, None, None,2016-06-04 16:00:00,8.8, None, 5.0, None,23
None, None,1020.0, 13.0, None, None, None,2016-06-04 17:00:00,8.6, None, None, None,23
None, None,1020.0, 13.0, None, None, None,2016-06-04 18:00:00,10.1, None, None, None,23
None, None,1020.0, 14.0, None, None, None,2016-06-04 19:00:00,11.7, None, 4.0, None,23
None, None,1019.0, 15.0, None, None, None,2016-06-04 20:00:00,13.2, None, 6.0, None,23
None, None,1018.0, 17.0, None, None, None,2016-06-04 21:00:00,14.8, None, 4.0, None,23
None, None,1018.0, 19.0, None, None, None,2016-06-04 22:00:00,14.5, None, 4.0, None,23
None, None,1018.0, 19.0, None, None, None,2016-06-04 23:00:00,15.5, None, 1.0, None,23
None, None,1018.0, 19.0, None, None, None,2016-06-05 00:00:00,16.3, None, 2.0, None,23
None, None,1017.0, 20.0, None, None, None,2016-06-05 01:00:00,16.1, None, 2.0, None,23
None, None,1018.0, 20.0, None, None, None,2016-06-05 02:00:00,15.8, None, 4.0, None,23
None, None,1019.0, 20.0, None, None, None,2016-06-05 03:00:00,14.3, None, 3.0, None,23
None, None,1019.0, 18.0, None, None, None,2016-06-05 04:00:00,12.8, None, 3.0, None,23
None, None,1020.0, 17.0, None, None, None,2016-06-05 05:00:00,9.7, None, 0.0, None,23
None, None,1021.0, 16.0, None, None, None,2016-06-05 06:00:00,7.7, None, 7.0, None,23
None, None,1021.0, 15.0, None, None, None,2016-06-05 07:00:00,7.7, None, 7.0, None,23
None, None,1021.0, 14.0, None, None, None,2016-06-05 08:00:00,6.9, None, 6.0, None,23
None, None,1021.0, 13.0, None, None, None,2016-06-05 09:00:00,6.2, None, 6.0, None,23
None, None,1021.0, 13.0, None, None, None,2016-06-05 10:00:00,6.0, None, 6.0, None,23
None, None,1022.0, 13.0, None, None, None,2016-06-05 11:00:00,5.7, None, 5.0, None,23
None, None,1022.0, 12.0, None, None, None,2016-06-05 12:00:00,5.3, None, 5.0, None,23
None, None,1022.0, 12.0, None, None, None,2016-06-05 13:00:00,5.5, None, 5.0, None,23
None, None,1021.0, 12.0, None, None, None,2016-06-05 14:00:00,7.7, None, 6.0, None,23
None, None,1020.0, 12.0, None, None, None,2016-06-05 15:00:00,9.0, None, 4.0, None,23
None, None,1018.0, 12.0, None, None, None,2016-06-05 16:00:00,15.0, None, 6.0, None,23
None, None,1018.0, 14.0, None, None, None,2016-06-05 17:00:00,14.5, None, 6.0, None,23
None, None,1017.0, 16.0, None, None, None,2016-06-05 18:00:00,17.1, None, 4.0, None,23
None, None,1016.0, 18.0, None, None, None,2016-06-05 19:00:00,18.1, None, 5.0, None,23
None, None,1016.0, 19.0, None, None, None,2016-06-05 20:00:00,19.2, None, 4.0, None,23
None, None,1016.0, 20.0, None, None, None,2016-06-05 21:00:00,19.6, None, 6.0, None,23
None, None,1015.0, 21.0, None, None, None,2016-06-05 22:00:00,20.1, None, 6.0, None,23
None, None,1015.0, 22.0, None, None, None,2016-06-05 23:00:00,20.6, None, 6.0, None,23
None, None,1016.0, 22.0, None, None, None,2016-06-06 00:00:00,19.8, None, 3.0, None,23
None, None,1016.0, 22.0, None, None, None,2016-06-06 01:00:00,19.8, None, 5.0, None,23
None, None,1016.0, 22.0, None, None, None,2016-06-06 02:00:00,18.9, None, 0.0, None,23
None, None,1017.0, 21.0, None, None, None,2016-06-06 03:00:00,18.0, None, 2.0, None,23
None, None,1017.0, 19.0, None, None, None,2016-06-06 04:00:00,16.7, None, 2.0, None,23
None, None,1018.0, 18.0, None, None, None,2016-06-06 05:00:00,14.8, None, 1.0, None,23
None, None,1018.0, 17.0, None, None, None,2016-06-06 06:00:00,13.5, None, 5.0, None,23
None, None,1018.0, 16.0, None, None, None,2016-06-06 07:00:00,13.3, None, 6.0, None,23
None, None,1018.0, 16.0, None, None, None,2016-06-06 08:00:00,13.1, None, 5.0, None,23
None, None,1018.0, 15.0, None, None, None,2016-06-06 09:00:00,11.9, None, 6.0, None,23
None, None,1018.0, 15.0, None, None, None,2016-06-06 10:00:00,12.6, None, 5.0, None,23
None, None,1018.0, 15.0, None, None, None,2016-06-06 11:00:00,12.1, None, None, None,23
None, None,1019.0, 14.0, None, None, None,2016-06-06 12:00:00,11.4, None, 8.0, None,23
None, None,1019.0, 14.0, None, None, None,2016-06-06 13:00:00,11.1, None, 8.0, None,23
None, None,1019.0, 14.0, None, None, None,2016-06-06 14:00:00,11.3, None, 8.0, None,23
None, None,1019.0, 14.0, None, None, None,2016-06-06 15:00:00,11.2, None, 5.0, None,23
None, None,1019.0, 14.0, None, None, None,2016-06-06 16:00:00,11.0, None, 5.0, None,23
None, None,1019.0, 14.0, None, None, None,2016-06-06 17:00:00,10.2, None, 5.0, None,23
None, None,1019.0, 14.0, None, None, None,2016-06-06 18:00:00,11.0, None, None, None,23
None, None,1019.0, 14.0, None, None, None,2016-06-06 19:00:00,10.9, None, 5.0, None,23
None, None,1021.0, 14.0, None, None, None,2016-06-06 20:00:00,10.1, None, 4.0, None,23
None, None,1022.0, 16.0, None, None, None,2016-06-06 21:00:00,11.2, None, 2.0, None,23
None, None,1023.0, 16.0, None, None, None,2016-06-06 22:00:00,9.9, None, 3.0, None,23
None, None,1022.0, 16.0, None, None, None,2016-06-06 23:00:00,11.8, None, 5.0, None,23
None, None,1021.0, 17.0, None, None, None,2016-06-07 00:00:00,13.8, None, 4.0, None,23
None, None,1021.0, 18.0, None, None, None,2016-06-07 01:00:00,13.3, None, 4.0, None,23
None, None,1022.0, 18.0, None, None, None,2016-06-07 02:00:00,12.0, None, 4.0, None,23
None, None,1023.0, 17.0, None, None, None,2016-06-07 03:00:00,10.6, None, 7.0, None,23
None, None,1023.0, 15.0, None, None, None,2016-06-07 04:00:00,9.9, None, 7.0, None,23
None, None,1024.0, 15.0, None, None, None,2016-06-07 05:00:00,8.6, None, 7.0, None,23
None, None,1024.0, 14.0, None, None, None,2016-06-07 06:00:00,6.2, None, 8.0, None,23
None, None,1025.0, 13.0, None, None, None,2016-06-07 07:00:00,4.0, None, 8.0, None,23
None, None,1025.0, 12.0, None, None, None,2016-06-07 08:00:00,3.6, None, 8.0, None,23
None, None,1026.0, 11.0, None, None, None,2016-06-07 09:00:00,3.2, None, 8.0, None,23
None, None,1026.0, 11.0, None, None, None,2016-06-07 10:00:00,2.4, None, 8.0, None,23
None, None,1026.0, 11.0, None, None, None,2016-06-07 11:00:00,2.3, None, 7.0, None,23
None, None,1026.0, 10.0, None, None, None,2016-06-07 12:00:00,1.6, None, 8.0, None,23
None, None,1026.0, 9.0, None, None, None,2016-06-07 13:00:00,2.5, None, None, None,23
None, None,1025.0, 9.0, None, None, None,2016-06-07 14:00:00,5.1, None, None, None,23
None, None,1024.0, 10.0, None, None, None,2016-06-07 15:00:00,7.4, None, 9.0, None,23
None, None,1023.0, 10.0, None, None, None,2016-06-07 16:00:00,10.4, None, 8.0, None,23
None, None,1022.0, 11.0, None, None, None,2016-06-07 17:00:00,11.2, None, 7.0, None,23
None, None,1022.0, 13.0, None, None, None,2016-06-07 18:00:00,13.2, None, 5.0, None,23
None, None,1022.0, 15.0, None, None, None,2016-06-07 19:00:00,13.9, None, 1.0, None,23
None, None,1021.0, 16.0, None, None, None,2016-06-07 20:00:00,15.2, None, None, None,23
None, None,1021.0, 18.0, None, None, None,2016-06-07 21:00:00,15.6, None, 5.0, None,23
None, None,1021.0, 20.0, None, None, None,2016-06-07 22:00:00,16.3, None, 5.0, None,23
None, None,1020.0, 20.0, None, None, None,2016-06-07 23:00:00,16.1, None, 6.0, None,23
None, None,1020.0, 20.0, None, None, None,2016-06-08 00:00:00,16.9, None, None, None,23
None, None,1020.0, 20.0, None, None, None,2016-06-08 01:00:00,17.2, None, 5.0, None,23
None, None,1020.0, 20.0, None, None, None,2016-06-08 02:00:00,16.5, None, 5.0, None,23
None, None,1021.0, 19.0, None, None, None,2016-06-08 03:00:00,15.5, None, None, None,23
None, None,1022.0, 17.0, None, None, None,2016-06-08 04:00:00,12.6, None, 6.0, None,23
None, None,1023.0, 16.0, None, None, None,2016-06-08 05:00:00,10.5, None, 9.0, None,23
None, None,1023.0, 14.0, None, None, None,2016-06-08 06:00:00,9.3, None, None, None,23
None, None,1023.0, 13.0, None, None, None,2016-06-08 07:00:00,9.7, None, 2.0, None,23
None, None,1023.0, 12.0, None, None, None,2016-06-08 08:00:00,8.7, None, 3.0, None,23
None, None,1024.0, 12.0, None, None, None,2016-06-08 09:00:00,7.8, None, 3.0, None,23
None, None,1024.0, 11.0, None, None, None,2016-06-08 10:00:00,6.9, None, 9.0, None,23
None, None,1024.0, 11.0, None, None, None,2016-06-08 11:00:00,6.8, None, 7.0, None,23
None, None,1024.0, 10.0, None, None, None,2016-06-08 12:00:00,6.8, None, 7.0, None,23
None, None,1024.0, 10.0, None, None, None,2016-06-08 13:00:00,7.3, None, 8.0, None,23
None, None,1024.0, 10.0, None, None, None,2016-06-08 14:00:00,7.9, None, 7.0, None,23
None, None,1023.0, 10.0, None, None, None,2016-06-08 15:00:00,10.5, None, 3.0, None,23
None, None,1022.0, 10.0, None, None, None,2016-06-08 16:00:00,11.9, None, 5.0, None,23
None, None,1022.0, 11.0, None, None, None,2016-06-08 17:00:00,12.1, None, 8.0, None,23
None, None,1022.0, 12.0, None, None, None,2016-06-08 18:00:00,13.1, None, 6.0, None,23
None, None,1021.0, 13.0, None, None, None,2016-06-08 19:00:00,14.8, None, 6.0, None,23
None, None,1022.0, 14.0, None, None, None,2016-06-08 20:00:00,13.2, None, 5.0, None,23
None, None,1021.0, 15.0, None, None, None,2016-06-08 21:00:00,14.7, None, 7.0, None,23
None, None,1022.0, 16.0, None, None, None,2016-06-08 22:00:00,11.6, None, None, None,23
None, None,1025.0, 14.0, None, None, None,2016-06-08 23:00:00,9.9, None, 5.0, None,23
None, None,1026.0, 14.0, None, None, None,2016-06-09 00:00:00,9.7, None, 4.0, None,23
None, None,1026.0, 14.0, None, None, None,2016-06-09 01:00:00,9.3, None, 5.0, None,23
None, None,1028.0, 14.0, None, None, None,2016-06-09 02:00:00,8.9, None, 4.0, None,23
None, None,1029.0, 15.0, None, None, None,2016-06-09 03:00:00,8.3, None, 4.0, None,23
None, None,1032.0, 15.0, None, None, None,2016-06-09 04:00:00,6.8, None, None, None,23
None, None,1035.0, 16.0, None, None, None,2016-06-09 05:00:00,6.2, None, 4.0, None,23
None, None,1038.0, 16.0, None, None, None,2016-06-09 06:00:00,5.8, None, 9.0, None,23
None, None,1040.0, 16.0, None, None, None,2016-06-09 07:00:00,5.5, None, 9.0, None,23
None, None,1041.0, 16.0, None, None, None,2016-06-09 08:00:00,5.1, None, 8.0, None,23
None, None,1042.0, 15.0, None, None, None,2016-06-09 09:00:00,5.0, None, 4.0, None,23
None, None,1042.0, 15.0, None, None, None,2016-06-09 10:00:00,5.1, None, 5.0, None,23
None, None,1042.0, 15.0, None, None, None,2016-06-09 11:00:00,5.0, None, 4.0, None,23
None, None,1042.0, 16.0, None, None, None,2016-06-09 12:00:00,4.8, None, 5.0, None,23
None, None,1042.0, 16.0, None, None, None,2016-06-09 13:00:00,4.6, None, 12.0, None,23
None, None,1042.0, 16.0, None, None, None,2016-06-09 14:00:00,4.7, None, 7.0, None,23
None, None,1042.0, 16.0, None, None, None,2016-06-09 15:00:00,4.6, None, None, None,23
None, None,1042.0, 16.0, None, None, None,2016-06-09 16:00:00,5.2, None, 9.0, None,23
None, None,1042.0, 16.0, None, None, None,2016-06-09 17:00:00,5.8, None, 11.0, None,23
None, None,1041.0, 17.0, None, None, None,2016-06-09 18:00:00,8.0, None, 5.0, None,23
None, None,1041.0, 17.0, None, None, None,2016-06-09 19:00:00,8.1, None, 5.0, None,23
None, None,1040.0, 17.0, None, None, None,2016-06-09 20:00:00,9.7, None, 3.0, None,23
None, None,1040.0, 18.0, None, None, None,2016-06-09 21:00:00,10.1, None, 7.0, None,23
None, None,1039.0, 19.0, None, None, None,2016-06-09 22:00:00,12.0, None, 7.0, None,23
None, None,1040.0, 19.0, None, None, None,2016-06-09 23:00:00,10.1, None, 2.0, None,23
