wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
,,,,,,,,,,,,2021-02-20 02:00:00,8,207.7, None, None,73.4, None, None
,,,,,,,,,,,,2021-02-20 03:00:00,8,207.5, None, None,73.6, None, None
,,,,,,,,,,,,2021-02-20 04:00:00,8,208.1, None, None,74.3, None, None
,,,,,,,,,,,,2021-02-20 05:00:00,8,189.4, None, None,75.5, None, None
,,,,,,,,,,,,2021-02-20 06:00:00,8,201.6, None, None,75.4, None, None
,,,,,,,,,,,,2021-02-20 07:00:00,8,189.4, None, None,77.2, None, None
,,,,,,,,,,,,2021-02-20 08:00:00,8,201.7, None, None,74.6, None, None
,,,,,,,,,,,,2021-02-20 09:00:00,8,180.7, None, None,71.2, None, None
,,,,,,,,,,,,2021-02-20 10:00:00,8,195.2, None, None,68.8, None, None
,,,,,,,,,,,,2021-02-20 11:00:00,8,180.7, None, None,67.0, None, None
,,,,,,,,,,,,2021-02-20 12:00:00,8,169.4, None, None,60.7, None, None
,,,,,,,,,,,,2021-02-20 13:00:00,8,168.8, None, None,60.2, None, None
,,,,,,,,,,,,2021-02-20 14:00:00,8,164.8, None, None,54.9, None, None
,,,,,,,,,,,,2021-02-20 15:00:00,8,177.2, None, None,51.9, None, None
,,,,,,,,,,,,2021-02-20 16:00:00,8,189.8, None, None,48.0, None, None
,,,,,,,,,,,,2021-02-20 17:00:00,8,189.0, None, None,48.5, None, None
,,,,,,,,,,,,2021-02-20 18:00:00,8,193.8, None, None,50.9, None, None
,,,,,,,,,,,,2021-02-20 19:00:00,8,173.9, None, None,55.9, None, None
,,,,,,,,,,,,2021-02-20 20:00:00,8,71.9, None, None,64.9, None, None
,,,,,,,,,,,,2021-02-20 21:00:00,8,123.8, None, None,67.0, None, None
,,,,,,,,,,,,2021-02-20 22:00:00,8,110.2, None, None,69.7, None, None
,,,,,,,,,,,,2021-02-20 23:00:00,8,71.8, None, None,69.6, None, None
,,,,,,,,,,,,2021-02-21 00:00:00,8,136.4, None, None,69.4, None, None
,,,,,,,,,,,,2021-02-21 01:00:00,8,186.1, None, None,72.5, None, None
,,,,,,,,,,,,2021-02-21 02:00:00,8,149.5, None, None,75.7, None, None
,,,,,,,,,,,,2021-02-21 03:00:00,8,186.6, None, None,65.9, None, None
,,,,,,,,,,,,2021-02-21 04:00:00,8,198.4, None, None,67.4, None, None
,,,,,,,,,,,,2021-02-21 05:00:00,8,190.0, None, None,66.1, None, None
,,,,,,,,,,,,2021-02-21 06:00:00,8,175.2, None, None,69.7, None, None
,,,,,,,,,,,,2021-02-21 07:00:00,8,176.7, None, None,67.5, None, None
,,,,,,,,,,,,2021-02-21 08:00:00,8,201.3, None, None,66.7, None, None
,,,,,,,,,,,,2021-02-21 09:00:00,8,225.9, None, None,63.4, None, None
,,,,,,,,,,,,2021-02-21 10:00:00,8,145.8, None, None,61.5, None, None
,,,,,,,,,,,,2021-02-21 11:00:00,8,142.3, None, None,59.4, None, None
,,,,,,,,,,,,2021-02-21 12:00:00,8,225.5, None, None,59.3, None, None
,,,,,,,,,,,,2021-02-21 13:00:00,8,192.0, None, None,58.4, None, None
,,,,,,,,,,,,2021-02-21 14:00:00,8,181.9, None, None,57.5, None, None
,,,,,,,,,,,,2021-02-21 15:00:00,8,162.1, None, None,58.5, None, None
,,,,,,,,,,,,2021-02-21 16:00:00,8,85.3, None, None,57.1, None, None
,,,,,,,,,,,,2021-02-21 17:00:00,8,76.1, None, None,59.4, None, None
,,,,,,,,,,,,2021-02-21 18:00:00,8,100.2, None, None,60.4, None, None
,,,,,,,,,,,,2021-02-21 19:00:00,8,78.2, None, None,63.7, None, None
,,,,,,,,,,,,2021-02-21 20:00:00,8,57.8, None, None,64.7, None, None
,,,,,,,,,,,,2021-02-21 21:00:00,8,68.3, None, None,65.3, None, None
,,,,,,,,,,,,2021-02-21 22:00:00,8,62.4, None, None,68.3, None, None
,,,,,,,,,,,,2021-02-21 23:00:00,8,68.5, None, None,67.6, None, None
,,,,,,,,,,,,2021-02-22 00:00:00,8,53.6, None, None,65.5, None, None
,,,,,,,,,,,,2021-02-22 01:00:00,8,18.0, None, None,65.5, None, None
,,,,,,,,,,,,2021-02-22 02:00:00,8,183.7, None, None,69.4, None, None
,,,,,,,,,,,,2021-02-22 03:00:00,8,98.1, None, None,72.1, None, None
,,,,,,,,,,,,2021-02-22 04:00:00,8,138.2, None, None,72.6, None, None
,,,,,,,,,,,,2021-02-22 05:00:00,8,80.2, None, None,68.9, None, None
,,,,,,,,,,,,2021-02-22 06:00:00,8,97.7, None, None,66.6, None, None
,,,,,,,,,,,,2021-02-22 07:00:00,8,109.2, None, None,69.0, None, None
,,,,,,,,,,,,2021-02-22 08:00:00,8,99.8, None, None,68.0, None, None
,,,,,,,,,,,,2021-02-22 09:00:00,8,113.8, None, None,66.1, None, None
,,,,,,,,,,,,2021-02-22 10:00:00,8,129.2, None, None,63.9, None, None
,,,,,,,,,,,,2021-02-22 11:00:00,8,111.7, None, None,64.4, None, None
,,,,,,,,,,,,2021-02-22 12:00:00,8,108.5, None, None,63.6, None, None
,,,,,,,,,,,,2021-02-22 13:00:00,8,131.3, None, None,57.2, None, None
,,,,,,,,,,,,2021-02-22 14:00:00,8,199.8, None, None,42.8, None, None
,,,,,,,,,,,,2021-02-22 15:00:00,8,196.5, None, None,39.6, None, None
,,,,,,,,,,,,2021-02-22 16:00:00,8,188.4, None, None,35.0, None, None
,,,,,,,,,,,,2021-02-22 17:00:00,8,185.0, None, None,38.4, None, None
,,,,,,,,,,,,2021-02-22 18:00:00,8,186.0, None, None,46.5, None, None
,,,,,,,,,,,,2021-02-22 19:00:00,8,188.4, None, None,49.3, None, None
,,,,,,,,,,,,2021-02-22 20:00:00,8,194.9, None, None,49.2, None, None
,,,,,,,,,,,,2021-02-22 21:00:00,8,174.3, None, None,48.5, None, None
,,,,,,,,,,,,2021-02-22 22:00:00,8,153.7, None, None,45.3, None, None
,,,,,,,,,,,,2021-02-22 23:00:00,8,151.2, None, None,46.2, None, None
,,,,,,,,,,,,2021-02-23 00:00:00,8,147.6, None, None,50.7, None, None
,,,,,,,,,,,,2021-02-23 01:00:00,8,187.2, None, None,49.4, None, None
,,,,,,,,,,,,2021-02-23 02:00:00,8,189.4, None, None,46.5, None, None
,,,,,,,,,,,,2021-02-23 03:00:00,8,29.9, None, None,68.5, None, None
,,,,,,,,,,,,2021-02-23 04:00:00,8,78.0, None, None,69.3, None, None
,,,,,,,,,,,,2021-02-23 05:00:00,8,334.0, None, None,76.5, None, None
,,,,,,,,,,,,2021-02-23 06:00:00,8,359.4, None, None,83.8, None, None
,,,,,,,,,,,,2021-02-23 07:00:00,8,165.6, None, None,68.5, None, None
,,,,,,,,,,,,2021-02-23 08:00:00,8,110.7, None, None,56.6, None, None
,,,,,,,,,,,,2021-02-23 09:00:00,8,158.3, None, None,49.8, None, None
,,,,,,,,,,,,2021-02-23 10:00:00,8,194.2, None, None,40.5, None, None
,,,,,,,,,,,,2021-02-23 11:00:00,8,111.7, None, None,37.8, None, None
,,,,,,,,,,,,2021-02-23 12:00:00,8,190.9, None, None,36.6, None, None
,,,,,,,,,,,,2021-02-23 13:00:00,8,184.3, None, None,38.6, None, None
,,,,,,,,,,,,2021-02-23 14:00:00,8,184.5, None, None,37.7, None, None
,,,,,,,,,,,,2021-02-23 15:00:00,8,191.2, None, None,35.6, None, None
,,,,,,,,,,,,2021-02-23 16:00:00,8,131.8, None, None,33.4, None, None
,,,,,,,,,,,,2021-02-23 17:00:00,8,67.7, None, None,35.2, None, None
,,,,,,,,,,,,2021-02-23 18:00:00,8,357.5, None, None,42.1, None, None
,,,,,,,,,,,,2021-02-23 19:00:00,8,106.9, None, None,48.0, None, None
,,,,,,,,,,,,2021-02-23 20:00:00,8,85.9, None, None,55.4, None, None
,,,,,,,,,,,,2021-02-23 21:00:00,8,50.5, None, None,61.0, None, None
,,,,,,,,,,,,2021-02-23 22:00:00,8,37.0, None, None,69.5, None, None
,,,,,,,,,,,,2021-02-23 23:00:00,8,30.9, None, None,68.0, None, None
,,,,,,,,,,,,2021-02-24 00:00:00,8,24.6, None, None,73.1, None, None
,,,,,,,,,,,,2021-02-24 01:00:00,8,38.3, None, None,71.4, None, None
,,,,,,,,,,,,2021-02-24 02:00:00,8,14.8, None, None,78.2, None, None
,,,,,,,,,,,,2021-02-24 03:00:00,8,14.2, None, None,76.9, None, None
,,,,,,,,,,,,2021-02-24 04:00:00,8,27.7, None, None,78.8, None, None
,,,,,,,,,,,,2021-02-24 05:00:00,8,15.3, None, None,77.4, None, None
,,,,,,,,,,,,2021-02-24 06:00:00,8,21.8, None, None,73.1, None, None
,,,,,,,,,,,,2021-02-24 07:00:00,8,26.4, None, None,72.5, None, None
,,,,,,,,,,,,2021-02-24 08:00:00,8,47.3, None, None,70.2, None, None
,,,,,,,,,,,,2021-02-24 09:00:00,8,64.3, None, None,56.9, None, None
,,,,,,,,,,,,2021-02-24 10:00:00,8,107.7, None, None,50.1, None, None
,,,,,,,,,,,,2021-02-24 11:00:00,8,181.3, None, None,41.7, None, None
,,,,,,,,,,,,2021-02-24 12:00:00,8,137.0, None, None,35.0, None, None
,,,,,,,,,,,,2021-02-24 13:00:00,8,171.1, None, None,37.3, None, None
,,,,,,,,,,,,2021-02-24 14:00:00,8,163.3, None, None,37.4, None, None
,,,,,,,,,,,,2021-02-24 15:00:00,8,200.7, None, None,31.1, None, None
,,,,,,,,,,,,2021-02-24 16:00:00,8,195.0, None, None,30.9, None, None
,,,,,,,,,,,,2021-02-24 17:00:00,8,32.9, None, None,31.2, None, None
,,,,,,,,,,,,2021-02-24 19:00:00,8,10.1, None, None,50.4, None, None
,,,,,,,,,,,,2021-02-24 20:00:00,8,49.1, None, None,52.5, None, None
,,,,,,,,,,,,2021-02-24 21:00:00,8,232.9, None, None,47.1, None, None
,,,,,,,,,,,,2021-02-24 22:00:00,8,213.3, None, None,40.9, None, None
,,,,,,,,,,,,2021-02-24 23:00:00,8,200.9, None, None,44.2, None, None
,,,,,,,,,,,,2021-02-25 00:00:00,8,147.8, None, None,48.5, None, None
,,,,,,,,,,,,2021-02-25 01:00:00,8,292.0, None, None,56.1, None, None
,,,,,,,,,,,,2021-02-25 02:00:00,8,353.8, None, None,53.7, None, None
,,,,,,,,,,,,2021-02-25 03:00:00,8,348.7, None, None,51.0, None, None
,,,,,,,,,,,,2021-02-25 04:00:00,8,327.3, None, None,51.1, None, None
,,,,,,,,,,,,2021-02-25 05:00:00,8,323.4, None, None,51.7, None, None
,,,,,,,,,,,,2021-02-25 06:00:00,8,6.5, None, None,59.3, None, None
,,,,,,,,,,,,2021-02-25 07:00:00,8,31.1, None, None,63.6, None, None
,,,,,,,,,,,,2021-02-25 08:00:00,8,68.4, None, None,67.1, None, None
,,,,,,,,,,,,2021-02-25 09:00:00,8,87.9, None, None,71.8, None, None
,,,,,,,,,,,,2021-02-25 10:00:00,8,29.6, None, None,64.7, None, None
,,,,,,,,,,,,2021-02-25 11:00:00,8,73.0, None, None,55.8, None, None
,,,,,,,,,,,,2021-02-25 12:00:00,8,172.8, None, None,54.9, None, None
,,,,,,,,,,,,2021-02-25 13:00:00,8,189.4, None, None,51.4, None, None
,,,,,,,,,,,,2021-02-25 14:00:00,8,175.4, None, None,47.9, None, None
,,,,,,,,,,,,2021-02-25 15:00:00,8,175.4, None, None,48.3, None, None
,,,,,,,,,,,,2021-02-25 16:00:00,8,192.7, None, None,45.0, None, None
,,,,,,,,,,,,2021-02-25 17:00:00,8,192.1, None, None,44.3, None, None
,,,,,,,,,,,,2021-02-25 18:00:00,8,191.9, None, None,44.4, None, None
,,,,,,,,,,,,2021-02-25 19:00:00,8,187.1, None, None,42.8, None, None
,,,,,,,,,,,,2021-02-25 20:00:00,8,189.6, None, None,45.0, None, None
,,,,,,,,,,,,2021-02-25 21:00:00,8,196.4, None, None,42.7, None, None
,,,,,,,,,,,,2021-02-25 22:00:00,8,194.5, None, None,43.5, None, None
,,,,,,,,,,,,2021-02-25 23:00:00,8,199.4, None, None,43.9, None, None
