WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.786,2016-01-01 00:00:00,-3.69,1
None, None, 0.694998,2016-01-01 01:00:00,-4.097,1
None, None, 0.379,2016-01-01 02:00:00,-4.329,1
None, None, 1.531,2016-01-01 03:00:00,-4.359,1
None, None, None,2016-01-01 04:00:00,-4.581,1
None, None, 0.052,2016-01-01 05:00:00,-4.655,1
None, None, 0.303,2016-01-01 06:00:00,-4.77,1
None, None, 0.175999,2016-01-01 07:00:00,-5.021,1
None, None, 0.400999,2016-01-01 08:00:00,-5.011,1
None, None, 0.816999,2016-01-01 09:00:00,-4.653,1
None, None, 0.680998,2016-01-01 10:00:00,-3.022,1
None, None, 0.75,2016-01-01 11:00:00,0.059,1
None, None, 0.994,2016-01-01 12:00:00,2.708,1
None, None, 0.705999,2016-01-01 13:00:00,3.618,1
None, None, 1.081,2016-01-01 14:00:00,3.271,1
None, None, 1.797,2016-01-01 15:00:00,3.33,1
None, None, 1.917,2016-01-01 16:00:00,2.762,1
None, None, 1.723,2016-01-01 17:00:00,1.727,1
None, None, 0.954999,2016-01-01 18:00:00,0.731,1
None, None, None,2016-01-01 19:00:00,-0.727998,1
None, None, 0.006,2016-01-01 20:00:00,-1.871,1
None, None, 0.584999,2016-01-01 21:00:00,-2.149,1
None, None, 0.412999,2016-01-01 22:00:00,-2.79,1
None, None, 0.206,2016-01-01 23:00:00,-3.097,1
None, None, 0.238998,2016-01-02 00:00:00,-3.5,1
None, None, 0.032999,2016-01-02 01:00:00,-3.912,1
None, None, 1.71,2016-01-02 02:00:00,-3.829,1
None, None, 0.800998,2016-01-02 03:00:00,-4.302,1
None, None, 0.762,2016-01-02 04:00:00,-2.955,1
None, None, 2.276,2016-01-02 05:00:00,-2.093,1
None, None, 1.056,2016-01-02 06:00:00,-1.928,1
None, None, None,2016-01-02 07:00:00,-2.077,1
None, None, None,2016-01-02 08:00:00,-2.519,1
None, None, None,2016-01-02 09:00:00,-2.381,1
None, None, 2.048,2016-01-02 10:00:00,-2.385,1
None, None, 2.275,2016-01-02 11:00:00,-1.619,1
None, None, 2.183,2016-01-02 12:00:00,-0.672999,1
None, None, 1.61,2016-01-02 13:00:00,0.119998,1
None, None, 0.643998,2016-01-02 14:00:00,0.580999,1
None, None, 0.495999,2016-01-02 15:00:00,0.916998,1
None, None, 0.574,2016-01-02 16:00:00,0.958998,1
None, None, 1.814,2016-01-02 17:00:00,-0.009998,1
None, None, 2.08,2016-01-02 18:00:00,-0.565998,1
None, None, 1.246,2016-01-02 19:00:00,-1.026,1
None, None, 2.005,2016-01-02 20:00:00,-1.181,1
None, None, 2.51,2016-01-02 21:00:00,-1.075,1
None, None, 2.021,2016-01-02 22:00:00,-1.099,1
None, None, 1.693,2016-01-02 23:00:00,-1.203,1
None, None, 2.595,2016-01-03 00:00:00,-0.990998,1
None, None, 1.845,2016-01-03 01:00:00,-1.215,1
None, None, 1.857,2016-01-03 02:00:00,-1.646,1
None, None, 0.382999,2016-01-03 03:00:00,-1.942,1
None, None, 1.94,2016-01-03 04:00:00,-2.009,1
None, None, 2.311,2016-01-03 05:00:00,-2.016,1
None, None, 2.36,2016-01-03 06:00:00,-2.06,1
None, None, 2.797,2016-01-03 07:00:00,-2.857,1
None, None, 2.544,2016-01-03 08:00:00,-2.811,1
None, None, 1.457,2016-01-03 09:00:00,-2.345,1
None, None, 2.313,2016-01-03 10:00:00,-2.041,1
None, None, 2.256,2016-01-03 11:00:00,-1.42,1
None, None, 1.275,2016-01-03 12:00:00,0.224,1
None, None, 1.676,2016-01-03 13:00:00,2.715,1
None, None, 2.562,2016-01-03 14:00:00,2.828,1
None, None, 3.384,2016-01-03 15:00:00,2.656,1
None, None, 2.621,2016-01-03 16:00:00,2.453,1
None, None, 1.996,2016-01-03 17:00:00,2.298,1
None, None, 1.73,2016-01-03 18:00:00,1.984,1
None, None, 2.281,2016-01-03 19:00:00,1.769,1
None, None, 3.292,2016-01-03 20:00:00,1.483,1
None, None, 2.718,2016-01-03 21:00:00,1.341,1
None, None, 2.397,2016-01-03 22:00:00,0.967,1
None, None, 1.769,2016-01-03 23:00:00,1.047,1
None, None, 2.022,2016-01-04 00:00:00,0.296999,1
None, None, 1.663,2016-01-04 01:00:00,0.307,1
None, None, 2.258,2016-01-04 02:00:00,0.615998,1
None, None, 1.795,2016-01-04 03:00:00,1.001,1
None, None, 0.929,2016-01-04 04:00:00,0.653998,1
None, None, 1.968,2016-01-04 05:00:00,0.527,1
None, None, 1.843,2016-01-04 06:00:00,0.319999,1
None, None, 3.445,2016-01-04 07:00:00,0.335,1
None, None, 2.98,2016-01-04 08:00:00,0.597,1
None, None, 2.427,2016-01-04 09:00:00,0.971,1
None, None, 2.735,2016-01-04 10:00:00,0.972998,1
None, None, 2.676,2016-01-04 11:00:00,0.958998,1
None, None, 3.009,2016-01-04 12:00:00,2.008,1
None, None, 2.362,2016-01-04 13:00:00,2.421,1
None, None, 2.838,2016-01-04 14:00:00,2.75,1
None, None, 3.031,2016-01-04 15:00:00,3.054,1
None, None, 2.613,2016-01-04 16:00:00,2.699,1
None, None, 1.176,2016-01-04 17:00:00,1.557,1
None, None, 1.736,2016-01-04 18:00:00,1.178,1
None, None, 2.252,2016-01-04 19:00:00,0.615,1
None, None, 2.326,2016-01-04 20:00:00,0.115998,1
None, None, 2.203,2016-01-04 21:00:00,0.083999,1
None, None, 1.457,2016-01-04 22:00:00,-1.047,1
None, None, 1.027,2016-01-04 23:00:00,-1.69,1
None, None, 1.076,2016-01-05 00:00:00,-2.103,1
None, None, 1.919,2016-01-05 01:00:00,-1.701,1
None, None, 1.635,2016-01-05 02:00:00,-1.266,1
