WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None,2.48001, None, 97.3383,2016-01-01 00:00:00,-1.84773,1
None, None,2.37285, None, 86.6581,2016-01-01 01:00:00,-0.769635,1
None, None,1.98231, None, 85.1347,2016-01-01 02:00:00,-0.502421,1
None, None,1.01304, None, 91.4095,2016-01-01 03:00:00,-0.939202,1
None, None,1.02102, None, 95.3288,2016-01-01 04:00:00,-1.13775,1
None, None,1.0495, None, 96.0819,2016-01-01 05:00:00,-1.98384,1
None, None,2.45839, None, 97.5477,2016-01-01 06:00:00,-2.6963,1
None, None,1.90796, None, 90.1572,2016-01-01 07:00:00,-1.16407,1
None, None,1.33886, None, 89.7605,2016-01-01 08:00:00,-0.814602,1
None, None,1.4574, None, 89.3262,2016-01-01 09:00:00,-0.627798,1
None, None,1.78527, None, 88.9271,2016-01-01 10:00:00,-0.608721,1
None, None,1.54139, None, 90.7679,2016-01-01 11:00:00,-0.157348,1
None, None,1.39031, None, 86.8904,2016-01-01 12:00:00,0.321476,1
None, None,1.23306, None, 84.6504,2016-01-01 13:00:00,0.98772,1
None, None,1.18452, None, 85.7343,2016-01-01 14:00:00,1.74365,1
None, None,1.41511, None, 79.214,2016-01-01 15:00:00,3.02946,1
None, None,1.30874, None, 78.7543,2016-01-01 16:00:00,3.21707,1
None, None,1.93846, None, 83.1027,2016-01-01 17:00:00,2.37215,1
None, None,2.55625, None, 82.3151,2016-01-01 18:00:00,1.99618,1
None, None,2.78983, None, 86.1233,2016-01-01 19:00:00,0.822794,1
None, None,2.75487, None, 86.7403,2016-01-01 20:00:00,0.976329,1
None, None,2.61584, None, 87.8531,2016-01-01 21:00:00,0.784282,1
None, None,2.18892, None, 89.7026,2016-01-01 22:00:00,0.766008,1
None, None,1.48281, None, 95.1215,2016-01-01 23:00:00,0.23183,1
None, None,1.45644, None, 97.1835,2016-01-02 00:00:00,0.182135,1
None, None,1.5222, None, 96.5938,2016-01-02 01:00:00,-0.229899,1
None, None,1.51347, None, 95.2569,2016-01-02 02:00:00,-0.268296,1
None, None,1.48244, None, 93.9843,2016-01-02 03:00:00,0.533064,1
None, None,2.55767, None, 95.4938,2016-01-02 04:00:00,0.369318,1
None, None,3.03277, None, 94.5893,2016-01-02 05:00:00,0.220449,1
None, None,3.17638, None, 94.2532,2016-01-02 06:00:00,-0.085115,1
None, None,3.57502, None, 96.2432,2016-01-02 07:00:00,-0.7069,1
None, None,1.432, None, 96.2153,2016-01-02 08:00:00,-1.41119,1
None, None,1.89913, None, 96.9442,2016-01-02 09:00:00,-1.82516,1
None, None,2.41592, None, 97.2576,2016-01-02 10:00:00,-1.21728,1
None, None,1.23677, None, 95.9335,2016-01-02 11:00:00,-0.108562,1
None, None,1.97557, None, 92.2523,2016-01-02 12:00:00,0.531305,1
None, None,2.62735, None, 90.4771,2016-01-02 13:00:00,0.798658,1
None, None,2.46253, None, 89.5241,2016-01-02 14:00:00,0.821483,1
None, None,2.22081, None, 88.6559,2016-01-02 15:00:00,0.844551,1
None, None,2.31629, None, 86.8906,2016-01-02 16:00:00,1.19006,1
None, None,3.12993, None, 88.7567,2016-01-02 17:00:00,0.940674,1
None, None,2.79085, None, 91.7698,2016-01-02 18:00:00,0.081449,1
None, None,2.62217, None, 91.7981,2016-01-02 19:00:00,0.262468,1
None, None,2.12281, None, 90.7581,2016-01-02 20:00:00,0.652482,1
None, None,2.58582, None, 88.4067,2016-01-02 21:00:00,0.819199,1
None, None,2.91975, None, 88.1594,2016-01-02 22:00:00,0.705174,1
None, None,2.71045, None, 87.7582,2016-01-02 23:00:00,0.725215,1
None, None,2.93558, None, 86.7134,2016-01-03 00:00:00,0.802173,1
None, None,3.30655, None, 87.7389,2016-01-03 01:00:00,0.390022,1
None, None,3.01971, None, 88.5525,2016-01-03 02:00:00,-0.042938,1
None, None,2.97974, None, 89.2096,2016-01-03 03:00:00,-0.46401,1
None, None,3.2661, None, 89.1873,2016-01-03 04:00:00,-0.386115,1
None, None,3.36104, None, 88.941,2016-01-03 05:00:00,-0.415315,1
None, None,3.07799, None, 89.2969,2016-01-03 06:00:00,-0.789927,1
None, None,4.09987, None, 89.5794,2016-01-03 07:00:00,-0.961987,1
None, None,3.09823, None, 86.5855,2016-01-03 08:00:00,-0.324272,1
None, None,3.04086, None, 83.4112,2016-01-03 09:00:00,0.589617,1
None, None,3.14398, None, 85.0232,2016-01-03 10:00:00,0.278569,1
None, None,3.43718, None, 83.879,2016-01-03 11:00:00,0.652589,1
None, None,3.23513, None, 80.2454,2016-01-03 12:00:00,1.64634,1
None, None,3.55643, None, 78.5283,2016-01-03 13:00:00,2.12787,1
None, None,3.36755, None, 74.8901,2016-01-03 14:00:00,2.71587,1
None, None,2.82168, None, 72.5548,2016-01-03 15:00:00,2.99708,1
None, None,1.92642, None, 74.0841,2016-01-03 16:00:00,2.8456,1
None, None,1.67298, None, 75.3803,2016-01-03 17:00:00,2.6791,1
None, None,2.49307, None, 76.9323,2016-01-03 18:00:00,2.19192,1
None, None,3.76848, None, 82.6685,2016-01-03 19:00:00,1.85555,1
None, None,3.65687, None, 87.4164,2016-01-03 20:00:00,1.65107,1
None, None,3.38209, None, 89.3285,2016-01-03 21:00:00,1.55987,1
None, None,3.06673, None, 88.8898,2016-01-03 22:00:00,1.58986,1
None, None,3.21697, None, 91.1891,2016-01-03 23:00:00,1.10401,1
None, None,3.15226, None, 94.0664,2016-01-04 00:00:00,0.874288,1
None, None,3.06109, None, 94.4727,2016-01-04 01:00:00,1.21628,1
None, None,2.94021, None, 94.4846,2016-01-04 02:00:00,1.42282,1
None, None,3.34096, None, 94.4268,2016-01-04 03:00:00,1.50304,1
None, None,3.94085, None, 94.172,2016-01-04 04:00:00,1.7434,1
None, None,3.45936, None, 94.0231,2016-01-04 05:00:00,1.60448,1
None, None,3.1113, None, 93.6937,2016-01-04 06:00:00,1.58372,1
None, None,3.59259, None, 91.9361,2016-01-04 07:00:00,1.87125,1
None, None,3.26579, None, 93.5122,2016-01-04 08:00:00,1.38505,1
None, None,4.1026, None, None,2016-01-04 09:00:00,1.64399,1
None, None,5.2724, None, 90.908,2016-01-04 10:00:00,1.99045,1
None, None,5.73383, None, 90.7064,2016-01-04 11:00:00,1.94169,1
None, None,3.64082, None, 88.75,2016-01-04 12:00:00,2.20325,1
None, None,2.46883, None, 85.7185,2016-01-04 13:00:00,2.67296,1
None, None,1.99305, None, 84.5197,2016-01-04 14:00:00,3.02619,1
None, None,3.04037, None, 82.0645,2016-01-04 15:00:00,3.31438,1
None, None,2.48296, None, 84.4006,2016-01-04 16:00:00,2.98418,1
None, None,1.88518, None, 87.1312,2016-01-04 17:00:00,2.61766,1
None, None,1.38564, None, 88.4051,2016-01-04 18:00:00,2.33318,1
None, None,2.66756, None, 91.5739,2016-01-04 19:00:00,1.0082,1
None, None,3.50166, None, 92.5071,2016-01-04 20:00:00,1.18971,1
None, None,2.22351, None, 87.684,2016-01-04 21:00:00,1.59283,1
None, None,1.41722, None, 84.7337,2016-01-04 22:00:00,1.55644,1
None, None,0.968828, None, 84.8693,2016-01-04 23:00:00,1.47117,1
None, None,1.58241, None, 90.9564,2016-01-05 00:00:00,0.08134,1
None, None,2.16109, None, 88.0954,2016-01-05 01:00:00,0.967181,1
None, None,3.60789, None, 86.8493,2016-01-05 02:00:00,0.844865,1
None, None,3.16285, None, 85.6109,2016-01-05 03:00:00,1.31219,1
None, None,2.86728, None, 85.8427,2016-01-05 04:00:00,1.56391,1
