wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
193.0, None, None, 0.0, None, 3.2, None, 13.2, None, None, None, 65.0,2021-06-04 00:00:00, None,23
201.0, 63.0, 3.2, 0.0, 7.4, 0.0, 14.3, 12.0, 238.0, 0.0, None, 70.0,2021-06-04 01:00:00, None,23
223.0, None, None, 0.0, None, 2.2, None, 11.2, None, None, None, 70.0,2021-06-04 02:00:00, None,23
236.0, None, None, 0.0, None, 4.8, None, 11.7, None, None, None, 65.0,2021-06-04 03:00:00, None,23
176.0, None, None, 0.0, None, 4.2, None, 13.4, None, None, None, 63.0,2021-06-04 04:00:00, None,23
153.0, 65.0, 4.8, 0.0, 5.3, 7.3, 11.7, 16.8, 236.0, 0.0, None, 46.0,2021-06-04 05:00:00, None,23
146.0, 63.0, 4.2, 0.0, 6.5, 8.9, 13.4, 19.2, 176.0, 0.0, 0.0, 37.0,2021-06-04 06:00:00, None,23
129.0, None, None, 0.0, None, 13.2, None, 20.5, None, None, None, 32.0,2021-06-04 07:00:00, None,23
154.0, 37.0, 8.9, 0.0, 4.2, 15.3, 19.2, 22.1, 146.0, 0.0, 0.0, 29.0,2021-06-04 08:00:00, None,23
137.0, 32.0, 13.2, 0.0, 3.3, 17.2, 20.5, 22.8, 129.0, 0.0, 0.0, 26.0,2021-06-04 09:00:00, None,23
183.0, None, None, 0.0, None, 14.2, None, 23.9, None, None, None, 21.0,2021-06-04 10:00:00, None,23
299.0, None, None, 0.0, None, 6.3, None, 23.2, None, None, None, 20.0,2021-06-04 11:00:00, None,23
170.0, None, None, 0.0, None, 9.2, None, 24.2, None, None, None, 23.0,2021-06-04 12:00:00, None,23
241.0, 20.0, 6.3, 0.0, -1.0, 8.4, 23.2, 24.9, 299.0, 0.0, 0.0, 16.0,2021-06-04 13:00:00, None,23
222.0, None, None, 0.0, None, 10.3, None, 24.0, None, None, None, 18.0,2021-06-04 14:00:00, None,23
227.0, None, None, 0.0, None, 12.9, None, 22.6, None, None, None, 19.0,2021-06-04 15:00:00, None,23
130.0, None, None, 0.0, None, 7.1, None, 22.2, None, None, None, 20.0,2021-06-04 16:00:00, None,23
142.0, None, None, 0.0, None, 10.6, None, 21.5, None, None, None, 24.0,2021-06-04 17:00:00, None,23
197.0, None, None, 0.0, None, 5.0, None, 19.5, None, None, None, 29.0,2021-06-04 18:00:00, None,23
271.0, None, None, 0.0, None, 4.7, None, 17.9, None, None, None, 34.0,2021-06-04 19:00:00, None,23
229.0, None, None, 0.0, None, 6.6, None, 17.2, None, None, None, 33.0,2021-06-04 20:00:00, None,23
40.0, None, None, 0.0, None, 7.0, None, 15.3, None, None, None, 41.0,2021-06-04 21:00:00, None,23
10.0, None, None, 0.0, None, 3.4, None, 13.8, None, None, None, 46.0,2021-06-04 22:00:00, None,23
165.0, None, None, 0.0, None, 4.3, None, 12.7, None, None, None, 54.0,2021-06-04 23:00:00, None,23
196.0, None, None, 0.0, None, 3.2, None, 12.4, None, None, None, 52.0,2021-06-05 00:00:00, None,23
148.0, 54.0, 4.3, 0.0, 3.6, 8.8, 12.7, 13.0, 165.0, 0.0, None, 52.0,2021-06-05 01:00:00, None,23
217.0, 52.0, 3.2, 0.0, 2.8, 2.4, 12.4, 12.0, 196.0, 0.0, None, 65.0,2021-06-05 02:00:00, None,23
199.0, 52.0, 8.8, 0.0, 3.4, 4.8, 13.0, 10.7, 148.0, 0.0, None, 79.0,2021-06-05 03:00:00, None,23
227.0, 65.0, 2.4, 0.0, 5.6, 3.9, 12.0, 11.0, 217.0, 0.0, None, 85.0,2021-06-05 04:00:00, None,23
180.0, None, None, 0.4, None, 4.1, None, 10.5, None, None, None, 86.0,2021-06-05 05:00:00, None,23
151.0, None, None, 0.2, None, 4.2, None, 10.9, None, None, None, 87.0,2021-06-05 06:00:00, None,23
158.0, 86.0, 4.1, 0.0, 8.3, 15.6, 10.5, 12.5, 180.0, 0.4, None, 76.0,2021-06-05 07:00:00, None,23
141.0, None, None, 0.0, None, 12.9, None, 14.2, None, None, None, 69.0,2021-06-05 08:00:00, None,23
155.0, None, None, 0.0, None, 16.6, None, 15.4, None, None, None, 55.0,2021-06-05 09:00:00, None,23
162.0, None, None, 0.0, None, 21.9, None, 17.0, None, None, None, 49.0,2021-06-05 10:00:00, None,23
155.0, None, None, 0.0, None, 26.4, None, 18.3, None, None, None, 41.0,2021-06-05 11:00:00, None,23
203.0, None, None, 0.0, None, 17.2, None, 18.6, None, None, None, 51.0,2021-06-05 12:00:00, None,23
352.0, None, None, 0.0, None, 20.4, None, 15.5, None, None, None, 55.0,2021-06-05 13:00:00, None,23
351.0, None, None, 0.0, None, 13.5, None, 14.3, None, None, None, 61.0,2021-06-05 14:00:00, None,23
349.0, 55.0, 20.4, 0.0, 6.5, 15.7, 15.5, 15.2, 352.0, 0.0, 0.6, 51.0,2021-06-05 15:00:00, None,23
340.0, None, None, 0.0, None, 10.6, None, 14.4, None, None, None, 55.0,2021-06-05 16:00:00, None,23
341.0, None, None, 1.6, None, 7.9, None, 10.1, None, None, None, 90.0,2021-06-05 17:00:00, None,23
293.0, 55.0, 10.6, 0.2, 5.5, 2.3, 14.4, 10.2, 340.0, 0.0, None, 95.0,2021-06-05 18:00:00, None,23
179.0, None, None, 0.0, None, 4.2, None, 10.0, None, None, None, 94.0,2021-06-05 19:00:00, None,23
154.0, 95.0, 2.3, 1.2, 9.4, 6.6, 10.2, 9.7, 293.0, 0.2, None, 94.0,2021-06-05 20:00:00, None,23
185.0, 94.0, 4.2, 0.2, 9.1, 4.0, 10.0, 9.5, 179.0, 0.0, None, 95.0,2021-06-05 21:00:00, None,23
65.0, 94.0, 6.6, 0.0, 8.8, 4.0, 9.7, 9.2, 154.0, 1.2, 3.6, 96.0,2021-06-05 22:00:00, None,23
169.0, None, None, 0.8, None, 2.6, None, 9.0, None, None, None, 98.0,2021-06-05 23:00:00, None,23
158.0, 96.0, 4.0, 1.2, 8.6, 6.5, 9.2, 8.9, 65.0, 0.0, None, 95.0,2021-06-06 00:00:00, None,23
152.0, None, None, 0.4, None, 10.3, None, 8.3, None, None, None, 95.0,2021-06-06 01:00:00, None,23
167.0, 95.0, 6.5, 0.0, 8.1, 7.0, 8.9, 8.3, 158.0, 1.2, None, 95.0,2021-06-06 02:00:00, None,23
159.0, None, None, 0.0, None, 5.4, None, 8.0, None, None, None, 95.0,2021-06-06 03:00:00, None,23
168.0, None, None, 0.0, None, 7.8, None, 7.7, None, None, None, 92.0,2021-06-06 04:00:00, None,23
148.0, None, None, 0.0, None, 11.7, None, 8.0, None, None, None, 83.0,2021-06-06 05:00:00, None,23
154.0, 92.0, 7.8, 0.0, 6.5, 10.5, 7.7, 8.7, 168.0, 0.0, None, 76.0,2021-06-06 06:00:00, None,23
161.0, 83.0, 11.7, 0.0, 5.3, 9.6, 8.0, 9.4, 148.0, 0.0, 5.8, 71.0,2021-06-06 07:00:00, None,23
121.0, None, None, 0.0, None, 5.7, None, 12.0, None, None, None, 55.0,2021-06-06 08:00:00, None,23
