wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
229.0, 85.0, 5.8, 0.0, 10.5, 9.3, 13.0, 14.7, 303.0, 0.0, 0.0, 73.0,2020-09-02 00:00:00,36
195.0, 80.0, 4.5, 0.0, 10.0, 8.7, 13.4, 15.0, 244.0, 0.0, 0.0, 71.0,2020-09-02 01:00:00,36
250.0, 73.0, 9.3, 0.0, 9.9, 4.5, 14.7, 14.5, 229.0, 0.0, 0.0, 72.0,2020-09-02 02:00:00,36
343.0, 71.0, 8.7, 0.2, 9.8, 4.3, 15.0, 12.8, 195.0, 0.0, 0.0, 94.0,2020-09-02 03:00:00,36
322.0, 72.0, 4.5, 0.2, 9.5, 5.6, 14.5, 12.1, 250.0, 0.0, 0.0, 96.0,2020-09-02 04:00:00,36
315.0, 94.0, 4.3, 0.6, 11.9, 3.7, 12.8, 12.2, 343.0, 0.2, 0.2, 96.0,2020-09-02 05:00:00,36
10.0, 96.0, 5.6, 0.2, 11.5, 3.8, 12.1, 12.2, 322.0, 0.2, 0.4, 98.0,2020-09-02 06:00:00,36
86.0, 96.0, 3.7, 0.0, 11.6, 1.8, 12.2, 12.9, 315.0, 0.6, 1.0, 94.0,2020-09-02 07:00:00,36
229.0, None, None, 0.0, None, 8.0, None, 15.1, None, None, None, 71.0,2020-09-02 08:00:00,36
182.0, 94.0, 1.8, 0.0, 12.0, 9.1, 12.9, 17.2, 86.0, 0.0, 1.2, 56.0,2020-09-02 09:00:00,36
182.0, 71.0, 8.0, 0.0, 9.9, 11.5, 15.1, 17.7, 229.0, 0.0, 1.2, 48.0,2020-09-02 10:00:00,36
193.0, 56.0, 9.1, 0.0, 8.4, 10.7, 17.2, 19.3, 182.0, 0.0, 1.2, 40.0,2020-09-02 11:00:00,36
185.0, 48.0, 11.5, 0.0, 6.6, 10.2, 17.7, 20.7, 182.0, 0.0, 1.2, 37.0,2020-09-02 12:00:00,36
209.0, 40.0, 10.7, 0.0, 5.4, 10.5, 19.3, 21.2, 193.0, 0.0, 1.2, 32.0,2020-09-02 13:00:00,36
227.0, 37.0, 10.2, 0.0, 5.5, 9.5, 20.7, 20.1, 185.0, 0.0, 1.2, 31.0,2020-09-02 14:00:00,36
351.0, 32.0, 10.5, 0.0, 3.9, 5.8, 21.2, 20.6, 209.0, 0.0, 1.2, 27.0,2020-09-02 15:00:00,36
323.0, 31.0, 9.5, 0.0, 2.5, 4.9, 20.1, 20.1, 227.0, 0.0, 1.2, 27.0,2020-09-02 16:00:00,36
351.0, 27.0, 5.8, 0.0, 1.0, 4.4, 20.6, 15.3, 351.0, 0.0, 1.2, 50.0,2020-09-02 17:00:00,36
4.0, 27.0, 4.9, 0.0, 0.5, 6.2, 20.1, 12.1, 323.0, 0.0, 1.2, 62.0,2020-09-02 18:00:00,36
4.0, 50.0, 4.4, 0.0, 4.9, 6.4, 15.3, 11.7, 351.0, 0.0, 1.2, 59.0,2020-09-02 19:00:00,36
4.0, 62.0, 6.2, 0.0, 5.0, 5.6, 12.1, 12.5, 4.0, 0.0, 1.2, 55.0,2020-09-02 20:00:00,36
356.0, 59.0, 6.4, 0.0, 4.0, 5.0, 11.7, 12.8, 4.0, 0.0, 1.2, 55.0,2020-09-02 21:00:00,36
9.0, 55.0, 5.6, 0.0, 3.7, 4.6, 12.5, 12.9, 4.0, 0.0, 1.2, 54.0,2020-09-02 22:00:00,36
17.0, 55.0, 5.0, 0.0, 4.0, 4.2, 12.8, 12.7, 356.0, 0.0, 1.2, 60.0,2020-09-02 23:00:00,36
7.0, 54.0, 4.6, 0.0, 3.8, 4.4, 12.9, 12.4, 9.0, 0.0, 1.2, 56.0,2020-09-03 00:00:00,36
5.0, 60.0, 4.2, 0.0, 5.1, 5.9, 12.7, 11.6, 17.0, 0.0, 1.2, 61.0,2020-09-03 01:00:00,36
349.0, 56.0, 4.4, 0.0, 3.9, 5.6, 12.4, 9.9, 7.0, 0.0, 1.2, 71.0,2020-09-03 02:00:00,36
358.0, 61.0, 5.9, 0.0, 4.3, 4.6, 11.6, 9.0, 5.0, 0.0, 1.2, 72.0,2020-09-03 03:00:00,36
226.0, 71.0, 5.6, 0.0, 4.9, 5.3, 9.9, 11.0, 349.0, 0.0, 1.2, 69.0,2020-09-03 04:00:00,36
257.0, 72.0, 4.6, 0.0, 4.2, 5.8, 9.0, 11.4, 358.0, 0.0, 1.0, 72.0,2020-09-03 05:00:00,36
233.0, 69.0, 5.3, 0.0, 5.5, 4.3, 11.0, 12.7, 226.0, 0.0, 0.8, 71.0,2020-09-03 06:00:00,36
205.0, 72.0, 5.8, 0.0, 6.5, 4.1, 11.4, 14.2, 257.0, 0.0, 0.2, 62.0,2020-09-03 07:00:00,36
195.0, 71.0, 4.3, 0.0, 7.6, 5.6, 12.7, 15.9, 233.0, 0.0, 0.0, 59.0,2020-09-03 08:00:00,36
156.0, 62.0, 4.1, 0.0, 7.0, 7.0, 14.2, 17.8, 205.0, 0.0, 0.0, 51.0,2020-09-03 09:00:00,36
130.0, 59.0, 5.6, 0.0, 7.9, 5.4, 15.9, 17.5, 195.0, 0.0, 0.0, 57.0,2020-09-03 10:00:00,36
166.0, 51.0, 7.0, 0.0, 7.5, 5.9, 17.8, 18.4, 156.0, 0.0, 0.0, 55.0,2020-09-03 11:00:00,36
160.0, 57.0, 5.4, 0.0, 8.9, 5.4, 17.5, 20.4, 130.0, 0.0, 0.0, 48.0,2020-09-03 12:00:00,36
173.0, 55.0, 5.9, 0.0, 9.2, 7.2, 18.4, 21.3, 166.0, 0.0, 0.0, 46.0,2020-09-03 13:00:00,36
171.0, 48.0, 5.4, 0.0, 9.0, 5.3, 20.4, 21.1, 160.0, 0.0, 0.0, 45.0,2020-09-03 14:00:00,36
188.0, 46.0, 7.2, 0.0, 9.2, 5.4, 21.3, 22.8, 173.0, 0.0, 0.0, 42.0,2020-09-03 15:00:00,36
186.0, 45.0, 5.3, 0.0, 8.7, 3.1, 21.1, 22.2, 171.0, 0.0, 0.0, 47.0,2020-09-03 16:00:00,36
30.0, 42.0, 5.4, 0.0, 9.2, 3.7, 22.8, 18.6, 188.0, 0.0, 0.0, 55.0,2020-09-03 17:00:00,36
3.0, 47.0, 3.1, 0.0, 10.4, 7.1, 22.2, 17.0, 186.0, 0.0, 0.0, 64.0,2020-09-03 18:00:00,36
10.0, 55.0, 3.7, 0.0, 9.4, 5.7, 18.6, 15.7, 30.0, 0.0, 0.0, 65.0,2020-09-03 19:00:00,36
351.0, 64.0, 7.1, 0.0, 10.1, 6.5, 17.0, 14.2, 3.0, 0.0, 0.0, 71.0,2020-09-03 20:00:00,36
5.0, 65.0, 5.7, 0.0, 9.1, 5.5, 15.7, 13.0, 10.0, 0.0, 0.0, 75.0,2020-09-03 21:00:00,36
1.0, 71.0, 6.5, 0.0, 9.0, 5.7, 14.2, 12.5, 351.0, 0.0, 0.0, 76.0,2020-09-03 22:00:00,36
358.0, 75.0, 5.5, 0.0, 8.7, 6.3, 13.0, 11.9, 5.0, 0.0, 0.0, 78.0,2020-09-03 23:00:00,36
357.0, 76.0, 5.7, 0.0, 8.4, 6.0, 12.5, 11.6, 1.0, 0.0, 0.0, 78.0,2020-09-04 00:00:00,36
354.0, 78.0, 6.3, 0.0, 8.2, 5.3, 11.9, 11.3, 358.0, 0.0, 0.0, 81.0,2020-09-04 01:00:00,36
342.0, 78.0, 6.0, 0.0, 7.9, 5.2, 11.6, 11.2, 357.0, 0.0, 0.0, 81.0,2020-09-04 02:00:00,36
2.0, 81.0, 5.3, 0.0, 8.2, 5.7, 11.3, 11.0, 354.0, 0.0, 0.0, 81.0,2020-09-04 03:00:00,36
5.0, 81.0, 5.2, 0.0, 8.1, 5.7, 11.2, 10.4, 342.0, 0.0, 0.0, 84.0,2020-09-04 04:00:00,36
