pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,13.5,13.0, 1016.0, -0.1, None,20.5,72.0,2022-08-14 01:00:00, None,8.0, 922.0,33
None,13.3,13.0, 1016.0, 0.1, None,20.5,68.0,2022-08-14 02:00:00, None,8.0, 922.0,33
None,13.2,13.0, 1017.2, 0.0, None,20.5,68.0,2022-08-14 03:00:00, None,7.0, 923.0,33
None,12.8,12.6, 1017.1, 0.0, None,20.5,69.0,2022-08-14 04:00:00, None,7.0, 923.0,33
None,11.8,11.8, 1016.2, 0.0, None,20.5,72.0,2022-08-14 05:00:00, None,7.0, 922.0,33
None,11.6,11.2, 1016.1, 0.0, None,20.5,74.0,2022-08-14 06:00:00, None,7.0, 922.0,33
None,11.7,11.4, 1016.2, 0.0, None,11.9,74.0,2022-08-14 07:00:00, None,7.0, 922.0,33
None,11.6,11.4, 1016.4, -0.1, None,11.9,76.0,2022-08-14 08:00:00, None,7.0, 922.0,33
None,13.1,11.4, 1016.4, 0.1, None,13.2,73.0,2022-08-14 09:00:00, None,8.0, 922.0,33
None,13.3,11.4, 1016.5, -0.1, None,13.7,70.0,2022-08-14 10:00:00, None,8.0, 922.0,33
None,14.6,11.4, 1016.5, 0.0, None,14.9,63.0,2022-08-14 11:00:00, None,7.0, 922.0,33
None,15.9,11.4, 1015.3, 0.0, None,15.9,56.0,2022-08-14 12:00:00, None,8.0, 921.0,33
None,17.1,11.4, 1015.2, -0.2, None,16.9,52.0,2022-08-14 13:00:00, None,7.0, 921.0,33
None,17.1,11.4, 1015.2, 0.0, None,18.0,50.0,2022-08-14 14:00:00, None,6.0, 921.0,33
None,16.9,11.4, 1015.2, -0.2, None,18.0,56.0,2022-08-14 15:00:00, None,8.0, 921.0,33
None,14.8,11.4, 1015.4, -0.4, None,18.0,68.0,2022-08-14 16:00:00, None,9.0, 921.0,33
None,15.5,11.4, 1016.6, 0.1, None,18.0,69.0,2022-08-14 17:00:00, None,10.0, 922.0,33
None,14.9,11.4, 1015.5, 0.0, None,18.0,72.0,2022-08-14 18:00:00, None,10.0, 921.0,33
None,14.7,14.6, 1016.7, 0.0, None,15.2,75.0,2022-08-14 19:00:00, None,10.0, 922.0,33
None,13.6,13.6, 1016.8, 0.0, None,15.2,85.0,2022-08-14 20:00:00, None,11.0, 922.0,33
None,12.7,12.7, 1016.7, 0.0, None,15.2,91.0,2022-08-14 21:00:00, None,11.0, 922.0,33
None,12.5,12.5, 1016.7, 0.0, None,15.2,90.0,2022-08-14 22:00:00, None,11.0, 922.0,33
None,12.2,12.1, 1016.6, 0.1, None,15.2,94.0,2022-08-14 23:00:00, None,12.0, 922.0,33
None,12.0,12.0, 1016.5, 0.0, None,15.2,93.0,2022-08-15 00:00:00, None,11.0, 922.0,33
None,12.0,12.0, 1016.4, 0.0, None,15.2,94.0,2022-08-15 01:00:00, None,11.0, 922.0,33
None,12.0,11.6, 1015.3, 0.0, None,15.2,94.0,2022-08-15 02:00:00, None,11.0, 921.0,33
None,11.9,11.6, 1015.3, 0.1, None,15.2,96.0,2022-08-15 03:00:00, None,11.0, 921.0,33
None,11.5,11.4, 1015.6, 0.1, None,15.2,95.0,2022-08-15 04:00:00, None,11.0, 921.0,33
None,10.8,10.7, 1015.6, 0.1, None,15.2,97.0,2022-08-15 05:00:00, None,10.0, 921.0,33
None,10.6,10.5, 1015.6, 0.0, None,15.2,99.0,2022-08-15 06:00:00, None,10.0, 921.0,33
None,10.6,10.4, 1015.7, 0.0, None,10.7,99.0,2022-08-15 07:00:00, None,10.0, 921.0,33
None,11.2,10.4, 1015.7, 0.1, None,11.3,96.0,2022-08-15 08:00:00, None,10.0, 921.0,33
None,11.9,10.4, 1015.7, 0.0, None,11.9,93.0,2022-08-15 09:00:00, None,11.0, 921.0,33
None,13.4,10.4, 1015.6, -0.1, None,13.5,83.0,2022-08-15 10:00:00, None,10.0, 921.0,33
None,15.4,10.4, 1015.4, 0.1, None,15.6,70.0,2022-08-15 11:00:00, None,10.0, 921.0,33
None,16.5,10.4, 1015.4, -0.3, None,16.6,61.0,2022-08-15 12:00:00, None,9.0, 921.0,33
None,17.5,10.4, 1015.3, 0.1, None,17.6,54.0,2022-08-15 13:00:00, None,8.0, 921.0,33
None,18.9,10.4, 1015.1, -0.1, None,18.6,46.0,2022-08-15 14:00:00, None,6.0, 921.0,33
None,19.7,10.4, 1014.0, -0.2, None,19.6,43.0,2022-08-15 15:00:00, None,6.0, 920.0,33
None,19.5,10.4, 1014.0, -0.4, None,20.0,42.0,2022-08-15 16:00:00, None,6.0, 920.0,33
None,19.3,10.4, 1014.1, 0.2, None,20.3,41.0,2022-08-15 17:00:00, None,6.0, 920.0,33
None,18.8,10.4, 1014.2, -0.8, None,20.3,42.0,2022-08-15 18:00:00, None,6.0, 920.0,33
None,17.9,17.9, 1014.3, 0.1, None,19.3,44.0,2022-08-15 19:00:00, None,6.0, 920.0,33
None,16.8,16.8, 1014.3, 0.0, None,19.3,50.0,2022-08-15 20:00:00, None,7.0, 920.0,33
None,16.2,16.3, 1014.3, -0.1, None,19.3,54.0,2022-08-15 21:00:00, None,7.0, 920.0,33
None,15.8,15.6, 1014.2, -0.1, None,19.3,60.0,2022-08-15 22:00:00, None,8.0, 920.0,33
None,15.0,14.8, 1015.2, 0.0, None,19.3,62.0,2022-08-15 23:00:00, None,8.0, 921.0,33
None,14.7,14.6, 1015.1, 0.0, None,19.3,64.0,2022-08-16 00:00:00, None,8.0, 921.0,33
None,13.9,14.0, 1015.1, 0.0, None,19.3,67.0,2022-08-16 01:00:00, None,8.0, 921.0,33
None,13.4,13.3, 1015.0, 0.0, None,19.3,70.0,2022-08-16 02:00:00, None,8.0, 921.0,33
None,13.3,13.2, 1014.9, 0.0, None,19.3,72.0,2022-08-16 03:00:00, None,8.0, 921.0,33
None,12.3,12.1, 1016.2, -0.1, None,19.3,77.0,2022-08-16 04:00:00, None,8.0, 922.0,33
None,13.0,10.7, 1017.5, -0.1, None,13.1,82.0,2022-08-16 10:00:00, None,10.0, 923.0,33
None,13.7,10.7, 1017.5, 0.0, None,13.9,79.0,2022-08-16 11:00:00, None,10.0, 923.0,33
None,16.1,10.7, 1017.3, 0.0, None,16.4,68.0,2022-08-16 12:00:00, None,10.0, 923.0,33
None,18.5,10.7, 1017.2, -0.3, None,18.6,53.0,2022-08-16 13:00:00, None,9.0, 923.0,33
None,18.4,10.7, 1017.3, 0.3, None,18.6,56.0,2022-08-16 14:00:00, None,9.0, 923.0,33
None,18.9,10.7, 1017.2, -0.1, None,18.9,55.0,2022-08-16 15:00:00, None,10.0, 923.0,33
None,19.3,10.7, 1017.3, -0.1, None,19.8,50.0,2022-08-16 16:00:00, None,8.0, 923.0,33
None,18.4,10.7, 1017.5, -0.1, None,19.8,53.0,2022-08-16 17:00:00, None,9.0, 923.0,33
None,18.3,10.7, 1017.5, -0.2, None,19.8,57.0,2022-08-16 18:00:00, None,10.0, 923.0,33
None,17.7,17.6, 1017.5, 0.0, None,18.3,58.0,2022-08-16 19:00:00, None,9.0, 923.0,33
None,16.3,16.4, 1017.6, 0.0, None,18.3,68.0,2022-08-16 20:00:00, None,10.0, 923.0,33
None,14.4,14.3, 1018.9, 0.1, None,18.3,80.0,2022-08-16 21:00:00, None,11.0, 924.0,33
None,14.2,14.2, 1018.8, 0.0, None,18.3,79.0,2022-08-16 22:00:00, None,11.0, 924.0,33
None,14.2,13.9, 1018.7, 0.0, None,18.3,81.0,2022-08-16 23:00:00, None,11.0, 924.0,33
None,14.1,13.7, 1018.5, 0.1, None,18.3,81.0,2022-08-17 00:00:00, None,11.0, 924.0,33
None,13.9,13.7, 1019.4, -0.1, None,18.3,85.0,2022-08-17 01:00:00, None,11.0, 925.0,33
None,13.7,13.6, 1019.4, 0.2, None,18.3,88.0,2022-08-17 02:00:00, None,12.0, 925.0,33
None,14.2,13.4, 1019.3, 0.1, None,18.3,84.0,2022-08-17 03:00:00, None,12.0, 925.0,33
None,14.2,13.4, 1020.4, 0.0, None,18.3,84.0,2022-08-17 04:00:00, None,12.0, 926.0,33
None,14.0,13.4, 1020.5, 0.0, None,18.3,87.0,2022-08-17 05:00:00, None,12.0, 926.0,33
None,14.7,13.4, 1019.4, 0.1, None,18.3,81.0,2022-08-17 06:00:00, None,12.0, 925.0,33
None,15.1,14.6, 1020.5, 0.0, None,15.2,79.0,2022-08-17 07:00:00, None,11.0, 926.0,33
None,15.4,14.6, 1020.6, 0.0, None,15.6,78.0,2022-08-17 08:00:00, None,12.0, 926.0,33
None,15.7,14.6, 1020.7, 0.0, None,15.8,78.0,2022-08-17 09:00:00, None,11.0, 926.0,33
None,16.1,14.6, 1020.7, 0.0, None,16.3,76.0,2022-08-17 10:00:00, None,13.0, 926.0,33
None,16.4,14.6, 1020.7, 0.0, None,16.7,76.0,2022-08-17 11:00:00, None,12.0, 926.0,33
None,17.3,14.6, 1020.6, 0.0, None,17.4,72.0,2022-08-17 12:00:00, None,12.0, 926.0,33
None,16.9,14.6, 1020.7, 0.0, None,17.4,78.0,2022-08-17 13:00:00, None,13.0, 926.0,33
None,17.7,14.6, 1020.6, 0.0, None,18.0,73.0,2022-08-17 14:00:00, None,13.0, 926.0,33
None,18.9,14.6, 1020.4, 0.0, None,18.9,70.0,2022-08-17 15:00:00, None,13.0, 926.0,33
None,19.8,14.6, 1019.3, 0.1, None,19.6,68.0,2022-08-17 16:00:00, None,14.0, 925.0,33
None,20.8,14.6, 1019.2, 0.0, None,20.9,59.0,2022-08-17 17:00:00, None,13.0, 925.0,33
None,20.7,14.6, 1019.1, -0.4, None,21.3,59.0,2022-08-17 18:00:00, None,13.0, 925.0,33
None,20.1,19.9, 1019.2, -0.3, None,21.2,64.0,2022-08-17 19:00:00, None,13.0, 925.0,33
None,18.0,17.9, 1019.3, 0.0, None,21.2,73.0,2022-08-17 21:00:00, None,13.0, 925.0,33
None,17.5,17.4, 1019.3, -0.2, None,21.2,75.0,2022-08-17 22:00:00, None,13.0, 925.0,33
None,16.7,16.6, 1019.3, 0.1, None,21.2,77.0,2022-08-17 23:00:00, None,13.0, 925.0,33
None,16.8,16.6, 1019.3, -0.1, None,21.2,75.0,2022-08-18 00:00:00, None,12.0, 925.0,33
None,16.6,16.4, 1019.3, 0.1, None,21.2,76.0,2022-08-18 01:00:00, None,13.0, 925.0,33
None,16.4,16.2, 1019.3, 0.0, None,21.2,76.0,2022-08-18 02:00:00, None,12.0, 925.0,33
None,16.4,16.2, 1019.1, 0.1, None,21.2,75.0,2022-08-18 03:00:00, None,12.0, 925.0,33
None,16.2,16.1, 1020.2, -0.1, None,21.2,77.0,2022-08-18 04:00:00, None,12.0, 926.0,33
None,16.0,15.9, 1020.1, 0.1, None,21.2,77.0,2022-08-18 05:00:00, None,12.0, 926.0,33
None,15.8,15.7, 1020.1, -0.1, None,21.2,77.0,2022-08-18 06:00:00, None,13.0, 926.0,33
None,15.1,15.1, 1020.3, 0.1, None,16.0,83.0,2022-08-18 07:00:00, None,13.0, 926.0,33
None,15.1,14.8, 1020.4, 0.0, None,16.0,85.0,2022-08-18 08:00:00, None,12.0, 926.0,33
None,16.2,14.8, 1021.4, 0.0, None,16.3,79.0,2022-08-18 09:00:00, None,13.0, 927.0,33
None,17.7,14.8, 1020.3, -0.3, None,18.1,71.0,2022-08-18 10:00:00, None,13.0, 926.0,33
None,19.2,14.8, 1020.2, 0.1, None,19.4,64.0,2022-08-18 11:00:00, None,12.0, 926.0,33
None,20.0,14.8, 1020.1, 0.1, None,20.5,60.0,2022-08-18 12:00:00, None,12.0, 926.0,33
None,21.9,14.8, 1020.0, -0.1, None,22.0,50.0,2022-08-18 13:00:00, None,12.0, 926.0,33
None,22.8,14.8, 1018.8, -0.1, None,23.1,46.0,2022-08-18 14:00:00, None,10.0, 925.0,33
None,23.4,14.8, 1018.7, -0.2, None,24.0,44.0,2022-08-18 15:00:00, None,10.0, 925.0,33
None,24.5,14.8, 1018.7, -0.2, None,24.7,41.0,2022-08-18 16:00:00, None,10.0, 925.0,33
None,24.7,14.8, 1017.6, -0.3, None,25.1,42.0,2022-08-18 17:00:00, None,10.0, 924.0,33
None,24.0,14.8, 1017.6, -0.1, None,25.1,44.0,2022-08-18 18:00:00, None,11.0, 924.0,33
None,23.9,23.5, 1016.6, -0.3, None,24.4,42.0,2022-08-18 19:00:00, None,10.0, 923.0,33
None,22.1,22.3, 1016.8, -0.3, None,24.4,49.0,2022-08-18 20:00:00, None,11.0, 923.0,33
None,19.4,19.4, 1016.9, -0.3, None,24.4,59.0,2022-08-18 21:00:00, None,11.0, 923.0,33
None,18.2,18.2, 1016.9, -0.2, None,24.4,65.0,2022-08-18 22:00:00, None,12.0, 923.0,33
None,17.5,17.6, 1016.8, -0.1, None,24.4,67.0,2022-08-18 23:00:00, None,11.0, 923.0,33
None,16.0,16.0, 1016.9, -0.1, None,24.4,74.0,2022-08-19 00:00:00, None,12.0, 923.0,33
None,14.7,14.7, 1016.8, 0.0, None,24.4,81.0,2022-08-19 01:00:00, None,11.0, 923.0,33
None,14.0,14.0, 1016.8, 0.1, None,24.4,85.0,2022-08-19 02:00:00, None,12.0, 923.0,33
None,13.2,13.0, 1016.8, 0.0, None,24.4,88.0,2022-08-19 03:00:00, None,11.0, 923.0,33
None,11.4,11.5, 1016.9, 0.0, None,24.4,95.0,2022-08-19 04:00:00, None,11.0, 923.0,33
None,9.9,9.9, 1017.0, 0.0, None,24.4,96.0,2022-08-19 05:00:00, None,9.0, 923.0,33
None,9.5,9.0, 1017.1, 0.0, None,24.4,97.0,2022-08-19 06:00:00, None,9.0, 923.0,33
None,9.9,9.5, 1017.1, 0.0, None,10.4,96.0,2022-08-19 07:00:00, None,9.0, 923.0,33
None,10.5,9.5, 1017.2, 0.1, None,10.9,91.0,2022-08-19 08:00:00, None,9.0, 923.0,33
None,11.4,9.5, 1017.4, 0.0, None,11.7,89.0,2022-08-19 09:00:00, None,10.0, 923.0,33
None,11.9,9.5, 1017.4, 0.1, None,12.3,97.0,2022-08-19 10:00:00, None,11.0, 923.0,33
None,15.3,9.5, 1017.2, -0.1, None,15.3,81.0,2022-08-19 11:00:00, None,12.0, 923.0,33
None,18.0,9.5, 1016.0, -0.1, None,17.8,70.0,2022-08-19 12:00:00, None,12.0, 922.0,33
None,20.3,9.5, 1015.9, 0.0, None,20.3,57.0,2022-08-19 13:00:00, None,11.0, 922.0,33
None,22.2,9.5, 1015.8, 0.0, None,22.2,44.0,2022-08-19 14:00:00, None,9.0, 922.0,33
None,22.8,9.5, 1014.7, -0.2, None,23.1,41.0,2022-08-19 15:00:00, None,9.0, 921.0,33
None,23.6,9.5, 1014.8, 0.0, None,24.2,38.0,2022-08-19 16:00:00, None,9.0, 921.0,33
None,24.6,9.5, 1014.8, -0.3, None,24.6,35.0,2022-08-19 17:00:00, None,8.0, 921.0,33
None,23.9,9.5, 1013.8, -0.4, None,24.6,35.0,2022-08-19 18:00:00, None,7.0, 920.0,33
None,23.2,22.9, 1013.8, -0.3, None,24.0,35.0,2022-08-19 19:00:00, None,7.0, 920.0,33
None,21.5,21.4, 1013.9, 0.1, None,24.0,40.0,2022-08-19 20:00:00, None,8.0, 920.0,33
None,19.6,19.5, 1014.0, -0.3, None,24.0,45.0,2022-08-19 21:00:00, None,7.0, 920.0,33
None,17.8,17.8, 1015.2, -0.3, None,24.0,54.0,2022-08-19 22:00:00, None,8.0, 921.0,33
None,16.6,16.4, 1015.0, -0.1, None,24.0,62.0,2022-08-19 23:00:00, None,10.0, 921.0,33
