pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.7,7.0,2.2, 1018.3, 0.0, 0.0,10.7,43.0,2022-04-03 01:00:00,-5.0, 953.0,14
0.7,5.7,2.2, 1018.3, 0.0, 0.0,10.7,55.0,2022-04-03 02:00:00,-3.0, 953.0,14
0.7,5.8,2.2, 1017.3, 0.0, 0.0,10.7,50.0,2022-04-03 03:00:00,-4.0, 952.0,14
0.7,5.8,2.2, 1017.2, 0.0, 0.0,10.7,52.0,2022-04-03 04:00:00,-3.0, 952.0,14
0.7,5.1,2.2, 1016.2, 0.0, 0.0,10.7,60.0,2022-04-03 05:00:00,-2.0, 951.0,14
0.5,4.0,2.2, 1016.3, 0.0, 0.0,10.7,70.0,2022-04-03 06:00:00,-1.0, 951.0,14
0.5,2.9,2.9, 1015.4, 0.0, 0.0,4.1,75.0,2022-04-03 07:00:00,-1.0, 950.0,14
0.5,2.6,2.6, 1014.5, 0.0, 0.0,4.1,80.0,2022-04-03 08:00:00,-1.0, 949.0,14
0.5,3.3,2.6, 1013.6, 0.0, 0.0,4.1,77.0,2022-04-03 09:00:00,0.0, 948.0,14
0.5,4.6,2.6, 1013.5, 0.0, 0.0,4.6,69.0,2022-04-03 10:00:00,0.0, 948.0,14
0.0,5.8,2.6, 1012.3, 0.0, 0.0,6.0,60.0,2022-04-03 11:00:00,-1.0, 947.0,14
0.0,7.6,2.6, 1010.9, 0.0, 0.0,7.7,50.0,2022-04-03 12:00:00,-2.0, 946.0,14
0.0,8.9,2.6, 1008.7, 0.0, 0.0,9.0,40.0,2022-04-03 13:00:00,-4.0, 944.0,14
0.0,10.0,2.6, 1007.7, 0.0, 0.0,10.0,38.0,2022-04-03 14:00:00,-4.0, 943.0,14
0.0,9.9,2.6, 1005.5, 0.0, 0.0,10.3,39.0,2022-04-03 15:00:00,-4.0, 941.0,14
0.0,9.7,2.6, 1005.5, 0.0, 0.0,10.3,40.0,2022-04-03 16:00:00,-3.0, 941.0,14
0.3,6.5,2.6, 1006.9, 0.3, 0.0,10.3,66.0,2022-04-03 17:00:00,1.0, 942.0,14
1.8,4.3,2.6, 1005.0, 1.5, 0.0,10.3,91.0,2022-04-03 18:00:00,3.0, 940.0,14
2.2,4.1,4.1, 1004.0, 0.4, 0.0,4.4,93.0,2022-04-03 19:00:00,3.0, 939.0,14
2.4,3.5,3.5, 1004.1, 0.2, 0.0,4.4,95.0,2022-04-03 20:00:00,3.0, 939.0,14
2.4,3.2,3.2, 1003.0, 0.0, 0.0,4.4,97.0,2022-04-03 21:00:00,3.0, 938.0,14
2.4,2.9,2.9, 1001.8, 0.1, 0.0,4.4,97.0,2022-04-03 22:00:00,2.0, 937.0,14
2.6,2.8,2.7, 1000.7, 0.2, 0.0,4.4,98.0,2022-04-03 23:00:00,2.0, 936.0,14
2.6,2.6,2.4, 999.5, 0.1, 0.0,4.4,98.0,2022-04-04 00:00:00,2.0, 935.0,14
2.8,2.2,2.2, 997.3, 0.2, 0.0,4.4,97.0,2022-04-04 01:00:00,2.0, 933.0,14
3.0,2.1,2.0, 995.1, 0.2, 0.0,4.4,98.0,2022-04-04 02:00:00,2.0, 931.0,14
3.3,2.0,2.0, 994.0, 0.3, 0.0,4.4,98.0,2022-04-04 03:00:00,2.0, 930.0,14
3.7,1.9,1.9, 990.8, 0.4, 0.0,4.4,98.0,2022-04-04 04:00:00,2.0, 927.0,14
4.2,2.0,1.9, 988.9, 0.5, 0.0,4.4,98.0,2022-04-04 05:00:00,2.0, 925.0,14
4.7,2.0,1.8, 989.1, 0.5, 0.0,4.4,99.0,2022-04-04 06:00:00,2.0, 925.0,14
5.0,2.0,1.8, 988.0, 0.3, 0.0,2.1,99.0,2022-04-04 07:00:00,2.0, 924.0,14
5.0,2.2,1.8, 987.0, 0.1, 0.0,2.2,99.0,2022-04-04 08:00:00,2.0, 923.0,14
5.0,3.4,1.8, 986.9, 0.0, 0.0,3.5,98.0,2022-04-04 09:00:00,3.0, 923.0,14
5.0,4.7,1.8, 986.8, 0.0, 0.0,4.8,94.0,2022-04-04 10:00:00,4.0, 923.0,14
5.0,8.5,1.8, 987.6, 0.0, 0.0,8.5,64.0,2022-04-04 11:00:00,2.0, 924.0,14
5.3,5.8,1.8, 987.9, 0.3, 0.0,9.5,69.0,2022-04-04 12:00:00,1.0, 924.0,14
5.5,5.6,1.8, 989.0, 0.2, 0.0,9.5,66.0,2022-04-04 13:00:00,0.0, 925.0,14
5.5,6.9,1.8, 989.9, 0.0, 0.0,9.5,48.0,2022-04-04 14:00:00,-3.0, 926.0,14
5.5,7.6,1.8, 991.0, 0.0, 0.0,9.5,44.0,2022-04-04 15:00:00,-4.0, 927.0,14
5.5,7.8,1.8, 991.0, 0.0, 0.0,9.5,45.0,2022-04-04 16:00:00,-4.0, 927.0,14
5.2,8.4,1.8, 992.0, 0.0, 0.0,9.5,43.0,2022-04-04 17:00:00,-4.0, 928.0,14
3.7,7.4,1.8, 993.1, 0.0, 0.0,9.5,47.0,2022-04-04 18:00:00,-3.0, 929.0,14
3.3,6.3,5.6, 993.2, 0.0, 0.0,7.5,57.0,2022-04-04 19:00:00,-1.0, 929.0,14
3.1,4.9,4.8, 995.4, 0.0, 0.0,7.5,67.0,2022-04-04 20:00:00,-1.0, 931.0,14
3.1,3.6,3.7, 996.5, 0.0, 0.0,7.5,77.0,2022-04-04 21:00:00,0.0, 932.0,14
3.1,2.0,2.0, 997.6, 0.0, 0.0,7.5,86.0,2022-04-04 22:00:00,0.0, 933.0,14
2.9,1.3,1.0, 998.4, 0.0, 0.0,7.5,88.0,2022-04-04 23:00:00,0.0, 934.0,14
2.9,1.2,0.8, 999.7, 0.0, 0.0,7.5,89.0,2022-04-05 00:00:00,0.0, 935.0,14
2.7,2.2,0.8, 1001.8, 0.0, 0.0,7.5,82.0,2022-04-05 01:00:00,0.0, 937.0,14
2.5,1.2,0.8, 1002.8, 0.0, 0.0,7.5,90.0,2022-04-05 02:00:00,0.0, 938.0,14
2.2,0.5,0.6, 1003.9, 0.0, 0.0,7.5,93.0,2022-04-05 03:00:00,-1.0, 939.0,14
1.8,0.6,0.1, 1005.0, 0.0, 0.0,7.5,91.0,2022-04-05 04:00:00,-1.0, 940.0,14
1.3,-0.2,-0.1, 1007.1, 0.0, 0.0,7.5,93.0,2022-04-05 05:00:00,-1.0, 942.0,14
0.8,-0.1,-0.4, 1008.2, 0.0, 0.0,7.5,95.0,2022-04-05 06:00:00,-1.0, 943.0,14
0.5,-0.5,-0.6, 1009.4, 0.0, 0.0,0.0,96.0,2022-04-05 07:00:00,-1.0, 944.0,14
0.5,0.8,-0.6, 1011.6, 0.0, 0.0,1.0,88.0,2022-04-05 08:00:00,-1.0, 946.0,14
0.5,3.1,-0.6, 1012.6, 0.0, 0.0,3.4,77.0,2022-04-05 09:00:00,-1.0, 947.0,14
0.5,4.8,-0.6, 1013.6, 0.0, 0.0,4.8,63.0,2022-04-05 10:00:00,-2.0, 948.0,14
0.5,5.0,-0.6, 1014.7, 0.0, 0.0,5.9,60.0,2022-04-05 11:00:00,-2.0, 949.0,14
0.2,7.0,-0.6, 1015.7, 0.0, 0.0,6.9,57.0,2022-04-05 12:00:00,-1.0, 950.0,14
0.7,4.7,-0.6, 1016.8, 0.7, 0.0,7.0,81.0,2022-04-05 13:00:00,2.0, 951.0,14
0.7,8.8,-0.6, 1016.6, 0.0, 0.0,9.0,41.0,2022-04-05 14:00:00,-4.0, 951.0,14
0.7,6.7,-0.6, 1017.9, 0.0, 0.0,10.0,54.0,2022-04-05 15:00:00,-2.0, 952.0,14
1.9,5.8,-0.6, 1020.1, 1.2, 0.0,10.0,67.0,2022-04-05 16:00:00,0.0, 954.0,14
1.9,7.7,-0.6, 1020.0, 0.0, 0.0,10.0,55.0,2022-04-05 17:00:00,-1.0, 954.0,14
1.9,8.0,-0.6, 1021.0, 0.0, 0.0,10.0,58.0,2022-04-05 18:00:00,1.0, 955.0,14
4.0,2.2,2.1, 1024.7, 2.1, 1.0,8.0,92.0,2022-04-05 19:00:00,1.0, 958.0,14
4.0,2.1,1.9, 1024.6, 0.0, 0.0,8.0,95.0,2022-04-05 20:00:00,1.0, 958.0,14
4.0,0.7,0.6, 1026.7, 0.0, 0.0,8.0,97.0,2022-04-05 21:00:00,0.0, 960.0,14
4.0,0.4,0.3, 1026.6, 0.0, 0.0,8.0,98.0,2022-04-05 22:00:00,0.0, 960.0,14
4.0,0.1,0.1, 1028.7, 0.0, 0.0,8.0,98.0,2022-04-05 23:00:00,0.0, 962.0,14
4.0,0.0,-0.1, 1029.7, 0.0, 0.0,8.0,98.0,2022-04-06 00:00:00,0.0, 963.0,14
4.0,-0.5,-0.7, 1029.9, 0.0, 0.0,8.0,99.0,2022-04-06 01:00:00,-1.0, 963.0,14
4.0,-1.0,-1.0, 1030.7, 0.0, 0.0,8.0,98.0,2022-04-06 02:00:00,-1.0, 964.0,14
4.0,-1.4,-1.4, 1033.0, 0.0, 0.0,8.0,99.0,2022-04-06 03:00:00,-2.0, 966.0,14
4.0,-1.9,-1.9, 1033.1, 0.0, 0.0,8.0,98.0,2022-04-06 04:00:00,-2.0, 966.0,14
4.0,-2.2,-2.3, 1034.0, 0.0, 0.0,8.0,98.0,2022-04-06 05:00:00,-2.0, 967.0,14
4.0,-2.9,-2.9, 1035.1, 0.0, 0.0,8.0,98.0,2022-04-06 06:00:00,-3.0, 968.0,14
4.0,-3.1,-3.2, 1036.7, 0.0, 0.0,-2.8,98.0,2022-04-06 07:00:00,-4.0, 969.0,14
4.0,-1.7,-3.3, 1036.6, 0.0, 0.0,-1.8,97.0,2022-04-06 08:00:00,-2.0, 969.0,14
4.0,0.2,-3.3, 1036.5, 0.0, 0.0,0.2,95.0,2022-04-06 09:00:00,-1.0, 969.0,14
4.0,2.4,-3.3, 1037.4, 0.0, 0.0,2.2,76.0,2022-04-06 10:00:00,-2.0, 970.0,14
4.0,5.1,-3.3, 1036.2, 0.0, 0.0,5.1,50.0,2022-04-06 11:00:00,-5.0, 969.0,14
4.0,6.7,-3.3, 1036.1, 0.0, 0.0,7.1,35.0,2022-04-06 12:00:00,-8.0, 969.0,14
3.3,8.3,-3.3, 1034.9, 0.0, 0.0,8.7,28.0,2022-04-06 13:00:00,-9.0, 968.0,14
3.3,8.7,-3.3, 1034.9, 0.0, 0.0,9.2,25.0,2022-04-06 14:00:00,-11.0, 968.0,14
3.3,9.5,-3.3, 1033.8, 0.0, 0.0,10.3,21.0,2022-04-06 15:00:00,-11.0, 967.0,14
2.1,9.5,-3.3, 1035.0, 0.0, 0.0,10.4,24.0,2022-04-06 16:00:00,-10.0, 968.0,14
2.1,9.6,-3.3, 1033.9, 0.0, 0.0,10.4,27.0,2022-04-06 17:00:00,-9.0, 967.0,14
2.1,9.5,-3.3, 1034.0, 0.0, 0.0,10.4,31.0,2022-04-06 18:00:00,-7.0, 967.0,14
0.0,8.4,8.5, 1033.0, 0.0, 0.0,9.5,35.0,2022-04-06 19:00:00,-6.0, 966.0,14
0.0,6.0,5.9, 1034.1, 0.0, 0.0,9.5,54.0,2022-04-06 20:00:00,-2.0, 967.0,14
0.0,4.7,4.5, 1034.1, 0.0, 0.0,9.5,58.0,2022-04-06 21:00:00,-3.0, 967.0,14
0.0,3.2,3.2, 1034.0, 0.0, 0.0,9.5,69.0,2022-04-06 22:00:00,-2.0, 967.0,14
0.0,2.1,2.0, 1033.9, 0.0, 0.0,9.5,74.0,2022-04-06 23:00:00,-2.0, 967.0,14
0.0,1.4,1.5, 1033.8, 0.0, 0.0,9.5,80.0,2022-04-07 00:00:00,-2.0, 967.0,14
0.0,1.0,0.9, 1033.8, 0.0, 0.0,9.5,80.0,2022-04-07 01:00:00,-2.0, 967.0,14
0.0,0.9,0.8, 1033.7, 0.0, 0.0,9.5,82.0,2022-04-07 02:00:00,-2.0, 967.0,14
0.0,1.0,0.8, 1033.7, 0.0, 0.0,9.5,83.0,2022-04-07 03:00:00,-2.0, 967.0,14
0.0,0.9,0.8, 1033.7, 0.0, 0.0,9.5,82.0,2022-04-07 04:00:00,-2.0, 967.0,14
0.0,0.2,0.1, 1033.7, 0.0, 0.0,9.5,86.0,2022-04-07 05:00:00,-2.0, 967.0,14
0.0,0.8,-0.4, 1032.6, 0.0, 0.0,9.5,81.0,2022-04-07 06:00:00,-2.0, 966.0,14
0.0,0.2,-0.4, 1032.7, 0.0, 0.0,0.8,82.0,2022-04-07 07:00:00,-2.0, 966.0,14
0.0,1.8,-0.4, 1032.8, 0.0, 0.0,1.7,74.0,2022-04-07 08:00:00,-3.0, 966.0,14
0.0,4.4,-0.4, 1031.6, 0.0, 0.0,4.3,60.0,2022-04-07 09:00:00,-3.0, 965.0,14
0.0,7.0,-0.4, 1030.5, 0.0, 0.0,7.0,47.0,2022-04-07 10:00:00,-4.0, 964.0,14
0.0,9.2,-0.4, 1029.3, 0.0, 0.0,9.2,38.0,2022-04-07 11:00:00,-4.0, 963.0,14
0.0,12.1,-0.4, 1028.1, 0.0, 0.0,12.3,33.0,2022-04-07 12:00:00,-4.0, 962.0,14
0.0,13.3,-0.4, 1027.0, 0.0, 0.0,13.5,26.0,2022-04-07 13:00:00,-5.0, 961.0,14
0.0,13.7,-0.4, 1027.0, 0.0, 0.0,14.2,26.0,2022-04-07 14:00:00,-5.0, 961.0,14
0.0,13.7,-0.4, 1025.9, 0.0, 0.0,14.2,27.0,2022-04-07 15:00:00,-5.0, 960.0,14
0.0,13.4,-0.4, 1025.9, 0.0, 0.0,14.2,28.0,2022-04-07 16:00:00,-5.0, 960.0,14
0.0,12.4,-0.4, 1023.9, 0.0, 0.0,14.2,37.0,2022-04-07 17:00:00,-2.0, 958.0,14
0.0,11.0,-0.4, 1024.0, 0.0, 0.0,14.2,46.0,2022-04-07 18:00:00,0.0, 958.0,14
0.0,9.5,9.6, 1023.0, 0.0, 0.0,11.1,59.0,2022-04-07 19:00:00,2.0, 957.0,14
0.0,8.0,7.4, 1022.0, 0.0, 0.0,11.1,62.0,2022-04-07 20:00:00,1.0, 956.0,14
0.0,6.4,6.4, 1021.9, 0.0, 0.0,11.1,70.0,2022-04-07 21:00:00,2.0, 956.0,14
0.0,6.2,6.1, 1020.7, 0.0, 0.0,11.1,70.0,2022-04-07 22:00:00,1.0, 955.0,14
0.0,5.5,5.6, 1020.5, 0.0, 0.0,11.1,75.0,2022-04-07 23:00:00,1.0, 955.0,14
0.0,6.1,5.3, 1018.2, 0.0, 0.0,11.1,71.0,2022-04-08 00:00:00,1.0, 953.0,14
0.0,5.9,5.0, 1017.0, 0.0, 0.0,11.1,67.0,2022-04-08 01:00:00,0.0, 952.0,14
0.0,6.0,5.0, 1015.9, 0.0, 0.0,11.1,64.0,2022-04-08 02:00:00,0.0, 951.0,14
0.0,5.4,5.0, 1013.8, 0.0, 0.0,11.1,72.0,2022-04-08 03:00:00,1.0, 949.0,14
0.0,5.2,4.7, 1012.8, 0.0, 0.0,11.1,71.0,2022-04-08 04:00:00,0.0, 948.0,14
0.0,5.5,4.7, 1012.8, 0.0, 0.0,11.1,70.0,2022-04-08 05:00:00,0.0, 948.0,14
0.0,6.8,4.7, 1012.8, 0.0, 0.0,11.1,66.0,2022-04-08 06:00:00,1.0, 948.0,14
0.0,6.6,5.7, 1010.8, 0.0, 0.0,7.6,67.0,2022-04-08 07:00:00,1.0, 946.0,14
0.0,6.2,5.7, 1011.0, 0.0, 0.0,7.8,73.0,2022-04-08 08:00:00,2.0, 946.0,14
0.0,11.1,5.7, 1010.7, 0.0, 0.0,11.1,52.0,2022-04-08 09:00:00,2.0, 946.0,14
0.0,13.7,5.7, 1010.6, 0.0, 0.0,13.7,31.0,2022-04-08 10:00:00,-3.0, 946.0,14
0.0,13.6,5.7, 1010.6, 0.0, 0.0,14.5,23.0,2022-04-08 11:00:00,-7.0, 946.0,14
0.0,13.1,5.7, 1009.5, 0.0, 0.0,14.5,22.0,2022-04-08 12:00:00,-8.0, 945.0,14
0.0,11.8,5.7, 1010.7, 0.0, 0.0,14.5,29.0,2022-04-08 13:00:00,-6.0, 946.0,14
0.0,14.0,5.7, 1010.6, 0.0, 0.0,14.5,27.0,2022-04-08 14:00:00,-4.0, 946.0,14
0.0,11.8,5.7, 1009.7, 0.0, 0.0,14.5,33.0,2022-04-08 15:00:00,-4.0, 945.0,14
0.4,8.0,5.7, 1011.0, 0.4, 0.0,14.5,59.0,2022-04-08 16:00:00,1.0, 946.0,14
1.9,5.0,4.8, 1012.3, 1.5, 0.0,14.5,88.0,2022-04-08 17:00:00,3.0, 947.0,14
2.3,5.1,4.7, 1012.2, 0.4, 0.0,14.5,94.0,2022-04-08 18:00:00,4.0, 947.0,14
2.3,4.9,5.0, 1012.2, 0.0, 0.0,5.4,96.0,2022-04-08 19:00:00,4.0, 947.0,14
2.3,4.6,4.6, 1012.3, 0.1, 0.0,5.4,96.0,2022-04-08 20:00:00,4.0, 947.0,14
2.6,4.4,4.4, 1011.9, 0.3, 0.0,5.4,97.0,2022-04-08 21:00:00,4.0, 947.0,14
2.6,3.9,3.9, 1012.9, 0.1, 0.0,5.4,97.0,2022-04-08 22:00:00,3.0, 948.0,14
2.6,3.2,3.2, 1012.9, 0.0, 0.0,5.4,97.0,2022-04-08 23:00:00,3.0, 948.0,14
