pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -3.696, 97.2, -2.4, 97.0, -4.0, -3.7, -3.7, 990.4, 0.0, -4.0, 896.0, 0.0,2022-04-03 07:00:00, 74.0, 74.13, 896.0,14
None, -3.918, 92.8, -2.4, 93.0, -5.0, -3.9, -4.7, 990.5, 0.0, -5.0, 896.0, 0.0,2022-04-03 08:00:00, 74.0, 74.27, 896.0,14
None, -2.862, 86.3, -2.4, 86.0, -5.0, -2.9, -4.7, 990.6, 0.0, -5.0, 896.0, 0.0,2022-04-03 09:00:00, 74.0, 73.91, 896.0,14
None, -0.578, 76.28, -0.6, 76.0, -4.0, -0.6, -4.7, 990.4, 0.0, -4.0, 896.0, 0.0,2022-04-03 10:00:00, 74.0, 74.14, 896.0,14
None, 0.663, 62.97, 0.7, 63.0, -6.0, 0.7, -4.7, 991.5, 0.0, -6.0, 897.0, 0.0,2022-04-03 11:00:00, 74.0, 73.73, 897.0,14
None, 2.569, 44.28, 2.6, 44.0, -8.0, 2.6, -4.7, 991.5, 0.0, -8.0, 897.0, 1.0,2022-04-03 12:00:00, 75.0, 74.53, 897.0,14
None, 3.394, 42.57, 3.5, 43.0, -8.0, 3.4, -4.7, 992.4, 0.0, -8.0, 898.0, 0.0,2022-04-03 13:00:00, 75.0, 74.6, 898.0,14
None, 4.074, 39.67, 4.8, 40.0, -9.0, 4.1, -4.7, 992.5, 0.0, -9.0, 898.0, 0.0,2022-04-03 14:00:00, 75.0, 74.58, 898.0,14
None, 4.819, 39.95, 5.0, 40.0, -8.0, 4.8, -4.7, 992.4, 0.0, -8.0, 898.0, -1.0,2022-04-03 15:00:00, 73.0, 73.34, 898.0,14
None, 3.855, 43.13, 5.0, 43.0, -8.0, 3.9, -4.7, 992.3, 0.0, -8.0, 898.0, 1.0,2022-04-03 16:00:00, 74.0, 73.75, 898.0,14
None, 3.036, 48.98, 5.0, 49.0, -6.0, 3.0, -4.7, 991.4, 0.0, -6.0, 897.0, 0.0,2022-04-03 17:00:00, 73.0, 73.45, 897.0,14
None, 3.034, 44.57, 5.0, 45.0, -8.0, 3.0, -4.7, 990.3, 0.0, -8.0, 896.0, 0.0,2022-04-03 18:00:00, 73.0, 73.35, 896.0,14
None, 2.343, 47.18, 3.3, 47.0, -8.0, 2.3, 2.4, 990.5, 0.0, -8.0, 896.0, 0.0,2022-04-03 19:00:00, 73.0, 73.42, 896.0,14
None, 0.861, 55.73, 3.3, 56.0, -7.0, 0.9, 0.9, 990.7, -0.1, -7.0, 896.0, 0.0,2022-04-03 20:00:00, 73.0, 73.39, 896.0,14
None, -1.402, 64.36, 3.3, 64.0, -7.0, -1.4, -1.4, 989.7, -0.9, -7.0, 895.0, 0.0,2022-04-03 21:00:00, 73.0, 73.27, 895.0,14
None, -2.725, 66.66, 3.3, 67.0, -8.0, -2.7, -2.7, 989.6, 0.2, -8.0, 895.0, 0.0,2022-04-03 22:00:00, 73.0, 73.23, 895.0,14
None, -3.442, 75.68, 3.3, 76.0, -7.0, -3.4, -3.4, 988.4, -0.2, -7.0, 894.0, 0.0,2022-04-03 23:00:00, 73.0, 73.25, 894.0,14
None, -4.314, 79.35, 3.3, 79.0, -7.0, -4.3, -4.3, 988.3, 0.0, -7.0, 894.0, 0.0,2022-04-04 00:00:00, 73.0, 73.09, 894.0,14
None, -5.034, 81.8, 3.3, 82.0, -7.0, -5.0, -5.0, 987.2, 0.0, -7.0, 893.0, 0.0,2022-04-04 01:00:00, 73.0, 73.13, 893.0,14
None, -6.25, 80.9, 3.3, 81.0, -9.0, -6.3, -6.2, 987.3, 0.0, -9.0, 893.0, 0.0,2022-04-04 02:00:00, 73.0, 73.13, 893.0,14
None, -7.189, 80.1, 3.3, 80.0, -10.0, -7.2, -7.2, 986.2, 0.0, -10.0, 892.0, 0.0,2022-04-04 03:00:00, 73.0, 73.15, 892.0,14
None, -8.26, 79.2, 3.3, 79.0, -11.0, -8.3, -8.2, 986.4, 0.0, -11.0, 892.0, 0.0,2022-04-04 04:00:00, 73.0, 73.37, 892.0,14
None, -9.43, 84.7, 3.3, 85.0, -11.0, -9.4, -9.4, 985.5, 0.0, -11.0, 891.0, 0.0,2022-04-04 05:00:00, 73.0, 73.09, 891.0,14
None, -10.24, 86.5, 3.3, 87.0, -12.0, -10.2, -10.2, 985.6, 0.0, -12.0, 891.0, 0.0,2022-04-04 06:00:00, 73.0, 73.32, 891.0,14
None, -10.79, 87.9, -10.1, 88.0, -12.0, -10.8, -10.8, 985.7, 0.0, -12.0, 891.0, 0.0,2022-04-04 07:00:00, 73.0, 73.26, 891.0,14
None, -9.81, 81.9, -9.8, 82.0, -12.0, -9.8, -10.8, 985.7, 0.0, -12.0, 891.0, 1.0,2022-04-04 08:00:00, 74.0, 73.62, 891.0,14
None, -7.38, 70.47, -7.3, 70.0, -11.0, -7.4, -10.8, 985.7, 0.0, -11.0, 891.0, -1.0,2022-04-04 09:00:00, 73.0, 73.1, 891.0,14
None, -4.986, 60.99, -4.8, 61.0, -11.0, -5.0, -10.8, 985.6, 0.0, -11.0, 891.0, 1.0,2022-04-04 10:00:00, 74.0, 73.57, 891.0,14
None, -2.86, 54.38, -3.0, 54.0, -10.0, -2.9, -10.8, 986.6, 0.3, -10.0, 892.0, 0.0,2022-04-04 11:00:00, 74.0, 73.75, 892.0,14
None, 0.789, 41.28, 0.8, 41.0, -11.0, 0.8, -10.8, 986.3, 0.7, -11.0, 892.0, -1.0,2022-04-04 12:00:00, 73.0, 72.99, 892.0,14
None, 2.817, 33.0, 2.9, 33.0, -12.0, 2.8, -10.8, 986.2, 0.0, -12.0, 892.0, 1.0,2022-04-04 13:00:00, 73.0, 73.24, 892.0,14
None, 3.504, 29.1, 4.4, 29.0, -13.0, 3.5, -10.8, 987.3, 0.0, -13.0, 893.0, 1.0,2022-04-04 14:00:00, 74.0, 73.59, 893.0,14
None, 4.269, 26.9, 5.0, 27.0, -13.0, 4.3, -10.8, 987.3, 0.0, -13.0, 893.0, 0.0,2022-04-04 15:00:00, 73.0, 73.44, 893.0,14
None, 4.774, 29.57, 5.5, 30.0, -12.0, 4.8, -10.8, 986.3, 0.0, -12.0, 892.0, 0.0,2022-04-04 16:00:00, 73.0, 73.16, 892.0,14
None, 4.788, 22.12, 5.5, 22.0, -15.0, 4.8, -10.8, 986.4, 0.0, -15.0, 892.0, 1.0,2022-04-04 17:00:00, 74.0, 73.71, 892.0,14
None, 4.426, 23.17, 6.3, 23.0, -14.0, 4.4, -10.8, 987.6, -0.7, -14.0, 893.0, 0.0,2022-04-04 18:00:00, 74.0, 73.73, 893.0,14
None, 3.824, 28.56, 4.4, 29.0, -13.0, 3.8, 3.8, 987.8, 0.4, -13.0, 893.0, 0.0,2022-04-04 19:00:00, 74.0, 73.68, 893.0,14
None, 0.887, 47.92, 4.4, 48.0, -10.0, 0.9, 0.9, 987.9, -0.7, -10.0, 893.0, 0.0,2022-04-04 20:00:00, 73.0, 73.46, 893.0,14
None, -1.528, 67.33, 4.4, 67.0, -6.0, -1.5, -1.5, 989.1, 0.0, -6.0, 894.0, 0.0,2022-04-04 21:00:00, 73.0, 73.25, 894.0,14
None, -1.822, 62.79, 4.4, 63.0, -7.0, -1.8, -2.1, 989.9, 0.0, -7.0, 895.0, 0.0,2022-04-04 22:00:00, 73.0, 73.35, 895.0,14
None, -2.2, 58.24, 4.4, 58.0, -9.0, -2.2, -2.2, 990.9, 0.0, -9.0, 896.0, 0.0,2022-04-04 23:00:00, 73.0, 73.21, 896.0,14
None, -2.461, 65.75, 4.4, 66.0, -7.0, -2.5, -2.7, 991.6, 0.0, -7.0, 897.0, 0.0,2022-04-05 00:00:00, 73.0, 73.42, 897.0,14
None, -2.634, 67.29, 4.4, 67.0, -7.0, -2.6, -2.7, 992.6, 0.0, -7.0, 898.0, 0.0,2022-04-05 01:00:00, 73.0, 73.38, 898.0,14
None, -3.705, 67.06, 4.4, 67.0, -8.0, -3.7, -3.7, 993.7, 0.0, -8.0, 899.0, 0.0,2022-04-05 02:00:00, 73.0, 73.3, 899.0,14
None, -4.971, 72.07, 4.4, 72.0, -9.0, -5.0, -5.0, 994.9, 0.0, -9.0, 900.0, 0.0,2022-04-05 03:00:00, 73.0, 73.48, 900.0,14
None, -5.715, 70.22, 4.4, 70.0, -10.0, -5.7, -5.7, 996.0, 0.0, -10.0, 901.0, 0.0,2022-04-05 04:00:00, 73.0, 73.44, 901.0,14
None, -6.841, 76.0, 4.4, 76.0, -10.0, -6.8, -6.9, 997.2, 0.0, -10.0, 902.0, 0.0,2022-04-05 05:00:00, 73.0, 73.42, 902.0,14
None, -7.732, 78.62, 4.4, 79.0, -10.0, -7.7, -7.7, 998.4, 0.0, -10.0, 903.0, 0.0,2022-04-05 06:00:00, 73.0, 73.35, 903.0,14
None, -7.535, 75.69, -7.5, 76.0, -11.0, -7.5, -8.1, 999.6, 0.0, -11.0, 904.0, 0.0,2022-04-05 07:00:00, 74.0, 73.59, 904.0,14
None, -5.617, 68.13, -5.6, 68.0, -10.0, -5.6, -8.1, 1000.8, 0.0, -10.0, 905.0, 0.0,2022-04-05 08:00:00, 74.0, 73.78, 905.0,14
None, -4.331, 62.29, -4.4, 62.0, -10.0, -4.3, -8.1, 1003.1, 0.0, -10.0, 907.0, 0.0,2022-04-05 09:00:00, 74.0, 73.8, 907.0,14
None, -3.553, 63.1, -3.6, 63.0, -9.0, -3.6, -8.1, 1005.3, 0.0, -9.0, 909.0, 0.0,2022-04-05 10:00:00, 74.0, 73.85, 909.0,14
None, -0.538, 62.67, -0.5, 63.0, -6.0, -0.5, -8.1, 1007.2, 1.0, -6.0, 911.0, 0.0,2022-04-05 11:00:00, 74.0, 73.89, 911.0,14
None, -0.385, 80.1, -0.4, 80.0, -3.0, -0.4, -8.1, 1008.4, 0.0, -3.0, 912.0, 0.0,2022-04-05 12:00:00, 74.0, 73.9, 912.0,14
None, 1.575, 68.55, 1.5, 69.0, -3.0, 1.6, -8.1, 1010.4, 0.0, -3.0, 914.0, -1.0,2022-04-05 13:00:00, 73.0, 73.39, 914.0,14
None, 2.136, 60.31, 2.7, 60.0, -5.0, 2.1, -8.1, 1011.5, 0.0, -5.0, 915.0, 0.0,2022-04-05 14:00:00, 74.0, 73.52, 915.0,14
None, 3.353, 44.23, 4.1, 44.0, -8.0, 3.4, -8.1, 1012.6, 0.0, -8.0, 916.0, 0.0,2022-04-05 15:00:00, 73.0, 73.41, 916.0,14
None, 3.986, 41.17, 4.1, 41.0, -8.0, 4.0, -8.1, 1013.8, 0.0, -8.0, 917.0, 0.0,2022-04-05 16:00:00, 73.0, 73.4, 917.0,14
None, 4.316, 30.67, 4.3, 31.0, -11.0, 4.3, -8.1, 1014.9, -0.6, -11.0, 918.0, 0.0,2022-04-05 17:00:00, 73.0, 73.39, 918.0,14
None, 2.855, 43.84, 4.8, 44.0, -8.0, 2.9, -8.1, 1015.2, -0.2, -8.0, 918.0, 0.0,2022-04-05 18:00:00, 74.0, 73.53, 918.0,14
None, 2.725, 40.72, 3.1, 41.0, -9.0, 2.7, 2.5, 1016.3, -0.3, -9.0, 919.0, 0.0,2022-04-05 19:00:00, 74.0, 73.62, 919.0,14
None, 0.439, 52.36, 3.1, 52.0, -8.0, 0.4, 0.5, 1017.4, 0.0, -8.0, 920.0, 0.0,2022-04-05 20:00:00, 73.0, 73.39, 920.0,14
None, -1.882, 64.44, 3.1, 64.0, -7.0, -1.9, -2.0, 1018.6, 0.0, -7.0, 921.0, 0.0,2022-04-05 21:00:00, 73.0, 73.47, 921.0,14
None, -2.633, 71.88, 3.1, 72.0, -7.0, -2.6, -2.6, 1019.8, 0.0, -7.0, 922.0, 0.0,2022-04-05 22:00:00, 73.0, 73.42, 922.0,14
None, -3.201, 74.28, 3.1, 74.0, -7.0, -3.2, -3.3, 1020.6, 0.0, -7.0, 923.0, 0.0,2022-04-05 23:00:00, 73.0, 73.39, 923.0,14
None, -4.401, 78.7, 3.1, 79.0, -7.0, -4.4, -4.4, 1021.8, 0.0, -7.0, 924.0, 0.0,2022-04-06 00:00:00, 74.0, 73.52, 924.0,14
None, -5.173, 80.3, 3.1, 80.0, -8.0, -5.2, -5.2, 1022.8, 0.0, -8.0, 925.0, 0.0,2022-04-06 01:00:00, 73.0, 73.46, 925.0,14
None, -5.913, 80.8, 3.1, 81.0, -8.0, -5.9, -5.9, 1022.8, 0.0, -8.0, 925.0, 0.0,2022-04-06 02:00:00, 73.0, 73.47, 925.0,14
None, -6.966, 83.3, 3.1, 83.0, -9.0, -7.0, -6.9, 1023.9, 0.0, -9.0, 926.0, 0.0,2022-04-06 03:00:00, 73.0, 73.48, 926.0,14
None, -8.22, 84.9, 3.1, 85.0, -10.0, -8.2, -8.2, 1024.0, 0.0, -10.0, 926.0, 0.0,2022-04-06 04:00:00, 74.0, 73.59, 926.0,14
None, -9.4, 87.5, 3.1, 88.0, -11.0, -9.4, -9.4, 1025.2, 0.0, -11.0, 927.0, 0.0,2022-04-06 05:00:00, 73.0, 73.46, 927.0,14
None, -10.05, 86.1, 3.1, 86.0, -12.0, -10.1, -10.1, 1025.4, 0.0, -12.0, 927.0, 0.0,2022-04-06 06:00:00, 73.0, 73.45, 927.0,14
None, -10.35, 89.3, -10.1, 89.0, -12.0, -10.4, -10.5, 1025.4, 0.0, -12.0, 927.0, 0.0,2022-04-06 07:00:00, 73.0, 73.44, 927.0,14
None, -9.62, 87.8, -9.6, 88.0, -11.0, -9.6, -10.8, 1025.6, 0.0, -11.0, 927.0, 0.0,2022-04-06 08:00:00, 73.0, 73.39, 927.0,14
None, -7.39, 74.7, -7.4, 75.0, -11.0, -7.4, -10.8, 1025.6, 0.0, -11.0, 927.0, 1.0,2022-04-06 09:00:00, 74.0, 73.74, 927.0,14
None, -4.177, 61.52, -4.3, 62.0, -10.0, -4.2, -10.8, 1026.4, 0.0, -10.0, 928.0, 0.0,2022-04-06 10:00:00, 74.0, 73.94, 928.0,14
None, -2.333, 53.3, -2.3, 53.0, -10.0, -2.3, -10.8, 1026.3, 0.0, -10.0, 928.0, 0.0,2022-04-06 11:00:00, 74.0, 73.98, 928.0,14
None, 1.192, 40.27, 1.1, 40.0, -11.0, 1.2, -10.8, 1025.0, 0.4, -11.0, 927.0, -1.0,2022-04-06 12:00:00, 73.0, 73.4, 927.0,14
None, 2.893, 31.55, 3.1, 32.0, -13.0, 2.9, -10.8, 1024.9, 0.6, -13.0, 927.0, 0.0,2022-04-06 13:00:00, 73.0, 73.26, 927.0,14
None, 3.868, 27.32, 4.4, 27.0, -12.0, 3.9, -10.8, 1023.7, 0.0, -12.0, 926.0, 1.0,2022-04-06 14:00:00, 74.0, 73.57, 926.0,14
None, 4.563, 27.67, 4.6, 28.0, -13.0, 4.6, -10.8, 1023.8, -0.2, -13.0, 926.0, 0.0,2022-04-06 15:00:00, 74.0, 73.76, 926.0,14
None, 4.395, 21.66, 5.1, 22.0, -17.0, 4.4, -10.8, 1021.7, 0.0, -17.0, 924.0, 0.0,2022-04-06 16:00:00, 74.0, 73.76, 924.0,14
None, 4.465, 18.2, 5.1, 18.0, -18.0, 4.5, -10.8, 1020.7, -0.7, -18.0, 923.0, 0.0,2022-04-06 17:00:00, 74.0, 73.72, 923.0,14
None, 3.905, 30.85, 5.1, 31.0, -11.0, 3.9, -10.8, 1019.7, -0.1, -11.0, 922.0, 0.0,2022-04-06 18:00:00, 74.0, 73.54, 922.0,14
None, 2.816, 34.59, 3.9, 35.0, -10.0, 2.8, 2.8, 1018.8, 0.0, -10.0, 921.0, 0.0,2022-04-06 19:00:00, 73.0, 73.47, 921.0,14
None, 1.908, 41.5, 3.9, 42.0, -11.0, 1.9, 1.8, 1017.7, 0.0, -11.0, 920.0, 0.0,2022-04-06 20:00:00, 73.0, 73.46, 920.0,14
None, -0.13, 57.2, 3.9, 57.0, -7.0, -0.1, -0.1, 1016.6, 0.0, -7.0, 919.0, 0.0,2022-04-06 21:00:00, 73.0, 73.43, 919.0,14
None, -0.603, 58.35, 3.9, 58.0, -6.0, -0.6, -0.6, 1016.3, 0.0, -6.0, 919.0, 0.0,2022-04-06 22:00:00, 73.0, 73.41, 919.0,14
None, -1.277, 60.73, 3.9, 61.0, -7.0, -1.3, -1.3, 1016.2, 0.0, -7.0, 919.0, 0.0,2022-04-06 23:00:00, 73.0, 73.41, 919.0,14
None, -2.237, 64.02, 3.9, 64.0, -7.0, -2.2, -2.3, 1015.9, 0.0, -7.0, 919.0, 0.0,2022-04-07 00:00:00, 73.0, 73.34, 919.0,14
None, -2.676, 67.52, 3.9, 68.0, -7.0, -2.7, -2.7, 1015.8, 0.0, -7.0, 919.0, 0.0,2022-04-07 01:00:00, 73.0, 73.34, 919.0,14
None, -3.225, 75.59, 3.9, 76.0, -7.0, -3.2, -3.2, 1015.7, 0.0, -7.0, 919.0, 0.0,2022-04-07 02:00:00, 73.0, 73.48, 919.0,14
None, -3.027, 73.44, 3.9, 73.0, -7.0, -3.0, -3.3, 1015.6, 0.0, -7.0, 919.0, 0.0,2022-04-07 03:00:00, 73.0, 73.36, 919.0,14
None, -3.344, 74.89, 3.9, 75.0, -7.0, -3.3, -3.4, 1015.7, 0.0, -7.0, 919.0, 0.0,2022-04-07 04:00:00, 73.0, 73.23, 919.0,14
None, -4.072, 74.77, 3.9, 75.0, -7.0, -4.1, -4.5, 1014.7, 0.0, -7.0, 918.0, 1.0,2022-04-07 05:00:00, 74.0, 73.68, 918.0,14
None, -5.076, 79.95, 3.9, 80.0, -8.0, -5.1, -5.3, 1014.8, 0.0, -8.0, 918.0, 0.0,2022-04-07 06:00:00, 73.0, 73.32, 918.0,14
None, -6.206, 80.6, -5.0, 81.0, -9.0, -6.2, -6.2, 1015.0, 0.0, -9.0, 918.0, 0.0,2022-04-07 07:00:00, 73.0, 73.26, 918.0,14
None, -5.226, 72.13, -4.6, 72.0, -9.0, -5.2, -6.3, 1015.0, 0.0, -9.0, 918.0, 0.0,2022-04-07 08:00:00, 73.0, 73.32, 918.0,14
None, -2.481, 63.61, -2.5, 64.0, -8.0, -2.5, -6.3, 1015.0, 0.0, -8.0, 918.0, 1.0,2022-04-07 09:00:00, 74.0, 73.76, 918.0,14
None, -0.406, 55.38, -0.4, 55.0, -7.0, -0.4, -6.3, 1014.8, 0.0, -7.0, 918.0, 0.0,2022-04-07 10:00:00, 74.0, 73.79, 918.0,14
None, 1.444, 50.0, 1.4, 50.0, -8.0, 1.4, -6.3, 1014.7, 0.7, -8.0, 918.0, 0.0,2022-04-07 11:00:00, 73.0, 73.45, 918.0,14
None, 3.432, 45.24, 3.6, 45.0, -7.0, 3.4, -6.3, 1013.5, 0.3, -7.0, 917.0, 0.0,2022-04-07 12:00:00, 74.0, 73.5, 917.0,14
None, 5.452, 44.28, 5.9, 44.0, -5.0, 5.5, -6.3, 1013.3, 0.0, -5.0, 917.0, -1.0,2022-04-07 13:00:00, 73.0, 72.82, 917.0,14
None, 6.738, 39.27, 7.5, 39.0, -6.0, 6.7, -6.3, 1012.1, -0.5, -6.0, 916.0, 1.0,2022-04-07 14:00:00, 73.0, 73.48, 916.0,14
None, 6.385, 40.68, 7.5, 41.0, -6.0, 6.4, -6.3, 1012.1, -0.5, -6.0, 916.0, -1.0,2022-04-07 15:00:00, 73.0, 72.97, 916.0,14
None, 5.711, 43.7, 7.7, 44.0, -6.0, 5.7, -6.3, 1011.1, 0.0, -6.0, 915.0, 0.0,2022-04-07 16:00:00, 73.0, 72.74, 915.0,14
None, 5.309, 53.28, 7.7, 53.0, -3.0, 5.3, -6.3, 1010.1, 0.0, -3.0, 914.0, 0.0,2022-04-07 17:00:00, 73.0, 72.59, 914.0,14
None, 5.14, 51.76, 7.7, 52.0, -4.0, 5.1, -6.3, 1010.3, 0.0, -4.0, 914.0, 1.0,2022-04-07 18:00:00, 73.0, 72.99, 914.0,14
None, 4.726, 57.62, 5.2, 58.0, -3.0, 4.7, 4.1, 1009.3, 0.0, -3.0, 913.0, 0.0,2022-04-07 19:00:00, 73.0, 72.61, 913.0,14
None, 2.502, 75.8, 5.2, 76.0, -1.0, 2.5, 2.5, 1009.4, 0.0, -1.0, 913.0, 0.0,2022-04-07 20:00:00, 73.0, 72.71, 913.0,14
None, 1.21, 82.5, 5.2, 83.0, -1.0, 1.2, 1.2, 1008.2, 0.0, -1.0, 912.0, 0.0,2022-04-07 21:00:00, 73.0, 72.59, 912.0,14
None, 0.413, 86.8, 5.2, 87.0, -2.0, 0.4, 0.4, 1008.1, 0.0, -2.0, 912.0, 0.0,2022-04-07 22:00:00, 72.0, 72.41, 912.0,14
None, -0.925, 90.6, 5.2, 91.0, -2.0, -0.9, -0.9, 1008.0, 0.0, -2.0, 912.0, 0.0,2022-04-07 23:00:00, 72.0, 72.3, 912.0,14
None, -1.832, 93.7, 5.2, 94.0, -3.0, -1.8, -1.9, 1007.9, 0.0, -3.0, 912.0, 0.0,2022-04-08 00:00:00, 72.0, 72.36, 912.0,14
None, -2.773, 93.9, 5.2, 94.0, -4.0, -2.8, -2.8, 1006.7, 0.0, -4.0, 911.0, 0.0,2022-04-08 01:00:00, 72.0, 72.33, 911.0,14
