station_observations
pcpn_amt_pst24hrs, air_temp, CURRENT_AIR_TEMPERATURE1, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, max_air_temp_snc_last_reset, rel_hum, time, dwpt_temp
None, -0.3, -0.275, -0.3, 0.3, 1.0, -6999.0, 2021-02-15 02:00:00, -6999.0
None, -0.2, -0.21, -0.3, 0.2, 1.0, -6999.0, 2021-02-15 03:00:00, -6999.0
None, -0.3, -0.312, -0.3, 0.6, 1.0, -6999.0, 2021-02-15 04:00:00, -6999.0
None, -0.2, -0.192, -0.3, 0.8, 1.0, -6999.0, 2021-02-15 05:00:00, -6999.0
None, -0.2, -0.187, -0.3, 0.0, 1.0, -6999.0, 2021-02-15 06:00:00, -6999.0
None, -0.2, -0.15, -0.2, -0.1, -0.2, -6999.0, 2021-02-15 07:00:00, -6999.0
None, -0.1, -0.147, -0.2, 0.0, -0.1, -6999.0, 2021-02-15 08:00:00, -6999.0
None, 0.0, 0.04, -0.2, 0.7, 0.2, -6999.0, 2021-02-15 09:00:00, -6999.0
None, 0.3, 0.335, -0.2, 0.6, 0.3, -6999.0, 2021-02-15 10:00:00, -6999.0
None, 0.6, 0.638, -0.2, 0.6, 0.6, -6999.0, 2021-02-15 11:00:00, -6999.0
None, 1.1, 1.103, -0.2, 0.8, 1.1, -6999.0, 2021-02-15 12:00:00, -6999.0
None, 1.8, 1.766, -0.2, 5.4, 1.8, -6999.0, 2021-02-15 13:00:00, -6999.0
None, 5.4, 5.399, -0.2, 0.0, 5.8, -6999.0, 2021-02-15 15:00:00, -6999.0
None, 4.3, 4.283, -0.2, -4.0, 6.6, -6999.0, 2021-02-15 16:00:00, -6999.0
None, 2.3, 2.304, -0.2, -3.2, 6.6, -6999.0, 2021-02-15 17:00:00, -6999.0
None, 2.1, 2.112, -0.2, 0.1, 6.6, -6999.0, 2021-02-15 18:00:00, -6999.0
None, 1.8, 1.772, 1.8, -0.2, 2.3, -6999.0, 2021-02-15 19:00:00, -6999.0
None, 1.9, 1.88, 1.7, 0.4, 2.3, -6999.0, 2021-02-15 20:00:00, -6999.0
None, 1.9, 1.887, 1.7, 0.1, 2.3, -6999.0, 2021-02-15 21:00:00, -6999.0
None, 1.9, 1.882, 1.7, -0.4, 2.3, -6999.0, 2021-02-15 22:00:00, -6999.0
None, 2.0, 1.962, 1.7, 0.3, 2.3, -6999.0, 2021-02-15 23:00:00, -6999.0
None, 2.1, 2.113, 1.7, 0.3, 2.3, -6999.0, 2021-02-16 00:00:00, -6999.0
None, 2.0, 2.039, 1.7, -0.3, 2.3, -6999.0, 2021-02-16 01:00:00, -6999.0
None, 2.1, 2.078, 1.7, 0.2, 2.3, -6999.0, 2021-02-16 02:00:00, -6999.0
None, 2.2, 2.243, 1.7, 0.2, 2.4, -6999.0, 2021-02-16 03:00:00, -6999.0
None, 2.3, 2.296, 1.7, -0.1, 2.9, -6999.0, 2021-02-16 04:00:00, -6999.0
None, 2.4, 2.385, 1.7, 0.0, 2.9, -6999.0, 2021-02-16 05:00:00, -6999.0
None, 2.4, 2.433, 1.7, -0.1, 2.9, -6999.0, 2021-02-16 06:00:00, -6999.0
None, 2.5, 2.497, 2.3, 0.4, 2.7, -6999.0, 2021-02-16 07:00:00, -6999.0
None, 2.6, 2.634, 2.3, 0.2, 2.8, -6999.0, 2021-02-16 08:00:00, -6999.0
None, 2.8, 2.801, 2.3, -0.2, 3.0, -6999.0, 2021-02-16 09:00:00, -6999.0
None, 2.6, 2.614, 2.3, -0.1, 3.0, -6999.0, 2021-02-16 10:00:00, -6999.0
None, 4.4, 4.423, 2.3, 2.9, 4.3, -6999.0, 2021-02-16 11:00:00, -6999.0
None, 5.9, 5.861, 2.3, 3.0, 5.8, -6999.0, 2021-02-16 12:00:00, -6999.0
None, 6.6, 6.572, 2.3, 0.2, 7.4, -6999.0, 2021-02-16 13:00:00, -6999.0
None, 6.3, 6.297, 2.3, -0.6, 8.1, -6999.0, 2021-02-16 14:00:00, -6999.0
None, 8.0, 7.99, 2.3, -4.5, 8.1, -6999.0, 2021-02-16 15:00:00, -6999.0
None, 7.6, 7.581, 2.3, 3.9, 8.4, -6999.0, 2021-02-16 16:00:00, -6999.0
None, 8.0, 8.04, 2.3, -1.6, 9.4, -6999.0, 2021-02-16 17:00:00, -6999.0
None, 4.2, 4.205, 2.3, -4.7, 9.4, -6999.0, 2021-02-16 18:00:00, -6999.0
None, 3.1, 3.134, 3.0, 0.1, 4.6, -6999.0, 2021-02-16 19:00:00, -6999.0
None, 2.5, 2.52, 2.5, 0.2, 4.6, -6999.0, 2021-02-16 20:00:00, -6999.0
None, 2.2, 2.214, 2.1, -0.2, 4.6, -6999.0, 2021-02-16 21:00:00, -6999.0
None, 1.7, 1.708, 1.6, 0.0, 4.6, -6999.0, 2021-02-16 22:00:00, -6999.0
None, 1.3, 1.318, 1.2, 0.0, 4.6, -6999.0, 2021-02-16 23:00:00, -6999.0
None, 1.5, 1.543, 1.2, 0.1, 4.6, -6999.0, 2021-02-17 00:00:00, -6999.0
None, 1.1, 1.133, 1.0, 0.0, 4.6, -6999.0, 2021-02-17 01:00:00, -6999.0
None, 1.1, 1.085, 0.7, -0.1, 4.6, -6999.0, 2021-02-17 02:00:00, -6999.0
None, 0.8, 0.789, 0.5, 0.0, 4.6, -6999.0, 2021-02-17 03:00:00, -6999.0
None, 1.0, 0.981, 0.5, 0.9, 4.6, -6999.0, 2021-02-17 04:00:00, -6999.0
None, 0.7, 0.717, 0.2, -0.8, 4.6, -6999.0, 2021-02-17 05:00:00, -6999.0
None, 0.1, 0.149, 0.1, -0.1, 4.6, -6999.0, 2021-02-17 06:00:00, -6999.0
None, 0.3, 0.322, 0.1, 0.2, 0.5, -6999.0, 2021-02-17 07:00:00, -6999.0
None, 0.4, 0.356, 0.1, -0.1, 0.5, -6999.0, 2021-02-17 08:00:00, -6999.0
None, 0.9, 0.878, 0.1, 0.8, 0.9, -6999.0, 2021-02-17 09:00:00, -6999.0
None, 1.1, 1.09, 0.1, 0.3, 1.1, -6999.0, 2021-02-17 10:00:00, -6999.0
None, 3.0, 3.047, 0.1, 1.5, 3.0, -6999.0, 2021-02-17 11:00:00, -6999.0
None, 4.6, 4.62, 0.1, 4.0, 4.9, -6999.0, 2021-02-17 12:00:00, -6999.0
None, 6.8, 6.847, 0.1, 0.9, 6.8, -6999.0, 2021-02-17 13:00:00, -6999.0
None, 7.5, 7.487, 0.1, -0.6, 7.7, -6999.0, 2021-02-17 14:00:00, -6999.0
None, 8.2, 8.2, 0.1, -0.1, 8.6, -6999.0, 2021-02-17 15:00:00, -6999.0
None, 6.8, 6.75, 0.1, -3.0, 8.6, -6999.0, 2021-02-17 16:00:00, -6999.0
None, 4.1, 4.103, 0.1, -3.8, 8.6, -6999.0, 2021-02-17 17:00:00, -6999.0
None, 2.3, 2.296, 0.1, -0.1, 8.6, -6999.0, 2021-02-17 18:00:00, -6999.0
None, 1.9, 1.941, 1.8, -0.1, 2.3, -6999.0, 2021-02-17 19:00:00, -6999.0
None, 2.0, 1.951, 1.7, 0.2, 2.3, -6999.0, 2021-02-17 20:00:00, -6999.0
None, 1.7, 1.69, 1.7, -0.2, 2.3, -6999.0, 2021-02-17 21:00:00, -6999.0
None, 1.7, 1.69, 1.6, 0.0, 2.3, -6999.0, 2021-02-17 22:00:00, -6999.0
None, 1.5, 1.491, 1.5, 0.0, 2.4, -6999.0, 2021-02-17 23:00:00, -6999.0
None, 1.7, 1.712, 1.5, 0.1, 2.4, -6999.0, 2021-02-18 00:00:00, -6999.0
None, 1.3, 1.257, 1.3, 0.0, 2.4, -6999.0, 2021-02-18 01:00:00, -6999.0
None, 1.6, 1.633, 1.2, 0.0, 2.4, -6999.0, 2021-02-18 02:00:00, -6999.0
None, 1.8, 1.797, 1.1, 0.1, 2.4, -6999.0, 2021-02-18 03:00:00, -6999.0
None, 2.1, 2.09, 1.1, 0.1, 2.5, -6999.0, 2021-02-18 04:00:00, -6999.0
None, 2.3, 2.311, 1.1, 0.5, 2.5, -6999.0, 2021-02-18 05:00:00, -6999.0
None, 2.1, 2.086, 1.1, 0.5, 2.5, -6999.0, 2021-02-18 06:00:00, -6999.0
None, 2.4, 2.419, 1.8, -0.7, 2.4, -6999.0, 2021-02-18 07:00:00, -6999.0
None, 2.3, 2.327, 1.8, 1.0, 2.9, -6999.0, 2021-02-18 08:00:00, -6999.0
None, 3.0, 2.992, 1.8, 0.0, 2.9, -6999.0, 2021-02-18 09:00:00, -6999.0
None, 3.2, 3.225, 1.8, 0.6, 3.4, -6999.0, 2021-02-18 10:00:00, -6999.0
None, 1.7, 1.696, 1.6, -2.0, 3.4, -6999.0, 2021-02-18 11:00:00, -6999.0
None, 1.8, 1.827, 1.6, 0.1, 3.4, -6999.0, 2021-02-18 12:00:00, -6999.0
None, 2.4, 2.443, 1.6, 1.7, 3.4, -6999.0, 2021-02-18 13:00:00, -6999.0
None, 2.0, 1.974, 1.6, -1.4, 3.4, -6999.0, 2021-02-18 14:00:00, -6999.0
None, 1.6, 1.55, 1.5, 0.2, 3.4, -6999.0, 2021-02-18 15:00:00, -6999.0
None, 1.9, 1.883, 1.5, 1.4, 3.4, -6999.0, 2021-02-18 16:00:00, -6999.0
None, 1.4, 1.43, 1.4, 0.1, 3.4, -6999.0, 2021-02-18 17:00:00, -6999.0
None, 1.5, 1.453, 1.3, 1.7, 3.4, -6999.0, 2021-02-18 18:00:00, -6999.0
None, 1.1, 1.08, 1.0, 1.5, 1.5, -6999.0, 2021-02-18 19:00:00, -6999.0
None, 0.7, 0.655, 0.6, 1.4, 1.5, -6999.0, 2021-02-18 20:00:00, -6999.0
None, 1.1, 1.063, 0.6, 1.7, 1.5, -6999.0, 2021-02-18 21:00:00, -6999.0
None, 1.3, 1.257, 0.6, 2.0, 1.5, -6999.0, 2021-02-18 22:00:00, -6999.0
None, 1.3, 1.26, 0.6, 2.1, 1.5, -6999.0, 2021-02-18 23:00:00, -6999.0
None, 1.6, 1.55, 0.6, 0.5, 1.7, -6999.0, 2021-02-19 00:00:00, -6999.0
None, 1.9, 1.89, 0.6, 0.3, 1.9, -6999.0, 2021-02-19 01:00:00, -6999.0
None, 1.9, 1.931, 0.6, 0.5, 2.0, -6999.0, 2021-02-19 02:00:00, -6999.0
None, 1.9, 1.892, 0.6, -0.8, 2.2, -6999.0, 2021-02-19 03:00:00, -6999.0
None, 2.1, 2.095, 0.6, 0.8, 2.3, -6999.0, 2021-02-19 04:00:00, -6999.0
None, 2.3, 2.272, 0.6, 0.5, 2.5, -6999.0, 2021-02-19 05:00:00, -6999.0
None, 2.2, 2.224, 0.6, -0.6, 2.5, -6999.0, 2021-02-19 06:00:00, -6999.0
None, 2.4, 2.386, 2.1, 0.5, 2.4, -6999.0, 2021-02-19 07:00:00, -6999.0
None, 2.5, 2.482, 2.1, -0.6, 2.5, -6999.0, 2021-02-19 08:00:00, -6999.0
None, 2.8, 2.849, 2.1, 1.4, 2.8, -6999.0, 2021-02-19 09:00:00, -6999.0
None, 5.0, 4.957, 2.1, 3.0, 5.0, -6999.0, 2021-02-19 10:00:00, -6999.0
None, 5.8, 5.777, 2.1, -0.3, 6.7, -6999.0, 2021-02-19 12:00:00, -6999.0
None, 5.8, 5.784, 2.1, -0.3, 6.7, -6999.0, 2021-02-19 13:00:00, -6999.0
None, 6.0, 6.009, 2.1, -0.4, 6.7, -6999.0, 2021-02-19 14:00:00, -6999.0
None, 4.9, 4.909, 2.1, -3.7, 6.7, -6999.0, 2021-02-19 15:00:00, -6999.0
None, 4.5, 4.466, 2.1, -0.1, 6.7, -6999.0, 2021-02-19 16:00:00, -6999.0
None, 3.9, 3.945, 2.1, 1.0, 6.7, -6999.0, 2021-02-19 17:00:00, -6999.0
None, 3.3, 3.271, 2.1, 0.3, 6.7, -6999.0, 2021-02-19 18:00:00, -6999.0
None, 3.3, 3.319, 3.1, 0.5, 3.3, -6999.0, 2021-02-19 19:00:00, -6999.0
None, 3.2, 3.182, 3.1, 0.0, 3.4, -6999.0, 2021-02-19 20:00:00, -6999.0
None, 3.2, 3.224, 3.1, 0.3, 3.4, -6999.0, 2021-02-19 21:00:00, -6999.0
None, 3.1, 3.089, 3.0, 0.6, 3.4, -6999.0, 2021-02-19 22:00:00, -6999.0
None, 2.5, 2.544, 2.5, -0.1, 3.4, -6999.0, 2021-02-19 23:00:00, -6999.0
None, 2.6, 2.573, 2.5, 0.2, 3.4, -6999.0, 2021-02-20 00:00:00, -6999.0
None, 3.0, 2.97, 2.5, 0.5, 3.4, -6999.0, 2021-02-20 01:00:00, -6999.0
None, 2.7, 2.747, 2.5, 0.0, 3.4, -6999.0, 2021-02-20 02:00:00, -6999.0
None, 1.8, 1.75, 1.7, -0.8, 3.4, -6999.0, 2021-02-20 03:00:00, -6999.0
None, 2.0, 2.013, 1.7, 0.4, 3.4, -6999.0, 2021-02-20 04:00:00, -6999.0
None, 1.9, 1.923, 1.7, -0.2, 3.4, -6999.0, 2021-02-20 05:00:00, -6999.0
None, 2.2, 2.192, 1.7, 0.4, 3.4, -6999.0, 2021-02-20 06:00:00, -6999.0
None, 2.3, 2.323, 2.2, 0.3, 2.4, -6999.0, 2021-02-20 07:00:00, -6999.0
None, 2.7, 2.656, 2.2, 0.5, 2.7, -6999.0, 2021-02-20 08:00:00, -6999.0
None, 3.3, 3.325, 2.2, 0.6, 3.3, -6999.0, 2021-02-20 09:00:00, -6999.0
None, 4.9, 4.897, 2.2, 1.9, 4.9, -6999.0, 2021-02-20 10:00:00, -6999.0
None, 5.8, 5.785, 2.2, 2.5, 5.7, -6999.0, 2021-02-20 11:00:00, -6999.0
None, 6.5, 6.521, 2.2, -0.5, 6.6, -6999.0, 2021-02-20 12:00:00, -6999.0
None, 6.9, 6.88, 2.2, 0.7, 7.2, -6999.0, 2021-02-20 13:00:00, -6999.0
None, 5.9, 5.852, 2.2, -2.6, 7.2, -6999.0, 2021-02-20 14:00:00, -6999.0
None, 6.4, 6.356, 2.2, -1.8, 7.2, -6999.0, 2021-02-20 15:00:00, -6999.0
None, 5.8, 5.788, 2.2, 1.4, 7.2, -6999.0, 2021-02-20 16:00:00, -6999.0
None, 4.3, 4.322, 2.2, -3.0, 7.2, -6999.0, 2021-02-20 17:00:00, -6999.0
None, 3.5, 3.511, 2.2, 0.2, 7.2, -6999.0, 2021-02-20 18:00:00, -6999.0
None, 2.9, 2.861, 2.8, 1.0, 3.5, -6999.0, 2021-02-20 21:00:00, -6999.0
None, 2.5, 2.519, 2.5, 1.2, 3.5, -6999.0, 2021-02-20 22:00:00, -6999.0
None, 2.1, 2.14, 2.1, 1.6, 3.5, -6999.0, 2021-02-20 23:00:00, -6999.0
None, 2.2, 2.186, 2.1, 1.0, 3.5, -6999.0, 2021-02-21 00:00:00, -6999.0
None, 2.3, 2.339, 2.1, 1.3, 3.5, -6999.0, 2021-02-21 01:00:00, -6999.0
None, 2.5, 2.529, 2.1, 2.1, 3.5, -6999.0, 2021-02-21 02:00:00, -6999.0
None, 2.8, 2.814, 2.1, 1.4, 3.5, -6999.0, 2021-02-21 03:00:00, -6999.0
None, 2.7, 2.71, 2.1, 2.4, 3.5, -6999.0, 2021-02-21 04:00:00, -6999.0
None, 2.9, 2.931, 2.1, 1.8, 3.5, -6999.0, 2021-02-21 05:00:00, -6999.0
None, 2.9, 2.912, 2.1, 1.8, 3.5, -6999.0, 2021-02-21 06:00:00, -6999.0
None, 3.0, 3.027, 2.9, 1.1, 3.2, -6999.0, 2021-02-21 07:00:00, -6999.0
None, 3.2, 3.17, 2.9, 0.5, 3.2, -6999.0, 2021-02-21 08:00:00, -6999.0
None, 3.4, 3.384, 2.9, 0.6, 3.5, -6999.0, 2021-02-21 09:00:00, -6999.0
None, 3.7, 3.743, 2.9, 0.6, 3.8, -6999.0, 2021-02-21 10:00:00, -6999.0
None, 4.3, 4.29, 2.9, 2.1, 4.3, -6999.0, 2021-02-21 11:00:00, -6999.0
None, 4.9, 4.928, 2.9, 2.3, 4.9, -6999.0, 2021-02-21 12:00:00, -6999.0
None, 5.4, 5.404, 2.9, 2.4, 5.5, -6999.0, 2021-02-21 13:00:00, -6999.0
None, 5.8, 5.822, 2.9, 0.9, 6.2, -6999.0, 2021-02-21 14:00:00, -6999.0
None, 5.8, 5.812, 2.9, 0.0, 6.3, -6999.0, 2021-02-21 15:00:00, -6999.0
None, 5.6, 5.623, 2.9, 2.0, 6.3, -6999.0, 2021-02-21 17:00:00, -6999.0
None, 5.7, 5.685, 2.9, 0.2, 6.3, -6999.0, 2021-02-21 18:00:00, -6999.0
None, 5.8, 5.802, 5.3, 4.0, 6.4, -6999.0, 2021-02-21 19:00:00, -6999.0
None, 6.6, 6.61, 5.3, 3.4, 6.4, -6999.0, 2021-02-21 20:00:00, -6999.0
None, 6.4, 6.378, 5.3, 1.5, 8.1, -6999.0, 2021-02-21 21:00:00, -6999.0
None, 5.7, 5.721, 5.3, 1.0, 8.1, -6999.0, 2021-02-21 22:00:00, -6999.0
None, 5.7, 5.662, 5.3, 2.2, 8.1, -6999.0, 2021-02-21 23:00:00, -6999.0
None, 5.9, 5.883, 5.3, 5.2, 8.1, -6999.0, 2021-02-22 00:00:00, -6999.0
None, 5.9, 5.886, 5.3, 0.4, 8.1, -6999.0, 2021-02-22 01:00:00, -6999.0
None, 6.7, 6.655, 5.3, 2.8, 8.1, -6999.0, 2021-02-22 02:00:00, -6999.0
None, 6.1, 6.095, 5.3, -1.0, 8.1, -6999.0, 2021-02-22 03:00:00, -6999.0
None, 6.3, 6.307, 5.3, 0.1, 8.1, -6999.0, 2021-02-22 04:00:00, -6999.0
None, 6.4, 6.415, 5.3, -1.2, 8.1, -6999.0, 2021-02-22 05:00:00, -6999.0
None, 5.1, 5.06, 5.1, -2.5, 8.1, -6999.0, 2021-02-22 06:00:00, -6999.0
None, 6.4, 6.367, 5.1, 3.9, 6.5, -6999.0, 2021-02-22 07:00:00, -6999.0
None, 7.5, 7.542, 5.1, 2.0, 8.1, -6999.0, 2021-02-22 08:00:00, -6999.0
None, 8.3, 8.27, 5.1, 0.5, 9.0, -6999.0, 2021-02-22 09:00:00, -6999.0
None, 8.8, 8.78, 5.1, 0.0, 9.4, -6999.0, 2021-02-22 10:00:00, -6999.0
None, 9.0, 9.0, 5.1, 0.0, 9.4, -6999.0, 2021-02-22 11:00:00, -6999.0
None, 8.5, 8.47, 5.1, 0.6, 10.3, -6999.0, 2021-02-22 12:00:00, -6999.0
None, 10.2, 10.19, 5.1, -0.4, 10.3, -6999.0, 2021-02-22 13:00:00, -6999.0
None, 9.8, 9.8, 5.1, 0.1, 10.3, -6999.0, 2021-02-22 14:00:00, -6999.0
None, 11.1, 11.07, 5.1, 0.5, 11.3, -6999.0, 2021-02-22 15:00:00, -6999.0
None, 11.2, 11.22, 5.1, 0.5, 11.4, -6999.0, 2021-02-22 16:00:00, -6999.0
None, 9.4, 9.37, 5.1, -1.5, 11.4, -6999.0, 2021-02-22 17:00:00, -6999.0
None, 7.8, 7.759, 5.1, -2.9, 11.4, -6999.0, 2021-02-22 18:00:00, -6999.0
None, 5.2, 5.243, 5.3, -2.9, 7.8, -6999.0, 2021-02-22 19:00:00, -6999.0
None, 5.3, 5.268, 5.0, 1.2, 7.8, -6999.0, 2021-02-22 20:00:00, -6999.0
None, 3.4, 3.362, 3.4, -1.2, 7.8, -6999.0, 2021-02-22 21:00:00, -6999.0
None, 2.6, 2.643, 2.6, 0.2, 7.8, -6999.0, 2021-02-22 22:00:00, -6999.0
None, 2.5, 2.502, 2.4, -0.1, 7.8, -6999.0, 2021-02-22 23:00:00, -6999.0
None, 2.7, 2.695, 2.3, 0.3, 7.8, -6999.0, 2021-02-23 00:00:00, -6999.0
None, 2.8, 2.756, 2.3, 0.6, 7.8, -6999.0, 2021-02-23 01:00:00, -6999.0
None, 3.0, 3.047, 2.3, -0.2, 7.8, -6999.0, 2021-02-23 02:00:00, -6999.0
None, 3.4, 3.398, 2.3, 0.2, 7.8, -6999.0, 2021-02-23 03:00:00, -6999.0
None, 1.9, 1.92, 1.8, -0.9, 7.8, -6999.0, 2021-02-23 04:00:00, -6999.0
None, 1.6, 1.605, 1.4, 0.0, 7.8, -6999.0, 2021-02-23 05:00:00, -6999.0
None, 1.5, 1.541, 1.3, -0.1, 7.8, -6999.0, 2021-02-23 06:00:00, -6999.0
None, 2.4, 2.373, 1.5, 1.4, 2.4, -6999.0, 2021-02-23 07:00:00, -6999.0
None, 3.4, 3.404, 1.5, 0.5, 3.4, -6999.0, 2021-02-23 09:00:00, -6999.0
None, 4.7, 4.67, 1.5, 1.6, 4.7, -6999.0, 2021-02-23 10:00:00, -6999.0
None, 4.8, 4.847, 1.5, 0.5, 5.1, -6999.0, 2021-02-23 11:00:00, -6999.0
None, 6.9, 6.856, 1.5, 5.8, 6.8, -6999.0, 2021-02-23 13:00:00, -6999.0
None, 10.6, 10.55, 1.5, 3.3, 10.4, -6999.0, 2021-02-23 15:00:00, -6999.0
None, 8.0, 8.02, 1.5, -0.6, 10.8, -6999.0, 2021-02-23 17:00:00, -6999.0
None, 4.6, 4.599, 1.5, -5.6, 10.8, -6999.0, 2021-02-23 18:00:00, -6999.0
None, 2.8, 2.768, 2.8, -0.3, 4.7, -6999.0, 2021-02-23 19:00:00, -6999.0
None, 2.8, 2.842, 2.3, 0.1, 4.7, -6999.0, 2021-02-23 20:00:00, -6999.0
None, 2.5, 2.519, 2.3, -0.1, 4.7, -6999.0, 2021-02-23 21:00:00, -6999.0
None, 2.6, 2.567, 2.3, 0.6, 4.7, -6999.0, 2021-02-23 22:00:00, -6999.0
None, 2.9, 2.884, 2.2, 0.1, 4.7, -6999.0, 2021-02-23 23:00:00, -6999.0
None, 2.6, 2.638, 2.2, -0.8, 4.7, -6999.0, 2021-02-24 00:00:00, -6999.0
None, 2.0, 2.047, 2.2, 0.4, 4.7, -6999.0, 2021-02-24 01:00:00, -6999.0
None, 1.0, 0.955, 0.9, -0.5, 4.7, -6999.0, 2021-02-24 02:00:00, -6999.0
None, 0.9, 0.882, 0.4, 0.0, 4.7, -6999.0, 2021-02-24 03:00:00, -6999.0
None, 1.0, 1.042, 0.2, 0.5, 4.7, -6999.0, 2021-02-24 04:00:00, -6999.0
None, 0.0, -0.024, 0.0, -0.6, 4.7, -6999.0, 2021-02-24 05:00:00, -6999.0
None, -0.4, -0.443, -0.4, 0.1, 4.7, -6999.0, 2021-02-24 06:00:00, -6999.0
None, 0.1, 0.083, -0.5, 0.7, 0.8, -6999.0, 2021-02-24 07:00:00, -6999.0
None, -0.2, -0.237, -0.5, -0.7, 0.8, -6999.0, 2021-02-24 08:00:00, -6999.0
None, 0.2, 0.169, -0.5, 0.8, 0.8, -6999.0, 2021-02-24 09:00:00, -6999.0
None, 1.4, 1.385, -0.5, 1.0, 1.4, -6999.0, 2021-02-24 10:00:00, -6999.0
None, 3.3, 3.299, -0.5, 2.0, 3.2, -6999.0, 2021-02-24 11:00:00, -6999.0
None, 4.4, 4.369, -0.5, 2.3, 5.3, -6999.0, 2021-02-24 12:00:00, -6999.0
None, 5.5, 5.472, -0.5, 0.2, 5.6, -6999.0, 2021-02-24 13:00:00, -6999.0
None, 5.5, 5.451, -0.5, -4.4, 6.0, -6999.0, 2021-02-24 14:00:00, -6999.0
None, 5.2, 5.207, -0.5, -0.5, 6.0, -6999.0, 2021-02-24 15:00:00, -6999.0
None, 5.3, 5.341, -0.5, 0.8, 6.0, -6999.0, 2021-02-24 16:00:00, -6999.0
None, 4.5, 4.519, -0.5, -1.3, 6.0, -6999.0, 2021-02-24 17:00:00, -6999.0
None, 3.5, 3.47, -0.5, -0.4, 6.0, -6999.0, 2021-02-24 18:00:00, -6999.0
None, 3.0, 3.006, 3.0, -0.1, 3.5, -6999.0, 2021-02-24 19:00:00, -6999.0
None, 3.1, 3.087, 2.9, 0.2, 3.5, -6999.0, 2021-02-24 20:00:00, -6999.0
None, 3.0, 3.032, 2.9, -0.3, 3.5, -6999.0, 2021-02-24 21:00:00, -6999.0
None, 2.6, 2.567, 2.6, 0.3, 3.5, -6999.0, 2021-02-24 22:00:00, -6999.0
None, 1.3, 1.32, 1.3, 0.7, 3.5, -6999.0, 2021-02-24 23:00:00, -6999.0
None, 1.3, 1.285, 1.1, 0.8, 3.5, -6999.0, 2021-02-25 00:00:00, -6999.0
None, 1.2, 1.157, 1.1, 0.9, 3.5, -6999.0, 2021-02-25 01:00:00, -6999.0
None, 1.1, 1.051, 0.8, 1.3, 3.5, -6999.0, 2021-02-25 02:00:00, -6999.0
None, 0.4, 0.416, 0.4, 2.8, 3.5, -6999.0, 2021-02-25 03:00:00, -6999.0
None, 0.5, 0.495, 0.3, 2.7, 3.5, -6999.0, 2021-02-25 04:00:00, -6999.0
None, 0.8, 0.836, 0.3, 1.8, 3.5, -6999.0, 2021-02-25 05:00:00, -6999.0
None, 1.1, 1.077, 0.3, 1.5, 3.5, -6999.0, 2021-02-25 06:00:00, -6999.0
None, 1.1, 1.135, 1.0, 1.1, 1.3, -6999.0, 2021-02-25 07:00:00, -6999.0
None, 1.4, 1.366, 1.0, 0.4, 1.4, -6999.0, 2021-02-25 08:00:00, -6999.0
None, 1.8, 1.783, 1.0, 0.3, 1.8, -6999.0, 2021-02-25 09:00:00, -6999.0
None, 2.5, 2.459, 1.0, 0.2, 2.4, -6999.0, 2021-02-25 10:00:00, -6999.0
None, 3.8, 3.758, 1.0, 2.6, 4.0, -6999.0, 2021-02-25 11:00:00, -6999.0
None, 5.7, 5.736, 1.0, 1.1, 6.6, -6999.0, 2021-02-25 12:00:00, -6999.0
None, 6.8, 6.808, 1.0, 0.3, 7.3, -6999.0, 2021-02-25 13:00:00, -6999.0
None, 6.5, 6.457, 1.0, -1.2, 7.3, -6999.0, 2021-02-25 14:00:00, -6999.0
None, 7.2, 7.237, 1.0, 1.9, 7.3, -6999.0, 2021-02-25 15:00:00, -6999.0
None, 8.1, 8.12, 1.0, 0.4, 8.1, -6999.0, 2021-02-25 16:00:00, -6999.0
None, 7.2, 7.24, 1.0, -3.2, 8.8, -6999.0, 2021-02-25 17:00:00, -6999.0
None, 7.1, 7.093, 1.0, -1.3, 8.8, -6999.0, 2021-02-25 18:00:00, -6999.0
None, 8.1, 8.12, 7.0, 3.7, 8.2, -6999.0, 2021-02-25 19:00:00, -6999.0
None, 7.9, 7.882, 7.0, 0.0, 8.3, -6999.0, 2021-02-25 20:00:00, -6999.0
None, 7.5, 7.49, 7.0, -3.2, 8.3, -6999.0, 2021-02-25 21:00:00, -6999.0
None, 6.4, 6.437, 6.2, -2.4, 8.3, -6999.0, 2021-02-25 22:00:00, -6999.0
None, 6.1, 6.102, 5.0, 0.0, 8.3, -6999.0, 2021-02-25 23:00:00, -6999.0
None, 6.8, 6.769, 4.8, 3.1, 8.3, -6999.0, 2021-02-26 00:00:00, -6999.0
None, 5.8, 5.757, 4.8, -3.0, 8.3, -6999.0, 2021-02-26 01:00:00, -6999.0
None, 3.4, 3.357, 3.4, 0.6, 8.3, -6999.0, 2021-02-26 02:00:00, -6999.0
None, 3.2, 3.177, 3.1, -0.2, 8.3, -6999.0, 2021-02-26 03:00:00, -6999.0
None, 2.1, 2.136, 2.1, 0.0, 8.3, -6999.0, 2021-02-26 04:00:00, -6999.0
None, 1.4, 1.422, 1.4, 0.0, 8.3, -6999.0, 2021-02-26 05:00:00, -6999.0
None, 1.0, 0.982, 1.0, -0.1, 8.3, -6999.0, 2021-02-26 06:00:00, -6999.0
None, 0.9, 0.947, 0.9, 0.2, 1.1, -6999.0, 2021-02-26 07:00:00, -6999.0
None, 1.3, 1.316, 0.9, 0.3, 1.3, -6999.0, 2021-02-26 08:00:00, -6999.0
