max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
-1.8,-6999.0,12.2,4.4,-6999.0,-2.3,-2.6, 0.0,253.0,2.0,2020-10-21 00:00:00,16.0,-6999.0,43
-1.8,-6999.0,10.7,4.0,-6999.0,-2.5,-2.6, 0.0,273.0,1.0,2020-10-21 01:00:00,17.0,-6999.0,43
-1.8,-6999.0,10.1,3.4,-6999.0,-2.4,-2.6, 0.0,263.0,-1.0,2020-10-21 02:00:00,16.0,-6999.0,43
-1.8,-6999.0,13.1,3.6,-6999.0,-2.5,-2.6, 0.0,252.0,-1.0,2020-10-21 03:00:00,16.0,-6999.0,43
-1.8,-6999.0,9.8,3.4,-6999.0,-2.7,-2.7, 0.0,257.0,-1.0,2020-10-21 04:00:00,15.0,-6999.0,43
-1.8,-6999.0,11.6,3.4,-6999.0,-3.0,-3.0, 0.0,255.0,-1.0,2020-10-21 05:00:00,14.0,-6999.0,43
-1.8,-6999.0,7.3,1.5,-6999.0,-3.0,-3.1, 0.0,258.0,0.0,2020-10-21 06:00:00,13.0,-6999.0,43
-3.0,-6999.0,7.2,2.4,-6999.0,-3.4,-3.5, 0.0,266.0,0.0,2020-10-21 07:00:00,13.0,-6999.0,43
-3.0,-6999.0,9.7,3.8,-6999.0,-3.7,-3.7, 0.0,269.0,0.0,2020-10-21 08:00:00,13.0,-6999.0,43
-3.0,-6999.0,8.8,4.4,-6999.0,-3.9,-4.0, 0.0,269.0,0.0,2020-10-21 09:00:00,13.0,-6999.0,43
-3.0,-6999.0,8.0,2.9,-6999.0,-3.9,-4.1, 0.0,274.0,1.0,2020-10-21 10:00:00,14.0,-6999.0,43
-3.0,-6999.0,7.7,3.8,-6999.0,-3.8,-4.1, 0.0,265.0,1.0,2020-10-21 11:00:00,15.0,-6999.0,43
-2.6,-6999.0,7.9,2.0,-6999.0,-3.1,-4.1, 0.0,265.0,0.0,2020-10-21 12:00:00,14.0,-6999.0,43
-2.6,-6999.0,6.6,1.0,-6999.0,-3.4,-4.1, 0.0,276.0,5.0,2020-10-21 13:00:00,20.0,-6999.0,43
-2.6,-6999.0,0.7,0.3,-6999.0,-2.8,-4.1, 0.0,259.0,-8.0,2020-10-21 14:00:00,11.0,-6999.0,43
-2.6,-6999.0,0.7,0.3,-6999.0,-3.0,-4.1, 0.0,255.0,3.0,2020-10-21 15:00:00,15.0,-6999.0,43
-2.1,-6999.0,0.7,0.3,-6999.0,-2.8,-4.1, 0.0,240.0,5.0,2020-10-21 16:00:00,20.0,-6999.0,43
-2.1,-6999.0,0.7,0.2,-6999.0,-3.7,-4.1, 0.0,295.0,1.0,2020-10-21 17:00:00,20.0,-6999.0,43
-2.1,-6999.0,0.6,0.3,-6999.0,-4.1,-4.2, 0.0,335.0,0.0,2020-10-21 18:00:00,21.0,-6999.0,43
-4.1,-6999.0,0.6,0.3,-6999.0,-4.4,-4.5, 0.0,326.0,-1.0,2020-10-21 19:00:00,20.0,-6999.0,43
-4.1,-6999.0,0.7,0.3,-6999.0,-4.7,-4.8, 0.0,300.0,0.0,2020-10-21 20:00:00,20.0,-6999.0,43
-4.1,-6999.0,0.8,0.4,-6999.0,-5.1,-5.1, 0.0,295.0,-1.0,2020-10-21 21:00:00,19.0,-6999.0,43
-4.1,-6999.0,11.2,1.7,-6999.0,-5.4,-5.4, 0.0,311.0,-5.0,2020-10-21 22:00:00,14.0,-6999.0,43
-4.1,-6999.0,9.9,4.0,-6999.0,-5.5,-5.5, 0.0,304.0,2.0,2020-10-21 23:00:00,16.0,-6999.0,43
-4.1,-6999.0,8.5,5.0,-6999.0,-5.4,-5.5, 0.0,320.0,2.0,2020-10-22 00:00:00,17.0,-6999.0,43
-4.1,-6999.0,9.0,4.5,-6999.0,-5.6,-5.7, 0.0,307.0,-1.0,2020-10-22 01:00:00,17.0,-6999.0,43
-4.1,-6999.0,8.9,5.1,-6999.0,-5.8,-5.8, 0.0,328.0,0.0,2020-10-22 02:00:00,17.0,-6999.0,43
-4.1,-6999.0,11.4,5.4,-6999.0,-6.0,-6.2, 0.0,350.0,1.0,2020-10-22 03:00:00,19.0,-6999.0,43
-4.1,-6999.0,12.3,6.0,-6999.0,-6.2,-6.2, 0.0,354.0,2.0,2020-10-22 04:00:00,20.0,-6999.0,43
-4.1,-6999.0,11.9,5.4,-6999.0,-6.3,-6.5, 0.0,3.0,0.0,2020-10-22 05:00:00,21.0,-6999.0,43
-4.1,-6999.0,9.4,5.4,-6999.0,-6.7,-6.8, 0.0,21.0,0.0,2020-10-22 06:00:00,21.0,-6999.0,43
-6.5,-6999.0,9.2,5.1,-6999.0,-6.6,-6.8, 0.0,19.0,0.0,2020-10-22 07:00:00,21.0,-6999.0,43
-6.3,-6999.0,10.8,5.7,-6999.0,-6.8,-6.8, 0.0,16.0,0.0,2020-10-22 08:00:00,20.0,-6999.0,43
-6.3,-6999.0,9.5,5.3,-6999.0,-6.8,-6.9, 0.0,34.0,1.0,2020-10-22 09:00:00,21.0,-6999.0,43
-6.3,-6999.0,9.9,5.4,-6999.0,-6.8,-6.9, 0.0,36.0,0.0,2020-10-22 10:00:00,21.0,-6999.0,43
-6.3,-6999.0,13.6,7.9,-6999.0,-6.9,-7.0, 0.0,39.0,-6.0,2020-10-22 11:00:00,15.0,-6999.0,43
-6.3,-6999.0,15.2,8.6,-6999.0,-7.1,-7.1, 0.0,43.0,0.0,2020-10-22 12:00:00,16.0,-6999.0,43
-6.3,-6999.0,13.4,7.7,-6999.0,-6.6,-7.2, 0.0,35.0,1.0,2020-10-22 13:00:00,17.0,-6999.0,43
-5.9,-6999.0,17.7,5.6,-6999.0,-6.4,-7.2, 0.0,27.0,1.0,2020-10-22 14:00:00,18.0,-6999.0,43
-5.8,-6999.0,14.0,2.6,-6999.0,-5.8,-7.2, 0.0,48.0,-2.0,2020-10-22 15:00:00,16.0,-6999.0,43
-5.8,-6999.0,10.0,4.0,-6999.0,-6.1,-7.2, 0.0,16.0,2.0,2020-10-22 16:00:00,18.0,-6999.0,43
-5.8,-6999.0,11.5,2.6,-6999.0,-6.1,-7.2, 0.0,66.0,-3.0,2020-10-22 17:00:00,15.0,-6999.0,43
-5.8,-6999.0,7.8,2.5,-6999.0,-6.3,-7.2, 0.0,71.0,-2.0,2020-10-22 18:00:00,13.0,-6999.0,43
-6.2,-6999.0,9.7,5.1,-6999.0,-6.4,-6.5, 0.0,52.0,11.0,2020-10-22 19:00:00,24.0,-6999.0,43
-6.2,-6999.0,9.9,5.2,-6999.0,-6.5,-6.5, 0.0,52.0,-1.0,2020-10-22 20:00:00,23.0,-6999.0,43
-6.2,-6999.0,10.3,5.6,-6999.0,-6.5,-6.6, 0.0,48.0,0.0,2020-10-22 21:00:00,22.0,-6999.0,43
-6.2,-6999.0,8.3,4.4,-6999.0,-6.6,-6.7, 0.0,47.0,0.0,2020-10-22 22:00:00,22.0,-6999.0,43
-6.2,-6999.0,9.0,4.1,-6999.0,-6.6,-6.7, 0.0,39.0,-4.0,2020-10-22 23:00:00,17.0,-6999.0,43
-6.2,-6999.0,7.8,4.4,-6999.0,-6.5,-6.7, 0.0,45.0,3.0,2020-10-23 00:00:00,20.0,-6999.0,43
-6.2,-6999.0,11.9,5.1,-6999.0,-6.6,-6.7, 0.0,29.0,3.0,2020-10-23 01:00:00,23.0,-6999.0,43
-6.2,-6999.0,10.7,4.0,-6999.0,-6.8,-6.8, 0.0,33.0,-1.0,2020-10-23 02:00:00,22.0,-6999.0,43
-6.2,-6999.0,11.0,5.6,-6999.0,-7.1,-7.1, 0.0,38.0,-4.0,2020-10-23 03:00:00,18.0,-6999.0,43
-6.2,-6999.0,17.2,5.7,-6999.0,-7.1,-7.2, 0.0,15.0,4.0,2020-10-23 04:00:00,22.0,-6999.0,43
-6.2,-6999.0,14.1,5.1,-6999.0,-7.3,-7.4, 0.0,355.0,-1.0,2020-10-23 05:00:00,20.0,-6999.0,43
-6.2,-6999.0,18.4,7.9,-6999.0,-7.4,-7.5, 0.0,37.0,0.0,2020-10-23 06:00:00,20.0,-6999.0,43
-7.3,-6999.0,19.9,8.7,-6999.0,-7.8,-7.8, 0.0,56.0,0.0,2020-10-23 07:00:00,21.0,-6999.0,43
-7.3,-6999.0,18.6,7.8,-6999.0,-7.7,-7.8, 0.0,52.0,0.0,2020-10-23 08:00:00,21.0,-6999.0,43
-7.3,-6999.0,21.2,9.0,-6999.0,-7.6,-8.0, 0.0,35.0,0.0,2020-10-23 09:00:00,21.0,-6999.0,43
-7.1,-6999.0,27.3,9.9,-6999.0,-7.5,-8.0, 0.0,36.0,0.0,2020-10-23 10:00:00,21.0,-6999.0,43
-4.8,-6999.0,17.8,5.5,-6999.0,-5.0,-5.8, None,84.0,-3.0,2020-10-23 12:00:00,-3.0,-6999.0,43
-4.0,-6999.0,16.0,4.8,-6999.0,-4.4,-5.8, 0.0,77.0,0.0,2020-10-23 13:00:00,-3.0,-6999.0,43
-3.4,-6999.0,18.1,4.8,-6999.0,-4.5,-5.8, 0.0,81.0,0.0,2020-10-23 14:00:00,-3.0,-6999.0,43
-3.4,-6999.0,21.8,7.8,-6999.0,-5.4,-5.8, 0.0,52.0,0.0,2020-10-23 15:00:00,-3.0,-6999.0,43
-3.4,-6999.0,26.4,8.7,-6999.0,-6.1,-6.2, 0.0,44.0,0.0,2020-10-23 16:00:00,-3.0,-6999.0,43
-3.4,-6999.0,26.2,6.7,-6999.0,-6.1,-6.2, 0.0,36.0,0.0,2020-10-23 17:00:00,-3.0,-6999.0,43
-3.4,-6999.0,20.4,4.7,-6999.0,-6.5,-6.7, 0.0,25.0,0.0,2020-10-23 18:00:00,-3.0,-6999.0,43
-6.5,-6999.0,18.6,5.7,-6999.0,-7.3,-7.6, 0.0,52.0,0.0,2020-10-23 19:00:00,-3.0,-6999.0,43
-6.5,-6999.0,18.9,8.6,-6999.0,-7.6,-8.0, 0.0,57.0,20.0,2020-10-23 20:00:00,17.0,-6999.0,43
-6.5,-6999.0,19.3,8.9,-6999.0,-7.2,-8.0, 0.0,51.0,0.0,2020-10-23 21:00:00,18.0,-6999.0,43
-6.5,-6999.0,22.6,11.4,-6999.0,-7.3,-8.0, 0.0,33.0,0.0,2020-10-23 22:00:00,17.0,-6999.0,43
-6.5,-6999.0,21.2,10.8,-6999.0,-7.6,-8.0, 0.0,44.0,0.0,2020-10-23 23:00:00,17.0,-6999.0,43
-6.5,-6999.0,20.9,9.0,-6999.0,-7.8,-8.0, 0.0,28.0,0.0,2020-10-24 00:00:00,17.0,-6999.0,43
-8.1,-6999.0,14.0,7.5,-6999.0,-8.1,-10.6, 0.0,60.0,0.0,2020-10-24 10:00:00,17.0,-6999.0,43
-7.0,-6999.0,13.7,7.3,-6999.0,-7.2,-10.6, 0.0,67.0,0.0,2020-10-24 11:00:00,17.0,-6999.0,43
-6.9,-6999.0,15.2,8.8,-6999.0,-7.1,-10.6, 0.0,65.0,1.0,2020-10-24 12:00:00,18.0,-6999.0,43
-6.7,-6999.0,17.5,9.9,-6999.0,-7.1,-10.6, 0.0,61.0,0.0,2020-10-24 13:00:00,18.0,-6999.0,43
-5.9,-6999.0,20.9,11.7,-6999.0,-5.9,-10.6, 0.0,52.0,-1.0,2020-10-24 14:00:00,17.0,-6999.0,43
-5.3,-6999.0,20.0,12.0,-6999.0,-5.5,-10.6, 0.0,42.0,1.0,2020-10-24 15:00:00,18.0,-6999.0,43
-5.1,-6999.0,25.2,12.8,-6999.0,-5.8,-10.6, 0.0,34.0,-1.0,2020-10-24 16:00:00,18.0,-6999.0,43
-5.1,-6999.0,19.8,10.5,-6999.0,-6.1,-10.6, 0.0,31.0,0.0,2020-10-24 17:00:00,17.0,-6999.0,43
-5.1,-6999.0,22.7,12.6,-6999.0,-6.3,-10.6, 0.0,26.0,0.0,2020-10-24 18:00:00,17.0,-6999.0,43
-5.6,-6999.0,21.9,12.4,-6999.0,-6.4,-6.4, 0.0,29.0,0.0,2020-10-24 19:00:00,17.0,-6999.0,43
-5.6,-6999.0,18.9,9.4,-6999.0,-6.7,-6.9, 0.0,31.0,0.0,2020-10-24 20:00:00,17.0,-6999.0,43
-5.6,-6999.0,17.6,10.2,-6999.0,-6.8,-6.9, 0.0,23.0,0.0,2020-10-24 21:00:00,17.0,-6999.0,43
-5.6,-6999.0,17.6,10.9,-6999.0,-7.1,-7.4, 0.0,28.0,0.0,2020-10-24 22:00:00,17.0,-6999.0,43
-5.6,-6999.0,17.3,10.5,-6999.0,-7.4,-7.6, 0.0,28.0,0.0,2020-10-24 23:00:00,17.0,-6999.0,43
-5.6,-6999.0,22.2,9.7,-6999.0,-7.2,-7.6, 0.0,28.0,0.0,2020-10-25 00:00:00,17.0,-6999.0,43
-5.6,-6999.0,17.2,6.3,-6999.0,-7.4,-7.6, 0.0,14.0,-1.0,2020-10-25 01:00:00,17.0,-6999.0,43
-5.6,-6999.0,16.2,8.0,-6999.0,-8.0,-8.3, 0.0,34.0,1.0,2020-10-25 02:00:00,17.0,-6999.0,43
-5.6,-6999.0,18.6,9.2,-6999.0,-7.6,-8.3, 0.0,26.0,0.0,2020-10-25 03:00:00,17.0,-6999.0,43
-5.6,-6999.0,14.3,7.5,-6999.0,-7.5,-8.3, 0.0,23.0,0.0,2020-10-25 04:00:00,17.0,-6999.0,43
-5.6,-6999.0,14.2,7.3,-6999.0,-7.6,-8.6, 0.0,38.0,0.0,2020-10-25 05:00:00,17.0,-6999.0,43
-5.6,-6999.0,14.1,7.7,-6999.0,-7.8,-8.6, 0.0,37.0,0.0,2020-10-25 06:00:00,17.0,-6999.0,43
-7.7,-6999.0,17.3,9.6,-6999.0,-7.8,-7.9, 0.0,40.0,0.0,2020-10-25 07:00:00,17.0,-6999.0,43
-7.7,-6999.0,15.0,8.9,-6999.0,-8.4,-8.4, 0.0,46.0,0.0,2020-10-25 09:00:00,16.0,-6999.0,43
-7.7,-6999.0,13.3,7.0,-6999.0,-8.0,-8.4, 0.0,55.0,0.0,2020-10-25 10:00:00,16.0,-6999.0,43
-7.6,-6999.0,13.2,5.7,-6999.0,-7.6,-8.4, 0.0,66.0,0.0,2020-10-25 11:00:00,16.0,-6999.0,43
-7.1,-6999.0,16.5,6.4,-6999.0,-7.2,-8.4, 0.0,66.0,0.0,2020-10-25 12:00:00,16.0,-6999.0,43
-7.0,-6999.0,14.2,6.3,-6999.0,-7.2,-8.4, 0.0,56.0,0.0,2020-10-25 13:00:00,16.0,-6999.0,43
-7.0,-6999.0,11.1,5.5,-6999.0,-8.0,-8.4, 0.0,55.0,0.0,2020-10-25 14:00:00,16.0,-6999.0,43
-7.0,-6999.0,10.4,5.5,-6999.0,-8.3,-8.4, 0.0,46.0,2.0,2020-10-25 15:00:00,18.0,-6999.0,43
-7.0,-6999.0,9.5,3.3,-6999.0,-8.0,-8.4, 0.0,58.0,1.0,2020-10-25 16:00:00,19.0,-6999.0,43
-7.0,-6999.0,9.5,3.0,-6999.0,-8.1,-8.4, 0.0,58.0,1.0,2020-10-25 17:00:00,20.0,-6999.0,43
-7.0,-6999.0,5.7,2.2,-6999.0,-8.2,-8.4, 0.0,83.0,2.0,2020-10-25 18:00:00,22.0,-6999.0,43
-8.0,-6999.0,9.0,4.1,-6999.0,-8.0,-8.2, 0.0,55.0,0.0,2020-10-25 19:00:00,22.0,-6999.0,43
-7.9,-6999.0,11.4,6.5,-6999.0,-8.0,-8.2, 0.0,49.0,0.0,2020-10-25 20:00:00,22.0,-6999.0,43
-7.7,-6999.0,14.3,7.3,-6999.0,-7.9,-8.2, 0.0,46.0,1.0,2020-10-25 21:00:00,23.0,-6999.0,43
-7.5,-6999.0,16.4,8.1,-6999.0,-7.5,-8.2, 0.0,51.0,1.0,2020-10-25 22:00:00,23.0,-6999.0,43
-7.5,-6999.0,19.6,6.3,-6999.0,-7.5,-8.2, 0.0,60.0,0.0,2020-10-25 23:00:00,23.0,-6999.0,43
-7.4,-6999.0,20.2,7.3,-6999.0,-7.4,-8.2, 0.0,47.0,0.0,2020-10-26 00:00:00,24.0,-6999.0,43
-7.2,-6999.0,16.2,7.0,-6999.0,-7.4,-8.2, 0.0,52.0,0.0,2020-10-26 01:00:00,24.0,-6999.0,43
-7.1,-6999.0,13.7,6.5,-6999.0,-7.2,-8.2, 0.0,49.0,-1.0,2020-10-26 02:00:00,23.0,-6999.0,43
-7.1,-6999.0,19.3,7.2,-6999.0,-7.2,-8.2, 0.0,44.0,0.0,2020-10-26 03:00:00,23.0,-6999.0,43
-6.2,-6999.0,17.4,7.1,-6999.0,-6.6,-8.2, 0.0,29.0,1.0,2020-10-26 04:00:00,24.0,-6999.0,43
-5.4,-6999.0,18.3,8.0,-6999.0,-5.9,-8.2, 0.0,27.0,0.0,2020-10-26 05:00:00,24.0,-6999.0,43
-5.3,-6999.0,17.7,8.0,-6999.0,-5.4,-8.2, 0.0,22.0,0.0,2020-10-26 06:00:00,24.0,-6999.0,43
-4.6,-6999.0,18.3,7.3,-6999.0,-4.8,-5.4, 0.0,23.0,0.0,2020-10-26 07:00:00,24.0,-6999.0,43
-3.4,-6999.0,16.2,5.4,-6999.0,-3.6,-5.4, 0.0,21.0,0.0,2020-10-26 08:00:00,24.0,-6999.0,43
-2.1,-6999.0,12.4,5.0,-6999.0,-2.1,-5.4, 0.0,25.0,1.0,2020-10-26 09:00:00,25.0,-6999.0,43
-1.3,-6999.0,10.9,2.4,-6999.0,-2.7,-5.4, 0.0,21.0,-1.0,2020-10-26 10:00:00,24.0,-6999.0,43
-0.4,-6999.0,8.5,1.2,-6999.0,-0.5,-5.4, 0.0,24.0,1.0,2020-10-26 11:00:00,25.0,-6999.0,43
-0.3,-6999.0,8.8,1.6,-6999.0,-1.0,-5.4, 0.0,25.0,0.0,2020-10-26 12:00:00,24.0,-6999.0,43
-0.3,-6999.0,14.3,1.6,-6999.0,-0.5,-5.4, 0.0,213.0,-1.0,2020-10-26 13:00:00,24.0,-6999.0,43
-0.2,-6999.0,21.0,5.0,-6999.0,-0.4,-5.4, 0.0,240.0,0.0,2020-10-26 14:00:00,24.0,-6999.0,43
0.1,-6999.0,20.8,5.7,-6999.0,0.1,-5.4, 0.0,244.0,0.0,2020-10-26 15:00:00,24.0,-6999.0,43
1.1,-6999.0,27.6,8.5,-6999.0,0.7,-5.4, 0.0,261.0,1.0,2020-10-26 16:00:00,24.0,-6999.0,43
1.6,-6999.0,23.0,9.1,-6999.0,1.6,-5.4, 0.0,260.0,-1.0,2020-10-26 17:00:00,23.0,-6999.0,43
1.9,-6999.0,20.6,8.0,-6999.0,1.7,-5.4, 0.0,261.0,1.0,2020-10-26 18:00:00,24.0,-6999.0,43
2.5,-6999.0,20.2,7.6,-6999.0,2.4,1.6, 0.0,261.0,-1.0,2020-10-26 19:00:00,23.0,-6999.0,43
2.5,-6999.0,26.9,8.7,-6999.0,2.3,1.6, 0.0,259.0,0.0,2020-10-26 20:00:00,23.0,-6999.0,43
2.8,-6999.0,22.4,9.4,-6999.0,2.5,1.6, 0.0,258.0,-1.0,2020-10-26 21:00:00,23.0,-6999.0,43
2.8,-6999.0,25.5,11.2,-6999.0,2.0,1.6, 0.0,263.0,-1.0,2020-10-26 22:00:00,22.0,-6999.0,43
2.9,-6999.0,34.3,9.6,-6999.0,2.2,1.6, 0.0,254.0,0.0,2020-10-26 23:00:00,22.0,-6999.0,43
3.0,-6999.0,40.9,11.3,-6999.0,2.8,1.6, 0.0,243.0,1.0,2020-10-27 00:00:00,23.0,-6999.0,43
3.2,-6999.0,48.3,13.2,-6999.0,3.0,1.6, 0.0,245.0,-1.0,2020-10-27 01:00:00,22.0,-6999.0,43
3.4,-6999.0,43.0,14.0,-6999.0,3.4,1.6, 0.0,244.0,0.0,2020-10-27 02:00:00,22.0,-6999.0,43
3.4,-6999.0,36.8,10.9,-6999.0,3.2,1.6, 0.0,242.0,0.0,2020-10-27 03:00:00,22.0,-6999.0,43
3.4,-6999.0,42.5,12.9,-6999.0,3.4,1.6, 0.0,248.0,0.0,2020-10-27 04:00:00,22.0,-6999.0,43
3.5,-6999.0,51.4,16.5,-6999.0,3.3,1.6, 0.0,245.0,0.0,2020-10-27 05:00:00,22.0,-6999.0,43
3.5,-6999.0,48.2,15.2,-6999.0,3.2,1.6, 0.0,244.0,0.0,2020-10-27 06:00:00,22.0,-6999.0,43
3.3,-6999.0,35.8,9.2,-6999.0,1.6,1.5, 0.0,242.0,0.0,2020-10-27 07:00:00,22.0,-6999.0,43
3.3,-6999.0,28.5,4.7,-6999.0,1.0,0.9, 0.0,252.0,0.0,2020-10-27 08:00:00,21.0,-6999.0,43
3.3,-6999.0,30.9,0.6,-6999.0,1.6,0.9, 0.0,288.0,0.0,2020-10-27 09:00:00,21.0,-6999.0,43
3.3,-6999.0,16.3,3.4,-6999.0,1.5,0.9, 0.0,336.0,0.0,2020-10-27 10:00:00,21.0,-6999.0,43
3.3,-6999.0,19.3,6.5,-6999.0,1.7,0.9, 0.0,319.0,0.0,2020-10-27 11:00:00,21.0,-6999.0,43
3.3,-6999.0,23.3,3.3,-6999.0,2.0,0.9, 0.0,320.0,0.0,2020-10-27 12:00:00,22.0,-6999.0,43
3.3,-6999.0,22.5,4.2,-6999.0,1.6,0.9, 0.0,299.0,0.0,2020-10-27 13:00:00,22.0,-6999.0,43
3.3,-6999.0,28.9,9.8,-6999.0,1.4,0.9, 0.0,259.0,0.0,2020-10-27 14:00:00,21.0,-6999.0,43
3.3,-6999.0,32.7,15.2,-6999.0,1.9,0.9, 0.0,251.0,0.0,2020-10-27 15:00:00,21.0,-6999.0,43
3.3,-6999.0,34.6,15.8,-6999.0,2.0,0.9, 0.0,250.0,0.0,2020-10-27 16:00:00,21.0,-6999.0,43
3.3,-6999.0,36.3,17.7,-6999.0,1.7,0.9, 0.0,251.0,0.0,2020-10-27 17:00:00,21.0,-6999.0,43
3.3,-6999.0,35.7,15.8,-6999.0,1.2,0.9, 0.0,254.0,0.0,2020-10-27 18:00:00,21.0,-6999.0,43
1.2,-6999.0,29.2,3.1,-6999.0,0.1,-0.3, 0.0,284.0,0.0,2020-10-27 19:00:00,21.0,-6999.0,43
1.2,-6999.0,16.1,6.8,-6999.0,-0.5,-0.6, 0.0,313.0,0.0,2020-10-27 20:00:00,21.0,-6999.0,43
