pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,-0.786,81.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 13:00:00, None,49
None,-0.65,80.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 14:00:00, None,49
None,-1.063,82.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 15:00:00, None,49
None,-2.207,84.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 16:00:00, None,49
None,-3.733,87.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 17:00:00, None,49
None,-4.339,87.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 18:00:00, None,49
None,-4.32,81.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 19:00:00, None,49
None,-5.381,92.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 20:00:00, None,49
None,-6.703,92.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 21:00:00, None,49
None,-7.311,94.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 22:00:00, None,49
None,-7.446,91.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-04 23:00:00, None,49
None,-8.46,91.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 00:00:00, None,49
None,-8.64,91.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 01:00:00, None,49
None,-8.78,91.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 02:00:00, None,49
None,-10.14,89.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 03:00:00, None,49
None,-10.94,89.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 04:00:00, None,49
None,-11.54,88.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 05:00:00, None,49
None,-12.77,87.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 06:00:00, None,49
None,-12.46,88.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 07:00:00, None,49
None,-12.0,88.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 08:00:00, None,49
None,-11.22,88.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 09:00:00, None,49
None,-8.12,89.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 10:00:00, None,49
None,-7.353,90.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 11:00:00, None,49
None,-6.519,90.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 12:00:00, None,49
None,-5.743,89.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 13:00:00, None,49
None,-5.603,90.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 14:00:00, None,49
None,-5.662,90.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 15:00:00, None,49
None,-5.664,90.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 16:00:00, None,49
None,-5.872,91.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 17:00:00, None,49
None,-5.983,92.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 18:00:00, None,49
None,-5.929,92.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 19:00:00, None,49
None,-5.949,94.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 20:00:00, None,49
None,-6.116,93.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 21:00:00, None,49
None,-5.449,93.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 22:00:00, None,49
None,-5.388,94.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-05 23:00:00, None,49
None,-5.376,93.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 00:00:00, None,49
None,-5.292,94.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 01:00:00, None,49
None,-5.251,94.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 02:00:00, None,49
None,-5.249,94.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 03:00:00, None,49
None,-5.007,93.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 04:00:00, None,49
None,-5.249,93.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 05:00:00, None,49
None,-4.998,94.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 06:00:00, None,49
None,-5.149,94.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 07:00:00, None,49
None,-5.004,94.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 08:00:00, None,49
None,-4.718,94.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 09:00:00, None,49
None,-4.542,94.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 10:00:00, None,49
None,-4.272,94.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 11:00:00, None,49
None,-3.858,95.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 12:00:00, None,49
None,-3.321,95.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 13:00:00, None,49
None,-2.701,96.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 14:00:00, None,49
None,-2.467,96.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 15:00:00, None,49
None,-2.349,96.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 16:00:00, None,49
None,-2.081,96.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 17:00:00, None,49
None,-2.054,96.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 18:00:00, None,49
None,-1.87,97.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 19:00:00, None,49
None,-1.878,96.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 20:00:00, None,49
None,-1.902,97.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 21:00:00, None,49
None,-1.617,97.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 22:00:00, None,49
None,-1.51,97.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-06 23:00:00, None,49
None,-1.56,97.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 00:00:00, None,49
None,-1.221,97.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 01:00:00, None,49
None,-1.514,97.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 02:00:00, None,49
None,-1.476,97.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 03:00:00, None,49
None,-1.261,97.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 04:00:00, None,49
None,-1.256,97.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 05:00:00, None,49
None,-0.951,97.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 06:00:00, None,49
None,-0.962,97.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 07:00:00, None,49
None,-0.734,98.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 08:00:00, None,49
None,-1.267,97.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 09:00:00, None,49
None,-0.865,97.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 10:00:00, None,49
None,-2.174,96.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 11:00:00, None,49
None,-2.409,96.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 12:00:00, None,49
None,-2.192,96.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 13:00:00, None,49
None,-2.306,96.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 14:00:00, None,49
None,-3.2,95.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 15:00:00, None,49
None,-3.44,94.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 16:00:00, None,49
None,-3.474,94.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 17:00:00, None,49
None,-3.766,94.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 18:00:00, None,49
None,-3.99,93.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 19:00:00, None,49
None,-3.712,90.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 20:00:00, None,49
None,-4.244,90.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 21:00:00, None,49
None,-5.069,89.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 22:00:00, None,49
None,-6.014,91.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-07 23:00:00, None,49
None,-7.302,91.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 00:00:00, None,49
None,-7.479,91.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 01:00:00, None,49
None,-7.661,91.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 02:00:00, None,49
None,-7.36,91.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 03:00:00, None,49
None,-7.223,92.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 04:00:00, None,49
None,-7.164,92.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 05:00:00, None,49
None,-7.288,92.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 06:00:00, None,49
None,-7.598,92.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 07:00:00, None,49
None,-8.32,91.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 08:00:00, None,49
None,-7.959,91.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 09:00:00, None,49
None,-7.031,90.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 10:00:00, None,49
None,-5.503,91.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 11:00:00, None,49
None,-4.664,90.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 12:00:00, None,49
None,-4.126,87.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 13:00:00, None,49
None,-3.194,82.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 14:00:00, None,49
None,-2.334,86.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 15:00:00, None,49
None,-4.639,90.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 16:00:00, None,49
None,-5.257,90.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 17:00:00, None,49
None,-5.477,91.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 18:00:00, None,49
None,-5.945,92.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 19:00:00, None,49
None,-6.075,91.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 20:00:00, None,49
None,-6.853,92.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 21:00:00, None,49
None,-6.89,92.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 22:00:00, None,49
None,-7.441,92.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-08 23:00:00, None,49
None,-8.32,91.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 00:00:00, None,49
None,-8.73,92.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 01:00:00, None,49
None,-8.86,91.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 02:00:00, None,49
None,-9.91,89.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 03:00:00, None,49
None,-9.09,90.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 04:00:00, None,49
None,-10.5,91.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 05:00:00, None,49
None,-10.06,91.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 06:00:00, None,49
None,-8.95,91.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 07:00:00, None,49
None,-8.58,91.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 08:00:00, None,49
None,-8.66,91.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 09:00:00, None,49
None,-8.95,90.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 10:00:00, None,49
None,-8.5,91.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 11:00:00, None,49
None,-8.18,91.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 12:00:00, None,49
None,-7.373,91.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 13:00:00, None,49
None,-7.426,92.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 14:00:00, None,49
None,-7.489,91.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 15:00:00, None,49
None,-7.76,92.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 16:00:00, None,49
None,-8.07,91.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 17:00:00, None,49
None,-8.08,91.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 18:00:00, None,49
None,-8.08,91.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 19:00:00, None,49
None,-8.21,91.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 20:00:00, None,49
None,-8.31,91.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 21:00:00, None,49
None,-8.37,91.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 22:00:00, None,49
None,-8.28,91.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-12-09 23:00:00, None,49
