pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, 0.0,889.0,1353.0, None, None,2022-03-12 00:00:00,-5.6, None,239.0, None,11
None, None, 0.0,889.0,1353.0, None, None,2022-03-12 01:00:00,-5.5, None,240.0, None,11
None, None, 0.0,889.0,1353.0, None, None,2022-03-12 02:00:00,-5.5, None,240.0, None,11
None, None, 1.0,890.0,1354.0, None, None,2022-03-12 03:00:00,-5.4, None,240.0, None,11
None, None, 0.0,890.0,1354.0, None, None,2022-03-12 04:00:00,-5.4, None,117.0, None,11
None, None, 0.0,890.0,1354.0, None, None,2022-03-12 05:00:00,-5.2, None,240.0, None,11
None, None, 0.0,890.0,1354.0, None, None,2022-03-12 06:00:00,-5.2, None,241.0, None,11
None, None, 0.0,890.0,1354.0, None, None,2022-03-12 07:00:00,-5.0, None,241.0, None,11
None, None, None,890.0,1352.0, None, None,2022-03-12 08:00:00,-4.0, None,241.0, None,11
1.0, None, 0.0,890.0,1352.0, None, None,2022-03-12 09:00:00,-3.2, None,241.0, None,11
4.0, None, 1.0,890.0,1353.0, None, None,2022-03-12 10:00:00,-3.0, None,241.0, None,11
5.0, None, None,891.0,1352.0, None, None,2022-03-12 11:00:00,-1.3, None,240.0, None,11
4.0, None, 0.0,892.0,1352.0, None, None,2022-03-12 12:00:00,-1.7, None,240.0, None,11
3.0, None, 0.0,893.0,1352.0, None, None,2022-03-12 13:00:00,-1.1, None,240.0, None,11
5.0, None, 1.0,893.0,1353.0, None, None,2022-03-12 14:00:00,-1.9, None,240.0, None,11
4.0, None, 0.0,894.0,1353.0, None, None,2022-03-12 15:00:00,-2.5, None,240.0, None,11
3.0, None, 1.0,895.0,1354.0, None, None,2022-03-12 16:00:00,-1.9, None,241.0, None,11
2.0, None, 0.0,897.0,1354.0, None, None,2022-03-12 17:00:00,-2.6, None,242.0, None,11
3.0, None, 1.0,898.0,1355.0, None, None,2022-03-12 18:00:00,-3.0, None,243.0, None,11
3.0, None, 0.0,898.0,1355.0, None, None,2022-03-12 19:00:00,-3.3, None,243.0, None,11
2.0, None, 0.0,898.0,1355.0, None, None,2022-03-12 20:00:00,-3.3, None,241.0, None,11
2.0, None, 0.0,898.0,1355.0, None, None,2022-03-12 21:00:00,-3.3, None,242.0, None,11
4.0, None, 1.0,898.0,1356.0, None, None,2022-03-12 22:00:00,-3.1, None,242.0, None,11
2.0, None, None,898.0,1355.0, None, None,2022-03-12 23:00:00,-3.0, None,243.0, None,11
2.0, None, 0.0,901.0,1355.0, None, None,2022-03-13 00:00:00,-3.2, None,245.0, None,11
3.0, None, 1.0,901.0,1356.0, None, None,2022-03-13 01:00:00,-3.3, None,246.0, None,11
3.0, None, 0.0,902.0,1356.0, None, None,2022-03-13 03:00:00,-3.2, None,246.0, None,11
2.0, None, 0.0,903.0,1356.0, None, None,2022-03-13 04:00:00,-3.2, None,246.0, None,11
2.0, None, 0.0,903.0,1356.0, None, None,2022-03-13 05:00:00,-3.2, None,248.0, None,11
2.0, None, 0.0,903.0,1356.0, None, None,2022-03-13 06:00:00,-3.2, None,247.0, None,11
1.0, None, None,903.0,1355.0, None, None,2022-03-13 07:00:00,-3.2, None,248.0, None,11
1.0, None, 0.0,903.0,1355.0, None, None,2022-03-13 08:00:00,-2.9, None,249.0, None,11
3.0, None, 0.0,903.0,1355.0, None, None,2022-03-13 09:00:00,-2.3, None,248.0, None,11
2.0, None, None,902.0,1354.0, None, None,2022-03-13 10:00:00,-1.8, None,248.0, None,11
1.0, None, 0.0,901.0,1354.0, None, None,2022-03-13 11:00:00,-0.8, None,247.0, None,11
1.0, None, None,900.0,1353.0, None, None,2022-03-13 12:00:00,-0.1, None,247.0, None,11
1.0, None, 0.0,899.0,1353.0, None, None,2022-03-13 13:00:00,-0.3, None,247.0, None,11
0.0, None, None,899.0,1352.0, None, None,2022-03-13 14:00:00,1.5, None,245.0, None,11
1.0, None, 2.0,899.0,1354.0, None, None,2022-03-13 15:00:00,1.7, None,245.0, None,11
2.0, None, 1.0,899.0,1355.0, None, None,2022-03-13 16:00:00,1.0, None,246.0, None,11
2.0, None, 1.0,899.0,1356.0, None, None,2022-03-13 17:00:00,0.2, None,245.0, None,11
2.0, None, 0.0,899.0,1356.0, None, None,2022-03-13 18:00:00,-0.2, None,246.0, None,11
2.0, None, 1.0,900.0,1357.0, None, None,2022-03-13 19:00:00,-1.0, None,246.0, None,11
3.0, None, 1.0,900.0,1358.0, None, None,2022-03-13 20:00:00,-1.5, None,246.0, None,11
3.0, None, 0.0,900.0,1358.0, None, None,2022-03-13 21:00:00,-1.6, None,246.0, None,11
3.0, None, 0.0,899.0,1358.0, None, None,2022-03-13 22:00:00,-1.8, None,246.0, None,11
2.0, None, 0.0,899.0,1358.0, None, None,2022-03-13 23:00:00,-1.5, None,245.0, None,11
4.0, None, 1.0,900.0,1359.0, None, None,2022-03-14 00:00:00,-1.6, None,245.0, None,11
4.0, None, 0.0,900.0,1359.0, None, None,2022-03-14 01:00:00,-1.7, None,247.0, None,11
3.0, None, 0.0,901.0,1359.0, None, None,2022-03-14 02:00:00,-1.8, None,248.0, None,11
3.0, None, 0.0,903.0,1359.0, None, None,2022-03-14 03:00:00,-1.8, None,250.0, None,11
3.0, None, 0.0,904.0,1359.0, None, None,2022-03-14 04:00:00,-1.6, None,250.0, None,11
3.0, None, 0.0,904.0,1359.0, None, None,2022-03-14 05:00:00,-1.4, None,250.0, None,11
3.0, None, 0.0,904.0,1359.0, None, None,2022-03-14 06:00:00,-1.3, None,250.0, None,11
4.0, None, 0.0,904.0,1359.0, None, None,2022-03-14 07:00:00,-1.4, None,249.0, None,11
4.0, None, 0.0,904.0,1359.0, None, None,2022-03-14 08:00:00,-1.4, None,249.0, None,11
3.0, None, None,904.0,1358.0, None, None,2022-03-14 09:00:00,-1.1, None,249.0, None,11
4.0, None, 0.0,904.0,1358.0, None, None,2022-03-14 10:00:00,-0.6, None,249.0, None,11
