RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None,4.897,208.7, None, None, None, None, None, None, None, None, None, 105.5, None,-7.31, None, None, None, None,66.75, None, None, None, None, None,2017-01-08 20:00:00, None,2
None, None, None, None,5.637,146.9, None, None, None, None, None, None, None, None, None, 104.8, None,-7.9, None, None, None, None,66.44, None, None, None, None, None,2017-01-08 21:00:00, None,2
None, None, None, None,36.36,123.6, None, None, None, None, None, None, None, None, None, 104.9, None,-8.76, None, None, None, None,23.02, None, None, None, None, None,2017-01-08 23:00:00, None,2
None, None, None, None,30.6,117.8, None, None, None, None, None, None, None, None, None, 105.1, None,-10.28, None, None, None, None,26.53, None, None, None, None, None,2017-01-09 00:00:00, None,2
None, None, None, None,25.8,99.7, None, None, None, None, None, None, None, None, None, 104.7, None,-10.11, None, None, None, None,31.9, None, None, None, None, None,2017-01-09 01:00:00, None,2
None, None, None, None,23.13,100.3, None, None, None, None, None, None, None, None, None, 104.5, None,-10.28, None, None, None, None,38.1, None, None, None, None, None,2017-01-09 02:00:00, None,2
None, None, None, None,23.32,85.7, None, None, None, None, None, None, None, None, None, 104.6, None,-10.4, None, None, None, None,35.29, None, None, None, None, None,2017-01-09 03:00:00, None,2
None, None, None, None,18.98,104.5, None, None, None, None, None, None, None, None, None, 103.8, None,-10.72, None, None, None, None,38.29, None, None, None, None, None,2017-01-09 04:00:00, None,2
None, None, None, None,23.7,95.3, None, None, None, None, None, None, None, None, None, 103.6, None,-10.89, None, None, None, None,36.37, None, None, None, None, None,2017-01-09 05:00:00, None,2
None, None, None, None,35.01,74.0, None, None, None, None, None, None, None, None, None, 100.6, None,-11.09, None, None, None, None,30.29, None, None, None, None, None,2017-01-09 06:00:00, None,2
None, None, None, None,33.59,72.3, None, None, None, None, None, None, None, None, None, 91.9, None,-11.19, None, None, None, None,27.66, None, None, None, None, None,2017-01-09 07:00:00, None,2
None, None, None, None,23.53,76.6, None, None, None, None, None, None, None, None, None, 90.3, None,-11.01, None, None, None, None,35.21, None, None, None, None, None,2017-01-09 08:00:00, None,2
None, None, None, None,28.42,82.4, None, None, None, None, None, None, None, None, None, 86.7, None,-11.15, None, None, None, None,33.28, None, None, None, None, None,2017-01-09 09:00:00, None,2
None, None, None, None,31.11,81.7, None, None, None, None, None, None, None, None, None, 82.4, None,-11.03, None, None, None, None,30.41, None, None, None, None, None,2017-01-09 10:00:00, None,2
None, None, None, None,22.77,80.5, None, None, None, None, None, None, None, None, None, 82.5, None,-10.54, None, None, None, None,34.18, None, None, None, None, None,2017-01-09 11:00:00, None,2
None, None, None, None,22.93,96.6, None, None, None, None, None, None, None, None, None, 81.5, None,-9.7, None, None, None, None,33.96, None, None, None, None, None,2017-01-09 12:00:00, None,2
None, None, None, None,20.78,109.4, None, None, None, None, None, None, None, None, None, 80.5, None,-10.1, None, None, None, None,33.82, None, None, None, None, None,2017-01-09 13:00:00, None,2
None, None, None, None,19.57,97.4, None, None, None, None, None, None, None, None, None, 81.3, None,-9.94, None, None, None, None,36.48, None, None, None, None, None,2017-01-09 14:00:00, None,2
None, None, None, None,25.65,90.1, None, None, None, None, None, None, None, None, None, 79.0, None,-8.77, None, None, None, None,32.44, None, None, None, None, None,2017-01-09 15:00:00, None,2
None, None, None, None,24.09,83.7, None, None, None, None, None, None, None, None, None, 79.6, None,-9.53, None, None, None, None,30.04, None, None, None, None, None,2017-01-09 16:00:00, None,2
None, None, None, None,20.94,87.7, None, None, None, None, None, None, None, None, None, 80.1, None,-10.47, None, None, None, None,33.96, None, None, None, None, None,2017-01-09 17:00:00, None,2
None, None, None, None,25.86,69.6, None, None, None, None, None, None, None, None, None, 80.8, None,-10.86, None, None, None, None,27.45, None, None, None, None, None,2017-01-09 18:00:00, None,2
None, None, None, None,31.97,83.0, None, None, None, None, None, None, None, None, None, 80.5, None,-10.54, None, None, None, None,27.39, None, None, None, None, None,2017-01-09 19:00:00, None,2
None, None, None, None,23.83,120.2, None, None, None, None, None, None, None, None, None, 80.6, None,-11.0, None, None, None, None,26.46, None, None, None, None, None,2017-01-09 20:00:00, None,2
None, None, None, None,19.48,89.3, None, None, None, None, None, None, None, None, None, 80.4, None,-10.62, None, None, None, None,30.88, None, None, None, None, None,2017-01-09 21:00:00, None,2
None, None, None, None,16.08,105.7, None, None, None, None, None, None, None, None, None, 80.4, None,-10.53, None, None, None, None,29.91, None, None, None, None, None,2017-01-09 22:00:00, None,2
None, None, None, None,11.57,80.0, None, None, None, None, None, None, None, None, None, 80.2, None,-10.72, None, None, None, None,38.12, None, None, None, None, None,2017-01-09 23:00:00, None,2
None, None, None, None,20.11,54.71, None, None, None, None, None, None, None, None, None, 80.3, None,-11.06, None, None, None, None,18.27, None, None, None, None, None,2017-01-10 00:00:00, None,2
None, None, None, None,14.88,57.74, None, None, None, None, None, None, None, None, None, 80.4, None,-11.36, None, None, None, None,31.32, None, None, None, None, None,2017-01-10 01:00:00, None,2
None, None, None, None,17.55,66.5, None, None, None, None, None, None, None, None, None, 80.5, None,-10.74, None, None, None, None,26.16, None, None, None, None, None,2017-01-10 02:00:00, None,2
None, None, None, None,16.54,71.8, None, None, None, None, None, None, None, None, None, 81.4, None,-9.35, None, None, None, None,25.44, None, None, None, None, None,2017-01-10 03:00:00, None,2
None, None, None, None,17.91,64.55, None, None, None, None, None, None, None, None, None, 80.3, None,-11.22, None, None, None, None,27.7, None, None, None, None, None,2017-01-10 04:00:00, None,2
None, None, None, None,13.12,54.23, None, None, None, None, None, None, None, None, None, 80.5, None,-11.34, None, None, None, None,33.47, None, None, None, None, None,2017-01-10 05:00:00, None,2
None, None, None, None,11.58,80.0, None, None, None, None, None, None, None, None, None, 79.8, None,-13.34, None, None, None, None,38.61, None, None, None, None, None,2017-01-10 06:00:00, None,2
None, None, None, None,13.19,120.2, None, None, None, None, None, None, None, None, None, 80.0, None,-15.77, None, None, None, None,40.4, None, None, None, None, None,2017-01-10 07:00:00, None,2
None, None, None, None,8.61,100.1, None, None, None, None, None, None, None, None, None, 79.8, None,-11.63, None, None, None, None,43.11, None, None, None, None, None,2017-01-10 08:00:00, None,2
None, None, None, None,15.42,82.9, None, None, None, None, None, None, None, None, None, 79.6, None,-11.01, None, None, None, None,32.91, None, None, None, None, None,2017-01-10 09:00:00, None,2
None, None, None, None,26.16,57.66, None, None, None, None, None, None, None, None, None, 79.5, None,-11.14, None, None, None, None,18.79, None, None, None, None, None,2017-01-10 10:00:00, None,2
None, None, None, None,18.98,53.71, None, None, None, None, None, None, None, None, None, 80.0, None,-8.36, None, None, None, None,22.93, None, None, None, None, None,2017-01-10 11:00:00, None,2
None, None, None, None,15.52,83.2, None, None, None, None, None, None, None, None, None, 78.6, None,-6.378, None, None, None, None,28.09, None, None, None, None, None,2017-01-10 12:00:00, None,2
None, None, None, None,19.61,69.78, None, None, None, None, None, None, None, None, None, 78.5, None,-6.331, None, None, None, None,22.47, None, None, None, None, None,2017-01-10 13:00:00, None,2
None, None, None, None,21.91,68.28, None, None, None, None, None, None, None, None, None, 78.4, None,-6.769, None, None, None, None,19.87, None, None, None, None, None,2017-01-10 15:00:00, None,2
None, None, None, None,26.83,60.08, None, None, None, None, None, None, None, None, None, 78.9, None,-7.38, None, None, None, None,13.17, None, None, None, None, None,2017-01-10 16:00:00, None,2
None, None, None, None,17.44,66.98, None, None, None, None, None, None, None, None, None, 79.0, None,-7.8, None, None, None, None,30.54, None, None, None, None, None,2017-01-10 17:00:00, None,2
None, None, None, None,14.86,78.3, None, None, None, None, None, None, None, None, None, 79.7, None,-7.06, None, None, None, None,38.03, None, None, None, None, None,2017-01-10 18:00:00, None,2
None, None, None, None,16.89,70.9, None, None, None, None, None, None, None, None, None, 80.2, None,-7.48, None, None, None, None,32.07, None, None, None, None, None,2017-01-10 19:00:00, None,2
None, None, None, None,10.43,72.5, None, None, None, None, None, None, None, None, None, 80.3, None,-8.03, None, None, None, None,36.59, None, None, None, None, None,2017-01-10 20:00:00, None,2
None, None, None, None,16.53,63.29, None, None, None, None, None, None, None, None, None, 79.9, None,-8.57, None, None, None, None,23.64, None, None, None, None, None,2017-01-10 21:00:00, None,2
None, None, None, None,27.48,55.34, None, None, None, None, None, None, None, None, None, 79.9, None,-8.32, None, None, None, None,12.52, None, None, None, None, None,2017-01-10 22:00:00, None,2
None, None, None, None,21.92,65.38, None, None, None, None, None, None, None, None, None, 79.8, None,-8.28, None, None, None, None,14.14, None, None, None, None, None,2017-01-10 23:00:00, None,2
None, None, None, None,24.7,60.98, None, None, None, None, None, None, None, None, None, 79.8, None,-7.87, None, None, None, None,8.95, None, None, None, None, None,2017-01-11 00:00:00, None,2
None, None, None, None,22.4,61.4, None, None, None, None, None, None, None, None, None, 79.9, None,-7.86, None, None, None, None,9.22, None, None, None, None, None,2017-01-11 01:00:00, None,2
None, None, None, None,6.922,68.77, None, None, None, None, None, None, None, None, None, 80.1, None,-8.35, None, None, None, None,43.56, None, None, None, None, None,2017-01-11 02:00:00, None,2
None, None, None, None,10.95,70.9, None, None, None, None, None, None, None, None, None, 80.1, None,-6.204, None, None, None, None,27.34, None, None, None, None, None,2017-01-11 03:00:00, None,2
None, None, None, None,15.31,67.85, None, None, None, None, None, None, None, None, None, 80.0, None,-6.146, None, None, None, None,11.03, None, None, None, None, None,2017-01-11 04:00:00, None,2
None, None, None, None,6.783,59.84, None, None, None, None, None, None, None, None, None, 80.0, None,-7.67, None, None, None, None,48.59, None, None, None, None, None,2017-01-11 05:00:00, None,2
None, None, None, None,1.179,145.6, None, None, None, None, None, None, None, None, None, 79.8, None,-7.93, None, None, None, None,71.9, None, None, None, None, None,2017-01-11 06:00:00, None,2
None, None, None, None,1.831,224.0, None, None, None, None, None, None, None, None, None, 79.5, None,-7.06, None, None, None, None,70.0, None, None, None, None, None,2017-01-11 07:00:00, None,2
None, None, None, None,4.183,23.06, None, None, None, None, None, None, None, None, None, 79.5, None,-8.2, None, None, None, None,49.79, None, None, None, None, None,2017-01-11 08:00:00, None,2
None, None, None, None,2.704,339.0, None, None, None, None, None, None, None, None, None, 80.1, None,-6.379, None, None, None, None,64.87, None, None, None, None, None,2017-01-11 09:00:00, None,2
None, None, None, None,3.556,26.58, None, None, None, None, None, None, None, None, None, 79.6, None,-5.585, None, None, None, None,57.61, None, None, None, None, None,2017-01-11 10:00:00, None,2
None, None, None, None,1.689,174.8, None, None, None, None, None, None, None, None, None, 78.4, None,-1.784, None, None, None, None,55.01, None, None, None, None, None,2017-01-11 11:00:00, None,2
None, None, None, None,1.852,196.0, None, None, None, None, None, None, None, None, None, 78.2, None,-0.718, None, None, None, None,41.32, None, None, None, None, None,2017-01-11 12:00:00, None,2
None, None, None, None,1.274,185.5, None, None, None, None, None, None, None, None, None, 78.4, None,-1.849, None, None, None, None,66.1, None, None, None, None, None,2017-01-11 13:00:00, None,2
None, None, None, None,2.78,179.2, None, None, None, None, None, None, None, None, None, 79.1, None,-2.256, None, None, None, None,25.39, None, None, None, None, None,2017-01-11 14:00:00, None,2
None, None, None, None,2.299,169.1, None, None, None, None, None, None, None, None, None, 78.3, None,-0.907, None, None, None, None,46.98, None, None, None, None, None,2017-01-11 15:00:00, None,2
None, None, None, None,1.069,148.6, None, None, None, None, None, None, None, None, None, 79.0, None,-4.279, None, None, None, None,59.08, None, None, None, None, None,2017-01-11 16:00:00, None,2
None, None, None, None,1.533,145.6, None, None, None, None, None, None, None, None, None, 79.9, None,-7.47, None, None, None, None,55.8, None, None, None, None, None,2017-01-11 17:00:00, None,2
None, None, None, None,0.878,0.034, None, None, None, None, None, None, None, None, None, 80.4, None,-4.912, None, None, None, None,71.7, None, None, None, None, None,2017-01-11 18:00:00, None,2
None, None, None, None,4.723,15.61, None, None, None, None, None, None, None, None, None, 79.6, None,-4.395, None, None, None, None,31.67, None, None, None, None, None,2017-01-11 19:00:00, None,2
None, None, None, None,7.17,332.4, None, None, None, None, None, None, None, None, None, 79.3, None,-6.01, None, None, None, None,15.49, None, None, None, None, None,2017-01-11 20:00:00, None,2
None, None, None, None,12.04,328.1, None, None, None, None, None, None, None, None, None, 79.5, None,-5.979, None, None, None, None,12.16, None, None, None, None, None,2017-01-11 21:00:00, None,2
None, None, None, None,13.99,334.0, None, None, None, None, None, None, None, None, None, 79.2, None,-6.589, None, None, None, None,11.21, None, None, None, None, None,2017-01-11 22:00:00, None,2
None, None, None, None,12.29,339.5, None, None, None, None, None, None, None, None, None, 79.3, None,-6.608, None, None, None, None,10.68, None, None, None, None, None,2017-01-11 23:00:00, None,2
None, None, None, None,13.65,325.7, None, None, None, None, None, None, None, None, None, 79.4, None,-6.531, None, None, None, None,11.54, None, None, None, None, None,2017-01-12 00:00:00, None,2
None, None, None, None,13.95,325.8, None, None, None, None, None, None, None, None, None, 79.3, None,-7.61, None, None, None, None,15.27, None, None, None, None, None,2017-01-12 01:00:00, None,2
None, None, None, None,12.87,302.1, None, None, None, None, None, None, None, None, None, 79.4, None,-7.13, None, None, None, None,13.51, None, None, None, None, None,2017-01-12 02:00:00, None,2
None, None, None, None,12.58,293.4, None, None, None, None, None, None, None, None, None, 79.4, None,-6.863, None, None, None, None,14.66, None, None, None, None, None,2017-01-12 03:00:00, None,2
None, None, None, None,12.55,278.0, None, None, None, None, None, None, None, None, None, 79.3, None,-6.162, None, None, None, None,16.64, None, None, None, None, None,2017-01-12 04:00:00, None,2
None, None, None, None,8.1,254.1, None, None, None, None, None, None, None, None, None, 79.6, None,-6.039, None, None, None, None,20.9, None, None, None, None, None,2017-01-12 05:00:00, None,2
None, None, None, None,9.93,218.4, None, None, None, None, None, None, None, None, None, 80.1, None,-6.01, None, None, None, None,13.15, None, None, None, None, None,2017-01-12 06:00:00, None,2
None, None, None, None,8.31,201.2, None, None, None, None, None, None, None, None, None, 80.3, None,-5.247, None, None, None, None,17.97, None, None, None, None, None,2017-01-12 07:00:00, None,2
None, None, None, None,5.188,184.4, None, None, None, None, None, None, None, None, None, 80.4, None,-4.707, None, None, None, None,26.36, None, None, None, None, None,2017-01-12 08:00:00, None,2
None, None, None, None,2.844,227.4, None, None, None, None, None, None, None, None, None, 80.4, None,-4.795, None, None, None, None,29.74, None, None, None, None, None,2017-01-12 09:00:00, None,2
None, None, None, None,1.72,207.3, None, None, None, None, None, None, None, None, None, 80.4, None,-4.395, None, None, None, None,49.44, None, None, None, None, None,2017-01-12 10:00:00, None,2
None, None, None, None,0.288,121.2, None, None, None, None, None, None, None, None, None, 80.6, None,-3.995, None, None, None, None,71.0, None, None, None, None, None,2017-01-12 11:00:00, None,2
None, None, None, None,4.123,313.7, None, None, None, None, None, None, None, None, None, 80.5, None,-3.642, None, None, None, None,37.61, None, None, None, None, None,2017-01-12 12:00:00, None,2
None, None, None, None,8.87,280.4, None, None, None, None, None, None, None, None, None, 80.8, None,-3.783, None, None, None, None,17.76, None, None, None, None, None,2017-01-12 13:00:00, None,2
None, None, None, None,12.95,270.6, None, None, None, None, None, None, None, None, None, 80.6, None,-3.6, None, None, None, None,19.25, None, None, None, None, None,2017-01-12 14:00:00, None,2
None, None, None, None,11.15,284.0, None, None, None, None, None, None, None, None, None, 80.8, None,-3.8, None, None, None, None,20.41, None, None, None, None, None,2017-01-12 15:00:00, None,2
None, None, None, None,12.41,279.0, None, None, None, None, None, None, None, None, None, 81.1, None,-3.697, None, None, None, None,17.57, None, None, None, None, None,2017-01-12 16:00:00, None,2
None, None, None, None,13.93,273.8, None, None, None, None, None, None, None, None, None, 80.8, None,-3.88, None, None, None, None,15.65, None, None, None, None, None,2017-01-12 17:00:00, None,2
None, None, None, None,12.22,272.3, None, None, None, None, None, None, None, None, None, 80.9, None,-3.548, None, None, None, None,14.75, None, None, None, None, None,2017-01-12 18:00:00, None,2
None, None, None, None,11.99,273.3, None, None, None, None, None, None, None, None, None, 81.1, None,-3.604, None, None, None, None,15.52, None, None, None, None, None,2017-01-12 19:00:00, None,2
None, None, None, None,13.34,248.7, None, None, None, None, None, None, None, None, None, 80.5, None,-3.28, None, None, None, None,15.32, None, None, None, None, None,2017-01-12 20:00:00, None,2
None, None, None, None,13.47,239.6, None, None, None, None, None, None, None, None, None, 80.7, None,-3.346, None, None, None, None,18.67, None, None, None, None, None,2017-01-12 21:00:00, None,2
None, None, None, None,12.22,280.0, None, None, None, None, None, None, None, None, None, 80.5, None,-3.175, None, None, None, None,14.78, None, None, None, None, None,2017-01-12 22:00:00, None,2
None, None, None, None,11.39,263.7, None, None, None, None, None, None, None, None, None, 80.4, None,-2.948, None, None, None, None,16.97, None, None, None, None, None,2017-01-12 23:00:00, None,2
None, None, None, None,13.05,262.5, None, None, None, None, None, None, None, None, None, 80.2, None,-2.788, None, None, None, None,16.74, None, None, None, None, None,2017-01-13 00:00:00, None,2
None, None, None, None,13.63,252.6, None, None, None, None, None, None, None, None, None, 80.2, None,-2.807, None, None, None, None,17.26, None, None, None, None, None,2017-01-13 01:00:00, None,2
None, None, None, None,10.26,267.1, None, None, None, None, None, None, None, None, None, 79.9, None,-2.636, None, None, None, None,18.35, None, None, None, None, None,2017-01-13 02:00:00, None,2
None, None, None, None,9.96,274.6, None, None, None, None, None, None, None, None, None, 79.8, None,-2.608, None, None, None, None,14.23, None, None, None, None, None,2017-01-13 03:00:00, None,2
None, None, None, None,6.013,263.0, None, None, None, None, None, None, None, None, None, 80.0, None,-1.918, None, None, None, None,29.7, None, None, None, None, None,2017-01-13 04:00:00, None,2
None, None, None, None,5.164,218.6, None, None, None, None, None, None, None, None, None, 80.0, None,-1.871, None, None, None, None,19.67, None, None, None, None, None,2017-01-13 05:00:00, None,2
None, None, None, None,5.344,192.1, None, None, None, None, None, None, None, None, None, 79.7, None,-2.286, None, None, None, None,28.47, None, None, None, None, None,2017-01-13 06:00:00, None,2
None, None, None, None,0.795,247.6, None, None, None, None, None, None, None, None, None, 79.7, None,-3.016, None, None, None, None,65.58, None, None, None, None, None,2017-01-13 07:00:00, None,2
None, None, None, None,3.285,63.78, None, None, None, None, None, None, None, None, None, 79.4, None,-3.063, None, None, None, None,29.34, None, None, None, None, None,2017-01-13 08:00:00, None,2
None, None, None, None,4.05,60.96, None, None, None, None, None, None, None, None, None, 80.3, None,-2.722, None, None, None, None,26.13, None, None, None, None, None,2017-01-13 09:00:00, None,2
None, None, None, None,3.378,77.5, None, None, None, None, None, None, None, None, None, 80.6, None,-2.684, None, None, None, None,50.41, None, None, None, None, None,2017-01-13 10:00:00, None,2
None, None, None, None,2.333,70.5, None, None, None, None, None, None, None, None, None, 77.8, None,-2.331, None, None, None, None,58.88, None, None, None, None, None,2017-01-13 11:00:00, None,2
None, None, None, None,3.927,154.8, None, None, None, None, None, None, None, None, None, 80.8, None,-1.388, None, None, None, None,52.62, None, None, None, None, None,2017-01-13 12:00:00, None,2
None, None, None, None,2.877,207.0, None, None, None, None, None, None, None, None, None, 85.4, None,-0.898, None, None, None, None,45.76, None, None, None, None, None,2017-01-13 15:00:00, None,2
None, None, None, None,2.967,200.9, None, None, None, None, None, None, None, None, None, 85.9, None,-0.868, None, None, None, None,53.36, None, None, None, None, None,2017-01-13 16:00:00, None,2
None, None, None, None,3.296,103.5, None, None, None, None, None, None, None, None, None, 85.2, None,-1.094, None, None, None, None,49.99, None, None, None, None, None,2017-01-13 17:00:00, None,2
None, None, None, None,4.57,147.6, None, None, None, None, None, None, None, None, None, 85.7, None,-1.086, None, None, None, None,39.35, None, None, None, None, None,2017-01-13 18:00:00, None,2
None, None, None, None,3.525,118.6, None, None, None, None, None, None, None, None, None, 86.2, None,-1.068, None, None, None, None,53.19, None, None, None, None, None,2017-01-13 19:00:00, None,2
None, None, None, None,5.464,150.1, None, None, None, None, None, None, None, None, None, 84.0, None,-0.803, None, None, None, None,40.54, None, None, None, None, None,2017-01-13 20:00:00, None,2
None, None, None, None,3.921,175.3, None, None, None, None, None, None, None, None, None, 89.2, None,-0.397, None, None, None, None,47.78, None, None, None, None, None,2017-01-13 21:00:00, None,2
None, None, None, None,5.961,221.7, None, None, None, None, None, None, None, None, None, 89.8, None,-0.348, None, None, None, None,41.4, None, None, None, None, None,2017-01-13 22:00:00, None,2
None, None, None, None,15.27,191.1, None, None, None, None, None, None, None, None, None, 89.5, None,-0.594, None, None, None, None,21.14, None, None, None, None, None,2017-01-13 23:00:00, None,2
None, None, None, None,18.18,200.2, None, None, None, None, None, None, None, None, None, 91.3, None,1.675, None, None, None, None,19.01, None, None, None, None, None,2017-01-14 05:00:00, None,2
None, None, None, None,17.48,179.5, None, None, None, None, None, None, None, None, None, 91.0, None,1.855, None, None, None, None,20.58, None, None, None, None, None,2017-01-14 06:00:00, None,2
None, None, None, None,17.3,183.4, None, None, None, None, None, None, None, None, None, 90.7, None,2.413, None, None, None, None,24.89, None, None, None, None, None,2017-01-14 07:00:00, None,2
None, None, None, None,24.05,191.4, None, None, None, None, None, None, None, None, None, 90.7, None,3.036, None, None, None, None,21.69, None, None, None, None, None,2017-01-14 08:00:00, None,2
None, None, None, None,29.89,180.7, None, None, None, None, None, None, None, None, None, 90.6, None,2.279, None, None, None, None,16.36, None, None, None, None, None,2017-01-14 09:00:00, None,2
None, None, None, None,26.23,186.4, None, None, None, None, None, None, None, None, None, 90.5, None,1.535, None, None, None, None,18.11, None, None, None, None, None,2017-01-14 10:00:00, None,2
None, None, None, None,16.36,206.5, None, None, None, None, None, None, None, None, None, 89.7, None,0.652, None, None, None, None,22.78, None, None, None, None, None,2017-01-14 11:00:00, None,2
None, None, None, None,7.65,243.6, None, None, None, None, None, None, None, None, None, 89.6, None,-0.247, None, None, None, None,45.99, None, None, None, None, None,2017-01-14 12:00:00, None,2
None, None, None, None,6.797,228.9, None, None, None, None, None, None, None, None, None, 90.4, None,0.177, None, None, None, None,37.42, None, None, None, None, None,2017-01-14 13:00:00, None,2
None, None, None, None,8.64,231.7, None, None, None, None, None, None, None, None, None, 91.2, None,0.422, None, None, None, None,33.04, None, None, None, None, None,2017-01-14 14:00:00, None,2
None, None, None, None,7.39,257.7, None, None, None, None, None, None, None, None, None, 91.5, None,0.667, None, None, None, None,35.61, None, None, None, None, None,2017-01-14 15:00:00, None,2
None, None, None, None,9.67,212.5, None, None, None, None, None, None, None, None, None, 91.6, None,0.978, None, None, None, None,27.52, None, None, None, None, None,2017-01-14 16:00:00, None,2
None, None, None, None,10.87,237.4, None, None, None, None, None, None, None, None, None, 90.7, None,1.808, None, None, None, None,29.98, None, None, None, None, None,2017-01-14 17:00:00, None,2
None, None, None, None,10.34,267.0, None, None, None, None, None, None, None, None, None, 89.9, None,0.573, None, None, None, None,25.69, None, None, None, None, None,2017-01-14 19:00:00, None,2
