CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-12.72, 92.1, None, None, None,19.2,5.211, None,244.9, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-09 19:00:00, None, None, None, None,2
None,-12.77, 92.0, None, None, None,10.82,6.738, None,281.4, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-09 20:00:00, None, None, None, None,2
None,-12.8, 92.1, None, None, None,22.32,2.611, None,274.9, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-09 21:00:00, None, None, None, None,2
None,-12.8, 91.9, None, None, None,14.42,0.685, None,221.3, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-09 22:00:00, None, None, None, None,2
None,-12.84, 91.7, None, None, None,15.1,0.541, None,246.0, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-09 23:00:00, None, None, None, None,2
None,-13.9, 91.1, None, None, None,32.93,0.653, None,318.6, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-10 00:00:00, None, None, None, None,2
None,-13.85, 91.0, None, None, None,29.6,2.714, None,288.0, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-10 01:00:00, None, None, None, None,2
None,-15.24, 89.4, None, None, None,36.62,0.738, None,210.2, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-10 02:00:00, None, None, None, None,2
None,-14.9, 89.8, None, None, None,29.81,1.3, None,337.3, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-10 03:00:00, None, None, None, None,2
None,-14.76, 90.8, None, None, None,17.45,0.129, None,330.8, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-10 04:00:00, None, None, None, None,2
None,-16.68, 89.4, None, None, None,10.74,5.566, None,18.3, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-10 05:00:00, None, None, None, None,2
None,-17.06, 88.2, None, None, None,13.23,7.66, None,18.88, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-10 06:00:00, None, None, None, None,2
None,-17.97, 87.3, None, None, None,16.54,6.6, None,27.39, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-10 07:00:00, None, None, None, None,2
None,-19.41, 86.0, None, None, None,20.33,10.37, None,47.76, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-10 08:00:00, None, None, None, None,2
None,-20.07, 85.8, None, None, None,39.98,8.63, None,43.43, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-10 09:00:00, None, None, None, None,2
None,-21.03, 85.0, None, None, None,47.94,7.76, None,43.47, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-10 10:00:00, None, None, None, None,2
None,-20.46, 85.7, None, None, None,41.09,8.09, None,51.13, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-10 11:00:00, None, None, None, None,2
None,-19.94, 86.2, None, None, None,45.27,5.753, None,43.57, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-10 12:00:00, None, None, None, None,2
None,-20.05, 86.2, None, None, None,38.64,12.14, None,24.41, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-10 13:00:00, None, None, None, None,2
None,-20.49, 86.4, None, None, None,66.22,5.588, None,38.13, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-10 15:00:00, None, None, None, None,2
None,-20.77, 85.1, None, None, None,70.0,3.524, None,23.49, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-10 16:00:00, None, None, None, None,2
None,-22.26, 83.9, None, None, None,35.09,18.27, None,15.89, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-10 17:00:00, None, None, None, None,2
None,-22.87, 83.5, None, None, None,21.97,29.66, None,8.33, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-10 18:00:00, None, None, None, None,2
None,-23.24, 83.3, None, None, None,17.2,29.94, None,18.52, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-10 19:00:00, None, None, None, None,2
None,-23.9, 82.7, None, None, None,18.47,22.66, None,21.4, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2017-01-10 20:00:00, None, None, None, None,2
None,-24.13, 82.6, None, None, None,19.28,22.58, None,24.4, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2017-01-10 21:00:00, None, None, None, None,2
None,-24.13, 82.4, None, None, None,20.86,21.16, None,26.2, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2017-01-10 22:00:00, None, None, None, None,2
None,-23.79, 82.7, None, None, None,19.64,16.03, None,33.45, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2017-01-10 23:00:00, None, None, None, None,2
None,-23.41, 83.3, None, None, None,16.88,23.59, None,31.62, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-11 00:00:00, None, None, None, None,2
None,-22.54, 83.5, None, None, None,17.42,21.36, None,29.07, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-11 01:00:00, None, None, None, None,2
None,-22.88, 83.7, None, None, None,25.92,15.15, None,33.91, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-11 02:00:00, None, None, None, None,2
None,-22.3, 84.7, None, None, None,18.09,20.0, None,31.01, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-11 03:00:00, None, None, None, None,2
None,-22.11, 83.9, None, None, None,17.62,18.11, None,33.93, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-11 04:00:00, None, None, None, None,2
None,-20.96, 85.5, None, None, None,12.71,22.24, None,36.25, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-11 05:00:00, None, None, None, None,2
None,-20.58, 85.7, None, None, None,11.13,27.54, None,33.38, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-11 06:00:00, None, None, None, None,2
None,-20.82, 85.5, None, None, None,9.87,32.25, None,27.58, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-11 07:00:00, None, None, None, None,2
None,-19.66, 86.8, None, None, None,10.81,31.05, None,30.84, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-11 08:00:00, None, None, None, None,2
None,-18.95, 86.7, None, None, None,11.06,30.44, None,31.19, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-11 09:00:00, None, None, None, None,2
None,-17.27, 88.3, None, None, None,9.38,30.52, None,26.99, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-11 10:00:00, None, None, None, None,2
None,-14.5, 90.6, None, None, None,18.95,17.05, None,39.04, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-11 11:00:00, None, None, None, None,2
None,-14.23, 89.2, None, None, None,17.46,17.68, None,35.91, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-11 12:00:00, None, None, None, None,2
None,-12.38, 89.3, None, None, None,16.72,23.08, None,31.25, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-11 13:00:00, None, None, None, None,2
None,-11.87, 86.7, None, None, None,9.38,21.47, None,35.67, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-11 14:00:00, None, None, None, None,2
None,-11.3, 82.3, None, None, None,11.85,18.86, None,26.84, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-11 15:00:00, None, None, None, None,2
None,-11.35, 78.8, None, None, None,10.55,17.58, None,36.71, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-11 16:00:00, None, None, None, None,2
None,-11.88, 71.5, None, None, None,7.45,17.8, None,38.22, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-11 17:00:00, None, None, None, None,2
None,-12.16, 69.94, None, None, None,9.33,19.39, None,23.91, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-11 18:00:00, None, None, None, None,2
None,-11.58, 66.0, None, None, None,5.304,14.24, None,24.18, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-11 19:00:00, None, None, None, None,2
None,-11.18, 61.72, None, None, None,8.63,11.73, None,6.575, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-11 20:00:00, None, None, None, None,2
None,-11.14, 57.03, None, None, None,16.8,9.53, None,337.4, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-01-11 21:00:00, None, None, None, None,2
None,-10.73, 51.42, None, None, None,4.337,13.32, None,328.0, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-11 22:00:00, None, None, None, None,2
None,-9.87, 41.16, None, None, None,4.528,18.89, None,339.1, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-11 23:00:00, None, None, None, None,2
None,-9.92, 37.81, None, None, None,5.576,16.89, None,333.8, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-12 00:00:00, None, None, None, None,2
None,-9.87, 38.08, None, None, None,7.56,13.91, None,313.8, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-12 01:00:00, None, None, None, None,2
None,-10.06, 43.04, None, None, None,18.62,7.81, None,302.8, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-12 02:00:00, None, None, None, None,2
None,-9.58, 34.86, None, None, None,17.99,7.93, None,283.3, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-12 03:00:00, None, None, None, None,2
None,-9.68, 34.66, None, None, None,4.256,23.46, None,270.2, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-12 08:00:00, None, None, None, None,2
None,-9.31, 34.05, None, None, None,4.749,22.28, None,267.1, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-12 09:00:00, None, None, None, None,2
None,-9.22, 36.25, None, None, None,5.997,17.29, None,267.9, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-12 10:00:00, None, None, None, None,2
None,-8.88, 34.98, None, None, None,2.801,16.92, None,258.4, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-12 11:00:00, None, None, None, None,2
None,-7.42, 32.83, None, None, None,13.49,15.27, None,264.4, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-12 12:00:00, None, None, None, None,2
None,-6.221, 32.16, None, None, None,13.88,11.65, None,273.3, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-12 13:00:00, None, None, None, None,2
None,-6.961, 38.24, None, None, None,11.56,9.97, None,249.2, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-12 14:00:00, None, None, None, None,2
None,-5.006, 28.12, None, None, None,9.42,8.19, None,241.1, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-12 15:00:00, None, None, None, None,2
None,-6.792, 32.94, None, None, None,14.84,9.04, None,241.9, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-12 16:00:00, None, None, None, None,2
None,-9.95, 39.83, None, None, None,5.916,16.95, None,254.2, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-12 17:00:00, None, None, None, None,2
None,-10.32, 42.79, None, None, None,6.23,20.71, None,263.0, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-12 18:00:00, None, None, None, None,2
None,-10.87, 42.87, None, None, None,7.88,15.02, None,277.8, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-12 19:00:00, None, None, None, None,2
None,-10.29, 38.99, None, None, None,22.79,3.413, None,321.6, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-12 20:00:00, None, None, None, None,2
None,-9.6, 38.8, None, None, None,30.83,2.882, None,283.8, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-12 21:00:00, None, None, None, None,2
None,-8.45, 36.72, None, None, None,7.26,9.32, None,263.4, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-12 22:00:00, None, None, None, None,2
None,-8.79, 39.27, None, None, None,8.95,14.05, None,238.9, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-12 23:00:00, None, None, None, None,2
None,-9.55, 43.36, None, None, None,10.55,20.88, None,263.2, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-13 00:00:00, None, None, None, None,2
None,-9.79, 46.04, None, None, None,3.837,26.35, None,258.0, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-13 01:00:00, None, None, None, None,2
None,-9.27, 43.09, None, None, None,7.17,26.88, None,264.2, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-13 02:00:00, None, None, None, None,2
None,-9.79, 46.64, None, None, None,7.68,27.34, None,262.9, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-13 03:00:00, None, None, None, None,2
None,-9.7, 46.84, None, None, None,4.014,29.94, None,269.3, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-13 04:00:00, None, None, None, None,2
None,-9.75, 47.91, None, None, None,4.323,30.92, None,266.3, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-13 05:00:00, None, None, None, None,2
None,-9.94, 46.98, None, None, None,5.32,29.48, None,268.4, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-13 06:00:00, None, None, None, None,2
None,-10.03, 44.43, None, None, None,6.073,27.78, None,266.6, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-13 07:00:00, None, None, None, None,2
None,-9.46, 38.26, None, None, None,3.733,26.12, None,259.6, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 08:00:00, None, None, None, None,2
None,-9.22, 37.33, None, None, None,5.867,25.68, None,263.8, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 09:00:00, None, None, None, None,2
None,-8.64, 33.77, None, None, None,5.538,27.03, None,265.4, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 10:00:00, None, None, None, None,2
None,-8.36, 33.17, None, None, None,7.18,27.51, None,264.5, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 11:00:00, None, None, None, None,2
None,-8.02, 32.43, None, None, None,5.962,24.04, None,264.3, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 12:00:00, None, None, None, None,2
None,-7.45, 29.62, None, None, None,7.22,21.96, None,263.6, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-13 13:00:00, None, None, None, None,2
None,-6.841, 30.95, None, None, None,9.01,19.65, None,267.5, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 14:00:00, None, None, None, None,2
None,-6.317, 34.03, None, None, None,9.75,16.91, None,265.8, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-13 15:00:00, None, None, None, None,2
None,-7.32, 40.26, None, None, None,11.32,19.72, None,262.3, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-01-13 16:00:00, None, None, None, None,2
None,-6.365, 34.23, None, None, None,4.967,19.71, None,261.4, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-13 17:00:00, None, None, None, None,2
None,-6.605, 29.54, None, None, None,6.352,21.73, None,257.1, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 18:00:00, None, None, None, None,2
None,-6.7, 28.0, None, None, None,10.72,16.89, None,252.2, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-13 19:00:00, None, None, None, None,2
None,-6.844, 26.93, None, None, None,20.17,12.67, None,239.9, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-13 20:00:00, None, None, None, None,2
None,-6.269, 20.37, None, None, None,7.93,25.26, None,266.7, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-13 21:00:00, None, None, None, None,2
None,-6.354, 20.64, None, None, None,8.06,28.19, None,270.3, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-13 22:00:00, None, None, None, None,2
None,-6.162, 19.7, None, None, None,5.091,27.08, None,276.7, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-13 23:00:00, None, None, None, None,2
None,-6.162, 20.44, None, None, None,9.8,22.29, None,271.8, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-14 00:00:00, None, None, None, None,2
None,-5.539, 18.56, None, None, None,4.862,22.96, None,268.3, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-14 01:00:00, None, None, None, None,2
None,-5.439, 17.49, None, None, None,6.666,22.16, None,262.7, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-14 02:00:00, None, None, None, None,2
None,-5.872, 18.23, None, None, None,9.15,22.5, None,262.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-14 03:00:00, None, None, None, None,2
None,-5.775, 17.35, None, None, None,9.48,22.13, None,260.6, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-14 04:00:00, None, None, None, None,2
None,-5.583, 16.48, None, None, None,7.9,24.86, None,263.9, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-14 05:00:00, None, None, None, None,2
None,-5.539, 16.48, None, None, None,6.546,26.17, None,263.2, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-14 06:00:00, None, None, None, None,2
None,-5.442, 15.95, None, None, None,7.38,26.51, None,264.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-14 07:00:00, None, None, None, None,2
None,-5.203, 15.68, None, None, None,5.536,24.57, None,271.9, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-14 08:00:00, None, None, None, None,2
None,-4.487, 14.4, None, None, None,7.28,21.94, None,259.7, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-14 09:00:00, None, None, None, None,2
None,-3.681, 17.48, None, None, None,7.64,18.22, None,252.5, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-14 10:00:00, None, None, None, None,2
None,-3.825, 19.63, None, None, None,8.22,19.67, None,252.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-14 11:00:00, None, None, None, None,2
None,-2.397, 40.79, None, None, None,11.13,16.47, None,244.6, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-14 12:00:00, None, None, None, None,2
None,-1.932, 46.94, None, None, None,16.28,13.47, None,214.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-01-14 13:00:00, None, None, None, None,2
None,-3.374, 38.17, None, None, None,11.99,12.15, None,229.3, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-14 14:00:00, None, None, None, None,2
None,-3.237, 41.91, None, None, None,16.97,16.81, None,215.2, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-14 15:00:00, None, None, None, None,2
None,-3.907, 44.26, None, None, None,9.2,20.48, None,232.4, None, None, None, None, None, -13.0, None, None, None, None, None, None, None,2017-01-14 16:00:00, None, None, None, None,2
