pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -20.63,82.9, None, None, None, None, None, None, None, None, None,-23.0, None, None, None, None,2017-01-10 19:00:00, None, 50.91, None,2
None, -22.01,81.0, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-10 20:00:00, None, 50.73, None,2
None, -22.71,79.52, None, None, None, None, None, None, None, None, None,-25.0, None, None, None, None,2017-01-10 21:00:00, None, 50.54, None,2
None, -23.54,82.3, None, None, None, None, None, None, None, None, None,-25.0, None, None, None, None,2017-01-10 22:00:00, None, 51.09, None,2
None, -24.89,78.47, None, None, None, None, None, None, None, None, None,-27.0, None, None, None, None,2017-01-10 23:00:00, None, 50.46, None,2
None, -25.54,79.02, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-11 00:00:00, None, 50.64, None,2
None, -26.04,77.2, None, None, None, None, None, None, None, None, None,-29.0, None, None, None, None,2017-01-11 01:00:00, None, 50.51, None,2
None, -26.93,77.43, None, None, None, None, None, None, None, None, None,-29.0, None, None, None, None,2017-01-11 02:00:00, None, 50.63, None,2
None, -27.1,76.63, None, None, None, None, None, None, None, None, None,-30.0, None, None, None, None,2017-01-11 03:00:00, None, 50.37, None,2
None, -28.01,75.92, None, None, None, None, None, None, None, None, None,-31.0, None, None, None, None,2017-01-11 04:00:00, None, 50.25, None,2
None, -28.34,75.63, None, None, None, None, None, None, None, None, None,-31.0, None, None, None, None,2017-01-11 05:00:00, None, 50.58, None,2
None, -28.37,74.85, None, None, None, None, None, None, None, None, None,-31.0, None, None, None, None,2017-01-11 06:00:00, None, 50.54, None,2
None, -28.9,75.28, None, None, None, None, None, None, None, None, None,-32.0, None, None, None, None,2017-01-11 07:00:00, None, 50.25, None,2
None, -28.74,75.3, None, None, None, None, None, None, None, None, None,-31.0, None, None, None, None,2017-01-11 08:00:00, None, 50.36, None,2
None, -28.48,75.05, None, None, None, None, None, None, None, None, None,-31.0, None, None, None, None,2017-01-11 09:00:00, None, 50.1, None,2
None, None,82.0, None, None, None, None, None, None, None, None, None,-27.0, None, None, None, None,2017-01-11 10:00:00, None, 49.68, None,2
None, -20.14,76.58, None, None, None, None, None, None, None, None, None,-23.0, None, None, None, None,2017-01-11 11:00:00, None, 49.42, None,2
None, -16.36,66.61, None, None, None, None, None, None, None, None, None,-21.0, None, None, None, None,2017-01-11 12:00:00, None, 48.86, None,2
None, -13.95,56.92, None, None, None, None, None, None, None, None, None,-20.0, None, None, None, None,2017-01-11 13:00:00, None, 48.77, None,2
None, -14.31,64.42, None, None, None, None, None, None, None, None, None,-19.0, None, None, None, None,2017-01-11 14:00:00, None, 48.8, None,2
None, -17.49,79.45, None, None, None, None, None, None, None, None, None,-20.0, None, None, None, None,2017-01-11 15:00:00, None, 49.45, None,2
None, -19.46,79.81, None, None, None, None, None, None, None, None, None,-22.0, None, None, None, None,2017-01-11 16:00:00, None, 49.52, None,2
None, -21.68,79.9, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-11 17:00:00, None, 49.53, None,2
None, -22.74,80.3, None, None, None, None, None, None, None, None, None,-25.0, None, None, None, None,2017-01-11 18:00:00, None, 49.58, None,2
None, -23.42,79.09, None, None, None, None, None, None, None, None, None,-26.0, None, None, None, None,2017-01-11 19:00:00, None, 49.5, None,2
None, -24.6,78.67, None, None, None, None, None, None, None, None, None,-27.0, None, None, None, None,2017-01-11 20:00:00, None, 49.49, None,2
None, -25.7,76.26, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-11 21:00:00, None, 49.07, None,2
None, -25.96,79.68, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-11 22:00:00, None, 49.91, None,2
None, -26.37,76.88, None, None, None, None, None, None, None, None, None,-29.0, None, None, None, None,2017-01-11 23:00:00, None, 49.67, None,2
None, -27.04,76.35, None, None, None, None, None, None, None, None, None,-30.0, None, None, None, None,2017-01-12 00:00:00, None, 49.64, None,2
None, -27.59,76.34, None, None, None, None, None, None, None, None, None,-30.0, None, None, None, None,2017-01-12 01:00:00, None, 49.84, None,2
None, -27.82,75.8, None, None, None, None, None, None, None, None, None,-30.0, None, None, None, None,2017-01-12 02:00:00, None, 49.69, None,2
None, -27.51,78.03, None, None, None, None, None, None, None, None, None,-30.0, None, None, None, None,2017-01-12 03:00:00, None, 49.79, None,2
None, -28.1,75.04, None, None, None, None, None, None, None, None, None,-31.0, None, None, None, None,2017-01-12 04:00:00, None, 49.34, None,2
None, -28.28,74.24, None, None, None, None, None, None, None, None, None,-31.0, None, None, None, None,2017-01-12 05:00:00, None, 49.43, None,2
None, -28.71,73.89, None, None, None, None, None, None, None, None, None,-32.0, None, None, None, None,2017-01-12 06:00:00, None, 49.37, None,2
None, -28.59,75.71, None, None, None, None, None, None, None, None, None,-31.0, None, None, None, None,2017-01-12 07:00:00, None, 49.63, None,2
None, -28.45,75.91, None, None, None, None, None, None, None, None, None,-31.0, None, None, None, None,2017-01-12 08:00:00, None, 49.68, None,2
None, -28.8,74.71, None, None, None, None, None, None, None, None, None,-32.0, None, None, None, None,2017-01-12 09:00:00, None, 49.51, None,2
None, -24.26,82.3, None, None, None, None, None, None, None, None, None,-26.0, None, None, None, None,2017-01-12 10:00:00, None, 48.95, None,2
None, -20.74,72.0, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-12 11:00:00, None, 48.46, None,2
None, -17.16,61.7, None, None, None, None, None, None, None, None, None,-22.0, None, None, None, None,2017-01-12 12:00:00, None, 48.63, None,2
None, -15.33,63.29, None, None, None, None, None, None, None, None, None,-20.0, None, None, None, None,2017-01-12 13:00:00, None, 48.89, None,2
None, -15.49,65.92, None, None, None, None, None, None, None, None, None,-20.0, None, None, None, None,2017-01-12 14:00:00, None, 49.01, None,2
None, -18.15,78.26, None, None, None, None, None, None, None, None, None,-21.0, None, None, None, None,2017-01-12 15:00:00, None, 49.13, None,2
None, -20.09,78.37, None, None, None, None, None, None, None, None, None,-23.0, None, None, None, None,2017-01-12 16:00:00, None, 48.96, None,2
None, -21.99,79.33, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-12 17:00:00, None, 48.98, None,2
None, -23.57,78.09, None, None, None, None, None, None, None, None, None,-26.0, None, None, None, None,2017-01-12 18:00:00, None, 48.92, None,2
None, -24.45,78.04, None, None, None, None, None, None, None, None, None,-27.0, None, None, None, None,2017-01-12 19:00:00, None, 48.89, None,2
None, -24.91,79.57, None, None, None, None, None, None, None, None, None,-27.0, None, None, None, None,2017-01-12 20:00:00, None, 49.16, None,2
None, -25.75,78.77, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-12 21:00:00, None, 49.18, None,2
None, -26.14,76.39, None, None, None, None, None, None, None, None, None,-29.0, None, None, None, None,2017-01-12 22:00:00, None, 48.66, None,2
None, -25.97,79.31, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-12 23:00:00, None, 49.27, None,2
None, -26.53,74.77, None, None, None, None, None, None, None, None, None,-29.0, None, None, None, None,2017-01-13 00:00:00, None, 48.68, None,2
None, -26.86,76.07, None, None, None, None, None, None, None, None, None,-30.0, None, None, None, None,2017-01-13 01:00:00, None, 48.87, None,2
None, -26.44,76.55, None, None, None, None, None, None, None, None, None,-29.0, None, None, None, None,2017-01-13 02:00:00, None, 48.69, None,2
None, -25.62,78.14, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-13 03:00:00, None, 48.71, None,2
None, -25.41,77.28, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-13 04:00:00, None, 48.84, None,2
None, -25.58,77.59, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-13 05:00:00, None, 48.69, None,2
None, -25.27,77.4, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-13 06:00:00, None, 48.61, None,2
None, -25.61,79.67, None, None, None, None, None, None, None, None, None,-28.0, None, None, None, None,2017-01-13 07:00:00, None, 48.71, None,2
None, -24.7,79.01, None, None, None, None, None, None, None, None, None,-27.0, None, None, None, None,2017-01-13 08:00:00, None, 48.85, None,2
None, -23.04,80.3, None, None, None, None, None, None, None, None, None,-25.0, None, None, None, None,2017-01-13 09:00:00, None, 48.75, None,2
None, -18.28,84.1, None, None, None, None, None, None, None, None, None,-20.0, None, None, None, None,2017-01-13 10:00:00, None, 48.52, None,2
None, -14.88,59.28, None, None, None, None, None, None, None, None, None,-20.0, None, None, None, None,2017-01-13 11:00:00, None, 47.41, None,2
None, -13.47,57.68, None, None, None, None, None, None, None, None, None,-19.0, None, None, None, None,2017-01-13 12:00:00, None, 47.68, None,2
None, -11.81,61.06, None, None, None, None, None, None, None, None, None,-17.0, None, None, None, None,2017-01-13 13:00:00, None, 48.01, None,2
None, -13.12,69.67, None, None, None, None, None, None, None, None, None,-17.0, None, None, None, None,2017-01-13 14:00:00, None, 48.4, None,2
None, -15.35,78.74, None, None, None, None, None, None, None, None, None,-18.0, None, None, None, None,2017-01-13 15:00:00, None, 48.52, None,2
None, -17.41,80.9, None, None, None, None, None, None, None, None, None,-20.0, None, None, None, None,2017-01-13 16:00:00, None, 48.49, None,2
None, -19.43,82.5, None, None, None, None, None, None, None, None, None,-21.0, None, None, None, None,2017-01-13 17:00:00, None, 48.51, None,2
None, -20.47,82.5, None, None, None, None, None, None, None, None, None,-22.0, None, None, None, None,2017-01-13 18:00:00, None, 48.55, None,2
None, -20.6,83.2, None, None, None, None, None, None, None, None, None,-22.0, None, None, None, None,2017-01-13 19:00:00, None, 48.72, None,2
None, -20.78,81.6, None, None, None, None, None, None, None, None, None,-23.0, None, None, None, None,2017-01-13 20:00:00, None, 48.54, None,2
None, -21.42,80.8, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-13 21:00:00, None, 48.38, None,2
None, -22.01,80.5, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-13 22:00:00, None, 48.3, None,2
None, -22.57,80.3, None, None, None, None, None, None, None, None, None,-25.0, None, None, None, None,2017-01-13 23:00:00, None, 48.33, None,2
None, -22.38,80.7, None, None, None, None, None, None, None, None, None,-25.0, None, None, None, None,2017-01-14 00:00:00, None, 48.46, None,2
None, -22.18,81.2, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-14 01:00:00, None, 48.49, None,2
None, -22.23,81.2, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-14 02:00:00, None, 48.49, None,2
None, -21.65,82.0, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-14 03:00:00, None, 48.58, None,2
None, -21.85,80.8, None, None, None, None, None, None, None, None, None,-24.0, None, None, None, None,2017-01-14 04:00:00, None, 48.34, None,2
None, -21.46,82.1, None, None, None, None, None, None, None, None, None,-23.0, None, None, None, None,2017-01-14 05:00:00, None, 48.53, None,2
None, -20.29,82.1, None, None, None, None, None, None, None, None, None,-22.0, None, None, None, None,2017-01-14 06:00:00, None, 48.27, None,2
None, -19.78,82.8, None, None, None, None, None, None, None, None, None,-22.0, None, None, None, None,2017-01-14 07:00:00, None, 48.28, None,2
None, -19.33,83.2, None, None, None, None, None, None, None, None, None,-21.0, None, None, None, None,2017-01-14 08:00:00, None, 48.32, None,2
None, -18.58,83.0, None, None, None, None, None, None, None, None, None,-21.0, None, None, None, None,2017-01-14 09:00:00, None, 48.2, None,2
None, -16.27,84.9, None, None, None, None, None, None, None, None, None,-18.0, None, None, None, None,2017-01-14 10:00:00, None, 47.83, None,2
None, -12.47,65.19, None, None, None, None, None, None, None, None, None,-17.0, None, None, None, None,2017-01-14 11:00:00, None, 47.2, None,2
None, -9.83,59.95, None, None, None, None, None, None, None, None, None,-15.0, None, None, None, None,2017-01-14 12:00:00, None, 47.17, None,2
None, -9.27,62.91, None, None, None, None, None, None, None, None, None,-14.0, None, None, None, None,2017-01-14 13:00:00, None, 47.58, None,2
None, -9.29,66.07, None, None, None, None, None, None, None, None, None,-14.0, None, None, None, None,2017-01-14 14:00:00, None, 47.6, None,2
None, -11.52,75.56, None, None, None, None, None, None, None, None, None,-15.0, None, None, None, None,2017-01-14 15:00:00, None, 47.88, None,2
None, -13.08,81.4, None, None, None, None, None, None, None, None, None,-15.0, None, None, None, None,2017-01-14 16:00:00, None, 47.88, None,2
None, -15.49,84.9, None, None, None, None, None, None, None, None, None,-17.0, None, None, None, None,2017-01-14 17:00:00, None, 47.94, None,2
None, -16.68,85.4, None, None, None, None, None, None, None, None, None,-18.0, None, None, None, None,2017-01-14 18:00:00, None, 47.97, None,2
None, -18.26,83.7, None, None, None, None, None, None, None, None, None,-20.0, None, None, None, None,2017-01-14 19:00:00, None, 47.74, None,2
None, -19.21,83.7, None, None, None, None, None, None, None, None, None,-21.0, None, None, None, None,2017-01-14 20:00:00, None, 47.85, None,2
None, -19.17,84.5, None, None, None, None, None, None, None, None, None,-21.0, None, None, None, None,2017-01-14 21:00:00, None, 47.88, None,2
None, -19.6,83.6, None, None, None, None, None, None, None, None, None,-21.0, None, None, None, None,2017-01-14 22:00:00, None, 47.72, None,2
None, -20.41,83.4, None, None, None, None, None, None, None, None, None,-22.0, None, None, None, None,2017-01-14 23:00:00, None, 47.75, None,2
