CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -11.41,91.3, None, None, None, None,8.35,18.56,218.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 00:00:00, None, None,2
None, -11.51,91.3, None, None, None, None,6.119,15.12,233.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 01:00:00, None, None,2
None, -11.92,90.9, None, None, None, None,7.474,9.89,245.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 02:00:00, None, None,2
None, -12.0,90.9, None, None, None, None,6.892,10.8,234.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 03:00:00, None, None,2
None, -12.43,90.4, None, None, None, None,20.53,7.669,259.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 04:00:00, None, None,2
None, -12.78,90.0, None, None, None, None,36.39,3.771,270.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 05:00:00, None, None,2
None, -10.63,92.5, None, None, None, None,40.39,4.675,37.16, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 06:00:00, None, None,2
None, -12.02,91.1, None, None, None, None,35.06,6.434,88.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 07:00:00, None, None,2
None, -11.8,91.5, None, None, None, None,10.94,14.31,110.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 08:00:00, None, None,2
None, -12.13,91.3, None, None, None, None,12.22,16.9,113.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 09:00:00, None, None,2
None, -11.42,90.8, None, None, None, None,13.02,23.42,96.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 10:00:00, None, None,2
None, -10.49,91.8, None, None, None, None,16.77,28.61,122.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 11:00:00, None, None,2
None, -6.553,76.87, None, None, None, None,8.82,33.09,142.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 12:00:00, None, None,2
None, -8.85,86.6, None, None, None, None,19.09,30.51,130.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 13:00:00, None, None,2
None, -9.32,88.0, None, None, None, None,11.09,29.47,115.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 14:00:00, None, None,2
None, -12.18,92.3, None, None, None, None,31.59,28.97,100.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 15:00:00, None, None,2
None, -8.98,93.1, None, None, None, None,14.06,38.03,120.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 16:00:00, None, None,2
None, -10.7,91.9, None, None, None, None,11.26,33.29,107.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 17:00:00, None, None,2
None, -11.47,91.1, None, None, None, None,8.13,50.7,92.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 18:00:00, None, None,2
None, -11.5,91.7, None, None, None, None,9.2,49.63,98.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 19:00:00, None, None,2
None, -6.568,96.6, None, None, None, None,19.13,42.19,120.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 20:00:00, None, None,2
None, -6.354,95.0, None, None, None, None,11.25,40.43,165.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 21:00:00, None, None,2
None, -6.069,95.3, None, None, None, None,15.65,30.39,176.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 22:00:00, None, None,2
None, -6.148,95.3, None, None, None, None,10.25,29.96,206.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-08 23:00:00, None, None,2
None, -6.919,94.7, None, None, None, None,9.47,29.43,223.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 00:00:00, None, None,2
None, -7.958,94.1, None, None, None, None,5.316,29.76,234.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 01:00:00, None, None,2
None, -8.08,93.9, None, None, None, None,5.911,20.83,238.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 02:00:00, None, None,2
None, -8.34,93.7, None, None, None, None,5.613,13.47,237.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 03:00:00, None, None,2
None, -8.09,94.0, None, None, None, None,5.931,7.778,232.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 04:00:00, None, None,2
None, -5.692,95.3, None, None, None, None,10.46,7.272,244.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 05:00:00, None, None,2
None, -8.89,93.8, None, None, None, None,18.3,7.963,237.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 06:00:00, None, None,2
None, -7.66,94.3, None, None, None, None,5.119,8.39,224.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 07:00:00, None, None,2
None, -8.81,93.1, None, None, None, None,6.608,6.542,233.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 08:00:00, None, None,2
None, -8.87,93.7, None, None, None, None,5.659,5.269,224.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 09:00:00, None, None,2
None, -10.46,91.7, None, None, None, None,6.667,3.299,229.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 10:00:00, None, None,2
None, -9.71,92.6, None, None, None, None,7.571,2.161,232.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 11:00:00, None, None,2
None, -9.98,92.4, None, None, None, None,6.158,1.117,236.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 12:00:00, None, None,2
None, -10.58,92.1, None, None, None, None,7.2,0.461,231.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 13:00:00, None, None,2
None, -11.19,91.3, None, None, None, None,5.847,1.124,230.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 14:00:00, None, None,2
None, -11.79,91.1, None, None, None, None,11.29,0.239,251.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 15:00:00, None, None,2
None, -11.56,91.4, None, None, None, None,11.61,0.0,258.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 16:00:00, None, None,2
None, -12.54,90.3, None, None, None, None,8.61,0.0,241.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 17:00:00, None, None,2
None, -12.54,90.7, None, None, None, None,7.229,0.0,237.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 18:00:00, None, None,2
None, -12.51,90.5, None, None, None, None,6.075,0.0,231.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 19:00:00, None, None,2
None, -11.82,91.1, None, None, None, None,5.218,0.0,225.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 20:00:00, None, None,2
None, -11.54,91.3, None, None, None, None,4.976,0.0,227.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 21:00:00, None, None,2
None, -11.44,91.4, None, None, None, None,8.8,0.0,229.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 22:00:00, None, None,2
None, -12.03,90.9, None, None, None, None,8.81,0.0,229.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-09 23:00:00, None, None,2
None, -12.17,91.0, None, None, None, None,54.23,0.0,281.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 00:00:00, None, None,2
None, -12.42,90.6, None, None, None, None,57.61,0.0,327.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 01:00:00, None, None,2
None, -12.71,90.4, None, None, None, None,53.53,0.0,255.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 02:00:00, None, None,2
None, -12.98,90.3, None, None, None, None,36.17,0.0,240.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 03:00:00, None, None,2
None, -13.25,90.0, None, None, None, None,57.88,0.0,240.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 04:00:00, None, None,2
None, -13.52,89.7, None, None, None, None,54.65,0.0,246.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 05:00:00, None, None,2
None, -13.58,89.7, None, None, None, None,29.83,0.0,233.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 06:00:00, None, None,2
None, -13.66,89.5, None, None, None, None,38.91,0.0,239.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 07:00:00, None, None,2
None, -14.26,89.3, None, None, None, None,45.78,0.0,247.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 08:00:00, None, None,2
None, -13.98,89.0, None, None, None, None,23.3,0.0,225.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 09:00:00, None, None,2
None, -13.59,89.5, None, None, None, None,15.37,0.0,214.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 10:00:00, None, None,2
None, -13.93,88.9, None, None, None, None,12.37,0.0,213.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 11:00:00, None, None,2
None, -14.28,88.3, None, None, None, None,35.66,0.0,225.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 12:00:00, None, None,2
None, -13.88,88.9, None, None, None, None,51.1,0.0,247.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 13:00:00, None, None,2
None, -13.88,88.4, None, None, None, None,13.91,0.0,220.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 15:00:00, None, None,2
None, -16.31,87.1, None, None, None, None,10.75,0.0,217.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 16:00:00, None, None,2
None, -17.7,86.6, None, None, None, None,50.04,0.0,156.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 17:00:00, None, None,2
None, -17.96,86.2, None, None, None, None,13.07,0.0,151.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 18:00:00, None, None,2
None, -17.9,86.3, None, None, None, None,24.91,0.0,155.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 19:00:00, None, None,2
None, -18.19,86.1, None, None, None, None,35.17,0.0,144.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 20:00:00, None, None,2
None, -18.22,86.0, None, None, None, None,12.18,0.013,76.56, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 21:00:00, None, None,2
None, -17.83,86.5, None, None, None, None,7.794,0.015,68.74, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 22:00:00, None, None,2
None, -17.6,85.5, None, None, None, None,10.42,0.039,68.87, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-10 23:00:00, None, None,2
None, -17.59,77.39, None, None, None, None,8.13,0.248,68.26, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 00:00:00, None, None,2
None, -17.56,62.42, None, None, None, None,7.139,1.79,71.28, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 01:00:00, None, None,2
None, -17.51,49.65, None, None, None, None,7.23,4.171,69.43, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 02:00:00, None, None,2
None, -17.35,38.4, None, None, None, None,6.179,16.89,71.54, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 03:00:00, None, None,2
None, -17.35,34.33, None, None, None, None,6.164,56.62,72.21, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 04:00:00, None, None,2
None, -16.88,27.56, None, None, None, None,6.638,58.7,69.07, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 05:00:00, None, None,2
None, -16.48,29.48, None, None, None, None,7.881,56.51,73.54, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 06:00:00, None, None,2
None, -15.98,33.09, None, None, None, None,5.285,54.22,71.67, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 07:00:00, None, None,2
None, -15.72,34.01, None, None, None, None,4.35,49.44,71.66, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 08:00:00, None, None,2
None, -15.58,35.36, None, None, None, None,7.945,43.43,76.67, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 09:00:00, None, None,2
None, -15.29,34.74, None, None, None, None,9.37,39.52,82.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 10:00:00, None, None,2
None, -14.72,35.03, None, None, None, None,7.855,38.57,82.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 11:00:00, None, None,2
None, -13.76,34.78, None, None, None, None,7.997,31.75,81.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 12:00:00, None, None,2
None, -13.9,45.96, None, None, None, None,8.15,23.95,79.41, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 13:00:00, None, None,2
None, -14.17,46.0, None, None, None, None,6.122,20.01,82.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 14:00:00, None, None,2
None, -12.81,29.87, None, None, None, None,5.587,15.21,72.68, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 15:00:00, None, None,2
None, -11.96,33.53, None, None, None, None,42.63,3.529,13.65, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 16:00:00, None, None,2
None, -13.52,43.96, None, None, None, None,45.0,3.193,323.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 17:00:00, None, None,2
None, -13.66,47.16, None, None, None, None,4.641,12.37,273.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 18:00:00, None, None,2
None, -15.33,53.46, None, None, None, None,9.25,13.12,268.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 19:00:00, None, None,2
None, -14.28,44.59, None, None, None, None,4.873,14.78,259.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 20:00:00, None, None,2
None, -14.16,40.52, None, None, None, None,8.24,16.94,267.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 21:00:00, None, None,2
None, -15.51,61.23, None, None, None, None,5.059,16.9,267.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 22:00:00, None, None,2
None, -14.72,48.72, None, None, None, None,8.51,14.41,266.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-11 23:00:00, None, None,2
None, -16.31,59.06, None, None, None, None,11.43,14.9,269.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 00:00:00, None, None,2
None, -16.66,59.67, None, None, None, None,4.569,16.21,245.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 01:00:00, None, None,2
None, -16.88,63.87, None, None, None, None,2.14,24.1,241.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 02:00:00, None, None,2
None, -17.09,58.47, None, None, None, None,4.176,24.02,239.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 03:00:00, None, None,2
None, -17.53,66.01, None, None, None, None,2.657,23.29,245.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 04:00:00, None, None,2
None, -16.41,49.03, None, None, None, None,4.882,22.35,243.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 05:00:00, None, None,2
None, -17.41,66.33, None, None, None, None,3.12,16.19,257.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 06:00:00, None, None,2
None, -16.05,52.81, None, None, None, None,2.955,20.26,257.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 07:00:00, None, None,2
None, -17.61,69.52, None, None, None, None,2.303,21.88,257.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 08:00:00, None, None,2
None, -17.21,71.81, None, None, None, None,2.843,20.27,256.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 09:00:00, None, None,2
None, -17.1,74.68, None, None, None, None,7.104,18.17,265.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 10:00:00, None, None,2
None, -16.37,72.7, None, None, None, None,8.98,20.93,267.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 11:00:00, None, None,2
None, -14.33,66.61, None, None, None, None,9.77,18.95,260.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 12:00:00, None, None,2
None, -12.3,55.53, None, None, None, None,8.36,25.41,285.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 13:00:00, None, None,2
None, -12.96,62.12, None, None, None, None,8.28,20.73,288.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 14:00:00, None, None,2
None, -13.3,63.59, None, None, None, None,7.428,21.75,276.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 15:00:00, None, None,2
None, -13.76,62.84, None, None, None, None,7.726,22.49,273.1, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 16:00:00, None, None,2
None, -13.57,54.21, None, None, None, None,6.054,22.5,262.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 17:00:00, None, None,2
None, -13.37,51.03, None, None, None, None,5.381,28.55,274.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 18:00:00, None, None,2
None, -13.72,52.53, None, None, None, None,6.94,22.81,269.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 19:00:00, None, None,2
None, -14.33,61.31, None, None, None, None,7.865,18.2,260.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 20:00:00, None, None,2
None, -13.96,56.23, None, None, None, None,2.243,19.31,255.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 21:00:00, None, None,2
None, -13.88,56.96, None, None, None, None,2.758,17.95,255.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 22:00:00, None, None,2
None, -15.04,56.62, None, None, None, None,4.889,21.23,255.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-12 23:00:00, None, None,2
None, -14.25,63.74, None, None, None, None,3.775,17.37,255.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 00:00:00, None, None,2
None, -13.2,58.26, None, None, None, None,2.876,18.47,255.7, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 01:00:00, None, None,2
None, -11.37,42.66, None, None, None, None,6.228,17.86,241.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 02:00:00, None, None,2
None, -12.4,46.68, None, None, None, None,4.519,18.86,242.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 03:00:00, None, None,2
None, -11.73,43.17, None, None, None, None,5.049,22.1,237.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 04:00:00, None, None,2
None, -12.47,55.88, None, None, None, None,5.154,19.32,244.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 05:00:00, None, None,2
None, -12.81,62.59, None, None, None, None,4.824,16.72,253.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 06:00:00, None, None,2
None, -13.53,66.27, None, None, None, None,6.881,16.69,254.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 07:00:00, None, None,2
None, -13.44,64.44, None, None, None, None,4.199,19.79,231.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 08:00:00, None, None,2
None, -12.73,65.51, None, None, None, None,8.38,12.96,232.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 09:00:00, None, None,2
None, -12.8,74.15, None, None, None, None,3.566,15.23,223.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 10:00:00, None, None,2
None, -13.03,85.2, None, None, None, None,4.966,14.72,221.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 11:00:00, None, None,2
None, -13.66,87.5, None, None, None, None,5.1,13.04,226.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 12:00:00, None, None,2
None, -12.8,82.1, None, None, None, None,13.12,11.16,227.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 13:00:00, None, None,2
None, -13.21,90.5, None, None, None, None,4.791,12.36,240.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 14:00:00, None, None,2
None, -13.57,90.2, None, None, None, None,5.285,13.76,244.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 15:00:00, None, None,2
None, -14.19,89.0, None, None, None, None,6.095,10.63,244.3, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 16:00:00, None, None,2
None, -13.52,88.0, None, None, None, None,8.33,13.01,261.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 17:00:00, None, None,2
None, -10.77,61.44, None, None, None, None,8.32,18.69,283.0, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 18:00:00, None, None,2
None, -9.8,52.17, None, None, None, None,3.757,17.85,287.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 19:00:00, None, None,2
None, -8.82,46.56, None, None, None, None,5.38,16.03,278.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 20:00:00, None, None,2
None, -10.3,51.27, None, None, None, None,14.49,12.97,251.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-01-13 21:00:00, None, None,2
