CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-13.51, 78.0, None, None, None, None,15.35,0.418,110.0, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-09 06:00:00, None, None, None, None,2
None,-12.85, 79.5, None, None, None, None,22.19,0.321,59.71, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-09 07:00:00, None, None, None, None,2
None,-12.55, 83.7, None, None, None, None,18.88,2.403,123.3, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-09 08:00:00, None, None, None, None,2
None,-13.07, 76.3, None, None, None, None,11.8,0.386,119.0, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-09 09:00:00, None, None, None, None,2
None,-12.77, 78.4, None, None, None, None,14.59,1.121,109.2, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-09 10:00:00, None, None, None, None,2
None,-12.15, 76.7, None, None, None, None,9.85,0.146,126.8, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-09 11:00:00, None, None, None, None,2
None,-7.63, 72.1, None, None, None, None,19.15,0.664,91.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2017-01-09 12:00:00, None, None, None, None,2
None,-5.532, 46.17, None, None, None, None,27.59,0.996,95.2, None, None, None, None, None, -14.0, None, None, None, None, None, None, None,2017-01-09 13:00:00, None, None, None, None,2
None,-7.15, 47.47, None, None, None, None,14.75,0.507,112.5, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-09 14:00:00, None, None, None, None,2
None,-8.26, 52.17, None, None, None, None,21.39,0.209,47.06, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-09 15:00:00, None, None, None, None,2
None,-10.17, 64.77, None, None, None, None,8.69,0.41,103.2, None, None, None, None, None, -15.0, None, None, None, None, None, None, None,2017-01-09 16:00:00, None, None, None, None,2
None,-11.92, 68.98, None, None, None, None,5.087,0.319,348.7, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-09 17:00:00, None, None, None, None,2
None,-13.27, 69.17, None, None, None, None,7.42,0.188,352.6, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-01-09 18:00:00, None, None, None, None,2
None,-13.46, 74.1, None, None, None, None,7.19,0.118,346.1, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-01-09 19:00:00, None, None, None, None,2
None,-13.26, 76.7, None, None, None, None,3.877,0.007,334.9, None, None, None, None, None, -16.0, None, None, None, None, None, None, None,2017-01-09 20:00:00, None, None, None, None,2
None,-12.8, 68.79, None, None, None, None,26.04,0.156,345.1, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-01-09 21:00:00, None, None, None, None,2
None,-12.75, 57.05, None, None, None, None,25.64,0.384,349.0, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-09 22:00:00, None, None, None, None,2
None,-13.06, 55.69, None, None, None, None,15.01,0.219,329.4, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-09 23:00:00, None, None, None, None,2
None,-13.62, 56.41, None, None, None, None,16.58,0.292,332.4, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-10 00:00:00, None, None, None, None,2
None,-14.44, 54.29, None, None, None, None,23.31,0.285,338.1, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-10 01:00:00, None, None, None, None,2
None,-15.26, 54.42, None, None, None, None,17.72,0.266,331.9, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-10 02:00:00, None, None, None, None,2
None,-15.85, 54.5, None, None, None, None,19.85,0.335,333.9, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-10 03:00:00, None, None, None, None,2
None,-17.07, 54.81, None, None, None, None,20.83,0.356,341.4, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-10 04:00:00, None, None, None, None,2
None,-17.88, 55.06, None, None, None, None,26.03,0.205,342.4, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-10 05:00:00, None, None, None, None,2
None,-18.3, 55.52, None, None, None, None,38.02,0.504,320.4, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-10 06:00:00, None, None, None, None,2
None,-19.17, 55.99, None, None, None, None,25.75,0.293,321.8, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-10 07:00:00, None, None, None, None,2
None,-19.15, 55.47, None, None, None, None,35.23,1.665,345.6, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-10 08:00:00, None, None, None, None,2
None,-17.42, 51.1, None, None, None, None,27.12,0.807,335.2, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-10 09:00:00, None, None, None, None,2
None,-16.03, 54.72, None, None, None, None,30.78,0.33,288.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-10 10:00:00, None, None, None, None,2
None,-16.48, 55.19, None, None, None, None,23.01,0.422,221.5, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-10 11:00:00, None, None, None, None,2
None,-15.11, 52.41, None, None, None, None,45.71,2.188,209.3, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-10 12:00:00, None, None, None, None,2
None,-14.27, 40.04, None, None, None, None,60.09,1.817,230.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-10 13:00:00, None, None, None, None,2
None,-14.4, 40.15, None, None, None, None,42.0,1.184,209.7, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-10 15:00:00, None, None, None, None,2
None,-17.11, 33.8, None, None, None, None,27.06,0.258,218.9, None, None, None, None, None, -28.0, None, None, None, None, None, None, None,2017-01-10 16:00:00, None, None, None, None,2
None,-20.48, 40.72, None, None, None, None,11.73,0.148,327.0, None, None, None, None, None, -29.0, None, None, None, None, None, None, None,2017-01-10 17:00:00, None, None, None, None,2
None,-21.71, 55.63, None, None, None, None,1.545,0.001,352.0, None, None, None, None, None, -28.0, None, None, None, None, None, None, None,2017-01-10 18:00:00, None, None, None, None,2
None,-22.11, 56.38, None, None, None, None,0.17,0.002,335.0, None, None, None, None, None, -28.0, None, None, None, None, None, None, None,2017-01-10 19:00:00, None, None, None, None,2
None,-22.13, 56.92, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -28.0, None, None, None, None, None, None, None,2017-01-10 20:00:00, None, None, None, None,2
None,-22.25, 56.09, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -28.0, None, None, None, None, None, None, None,2017-01-10 21:00:00, None, None, None, None,2
None,-22.7, 57.07, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -28.0, None, None, None, None, None, None, None,2017-01-10 22:00:00, None, None, None, None,2
None,-22.75, 57.0, None, None, None, None,0.619,0.001,354.8, None, None, None, None, None, -28.0, None, None, None, None, None, None, None,2017-01-10 23:00:00, None, None, None, None,2
None,-22.81, 56.45, None, None, None, None,0.197,0.001,343.8, None, None, None, None, None, -28.0, None, None, None, None, None, None, None,2017-01-11 00:00:00, None, None, None, None,2
None,-23.03, 56.48, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -29.0, None, None, None, None, None, None, None,2017-01-11 01:00:00, None, None, None, None,2
None,-23.41, 57.12, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -29.0, None, None, None, None, None, None, None,2017-01-11 02:00:00, None, None, None, None,2
None,-23.4, 57.3, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -29.0, None, None, None, None, None, None, None,2017-01-11 03:00:00, None, None, None, None,2
None,-23.61, 57.36, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -29.0, None, None, None, None, None, None, None,2017-01-11 04:00:00, None, None, None, None,2
None,-23.76, 57.2, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -29.0, None, None, None, None, None, None, None,2017-01-11 05:00:00, None, None, None, None,2
None,-23.37, 56.9, None, None, None, None,1.04,0.003,315.3, None, None, None, None, None, -29.0, None, None, None, None, None, None, None,2017-01-11 06:00:00, None, None, None, None,2
None,-23.37, 57.12, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -29.0, None, None, None, None, None, None, None,2017-01-11 07:00:00, None, None, None, None,2
None,-23.17, 56.87, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -29.0, None, None, None, None, None, None, None,2017-01-11 08:00:00, None, None, None, None,2
None,-19.8, 55.66, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2017-01-11 09:00:00, None, None, None, None,2
None,-17.72, 54.67, None, None, None, None,7.52,0.0,61.68, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-11 10:00:00, None, None, None, None,2
None,-16.43, 50.63, None, None, None, None,3.018,0.006,171.4, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-11 11:00:00, None, None, None, None,2
None,-14.71, 44.36, None, None, None, None,2.201,0.004,180.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-11 12:00:00, None, None, None, None,2
None,-13.84, 42.15, None, None, None, None,4.502,0.024,191.9, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-11 13:00:00, None, None, None, None,2
None,-12.96, 41.32, None, None, None, None,1.879,0.006,198.8, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-11 14:00:00, None, None, None, None,2
None,-12.04, 38.77, None, None, None, None,1.994,0.002,216.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-11 15:00:00, None, None, None, None,2
None,-13.61, 35.39, None, None, None, None,6.237,0.034,316.9, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-11 16:00:00, None, None, None, None,2
None,-16.57, 52.48, None, None, None, None,6.174,0.019,297.4, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-11 17:00:00, None, None, None, None,2
None,-17.61, 55.0, None, None, None, None,0.886,0.002,347.6, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-11 18:00:00, None, None, None, None,2
None,-18.07, 55.22, None, None, None, None,4.412,0.004,314.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-11 19:00:00, None, None, None, None,2
None,-18.71, 60.36, None, None, None, None,2.403,0.019,329.9, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-11 20:00:00, None, None, None, None,2
None,-19.01, 64.36, None, None, None, None,0.511,0.002,334.6, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-11 21:00:00, None, None, None, None,2
None,-19.25, 67.21, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-11 22:00:00, None, None, None, None,2
None,-20.13, 59.64, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-11 23:00:00, None, None, None, None,2
None,-20.33, 65.68, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-12 00:00:00, None, None, None, None,2
None,-20.28, 66.68, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-12 01:00:00, None, None, None, None,2
None,-20.42, 61.56, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-12 02:00:00, None, None, None, None,2
None,-20.02, 64.62, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-12 03:00:00, None, None, None, None,2
None,-20.1, 63.22, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-12 04:00:00, None, None, None, None,2
None,-20.68, 63.43, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-12 05:00:00, None, None, None, None,2
None,-20.97, 63.12, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2017-01-12 06:00:00, None, None, None, None,2
None,-21.18, 62.53, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2017-01-12 07:00:00, None, None, None, None,2
None,-21.44, 61.4, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2017-01-12 08:00:00, None, None, None, None,2
None,-18.17, 61.38, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-12 09:00:00, None, None, None, None,2
None,-16.47, 54.68, None, None, None, None,4.266,0.0,3.058, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-12 10:00:00, None, None, None, None,2
None,-15.26, 53.95, None, None, None, None,0.469,0.001,195.5, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-12 11:00:00, None, None, None, None,2
None,-14.52, 50.95, None, None, None, None,1.933,0.008,194.1, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-12 12:00:00, None, None, None, None,2
None,-13.64, 45.29, None, None, None, None,4.904,0.044,189.4, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-12 13:00:00, None, None, None, None,2
None,-13.07, 42.97, None, None, None, None,5.665,0.012,189.5, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-12 14:00:00, None, None, None, None,2
None,-13.46, 40.16, None, None, None, None,3.37,0.007,186.2, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-12 15:00:00, None, None, None, None,2
None,-15.54, 38.36, None, None, None, None,1.606,0.002,195.4, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-12 16:00:00, None, None, None, None,2
None,-18.77, 52.28, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-12 17:00:00, None, None, None, None,2
None,-19.76, 56.2, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -26.0, None, None, None, None, None, None, None,2017-01-12 18:00:00, None, None, None, None,2
None,-20.13, 62.37, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-12 19:00:00, None, None, None, None,2
None,-20.55, 66.66, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-12 20:00:00, None, None, None, None,2
None,-20.2, 68.51, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-12 21:00:00, None, None, None, None,2
None,-20.27, 66.11, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-12 22:00:00, None, None, None, None,2
None,-20.72, 65.59, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-12 23:00:00, None, None, None, None,2
None,-20.72, 71.9, None, None, None, None,0.834,0.0,350.2, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-13 00:00:00, None, None, None, None,2
None,-20.47, 71.4, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-13 01:00:00, None, None, None, None,2
None,-19.8, 68.16, None, None, None, None,0.466,0.001,111.1, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-13 02:00:00, None, None, None, None,2
None,-20.1, 65.2, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-13 03:00:00, None, None, None, None,2
None,-19.72, 74.3, None, None, None, None,0.481,0.035,107.6, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-13 04:00:00, None, None, None, None,2
None,-20.12, 68.16, None, None, None, None,0.004,0.0,109.8, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-13 05:00:00, None, None, None, None,2
None,-20.65, 66.86, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -25.0, None, None, None, None, None, None, None,2017-01-13 06:00:00, None, None, None, None,2
None,-21.03, 73.6, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -24.0, None, None, None, None, None, None, None,2017-01-13 07:00:00, None, None, None, None,2
None,-18.94, 77.0, None, None, None, None,1.959,0.159,106.4, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-13 08:00:00, None, None, None, None,2
None,-16.93, 64.91, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-13 09:00:00, None, None, None, None,2
None,-16.17, 54.53, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-13 10:00:00, None, None, None, None,2
None,-15.31, 54.49, None, None, None, None,1.714,0.004,188.3, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-13 11:00:00, None, None, None, None,2
None,-14.38, 54.52, None, None, None, None,1.535,0.003,210.9, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-13 12:00:00, None, None, None, None,2
None,-11.99, 51.55, None, None, None, None,1.85,0.002,168.9, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-13 13:00:00, None, None, None, None,2
None,-11.89, 47.36, None, None, None, None,2.293,0.006,190.8, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 14:00:00, None, None, None, None,2
None,-11.63, 44.17, None, None, None, None,3.161,0.008,176.2, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 15:00:00, None, None, None, None,2
None,-14.05, 43.99, None, None, None, None,0.779,0.0,177.9, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-13 16:00:00, None, None, None, None,2
None,-16.85, 55.34, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-13 17:00:00, None, None, None, None,2
None,-17.74, 60.87, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-13 18:00:00, None, None, None, None,2
None,-18.53, 66.11, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-13 19:00:00, None, None, None, None,2
None,-17.97, 76.5, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-13 20:00:00, None, None, None, None,2
None,-17.62, 75.4, None, None, None, None,0.336,0.002,112.2, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-13 21:00:00, None, None, None, None,2
None,-17.79, 74.9, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-13 22:00:00, None, None, None, None,2
None,-17.29, 75.3, None, None, None, None,0.141,0.001,110.1, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-13 23:00:00, None, None, None, None,2
None,-17.77, 73.5, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-14 00:00:00, None, None, None, None,2
None,-17.94, 74.9, None, None, None, None,0.565,0.01,117.2, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-14 01:00:00, None, None, None, None,2
None,-18.48, 72.8, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-14 02:00:00, None, None, None, None,2
None,-19.06, 70.8, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -23.0, None, None, None, None, None, None, None,2017-01-14 03:00:00, None, None, None, None,2
None,-18.93, 75.2, None, None, None, None,0.0,0.0,7.64, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-14 04:00:00, None, None, None, None,2
None,-18.92, 75.0, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-14 05:00:00, None, None, None, None,2
None,-18.81, 75.6, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-14 06:00:00, None, None, None, None,2
None,-18.15, 75.7, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -21.0, None, None, None, None, None, None, None,2017-01-14 07:00:00, None, None, None, None,2
None,-18.66, 71.0, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -22.0, None, None, None, None, None, None, None,2017-01-14 08:00:00, None, None, None, None,2
None,-17.41, 77.6, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -20.0, None, None, None, None, None, None, None,2017-01-14 09:00:00, None, None, None, None,2
None,-15.24, 73.6, None, None, None, None,0.0,0.0,220.4, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-01-14 10:00:00, None, None, None, None,2
None,-14.04, 68.79, None, None, None, None,3.068,0.113,158.9, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-14 11:00:00, None, None, None, None,2
None,-12.72, 59.01, None, None, None, None,4.725,0.082,146.5, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-01-14 12:00:00, None, None, None, None,2
