max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
9.0, -6999.0, None, None, -6999.0,8.8, -6999.0, 0.0, None,-1.0,2021-06-18 15:00:00,80.0, -6999.0,25
9.9, -6999.0, None, None, -6999.0,9.9, -6999.0, 0.0, None,-1.0,2021-06-18 16:00:00,80.0, -6999.0,25
10.3, -6999.0, None, None, -6999.0,10.1, -6999.0, 0.0, None,-1.0,2021-06-18 17:00:00,79.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,10.9, -6999.0, 0.0, None,-1.0,2021-06-18 18:00:00,78.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,9.4, -6999.0, 0.0, None,0.0,2021-06-18 19:00:00,77.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,8.5, -6999.0, 0.0, None,-2.0,2021-06-18 20:00:00,76.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,6.9, -6999.0, 0.0, None,1.0,2021-06-18 21:00:00,77.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,6.2, -6999.0, 0.0, None,0.0,2021-06-18 22:00:00,77.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,6.3, -6999.0, 0.0, None,0.0,2021-06-18 23:00:00,77.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,5.9, -6999.0, 0.0, None,0.0,2021-06-19 00:00:00,77.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,6.0, -6999.0, 0.0, None,0.0,2021-06-19 01:00:00,77.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,5.7, -6999.0, 0.0, None,-1.0,2021-06-19 02:00:00,76.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,5.5, -6999.0, 0.0, None,0.0,2021-06-19 03:00:00,76.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,5.7, -6999.0, 0.0, None,0.0,2021-06-19 04:00:00,76.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,5.7, -6999.0, 0.0, None,-1.0,2021-06-19 05:00:00,75.0, -6999.0,25
10.9, -6999.0, None, None, -6999.0,6.5, -6999.0, 0.0, None,2.0,2021-06-19 06:00:00,77.0, -6999.0,25
7.7, -6999.0, None, None, -6999.0,7.3, 6.3, 0.0, None,0.0,2021-06-19 07:00:00,77.0, -6999.0,25
9.4, -6999.0, None, None, -6999.0,9.4, 6.3, 0.0, None,0.0,2021-06-19 08:00:00,77.0, -6999.0,25
10.5, -6999.0, None, None, -6999.0,10.3, -6999.0, 0.0, None,1.0,2021-06-19 09:00:00,77.0, -6999.0,25
11.4, -6999.0, None, None, -6999.0,11.3, -6999.0, 0.0, None,-2.0,2021-06-19 10:00:00,76.0, -6999.0,25
11.9, -6999.0, None, None, -6999.0,11.7, -6999.0, 0.0, None,-2.0,2021-06-19 11:00:00,74.0, -6999.0,25
13.5, -6999.0, None, None, -6999.0,13.1, -6999.0, 0.0, None,5.0,2021-06-19 12:00:00,79.0, -6999.0,25
14.5, -6999.0, None, None, -6999.0,13.9, -6999.0, 0.0, None,-4.0,2021-06-19 13:00:00,74.0, -6999.0,25
15.4, -6999.0, None, None, -6999.0,15.4, -6999.0, 0.0, None,-3.0,2021-06-19 14:00:00,72.0, -6999.0,25
17.0, -6999.0, None, None, -6999.0,17.0, -6999.0, 0.0, None,2.0,2021-06-19 15:00:00,74.0, -6999.0,25
17.6, -6999.0, None, None, -6999.0,16.5, -6999.0, 0.0, None,-2.0,2021-06-19 16:00:00,72.0, -6999.0,25
17.7, -6999.0, None, None, -6999.0,16.7, -6999.0, 0.0, None,0.0,2021-06-19 17:00:00,72.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,17.4, -6999.0, 0.0, None,-1.0,2021-06-19 18:00:00,71.0, -6999.0,25
17.9, -6999.0, None, None, -6999.0,17.4, -6999.0, 0.0, None,3.0,2021-06-19 19:00:00,75.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,16.9, -6999.0, 0.0, None,-2.0,2021-06-19 20:00:00,72.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,14.6, -6999.0, 0.0, None,-1.0,2021-06-19 21:00:00,71.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,13.9, -6999.0, 0.0, None,-1.0,2021-06-19 22:00:00,71.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,13.8, -6999.0, 0.0, None,0.0,2021-06-19 23:00:00,70.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,12.8, -6999.0, 0.0, None,0.0,2021-06-20 00:00:00,71.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,12.6, -6999.0, 0.0, None,1.0,2021-06-20 01:00:00,72.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,12.5, -6999.0, 0.0, None,-1.0,2021-06-20 02:00:00,71.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,12.4, -6999.0, 0.0, None,0.0,2021-06-20 03:00:00,71.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,12.0, -6999.0, 0.0, None,2.0,2021-06-20 04:00:00,73.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,10.9, -6999.0, 0.0, None,-1.0,2021-06-20 05:00:00,72.0, -6999.0,25
18.1, -6999.0, None, None, -6999.0,11.1, -6999.0, 0.0, None,0.0,2021-06-20 06:00:00,72.0, -6999.0,25
11.5, -6999.0, None, None, -6999.0,11.1, 10.9, 0.0, None,-1.0,2021-06-20 07:00:00,71.0, -6999.0,25
11.9, -6999.0, None, None, -6999.0,11.6, 10.8, 0.0, None,-1.0,2021-06-20 08:00:00,71.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,13.3, -6999.0, 0.0, None,-1.0,2021-06-20 09:00:00,70.0, -6999.0,25
14.5, -6999.0, None, None, -6999.0,14.5, -6999.0, 0.0, None,0.0,2021-06-20 10:00:00,70.0, -6999.0,25
15.2, -6999.0, None, None, -6999.0,14.9, -6999.0, 0.0, None,-2.0,2021-06-20 11:00:00,68.0, -6999.0,25
16.4, -6999.0, None, None, -6999.0,15.4, -6999.0, 0.0, None,2.0,2021-06-20 12:00:00,70.0, -6999.0,25
17.5, -6999.0, None, None, -6999.0,16.9, -6999.0, 0.0, None,-3.0,2021-06-20 13:00:00,67.0, -6999.0,25
18.5, -6999.0, None, None, -6999.0,18.0, -6999.0, 0.0, None,-2.0,2021-06-20 14:00:00,65.0, -6999.0,25
19.3, -6999.0, None, None, -6999.0,17.6, -6999.0, 0.0, None,2.0,2021-06-20 15:00:00,68.0, -6999.0,25
19.3, -6999.0, None, None, -6999.0,17.2, -6999.0, 0.0, None,0.0,2021-06-20 16:00:00,68.0, -6999.0,25
19.3, -6999.0, None, None, -6999.0,17.1, -6999.0, 0.0, None,-2.0,2021-06-20 17:00:00,65.0, -6999.0,25
19.3, -6999.0, None, None, -6999.0,16.4, -6999.0, 0.0, None,0.0,2021-06-20 18:00:00,66.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,15.7, -6999.0, 0.0, None,-1.0,2021-06-20 19:00:00,64.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,14.8, -6999.0, 0.0, None,0.0,2021-06-20 20:00:00,64.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,14.4, -6999.0, 0.0, None,0.0,2021-06-20 21:00:00,64.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,13.1, -6999.0, 0.0, None,0.0,2021-06-20 22:00:00,64.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,12.5, -6999.0, 0.0, None,-1.0,2021-06-20 23:00:00,63.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,12.0, -6999.0, 0.0, None,-1.0,2021-06-21 00:00:00,62.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,11.5, -6999.0, 0.0, None,0.0,2021-06-21 01:00:00,62.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,10.6, -6999.0, 0.0, None,0.0,2021-06-21 02:00:00,62.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,10.4, -6999.0, 0.0, None,0.0,2021-06-21 03:00:00,62.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,10.0, -6999.0, 0.0, None,0.0,2021-06-21 04:00:00,62.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,10.8, -6999.0, 0.0, None,0.0,2021-06-21 05:00:00,62.0, -6999.0,25
17.8, -6999.0, None, None, -6999.0,10.1, -6999.0, 0.0, None,0.0,2021-06-21 06:00:00,62.0, -6999.0,25
10.5, -6999.0, None, None, -6999.0,10.0, 9.5, 0.0, None,0.0,2021-06-21 07:00:00,61.0, -6999.0,25
10.8, -6999.0, None, None, -6999.0,10.7, 9.5, 0.0, None,-1.0,2021-06-21 08:00:00,60.0, -6999.0,25
11.2, -6999.0, None, None, -6999.0,10.4, 9.5, 0.0, None,-1.0,2021-06-21 09:00:00,60.0, -6999.0,25
11.2, -6999.0, None, None, -6999.0,10.4, -6999.0, 0.0, None,-2.0,2021-06-21 10:00:00,58.0, -6999.0,25
11.2, -6999.0, None, None, -6999.0,9.9, -6999.0, 0.0, None,1.0,2021-06-21 11:00:00,58.0, -6999.0,25
11.2, -6999.0, None, None, -6999.0,10.6, -6999.0, 0.0, None,1.0,2021-06-21 12:00:00,59.0, -6999.0,25
12.8, -6999.0, None, None, -6999.0,12.5, -6999.0, 0.0, None,-2.0,2021-06-21 13:00:00,58.0, -6999.0,25
13.3, -6999.0, None, None, -6999.0,12.8, -6999.0, 0.0, None,-2.0,2021-06-21 14:00:00,55.0, -6999.0,25
13.5, -6999.0, None, None, -6999.0,10.5, -6999.0, 0.0, None,-2.0,2021-06-21 15:00:00,54.0, -6999.0,25
13.5, -6999.0, None, None, -6999.0,11.7, -6999.0, 0.0, None,0.0,2021-06-21 16:00:00,54.0, -6999.0,25
13.5, -6999.0, None, None, -6999.0,13.2, -6999.0, 0.0, None,0.0,2021-06-21 17:00:00,53.0, -6999.0,25
13.5, -6999.0, None, None, -6999.0,13.5, -6999.0, 0.0, None,-2.0,2021-06-21 18:00:00,51.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,12.7, -6999.0, 0.0, None,-2.0,2021-06-21 19:00:00,49.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,11.8, -6999.0, 0.0, None,1.0,2021-06-21 20:00:00,50.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,11.5, -6999.0, 0.0, None,-1.0,2021-06-21 21:00:00,49.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,10.4, -6999.0, 0.0, None,1.0,2021-06-21 22:00:00,49.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,10.7, -6999.0, 0.0, None,-2.0,2021-06-21 23:00:00,47.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,8.8, -6999.0, 0.0, None,1.0,2021-06-22 00:00:00,48.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,8.6, -6999.0, 0.0, None,0.0,2021-06-22 01:00:00,48.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,8.2, -6999.0, 0.0, None,-1.0,2021-06-22 02:00:00,46.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,7.0, -6999.0, 0.0, None,0.0,2021-06-22 03:00:00,46.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,7.1, -6999.0, 0.0, None,2.0,2021-06-22 04:00:00,48.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,6.5, -6999.0, 0.0, None,0.0,2021-06-22 05:00:00,48.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,6.6, -6999.0, 0.0, None,-1.0,2021-06-22 06:00:00,47.0, -6999.0,25
7.0, -6999.0, None, None, -6999.0,6.6, 6.6, 0.0, None,-3.0,2021-06-22 07:00:00,44.0, -6999.0,25
7.2, -6999.0, None, None, -6999.0,7.2, 6.4, 0.0, None,1.0,2021-06-22 08:00:00,46.0, -6999.0,25
7.7, -6999.0, None, None, -6999.0,7.4, 6.4, 0.0, None,-1.0,2021-06-22 09:00:00,45.0, -6999.0,25
8.8, -6999.0, None, None, -6999.0,8.7, 6.4, 0.0, None,-3.0,2021-06-22 10:00:00,42.0, -6999.0,25
9.7, -6999.0, None, None, -6999.0,9.5, 6.4, 0.0, None,1.0,2021-06-22 11:00:00,43.0, -6999.0,25
10.0, -6999.0, None, None, -6999.0,10.0, -6999.0, 0.0, None,-1.0,2021-06-22 12:00:00,42.0, -6999.0,25
11.2, -6999.0, None, None, -6999.0,11.0, -6999.0, 0.0, None,-3.0,2021-06-22 13:00:00,39.0, -6999.0,25
12.2, -6999.0, None, None, -6999.0,12.1, -6999.0, 0.0, None,0.0,2021-06-22 14:00:00,39.0, -6999.0,25
13.2, -6999.0, None, None, -6999.0,13.2, -6999.0, 0.0, None,-3.0,2021-06-22 15:00:00,36.0, -6999.0,25
13.5, -6999.0, None, None, -6999.0,13.4, -6999.0, 0.0, None,1.0,2021-06-22 16:00:00,37.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,13.5, -6999.0, 0.0, None,-2.0,2021-06-22 17:00:00,35.0, -6999.0,25
13.9, -6999.0, None, None, -6999.0,13.6, -6999.0, 0.0, None,2.0,2021-06-22 18:00:00,36.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,12.8, -6999.0, 0.0, None,-2.0,2021-06-22 19:00:00,34.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,11.9, -6999.0, 0.0, None,1.0,2021-06-22 20:00:00,35.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,11.0, -6999.0, 0.0, None,-1.0,2021-06-22 21:00:00,34.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,10.2, -6999.0, 0.0, None,1.0,2021-06-22 22:00:00,34.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,9.6, -6999.0, 0.0, None,-2.0,2021-06-22 23:00:00,32.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,9.7, -6999.0, 0.0, None,0.0,2021-06-23 00:00:00,33.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,8.6, -6999.0, 0.0, None,0.0,2021-06-23 01:00:00,32.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,8.1, -6999.0, 0.0, None,0.0,2021-06-23 02:00:00,33.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,8.1, -6999.0, 0.0, None,0.0,2021-06-23 03:00:00,32.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,7.9, -6999.0, 0.0, None,-2.0,2021-06-23 04:00:00,30.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,7.5, -6999.0, 0.0, None,3.0,2021-06-23 05:00:00,33.0, -6999.0,25
13.6, -6999.0, None, None, -6999.0,7.4, -6999.0, 0.0, None,0.0,2021-06-23 06:00:00,34.0, -6999.0,25
7.8, -6999.0, None, None, -6999.0,7.3, 7.3, 0.0, None,-1.0,2021-06-23 07:00:00,33.0, -6999.0,25
7.8, -6999.0, None, None, -6999.0,7.2, -6999.0, 0.0, None,0.0,2021-06-23 08:00:00,32.0, -6999.0,25
7.9, -6999.0, None, None, -6999.0,7.9, -6999.0, 0.0, None,-1.0,2021-06-23 09:00:00,31.0, -6999.0,25
8.5, -6999.0, None, None, -6999.0,8.5, -6999.0, 0.0, None,-1.0,2021-06-23 10:00:00,30.0, -6999.0,25
9.2, -6999.0, None, None, -6999.0,9.2, -6999.0, 0.0, None,1.0,2021-06-23 11:00:00,30.0, -6999.0,25
10.2, -6999.0, None, None, -6999.0,10.0, -6999.0, 0.0, None,0.0,2021-06-23 12:00:00,30.0, -6999.0,25
10.4, -6999.0, None, None, -6999.0,9.9, -6999.0, 0.0, None,-2.0,2021-06-23 13:00:00,28.0, -6999.0,25
10.4, -6999.0, None, None, -6999.0,9.9, -6999.0, 0.0, None,0.0,2021-06-23 14:00:00,28.0, -6999.0,25
11.3, -6999.0, None, None, -6999.0,11.0, -6999.0, 0.0, None,-2.0,2021-06-23 15:00:00,26.0, -6999.0,25
11.3, -6999.0, None, None, -6999.0,11.2, -6999.0, 0.0, None,0.0,2021-06-23 16:00:00,26.0, -6999.0,25
11.9, -6999.0, None, None, -6999.0,11.6, -6999.0, 0.0, None,-1.0,2021-06-23 17:00:00,24.0, -6999.0,25
12.1, -6999.0, None, None, -6999.0,10.7, -6999.0, 0.0, None,0.0,2021-06-23 18:00:00,25.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,9.7, 9.7, 0.0, None,-1.0,2021-06-23 20:00:00,24.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,9.1, 9.1, 0.0, None,0.0,2021-06-23 21:00:00,24.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,8.3, 8.3, 0.0, None,-1.0,2021-06-23 22:00:00,23.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,8.0, 7.9, 0.0, None,-2.0,2021-06-23 23:00:00,21.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,7.6, 7.6, 0.0, None,1.0,2021-06-24 00:00:00,21.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,7.5, -6999.0, 0.0, None,0.0,2021-06-24 01:00:00,21.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,7.6, -6999.0, 0.0, None,0.0,2021-06-24 02:00:00,21.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,7.3, -6999.0, 0.0, None,1.0,2021-06-24 03:00:00,22.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,7.4, -6999.0, 0.0, None,-1.0,2021-06-24 04:00:00,21.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,7.3, -6999.0, 0.0, None,0.0,2021-06-24 05:00:00,21.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,7.3, -6999.0, 0.0, None,0.0,2021-06-24 06:00:00,21.0, -6999.0,25
7.5, -6999.0, None, None, -6999.0,7.5, 7.2, 0.0, None,-1.0,2021-06-24 07:00:00,20.0, -6999.0,25
7.6, -6999.0, None, None, -6999.0,7.5, 7.2, 0.0, None,-1.0,2021-06-24 08:00:00,19.0, -6999.0,25
7.7, -6999.0, None, None, -6999.0,7.7, -6999.0, 0.0, None,-2.0,2021-06-24 09:00:00,17.0, -6999.0,25
8.1, -6999.0, None, None, -6999.0,8.0, -6999.0, 0.0, None,1.0,2021-06-24 10:00:00,18.0, -6999.0,25
8.4, -6999.0, None, None, -6999.0,8.3, -6999.0, 0.0, None,0.0,2021-06-24 11:00:00,18.0, -6999.0,25
9.3, -6999.0, None, None, -6999.0,9.2, -6999.0, 0.0, None,3.0,2021-06-24 12:00:00,21.0, -6999.0,25
9.5, -6999.0, None, None, -6999.0,9.2, -6999.0, 0.0, None,-5.0,2021-06-24 13:00:00,16.0, -6999.0,25
9.9, -6999.0, None, None, -6999.0,9.7, -6999.0, 0.0, None,3.0,2021-06-24 14:00:00,19.0, -6999.0,25
11.8, -6999.0, None, None, -6999.0,11.8, -6999.0, 0.0, None,-1.0,2021-06-24 15:00:00,18.0, -6999.0,25
13.1, -6999.0, None, None, -6999.0,12.7, -6999.0, 0.0, None,1.0,2021-06-24 16:00:00,19.0, -6999.0,25
13.1, -6999.0, None, None, -6999.0,12.2, -6999.0, 0.0, None,-4.0,2021-06-24 17:00:00,16.0, -6999.0,25
13.1, -6999.0, None, None, -6999.0,10.8, -6999.0, 0.0, None,-1.0,2021-06-24 18:00:00,15.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,10.9, 10.5, 0.0, None,0.0,2021-06-24 19:00:00,15.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,10.2, -6999.0, 0.0, None,0.0,2021-06-24 20:00:00,14.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,9.9, -6999.0, 0.0, None,-1.0,2021-06-24 21:00:00,13.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,9.9, -6999.0, 0.0, None,-1.0,2021-06-24 22:00:00,12.0, -6999.0,25
11.0, -6999.0, None, None, -6999.0,9.8, -6999.0, 0.0, None,1.0,2021-06-24 23:00:00,12.0, -6999.0,25
