ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
,,,,2018-04-16 04:00:00,,,16,355.0, None, None,0.2, None,9.4, None,4.9, None, None, None,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 05:00:00,,,16,6.0, None, None,1.2, None,6.5, None,4.8, None, None, None,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 06:00:00,,,16,194.0, None, None,0.2, None,2.3, None,4.9, None, None, None,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 07:00:00,,,16,70.0, None, None,0.8, None,2.7, None,5.2, None, None, None,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 08:00:00,,,16,320.0, None, None,2.6, None,5.3, None,5.3, None, None, None,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 09:00:00,,,16,52.0, None, None,0.2, None,3.2, None,6.1, None, None, None,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 10:00:00,,,16,173.0, None, None,0.0, None,2.5, None,6.5, None, None, None,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 11:00:00,,,16,165.0, None, None,0.0, None,3.2, None,6.6, None, None, None,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 12:00:00,,,16,193.0, None, None,0.2, None,3.4, None,7.3, None, None, None,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 13:00:00,,,16,60.0, None, None,0.2, None,2.7, None,7.2, None, None, None,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 14:00:00,,,16,73.0, None, None,0.2, None,3.4, None,8.0, None, None, None,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 15:00:00,,,16,93.0, None, None,0.2, None,4.9, None,8.8, None, None, None,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 16:00:00,,,16,152.0, None, None,0.0, None,4.7, None,8.7, None, None, None,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 17:00:00,,,16,215.0, None, None,0.0, None,3.4, None,8.7, None, None, None,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 18:00:00,,,16,214.0, None, None,0.0, None,13.2, None,6.7, None, None, None,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 19:00:00,,,16,195.0, None, None,0.0, None,11.2, None,5.9, None, None, None,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 20:00:00,,,16,233.0, None, None,0.0, None,9.9, None,5.3, None, None, None,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 21:00:00,,,16,191.0, None, None,0.0, None,13.3, None,5.3, None, None, None,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 22:00:00,,,16,221.0, None, None,0.0, None,9.5, None,5.0, None, None, None,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-16 23:00:00,,,16,225.0, None, None,0.0, None,10.0, None,4.9, None, None, None,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 00:00:00,,,16,210.0, None, None,0.0, None,8.6, None,4.7, None, None, None,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 01:00:00,,,16,203.0, None, None,0.0, None,8.6, None,4.5, None, None, None,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 02:00:00,,,16,236.0, None, None,0.0, None,5.4, None,4.2, None, None, None,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 03:00:00,,,16,221.0, None, None,0.0, None,6.4, None,4.3, None, None, None,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 04:00:00,,,16,260.0, None, None,0.0, None,5.5, None,4.0, None, None, None,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 05:00:00,,,16,244.0, None, None,0.0, None,7.1, None,4.5, None, None, None,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 06:00:00,,,16,277.0, None, None,0.0, None,5.5, None,4.5, None, None, None,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 07:00:00,,,16,237.0, None, None,0.0, None,4.7, None,5.2, None, None, None,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 08:00:00,,,16,190.0, None, None,0.0, None,9.6, None,6.7, None, None, None,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 09:00:00,,,16,195.0, None, None,0.0, None,10.0, None,6.4, None, None, None,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 10:00:00,,,16,198.0, None, None,0.0, None,12.0, None,4.9, None, None, None,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 11:00:00,,,16,187.0, None, None,0.2, None,8.1, None,5.7, None, None, None,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 12:00:00,,,16,342.0, None, None,0.2, None,6.6, None,6.9, None, None, None,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 13:00:00,,,16,72.0, None, None,0.0, None,8.7, None,8.0, None, None, None,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 14:00:00,,,16,131.0, None, None,0.0, None,5.2, None,8.5, None, None, None,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 15:00:00,,,16,122.0, None, None,0.2, None,7.0, None,9.5, None, None, None,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 16:00:00,,,16,152.0, None, None,0.0, None,7.2, None,10.1, None, None, None,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 17:00:00,,,16,165.0, None, None,0.0, None,7.4, None,10.8, None, None, None,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 18:00:00,,,16,227.0, None, None,0.0, None,5.4, None,8.0, None, None, None,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 19:00:00,,,16,245.0, None, None,0.0, None,7.7, None,6.2, None, None, None,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 20:00:00,,,16,215.0, None, None,0.0, None,5.6, None,5.4, None, None, None,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 21:00:00,,,16,244.0, None, None,0.0, None,6.7, None,4.4, None, None, None,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 22:00:00,,,16,280.0, None, None,0.0, None,7.5, None,3.5, None, None, None,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-17 23:00:00,,,16,226.0, None, None,0.0, None,5.6, None,2.8, None, None, None,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 00:00:00,,,16,279.0, None, None,0.0, None,5.3, None,3.0, None, None, None,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 01:00:00,,,16,288.0, None, None,0.0, None,7.1, None,3.5, None, None, None,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 02:00:00,,,16,276.0, None, None,0.0, None,4.6, None,2.6, None, None, None,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 03:00:00,,,16,242.0, None, None,0.0, None,2.0, None,1.8, None, None, None,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 04:00:00,,,16,290.0, None, None,0.0, None,4.8, None,1.0, None, None, None,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 05:00:00,,,16,16.0, None, None,0.0, None,2.7, None,1.4, None, None, None,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 06:00:00,,,16,287.0, None, None,0.0, None,4.7, None,1.9, None, None, None,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 07:00:00,,,16,248.0, None, None,0.0, None,3.7, None,5.2, None, None, None,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 08:00:00,,,16,123.0, None, None,0.0, None,5.7, None,7.6, None, None, None,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 09:00:00,,,16,101.0, None, None,0.0, None,7.0, None,8.4, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 10:00:00,,,16,139.0, None, None,0.0, None,7.4, None,10.5, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 11:00:00,,,16,123.0, None, None,0.0, None,6.9, None,12.3, None, None, None,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 12:00:00,,,16,93.0, None, None,0.0, None,9.6, None,12.1, None, None, None,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 13:00:00,,,16,117.0, None, None,0.0, None,7.4, None,13.3, None, None, None,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 14:00:00,,,16,101.0, None, None,0.0, None,7.6, None,14.3, None, None, None,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 15:00:00,,,16,65.0, None, None,0.0, None,5.5, None,12.2, None, None, None,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 16:00:00,,,16,85.0, None, None,0.0, None,6.0, None,12.9, None, None, None,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 17:00:00,,,16,28.0, None, None,0.0, None,4.7, None,12.0, None, None, None,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 18:00:00,,,16,345.0, None, None,0.0, None,6.5, None,10.1, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 19:00:00,,,16,341.0, None, None,0.0, None,7.9, None,7.7, None, None, None,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 20:00:00,,,16,326.0, None, None,0.0, None,10.6, None,7.8, None, None, None,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 21:00:00,,,16,322.0, None, None,0.0, None,10.8, None,7.0, None, None, None,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 22:00:00,,,16,316.0, None, None,0.0, None,10.4, None,6.6, None, None, None,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-18 23:00:00,,,16,346.0, None, None,0.0, None,4.5, None,5.1, None, None, None,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 00:00:00,,,16,16.0, None, None,0.0, None,4.3, None,3.8, None, None, None,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 01:00:00,,,16,15.0, None, None,0.0, None,2.2, None,2.9, None, None, None,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 02:00:00,,,16,2.0, None, None,0.0, None,3.1, None,2.4, None, None, None,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 03:00:00,,,16,319.0, None, None,0.0, None,3.9, None,1.9, None, None, None,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 04:00:00,,,16,256.0, None, None,0.0, None,5.1, None,1.2, None, None, None,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 05:00:00,,,16,24.0, None, None,0.0, None,1.7, None,0.4, None, None, None,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 06:00:00,,,16,227.0, None, None,0.0, None,4.1, None,2.9, None, None, None,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 07:00:00,,,16,136.0, None, None,0.0, None,4.3, None,6.0, None, None, None,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 08:00:00,,,16,114.0, None, None,0.0, None,5.4, None,8.0, None, None, None,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 09:00:00,,,16,137.0, None, None,0.0, None,5.1, None,8.4, None, None, None,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 10:00:00,,,16,132.0, None, None,0.0, None,6.7, None,10.6, None, None, None,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 11:00:00,,,16,140.0, None, None,0.0, None,6.4, None,11.1, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 12:00:00,,,16,146.0, None, None,0.0, None,6.4, None,12.9, None, None, None,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 13:00:00,,,16,178.0, None, None,0.0, None,6.2, None,14.2, None, None, None,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 14:00:00,,,16,162.0, None, None,0.0, None,6.7, None,15.5, None, None, None,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 15:00:00,,,16,129.0, None, None,0.0, None,4.9, None,14.9, None, None, None,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 16:00:00,,,16,140.0, None, None,0.0, None,3.9, None,15.0, None, None, None,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 17:00:00,,,16,191.0, None, None,0.0, None,2.0, None,14.9, None, None, None,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 18:00:00,,,16,257.0, None, None,0.0, None,4.6, None,12.6, None, None, None,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 19:00:00,,,16,315.0, None, None,0.0, None,5.4, None,11.7, None, None, None,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 20:00:00,,,16,247.0, None, None,0.0, None,9.1, None,11.4, None, None, None,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 21:00:00,,,16,52.0, None, None,0.0, None,3.7, None,10.5, None, None, None,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 22:00:00,,,16,281.0, None, None,0.0, None,7.6, None,10.0, None, None, None,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-19 23:00:00,,,16,207.0, None, None,0.0, None,6.4, None,9.0, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 00:00:00,,,16,257.0, None, None,0.0, None,5.7, None,8.7, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 01:00:00,,,16,257.0, None, None,0.0, None,5.8, None,7.4, None, None, None,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 02:00:00,,,16,288.0, None, None,0.0, None,5.0, None,7.7, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 03:00:00,,,16,306.0, None, None,0.0, None,6.7, None,6.7, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 04:00:00,,,16,268.0, None, None,0.0, None,4.7, None,6.2, None, None, None,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 05:00:00,,,16,255.0, None, None,0.0, None,2.3, None,4.0, None, None, None,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 06:00:00,,,16,250.0, None, None,0.0, None,3.3, None,6.0, None, None, None,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 07:00:00,,,16,119.0, None, None,0.0, None,3.7, None,8.5, None, None, None,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 08:00:00,,,16,177.0, None, None,0.0, None,3.4, None,8.0, None, None, None,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 09:00:00,,,16,194.0, None, None,0.0, None,3.9, None,8.1, None, None, None,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 10:00:00,,,16,190.0, None, None,0.0, None,5.4, None,9.5, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 11:00:00,,,16,170.0, None, None,0.0, None,5.7, None,11.5, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 12:00:00,,,16,167.0, None, None,0.0, None,6.2, None,13.0, None, None, None,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 13:00:00,,,16,102.0, None, None,0.0, None,4.3, None,13.2, None, None, None,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 14:00:00,,,16,117.0, None, None,0.0, None,7.8, None,16.6, None, None, None,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 15:00:00,,,16,152.0, None, None,0.0, None,5.4, None,16.2, None, None, None,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 16:00:00,,,16,291.0, None, None,0.0, None,2.4, None,14.3, None, None, None,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 17:00:00,,,16,307.0, None, None,0.0, None,3.4, None,14.1, None, None, None,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 18:00:00,,,16,351.0, None, None,0.0, None,12.6, None,12.8, None, None, None,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 19:00:00,,,16,313.0, None, None,0.0, None,12.3, None,12.5, None, None, None,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 20:00:00,,,16,301.0, None, None,0.0, None,20.3, None,11.4, None, None, None,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 21:00:00,,,16,298.0, None, None,0.0, None,18.2, None,10.6, None, None, None,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 22:00:00,,,16,24.0, None, None,0.0, None,6.5, None,8.5, None, None, None,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-20 23:00:00,,,16,321.0, None, None,0.0, None,5.1, None,8.9, None, None, None,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 00:00:00,,,16,355.0, None, None,0.0, None,9.5, None,8.5, None, None, None,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 01:00:00,,,16,251.0, None, None,0.0, None,3.2, None,8.3, None, None, None,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 02:00:00,,,16,325.0, None, None,0.0, None,7.9, None,7.7, None, None, None,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 03:00:00,,,16,325.0, None, None,0.0, None,6.2, None,6.9, None, None, None,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 04:00:00,,,16,302.0, None, None,0.2, None,4.7, None,6.1, None, None, None,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 05:00:00,,,16,227.0, None, None,0.2, None,5.0, None,5.9, None, None, None,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 06:00:00,,,16,253.0, None, None,0.0, None,4.0, None,5.6, None, None, None,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 07:00:00,,,16,169.0, None, None,0.0, None,5.9, None,7.3, None, None, None,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 08:00:00,,,16,187.0, None, None,0.0, None,10.8, None,11.4, None, None, None,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 09:00:00,,,16,169.0, None, None,0.0, None,20.0, None,13.4, None, None, None,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 10:00:00,,,16,183.0, None, None,0.0, None,17.0, None,11.5, None, None, None,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 11:00:00,,,16,179.0, None, None,0.0, None,13.7, None,11.3, None, None, None,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 12:00:00,,,16,166.0, None, None,0.0, None,16.7, None,12.5, None, None, None,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 13:00:00,,,16,185.0, None, None,0.0, None,19.4, None,12.5, None, None, None,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 14:00:00,,,16,181.0, None, None,0.0, None,18.3, None,13.7, None, None, None,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 15:00:00,,,16,195.0, None, None,0.0, None,13.7, None,15.3, None, None, None,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 16:00:00,,,16,253.0, None, None,0.0, None,12.1, None,14.7, None, None, None,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 17:00:00,,,16,268.0, None, None,0.0, None,8.0, None,12.1, None, None, None,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 18:00:00,,,16,254.0, None, None,0.0, None,12.6, None,10.6, None, None, None,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 19:00:00,,,16,282.0, None, None,0.0, None,11.4, None,9.8, None, None, None,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 20:00:00,,,16,42.0, None, None,0.0, None,5.0, None,8.3, None, None, None,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 21:00:00,,,16,349.0, None, None,0.0, None,5.2, None,7.5, None, None, None,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 22:00:00,,,16,279.0, None, None,0.0, None,6.4, None,7.7, None, None, None,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-21 23:00:00,,,16,314.0, None, None,0.0, None,11.2, None,7.1, None, None, None,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-22 00:00:00,,,16,298.0, None, None,0.0, None,10.7, None,6.7, None, None, None,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-22 01:00:00,,,16,268.0, None, None,0.0, None,10.0, None,6.6, None, None, None,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-22 02:00:00,,,16,309.0, None, None,0.0, None,6.0, None,6.1, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-22 03:00:00,,,16,288.0, None, None,0.0, None,11.2, None,5.7, None, None, None,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-22 04:00:00,,,16,303.0, None, None,0.0, None,5.8, None,4.7, None, None, None,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-22 05:00:00,,,16,29.0, None, None,0.0, None,4.8, None,3.2, None, None, None,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-04-22 06:00:00,,,16,35.0, None, None,0.0, None,4.5, None,5.7, None, None, None,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
