pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None,1085.0, None, None,-5.4,182.0, None, None, 0.0,586.0, None,2021-01-01 00:00:00, None,1
None, None,1085.0, None, None,-5.5,179.0, None, None, 0.0,587.0, None,2021-01-01 01:00:00, None,1
None, None,1085.0, None, None,-5.6,181.0, None, None, 0.0,587.0, None,2021-01-01 02:00:00, None,1
None, None,1085.0, None, None,-5.6,181.0, None, None, 0.0,588.0, None,2021-01-01 03:00:00, None,1
None, None,1085.0, None, None,-5.6,181.0, None, None, 0.0,590.0, None,2021-01-01 04:00:00, None,1
None, None,1085.0, None, None,-5.6,181.0, None, None, 0.0,592.0, None,2021-01-01 05:00:00, None,1
None, None,1085.0, None, None,-5.5,180.0, None, None, 0.0,592.0, None,2021-01-01 06:00:00, None,1
0.0, None,1085.0, None, None,-5.2,181.0, None, None, 0.0,593.0, None,2021-01-01 07:00:00, None,1
0.0, None,1085.0, None, None,-5.1,180.0, None, None, 0.0,593.0, None,2021-01-01 08:00:00, None,1
0.0, None,1085.0, None, None,-4.9,184.0, None, None, 0.0,594.0, None,2021-01-01 09:00:00, None,1
0.0, None,1085.0, None, None,-4.3,185.0, None, None, 0.0,596.0, None,2021-01-01 10:00:00, None,1
0.0, None,1085.0, None, None,-3.7,186.0, None, None, 0.0,598.0, None,2021-01-01 11:00:00, None,1
1.0, None,1086.0, None, None,-3.3,186.0, None, None, 1.0,599.0, None,2021-01-01 12:00:00, None,1
0.0, None,1086.0, None, None,-3.0,186.0, None, None, 0.0,600.0, None,2021-01-01 13:00:00, None,1
0.0, None,1086.0, None, None,-3.0,186.0, None, None, 0.0,602.0, None,2021-01-01 14:00:00, None,1
0.0, None,1086.0, None, None,-3.2,186.0, None, None, 0.0,602.0, None,2021-01-01 15:00:00, None,1
0.0, None,1086.0, None, None,-3.5,185.0, None, None, 0.0,603.0, None,2021-01-01 16:00:00, None,1
0.0, None,1086.0, None, None,-3.5,186.0, None, None, 0.0,604.0, None,2021-01-01 17:00:00, None,1
0.0, None,1086.0, None, None,-3.4,185.0, None, None, 0.0,605.0, None,2021-01-01 18:00:00, None,1
1.0, None,1086.0, None, None,-3.1,186.0, None, None, 0.0,606.0, None,2021-01-01 19:00:00, None,1
1.0, None,1086.0, None, None,-1.2,185.0, None, None, 0.0,606.0, None,2021-01-01 20:00:00, None,1
2.0, None,1087.0, None, None,-1.6,186.0, None, None, 1.0,607.0, None,2021-01-01 21:00:00, None,1
2.0, None,1087.0, None, None,-1.7,187.0, None, None, 0.0,608.0, None,2021-01-01 22:00:00, None,1
2.0, None,1087.0, None, None,-1.6,188.0, None, None, 0.0,608.0, None,2021-01-01 23:00:00, None,1
2.0, None,1087.0, None, None,-1.8,187.0, None, None, 0.0,608.0, None,2021-01-02 00:00:00, None,1
2.0, None,1087.0, None, None,-1.8,187.0, None, None, 0.0,608.0, None,2021-01-02 01:00:00, None,1
2.0, None,1087.0, None, None,-2.0,187.0, None, None, 0.0,608.0, None,2021-01-02 02:00:00, None,1
2.0, None,1087.0, None, None,-2.1,187.0, None, None, 0.0,608.0, None,2021-01-02 03:00:00, None,1
1.0, None,1086.0, None, None,-2.3,186.0, None, None, None,609.0, None,2021-01-02 04:00:00, None,1
1.0, None,1086.0, None, None,-2.4,185.0, None, None, 0.0,609.0, None,2021-01-02 05:00:00, None,1
1.0, None,1086.0, None, None,-2.4,185.0, None, None, 0.0,609.0, None,2021-01-02 06:00:00, None,1
1.0, None,1086.0, None, None,-2.5,188.0, None, None, 0.0,612.0, None,2021-01-02 07:00:00, None,1
1.0, None,1086.0, None, None,-2.5,193.0, None, None, 0.0,613.0, None,2021-01-02 08:00:00, None,1
1.0, None,1086.0, None, None,-2.4,195.0, None, None, 0.0,616.0, None,2021-01-02 09:00:00, None,1
1.0, None,1086.0, None, None,-2.2,195.0, None, None, 0.0,619.0, None,2021-01-02 10:00:00, None,1
2.0, None,1087.0, None, None,-1.9,195.0, None, None, 1.0,621.0, None,2021-01-02 11:00:00, None,1
0.0, None,1086.0, None, None,-2.1,196.0, None, None, None,623.0, None,2021-01-02 12:00:00, None,1
