RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, 19.9, 8.89, 53.59, -56.0, -10.7, None, None, 54.0, None, None, -6999.0, None, None, None, None, -10.67, None, -9.6, -6999.0, None, 15.44, 8.9, -10.7, 0.0, -6999.0,2021-01-22 00:00:00, -6999.0,4,,
, None, None, 22.5, 13.87, 60.27, -57.0, -10.8, None, None, 60.0, None, None, -6999.0, None, None, None, None, -10.82, None, -9.6, -6999.0, None, 12.3, 13.9, -10.8, 0.0, -6999.0,2021-01-22 01:00:00, -6999.0,4,,
, None, None, 23.3, 16.09, 54.81, -57.0, -10.9, None, None, 55.0, None, None, -6999.0, None, None, None, None, -10.92, None, -9.6, -6999.0, None, 12.07, 16.1, -10.9, 0.0, -6999.0,2021-01-22 02:00:00, -6999.0,4,,
, None, None, 23.0, 13.54, 49.66, -57.0, -11.1, None, None, 50.0, None, None, -6999.0, None, None, None, None, -11.14, None, -9.6, -6999.0, None, 12.5, 13.5, -11.1, 0.0, -6999.0,2021-01-22 03:00:00, -6999.0,4,,
, None, None, 21.9, 12.96, 45.68, -57.0, -11.5, None, None, 46.0, None, None, -6999.0, None, None, None, None, -11.51, None, -9.6, -6999.0, None, 10.85, 13.0, -11.5, 0.0, -6999.0,2021-01-22 04:00:00, -6999.0,4,,
, None, None, 11.1, 6.154, 42.26, -57.0, -12.0, None, None, 42.0, None, None, -6999.0, None, None, None, None, -12.02, None, -9.6, -6999.0, None, 8.6, 6.2, -12.0, -0.2, -6999.0,2021-01-22 05:00:00, -6999.0,4,,
, None, None, 10.2, 6.132, 43.06, -58.0, -12.5, None, None, 43.0, None, None, -6999.0, None, None, None, None, -12.48, None, -9.6, -6999.0, None, 10.3, 6.1, -12.5, -3.3, -6999.0,2021-01-22 06:00:00, -6999.0,4,,
, None, None, 7.2, 2.927, 25.97, -58.0, -12.9, None, None, 26.0, None, None, -6999.0, None, None, None, None, -12.85, None, -12.5, -6999.0, None, 22.43, 2.9, -12.9, 3.6, -6999.0,2021-01-22 07:00:00, -6999.0,4,,
, None, None, 7.0, 1.302, 301.1, -58.0, -12.9, None, None, 301.0, None, None, -6999.0, None, None, None, None, -12.92, None, -12.5, -6999.0, None, 33.9, 1.3, -12.9, 0.0, -6999.0,2021-01-22 08:00:00, -6999.0,4,,
, None, None, 12.2, 5.616, 224.7, -58.0, -12.9, None, None, 225.0, None, None, -6999.0, None, None, None, None, -12.75, None, -12.5, -6999.0, None, 17.41, 5.6, -12.8, 0.0, -6999.0,2021-01-22 09:00:00, -6999.0,4,,
, None, None, 14.2, 5.637, 228.2, -57.0, -12.9, None, None, 228.0, None, None, -6999.0, None, None, None, None, -12.13, None, -12.1, -6999.0, None, 24.91, 5.6, -12.1, 0.0, -6999.0,2021-01-22 10:00:00, -6999.0,4,,
, None, None, 19.4, 5.506, 235.1, -57.0, -12.9, None, None, 235.0, None, None, -6999.0, None, None, None, None, -11.7, None, -11.7, -6999.0, None, 28.21, 5.5, -11.7, 0.0, -6999.0,2021-01-22 11:00:00, -6999.0,4,,
, None, None, 15.8, 8.4, 216.6, -57.0, -12.9, None, None, 217.0, None, None, -6999.0, None, None, None, None, -11.63, None, -11.6, -6999.0, None, 18.71, 8.4, -11.6, 0.0, -6999.0,2021-01-22 12:00:00, -6999.0,4,,
, None, None, 16.0, 8.98, 204.5, -57.0, -12.9, None, None, 205.0, None, None, -6999.0, None, None, None, None, -11.38, None, -11.4, -6999.0, None, 16.88, 9.0, -11.4, 0.0, -6999.0,2021-01-22 13:00:00, -6999.0,4,,
, None, None, 15.0, 9.74, 203.4, -57.0, -12.9, None, None, 203.0, None, None, -6999.0, None, None, None, None, -11.27, None, -11.3, -6999.0, None, 14.97, 9.7, -11.3, 0.0, -6999.0,2021-01-22 14:00:00, -6999.0,4,,
